sample_id	source	group	p_DM2	p_DM2_oof	DM_call	score_basis	n_panel_genes	p_DM2_prev_v4	abs_delta_prev_v4
GSM6590907	Lee_GSE213647	Lee_Normal	0.5688333516993065		DM2	centered_panel8_log2	8		
GSM6590908	Lee_GSE213647	Lee_Normal	0.32040396554755446		DM1	centered_panel8_log2	8		
GSM6590909	Lee_GSE213647	Lee_Normal	0.38775757648771597		DM1	centered_panel8_log2	8		
GSM6590910	Lee_GSE213647	Lee_Normal	0.9241674386881888		DM2	centered_panel8_log2	8		
GSM6590911	Lee_GSE213647	Lee_Normal	0.3804233588875224		DM1	centered_panel8_log2	8		
GSM6590912	Lee_GSE213647	Lee_Normal	0.20486282961000032		DM1	centered_panel8_log2	8		
GSM6590913	Lee_GSE213647	Lee_Normal	0.5907840133311647		DM2	centered_panel8_log2	8		
GSM6590914	Lee_GSE213647	Lee_Normal	0.9265019201264937		DM2	centered_panel8_log2	8		
GSM6590915	Lee_GSE213647	Lee_Normal	0.9254859671203152		DM2	centered_panel8_log2	8		
GSM6590916	Lee_GSE213647	Lee_Normal	0.648073050702011		DM2	centered_panel8_log2	8		
GSM6590917	Lee_GSE213647	Lee_Normal	0.6000266794539207		DM2	centered_panel8_log2	8		
GSM6590918	Lee_GSE213647	Lee_PTC	0.6072182113375055		DM2	centered_panel8_log2	8		
GSM6590919	Lee_GSE213647	Lee_Normal	0.9651405730999086		DM2	centered_panel8_log2	8		
GSM6590920	Lee_GSE213647	Lee_Normal	0.20005179007135032		DM1	centered_panel8_log2	8		
GSM6590921	Lee_GSE213647	Lee_Normal	0.5553945819643056		DM2	centered_panel8_log2	8		
GSM6590922	Lee_GSE213647	Lee_Normal	0.2883731303899719		DM1	centered_panel8_log2	8		
GSM6590923	Lee_GSE213647	Lee_Normal	0.5995059285059154		DM2	centered_panel8_log2	8		
GSM6590924	Lee_GSE213647	Lee_Normal	0.29730816725198966		DM1	centered_panel8_log2	8		
GSM6590925	Lee_GSE213647	Lee_Normal	0.1895360499341099		DM1	centered_panel8_log2	8		
GSM6590926	Lee_GSE213647	Lee_Normal	0.6715516976184183		DM2	centered_panel8_log2	8		
GSM6590927	Lee_GSE213647	Lee_Normal	0.4842454456156554		DM1	centered_panel8_log2	8		
GSM6590928	Lee_GSE213647	Lee_Normal	0.7242640880830982		DM2	centered_panel8_log2	8		
GSM6590929	Lee_GSE213647	Lee_Normal	0.615420447342758		DM2	centered_panel8_log2	8		
GSM6590930	Lee_GSE213647	Lee_Normal	0.7799826278561839		DM2	centered_panel8_log2	8		
GSM6590931	Lee_GSE213647	Lee_Normal	0.8960667662087514		DM2	centered_panel8_log2	8		
GSM6590932	Lee_GSE213647	Lee_Normal	0.3075071470358564		DM1	centered_panel8_log2	8		
GSM6590933	Lee_GSE213647	Lee_Normal	0.5669954514916193		DM2	centered_panel8_log2	8		
GSM6590934	Lee_GSE213647	Lee_Normal	0.6804560319246141		DM2	centered_panel8_log2	8		
GSM6590935	Lee_GSE213647	Lee_Normal	0.3343929894757902		DM1	centered_panel8_log2	8		
GSM6590936	Lee_GSE213647	Lee_Normal	0.6806180300910775		DM2	centered_panel8_log2	8		
GSM6590937	Lee_GSE213647	Lee_Normal	0.40107865220586875		DM1	centered_panel8_log2	8		
GSM6590938	Lee_GSE213647	Lee_Normal	0.6764073662990061		DM2	centered_panel8_log2	8		
GSM6590939	Lee_GSE213647	Lee_Normal	0.12090765672029029		DM1	centered_panel8_log2	8		
GSM6590940	Lee_GSE213647	Lee_Normal	0.6818116840731964		DM2	centered_panel8_log2	8		
GSM6590941	Lee_GSE213647	Lee_Normal	0.2570061532921571		DM1	centered_panel8_log2	8		
GSM6590942	Lee_GSE213647	Lee_Normal	0.2817365399135693		DM1	centered_panel8_log2	8		
GSM6590943	Lee_GSE213647	Lee_Normal	0.8406310300328116		DM2	centered_panel8_log2	8		
GSM6590944	Lee_GSE213647	Lee_Normal	0.19880564993812333		DM1	centered_panel8_log2	8		
GSM6590945	Lee_GSE213647	Lee_Normal	0.5442211364549508		DM2	centered_panel8_log2	8		
GSM6590946	Lee_GSE213647	Lee_Normal	0.7061489984137467		DM2	centered_panel8_log2	8		
GSM6590947	Lee_GSE213647	Lee_Normal	0.14934104252796992		DM1	centered_panel8_log2	8		
GSM6590948	Lee_GSE213647	Lee_Normal	0.9067135501312895		DM2	centered_panel8_log2	8		
GSM6590949	Lee_GSE213647	Lee_Normal	0.36851519765685664		DM1	centered_panel8_log2	8		
GSM6590950	Lee_GSE213647	Lee_Normal	0.3553104062094525		DM1	centered_panel8_log2	8		
GSM6590951	Lee_GSE213647	Lee_Normal	0.5422942244485696		DM2	centered_panel8_log2	8		
GSM6590952	Lee_GSE213647	Lee_Normal	0.18115813907301478		DM1	centered_panel8_log2	8		
GSM6590953	Lee_GSE213647	Lee_Normal	0.5305061544199113		DM2	centered_panel8_log2	8		
GSM6590954	Lee_GSE213647	Lee_Normal	0.2845642077361938		DM1	centered_panel8_log2	8		
GSM6590955	Lee_GSE213647	Lee_Normal	0.720060103723861		DM2	centered_panel8_log2	8		
GSM6590956	Lee_GSE213647	Lee_Normal	0.49474681314290603		DM1	centered_panel8_log2	8		
GSM6590957	Lee_GSE213647	Lee_Normal	0.5945840374898007		DM2	centered_panel8_log2	8		
GSM6590958	Lee_GSE213647	Lee_Normal	0.7394763683204394		DM2	centered_panel8_log2	8		
GSM6590959	Lee_GSE213647	Lee_Normal	0.6046709148420948		DM2	centered_panel8_log2	8		
GSM6590960	Lee_GSE213647	Lee_Normal	0.9001675992996732		DM2	centered_panel8_log2	8		
GSM6590961	Lee_GSE213647	Lee_Normal	0.5131511503045999		DM2	centered_panel8_log2	8		
GSM6590962	Lee_GSE213647	Lee_Normal	0.44548017052178845		DM1	centered_panel8_log2	8		
GSM6590963	Lee_GSE213647	Lee_Normal	0.32001461704968237		DM1	centered_panel8_log2	8		
GSM6590964	Lee_GSE213647	Lee_Normal	0.7877504568175864		DM2	centered_panel8_log2	8		
GSM6590965	Lee_GSE213647	Lee_Normal	0.2760261053712287		DM1	centered_panel8_log2	8		
GSM6590966	Lee_GSE213647	Lee_Normal	0.9705383625280533		DM2	centered_panel8_log2	8		
GSM6590967	Lee_GSE213647	Lee_Normal	0.8821580732585045		DM2	centered_panel8_log2	8		
GSM6590968	Lee_GSE213647	Lee_Normal	0.9580956702166306		DM2	centered_panel8_log2	8		
GSM6590969	Lee_GSE213647	Lee_Normal	0.8779305777631822		DM2	centered_panel8_log2	8		
GSM6590970	Lee_GSE213647	Lee_Normal	0.9160562259161303		DM2	centered_panel8_log2	8		
GSM6590971	Lee_GSE213647	Lee_Normal	0.6607807945323794		DM2	centered_panel8_log2	8		
GSM6590972	Lee_GSE213647	Lee_Normal	0.785166221807428		DM2	centered_panel8_log2	8		
GSM6590973	Lee_GSE213647	Lee_Normal	0.9398654702264804		DM2	centered_panel8_log2	8		
GSM6590974	Lee_GSE213647	Lee_Normal	0.9331663663925628		DM2	centered_panel8_log2	8		
GSM6590975	Lee_GSE213647	Lee_Normal	0.7512811143218898		DM2	centered_panel8_log2	8		
GSM6590976	Lee_GSE213647	Lee_Normal	0.9227354057772801		DM2	centered_panel8_log2	8		
GSM6590977	Lee_GSE213647	Lee_Normal	0.840267131653387		DM2	centered_panel8_log2	8		
GSM6590978	Lee_GSE213647	Lee_Normal	0.6537477995791916		DM2	centered_panel8_log2	8		
GSM6590979	Lee_GSE213647	Lee_Normal	0.9043189273904041		DM2	centered_panel8_log2	8		
GSM6590980	Lee_GSE213647	Lee_Normal	0.9265896484791477		DM2	centered_panel8_log2	8		
GSM6590981	Lee_GSE213647	Lee_Normal	0.833231551338477		DM2	centered_panel8_log2	8		
GSM6590982	Lee_GSE213647	Lee_Normal	0.6687961215273207		DM2	centered_panel8_log2	8		
GSM6590983	Lee_GSE213647	Lee_Normal	0.44874333521019666		DM1	centered_panel8_log2	8		
GSM6590984	Lee_GSE213647	Lee_Normal	0.9742301867274045		DM2	centered_panel8_log2	8		
GSM6590985	Lee_GSE213647	Lee_Normal	0.8353100655762637		DM2	centered_panel8_log2	8		
GSM6590986	Lee_GSE213647	Lee_Normal	0.8169116390307195		DM2	centered_panel8_log2	8		
GSM6590987	Lee_GSE213647	Lee_Normal	0.8460416189074901		DM2	centered_panel8_log2	8		
GSM6590988	Lee_GSE213647	Lee_Normal	0.9612213159788461		DM2	centered_panel8_log2	8		
GSM6590989	Lee_GSE213647	Lee_Normal	0.9457582042465557		DM2	centered_panel8_log2	8		
GSM6590990	Lee_GSE213647	Lee_Normal	0.9386605517773655		DM2	centered_panel8_log2	8		
GSM6590991	Lee_GSE213647	Lee_Normal	0.9458792457278353		DM2	centered_panel8_log2	8		
GSM6590992	Lee_GSE213647	Lee_Normal	0.7022060787910652		DM2	centered_panel8_log2	8		
GSM6590993	Lee_GSE213647	Lee_Normal	0.8315313927968842		DM2	centered_panel8_log2	8		
GSM6590994	Lee_GSE213647	Lee_Normal	0.7990287597359054		DM2	centered_panel8_log2	8		
GSM6590995	Lee_GSE213647	Lee_Normal	0.8600772756889234		DM2	centered_panel8_log2	8		
GSM6590996	Lee_GSE213647	Lee_Normal	0.9186581804488743		DM2	centered_panel8_log2	8		
GSM6590997	Lee_GSE213647	Lee_PTC	0.9995275894479342		DM2	centered_panel8_log2	8		
GSM6590998	Lee_GSE213647	Lee_PTC	0.9709138724726749		DM2	centered_panel8_log2	8		
GSM6590999	Lee_GSE213647	Lee_PTC	0.9911065464821169		DM2	centered_panel8_log2	8		
GSM6591000	Lee_GSE213647	Lee_PTC	0.9973361062532479		DM2	centered_panel8_log2	8		
GSM6591001	Lee_GSE213647	Lee_PTC	0.907446093056126		DM2	centered_panel8_log2	8		
GSM6591002	Lee_GSE213647	Lee_PTC	0.9996472328149439		DM2	centered_panel8_log2	8		
GSM6591003	Lee_GSE213647	Lee_PTC	0.05286417231886149		DM1	centered_panel8_log2	8		
GSM6591004	Lee_GSE213647	Lee_PTC	0.8529774539684222		DM2	centered_panel8_log2	8		
GSM6591005	Lee_GSE213647	Lee_PTC	0.8193893745542803		DM2	centered_panel8_log2	8		
GSM6591006	Lee_GSE213647	Lee_PTC	0.3451811148029897		DM1	centered_panel8_log2	8		
GSM6591007	Lee_GSE213647	Lee_PTC	0.840101488698279		DM2	centered_panel8_log2	8		
GSM6591008	Lee_GSE213647	Lee_PTC	0.9765283604580576		DM2	centered_panel8_log2	8		
GSM6591009	Lee_GSE213647	Lee_PTC	0.9995698854103734		DM2	centered_panel8_log2	8		
GSM6591010	Lee_GSE213647	Lee_PTC	0.4967724520605884		DM1	centered_panel8_log2	8		
GSM6591011	Lee_GSE213647	Lee_PTC	0.4390926226186348		DM1	centered_panel8_log2	8		
GSM6591012	Lee_GSE213647	Lee_PTC	0.5769290661991006		DM2	centered_panel8_log2	8		
GSM6591013	Lee_GSE213647	Lee_PTC	0.9991441809356568		DM2	centered_panel8_log2	8		
GSM6591014	Lee_GSE213647	Lee_PTC	0.5906965885290862		DM2	centered_panel8_log2	8		
GSM6591015	Lee_GSE213647	Lee_PTC	0.9996107258201992		DM2	centered_panel8_log2	8		
GSM6591016	Lee_GSE213647	Lee_PTC	0.9999382897534984		DM2	centered_panel8_log2	8		
GSM6591017	Lee_GSE213647	Lee_PTC	0.9975538605991118		DM2	centered_panel8_log2	8		
GSM6591018	Lee_GSE213647	Lee_PTC	0.9994380331907073		DM2	centered_panel8_log2	8		
GSM6591019	Lee_GSE213647	Lee_PTC	0.9993727987575887		DM2	centered_panel8_log2	8		
GSM6591020	Lee_GSE213647	Lee_PTC	0.29369319224703777		DM1	centered_panel8_log2	8		
GSM6591021	Lee_GSE213647	Lee_PTC	0.9571039554205766		DM2	centered_panel8_log2	8		
GSM6591022	Lee_GSE213647	Lee_PTC	0.9934462256706532		DM2	centered_panel8_log2	8		
GSM6591023	Lee_GSE213647	Lee_PTC	0.999147446252444		DM2	centered_panel8_log2	8		
GSM6591024	Lee_GSE213647	Lee_PTC	0.9999205693410143		DM2	centered_panel8_log2	8		
GSM6591025	Lee_GSE213647	Lee_PTC	0.10340044047174057		DM1	centered_panel8_log2	8		
GSM6591026	Lee_GSE213647	Lee_PTC	0.9988521333099277		DM2	centered_panel8_log2	8		
GSM6591027	Lee_GSE213647	Lee_PTC	0.9915710496862432		DM2	centered_panel8_log2	8		
GSM6591028	Lee_GSE213647	Lee_PTC	0.9997428455698729		DM2	centered_panel8_log2	8		
GSM6591029	Lee_GSE213647	Lee_PTC	0.013307580261685202		DM1	centered_panel8_log2	8		
GSM6591030	Lee_GSE213647	Lee_PTC	0.02191815442131485		DM1	centered_panel8_log2	8		
GSM6591031	Lee_GSE213647	Lee_PTC	0.9927028128005905		DM2	centered_panel8_log2	8		
GSM6591032	Lee_GSE213647	Lee_PTC	0.7798315082305887		DM2	centered_panel8_log2	8		
GSM6591033	Lee_GSE213647	Lee_PTC	0.9997964930775755		DM2	centered_panel8_log2	8		
GSM6591034	Lee_GSE213647	Lee_PTC	0.9986157278567283		DM2	centered_panel8_log2	8		
GSM6591035	Lee_GSE213647	Lee_PTC	0.9959415087405167		DM2	centered_panel8_log2	8		
GSM6591036	Lee_GSE213647	Lee_PTC	0.9997249114334723		DM2	centered_panel8_log2	8		
GSM6591037	Lee_GSE213647	Lee_PTC	0.999807072719455		DM2	centered_panel8_log2	8		
GSM6591038	Lee_GSE213647	Lee_PTC	0.7198265671650851		DM2	centered_panel8_log2	8		
GSM6591039	Lee_GSE213647	Lee_PTC	0.9989453643247639		DM2	centered_panel8_log2	8		
GSM6591040	Lee_GSE213647	Lee_PTC	0.6800870916308919		DM2	centered_panel8_log2	8		
GSM6591041	Lee_GSE213647	Lee_PTC	0.9652927214211399		DM2	centered_panel8_log2	8		
GSM6591042	Lee_GSE213647	Lee_PTC	0.6015830342842307		DM2	centered_panel8_log2	8		
GSM6591043	Lee_GSE213647	Lee_PTC	0.999929789958274		DM2	centered_panel8_log2	8		
GSM6591044	Lee_GSE213647	Lee_PTC	0.9989308494179109		DM2	centered_panel8_log2	8		
GSM6591045	Lee_GSE213647	Lee_PTC	0.9978725557616464		DM2	centered_panel8_log2	8		
GSM6591046	Lee_GSE213647	Lee_PTC	0.9732248428833402		DM2	centered_panel8_log2	8		
GSM6591047	Lee_GSE213647	Lee_PTC	0.9766746549786011		DM2	centered_panel8_log2	8		
GSM6591048	Lee_GSE213647	Lee_PTC	0.9993778485595235		DM2	centered_panel8_log2	8		
GSM6591049	Lee_GSE213647	Lee_PTC	0.9999092894550102		DM2	centered_panel8_log2	8		
GSM6591050	Lee_GSE213647	Lee_PTC	0.9999164566052311		DM2	centered_panel8_log2	8		
GSM6591051	Lee_GSE213647	Lee_PTC	0.9831166955974441		DM2	centered_panel8_log2	8		
GSM6591052	Lee_GSE213647	Lee_PTC	0.9995272641907105		DM2	centered_panel8_log2	8		
GSM6591053	Lee_GSE213647	Lee_PTC	0.9773510794483569		DM2	centered_panel8_log2	8		
GSM6591054	Lee_GSE213647	Lee_PTC	0.9987575725527685		DM2	centered_panel8_log2	8		
GSM6591055	Lee_GSE213647	Lee_PTC	0.9947605423287923		DM2	centered_panel8_log2	8		
GSM6591056	Lee_GSE213647	Lee_PTC	0.999945113675354		DM2	centered_panel8_log2	8		
GSM6591057	Lee_GSE213647	Lee_PTC	0.9987127576058529		DM2	centered_panel8_log2	8		
GSM6591058	Lee_GSE213647	Lee_PTC	0.8568319899821791		DM2	centered_panel8_log2	8		
GSM6591059	Lee_GSE213647	Lee_PTC	0.9994278032816661		DM2	centered_panel8_log2	8		
GSM6591060	Lee_GSE213647	Lee_PTC	0.999303831304221		DM2	centered_panel8_log2	8		
GSM6591061	Lee_GSE213647	Lee_PTC	0.9993773037036252		DM2	centered_panel8_log2	8		
GSM6591062	Lee_GSE213647	Lee_PTC	0.9997497599972002		DM2	centered_panel8_log2	8		
GSM6591063	Lee_GSE213647	Lee_PTC	0.9997606906818258		DM2	centered_panel8_log2	8		
GSM6591064	Lee_GSE213647	Lee_PTC	0.9674989877387917		DM2	centered_panel8_log2	8		
GSM6591065	Lee_GSE213647	Lee_PTC	0.9903703731727692		DM2	centered_panel8_log2	8		
GSM6591066	Lee_GSE213647	Lee_PTC	0.9992524454812111		DM2	centered_panel8_log2	8		
GSM6591067	Lee_GSE213647	Lee_PTC	0.9767304984486712		DM2	centered_panel8_log2	8		
GSM6591068	Lee_GSE213647	Lee_PTC	0.9978132013322955		DM2	centered_panel8_log2	8		
GSM6591069	Lee_GSE213647	Lee_PTC	0.6695510428961489		DM2	centered_panel8_log2	8		
GSM6591070	Lee_GSE213647	Lee_PTC	0.843749514363649		DM2	centered_panel8_log2	8		
GSM6591071	Lee_GSE213647	Lee_PTC	0.9800557765494637		DM2	centered_panel8_log2	8		
GSM6591072	Lee_GSE213647	Lee_PTC	0.4963482775882311		DM1	centered_panel8_log2	8		
GSM6591073	Lee_GSE213647	Lee_PTC	0.9661088610997643		DM2	centered_panel8_log2	8		
GSM6591074	Lee_GSE213647	Lee_PTC	0.9681815954537336		DM2	centered_panel8_log2	8		
GSM6591075	Lee_GSE213647	Lee_PTC	0.8308292445396968		DM2	centered_panel8_log2	8		
GSM6591076	Lee_GSE213647	Lee_PTC	0.9819806630136344		DM2	centered_panel8_log2	8		
GSM6591077	Lee_GSE213647	Lee_PTC	0.9600764757518719		DM2	centered_panel8_log2	8		
GSM6591078	Lee_GSE213647	Lee_PTC	0.8739614857168524		DM2	centered_panel8_log2	8		
GSM6591079	Lee_GSE213647	Lee_PTC	0.857720358297639		DM2	centered_panel8_log2	8		
GSM6591080	Lee_GSE213647	Lee_PTC	0.9979043175163798		DM2	centered_panel8_log2	8		
GSM6591081	Lee_GSE213647	Lee_PTC	0.9991159186847438		DM2	centered_panel8_log2	8		
GSM6591082	Lee_GSE213647	Lee_PTC	0.9983383147354765		DM2	centered_panel8_log2	8		
GSM6591083	Lee_GSE213647	Lee_PTC	0.5890787306292787		DM2	centered_panel8_log2	8		
GSM6591084	Lee_GSE213647	Lee_PTC	0.9997653387814741		DM2	centered_panel8_log2	8		
GSM6591085	Lee_GSE213647	Lee_PTC	0.9897674785630706		DM2	centered_panel8_log2	8		
GSM6591086	Lee_GSE213647	Lee_PTC	0.9510229205989619		DM2	centered_panel8_log2	8		
GSM6591087	Lee_GSE213647	Lee_PTC	0.9996290999755632		DM2	centered_panel8_log2	8		
GSM6591088	Lee_GSE213647	Lee_PTC	0.9848404409735263		DM2	centered_panel8_log2	8		
GSM6591089	Lee_GSE213647	Lee_PTC	0.9999453968307339		DM2	centered_panel8_log2	8		
GSM6591090	Lee_GSE213647	Lee_PTC	0.9692960650838359		DM2	centered_panel8_log2	8		
GSM6591091	Lee_GSE213647	Lee_PTC	0.9266562434784638		DM2	centered_panel8_log2	8		
GSM6591092	Lee_GSE213647	Lee_PTC	0.9761591111820416		DM2	centered_panel8_log2	8		
GSM6591093	Lee_GSE213647	Lee_PTC	0.876489582466831		DM2	centered_panel8_log2	8		
GSM6591094	Lee_GSE213647	Lee_PTC	0.832179470872491		DM2	centered_panel8_log2	8		
GSM6591095	Lee_GSE213647	Lee_PTC	0.9991622222521254		DM2	centered_panel8_log2	8		
GSM6591096	Lee_GSE213647	Lee_PTC	0.9986948643636494		DM2	centered_panel8_log2	8		
GSM6591097	Lee_GSE213647	Lee_PTC	0.4042213055096042		DM1	centered_panel8_log2	8		
GSM6591098	Lee_GSE213647	Lee_PTC	0.9910184676392032		DM2	centered_panel8_log2	8		
GSM6591099	Lee_GSE213647	Lee_PTC	0.9998831456536503		DM2	centered_panel8_log2	8		
GSM6591100	Lee_GSE213647	Lee_PTC	0.9091962327099326		DM2	centered_panel8_log2	8		
GSM6591101	Lee_GSE213647	Lee_PTC	0.6632461407306212		DM2	centered_panel8_log2	8		
GSM6591102	Lee_GSE213647	Lee_PTC	0.7536829811980233		DM2	centered_panel8_log2	8		
GSM6591103	Lee_GSE213647	Lee_PTC	0.4262632998870108		DM1	centered_panel8_log2	8		
GSM6591104	Lee_GSE213647	Lee_PTC	0.9997448016920585		DM2	centered_panel8_log2	8		
GSM6591105	Lee_GSE213647	Lee_PTC	0.9982228821385256		DM2	centered_panel8_log2	8		
GSM6591106	Lee_GSE213647	Lee_PTC	0.9362657614542859		DM2	centered_panel8_log2	8		
GSM6591107	Lee_GSE213647	Lee_PTC	0.984721953276144		DM2	centered_panel8_log2	8		
GSM6591108	Lee_GSE213647	Lee_PTC	0.9998039642863951		DM2	centered_panel8_log2	8		
GSM6591109	Lee_GSE213647	Lee_PTC	0.36653127725314355		DM1	centered_panel8_log2	8		
GSM6591110	Lee_GSE213647	Lee_PTC	0.9989315496493386		DM2	centered_panel8_log2	8		
GSM6591111	Lee_GSE213647	Lee_PTC	0.9705335305740656		DM2	centered_panel8_log2	8		
GSM6591112	Lee_GSE213647	Lee_PTC	0.9999628736014871		DM2	centered_panel8_log2	8		
GSM6591113	Lee_GSE213647	Lee_PTC	0.7772451040560101		DM2	centered_panel8_log2	8		
GSM6591114	Lee_GSE213647	Lee_PTC	0.9846505828831716		DM2	centered_panel8_log2	8		
GSM6591115	Lee_GSE213647	Lee_PTC	0.9996067497959175		DM2	centered_panel8_log2	8		
GSM6591116	Lee_GSE213647	Lee_PTC	0.9983215057274505		DM2	centered_panel8_log2	8		
GSM6591117	Lee_GSE213647	Lee_PTC	0.10576058969315569		DM1	centered_panel8_log2	8		
GSM6591118	Lee_GSE213647	Lee_PTC	0.9990719714585817		DM2	centered_panel8_log2	8		
GSM6591119	Lee_GSE213647	Lee_PTC	0.9996150179878719		DM2	centered_panel8_log2	8		
GSM6591120	Lee_GSE213647	Lee_PTC	0.9528043075389968		DM2	centered_panel8_log2	8		
GSM6591121	Lee_GSE213647	Lee_PTC	0.9994290039643376		DM2	centered_panel8_log2	8		
GSM6591122	Lee_GSE213647	Lee_PTC	0.9945040397655444		DM2	centered_panel8_log2	8		
GSM6591123	Lee_GSE213647	Lee_PTC	0.9997994504305016		DM2	centered_panel8_log2	8		
GSM6591124	Lee_GSE213647	Lee_PTC	0.9241694541535723		DM2	centered_panel8_log2	8		
GSM6591125	Lee_GSE213647	Lee_PTC	0.9925735798917302		DM2	centered_panel8_log2	8		
GSM6591126	Lee_GSE213647	Lee_PTC	0.8082599313243665		DM2	centered_panel8_log2	8		
GSM6591127	Lee_GSE213647	Lee_PTC	0.8250376763686547		DM2	centered_panel8_log2	8		
GSM6591128	Lee_GSE213647	Lee_PTC	0.8517190344604522		DM2	centered_panel8_log2	8		
GSM6591129	Lee_GSE213647	Lee_PTC	0.9993756181346354		DM2	centered_panel8_log2	8		
GSM6591130	Lee_GSE213647	Lee_PTC	0.9476893174945689		DM2	centered_panel8_log2	8		
GSM6591131	Lee_GSE213647	Lee_PTC	0.9990770433283229		DM2	centered_panel8_log2	8		
GSM6591132	Lee_GSE213647	Lee_PTC	0.9997648669245864		DM2	centered_panel8_log2	8		
GSM6591133	Lee_GSE213647	Lee_PTC	0.2823318108107263		DM1	centered_panel8_log2	8		
GSM6591134	Lee_GSE213647	Lee_PTC	0.0016480292971063862		DM1	centered_panel8_log2	8		
GSM6591135	Lee_GSE213647	Lee_PTC	0.4176109934607349		DM1	centered_panel8_log2	8		
GSM6591136	Lee_GSE213647	Lee_PTC	0.1939775550607355		DM1	centered_panel8_log2	8		
GSM6591137	Lee_GSE213647	Lee_PTC	0.056699309206861254		DM1	centered_panel8_log2	8		
GSM6591138	Lee_GSE213647	Lee_PTC	0.2517492437473675		DM1	centered_panel8_log2	8		
GSM6591139	Lee_GSE213647	Lee_PTC	0.9978454387863815		DM2	centered_panel8_log2	8		
GSM6591140	Lee_GSE213647	Lee_PTC	0.9995250755710214		DM2	centered_panel8_log2	8		
GSM6591141	Lee_GSE213647	Lee_PTC	0.9972440564442393		DM2	centered_panel8_log2	8		
GSM6591142	Lee_GSE213647	Lee_PTC	0.9872888217136891		DM2	centered_panel8_log2	8		
GSM6591143	Lee_GSE213647	Lee_PTC	0.9948230451277045		DM2	centered_panel8_log2	8		
GSM6591144	Lee_GSE213647	Lee_PTC	0.9945577786892292		DM2	centered_panel8_log2	8		
GSM6591145	Lee_GSE213647	Lee_PTC	0.9986833241463154		DM2	centered_panel8_log2	8		
GSM6591146	Lee_GSE213647	Lee_PTC	0.999374026554295		DM2	centered_panel8_log2	8		
GSM6591147	Lee_GSE213647	Lee_PTC	0.9756624760259527		DM2	centered_panel8_log2	8		
GSM6591148	Lee_GSE213647	Lee_PTC	0.9776795474069826		DM2	centered_panel8_log2	8		
GSM6591149	Lee_GSE213647	Lee_PTC	0.9960851926944904		DM2	centered_panel8_log2	8		
GSM6591150	Lee_GSE213647	Lee_PTC	0.7025059310515337		DM2	centered_panel8_log2	8		
GSM6591151	Lee_GSE213647	Lee_PTC	0.995371550772903		DM2	centered_panel8_log2	8		
GSM6591152	Lee_GSE213647	Lee_PTC	0.9927354657237193		DM2	centered_panel8_log2	8		
GSM6591153	Lee_GSE213647	Lee_PTC	0.8077009857012861		DM2	centered_panel8_log2	8		
GSM6591154	Lee_GSE213647	Lee_PTC	0.9992063247444504		DM2	centered_panel8_log2	8		
GSM6591155	Lee_GSE213647	Lee_PTC	0.9980019442364398		DM2	centered_panel8_log2	8		
GSM6591156	Lee_GSE213647	Lee_PTC	0.9496200326072265		DM2	centered_panel8_log2	8		
GSM6591157	Lee_GSE213647	Lee_PTC	0.7262839264560189		DM2	centered_panel8_log2	8		
GSM6591158	Lee_GSE213647	Lee_PTC	0.999635610977355		DM2	centered_panel8_log2	8		
GSM6591159	Lee_GSE213647	Lee_PTC	0.6740567835491604		DM2	centered_panel8_log2	8		
GSM6591160	Lee_GSE213647	Lee_PTC	0.40601539745692333		DM1	centered_panel8_log2	8		
GSM6591161	Lee_GSE213647	Lee_PTC	0.7902977457567009		DM2	centered_panel8_log2	8		
GSM6591162	Lee_GSE213647	Lee_PTC	0.9878159394665434		DM2	centered_panel8_log2	8		
GSM6591163	Lee_GSE213647	Lee_PTC	0.9858255459862266		DM2	centered_panel8_log2	8		
GSM6591164	Lee_GSE213647	Lee_PTC	0.9770833819069258		DM2	centered_panel8_log2	8		
GSM6591165	Lee_GSE213647	Lee_PTC	0.3799601532471962		DM1	centered_panel8_log2	8		
GSM6591166	Lee_GSE213647	Lee_PTC	0.764392200566365		DM2	centered_panel8_log2	8		
GSM6591167	Lee_GSE213647	Lee_PTC	0.9972517714444356		DM2	centered_panel8_log2	8		
GSM6591168	Lee_GSE213647	Lee_PTC	0.9782658900011806		DM2	centered_panel8_log2	8		
GSM6591169	Lee_GSE213647	Lee_PTC	0.9515444556162317		DM2	centered_panel8_log2	8		
GSM6591170	Lee_GSE213647	Lee_PTC	0.5443578973237787		DM2	centered_panel8_log2	8		
GSM6591171	Lee_GSE213647	Lee_PTC	0.9399108306976682		DM2	centered_panel8_log2	8		
GSM6591172	Lee_GSE213647	Lee_PTC	0.9989384847767859		DM2	centered_panel8_log2	8		
GSM6591173	Lee_GSE213647	Lee_PTC	0.9435385374629494		DM2	centered_panel8_log2	8		
GSM6591174	Lee_GSE213647	Lee_PTC	0.9916768934105302		DM2	centered_panel8_log2	8		
GSM6591175	Lee_GSE213647	Lee_PTC	0.9422011404203718		DM2	centered_panel8_log2	8		
GSM6591176	Lee_GSE213647	Lee_PTC	0.9996058127671387		DM2	centered_panel8_log2	8		
GSM6591177	Lee_GSE213647	Lee_PTC	0.9926153565459013		DM2	centered_panel8_log2	8		
GSM6591178	Lee_GSE213647	Lee_PTC	0.9984184800080352		DM2	centered_panel8_log2	8		
GSM6591179	Lee_GSE213647	Lee_PTC	0.9974794851068327		DM2	centered_panel8_log2	8		
