	B cell	Endothelial cell	Epithelial cell	Fibroblast	Malignant cell	Myeloid cell	NK cell	T cell
GSM6590912	0.05494786846727565	0.12018526115752914	0.15146603786569598	0.09325342679756088	0.2228713789762707	0.2058071026955817	0.0	0.15146892404008586
GSM6590913	0.034653024649509326	0.11214301504978007	0.11023996759459473	0.08164100726095776	0.2562350407886404	0.20458662790658425	0.013899773520669574	0.18660154322926392
GSM6590914	0.11256818209447822	0.09590527818443799	0.09344665339594874	0.1047437438619633	0.22050721376054597	0.216393139883269	0.0	0.15643578881935677
GSM6590915	0.06518808003894601	0.09181247256589989	0.11535405509010574	0.07258820358793606	0.24968506347971622	0.21130605936489374	0.006765298243101463	0.18730076762940095
GSM6590916	0.05121341804169269	0.13184521102900648	0.16817411698976792	0.0823222022995196	0.23685479641405607	0.19737633263461235	0.0	0.13221392259134476
GSM6590917	0.04072784929661001	0.11913695781457681	0.11643377760247017	0.06546089226295901	0.25081419634793717	0.20621008670433394	0.010528196069687468	0.19068804390142544
GSM6590918	0.062401727788445625	0.12548968635696928	0.13657590824411886	0.117175556227507	0.22006826196447032	0.1936823125613132	0.004019623824405054	0.1405869230327707
GSM6590919	0.07790003926142688	0.0802359076157432	0.09247922687973811	0.08822481013939876	0.2754536605471138	0.22513042254464136	0.016235077477436494	0.14434085553450143
GSM6590920	0.02385680613906867	0.1254537727275583	0.1333309241033197	0.07643158461510052	0.25392829277821366	0.2005061632296183	0.006810911974590241	0.1796815444325306
GSM6590921	0.053928276866317834	0.10940655320978532	0.13685008784002128	0.07181991211028876	0.23858742166939811	0.20376746909361373	0.022712338391477214	0.16292794081909767
GSM6590922	0.051440322949420705	0.10932358567755683	0.12860561639098933	0.07924011186597034	0.23728582130710668	0.20527231124918294	0.015411938638152814	0.17342029192162045
GSM6590923	0.044474429330451926	0.10963410058483115	0.12222699283589807	0.08316950020986229	0.24091645473652787	0.20680141282432835	0.020207835929648987	0.17256927354845134
GSM6590924	0.06121136806553922	0.10880467701745768	0.12018945709666937	0.0835984316762734	0.2455144051144348	0.1957916441062336	0.01400794064224682	0.17088207628114507
GSM6590925	0.05263357887247515	0.10609766949541061	0.10886117134292944	0.0744218230912101	0.25617316408062707	0.2055914212339103	0.016727025674796465	0.17949414620864082
GSM6590926	0.07443129189995354	0.09708000276588503	0.10758380068260613	0.08590460681915801	0.2420211958484217	0.20314783386684154	0.0	0.18983126811713397
GSM6590927	0.06274537625541943	0.08518779585148474	0.09034448400690431	0.08020212459448756	0.2545296295123514	0.2166002876901919	0.004759619799821713	0.20563068228933895
GSM6590928	0.04455636119977032	0.11976762463176203	0.11214594986994496	0.08015327123606918	0.24552900169372252	0.20365776476838865	0.016643243641498846	0.1775467829588435
GSM6590929	0.04305650114387253	0.10955282209220396	0.12360597313920217	0.0817010439804764	0.24409403066473812	0.20301362027147396	0.013873701724433585	0.1811023069835992
GSM6590930	0.09562494466574857	0.11062186256602792	0.13228584472730012	0.07184551688148816	0.22231572581804263	0.20130261916726788	0.005799538601670228	0.1602039475724545
GSM6590931	0.1309340904894947	0.07348522182549258	0.08435230078585383	0.09016776081518578	0.2259781614429532	0.2292522448403807	0.013467918675241624	0.1523623011253976
GSM6590932	0.13193689621809263	0.08795384151190111	0.13061486432571093	0.09449486790474589	0.1996036164161694	0.2140554720777485	0.0	0.14134044154563163
GSM6590933	0.06401252396148498	0.08864271702318602	0.06330436706435973	0.09339896141298851	0.2377275279203585	0.2271501127871371	0.0225563545182125	0.2032074353122727
GSM6590934	0.0570444575370625	0.11211000690457423	0.1212190286067922	0.07502532161807296	0.25775258632910797	0.1984291444570392	0.014761572696968045	0.16365788185038296
GSM6590935	0.07230540374622305	0.10366503064014526	0.12606359178524693	0.06326593560369274	0.2542150423320485	0.19683234655862886	0.005897580651904685	0.1777550686821099
GSM6590936	0.05083029228186263	0.08254943353037564	0.09600709708211035	0.061397395757421445	0.2703941848523655	0.2161861734435949	0.024692705824945815	0.19794271722732382
GSM6590937	0.06564487861494452	0.08882624900216889	0.1127814706658056	0.07563757589882183	0.2506243570429305	0.2046668916234825	0.01161612351818013	0.19020245363366606
GSM6590938	0.05747256206824057	0.10294452803462426	0.11672618219703579	0.06647499794695648	0.27183265278162155	0.20026698250552286	0.017220915942155485	0.16706117852384295
GSM6590939	0.040191254817626934	0.11082588765515779	0.08459136472675956	0.11775146760960915	0.2428403869378692	0.20841939364195913	0.024255372069294998	0.17112487254172315
GSM6590940	0.031600724259060464	0.11655677949800991	0.12482864798012945	0.07667464113939107	0.2674356092598892	0.2008957922618482	0.008614157929253158	0.1733936476724186
GSM6590941	0.05664809629202167	0.11528753422776553	0.10953347576275548	0.08586327839859356	0.2397002886689937	0.19694701060274108	0.010589826313777737	0.18543048973335116
GSM6590942	0.06871138248163004	0.11552215550099416	0.12159715750262975	0.09227328650794284	0.24339981391451398	0.18724281086330505	0.016439746705223877	0.15481364652376026
GSM6590943	0.08191221566916954	0.10717560877676574	0.13589089071214508	0.08999061336727694	0.22029638225904516	0.20923211848524503	0.0	0.1555021707303525
GSM6590944	0.04828659184534285	0.10260862653133818	0.10362346739106057	0.06936260896044219	0.25004649550401536	0.20501877934854332	0.0007076521498888588	0.22034577826936863
GSM6590945	0.052581094423150246	0.1290484417825264	0.13620718200201004	0.08493223414759228	0.23199188355233555	0.1859167349124882	0.017517646961512222	0.16180478221838498
GSM6590946	0.05831447661285486	0.08681029290617226	0.0620909147568458	0.0741430803384203	0.2806218645507054	0.2200897767217525	0.013419500195371706	0.20451009391787708
GSM6590947	0.03958958925540371	0.1133376278347215	0.1375006918668758	0.08130666373233329	0.2437341979887586	0.19961636690910803	0.019029116732177918	0.16588574568062125
GSM6590948	0.06520318611515451	0.08244778004686211	0.08913594586339714	0.07283724585733148	0.2561349628877504	0.2065777207867985	0.02293281532841155	0.20473034311429433
GSM6590949	0.042101807824627024	0.10605757525645895	0.11504576483084399	0.08531062607324777	0.24968641924667967	0.20347287720845192	0.015142805692625891	0.18318212386706484
GSM6590950	0.0499152316804032	0.09873579570013344	0.10398048682506336	0.08434009177145325	0.26014081077665024	0.2079965272223666	0.010310559469955934	0.18458049655397402
GSM6590951	0.04533109625573662	0.09949332902451749	0.1171323663834577	0.07654500555376217	0.25586509973795285	0.20631497864836906	0.012753095349076822	0.18656502904712724
GSM6590952	0.037423896560787005	0.10891065553160303	0.10412857818334693	0.08277047501739616	0.24585017452642485	0.2124705106867755	0.01688291440413771	0.19156279508952878
GSM6590953	0.06295496545465008	0.08778600513666902	0.06562715222429266	0.08586707793491846	0.24878015222750802	0.2186006387622173	0.01839296453566508	0.21199104372407934
GSM6590954	0.04953126711409325	0.10817138296801197	0.10402925267932162	0.07012441305088421	0.2566431225469235	0.20328770993560683	0.018054814688433528	0.1901580370167251
GSM6590955	0.0602926576657329	0.08893839510056181	0.09008122010597103	0.08025119552926292	0.24897088156846894	0.20854698539671984	0.0061366001818235925	0.21678206445145898
GSM6590956	0.03599085590957581	0.10298789231674714	0.11157136844885167	0.06463795193684195	0.2584893777989435	0.21330488292499147	0.031186516378363536	0.181831154285685
GSM6590957	0.048796974854180636	0.11334351865998689	0.08895427061085506	0.09752057090230962	0.2474101383902285	0.21864600695916353	0.01976182521367144	0.16556669440960425
GSM6590958	0.06013756497853443	0.08921962000008768	0.054973715191515234	0.05742183207075655	0.2865870586269716	0.2300630614929937	0.025563736545970446	0.19603341109317043
GSM6590959	0.09785471393164645	0.1331081590784598	0.1403923550497473	0.08305371408973797	0.20352707453535532	0.20286365466801556	0.005272187807381819	0.13392814083965557
GSM6590960	0.09937858802634403	0.10464666851696305	0.09579824891517148	0.09086063478934697	0.22635930740073756	0.21117257826451497	0.0	0.17178397408692198
GSM6590961	0.08609456365010883	0.15015005861189365	0.15255134840058887	0.08985006574644729	0.2086682023967656	0.18894191844302455	0.002170180600575119	0.12157366215059603
GSM6590962	0.05648058838339818	0.11653304950987399	0.14264271784391427	0.08478464671814195	0.23771721989045233	0.19407413969578408	0.007243482301719477	0.16052415565671566
GSM6590963	0.0615200287570163	0.11443303065604707	0.13160197021420106	0.0821922941204827	0.23426748307137174	0.20328382413581697	0.01499772878310664	0.15770364026195755
GSM6590964	0.013719155844266456	0.09873494329873439	0.026057926232615297	0.15089861101872565	0.26228199758370824	0.24695643290842242	0.0300034840500067	0.17134744906352076
GSM6590965	0.07388712283987045	0.11675893469674342	0.12757550990826907	0.08003939956142687	0.22886358854559755	0.21213379362098458	0.0006369291779816188	0.16010472164912654
GSM6590966	0.0761434186114808	0.07724375995339328	0.0739051358616551	0.09027563725660703	0.24635949247383232	0.23072785782910182	0.0005274546805259962	0.20481724333340376
GSM6590967	0.06343932217357705	0.09670970240950925	0.09376461796276338	0.06964483653915979	0.25702831119992847	0.20224185530173538	0.019240550102828144	0.19793080431049845
GSM6590968	0.06382484373518042	0.0823927454429964	0.07360032974508915	0.08527178411393531	0.2598499662503685	0.20870204431273384	0.013852343351963912	0.2125059430477325
GSM6590969	0.06284274761931752	0.08927508190067943	0.07992575816006832	0.08505577220004162	0.25902629409226224	0.21738190714519673	0.0023740731283095114	0.20411836575412454
GSM6590970	0.05923640461785199	0.10103950579469875	0.06852975954690864	0.08885486929943265	0.24169880298176033	0.21328763547274843	0.028102495344319394	0.19925052694227993
GSM6590971	0.05415178554337749	0.0786925793460171	0.017694932487048374	0.1262977045182767	0.251881123697291	0.2410481825832131	0.007288335643948892	0.22294535618082748
GSM6590972	0.08292648920419828	0.09004929090938898	0.04647262562372928	0.10400236315211464	0.2342777376004085	0.2208590798488022	0.00912909317921477	0.21228332048214332
GSM6590973	0.06746158399583845	0.10301291354596205	0.07323525327028943	0.0741809039779838	0.2579342855344887	0.20260589539354418	0.016971601557474774	0.20459756272441856
GSM6590974	0.048288282193374304	0.10239217508399247	0.09378696575658768	0.07719786391543565	0.24862004824735484	0.20545462818652163	0.0025745233413398245	0.22168551327539351
GSM6590975	0.04760801149198061	0.11761828023217323	0.09113470046774212	0.07266026349178781	0.25575719004734415	0.19826147222522836	0.008086826245978203	0.20887325579776544
GSM6590976	0.06336303372830958	0.11190181706431986	0.09484118856052676	0.0831069030429218	0.2600026559746052	0.2041456275602903	0.0	0.1826387740690265
GSM6590977	0.05517348295071594	0.09422477550406406	0.09178264752964527	0.08994171141671221	0.24070513402762403	0.20040488019283023	0.030432226674284982	0.19733514170412317
GSM6590978	0.04206428157650578	0.09659330837767019	0.0907813571729027	0.0946063345906305	0.24696470570093332	0.20581373270280476	0.0	0.2231762798785527
GSM6590979	0.06541215530872611	0.09999702496349677	0.07821495435355658	0.07547958238109859	0.25468410543142084	0.20223676990479078	0.014098516264775573	0.20987689139213483
GSM6590980	0.09470277959055631	0.09766409954255441	0.0907619569325275	0.09846587575950158	0.23343719884354672	0.20242905556749993	0.0	0.18253903376381375
GSM6590981	0.10404363168420441	0.08705791060345712	0.09746399459264946	0.08194096522935095	0.23028893465871567	0.20559144362888385	0.0	0.19361311960273855
GSM6590982	0.05933316365617274	0.09969607207161978	0.0884568350938036	0.08982683564015244	0.24743768909008793	0.20316053947818286	0.011021387044061453	0.20106747792591928
GSM6590983	0.06268346960302476	0.1102605519145636	0.08702712504059164	0.079346257751429	0.24465449950587395	0.20668513968075972	0.010450683619956524	0.1988922728838008
GSM6590984	0.08638850038043973	0.08993082985280551	0.07866191396926049	0.0864475030805855	0.24015919670867836	0.2094497832043676	0.0	0.20896227280386276
GSM6590985	0.061546767763374026	0.10721041333011784	0.09640250461338656	0.09277781774811684	0.25769481738773103	0.20088241157550535	0.0	0.18348526758176825
GSM6590986	0.09764295256266226	0.10606602700315414	0.10498894968298467	0.10239663580300848	0.22253772153561838	0.20679817015134444	0.0	0.1595695432612276
GSM6590987	0.0634634623468811	0.10525974917019464	0.07048183080647301	0.08389591971818565	0.2555034079317487	0.20542269455367707	0.011154856981735286	0.20481807849110456
GSM6590988	0.08899359249516896	0.09705939244598784	0.12271396275937826	0.09510107436941494	0.20807057803937593	0.20614501269166302	0.0	0.18191638719901113
GSM6590989	0.07906472786016108	0.09545226505916585	0.09843011598618655	0.09269023936477168	0.23369485170095755	0.20861605125484406	0.0021853445285952293	0.18986640424531812
GSM6590990	0.062067835001532456	0.09695766976324634	0.08810453236791965	0.08527148147581579	0.2556246855995507	0.20537980806247663	0.009079747950377073	0.19751423977908153
GSM6590991	0.0635523125027298	0.08908079081504772	0.05745075206578267	0.09079543241865794	0.26786314047038273	0.2114036735141543	0.006046045857808378	0.21380785235543648
GSM6590992	0.06541537219982071	0.09790561516628603	0.0825084065075503	0.07206111563792243	0.2635271006461902	0.20604663048572536	0.012800331743263558	0.19973542761324134
GSM6590993	0.0638610657125067	0.09824723071602563	0.083592995637694	0.08349618123252	0.2477024336541072	0.20218925550548336	0.01649329207547323	0.20441754546618995
GSM6590994	0.06347586423496566	0.0881016992234816	0.08383360446165015	0.08314464106599127	0.25411715999711887	0.20602617023274225	0.011348261420851156	0.209952599363199
GSM6590995	0.07056741315347582	0.09214681258105929	0.08686466743721616	0.0753275316634403	0.236225385213687	0.2288069111498111	0.0	0.21006127880131029
GSM6590996	0.06756637878505582	0.08188639690535611	0.06983133298769265	0.08252805419385456	0.2565461957053247	0.2145371295306562	0.008955983427300737	0.21814852846475916
GSM6590997	0.06668944485775848	0.08088226346599058	0.04115377048172728	0.06197579607206814	0.31224276017592906	0.22243619877395515	0.025119847942126166	0.18949991823044518
GSM6590998	0.05418758842031398	0.0907995151448171	0.05510128622546322	0.0431446708710869	0.3005262392734744	0.2269101017258964	0.018378590267174616	0.2109520080717733
GSM6590999	0.08047647366657984	0.07985679860566637	0.08414216221248584	0.07544343902029342	0.30065628037703385	0.24930408615024197	0.011891182847603163	0.11822957712009557
GSM6591000	0.05589529685561486	0.08773597184603156	0.04404141495612994	0.08082154713043667	0.28740065608529347	0.22822711166660656	0.021083510797698938	0.19479449066218785
GSM6591001	0.07133075264669964	0.06625074739782755	0.0632167072159553	0.12017853248739664	0.27431974237365725	0.2721816960409913	0.004840765950466381	0.1276810558870059
GSM6591002	0.053183930323142455	0.06905596240368218	0.047289206471319484	0.07101546246346913	0.32240182544751167	0.22247448482888887	0.015051454701755014	0.1995276733602311
GSM6591003	0.04011707616464974	0.10569320416119474	0.10262073853787969	0.09023238263423673	0.24637841066771962	0.21003784178163476	0.018902331851798123	0.18601801420088662
GSM6591004	0.08788126572568312	0.11557609318355391	0.1359870981065822	0.09238700278014421	0.2851288784715931	0.21946883075960189	0.0	0.06357083097284175
GSM6591005	0.0055423383724198605	0.13317427430080098	0.01763979985143671	0.2056356487256779	0.22764703355228066	0.2635835383695075	0.03871947074542484	0.10805789608245149
GSM6591006	0.12629469745751148	0.09012463191276075	0.12574668669944677	0.09748940598131253	0.20909073920888194	0.22083578570983667	0.0	0.13041805303024973
GSM6591007	0.07180277975865085	0.07657288244308436	0.10198397285617025	0.08129878780378265	0.24826724441836887	0.21281692119403928	0.0	0.2072574115259038
GSM6591008	0.06339626179064003	0.09110010905064604	0.10133061671614386	0.07804352013670855	0.2599731867636802	0.20737722080292204	0.0	0.19877908473925926
GSM6591009	0.05476616353727554	0.07956420065227121	0.04400634869539882	0.0561238721059429	0.30433106760587186	0.22979271863742123	0.02054888196516007	0.21086674680065823
GSM6591010	0.05240507642121431	0.09259295795546943	0.08688106438302605	0.05900918805429439	0.3183102791665553	0.24042601132313407	0.02797328655809494	0.12240213613821148
GSM6591011	0.14548783280658628	0.11274222124927147	0.13202569559550895	0.08954495691204593	0.2014437925934087	0.20916388154564017	0.0	0.10959161929753844
GSM6591012	0.11193560408526093	0.1234151778864999	0.1621574784247819	0.13637806173710632	0.18050740980819555	0.20250355646773735	0.0	0.0831027115904182
GSM6591013	0.05740413524621916	0.07780744766186731	0.055551376519004915	0.05870659212716364	0.3041985054584378	0.23097031937337859	0.016763687001436083	0.19859793661249248
GSM6591014	0.05643692854738915	0.09553158218724989	0.11862213141775103	0.13778508976132406	0.2576139389608011	0.20228908185272607	0.0	0.13172124727275877
GSM6591015	0.05583481935057544	0.08942052294561854	0.04398579827553121	0.054731880828023306	0.30181795877587453	0.21893153893266848	0.025949863442527196	0.20932761744918119
GSM6591016	0.04978228739107366	0.07990167249401842	0.04762536054103194	0.06527493968729804	0.2973713249407844	0.24082419062947188	0.012269240789259325	0.20695098352706245
GSM6591017	0.052943442269467886	0.07774961664476049	0.05537294680155187	0.048158361050957776	0.30512836772096025	0.2246942327461781	0.02237042948745221	0.21358260327867157
GSM6591018	0.059767204344692126	0.10245365429836434	0.05037929425861157	0.06133832028767357	0.3271044669296494	0.23926205708416284	0.011737651137076269	0.14795735165976992
GSM6591019	0.08233401851063475	0.06206151132806002	0.06860036068969368	0.11039786500301647	0.29670837291431723	0.2580918713007381	0.0	0.1218060002535398
GSM6591020	0.04559206325345741	0.09818727255012781	0.08436970775554913	0.10959029259855224	0.25092489432074844	0.22574772964906473	0.017871902437295875	0.16771613743520425
GSM6591021	0.05292546857341671	0.07558568737406467	0.06568805275688365	0.05888697503642889	0.2819327290845879	0.2366476425111867	0.028176638731481282	0.20015680593195018
GSM6591022	0.05615323620355987	0.07268170201563222	0.042541042624026824	0.05807929239497627	0.2929472973709789	0.24134736574477128	0.0190189963718293	0.21723106727422542
GSM6591023	0.051591747238901815	0.07448320005583631	0.044493615036672714	0.08513405897050569	0.2914541818196759	0.22607479356520468	0.023318532479070415	0.20344987083413243
GSM6591024	0.056742923366105355	0.09302185386991313	0.038896098951938	0.060098982883839164	0.3050670765957342	0.22900661245562404	0.016962111485776952	0.2002043403910691
GSM6591025	0.05853354454022384	0.10625465964846184	0.11381996915472761	0.07455453139042678	0.23770650996186166	0.2176834590286706	0.018476596080905554	0.1729707301947221
GSM6591026	0.07244715672231913	0.04378387281634528	0.07336510985248686	0.0879785878105397	0.321512636463691	0.2645591713972205	0.0	0.13635346493739753
GSM6591027	0.054869290741405195	0.08490807969877504	0.06538782557160318	0.057274118907250274	0.28650586195988664	0.228760454379932	0.01734612783154753	0.20494824090960004
GSM6591028	0.0636260652519675	0.08270869838088764	0.036363779412700296	0.0501575468114481	0.2886981472391586	0.23863519860949867	0.021292039350174725	0.2185185249441645
GSM6591029	0.09384373511225949	0.15039329306380922	0.10447381459592937	0.05603544109918023	0.20498982909564178	0.2434521006964907	0.011220081004403944	0.1355917053322851
GSM6591030	0.06864861617527569	0.14937401929344013	0.14919264199888166	0.09617565303907454	0.20472615897851582	0.1945784113098742	0.009398712163455183	0.12790578704148292
GSM6591031	0.10859905256671065	0.06681561507736646	0.07843268062677004	0.16386611103634544	0.25572167632096354	0.21829522124265263	0.005159773146529012	0.10310986998266214
GSM6591032	0.060494098159827606	0.12434959925766365	0.09550817788547662	0.06964723188336044	0.27654117329895056	0.20508818338118529	0.03592148789935515	0.13245004823418052
GSM6591033	0.060910339224584435	0.07282350557024266	0.03924696958858056	0.04355329444421051	0.30994534227504117	0.23217358814930428	0.02337413676002562	0.21797282398801085
GSM6591034	0.06392709256458555	0.08708953847588448	0.05119997802653444	0.072675993712545	0.29427015821180597	0.24119770108004593	0.005177284691575728	0.1844622532370229
GSM6591035	0.0639109640536567	0.07274800729417984	0.01812298156348793	0.1278778611034857	0.26470837443149847	0.2600743690609301	0.004932182818607959	0.18762525967415325
GSM6591036	0.05018285567144211	0.09868853355005823	0.04135948436628734	0.04305428816562461	0.31009480881225737	0.23517475792532272	0.024052293284928132	0.19739297822407958
GSM6591037	0.05619932819709066	0.07743767069689915	0.04186320996526635	0.03236428240967852	0.3126941594424416	0.24105297997362418	0.015354315845883896	0.22303405346911562
GSM6591038	0.04016721161534669	0.10562513679927522	0.1021879266061929	0.11740003861151989	0.251281364005682	0.21508117714986486	0.01809896825022442	0.15015817696189399
GSM6591039	0.05420150069885912	0.08436525597634033	0.04903255442553031	0.08052422713126692	0.2939884831872223	0.2326081312608708	0.018706626558810856	0.18657322076109933
GSM6591040	0.1278692000225423	0.13047488371248872	0.10082855069708012	0.07622771120034127	0.20736940060700443	0.2324132221671052	0.03403310662562949	0.0907839249678084
GSM6591041	0.05149215978699	0.08772011543026412	0.051293417664435924	0.06719314350540381	0.2970001338223156	0.22369225441139315	0.02846430668875325	0.1931444686904441
GSM6591042	0.11464715646428238	0.08910503307226098	0.12925108817419068	0.1869427109022391	0.1824670310849231	0.2439061068328278	0.025769393414841805	0.02791148005443414
GSM6591043	0.06671423855976656	0.05535058817280215	0.02485393453427114	0.08679536461779996	0.32691933948616725	0.24081582492127337	0.0	0.19855070970791955
GSM6591044	0.05239982269815216	0.07407394621322023	0.04946069274796127	0.028155132182570125	0.30721409637841696	0.24589566058460466	0.02156344366486141	0.22123720553021328
GSM6591045	0.06005572044979151	0.08983831642445801	0.027655783766628316	0.08173883599940059	0.3047255657098422	0.2316354239055493	0.004107794516987675	0.20024255922734238
GSM6591046	0.04933657629629242	0.0929298419869387	0.062460515237728324	0.06314947788136675	0.2899617350963443	0.22220891247466512	0.02442474416124305	0.19552819686542128
GSM6591047	0.06886026709537416	0.09992715388197854	0.020180734041448052	0.2067737618196146	0.25612326387902634	0.27336477515556973	0.0	0.07477004412698857
GSM6591048	0.04593589111367487	0.09295631822654608	0.033563056683010996	0.06128314571730448	0.31870298134451325	0.2576967154379857	0.01935138860387841	0.17051050287308617
GSM6591049	0.06426525510611401	0.06724417965088728	0.04251109514650101	0.09185288957541257	0.31658744407242534	0.263513997920094	0.013653220524039925	0.1403719180045259
GSM6591050	0.05193444243827732	0.0741704571560343	0.03492042424776843	0.05697069047794761	0.3081222201118323	0.23901792386286327	0.019297354223300096	0.21556648748197663
GSM6591051	0.06739645853757081	0.07381397476536226	0.055143457474783664	0.04533491327952638	0.30360784560041854	0.22993479635793318	0.0157953617485762	0.20897319223582894
GSM6591052	0.0572836873880952	0.07709897604726737	0.04781757957744391	0.03558932230565251	0.3056722917304469	0.23016531272936758	0.02082202179363638	0.22555080842809003
GSM6591053	0.045044783097998475	0.13375497968368746	0.057502125769161756	0.09739666378993452	0.2804651666312399	0.23359359942033012	0.010606355319456678	0.1416363262881909
GSM6591054	0.04820217400983856	0.08292142546786213	0.05879699015637099	0.039610097561166284	0.2924849394487172	0.23139209996759283	0.019654430246043103	0.22693784314240886
GSM6591055	0.05333097495453397	0.0696125377656763	0.045245013103857784	0.07916476814210734	0.27879057874789764	0.2720945222772008	0.010456315193191767	0.19130528981553444
GSM6591056	0.07460493552871064	0.0826882504870483	0.04155844115689611	0.062473516753795845	0.34053930187367915	0.25444571473543104	0.021179386872084375	0.12251045259235452
GSM6591057	0.06528098258807262	0.0766962992689199	0.02793127203589491	0.09195251632796565	0.30539676418644374	0.2308828330387526	0.0004634708202711893	0.20139586173367938
GSM6591058	0.08048363713661622	0.11508608121333973	0.12348553861140145	0.11014477624675162	0.24864868364934772	0.2172686627249362	0.012251404609464802	0.09263121580814226
GSM6591059	0.06348842100727625	0.10721777875811747	0.040397373945831795	0.06041278690690323	0.31774817840712993	0.2300501401975738	0.009997044424808851	0.1706882763523588
GSM6591060	0.052390121516723225	0.06998301102778749	0.03576754572650167	0.07628445601616894	0.2968173593223312	0.23377274594281333	0.015885465293118576	0.21909929515455537
GSM6591061	0.06792518672767338	0.10413320620119598	0.04119955687228019	0.04797833013341084	0.3204365789888	0.23818220312169272	0.020158405686578403	0.15998653226836854
GSM6591062	0.05504558222972779	0.07700295691737317	0.0340501822958838	0.08669292046929253	0.29525587657925884	0.23282406079266524	0.01982958529710731	0.19929883541869145
GSM6591063	0.05499111583889377	0.07763783243054756	0.05548527276572485	0.054016609456153	0.29262768290489305	0.22774781029332805	0.020124365702809087	0.2173693106076506
GSM6591064	0.04759296261753965	0.10195460529065606	0.06663890015086375	0.11553475523146704	0.28809971612052315	0.2350279914682429	0.0	0.14515106912070747
GSM6591065	0.059365739506085535	0.0867062098251852	0.04855606722635814	0.053137157235560006	0.3098875115237932	0.22411735699577795	0.02111299857581704	0.19711695911142293
GSM6591066	0.056102067219175794	0.08655150594552287	0.04005463251399827	0.051549419868563366	0.3054707681979668	0.23465132504284694	0.022638362031765513	0.20298191918016037
GSM6591067	0.06490217607576622	0.07364781871845108	0.07012644890277832	0.05680240048093144	0.31436960947697457	0.25499860103016336	0.009716496016486654	0.15543644929844821
GSM6591068	0.053152333174830146	0.11855475942760456	0.037287496169116405	0.09309059540439266	0.29855283647269226	0.2229097774600426	0.00587367144611171	0.17057853044520974
GSM6591069	0.045161135537454176	0.0983500126759481	0.08107850366140915	0.08844501783779654	0.25918641927941927	0.22723961554140829	0.023083205734212096	0.17745608973235244
GSM6591070	0.07999144048269456	0.12285605000234713	0.09931485581229488	0.11819064776258836	0.241655480983663	0.222007653175889	0.012975187315137011	0.10300868446538598
GSM6591071	0.061288205551718426	0.07632552083351367	0.05895157664387552	0.04568933949601588	0.2931972054395543	0.231274186261791	0.023661185974440304	0.2096127797990909
GSM6591072	0.04604389548443306	0.09012723947558796	0.06826924258991283	0.08254247622258465	0.27697569842447356	0.22526328759032688	0.028885574888861048	0.18189258532381986
GSM6591073	0.047470836494636785	0.10182094254169897	0.05646926847156695	0.08811760662983827	0.2779546606152972	0.2229331588206838	0.016609995349154725	0.18862353107712335
GSM6591074	0.12630118086508402	0.11660076305943327	0.04183167870571814	0.1386612981292591	0.19924695194712458	0.2704889331100449	0.0	0.10686919418333612
GSM6591075	0.05451234435573587	0.08478074133786287	0.057139425591914816	0.08315997629338527	0.2663502283557725	0.22969537357567998	0.02075188310057638	0.20361002738907225
GSM6591076	0.044559860343069004	0.08948119127967105	0.05505487419037725	0.08029206908635919	0.2863115571890869	0.2257171117375726	0.019491435266387087	0.19909190090747694
GSM6591077	0.049830916624314034	0.11011383049751496	0.06596482965158977	0.07415149768081275	0.2887108528112241	0.21939667893470233	0.009904875761961746	0.18192651803788032
GSM6591078	0.061029960969577406	0.16926665989347792	0.11008171202571655	0.18957435926961408	0.22363239960821946	0.20130076043279405	0.0	0.04511414780060052
GSM6591079	0.06585130787728498	0.09966941683500848	0.06340640210638186	0.04521961982811228	0.29362895479474055	0.21734174680194918	0.031870256674214496	0.1830122950823082
GSM6591080	0.0526561758466295	0.07668387796782947	0.04959097575794587	0.08898160641471375	0.28020590193800105	0.22372121482058338	0.0191638427918116	0.20899640446248532
GSM6591081	0.06410579159931781	0.08082936831731376	0.043748058504491635	0.09788140990930094	0.3208123622279476	0.24492230008402552	0.008323655757802384	0.13937705359980035
GSM6591082	0.06749316248945814	0.09096841678216552	0.041576894157551204	0.0956242128281596	0.2993060363774172	0.23273844195227109	0.008058951419187244	0.16423388399379
GSM6591083	0.07830810095907731	0.09398171223750981	0.08560376008831308	0.09338653090069565	0.25882478745115123	0.22710590735944702	0.01464285613915625	0.14814634486464975
GSM6591084	0.07929299013324106	0.09167983158382376	0.03719397239214357	0.0819611961186958	0.30152075090637975	0.2729373428673297	0.0	0.1354139159983863
GSM6591085	0.0805122967893037	0.0870920830390183	0.04169305177216409	0.18985174036420235	0.2625427014787913	0.23085018645374727	0.0	0.10745794010277296
GSM6591086	0.059976182359189445	0.07411692337570101	0.050949344299478366	0.1085965711531015	0.25503640006379424	0.24605623566417742	0.010944146578470561	0.19432419650608737
GSM6591087	0.06564258060259473	0.07827342293670797	0.024794471229559367	0.08444256413682204	0.297831409107458	0.2271729064615216	0.013326120309662138	0.2085165252156742
GSM6591088	0.0642237962770122	0.07241621634456594	0.03792389812955831	0.1088964711692408	0.26616113035785294	0.23839495351738946	0.014010127250844053	0.19797340695353635
GSM6591089	0.07010028823344318	0.06652392092127432	0.026601355847722847	0.05603584008828573	0.318527086053587	0.23538634206795628	0.01566067131338206	0.21116449547434857
