sample_id	stage	mode	covariate	anti_pocket_n	d_anti_vs_rest	mean_anti	mean_rest
GSM7980875_ATC-4	ATC	raw	pct_counts_mt	83	-0.4174328287674544	2.0838206376517427	2.4677314187246457
GSM7980875_ATC-4	ATC	raw	CAF_ECM_score	83	0.8533979164161631	0.33631393540908683	-0.1489431264083871
GSM7980875_ATC-4	ATC	raw	EMT_score	83	0.21673211919296917	0.07947875131258225	0.022162367501820605
GSM7980875_ATC-4	ATC	raw	Hypoxia_score	83	-0.21684366295888713	-0.031747786136041116	0.03850775934675947
GSM7980875_ATC-4	ATC	raw	Proliferation_score	83	-0.02470280101863707	0.055081582353632697	0.0654727217805772
GSM7980875_ATC-4	ATC	raw	MAPK_detect	83	1.309424249409432	4.590361445783133	2.7958677685950413
GSM7980875_ATC-4	ATC	raw	Panel_detect	83	-1.1239738964857955	1.7710843373493976	3.0793388429752064
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	Epithelial_score	77	0.15554293791337162	0.47560648426607055	0.42539991589116033
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	log1p_total_counts	77	0.5817764589119547	8.808425552566872	8.496761686601168
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	log1p_n_genes	77	0.5722588184279165	7.8281807735290165	7.614214404837972
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	pct_counts_mt	77	-0.5107246872625085	2.0022523671353634	2.4710022181846165
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	CAF_ECM_score	77	0.0683289457839118	-0.080467265032764	-0.12015719318065078
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	EMT_score	77	0.1549086308580075	0.06439715866967068	0.023400180771860703
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	Hypoxia_score	77	0.008351540464639916	0.036546214919101885	0.03383656579894465
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	Proliferation_score	77	0.18676996636586318	0.13862034641569118	0.060131577315659296
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	MAPK_detect	77	0.046517897168340545	2.9740259740259742	2.9070723684210527
GSM7980875_ATC-4	ATC	full_spatial_detection_resid	Panel_detect	77	0.6167498208018221	3.688311688311688	2.9514802631578947
