	B cell	Endothelial cell	Epithelial cell	Fibroblast	Malignant cell	Myeloid cell	NK cell	T cell
TCGA-DJ-A3UQ-01A	0.0	0.18154638547928012	0.0	0.0	0.8184536145207199	0.0	0.0	0.0
TCGA-BJ-A0ZF-01A	0.0	0.19136127507892672	0.26193345167448184	0.0	0.5467052732465915	0.0	0.0	0.0
TCGA-EM-A3O7-01A	0.0	0.14273629055429987	0.0	0.0	0.8572637094457001	0.0	0.0	0.0
TCGA-IM-A3EB-01A	0.0	0.11934969642512899	0.0	0.0	0.8518610740434072	0.02878922953146382	0.0	0.0
TCGA-EL-A3ZO-01A	0.0	0.12684213513917528	0.0	0.0	0.7951748766874532	0.07798298817337138	0.0	0.0
TCGA-EL-A3H5-01A	0.0	0.2878044344744883	0.0	0.0	0.6827336695167734	0.029461896008738216	0.0	0.0
TCGA-EL-A3ZK-11A	0.0	0.19638604477349486	0.2568151251647933	0.0	0.48872275204893056	0.05807607801278122	0.0	0.0
TCGA-EM-A3AK-01A	0.0	0.19434262183532935	0.0	0.0	0.8056573781646706	0.0	0.0	0.0
TCGA-ET-A25L-01A	0.0	0.17243377733762913	0.0	0.0	0.8275662226623709	0.0	0.0	0.0
TCGA-FY-A3ON-01A	0.0	0.19000568357394154	0.0	0.0	0.8099943164260585	0.0	0.0	0.0
TCGA-DE-A4MB-01A	0.0	0.1514310325063602	0.0	0.0	0.8076524176021688	0.04091654989147109	0.0	0.0
TCGA-EL-A3CT-01A	0.0	0.21305778155714927	0.0	0.0	0.7869422184428507	0.0	0.0	0.0
TCGA-ET-A2MZ-01A	0.0	0.20605735142177972	0.0	0.0	0.7939426485782203	0.0	0.0	0.0
TCGA-EM-A4FU-01A	0.0	0.22852863297103984	0.04890477914717942	0.0	0.7225665878817807	0.0	0.0	0.0
TCGA-EM-A1CU-01A	0.0	0.1471537104263602	0.0	0.0	0.8528462895736398	0.0	0.0	0.0
TCGA-FY-A3TY-01A	0.0	0.2374261408688999	0.0	0.0	0.7110163900390656	0.05155746909203456	0.0	0.0
TCGA-EM-A3FN-01A	0.0	0.23029071705553136	0.3783054766389727	0.0	0.39140380630549587	0.0	0.0	0.0
TCGA-E3-A3DZ-01A	0.0	0.21900531664909897	0.10007036979134457	0.0	0.6809243135595564	0.0	0.0	0.0
TCGA-EM-A1YA-01A	0.0	0.23009506398597115	0.27894952720215005	0.0	0.4909554088118788	0.0	0.0	0.0
TCGA-EL-A4KH-01A	0.0	0.18393461644295142	0.0	0.0	0.8160653835570486	0.0	0.0	0.0
TCGA-E3-A3E0-01A	0.0	0.14984818144478468	0.0	0.0	0.8501518185552154	0.0	0.0	0.0
TCGA-FE-A232-01A	0.0	0.15790725318528373	0.0	0.0	0.8420927468147162	0.0	0.0	0.0
TCGA-EL-A3T3-11A	0.0	0.16564439986842705	0.3818497267669997	0.0	0.45250587336457326	0.0	0.0	0.0
TCGA-BJ-A0ZC-01A	0.0	0.20220283206201578	0.3733733357340864	0.0	0.42442383220389784	0.0	0.0	0.0
TCGA-EM-A2CU-01A	0.0	0.2220313022883597	0.0	0.0	0.7779686977116403	0.0	0.0	0.0
TCGA-DJ-A2PV-01A	0.0	0.2494388446888012	0.0	0.0	0.7505611553111988	0.0	0.0	0.0
TCGA-DJ-A3V3-01A	0.0	0.18259643312022797	0.0	0.0	0.817403566879772	0.0	0.0	0.0
TCGA-BJ-A45K-01A	0.0	0.25107266288407676	0.24017682624103598	0.0	0.5087505108748873	0.0	0.0	0.0
TCGA-EM-A3OB-01A	0.0	0.17353185492229542	0.06841593753050823	0.0	0.7580522075471964	0.0	0.0	0.0
TCGA-FY-A3R6-01A	0.0	0.21018960999803457	0.0	0.0	0.7507298813417882	0.03908050866017722	0.0	0.0
TCGA-E8-A2EA-01A	0.0	0.14578994732097036	0.0	0.0	0.7587321839484636	0.09547786873056598	0.0	0.0
TCGA-DJ-A3V7-01A	0.0	0.11478452975433082	0.0	0.0	0.8852154702456693	0.0	0.0	0.0
TCGA-IM-A41Z-01A	0.0	0.2120017707176907	0.04499766359224667	0.0	0.7188636706263318	0.024136895063730825	0.0	0.0
TCGA-EL-A3CX-01A	0.0	0.20213451081309078	0.0	0.0	0.7232696196988613	0.07459586948804789	0.0	0.0
TCGA-EM-A2OX-01A	0.0	0.1689103158776674	0.0	0.0	0.8310896841223326	0.0	0.0	0.0
TCGA-DJ-A3UT-01A	0.0	0.18992039263170565	0.22243994068766215	0.0	0.5876396666806322	0.0	0.0	0.0
TCGA-J8-A3YH-01A	0.0	0.1675003390916726	0.0	0.0	0.8324996609083274	0.0	0.0	0.0
TCGA-FY-A3NN-01A	0.0	0.11086590312454864	0.0	0.0	0.8891340968754514	0.0	0.0	0.0
TCGA-EM-A1YB-01A	0.0	0.26943348738357165	0.15739987763853283	0.0	0.5731666349778956	0.0	0.0	0.0
TCGA-DJ-A4V4-01A	0.0	0.1679220617335187	0.0	0.0	0.8320779382664814	0.0	0.0	0.0
TCGA-ET-A3DV-01A	0.0	0.13651678547174298	0.34552446583931784	0.0	0.5179587486889391	0.0	0.0	0.0
TCGA-EM-A4FF-01A	0.0	0.1681318467919984	0.0	0.0	0.8318681532080016	0.0	0.0	0.0
TCGA-DJ-A13M-01A	0.0	0.14010269441808068	0.13251419896717756	0.0	0.7273831066147417	0.0	0.0	0.0
TCGA-EL-A3D1-01A	0.0	0.1589526752693487	0.0	0.0	0.8410473247306514	0.0	0.0	0.0
TCGA-BJ-A28V-01A	0.0	0.22123909271453618	0.2714775498186533	0.0	0.5072833574668105	0.0	0.0	0.0
TCGA-BJ-A3EZ-01A	0.0	0.12092336920727143	0.0	0.0	0.8790766307927287	0.0	0.0	0.0
TCGA-H2-A3RI-01A	0.0	0.11929889349816664	0.0	0.0	0.8807011065018334	0.0	0.0	0.0
TCGA-H2-A3RI-11A	0.0	0.19190616504901717	0.3161657348170992	0.0	0.49192810013388366	0.0	0.0	0.0
TCGA-EM-A3FP-01A	0.0	0.24434586250861906	0.09195758738047409	0.0	0.6636965501109068	0.0	0.0	0.0
TCGA-ET-A3DU-01A	0.0	0.13142871416781793	0.0	0.0	0.7525116592291586	0.11605962660302344	0.0	0.0
TCGA-EM-A22N-01A	0.0	0.2593562957977087	0.30495387752919423	0.0	0.43568982667309697	0.0	0.0	0.0
TCGA-DE-A0Y3-01B	0.0	0.08836025939065821	0.0	0.0	0.9116397406093417	0.0	0.0	0.0
TCGA-FY-A3BL-01A	0.0	0.08114815322458745	0.0	0.0	0.9188518467754125	0.0	0.0	0.0
TCGA-QD-A8IV-01A	0.0	0.18678299620723038	0.16855612315889185	0.0	0.6446608806338777	0.0	0.0	0.0
TCGA-FY-A3R8-01A	0.0	0.14333592795533087	0.0	0.0	0.8566640720446691	0.0	0.0	0.0
TCGA-EM-A22J-01A	0.0	0.22728569079862185	0.08717139577591146	0.0	0.6855429134254666	0.0	0.0	0.0
TCGA-FE-A235-01A	0.0	0.18528793018307166	0.0	0.0	0.8147120698169283	0.0	0.0	0.0
TCGA-ET-A3BS-01A	0.0	0.1503365821961295	0.0	0.0	0.791240274707678	0.05842314309619246	0.0	0.0
TCGA-J8-A3YE-01A	0.0	0.12483163226423685	0.0	0.0	0.8751683677357631	0.0	0.0	0.0
TCGA-EM-A2CT-01A	0.0	0.21731035085605288	0.11346982775557007	0.0	0.669219821388377	0.0	0.0	0.0
TCGA-DJ-A3VL-01A	0.0	0.2077538395308644	0.10443318934226908	0.0	0.6649960200951173	0.02281695103174928	0.0	0.0
TCGA-EM-A3FJ-01A	0.0	0.14431520162357397	0.0	0.0	0.855684798376426	0.0	0.0	0.0
TCGA-DJ-A1QG-01A	0.0	0.26445314324153557	0.0	0.0	0.7355468567584644	0.0	0.0	0.0
TCGA-EM-A4G1-01A	0.0	0.17089532088642237	0.1274458629608548	0.0	0.7016588161527229	0.0	0.0	0.0
TCGA-BJ-A4O9-01A	0.0	0.10814741743926483	0.0	0.0	0.8918525825607352	0.0	0.0	0.0
TCGA-DE-A4MD-01A	0.0	0.07114902500862115	0.0	0.0	0.9288509749913789	0.0	0.0	0.0
TCGA-DE-A4MD-06A	0.0	0.2238651264087407	0.0	0.0	0.7761348735912593	0.0	0.0	0.0
TCGA-EM-A3FL-01A	0.0	0.14977585265525417	0.3873466188460842	0.0	0.4628775284986616	0.0	0.0	0.0
TCGA-FY-A3I4-01A	0.0	0.23557683330647275	0.0	0.0	0.7644231666935273	0.0	0.0	0.0
TCGA-DJ-A3UM-01A	0.0	0.15178671970601224	0.0	0.0	0.8482132802939878	0.0	0.0	0.0
TCGA-EM-A2OY-01A	0.0	0.1841123292997314	0.3431125345589676	0.0	0.47277513614130107	0.0	0.0	0.0
TCGA-DJ-A3UK-01A	0.0	0.187469934353943	0.0	0.0	0.812530065646057	0.0	0.0	0.0
TCGA-EM-A3AJ-01A	0.0	0.2664675729644157	0.12077002383043922	0.0	0.5505228633823047	0.06223953982284039	0.0	0.0
TCGA-FY-A3R9-01A	0.0	0.19095192596829247	0.24656800736853957	0.0	0.562480066663168	0.0	0.0	0.0
TCGA-L6-A4EQ-01A	0.0	0.1269279439721491	0.0	0.0	0.873072056027851	0.0	0.0	0.0
TCGA-DJ-A3UO-01A	0.0	0.12549616199384414	0.0	0.0	0.8745038380061558	0.0	0.0	0.0
TCGA-DJ-A1QD-01A	0.0	0.1422949265561644	0.0	0.0	0.8577050734438356	0.0	0.0	0.0
TCGA-DJ-A4V2-01A	0.0	0.12722050475478028	0.0	0.0	0.8727794952452197	0.0	0.0	0.0
TCGA-EL-A4K7-01A	0.0	0.06270935988544074	0.0	0.0	0.9372906401145593	0.0	0.0	0.0
TCGA-MK-A4N6-01A	0.0	0.14075106163857268	0.0	0.0	0.8384031569186428	0.020845781442784553	0.0	0.0
TCGA-EL-A3GP-01A	0.0	0.2229160956908574	0.0	0.0	0.6530469025745697	0.12403700173457287	0.0	0.0
TCGA-EL-A3GU-01A	0.0	0.19214835613285222	0.0	0.0	0.8078516438671478	0.0	0.0	0.0
TCGA-FE-A238-01A	0.0	0.15420881719373836	0.0	0.0	0.8457911828062616	0.0	0.0	0.0
TCGA-CE-A3ME-01A	0.0	0.14454532723719182	0.0	0.0	0.8554546727628082	0.0	0.0	0.0
TCGA-EL-A3ZL-11A	0.0	0.19072716720677177	0.2938322533132038	0.0	0.5154405794800244	0.0	0.0	0.0
TCGA-EM-A4FO-01A	0.0	0.23187175890001283	0.0	0.0	0.6999879882110002	0.06814025288898702	0.0	0.0
TCGA-IM-A420-01A	0.0	0.13934889459553101	0.0	0.0	0.8201420560139	0.040509049390569006	0.0	0.0
TCGA-DJ-A2Q1-01A	0.0	0.15836800131439532	0.0	0.0	0.7337864885332108	0.10784551015239396	0.0	0.0
TCGA-FK-A3SH-01A	0.0	0.12298995867961908	0.0	0.0	0.877010041320381	0.0	0.0	0.0
TCGA-EM-A1CS-11A	0.0	0.1646432403439645	0.3553822249230328	0.0	0.4799745347330027	0.0	0.0	0.0
TCGA-EM-A1YE-01A	0.0	0.20282362728111436	0.3939023232767934	0.0	0.4032740494420922	0.0	0.0	0.0
TCGA-KS-A4I5-01A	0.0	0.19916684954025	0.0	0.0	0.80083315045975	0.0	0.0	0.0
TCGA-EL-A3GV-01A	0.0	0.17511563953309991	0.0	0.0	0.8248843604669002	0.0	0.0	0.0
TCGA-FE-A233-01A	0.0	0.1461621010025484	0.0	0.0	0.8538378989974517	0.0	0.0	0.0
TCGA-EL-A3MX-01A	0.0	0.10659390943659211	0.0	0.0	0.8934060905634079	0.0	0.0	0.0
TCGA-BJ-A45D-01A	0.0	0.22149174922055986	0.04884925210497938	0.0	0.7296589986744607	0.0	0.0	0.0
TCGA-EL-A3ZP-11A	0.0	0.2317379610213936	0.2480111797276865	0.0	0.4698505836019079	0.050400275649012054	0.0	0.0
TCGA-MK-A4N7-01A	0.0	0.12504046226073137	0.0	0.0	0.8749595377392686	0.0	0.0	0.0
TCGA-ET-A25N-01A	0.0	0.1728696127252625	0.0	0.0	0.8271303872747375	0.0	0.0	0.0
TCGA-DJ-A2PQ-01A	0.0	0.13339852460731055	0.0	0.0	0.8666014753926895	0.0	0.0	0.0
TCGA-E8-A438-01A	0.0	0.2260421799975277	0.0	0.0	0.7739578200024723	0.0	0.0	0.0
TCGA-EM-A22I-01A	0.0	0.13815292399332907	0.0	0.0	0.8618470760066709	0.0	0.0	0.0
TCGA-DJ-A1QO-01A	0.0	0.14978992229646163	0.0	0.0	0.8350456927754666	0.015164384928071782	0.0	0.0
TCGA-E8-A3X7-01A	0.0	0.13954277894611708	0.0	0.0	0.8604572210538829	0.0	0.0	0.0
TCGA-EL-A3MW-11A	0.0	0.19228295729442224	0.2878040991404471	0.0	0.5199129435651307	0.0	0.0	0.0
TCGA-E3-A3E2-01A	0.0	0.1873433922758624	0.0	0.0	0.7999266970123432	0.012729910711794435	0.0	0.0
TCGA-E8-A434-01A	0.0	0.16346086634833268	0.023173035701337944	0.0	0.8133660979503293	0.0	0.0	0.0
TCGA-EL-A3MZ-01A	0.0	0.1672999905782252	0.0	0.0	0.8327000094217748	0.0	0.0	0.0
TCGA-ET-A3DQ-01A	0.0	0.2501749324654103	0.0	0.0	0.7384331953924379	0.01139187214215186	0.0	0.0
TCGA-J8-A3O1-01A	0.0	0.13138016773182437	0.0	0.0	0.8686198322681756	0.0	0.0	0.0
TCGA-BJ-A0Z2-01A	0.0	0.1310471846598599	0.11134275488592868	0.0	0.7576100604542115	0.0	0.0	0.0
TCGA-DJ-A2PN-01A	0.0	0.18153547768645925	0.0	0.0	0.8184645223135408	0.0	0.0	0.0
TCGA-EL-A3CV-01A	0.0	0.2328745693375722	0.0	0.0	0.68049153897983	0.08663389168259789	0.0	0.0
TCGA-FE-A239-01A	0.0	0.19178826744122954	0.33319123728365546	0.0	0.4750204952751151	0.0	0.0	0.0
TCGA-BJ-A3PR-11A	0.0	0.15636138862794027	0.30966389664543503	0.0	0.440283657193202	0.09369105753342269	0.0	0.0
TCGA-BJ-A28W-11A	0.0	0.15379784712878866	0.21107672830943044	0.0	0.5169612508046438	0.11816417375713706	0.0	0.0
TCGA-DE-A4M8-01A	0.0	0.20339653313028047	0.0	0.0	0.7138012826655015	0.08280218420421794	0.0	0.0
TCGA-BJ-A28W-01A	0.0	0.18195227623914606	0.19490592070355858	0.0	0.41917695037718794	0.20396485268010744	0.0	0.0
TCGA-EM-A22L-01A	0.0	0.18525695293262576	0.09721698890499565	0.0	0.7175260581623786	0.0	0.0	0.0
TCGA-BJ-A28T-01A	0.0	0.21994368847872103	0.07558224445851235	0.0	0.6034611975275136	0.10101286953525299	0.0	0.0
TCGA-EM-A3FQ-06A	0.0	0.13221311093766966	0.0	0.0	0.8677868890623304	0.0	0.0	0.0
TCGA-DJ-A4V0-01A	0.0	0.2093057518197937	0.06512637072466732	0.0	0.6971711077412664	0.02839676971427262	0.0	0.0
TCGA-EL-A3H2-01A	0.0	0.1924246663051421	0.3100226822406643	0.0	0.4975526514541936	0.0	0.0	0.0
TCGA-DJ-A3UY-01A	0.0	0.20386115208669445	0.0	0.0	0.7961388479133056	0.0	0.0	0.0
TCGA-J8-A3O2-01A	0.0	0.1726968363742089	0.0	0.0	0.827303163625791	0.0	0.0	0.0
TCGA-EM-A2CO-01A	0.0	0.23690722086710156	0.29832414650109346	0.0	0.464768632631805	0.0	0.0	0.0
TCGA-FE-A3PB-01A	0.0	0.18995910025280224	0.0	0.0	0.7746279157845677	0.03541298396263003	0.0	0.0
TCGA-EL-A3ZM-01A	0.0	0.11896183295516667	0.0	0.0	0.8397045721099683	0.04133359493486508	0.0	0.0
TCGA-BJ-A4O8-01A	0.0	0.19536467900012516	0.0	0.0	0.7878305610376886	0.016804759962186305	0.0	0.0
TCGA-EM-A1YC-11A	0.0	0.2447706631962855	0.2963716416135876	0.0	0.44634250420780647	0.01251519098232047	0.0	0.0
TCGA-EM-A3AP-01A	0.0	0.24419993678269628	0.03241219990771488	0.0	0.7233878633095888	0.0	0.0	0.0
TCGA-FE-A3PA-01A	0.0	0.18223105390311414	0.0	0.0	0.8177689460968858	0.0	0.0	0.0
TCGA-ET-A25P-01A	0.0	0.2244262106718953	0.0	0.0	0.7755737893281047	0.0	0.0	0.0
TCGA-EL-A3ZH-01A	0.0	0.14510057813829874	0.26363938968710254	0.0	0.5912600321745987	0.0	0.0	0.0
TCGA-DJ-A2PU-01A	0.0	0.20648646552188488	0.0	0.0	0.7935135344781151	0.0	0.0	0.0
TCGA-ET-A3DP-01A	0.0	0.17473728255726967	0.0	0.0	0.8252627174427303	0.0	0.0	0.0
TCGA-DO-A1JZ-11A	0.0	0.18611599694416803	0.37234987860141483	0.0	0.44153412445441725	0.0	0.0	0.0
TCGA-DJ-A2QC-01A	0.0	0.21120120412761897	0.0	0.0	0.788798795872381	0.0	0.0	0.0
TCGA-KS-A41J-11A	0.0	0.19267193209745417	0.3386368169547977	0.0	0.46869125094774805	0.0	0.0	0.0
TCGA-MK-A4N9-01A	0.0	0.14037317085476853	0.0	0.0	0.8596268291452316	0.0	0.0	0.0
TCGA-EL-A3GS-01A	0.0	0.12003798619565507	0.0	0.0	0.8799620138043449	0.0	0.0	0.0
TCGA-MK-A84Z-01A	0.0	0.2592423007567973	0.07875543958619485	0.0	0.6620022596570079	0.0	0.0	0.0
TCGA-EM-A3OA-01A	0.0	0.19928154955183427	0.23526932942525117	0.0	0.5654491210229146	0.0	0.0	0.0
TCGA-DJ-A3VA-01A	0.0	0.13765004819960908	0.0	0.0	0.862349951800391	0.0	0.0	0.0
TCGA-H2-A2K9-11A	0.0	0.19659205827745363	0.2723822388049252	0.0	0.5238422352369412	0.0071834676806799965	0.0	0.0
TCGA-BJ-A191-01A	0.0	0.18741512708986294	0.06002332890244869	0.0	0.7525615440076884	0.0	0.0	0.0
TCGA-EL-A3ZG-01A	0.0	0.17686997466573495	0.0	0.0	0.823130025334265	0.0	0.0	0.0
TCGA-EL-A3ZG-11A	0.0	0.13817367563178637	0.41222363402735873	0.0	0.4496026903408548	0.0	0.0	0.0
TCGA-EM-A3O9-01A	0.0	0.3070074645275551	0.11474366871568245	0.0	0.5291916025176934	0.049057264239069046	0.0	0.0
TCGA-EL-A3N2-01A	0.0	0.14217720755204472	0.0	0.0	0.8578227924479552	0.0	0.0	0.0
TCGA-DJ-A3UV-01A	0.0	0.21708854864051486	0.0	0.0	0.782911451359485	0.0	0.0	0.0
TCGA-FE-A3PD-01A	0.0	0.15730207284409928	0.0	0.0	0.8426979271559006	0.0	0.0	0.0
TCGA-IM-A4EB-01A	0.0	0.16364783259775273	0.0	0.0	0.8097700109262665	0.026582156475980827	0.0	0.0
TCGA-ET-A3BN-01A	0.0	0.12948211221086728	0.0	0.0	0.8705178877891326	0.0	0.0	0.0
TCGA-BJ-A45E-01A	0.0	0.22388323436191615	0.020690998243740856	0.0	0.5358422795357837	0.21958348785855925	0.0	0.0
TCGA-EL-A3ZO-11A	0.0	0.22242646494980625	0.26916597627795436	0.0	0.5084075587722395	0.0	0.0	0.0
TCGA-FY-A40L-01A	0.0	0.1516699097868007	0.0	0.0	0.8483300902131993	0.0	0.0	0.0
TCGA-E3-A3E5-01A	0.0	0.16879826728744773	0.0	0.0	0.8312017327125523	0.0	0.0	0.0
TCGA-EL-A3D5-01A	0.0	0.22768775108413764	0.18164862137446894	0.0	0.5906636275413935	0.0	0.0	0.0
TCGA-DJ-A3UW-01A	0.0	0.1549359678361265	0.0	0.0	0.7789786858891334	0.06608534627474015	0.0	0.0
TCGA-EL-A3D0-01A	0.0	0.18795567561170437	0.0	0.0	0.8120443243882957	0.0	0.0	0.0
TCGA-BJ-A290-11A	0.0	0.1789875677945895	0.31387946376455844	0.0	0.5071329684408521	0.0	0.0	0.0
TCGA-EL-A4K6-01A	0.0	0.06673493037104557	0.14621465966825062	0.0	0.7870504099607037	0.0	0.0	0.0
TCGA-ET-A3BV-01A	0.0	0.19629973323201896	0.0	0.0	0.782015379474354	0.021684887293627057	0.0	0.0
TCGA-H2-A3RH-01A	0.0	0.15974640397295767	0.0	0.0	0.8402535960270423	0.0	0.0	0.0
TCGA-FY-A4B3-01A	0.0	0.1790487159369437	0.0	0.0	0.8209512840630564	0.0	0.0	0.0
TCGA-EL-A3CW-01A	0.0	0.19117376166876035	0.11456247207499602	0.0	0.6531455710065707	0.04111819524967291	0.0	0.0
TCGA-FY-A3NP-01A	0.0	0.14914194195586453	0.11291756533009598	0.0	0.7379404927140395	0.0	0.0	0.0
TCGA-EL-A3ZM-11A	0.0	0.18083147893425647	0.39834269511511544	0.0	0.4208258259506282	0.0	0.0	0.0
TCGA-DJ-A2PP-01A	0.0	0.23914337368941543	0.11084488523207794	0.0	0.6500117410785067	0.0	0.0	0.0
TCGA-EL-A4K0-01A	0.0	0.1745677061253829	0.0	0.0	0.825432293874617	0.0	0.0	0.0
TCGA-DJ-A13T-01A	0.0	0.16779747315743626	0.0	0.0	0.8322025268425637	0.0	0.0	0.0
TCGA-EM-A1CW-11A	0.0	0.13378297899556615	0.41881167420017057	0.0	0.4474053468042632	0.0	0.0	0.0
TCGA-KS-A41J-01A	0.0	0.10377065350223719	0.0	0.0	0.8766122395941611	0.01961710690360171	0.0	0.0
TCGA-ET-A2N0-01A	0.0	0.10851730737597964	0.0	0.0	0.8627609005426169	0.028721792081403533	0.0	0.0
TCGA-H2-A2K9-01A	0.0	0.2110191801056921	0.08069281222631326	0.0	0.7082880076679947	0.0	0.0	0.0
TCGA-EM-A1CT-01A	0.0	0.1418226348916484	0.0	0.0	0.8581773651083516	0.0	0.0	0.0
TCGA-EL-A3CN-01A	0.0	0.14008471434618525	0.0	0.0	0.8153838971299214	0.0445313885238932	0.0	0.0
TCGA-BJ-A0ZA-01A	0.0	0.18475342388739927	0.14541450064447928	0.0	0.6698320754681215	0.0	0.0	0.0
TCGA-BJ-A3PU-11A	0.0	0.18495828956771876	0.34327866767912735	0.0	0.4717630427531538	0.0	0.0	0.0
TCGA-KS-A41L-11A	0.0	0.18903999400916102	0.3232836132081899	0.0	0.48767639278264907	0.0	0.0	0.0
TCGA-KS-A41L-01A	0.0	0.2291828647584038	0.33459671129516394	0.0	0.4362204239464323	0.0	0.0	0.0
TCGA-E8-A433-01A	0.0	0.16230463427017355	0.0	0.0	0.8370708302178924	0.0006245355119339596	0.0	0.0
TCGA-E8-A242-01A	0.0	0.15136520052982091	0.0	0.0	0.7961577945566444	0.052477004913534867	0.0	0.0
TCGA-EL-A4JW-01A	0.0	0.2364279973158649	0.0	0.0	0.7635720026841352	0.0	0.0	0.0
TCGA-KS-A4I9-01A	0.0	0.13891232946197274	0.0	0.0	0.8610876705380273	0.0	0.0	0.0
TCGA-EM-A1CU-11A	0.0	0.13594923969651032	0.39501801782188867	0.0	0.46903274248160093	0.0	0.0	0.0
TCGA-BJ-A28R-01A	0.0	0.15203362203754528	0.0	0.0	0.8479663779624548	0.0	0.0	0.0
TCGA-BJ-A28S-01A	0.0	0.20792951945141566	0.035534525684568934	0.0	0.7565359548640154	0.0	0.0	0.0
TCGA-FY-A4B4-01A	0.0	0.16248955965451073	0.0	0.0	0.8375104403454893	0.0	0.0	0.0
TCGA-BJ-A45J-01A	0.0	0.16188673369734774	0.0	0.0	0.8381132663026523	0.0	0.0	0.0
TCGA-BJ-A28Z-01A	0.0	0.17963274928577583	0.0	0.0	0.7092212367930757	0.11114601392114842	0.0	0.0
TCGA-EM-A3AR-01A	0.0	0.17156959405580868	0.1315615117471451	0.0	0.6968688941970462	0.0	0.0	0.0
TCGA-DJ-A3US-01A	0.0	0.20088453907063772	0.06481003474724222	0.0	0.7219883360128385	0.012317090169281545	0.0	0.0
TCGA-BJ-A2N8-01A	0.0	0.16805144456427543	0.0	0.0	0.8319485554357245	0.0	0.0	0.0
TCGA-BJ-A2N8-11A	0.0	0.14999665897852038	0.2999769893460758	0.0	0.5500263516754038	0.0	0.0	0.0
TCGA-FE-A231-01A	0.0	0.10255005247068437	0.0	0.0	0.8974499475293157	0.0	0.0	0.0
TCGA-DE-A2OL-01A	0.0	0.1871446000678189	0.20329581163949198	0.0	0.6095595882926891	0.0	0.0	0.0
TCGA-EM-A1CV-01A	0.0	0.13494133347078088	0.0	0.0	0.8650586665292191	0.0	0.0	0.0
TCGA-DJ-A13O-01A	0.0	0.13349160633675036	0.05048135742848976	0.0	0.7938279008424038	0.022199135392356094	0.0	0.0
TCGA-EL-A3MY-01A	0.0	0.1807790238434104	0.0	0.0	0.7891370824047449	0.03008389375184467	0.0	0.0
TCGA-BJ-A45H-01A	0.0	0.1655886673818124	0.0	0.0	0.8344113326181876	0.0	0.0	0.0
TCGA-DJ-A3V2-01A	0.0	0.1546924231844805	0.0	0.0	0.793705257435848	0.05160231937967156	0.0	0.0
TCGA-FK-A3S3-01A	0.0	0.1798601811077764	0.0	0.0	0.8201398188922235	0.0	0.0	0.0
TCGA-ET-A39T-01A	0.0	0.12476409321342719	0.0	0.0	0.8752359067865728	0.0	0.0	0.0
TCGA-DJ-A2Q7-01A	0.0	0.18969087690923997	0.0	0.0	0.81030912309076	0.0	0.0	0.0
TCGA-DE-A69K-01A	0.0	0.14900908481362204	0.0	0.0	0.8509909151863779	0.0	0.0	0.0
TCGA-ET-A25M-01A	0.0	0.15758653196480463	0.0	0.0	0.8424134680351955	0.0	0.0	0.0
TCGA-GE-A2C6-11A	0.0	0.19132072972179623	0.23135309417695482	0.0	0.4812804022846961	0.09604577381655288	0.0	0.0
TCGA-DJ-A4V5-01A	0.0	0.20189761769024486	0.0	0.0	0.7860315874322444	0.012070794877510702	0.0	0.0
TCGA-DE-A4M9-01A	0.0	0.1592675814401246	0.2535555320696995	0.0	0.5871768864901759	0.0	0.0	0.0
TCGA-BJ-A0Z9-01A	0.0	0.12790997610451577	0.0	0.0	0.8408551398156893	0.031234884079795057	0.0	0.0
TCGA-ET-A39N-01A	0.0	0.24398311391501157	0.1161557720132473	0.0	0.6398611140717412	0.0	0.0	0.0
TCGA-BJ-A0ZH-01A	0.0	0.1707872709627325	0.0	0.0	0.8292127290372675	0.0	0.0	0.0
TCGA-E8-A416-01A	0.0	0.181618783490049	0.285434236042488	0.0	0.532946980467463	0.0	0.0	0.0
TCGA-EL-A3T2-11A	0.0	0.20994870481775818	0.32436537568224283	0.0	0.465685919499999	0.0	0.0	0.0
TCGA-KS-A4ID-01A	0.0	0.17008108337444602	0.0	0.0	0.7659892934249021	0.06392962320065183	0.0	0.0
TCGA-DJ-A13U-01A	0.0	0.1516480570453944	0.0	0.0	0.8483519429546056	0.0	0.0	0.0
TCGA-EL-A3T2-01A	0.0	0.18380914309728705	0.11689451510770103	0.0	0.6992963417950119	0.0	0.0	0.0
TCGA-FY-A40K-01A	0.0	0.1982475786494915	0.0	0.0	0.7990502132174888	0.0027022081330197213	0.0	0.0
TCGA-DE-A4MA-01A	0.0	0.0713564946008019	0.0	0.0	0.9076094829034936	0.02103402249570447	0.0	0.0
TCGA-DJ-A2Q0-01A	0.0	0.3142309855918173	0.17005997931819047	0.0	0.5157090350899922	0.0	0.0	0.0
TCGA-EL-A3T6-01A	0.0	0.11364225335927483	0.0	0.0	0.8196163160585261	0.06674143058219903	0.0	0.0
TCGA-EL-A3H1-11A	0.0	0.1869158546980902	0.33219260468315615	0.0	0.48089154061875367	0.0	0.0	0.0
TCGA-KS-A41F-01A	0.0	0.11396940432677005	0.0	0.0	0.88603059567323	0.0	0.0	0.0
TCGA-EL-A3T8-01A	0.0	0.20921390822221173	0.0	0.0	0.7907860917777882	0.0	0.0	0.0
TCGA-EL-A3ZR-11A	0.0	0.20736021521331538	0.3004636387564896	0.0	0.49217614603019505	0.0	0.0	0.0
