sample_id	stage	mapk_gene	panel_gene	rho	p	n
GSM7980867_PTC-4	PTC	PHLDA1	TG	0.042151843945931945	0.0456332284391994	2249
GSM7980867_PTC-4	PTC	PHLDA1	TPO	0.03281594930553028	0.11975446508080273	2249
GSM7980867_PTC-4	PTC	PHLDA1	TSHR	0.0019019245142298646	0.928171125180607	2249
GSM7980867_PTC-4	PTC	CCND1	DIO1	0.02490477328265574	0.23776123908284413	2249
GSM7980867_PTC-4	PTC	CCND1	FOXE1	0.04226319856406459	0.045064156117207974	2249
GSM7980867_PTC-4	PTC	CCND1	NKX2-1	0.012291355008447143	0.5601635956785425	2249
GSM7980867_PTC-4	PTC	CCND1	PAX8	-0.029798393064638717	0.15775106786390267	2249
GSM7980867_PTC-4	PTC	CCND1	SLC5A5	-0.07150325411531261	0.0006903020363586103	2249
GSM7980867_PTC-4	PTC	CCND1	TG	-0.0929644027897993	1.0062635510412425e-05	2249
GSM7980867_PTC-4	PTC	CCND1	TPO	-0.10299083130132437	9.855447708979738e-07	2249
GSM7980867_PTC-4	PTC	CCND1	TSHR	-0.037796690449478795	0.07311697785973126	2249
GSM7980868_LPTC-1	LPTC	DUSP4	DIO1	0.17783669074365108	8.059134499073634e-07	760
GSM7980868_LPTC-1	LPTC	DUSP4	FOXE1	-0.018786116501696086	0.605092863914135	760
GSM7980868_LPTC-1	LPTC	DUSP4	NKX2-1	0.022501679137985096	0.535662195732748	760
GSM7980868_LPTC-1	LPTC	DUSP4	PAX8	-0.0016730419692919355	0.9632730286389733	760
GSM7980868_LPTC-1	LPTC	DUSP4	SLC5A5			760
GSM7980868_LPTC-1	LPTC	DUSP4	TG	0.06468936152298703	0.07470124756957155	760
GSM7980868_LPTC-1	LPTC	DUSP4	TPO	0.07372067727555659	0.04217807631784552	760
GSM7980868_LPTC-1	LPTC	DUSP4	TSHR	0.04233426012820222	0.24374521051854015	760
GSM7980868_LPTC-1	LPTC	DUSP5	DIO1	-0.0495609091756519	0.17228765627080495	760
GSM7980868_LPTC-1	LPTC	DUSP5	FOXE1	0.0005640864846955832	0.9876131833254252	760
GSM7980868_LPTC-1	LPTC	DUSP5	NKX2-1	0.024461835250662426	0.5007201827932586	760
GSM7980868_LPTC-1	LPTC	DUSP5	PAX8	0.019487486355722474	0.5916824181216441	760
GSM7980868_LPTC-1	LPTC	DUSP5	SLC5A5			760
GSM7980868_LPTC-1	LPTC	DUSP5	TG	0.0069459316201979865	0.8483898656631296	760
GSM7980868_LPTC-1	LPTC	DUSP5	TPO	-0.03736163342606749	0.3036427788823349	760
GSM7980868_LPTC-1	LPTC	DUSP5	TSHR	-0.028235624405604287	0.4369958432441035	760
GSM7980868_LPTC-1	LPTC	DUSP6	DIO1	0.0564016503527625	0.12028852538408451	760
GSM7980868_LPTC-1	LPTC	DUSP6	FOXE1	0.04075131891265667	0.2618397810949679	760
GSM7980868_LPTC-1	LPTC	DUSP6	NKX2-1	-0.0034837226810332175	0.9236144352194114	760
GSM7980868_LPTC-1	LPTC	DUSP6	PAX8	-0.06988959103934883	0.054115971608430284	760
GSM7980868_LPTC-1	LPTC	DUSP6	SLC5A5			760
GSM7980868_LPTC-1	LPTC	DUSP6	TG	0.032774668566728275	0.36690259035652356	760
GSM7980868_LPTC-1	LPTC	DUSP6	TPO	0.017407624174885124	0.631837977579405	760
GSM7980868_LPTC-1	LPTC	DUSP6	TSHR	0.07814865366894042	0.03122772069836556	760
GSM7980868_LPTC-1	LPTC	SPRY2	DIO1	0.18568423130197506	2.530446908004155e-07	760
GSM7980868_LPTC-1	LPTC	SPRY2	FOXE1	-0.017569756326119897	0.6286663472489796	760
GSM7980868_LPTC-1	LPTC	SPRY2	NKX2-1	0.05070471856225877	0.16258500602618606	760
GSM7980868_LPTC-1	LPTC	SPRY2	PAX8	0.03392331649502601	0.3503395996249695	760
GSM7980868_LPTC-1	LPTC	SPRY2	SLC5A5			760
GSM7980868_LPTC-1	LPTC	SPRY2	TG	0.024854522546647505	0.4938679635442849	760
GSM7980868_LPTC-1	LPTC	SPRY2	TPO	0.1473787268730692	4.5316477064452854e-05	760
GSM7980868_LPTC-1	LPTC	SPRY2	TSHR	0.014242807863149638	0.6950429117743614	760
GSM7980868_LPTC-1	LPTC	SPRY4	DIO1	0.13835722488585003	0.00013003914046162452	760
GSM7980868_LPTC-1	LPTC	SPRY4	FOXE1	0.01753484775132192	0.6293486541499638	760
GSM7980868_LPTC-1	LPTC	SPRY4	NKX2-1	0.03809553358863703	0.2942363478336941	760
GSM7980868_LPTC-1	LPTC	SPRY4	PAX8	0.036285809650676425	0.3177882901714879	760
GSM7980868_LPTC-1	LPTC	SPRY4	SLC5A5			760
GSM7980868_LPTC-1	LPTC	SPRY4	TG	-0.02763006861161463	0.4468960919358686	760
GSM7980868_LPTC-1	LPTC	SPRY4	TPO	0.08157868767268059	0.024511414453176998	760
GSM7980868_LPTC-1	LPTC	SPRY4	TSHR	0.012977132833277795	0.7209562750370337	760
GSM7980868_LPTC-1	LPTC	ETV4	DIO1	-0.050517792301907505	0.164141898135766	760
GSM7980868_LPTC-1	LPTC	ETV4	FOXE1	0.04637668402436547	0.20156703933087436	760
GSM7980868_LPTC-1	LPTC	ETV4	NKX2-1	0.02984128216434257	0.4113636685778637	760
GSM7980868_LPTC-1	LPTC	ETV4	PAX8	0.08485011591997763	0.01930821321965638	760
GSM7980868_LPTC-1	LPTC	ETV4	SLC5A5			760
GSM7980868_LPTC-1	LPTC	ETV4	TG	0.004873887647968482	0.8932891450617187	760
GSM7980868_LPTC-1	LPTC	ETV4	TPO	0.15567365485123943	1.626133399437883e-05	760
GSM7980868_LPTC-1	LPTC	ETV4	TSHR	-0.01762125809191425	0.6276602953619533	760
GSM7980868_LPTC-1	LPTC	ETV5	DIO1	0.0227116499782539	0.5318614301631511	760
GSM7980868_LPTC-1	LPTC	ETV5	FOXE1	-0.020585069900525596	0.570974305181207	760
GSM7980868_LPTC-1	LPTC	ETV5	NKX2-1	0.01333824659450041	0.7135286373070767	760
GSM7980868_LPTC-1	LPTC	ETV5	PAX8	0.0299227446176691	0.4100874170532684	760
GSM7980868_LPTC-1	LPTC	ETV5	SLC5A5			760
GSM7980868_LPTC-1	LPTC	ETV5	TG	-0.024851433534155597	0.49392166931139564	760
GSM7980868_LPTC-1	LPTC	ETV5	TPO	-0.03753505550791429	0.30140222616896395	760
GSM7980868_LPTC-1	LPTC	ETV5	TSHR	-0.010684976218704272	0.7686906501272941	760
GSM7980868_LPTC-1	LPTC	PHLDA1	DIO1	-0.07545976397210923	0.037541678798880825	760
GSM7980868_LPTC-1	LPTC	PHLDA1	FOXE1	0.02321406555868618	0.5228226988613243	760
GSM7980868_LPTC-1	LPTC	PHLDA1	NKX2-1	-0.014431866362212137	0.6912016096568716	760
GSM7980868_LPTC-1	LPTC	PHLDA1	PAX8	0.09157607157980026	0.011545766484772735	760
GSM7980868_LPTC-1	LPTC	PHLDA1	SLC5A5			760
GSM7980868_LPTC-1	LPTC	PHLDA1	TG	-0.06704236895001184	0.06470844119474485	760
GSM7980868_LPTC-1	LPTC	PHLDA1	TPO	0.020961464705845367	0.5639530092094638	760
GSM7980868_LPTC-1	LPTC	PHLDA1	TSHR	-0.06457268979453146	0.07522777773277954	760
GSM7980868_LPTC-1	LPTC	CCND1	DIO1	0.03891097821371428	0.28401579985750164	760
GSM7980868_LPTC-1	LPTC	CCND1	FOXE1	-0.06319181920146566	0.08169216510503828	760
GSM7980868_LPTC-1	LPTC	CCND1	NKX2-1	0.015111585792401412	0.6774570494562127	760
GSM7980868_LPTC-1	LPTC	CCND1	PAX8	-0.0031746027406921633	0.9303742946755669	760
GSM7980868_LPTC-1	LPTC	CCND1	SLC5A5			760
GSM7980868_LPTC-1	LPTC	CCND1	TG	0.013765350410196255	0.7047785746471072	760
GSM7980868_LPTC-1	LPTC	CCND1	TPO	-0.019785589729388837	0.5860241317848363	760
GSM7980868_LPTC-1	LPTC	CCND1	TSHR	0.005388549932793476	0.8820992029493574	760
GSM7980869_LPTC-2	LPTC	DUSP4	DIO1	0.26728658315963116	1.201539911689061e-34	2036
GSM7980869_LPTC-2	LPTC	DUSP4	FOXE1	0.10784065740013324	1.0758432638872192e-06	2036
GSM7980869_LPTC-2	LPTC	DUSP4	NKX2-1	-0.021422609335031106	0.3339694132509534	2036
GSM7980869_LPTC-2	LPTC	DUSP4	PAX8	-0.05614949621998009	0.01127609953410713	2036
GSM7980869_LPTC-2	LPTC	DUSP4	SLC5A5	-0.15590853209389657	1.5064864012580936e-12	2036
GSM7980869_LPTC-2	LPTC	DUSP4	TG	0.04804770601866181	0.030163860887006393	2036
GSM7980869_LPTC-2	LPTC	DUSP4	TPO	0.2669603056089598	1.4560200393614274e-34	2036
GSM7980869_LPTC-2	LPTC	DUSP4	TSHR	-0.007543747061297139	0.7337170765694956	2036
GSM7980869_LPTC-2	LPTC	DUSP5	DIO1	-0.06527892200628312	0.0032102501097108402	2036
GSM7980869_LPTC-2	LPTC	DUSP5	FOXE1	0.08573483970563346	0.00010737603058481583	2036
GSM7980869_LPTC-2	LPTC	DUSP5	NKX2-1	0.036576642312570865	0.09895278300712596	2036
GSM7980869_LPTC-2	LPTC	DUSP5	PAX8	-0.0020223387164832896	0.9273367455724741	2036
GSM7980869_LPTC-2	LPTC	DUSP5	SLC5A5	0.016736575142991608	0.4503823304901787	2036
GSM7980869_LPTC-2	LPTC	DUSP5	TG	-0.08240443195580618	0.00019741167165257997	2036
GSM7980869_LPTC-2	LPTC	DUSP5	TPO	0.020187191608818815	0.36260053918512686	2036
GSM7980869_LPTC-2	LPTC	DUSP5	TSHR	0.08866512852497095	6.170650876682393e-05	2036
GSM7980869_LPTC-2	LPTC	DUSP6	DIO1	-0.08844418449263203	6.437666085003205e-05	2036
GSM7980869_LPTC-2	LPTC	DUSP6	FOXE1	0.017899948683980444	0.4195217992764612	2036
GSM7980869_LPTC-2	LPTC	DUSP6	NKX2-1	0.1245385530480623	1.7209027364897245e-08	2036
GSM7980869_LPTC-2	LPTC	DUSP6	PAX8	0.08489556546996849	0.0001254441571050616	2036
GSM7980869_LPTC-2	LPTC	DUSP6	SLC5A5	0.08755017828803095	7.63379000369791e-05	2036
GSM7980869_LPTC-2	LPTC	DUSP6	TG	0.025261631686195725	0.2545619653981364	2036
GSM7980869_LPTC-2	LPTC	DUSP6	TPO	-0.0989412782092992	7.72488393373497e-06	2036
GSM7980869_LPTC-2	LPTC	DUSP6	TSHR	0.16519852953936362	6.32784014480451e-14	2036
GSM7980869_LPTC-2	LPTC	SPRY2	DIO1	0.09713875885670187	1.1293660524232519e-05	2036
GSM7980869_LPTC-2	LPTC	SPRY2	FOXE1	-0.05132606337313364	0.0205559847110935	2036
GSM7980869_LPTC-2	LPTC	SPRY2	NKX2-1	-0.13681757800203104	5.687010418178201e-10	2036
GSM7980869_LPTC-2	LPTC	SPRY2	PAX8	-0.144435204832588	5.848051628826049e-11	2036
GSM7980869_LPTC-2	LPTC	SPRY2	SLC5A5	-0.01704185935648476	0.4421620923135432	2036
GSM7980869_LPTC-2	LPTC	SPRY2	TG	-0.12412048207726008	1.9220832548895214e-08	2036
GSM7980869_LPTC-2	LPTC	SPRY2	TPO	0.12499438785465562	1.5248376930879405e-08	2036
GSM7980869_LPTC-2	LPTC	SPRY2	TSHR	-0.10323079781285682	3.0473858228078817e-06	2036
GSM7980869_LPTC-2	LPTC	SPRY4	DIO1	0.207014143388275	3.8149964647316255e-21	2036
GSM7980869_LPTC-2	LPTC	SPRY4	FOXE1	0.028156282307336526	0.20410568065438978	2036
GSM7980869_LPTC-2	LPTC	SPRY4	NKX2-1	-0.14538567195282404	4.36522162383727e-11	2036
GSM7980869_LPTC-2	LPTC	SPRY4	PAX8	-0.10765676486617083	1.1223962307291458e-06	2036
GSM7980869_LPTC-2	LPTC	SPRY4	SLC5A5	-0.2299233340814772	7.823411686278066e-26	2036
GSM7980869_LPTC-2	LPTC	SPRY4	TG	0.009752800646609003	0.6600771667524274	2036
GSM7980869_LPTC-2	LPTC	SPRY4	TPO	0.22366228774184538	1.6885950019588505e-24	2036
GSM7980869_LPTC-2	LPTC	SPRY4	TSHR	-0.1283288250740097	6.2120996947816095e-09	2036
GSM7980869_LPTC-2	LPTC	ETV4	DIO1	-0.02971137744394383	0.18020926667236584	2036
GSM7980869_LPTC-2	LPTC	ETV4	FOXE1	0.14289351614205278	9.359355161367125e-11	2036
GSM7980869_LPTC-2	LPTC	ETV4	NKX2-1	0.07774537701015735	0.00044610163117378833	2036
GSM7980869_LPTC-2	LPTC	ETV4	PAX8	0.06736534123162442	0.002355972567275053	2036
GSM7980869_LPTC-2	LPTC	ETV4	SLC5A5	-0.008077195365794399	0.71567746656034	2036
GSM7980869_LPTC-2	LPTC	ETV4	TG	0.13881796791079193	3.166827194103455e-10	2036
GSM7980869_LPTC-2	LPTC	ETV4	TPO	0.07990478025112341	0.00030734936506342887	2036
GSM7980869_LPTC-2	LPTC	ETV4	TSHR	0.05020203616602459	0.02349695242164775	2036
GSM7980869_LPTC-2	LPTC	ETV5	DIO1	-0.1189271811798294	7.364071505919974e-08	2036
GSM7980869_LPTC-2	LPTC	ETV5	FOXE1	0.11799475425343817	9.3173224802066e-08	2036
GSM7980869_LPTC-2	LPTC	ETV5	NKX2-1	0.08514866137048302	0.00011971415896812373	2036
GSM7980869_LPTC-2	LPTC	ETV5	PAX8	0.038630161786542806	0.08139436225058361	2036
GSM7980869_LPTC-2	LPTC	ETV5	SLC5A5	0.07217315526310322	0.0011186412565148674	2036
GSM7980869_LPTC-2	LPTC	ETV5	TG	0.1268470239122215	9.285089068302565e-09	2036
GSM7980869_LPTC-2	LPTC	ETV5	TPO	-0.023825812544342916	0.28257088583704365	2036
GSM7980869_LPTC-2	LPTC	ETV5	TSHR	0.11152586747750096	4.536844537033522e-07	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	DIO1	-0.06172576307670387	0.005333985513767783	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	FOXE1	-0.02781948747152401	0.20957154988666368	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	NKX2-1	0.008599954343579401	0.6981518416618074	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	PAX8	0.01316560209072311	0.5526994379789502	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	SLC5A5	0.07235503590596457	0.0010866075546833492	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	TG	-0.04106108217262087	0.06396785055261622	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	TPO	-0.02303963517177217	0.2987604599828066	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	TSHR	-0.009258223784381805	0.6763108990942812	2036
GSM7980869_LPTC-2	LPTC	CCND1	DIO1	-0.08800276847590158	7.004190346725262e-05	2036
GSM7980869_LPTC-2	LPTC	CCND1	FOXE1	0.014417574197210842	0.5155728104591496	2036
GSM7980869_LPTC-2	LPTC	CCND1	NKX2-1	0.08007280941475745	0.0002984527724351801	2036
GSM7980869_LPTC-2	LPTC	CCND1	PAX8	0.11863315929100872	7.932686220476064e-08	2036
GSM7980869_LPTC-2	LPTC	CCND1	SLC5A5	0.04405386047174069	0.04686203975170845	2036
GSM7980869_LPTC-2	LPTC	CCND1	TG	0.15090139723846407	7.699839293587433e-12	2036
GSM7980869_LPTC-2	LPTC	CCND1	TPO	-0.09632842172894428	1.3367848293137836e-05	2036
GSM7980869_LPTC-2	LPTC	CCND1	TSHR	0.055537781797073325	0.012197635892513404	2036
GSM7980870_LPTC-3	LPTC	DUSP4	DIO1	0.28679209953320356	6.0276283061556394e-33	1668
GSM7980870_LPTC-3	LPTC	DUSP4	FOXE1	0.04022290575743923	0.1005520812496112	1668
GSM7980870_LPTC-3	LPTC	DUSP4	NKX2-1	-0.0752277259416366	0.0021089730837420056	1668
GSM7980870_LPTC-3	LPTC	DUSP4	PAX8	-0.06415312839859277	0.008771761257012317	1668
GSM7980870_LPTC-3	LPTC	DUSP4	SLC5A5	0.27399372641302094	4.1479093575111624e-30	1668
GSM7980870_LPTC-3	LPTC	DUSP4	TG	0.05494708481867471	0.024824966892713084	1668
GSM7980870_LPTC-3	LPTC	DUSP4	TPO	0.4425097298819824	6.391985558055462e-81	1668
GSM7980870_LPTC-3	LPTC	DUSP4	TSHR	-0.11196840768575726	4.563570295433616e-06	1668
GSM7980870_LPTC-3	LPTC	DUSP5	DIO1	-0.022758650290709906	0.3529341294403623	1668
GSM7980870_LPTC-3	LPTC	DUSP5	FOXE1	0.07089264371867103	0.003769753548841483	1668
GSM7980870_LPTC-3	LPTC	DUSP5	NKX2-1	0.030218204713519322	0.21738819749300087	1668
GSM7980870_LPTC-3	LPTC	DUSP5	PAX8	-0.007904356858971192	0.7470087211486741	1668
GSM7980870_LPTC-3	LPTC	DUSP5	SLC5A5	-0.023617062777426024	0.33506623083054266	1668
GSM7980870_LPTC-3	LPTC	DUSP5	TG	0.07525282879163053	0.002101710660238907	1668
GSM7980870_LPTC-3	LPTC	DUSP5	TPO	-0.018393071259665588	0.45283644459047884	1668
GSM7980870_LPTC-3	LPTC	DUSP5	TSHR	0.02375243664493045	0.3323025092631971	1668
GSM7980870_LPTC-3	LPTC	DUSP6	DIO1	-0.09276854923811156	0.00014816889160793072	1668
GSM7980870_LPTC-3	LPTC	DUSP6	FOXE1	-0.02401985905391004	0.32688632544486745	1668
GSM7980870_LPTC-3	LPTC	DUSP6	NKX2-1	0.11606255633321438	2.0077293945549103e-06	1668
GSM7980870_LPTC-3	LPTC	DUSP6	PAX8	0.007435338498809283	0.7615512405825122	1668
GSM7980870_LPTC-3	LPTC	DUSP6	SLC5A5	-0.0366022928453953	0.13510767891534428	1668
GSM7980870_LPTC-3	LPTC	DUSP6	TG	-0.07815758899506571	0.0014005347202774865	1668
GSM7980870_LPTC-3	LPTC	DUSP6	TPO	-0.07191094853432985	0.003297733698269187	1668
GSM7980870_LPTC-3	LPTC	DUSP6	TSHR	0.08296479511206656	0.0006946389099640255	1668
GSM7980870_LPTC-3	LPTC	SPRY2	DIO1	0.5170507889275239	1.0960011912094796e-114	1668
GSM7980870_LPTC-3	LPTC	SPRY2	FOXE1	0.00031857450813288767	0.9896268373579344	1668
GSM7980870_LPTC-3	LPTC	SPRY2	NKX2-1	-0.12419232944148742	3.617352088020618e-07	1668
GSM7980870_LPTC-3	LPTC	SPRY2	PAX8	-0.0913514509489962	0.0001870334616839311	1668
GSM7980870_LPTC-3	LPTC	SPRY2	SLC5A5	0.4049817474638448	7.510919675765989e-67	1668
GSM7980870_LPTC-3	LPTC	SPRY2	TG	0.01837098085510252	0.4533794465550202	1668
GSM7980870_LPTC-3	LPTC	SPRY2	TPO	0.4320948268588197	7.772895806589117e-77	1668
GSM7980870_LPTC-3	LPTC	SPRY2	TSHR	-0.08722439295132554	0.0003618174586089816	1668
GSM7980870_LPTC-3	LPTC	SPRY4	DIO1	0.3497870577312825	3.4014947865109414e-49	1668
GSM7980870_LPTC-3	LPTC	SPRY4	FOXE1	0.018210219700696507	0.45734213931657763	1668
GSM7980870_LPTC-3	LPTC	SPRY4	NKX2-1	-0.10980017099674581	6.970098311875546e-06	1668
GSM7980870_LPTC-3	LPTC	SPRY4	PAX8	-0.08298015470507891	0.000693043333849879	1668
GSM7980870_LPTC-3	LPTC	SPRY4	SLC5A5	0.25553696197236536	2.819972076664738e-26	1668
GSM7980870_LPTC-3	LPTC	SPRY4	TG	0.0377496234139381	0.1232847197522982	1668
GSM7980870_LPTC-3	LPTC	SPRY4	TPO	0.37925051169617885	3.4092464237854925e-58	1668
GSM7980870_LPTC-3	LPTC	SPRY4	TSHR	-0.1078964270165653	1.0044703546107537e-05	1668
GSM7980870_LPTC-3	LPTC	ETV4	DIO1	0.11889537727112817	1.1190046707918877e-06	1668
GSM7980870_LPTC-3	LPTC	ETV4	FOXE1	0.03384168526675024	0.16712739704732463	1668
GSM7980870_LPTC-3	LPTC	ETV4	NKX2-1	-0.040660043911835246	0.09690544498264228	1668
GSM7980870_LPTC-3	LPTC	ETV4	PAX8	0.01853600339154294	0.44933192554571355	1668
GSM7980870_LPTC-3	LPTC	ETV4	SLC5A5	0.036426428091193785	0.13699482758713677	1668
GSM7980870_LPTC-3	LPTC	ETV4	TG	0.037422815750224186	0.1265670651778581	1668
GSM7980870_LPTC-3	LPTC	ETV4	TPO	0.06492334475762106	0.007993240238262448	1668
GSM7980870_LPTC-3	LPTC	ETV4	TSHR	-0.06538025386288786	0.007561178977024383	1668
GSM7980870_LPTC-3	LPTC	ETV5	DIO1	-0.09526213261944771	9.756738868009678e-05	1668
GSM7980870_LPTC-3	LPTC	ETV5	FOXE1	-0.00552110655410719	0.8217295249120337	1668
GSM7980870_LPTC-3	LPTC	ETV5	NKX2-1	0.058616858771518496	0.016654648238796414	1668
GSM7980870_LPTC-3	LPTC	ETV5	PAX8	-0.0022999335630371673	0.9252190565891029	1668
GSM7980870_LPTC-3	LPTC	ETV5	SLC5A5	-0.006431480492268336	0.7929553353006977	1668
GSM7980870_LPTC-3	LPTC	ETV5	TG	0.04466011893077674	0.06822567674920933	1668
GSM7980870_LPTC-3	LPTC	ETV5	TPO	-0.06414080193733183	0.00878475272884388	1668
GSM7980870_LPTC-3	LPTC	ETV5	TSHR	0.029824029461126753	0.2234499688907788	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	DIO1	-0.1156547668961063	2.181571442264615e-06	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	FOXE1	-0.009774788105687352	0.689949279197639	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	NKX2-1	0.09881491508639058	5.2864683909242776e-05	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	PAX8	0.0300417917718231	0.22008637273725978	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	SLC5A5	-0.08117000856804125	0.0009064243844369133	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	TG	0.018966408148598176	0.4388722715312956	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	TPO	-0.07050802813216511	0.003963443216721428	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	TSHR	0.06003516979617641	0.014195427123863411	1668
GSM7980870_LPTC-3	LPTC	CCND1	DIO1	-0.06397509933810315	0.008961069925558618	1668
GSM7980870_LPTC-3	LPTC	CCND1	FOXE1	-0.0196806912826348	0.4218259698489501	1668
GSM7980870_LPTC-3	LPTC	CCND1	NKX2-1	0.014270129839785456	0.5602963792023381	1668
GSM7980870_LPTC-3	LPTC	CCND1	PAX8	0.03429147827774601	0.16155363097782674	1668
GSM7980870_LPTC-3	LPTC	CCND1	SLC5A5	-0.06820333930119028	0.0053254277267429095	1668
GSM7980870_LPTC-3	LPTC	CCND1	TG	-0.03906649906575276	0.11072705815448652	1668
GSM7980870_LPTC-3	LPTC	CCND1	TPO	-0.0388697256130499	0.11253662449062038	1668
GSM7980870_LPTC-3	LPTC	CCND1	TSHR	-0.010801962181284276	0.659323940928418	1668
GSM7980871_LPTC-4	LPTC	DUSP4	DIO1	0.10964583704325183	9.657072131984204e-08	2354
GSM7980871_LPTC-4	LPTC	DUSP4	FOXE1	-0.04715331231655703	0.022146628113741094	2354
GSM7980871_LPTC-4	LPTC	DUSP4	NKX2-1	-0.028321125549617507	0.16955622863538594	2354
GSM7980871_LPTC-4	LPTC	DUSP4	PAX8	0.09982452712627062	1.217040111668915e-06	2354
GSM7980871_LPTC-4	LPTC	DUSP4	SLC5A5	0.06534505348707324	0.001513302477310729	2354
GSM7980871_LPTC-4	LPTC	DUSP4	TG	0.07374517505138933	0.0003423506821398192	2354
GSM7980871_LPTC-4	LPTC	DUSP4	TPO	-0.027754317885176107	0.17826087911316613	2354
GSM7980871_LPTC-4	LPTC	DUSP4	TSHR	-0.06914555401866701	0.000787808358414962	2354
GSM7980871_LPTC-4	LPTC	DUSP5	DIO1	-0.07361395315078428	0.0003508199928023529	2354
GSM7980871_LPTC-4	LPTC	DUSP5	FOXE1	-0.040610947370196056	0.048823511176982214	2354
GSM7980871_LPTC-4	LPTC	DUSP5	NKX2-1	0.002726729936617134	0.8948058810527573	2354
GSM7980871_LPTC-4	LPTC	DUSP5	PAX8	-0.048913272322124265	0.017628214437902	2354
GSM7980871_LPTC-4	LPTC	DUSP5	SLC5A5	-0.05512215622032076	0.007472206504182742	2354
GSM7980871_LPTC-4	LPTC	DUSP5	TG	-0.04109736838480558	0.04617972093412811	2354
GSM7980871_LPTC-4	LPTC	DUSP5	TPO	-0.007951013986232472	0.6998160474855147	2354
GSM7980871_LPTC-4	LPTC	DUSP5	TSHR	-0.024263820480774984	0.2392829587501535	2354
GSM7980871_LPTC-4	LPTC	DUSP6	DIO1	-0.03274794775926617	0.11218500729326848	2354
GSM7980871_LPTC-4	LPTC	DUSP6	FOXE1	0.018188401309535526	0.377739067225183	2354
GSM7980871_LPTC-4	LPTC	DUSP6	NKX2-1	0.049238495942341434	0.016888072978091206	2354
GSM7980871_LPTC-4	LPTC	DUSP6	PAX8	0.0025961648768715356	0.8998157252881684	2354
GSM7980871_LPTC-4	LPTC	DUSP6	SLC5A5	-0.06165670715231182	0.0027650232959039634	2354
GSM7980871_LPTC-4	LPTC	DUSP6	TG	-0.04817515614580291	0.019414251044611728	2354
GSM7980871_LPTC-4	LPTC	DUSP6	TPO	-0.031258106657556566	0.12948219921959825	2354
GSM7980871_LPTC-4	LPTC	DUSP6	TSHR	0.06769725764134468	0.0010141763427299248	2354
GSM7980871_LPTC-4	LPTC	SPRY2	DIO1	0.22595863594824658	1.2388166184012097e-28	2354
GSM7980871_LPTC-4	LPTC	SPRY2	FOXE1	-0.10196688718496284	7.139445456155375e-07	2354
GSM7980871_LPTC-4	LPTC	SPRY2	NKX2-1	-0.012162126529826001	0.5553308372116922	2354
GSM7980871_LPTC-4	LPTC	SPRY2	PAX8	0.07677072296171235	0.00019278381530471572	2354
GSM7980871_LPTC-4	LPTC	SPRY2	SLC5A5	0.04394947351042803	0.032987129979287155	2354
GSM7980871_LPTC-4	LPTC	SPRY2	TG	0.005875402390059437	0.7757099945693592	2354
GSM7980871_LPTC-4	LPTC	SPRY2	TPO	-0.03995440457299046	0.05259228833664687	2354
GSM7980871_LPTC-4	LPTC	SPRY2	TSHR	-0.10457155741500804	3.6790106789094844e-07	2354
GSM7980871_LPTC-4	LPTC	SPRY4	DIO1	0.2563719914437646	1.208167065596191e-36	2354
GSM7980871_LPTC-4	LPTC	SPRY4	FOXE1	-0.05090796462020544	0.01350207646509149	2354
GSM7980871_LPTC-4	LPTC	SPRY4	NKX2-1	-0.03633422893599851	0.07798297972638135	2354
GSM7980871_LPTC-4	LPTC	SPRY4	PAX8	0.08710084259918026	2.3186806042935198e-05	2354
GSM7980871_LPTC-4	LPTC	SPRY4	SLC5A5	0.3778075280894279	9.529076658228387e-81	2354
GSM7980871_LPTC-4	LPTC	SPRY4	TG	0.22053037613336351	2.547816804561941e-27	2354
GSM7980871_LPTC-4	LPTC	SPRY4	TPO	-0.03805510415059325	0.06488538549925345	2354
GSM7980871_LPTC-4	LPTC	SPRY4	TSHR	-0.08048779274486934	9.253355158202893e-05	2354
GSM7980871_LPTC-4	LPTC	ETV4	DIO1	0.07323322095827299	0.00037651478107708847	2354
GSM7980871_LPTC-4	LPTC	ETV4	FOXE1	-0.01571638809457819	0.44595832603417274	2354
GSM7980871_LPTC-4	LPTC	ETV4	NKX2-1	0.002801783664233053	0.8919279171417797	2354
GSM7980871_LPTC-4	LPTC	ETV4	PAX8	0.011387643080597705	0.5807904100137007	2354
GSM7980871_LPTC-4	LPTC	ETV4	SLC5A5	0.20502537258257061	9.273085990086111e-24	2354
