cohort	sample_id	group	p_DM2_centered	DM_call_centered	panel_z_mean	histology	tumor_normal	tissue_type	cell_type	cell_subtype	sample_alias	read_count	base_count	source
Lee_GSE213647	GSM6590919	Lee_normal	0.9651405730999087	DM2	0.02942875858226461	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590920	Lee_normal	0.20005179007135024	DM1	0.733514024732335	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590921	Lee_normal	0.5553945819643059	DM2	0.6329168902900881	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590922	Lee_normal	0.2883731303899713	DM1	0.9853729462550069	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590923	Lee_normal	0.5995059285059158	DM2	0.7148206264098085	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590924	Lee_normal	0.29730816725198994	DM1	0.5109263720348769	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590925	Lee_normal	0.18953604993411005	DM1	0.74378122127873	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590926	Lee_normal	0.6715516976184193	DM2	0.5507594127541089	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590927	Lee_normal	0.48424544561565447	DM1	0.4044551857675648	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590928	Lee_normal	0.7242640880830982	DM2	0.8918862266737441	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590929	Lee_normal	0.6154204473427584	DM2	0.5343024484301057	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590930	Lee_normal	0.7799826278561836	DM2	0.8195624982677238	Normal	normal	Normal	Normal	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590931	Lee_normal	0.8960667662087516	DM2	-0.15825075367071395	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590932	Lee_normal	0.3075071470358565	DM1	0.17690512038867054	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590933	Lee_normal	0.5669954514916202	DM2	-0.07110155723739557	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590934	Lee_normal	0.6804560319246151	DM2	0.7896475246300795	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590935	Lee_normal	0.3343929894757903	DM1	0.7563452573270614	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590936	Lee_normal	0.6806180300910767	DM2	0.7877837806542206	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590937	Lee_normal	0.401078652205869	DM1	0.5015628252337468	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590938	Lee_normal	0.6764073662990056	DM2	0.6812526575025727	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590939	Lee_normal	0.1209076567202908	DM1	0.0544014090769159	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590940	Lee_normal	0.6818116840731957	DM2	0.5187468738066059	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590941	Lee_normal	0.2570061532921579	DM1	0.6063237981904912	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590942	Lee_normal	0.2817365399135694	DM1	0.6534951244243712	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590943	Lee_normal	0.8406310300328118	DM2	0.5970193086293768	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590944	Lee_normal	0.1988056499381241	DM1	0.6567716054487099	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590945	Lee_normal	0.5442211364549512	DM2	0.936678533606345	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590946	Lee_normal	0.7061489984137469	DM2	0.3251476892273081	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590947	Lee_normal	0.14934104252797006	DM1	0.7132773252557917	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590948	Lee_normal	0.9067135501312896	DM2	0.5899695372478042	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590949	Lee_normal	0.368515197656857	DM1	0.6455677321176827	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590950	Lee_normal	0.3553104062094536	DM1	0.713890940306714	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590951	Lee_normal	0.5422942244485688	DM2	0.9427837368577519	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590952	Lee_normal	0.18115813907301564	DM1	0.722993433885696	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590953	Lee_normal	0.5305061544199094	DM2	0.36288855438169765	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590954	Lee_normal	0.2845642077361932	DM1	0.5323577887465532	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590955	Lee_normal	0.7200601037238605	DM2	0.9819007400356667	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590956	Lee_normal	0.49474681314290514	DM1	0.636932974358471	Normal	normal	Normal	Normal	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590957	Lee_normal	0.5945840374898009	DM2	0.6323134388635585	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590958	Lee_normal	0.7394763683204403	DM2	0.2728676537428764	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590959	Lee_normal	0.604670914842095	DM2	0.5315583067948412	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590960	Lee_normal	0.900167599299673	DM2	0.23062437323849658	Normal	normal	Normal	Normal	Follicular neoplasm				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590961	Lee_normal	0.5131511503045992	DM2	0.8058422164993907	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590962	Lee_normal	0.4454801705217888	DM1	0.7070589876798584	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590963	Lee_normal	0.3200146170496846	DM1	0.9903258579610411	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590964	Lee_normal	0.7877504568175865	DM2	-3.5093195149331615	Normal	normal	Normal	Normal	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590965	Lee_normal	0.27602610537122874	DM1	0.46594020014253446	Normal	normal	Normal	Normal	Nodular hyperplasia				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590966	Lee_normal	0.9705383625280533	DM2	0.07670783031775365	Normal	normal	Normal	Normal	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590967	Lee_normal	0.8821580732585041	DM2	0.9172155656545394	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590968	Lee_normal	0.9580956702166307	DM2	0.37618344968985246	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590969	Lee_normal	0.8779305777631822	DM2	0.5148817791116451	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590970	Lee_normal	0.9160562259161307	DM2	0.5616884831892883	Normal	normal	Normal	Normal	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590971	Lee_normal	0.6607807945323795	DM2	-3.3272326070385776	Normal	normal	Normal	Normal	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590972	Lee_normal	0.7851662218074285	DM2	-0.7183119564743548	Normal	normal	Normal	Normal	ATC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590973	Lee_normal	0.9398654702264801	DM2	0.7231379980451429	Normal	normal	Normal	Normal	Follicular neoplasm				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590974	Lee_normal	0.9331663663925628	DM2	0.4361900884018628	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590975	Lee_normal	0.7512811143218908	DM2	0.48710318689298093	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590976	Lee_normal	0.9227354057772801	DM2	0.5363581631622167	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590977	Lee_normal	0.8402671316533871	DM2	0.7494753698090758	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590978	Lee_normal	0.6537477995791917	DM2	-0.08057435833005529	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590979	Lee_normal	0.9043189273904043	DM2	0.8516238829536656	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590980	Lee_normal	0.9265896484791477	DM2	0.252823493943782	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590981	Lee_normal	0.8332315513384776	DM2	0.37991023321137235	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590982	Lee_normal	0.6687961215273199	DM2	0.4800230093751907	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590983	Lee_normal	0.44874333521019666	DM1	0.6075800599070046	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590984	Lee_normal	0.9742301867274045	DM2	0.4128502316351427	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590985	Lee_normal	0.8353100655762632	DM2	0.6389410979491857	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590986	Lee_normal	0.8169116390307195	DM2	0.33158574680935865	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590987	Lee_normal	0.8460416189074902	DM2	0.6215330384962663	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590988	Lee_normal	0.961221315978846	DM2	0.5173993919958437	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590989	Lee_normal	0.9457582042465554	DM2	0.5976249323559082	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590990	Lee_normal	0.9386605517773655	DM2	0.7120339219926743	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590991	Lee_normal	0.9458792457278353	DM2	0.22479201352814848	Normal	normal	Normal	Normal	PD				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590992	Lee_normal	0.7022060787910657	DM2	0.7891679948124644	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590993	Lee_normal	0.8315313927968842	DM2	0.5215779463357199	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590994	Lee_normal	0.7990287597359054	DM2	0.27079541797664397	Normal	normal	Normal	Normal	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590995	Lee_normal	0.8600772756889234	DM2	0.3120636685485234	Normal	normal	Normal	Normal	PD				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590996	Lee_normal	0.9186581804488742	DM2	0.40433282283349753	Normal	normal	Normal	Normal	Follicular neoplasm				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590997	Lee_PTC_tumor	0.9995275894479342	DM2	-0.6123527912477564	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590998	Lee_PTC_tumor	0.9709138724726749	DM2	0.1085286328138616	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6590999	Lee_PTC_tumor	0.9911065464821169	DM2	-0.5422083921928293	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591000	Lee_PTC_tumor	0.9973361062532479	DM2	-0.3100464299294532	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591001	Lee_PTC_tumor	0.9074460930561257	DM2	-0.1131803485495681	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591002	Lee_PTC_tumor	0.9996472328149439	DM2	-0.6758079609747983	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591003	Lee_PTC_tumor	0.05286417231886177	DM1	1.109506673737715	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591004	Lee_PTC_tumor	0.8529774539684225	DM2	-0.24601770297553616	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591005	Lee_PTC_tumor	0.8193893745542805	DM2	-2.899469677583531	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591006	Lee_PTC_tumor	0.34518111480298896	DM1	0.24221681964703257	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591007	Lee_PTC_tumor	0.8401014886982792	DM2	0.2360169761130663	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591008	Lee_PTC_tumor	0.9765283604580576	DM2	0.539988467476835	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591009	Lee_PTC_tumor	0.9995698854103734	DM2	-0.5657802128333929	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591010	Lee_PTC_tumor	0.4967724520605884	DM1	0.26513952992255935	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591011	Lee_PTC_tumor	0.43909262261863613	DM1	0.4988307332125802	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591012	Lee_PTC_tumor	0.5769290661990998	DM2	0.3485149888702748	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591013	Lee_PTC_tumor	0.9991441809356568	DM2	-0.5161007461818332	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591014	Lee_PTC_tumor	0.5906965885290858	DM2	0.784844666691867	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591015	Lee_PTC_tumor	0.9996107258201992	DM2	-0.6052500865304471	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591016	Lee_PTC_tumor	0.9999382897534984	DM2	-0.8868975209389205	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591017	Lee_PTC_tumor	0.9975538605991118	DM2	-0.3095690811116125	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591018	Lee_PTC_tumor	0.9994380331907073	DM2	-0.692874602636623	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591019	Lee_PTC_tumor	0.9993727987575887	DM2	-0.652192417107376	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591020	Lee_PTC_tumor	0.29369319224703777	DM1	0.29228602277696103	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591021	Lee_PTC_tumor	0.9571039554205766	DM2	0.20217806770159788	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591022	Lee_PTC_tumor	0.9934462256706532	DM2	-0.33851774755833847	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591023	Lee_PTC_tumor	0.999147446252444	DM2	-0.6351152738696401	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591024	Lee_PTC_tumor	0.9999205693410143	DM2	-0.680415390870226	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591025	Lee_PTC_tumor	0.10340044047174053	DM1	0.6860154567295965	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591026	Lee_PTC_tumor	0.9988521333099277	DM2	-0.8866320806367187	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591027	Lee_PTC_tumor	0.9915710496862434	DM2	-0.25114128538680325	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591028	Lee_PTC_tumor	0.9997428455698729	DM2	-0.4993996504842567	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591029	Lee_PTC_tumor	0.01330758026168519	DM1	0.5162682337496852	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591030	Lee_PTC_tumor	0.021918154421314933	DM1	0.6729774302940223	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591031	Lee_PTC_tumor	0.9927028128005905	DM2	-0.6212374247109596	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591032	Lee_PTC_tumor	0.7798315082305884	DM2	-0.01570480262784108	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591033	Lee_PTC_tumor	0.9997964930775755	DM2	-0.5972860948626694	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591034	Lee_PTC_tumor	0.9986157278567283	DM2	-0.5110741643036415	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591035	Lee_PTC_tumor	0.9959415087405167	DM2	-1.1397113858570957	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591036	Lee_PTC_tumor	0.9997249114334723	DM2	-0.402479790471568	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591037	Lee_PTC_tumor	0.999807072719455	DM2	-0.6209888267751754	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591038	Lee_PTC_tumor	0.7198265671650852	DM2	0.6483409401143678	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591039	Lee_PTC_tumor	0.9989453643247639	DM2	-0.5866223282653437	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591040	Lee_PTC_tumor	0.680087091630892	DM2	0.06151111750820183	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591041	Lee_PTC_tumor	0.9652927214211399	DM2	-0.0684427981895033	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591042	Lee_PTC_tumor	0.6015830342842307	DM2	-0.11099311074266283	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
Lee_GSE213647	GSM6591043	Lee_PTC_tumor	0.999929789958274	DM2	-0.940909665110016	PTC	tumor	PTC	Tumor	PTC				/data/thca/data_processed/bulk_rnaseq/GSE213647_rnaseq_expression_log2.tsv
