sample_id	SLC5A5	TPO	TG	TSHR	PAX8	NKX2-1	FOXE1	DIO1	cohort	group
TCGA-KS-A4I3-01A	-0.15758185872069516	-0.4420872336451176	0.9849981552608207	0.9214182997737628	0.3686213500296601	0.3693742155456258	1.2456963043553964	-1.2958773900959935	TCGA-THCA	TCGA_DM2
TCGA-DJ-A2PY-01A	0.0627674360859705	-1.17672995029786	-0.14821015301974558	1.6719877909988445	0.6588709672805665	0.800624435287491	1.032283530093573	-0.7239284779016726	TCGA-THCA	TCGA_DM2
TCGA-EL-A3H8-01A	-0.3285401415638067	-0.7657800097578303	1.0744847954610082	0.9227859336200116	0.7620291112233502	0.4999827167399673	0.7039522611611992	-0.8754125056185061	TCGA-THCA	TCGA_DM2
TCGA-EL-A3CO-01A	2.6212290829775102	1.3438861049759672	-0.8012956340057513	-1.0815589391771845	-1.7820269895187233	-2.2369321605749217	-2.1000014314537885	0.6680818884546167	TCGA-THCA	TCGA_DM2
TCGA-EL-A4K2-01A	-1.634167655611348	1.5201134622354793	0.5337188479808093	-1.649195955157585	-1.0266175499714434	-1.2003113616197867	-0.8677540516771272	1.541267151109319	TCGA-THCA	TCGA_DM1
TCGA-FE-A23A-01A	0.5620178958079521	-0.24229486396035532	-1.3310470556214142	0.6484014571746204	1.3989642661678519	0.3974893668329304	1.0240737456398703	-0.9972202574374037	TCGA-THCA	TCGA_DM2
TCGA-EL-A4K1-01A	0.3143648389153039	-0.41389513803649	-0.09957942978140664	0.3177457284262865	0.7081395400464744	1.257384177940322	0.5007903947742188	-1.1262985208280747	TCGA-THCA	TCGA_DM2
TCGA-DJ-A3VF-01A	0.6174156872210087	-0.8149463978392076	-1.242185112215995	0.7227044182636422	0.8803377681033666	1.0789925100007705	1.0857959961960877	-0.7375078664416693	TCGA-THCA	TCGA_DM2
TCGA-CE-A482-01A	-0.27445325465041764	-0.1667167904689559	0.8887843344881562	0.3257165967819246	0.38984310162025265	1.12852664670075	0.665055922303969	-1.3682786840291046	TCGA-THCA	TCGA_DM2
TCGA-EM-A3SU-01A	0.11698257730895642	-0.6199591879992551	-0.41014503462269414	1.4033434630753208	0.5730520156069445	1.2838838969861406	-0.007157716622626806	-0.8765483795301555	TCGA-THCA	TCGA_DM2
TCGA-FE-A3PC-01A	-0.3671323479899764	-0.7198600102172349	0.3081266043973762	0.816411646892055	1.0292876208214896	1.4104898791409062	0.3619479283588623	-0.9421261124030927	TCGA-THCA	TCGA_DM2
TCGA-EM-A3FQ-01A	2.0316384970660977	0.7859093710252295	-1.2146884700851903	-1.0070668886643217	-1.6126063033591236	-0.5301454613698172	-0.9440718767114672	0.2541205399846438	TCGA-THCA	TCGA_DM2
TCGA-EL-A3GO-01A	-1.3160516906682087	0.5176144775632852	-0.7508587187086868	-0.945569583876269	-0.25356897151347774	-0.1919994012730403	0.23044798346192097	1.318193686027824	TCGA-THCA	TCGA_DM1
TCGA-E8-A44K-01A	0.38327735857323386	-0.5393944719561222	-0.10575328532117366	0.6945810453321308	0.6718137266512125	0.8038464885617913	0.9491723127358802	-1.136510512968336	TCGA-THCA	TCGA_DM2
TCGA-DJ-A3UZ-01A	0.6168690189403251	0.5018523263647185	-0.022886991731967583	-0.5433752031098376	-0.8531282936397877	-0.6671035617356932	-1.5345911476838947	0.7300738385066357	TCGA-THCA	TCGA_DM2
TCGA-BJ-A0ZE-01A	-1.4548775410902752	1.6469020278555317	0.5229098612554463	-0.8466970672488658	-1.7202163721241126	-1.0500208456956006	-0.4926708577957425	0.91824612094058	TCGA-THCA	TCGA_DM1
TCGA-E8-A432-01A	-0.1566398703766846	-1.1956466227582216	-0.11780050612904755	-0.3930994533251535	0.3677309284552525	0.9137428921244843	0.633106329625742	0.6589224738621252	TCGA-THCA	TCGA_DM2
TCGA-BJ-A18Y-01A	0.19354600271715436	1.1206581894303513	0.5060091267437425	-1.2344941140330699	-1.3247202885103861	-1.2749475619626405	-1.0732340292220137	0.7705649661189128	TCGA-THCA	TCGA_DM1
TCGA-DJ-A4UT-01A	0.03112288581540652	-0.5405504147886044	-0.9101970359188848	-0.31355024748756677	0.40213095471964894	0.08901736384700581	0.4920719779858638	0.7445883423172568	TCGA-THCA	TCGA_DM2
TCGA-DJ-A2Q3-01A	0.22152140665294004	0.15099604679566228	-0.12356146000282989	-0.3650135755953067	-0.1587339835789942	-0.2837041222668589	0.37839174176021684	-0.008076674477271745	TCGA-THCA	TCGA_DM2
TCGA-ET-A40R-01A	1.267408616942171	0.6391894842804584	-0.32547247739574836	-1.200240938247552	-1.061312910826927	-0.9183025482935807	-2.073114955620787	1.0812343651514424	TCGA-THCA	TCGA_DM2
TCGA-EM-A2CR-01A	-0.9753924139325477	1.0371672693922616	1.7415612954433841	-0.8358470612413763	0.7876827955708506	-1.0703246250291394	-1.557971281212933	0.09132941168467738	TCGA-THCA	TCGA_DM1
TCGA-J8-A4HY-01A	-0.05718995493364084	1.1051534777694878	-0.03623154951368808	-1.2747301787312861	-1.1184274167057962	-0.6225203261860136	-1.4828258344455245	0.9735473506436806	TCGA-THCA	TCGA_DM2
TCGA-DJ-A3UP-01A	-1.5124953064476303	-0.5426026457574824	0.5016802224704218	-0.6663642872535694	-0.10841555500211339	-0.3440434666991918	-0.44683169250094806	2.123965629350057	TCGA-THCA	TCGA_DM1
TCGA-EM-A3FR-01A	-0.971898844944022	1.5768222011675923	-0.9304715622413928	-1.3937468654298621	-0.6588753596232285	-0.5772728374509041	-0.365126297943746	0.9224342797203938	TCGA-THCA	TCGA_DM1
TCGA-DJ-A4UQ-01A	0.13617273825680132	0.4933495655477981	-0.1589053183489639	-0.12853496669633785	-0.38232000128870863	0.23679027748447673	0.48613621988291733	-0.675473739451607	TCGA-THCA	TCGA_DM2
TCGA-ET-A4KQ-01A	0.1884397794024432	1.0388763483627528	0.1193820241117465	-0.916601733185126	-1.752622953853602	-0.7596855954338252	-1.3430851360073568	0.8895679901032251	TCGA-THCA	TCGA_DM1
TCGA-CE-A481-01A	1.6724172849701677	-0.16717063013688635	-0.29060541709393456	-0.5998914928253382	-0.41022658903544845	-0.05835944799764306	-0.09359395049822192	-0.29564550912221293	TCGA-THCA	TCGA_DM2
TCGA-EM-A3O3-01A	0.2465467695337085	0.6109355907776218	-2.294995090777147	0.8901713430132819	0.7370239525019341	2.0151490820810265	-0.7594734620536046	-1.2082549731599628	TCGA-THCA	TCGA_DM2
TCGA-EM-A2CP-01A	-1.4032878999401561	2.0018576450412873	0.32136945520645177	-1.4640114093785472	-2.4567274947272795	-1.4375475253676295	-0.9715897858183705	1.642954325744824	TCGA-THCA	TCGA_DM1
TCGA-EL-A3H3-01A	1.4451868703484083	-0.2969375760616288	-1.040084908992227	-0.1953283635981683	-1.639247864535873	1.5953362464829666	0.2545955734078941	-0.45821696369708903	TCGA-THCA	TCGA_DM2
TCGA-EL-A3CS-01A	0.03813518836840478	-0.9309270115889148	1.542180989314203	0.8406130347184985	0.9042617579064588	0.08220331172930863	1.5298864794477085	-1.32963778751832	TCGA-THCA	TCGA_DM2
TCGA-BJ-A0Z3-01A	-0.11219885145592069	-0.4737341185211686	1.0391610262891795	0.002104276027986083	0.4165555502648904	0.021989445449836872	0.5527676054717193	-0.382018928308471	TCGA-THCA	TCGA_DM2
TCGA-DJ-A2PT-01A	0.37983268819286903	-0.7342414124639818	0.04308887401932817	0.5734577278047039	0.717951225423648	0.7605287188164983	1.0017091613857136	-0.9619849009988894	TCGA-THCA	TCGA_DM2
TCGA-ET-A39I-01A	1.0237448116242929	1.032993224299729	0.3974897678682472	-1.0261524233398067	-2.2166878715435976	-1.9646546071713389	-0.7616675730445512	0.8685376902639598	TCGA-THCA	TCGA_DM1
