sample_id	stage	subset	adjustment	rho_linear_resid_spearman	p_linear_resid_spearman	n_linear	rho_rank_partial_spearman	p_rank_partial_spearman	n_rank	n_MAPK_genes	n_panel_genes
GSM7980862_N-3	PT	epithelial_top50	epithelial_qc	-0.00361589094967342	0.8633234742431142	2269	-0.0009697946924728681	0.963174931647557	2269	9	8
GSM7980862_N-3	PT	epithelial_top50	epithelial_qc_microenv	0.006273923012263759	0.7651762502507735	2269	0.002765664334378487	0.8952473943427295	2269	9	8
GSM7980862_N-3	PT	epithelial_top50	epithelial_qc_microenv_spatial	0.009855337263052436	0.638925217704488	2269	0.006218983951769565	0.7671729282192257	2269	9	8
GSM7980862_N-3	PT	epithelial_top50	epithelial_qc_microenv_spatial_detection	-0.01003775600184195	0.6327304580024341	2269	-0.0031253537180244324	0.8817181628252446	2269	9	8
GSM7980863_N-4	PT	all_spots	raw	0.09373347669176728	2.387831177223866e-07	3027	0.09373347669176728	2.3878311772238787e-07	3027	9	8
GSM7980863_N-4	PT	all_spots	epithelial	0.0819723216664899	6.310616218159309e-06	3027	0.08068049180104649	8.817574777567122e-06	3027	9	8
GSM7980863_N-4	PT	all_spots	qc	-0.02745701299050672	0.13096800535778674	3027	0.0016534778414754353	0.9275451707254476	3027	9	8
GSM7980863_N-4	PT	all_spots	microenv	0.08126346528471957	7.586736807073268e-06	3027	0.09173832379097209	4.2846730294562534e-07	3027	9	8
GSM7980863_N-4	PT	all_spots	spatial	0.09744505838389594	7.794449570377054e-08	3027	0.09606094880901808	1.1890932251378874e-07	3027	9	8
GSM7980863_N-4	PT	all_spots	detection	0.019350519989567643	0.28719721594402947	3027	0.020755626793676058	0.25362527252961686	3027	9	8
GSM7980863_N-4	PT	all_spots	epithelial_qc	-0.02598666438245536	0.15289222900744176	3027	0.00019934683392860427	0.9912528312292463	3027	9	8
GSM7980863_N-4	PT	all_spots	epithelial_qc_microenv	-0.014262615652226166	0.43279433496649794	3027	0.010645686258452337	0.5582243748339856	3027	9	8
GSM7980863_N-4	PT	all_spots	epithelial_qc_microenv_spatial	-0.010927518429904953	0.5478521169947899	3027	0.013673135016325158	0.4520538082644019	3027	9	8
GSM7980863_N-4	PT	all_spots	epithelial_qc_microenv_spatial_detection	-0.0006208087033036842	0.9727641877757154	3027	-0.022976905287249202	0.2063046265867421	3027	9	8
GSM7980863_N-4	PT	epithelial_top50	raw	0.08201922930832989	0.0014025411779453772	1514	0.08415015992422678	0.0010476575740393892	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	epithelial	0.10507933730419737	4.192230695628328e-05	1514	0.09019945639910054	0.00044151154692262536	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	qc	-0.00838683340456322	0.7443720201351336	1514	0.02271085610320852	0.3772001240851889	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	microenv	0.0718962654738278	0.005129184951203283	1514	0.08718735728766105	0.0006834334362389048	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	spatial	0.07810760945845165	0.0023554648501691827	1514	0.09424414955079512	0.00024047017993041815	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	detection	0.005074975081826574	0.8435879043649223	1514	0.03270225362616942	0.20346591974763922	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	epithelial_qc	-0.00251860656899267	0.9219969459339781	1514	0.022880642954584425	0.3736428629846908	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	epithelial_qc_microenv	0.004370793942546801	0.8650662840253772	1514	0.028605630954947597	0.26598434827355455	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	epithelial_qc_microenv_spatial	0.009838520917472275	0.702082056044836	1514	0.0371435492344381	0.1485798415484659	1514	9	8
GSM7980863_N-4	PT	epithelial_top50	epithelial_qc_microenv_spatial_detection	-0.0013019582278237323	0.9596302591442768	1514	-0.01953110585474903	0.4476114789175814	1514	9	8
GSM7980864_PTC-1	PTC	all_spots	raw	0.11081732504074486	1.264664187551131e-07	2262	0.11081732504074487	1.2646641875511068e-07	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	epithelial	0.010614722825710462	0.6138562774296206	2262	0.013401906119370663	0.5240743773696234	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	qc	-0.09368772129346824	8.074834873532884e-06	2262	-0.06345536417928102	0.0025332355682864066	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	microenv	0.09396859801060369	7.583042071021095e-06	2262	0.09147478603257989	1.3166562525000099e-05	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	spatial	0.09168984823822013	1.2561579499768468e-05	2262	0.10734531210789085	3.098325654800519e-07	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	detection	0.29062695721133947	2.83570680317282e-45	2262	0.3022106673698364	5.507286183273481e-49	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	epithelial_qc	-0.10981214255205587	1.643851822844621e-07	2262	-0.08960224921625592	1.97447724936861e-05	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	epithelial_qc_microenv	-0.11504130471329514	4.096955993532144e-08	2262	-0.06827926960403956	0.0011565162167825975	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	epithelial_qc_microenv_spatial	-0.03180426793126599	0.13048987903409748	2262	-0.007380396210551701	0.7257188915212706	2262	9	8
GSM7980864_PTC-1	PTC	all_spots	epithelial_qc_microenv_spatial_detection	0.07635482677224588	0.000278226061059701	2262	-0.02192227541710636	0.2973268271090726	2262	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	raw	0.012272399959190577	0.6801311512278478	1131	0.037772389202925014	0.20431742457625066	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	epithelial	0.033671292740768285	0.25786750131389036	1131	0.05583203158197839	0.060512837304335716	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	qc	-0.16347674447828534	3.221819462338069e-08	1131	-0.12221498794273049	3.771588204305136e-05	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	microenv	0.0075048006885818554	0.8009533444618656	1131	0.031705399955510985	0.28671654841047706	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	spatial	0.0647551198842941	0.029434741678404645	1131	0.07763418570885072	0.009003530018883732	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	detection	0.19456716800427643	4.131312332488564e-11	1131	0.2435879589095524	9.704602713688022e-17	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	epithelial_qc	-0.14539173295339786	9.094635399347899e-07	1131	-0.11225849164668678	0.00015489926148053146	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	epithelial_qc_microenv	-0.13718512057357268	3.649789795735538e-06	1131	-0.09320395298712666	0.0017019348173604335	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	epithelial_qc_microenv_spatial	-0.041241471214158026	0.16574053484911538	1131	-0.0041289116659936585	0.8896842438333159	1131	9	8
GSM7980864_PTC-1	PTC	epithelial_top50	epithelial_qc_microenv_spatial_detection	0.023674239800771116	0.42637859181395116	1131	-0.01688995089215905	0.5704239579242162	1131	9	8
GSM7980865_PTC-2	PTC	all_spots	raw	0.2613755856093537	4.484430838210531e-78	4947	0.26137558560935364	4.484430838211452e-78	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	epithelial	0.18990942326827673	2.144754447904029e-41	4947	0.20795143285194514	1.84557404744548e-49	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	qc	-0.0046825917892167794	0.7419529308202085	4947	0.006088363112558481	0.6685635800625453	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	microenv	0.1785977203372237	9.800413346260696e-37	4947	0.16809255769024606	1.120203100151101e-32	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	spatial	0.2407309283910479	3.699692929313832e-66	4947	0.23362602373756716	2.6050566924123824e-62	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	detection	0.16232170770558374	1.4763813941211027e-30	4947	0.14284611299694694	5.73397023232804e-24	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	epithelial_qc	-0.004738345653188884	0.7389917871865123	4947	0.007451444602232766	0.6002983357270331	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	epithelial_qc_microenv	-0.020751844867988204	0.14446398726062465	4947	0.002898929357098	0.8384747460413078	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	epithelial_qc_microenv_spatial	-0.018491407667508557	0.19347279792283958	4947	0.00944141975564779	0.5067489265984138	4947	9	8
GSM7980865_PTC-2	PTC	all_spots	epithelial_qc_microenv_spatial_detection	-0.0013680427346183224	0.9233641959989406	4947	-0.021772950617238867	0.12572167778999124	4947	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	raw	0.15532110754671385	7.920009594311099e-15	2474	0.178625264285534	3.481576401904251e-19	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	epithelial	0.1897683127008605	1.7182832614615314e-21	2474	0.21292898684184744	9.273479459607672e-27	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	qc	-0.010375716541717598	0.6059702411562098	2474	0.009911531063892367	0.6221851608594756	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	microenv	0.1313425052297747	5.452951442051112e-11	2474	0.143743560445416	6.798508660613178e-13	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	spatial	0.1590240987119874	1.770699953445313e-15	2474	0.1756624929979112	1.3507369365060786e-18	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	detection	0.09550092016555294	1.9491150508187716e-06	2474	0.10782262017547224	7.616203847629867e-08	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	epithelial_qc	-0.0024968076133042574	0.9012147636753738	2474	0.01160208999492923	0.5640692698815205	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	epithelial_qc_microenv	-0.004080284113574939	0.8392531842735913	2474	0.012811750052464344	0.52415621808825	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	epithelial_qc_microenv_spatial	-0.005981084975717712	0.7662012849663544	2474	0.013864774425957075	0.49062879073507387	2474	9	8
GSM7980865_PTC-2	PTC	epithelial_top50	epithelial_qc_microenv_spatial_detection	-0.05281888668955653	0.008596881837205812	2474	-0.04431860887623082	0.027499983224262226	2474	9	8
GSM7980866_PTC-3	PTC	all_spots	raw	0.1606006980705063	1.784877910507604e-27	4516	0.16060069807050636	1.7848779105075144e-27	4516	9	8
GSM7980866_PTC-3	PTC	all_spots	epithelial	0.091144988555931	8.455531525036909e-10	4516	0.1003022860170081	1.4223671765662189e-11	4516	9	8
GSM7980866_PTC-3	PTC	all_spots	qc	-0.04057454548369782	0.006390802778084313	4516	0.02312617078837142	0.12021214028751108	4516	9	8
