sample_id	stage	iteration	rho_random_raw	p_random_raw	n_raw	rho_random_full_resid	p_random_full_resid	n_full	observed_raw_rho	observed_full_resid_rho
GSM7980867_PTC-4	PTC	19	0.09929264452013396	2.3833663925914636e-06	2249	0.022879452420398256	0.2781142449550803	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	20	0.05357255008898588	0.01105306210933914	2249	-0.024614380346715318	0.24327866275040128	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	21	0.037755094028168165	0.0734336337827861	2249	-0.028055822358375174	0.18350810903834924	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	22	0.05727024729505379	0.00659398306800995	2249	-0.01450842472758421	0.49164440258678416	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	23	0.11616251450469328	3.3043324164812327e-08	2249	0.036366814405980885	0.08466134552197553	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	24	0.11452396566781126	5.150106065247064e-08	2249	0.0060752304833517675	0.7733835404467839	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	25	0.07574300693751786	0.00032417226810163346	2249	0.004243458144307711	0.8405975615532837	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	26	0.07191943085928147	0.0006420379830251841	2249	0.004334311756853053	0.8372319203080204	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	27	0.036906104906490406	0.08014518768354247	2249	-0.03250360065129777	0.12331953849942809	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	28	0.06384530758579729	0.0024521592740471393	2249	0.005416552605164705	0.7973859572449478	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	29	0.11783640253787338	2.0866629681336165e-08	2249	0.01252045379863042	0.552874390311089	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	30	0.16459772957926075	3.9941144325247025e-15	2249	0.031629775089178955	0.13373365653925132	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	31	0.11742728465488209	2.3361502027012937e-08	2249	0.016025961189024565	0.44747255553959914	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	32	0.07625634867185113	0.0002950439332871935	2249	0.018823894842943244	0.3722428436573704	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	33	0.071249741947262	0.0007213315181964001	2249	-0.01792353844360509	0.3955503947377752	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	34	0.0830056932609308	8.112754213281722e-05	2249	0.01950344188823608	0.3552273035617089	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	35	0.053269325028243976	0.011516804312097253	2249	-0.022397623934085373	0.2883632094246191	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	36	0.09884005839141206	2.649800869951015e-06	2249	0.02415419743689959	0.2522051116546535	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	37	0.09222178971578039	1.1846318660148492e-05	2249	0.0036387185658368257	0.8630713043205427	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	38	0.08757520347497272	3.199005637381042e-05	2249	0.015873768069847305	0.45179823297997757	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	39	0.0834236140984189	7.46501583135208e-05	2249	0.0033200373225057977	0.8749602700723237	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	40	0.08177455636477117	0.00010343347039612221	2249	0.0006793086369742819	0.9743146532348081	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	41	0.11957672894423277	1.2851477799556349e-08	2249	0.011602265300987865	0.5823645956461316	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	42	0.0745060470509824	0.00040577651887661154	2249	0.009277209272395745	0.6601372045285882	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	43	0.0470462940067618	0.025674457585896385	2249	-0.018813990348682717	0.3724945227759337	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	44	0.019583099587626794	0.35326533673930216	2249	-0.032310325348237016	0.125566674504571	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	45	0.11937070601969416	1.3615361015591604e-08	2249	0.01823559594431583	0.3873741710883739	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	46	0.0964121845943937	4.64206192586851e-06	2249	-0.0030379032304854617	0.885509459792381	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	47	0.08534042394728822	5.071737702127403e-05	2249	-0.005297835811566707	0.8017331991447091	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	48	0.06694497174114024	0.001490268226467885	2249	0.003257063769478144	0.8773130387928227	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	49	0.1411273032576082	1.7836442432777666e-11	2249	0.06373124631113233	0.0024965402691637635	2249	0.158284260922515	0.004918880514708791
GSM7980868_LPTC-1	LPTC	0	0.07049181961729115	0.05207132461651205	760	0.008754753457165376	0.8095866970701043	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	1	0.07341850850286734	0.04303105884827997	760	0.027517305987462985	0.44875361551452925	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	2	0.0920170831054548	0.01115049635124027	760	0.004040291657452024	0.9114575347980017	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	3	0.0873725256441726	0.01598146219020955	760	-0.0006867175469851102	0.9849206102220586	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	4	0.08007042450858008	0.027293046188790908	760	0.010769062965829234	0.7669227093850152	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	5	0.033590429272492915	0.3550902517943916	760	-0.028896044341817546	0.4263437189200083	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	6	0.04533254524673017	0.21191507137352072	760	-0.0091712234156988	0.8007146413306544	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	7	0.08724598722133696	0.016135511341626045	760	0.010018924985381863	0.7827362511813781	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	8	0.06880266406493533	0.05797544346105132	760	0.026721024174393072	0.46199447503681956	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	9	0.02177265766279394	0.5489636314450443	760	-0.0010068267176071251	0.9778929552138527	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	10	0.08398007156544557	0.02058823763123686	760	0.033161615220029264	0.36126937601348275	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	11	0.07076429297479443	0.05116765538328729	760	0.0014353520257771259	0.9684879158727645	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	12	0.04480354409077901	0.21730166487287	760	0.00849850210230536	0.815057857800271	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	13	0.09617120106365212	0.007976926661656211	760	0.024977727673205437	0.4917284566970854	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	14	0.11792508561367934	0.0011260042748862296	760	0.04392318801397546	0.22648256866272234	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	15	0.09887577307969066	0.006371618645084808	760	0.0038796356714788744	0.9149646794111946	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	16	0.04168700609407658	0.25103510765164677	760	-0.0426129273259239	0.24065278974745782	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	17	0.15232247122521164	2.4761809001173444e-05	760	0.07895679947689077	0.0295175429955732	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	18	0.048585102678337905	0.18090151119512732	760	-0.03145180580116546	0.3865705131526791	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	19	0.07435573372576935	0.04043185620706791	760	0.00043300847674233287	0.9904913783774979	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	20	0.11561300242040365	0.0014095117618761915	760	0.021918375168494698	0.5462919715439964	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	21	0.07989863518349569	0.027626485189841773	760	-0.010278866753395932	0.7772459402979133	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	22	0.06159817438778208	0.08970402787141793	760	0.0012070384653129866	0.973498355866816	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	23	0.03364843792088693	0.3542595006191584	760	-0.01354357024783448	0.7093173990419365	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	24	0.10689857604312168	0.0031715918959422983	760	0.019684882454873764	0.5879328484472123	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	25	0.10508665620567514	0.003728000725965764	760	0.005945911664630561	0.8700073786890566	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	26	0.07845504067675713	0.030569618183243597	760	0.015079465529764276	0.6781041884100782	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	27	0.023993669947028128	0.5089547248075013	760	-0.07222578658422739	0.0465413603255771	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	28	0.028337892829370555	0.43533638395327945	760	-0.01922770860607081	0.596633572538842	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	29	0.09470786568404885	0.00898846805689494	760	0.03724220072184481	0.3051922139566803	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	30	0.13349234100363036	0.00022372363392311642	760	0.035592203332470415	0.3271331311411989	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	31	0.1327143620058199	0.00024359528966046357	760	0.04324806109793344	0.23370795089535962	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	32	0.049419249662213956	0.17351878723798547	760	-0.06217023083124233	0.08675836426769169	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	33	0.09121302298990273	0.011880420996074288	760	0.021107413711989768	0.561241677630649	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	34	0.11745710968252891	0.0011787432058608337	760	0.03998177209265835	0.2709631019113832	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	35	0.17899928569237747	6.809675690796668e-07	760	0.09679212886813389	0.007579370058393618	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	36	0.09425281162472507	0.009325539378849668	760	-0.020692802628230235	0.5689604133586631	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	37	0.1448168913013801	6.152213078260524e-05	760	0.07096257182979158	0.050518324910354295	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	38	0.09222839071109178	0.010965392105919179	760	0.020088449635564866	0.580301353170729	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	39	0.04437415627072427	0.2217456611518422	760	-0.039093011259587224	0.2817673994022521	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	40	0.05015864283405101	0.16716463953175673	760	-0.014399035353337924	0.6918681065115516	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	41	0.039946807451203235	0.2713827240374367	760	-0.03588915857759996	0.32311071750043985	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	42	0.08393449997740927	0.020657272663683533	760	0.018016050290216825	0.619971336983251	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	43	0.07527180065878913	0.038020970701362566	760	0.017125512591553	0.6373727717628399	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	44	0.09832403012427227	0.00667333612223686	760	0.03859759379595078	0.2879149293747352	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	45	-0.023125164579642653	0.5244163243857197	760	-0.07333244581175012	0.04327664844259978	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	46	0.11773057062044909	0.0011476551757176206	760	0.05887094679873062	0.10486859966305279	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	47	0.09923167939384638	0.0061835514434765634	760	-0.015470184605400523	0.6702484462407061	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	48	0.07898366272279309	0.0294621042879653	760	-0.006188002767536502	0.8647645357547072	760	0.10444729798756225	-0.006482033018536535
GSM7980868_LPTC-1	LPTC	49	0.13592548488557166	0.00017093788451825816	760	0.05127930222214811	0.1578689587607294	760	0.10444729798756225	-0.006482033018536535
GSM7980869_LPTC-2	LPTC	0	0.2538041217289326	2.6984226981634676e-31	2036	0.011232676648997311	0.6124732730422102	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	1	0.11124877816701986	4.845833106499945e-07	2036	0.0006031962323862755	0.978299623720987	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	2	0.16202320503903597	1.9095970517166214e-13	2036	-0.022037665061179938	0.32027408928975876	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	3	0.19052337965237848	4.280847914983351e-18	2036	-0.02218097000265392	0.31713660733106097	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	4	0.23732101840416236	1.8409873783822804e-27	2036	0.03559696793650574	0.10833305357149899	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	5	0.18718257770279204	1.6479905590441215e-17	2036	0.010929350297020886	0.6221068303052641	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	6	0.17256349143240274	4.486682511389989e-15	2036	9.217589271464872e-05	0.9966835133064146	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	7	0.2348483014426894	6.54091290430062e-27	2036	0.007091328914997721	0.7491329403297972	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	8	0.3404295789482582	2.04095508281896e-56	2036	0.07021858812918705	0.0015224225585320848	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	9	0.30993183988451956	1.4110420010245113e-46	2036	0.0692207683437708	0.0017767555701119198	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	10	0.23478248466725635	6.764049216040672e-27	2036	0.0584855705144122	0.008299703344185234	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	11	0.17103360857234376	7.850695484850869e-15	2036	0.0487530593985539	0.027821410743841483	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	12	0.1690743387139527	1.595280417995657e-14	2036	-0.0015597800703020155	0.9439251906789995	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	13	0.21097156571977502	6.448742669969127e-22	2036	-0.02093312831570584	0.3451343000210393	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	14	0.22279375334116044	2.56703186118432e-24	2036	0.0414448955432894	0.06152079263061765	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	15	0.15963118391862197	4.3254179786735185e-13	2036	-0.017062281117533988	0.44161528409613665	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	16	0.18702640836126153	1.7541053829958216e-17	2036	-0.0016660136077631474	0.9401129920627973	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	17	0.1777426291362967	6.497846338303588e-16	2036	0.016625174671070202	0.4534033622066424	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	18	0.20352158105239587	1.777732737353878e-20	2036	0.029365272457650884	0.1853392399499191	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	19	0.18189157656769217	1.3242802108635127e-16	2036	0.0018860960104149702	0.9322197784057676	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	20	0.21007885111835123	9.660373048767732e-22	2036	0.038499280805804614	0.08243241154245005	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	21	0.21605118094452302	6.245092046057197e-23	2036	0.028603361477604488	0.19701113632450998	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	22	0.17568327292925073	1.4109476791134511e-15	2036	0.019916135137004843	0.36908203831124775	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	23	0.1959451922960514	4.552682265653751e-19	2036	0.004718933943408859	0.8314841916691686	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	24	0.19459567476526982	8.002145141579917e-19	2036	0.00665921736142302	0.7639510922222316	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	25	0.19037988482967122	4.538353603839068e-18	2036	0.012742160863603759	0.5655464693295077	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	26	0.12311394393868236	2.504540171515777e-08	2036	-0.01717993053743363	0.4384726764497647	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	27	0.27403580415450784	2.1271428750258403e-36	2036	0.015852813231947576	0.47466022646342815	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	28	0.3120172099250682	3.254422943223946e-47	2036	0.12162675229938716	3.6890078256232026e-08	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	29	0.22475317878069828	9.953127461890938e-25	2036	0.027002068202724435	0.2232761686230347	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	30	0.2009608750630153	5.397872832230776e-20	2036	-0.012113432808954654	0.5848821597178606	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	31	0.20147890585631212	4.316834877209202e-20	2036	0.04888579302530248	0.0273985868965417	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	32	0.1062266773281581	1.5566701640232918e-06	2036	-0.004044668901979578	0.8552747537370247	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	33	0.20038029483771144	6.929213222640887e-20	2036	0.04396398652368515	0.04731314184992977	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	34	0.09053298023367373	4.296494668461458e-05	2036	-0.0339776003438329	0.1253645331447375	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	35	0.16179551098036724	2.0652551288772926e-13	2036	-0.012020551687981256	0.5877644270919761	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	36	0.1819731882527339	1.2829968914174208e-16	2036	0.009861205320261891	0.6565398806175413	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	37	0.20642517376329508	4.9551350047094734e-21	2036	-0.016559356684526315	0.455193614569809	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	38	0.1937750547394589	1.1253234769287802e-18	2036	-0.017622917677603437	0.4267556447679868	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	39	0.1992700519414616	1.1147254289180008e-19	2036	-0.006996944918480982	0.75236191957676	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	40	0.14910701594289075	1.3636800020996967e-11	2036	0.009615851290450768	0.6645567451670411	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	41	0.1561799360051923	1.3768703185977745e-12	2036	0.03131185032224062	0.1578517260333935	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	42	0.21165005962345565	4.737409258567558e-22	2036	0.03194707187982865	0.14958464845387276	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	43	0.15726992226881517	9.578143748784663e-13	2036	-0.0021997604968054404	0.9209819508803074	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	44	0.24197413900458073	1.628150808362585e-28	2036	0.046152046771818715	0.03731453322858823	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	45	0.19940112091893367	1.0540346094343843e-19	2036	0.01624277175691917	0.4638600913825833	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	46	0.28458438310261974	3.080523078880016e-39	2036	0.002889340081732685	0.8963344804329115	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	47	0.11451446525841631	2.2069188181997866e-07	2036	0.01652278149959069	0.45619017797312916	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	48	0.2663265881556277	2.112890465822431e-34	2036	0.015407937899988214	0.487147974236677	2036	0.5206253193847785	0.17891883204503461
GSM7980869_LPTC-2	LPTC	49	0.1373712676024137	4.840317491339989e-10	2036	0.006394478085483291	0.7730729003441539	2036	0.5206253193847785	0.17891883204503461
GSM7980870_LPTC-3	LPTC	0	0.2671100978948702	1.2096107671313118e-28	1668	0.04221887969781588	0.08475410782667009	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	1	0.30193306498262273	1.6872406658964578e-36	1668	0.032192408887301516	0.1888024107985636	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	2	0.25415869917108075	5.300829561863322e-26	1668	0.030191022888309563	0.217802378035668	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	3	0.18419934428235912	3.396359731999586e-14	1668	0.0023568571456254158	0.9233738475501444	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	4	0.22690185865810206	6.435138117384567e-21	1668	-0.015208696647073507	0.5347897893953064	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	5	0.22927666123862575	2.458732964407624e-21	1668	-0.0039467120692788385	0.8720397857894724	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	6	0.3248982619304031	2.6285983817281578e-42	1668	0.04539317748650743	0.06381424282918895	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	7	0.13941732929882283	1.0801328622628612e-08	1668	-0.037219789857133465	0.12864016982834345	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	8	0.2643891618202954	4.466382936884932e-28	1668	0.029105606477188982	0.23480694725764367	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	9	0.25257799218014526	1.0880776236447216e-25	1668	0.020447041885509297	0.40397560916841685	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	10	0.2654347835365233	2.708481916891546e-28	1668	0.06874254893278665	0.004973526801942125	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	11	0.23802294188398668	6.468244318744223e-23	1668	-0.0266042372819538	0.2775119730956768	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	12	0.24927995569496664	4.800419910031936e-25	1668	0.006499321280529683	0.790821806047918	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	13	0.20039205829964632	1.4319200106869193e-16	1668	0.00139059394090379	0.9547436147283792	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	14	0.2084807521178471	7.77201237326602e-18	1668	-0.04366549995215383	0.07460861875426324	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	15	0.19743458598785507	4.030608475502081e-16	1668	0.002633950409464641	0.9143977817449475	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	16	0.21754639496078965	2.5635473360218013e-19	1668	0.03743943462300035	0.12639852663967385	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	17	0.23508139691788807	2.2355066752974593e-22	1668	0.004882240573235319	0.8420687100013261	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	18	0.2001765778832926	1.5449118796873652e-16	1668	-0.017213108020446677	0.4823497857018907	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	19	0.25179967194885944	1.5475323978821023e-25	1668	0.007235842209163333	0.7677628186651866	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	20	0.24524928137714108	2.8595305028496727e-24	1668	-0.017970881557660905	0.46327755892007977	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	21	0.22342726950154865	2.578715213751037e-20	1668	0.019602608179908474	0.42367031516204645	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	22	0.1915134072123221	3.048753857440008e-15	1668	0.005717903278920665	0.8154876006407696	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	23	0.1917846855909427	2.7827565430964034e-15	1668	-0.009073092597708674	0.7111698373448456	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	24	0.26078665280331764	2.4600991370956054e-27	1668	0.039327283751624136	0.10836429565726853	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	25	0.20697449529517536	1.3495763903205959e-17	1668	0.0574840887868566	0.01887967977454501	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	26	0.258687084847841	6.569273018796095e-27	1668	0.05042137039442119	0.039491076725683895	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	27	0.3026221834608289	1.1490199984810254e-36	1668	0.04803453101294082	0.04982686350230278	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	28	0.27224823382499036	9.846852703177795e-30	1668	0.02554763950115693	0.29704874871548137	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	29	0.16135092536387127	3.395908119569206e-11	1668	-0.01226657436292526	0.6166355273797977	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	30	0.2641230783331857	5.070842706799664e-28	1668	0.05410913886035807	0.027116125038012313	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	31	0.3036517720881252	6.4595241980891615e-37	1668	0.0665702939260073	0.0065324005079196975	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	32	0.22805559364035122	4.037841997074465e-21	1668	0.01532023211592794	0.5317980527784704	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	33	0.13008015763983588	9.75082365845518e-08	1668	-0.05869663556674029	0.016506996398234657	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	34	0.17261159727496367	1.2684051373416447e-12	1668	-0.013067949492290074	0.5938032047273375	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	35	0.23453657254265017	2.8075373051997064e-22	1668	0.0018533262454069352	0.9397092455430979	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	36	0.27682950270109924	1.0045209709202963e-30	1668	0.02123290486024765	0.3861480694643776	1668	0.45473311635485747	0.0654446633077271
GSM7980870_LPTC-3	LPTC	37	0.24871209524916818	6.184684032363425e-25	1668	0.06722126399019414	0.006024538277968085	1668	0.45473311635485747	0.0654446633077271
