sample_id	stage	mapk_gene	panel_gene	rho_full_resid_epi50	p	n
GSM7980867_PTC-4	PTC	PHLDA1	TG	0.08822987836428685	2.789206208674154e-05	2249
GSM7980867_PTC-4	PTC	PHLDA1	TPO	0.05410545875931678	0.010278092558828326	2249
GSM7980867_PTC-4	PTC	PHLDA1	TSHR	0.011809087682043475	0.5756582336041951	2249
GSM7980867_PTC-4	PTC	CCND1	DIO1	0.07501886326702734	0.00036985816389676024	2249
GSM7980867_PTC-4	PTC	CCND1	FOXE1	0.047757845717115874	0.023519843005651776	2249
GSM7980867_PTC-4	PTC	CCND1	NKX2-1	0.014502090028677564	0.49183356645361825	2249
GSM7980867_PTC-4	PTC	CCND1	PAX8	-0.0035969528041196117	0.8646277460784985	2249
GSM7980867_PTC-4	PTC	CCND1	SLC5A5	-0.04749359963331535	0.024300959005252105	2249
GSM7980867_PTC-4	PTC	CCND1	TG	-0.03893644994190116	0.06486592598836353	2249
GSM7980867_PTC-4	PTC	CCND1	TPO	-0.05375765899909647	0.010778182157021443	2249
GSM7980867_PTC-4	PTC	CCND1	TSHR	-0.027675289979941	0.18952548550886608	2249
GSM7980868_LPTC-1	LPTC	DUSP4	DIO1	0.29090955562778437	2.7394387409837755e-16	760
GSM7980868_LPTC-1	LPTC	DUSP4	FOXE1	-0.029627484228951045	0.41472435686923775	760
GSM7980868_LPTC-1	LPTC	DUSP4	NKX2-1	0.020819971531879564	0.5665875601194252	760
GSM7980868_LPTC-1	LPTC	DUSP4	PAX8	0.013940740712391887	0.7011965418952859	760
GSM7980868_LPTC-1	LPTC	DUSP4	SLC5A5			760
GSM7980868_LPTC-1	LPTC	DUSP4	TG	0.07503585851448023	0.0386299472537303	760
GSM7980868_LPTC-1	LPTC	DUSP4	TPO	0.06031772543708844	0.09658878318380676	760
GSM7980868_LPTC-1	LPTC	DUSP4	TSHR	0.037220194924889156	0.30547827169785635	760
GSM7980868_LPTC-1	LPTC	DUSP5	DIO1	-0.04400801284373123	0.22558612301463918	760
GSM7980868_LPTC-1	LPTC	DUSP5	FOXE1	0.001059695303088165	0.9767324320468049	760
GSM7980868_LPTC-1	LPTC	DUSP5	NKX2-1	0.02565381136302813	0.4800768827000687	760
GSM7980868_LPTC-1	LPTC	DUSP5	PAX8	0.027952009320616807	0.4416168988523495	760
GSM7980868_LPTC-1	LPTC	DUSP5	SLC5A5			760
GSM7980868_LPTC-1	LPTC	DUSP5	TG	0.024062395865425117	0.507741488273926	760
GSM7980868_LPTC-1	LPTC	DUSP5	TPO	-0.03349402576783146	0.35647357360075116	760
GSM7980868_LPTC-1	LPTC	DUSP5	TSHR	-0.026109071664269724	0.47231640732974245	760
GSM7980868_LPTC-1	LPTC	DUSP6	DIO1	0.12635835223872763	0.00047990257619191795	760
GSM7980868_LPTC-1	LPTC	DUSP6	FOXE1	0.04198473699792271	0.2476631759202316	760
GSM7980868_LPTC-1	LPTC	DUSP6	NKX2-1	0.008633079168656528	0.8121833950087034	760
GSM7980868_LPTC-1	LPTC	DUSP6	PAX8	-0.013240874360020853	0.7155288243552359	760
GSM7980868_LPTC-1	LPTC	DUSP6	SLC5A5			760
GSM7980868_LPTC-1	LPTC	DUSP6	TG	0.08897867679279588	0.014135404204003678	760
GSM7980868_LPTC-1	LPTC	DUSP6	TPO	0.037987144787482774	0.2956131638857432	760
GSM7980868_LPTC-1	LPTC	DUSP6	TSHR	0.09231858270639592	0.01088721780343229	760
GSM7980868_LPTC-1	LPTC	SPRY2	DIO1	0.25625105415968336	7.346427610309579e-13	760
GSM7980868_LPTC-1	LPTC	SPRY2	FOXE1	-0.024940577514121296	0.4923730609475327	760
GSM7980868_LPTC-1	LPTC	SPRY2	NKX2-1	0.050387862422491075	0.16523065827423414	760
GSM7980868_LPTC-1	LPTC	SPRY2	PAX8	0.03059002598870952	0.39972200441878475	760
GSM7980868_LPTC-1	LPTC	SPRY2	SLC5A5			760
GSM7980868_LPTC-1	LPTC	SPRY2	TG	0.014576667239819723	0.6882648859174625	760
GSM7980868_LPTC-1	LPTC	SPRY2	TPO	0.1329177199151369	0.00023824722920260698	760
GSM7980868_LPTC-1	LPTC	SPRY2	TSHR	0.014433041827142688	0.6911777511629753	760
GSM7980868_LPTC-1	LPTC	SPRY4	DIO1	0.4076875679821942	8.500873063350552e-32	760
GSM7980868_LPTC-1	LPTC	SPRY4	FOXE1	0.01668952444789369	0.6459662492928542	760
GSM7980868_LPTC-1	LPTC	SPRY4	NKX2-1	0.04465014473253662	0.2188818902790533	760
GSM7980868_LPTC-1	LPTC	SPRY4	PAX8	0.06288258991554968	0.08319974789342366	760
GSM7980868_LPTC-1	LPTC	SPRY4	SLC5A5			760
GSM7980868_LPTC-1	LPTC	SPRY4	TG	0.014986685809431986	0.6799747860252703	760
GSM7980868_LPTC-1	LPTC	SPRY4	TPO	0.0680419241868858	0.060810322547346876	760
GSM7980868_LPTC-1	LPTC	SPRY4	TSHR	0.022511356221366834	0.5354867272954038	760
GSM7980868_LPTC-1	LPTC	ETV4	DIO1	0.19388908586279263	7.142020959757963e-08	760
GSM7980868_LPTC-1	LPTC	ETV4	FOXE1	0.04967894772379418	0.17126680041362957	760
GSM7980868_LPTC-1	LPTC	ETV4	NKX2-1	0.037543119744065746	0.3012983070763924	760
GSM7980868_LPTC-1	LPTC	ETV4	PAX8	0.11353479526544595	0.001718961401240617	760
GSM7980868_LPTC-1	LPTC	ETV4	SLC5A5			760
GSM7980868_LPTC-1	LPTC	ETV4	TG	0.04113443847083494	0.2573776200554358	760
GSM7980868_LPTC-1	LPTC	ETV4	TPO	0.18749890312720144	1.9220257602753774e-07	760
GSM7980868_LPTC-1	LPTC	ETV4	TSHR	-0.011651891801460146	0.7484357368611715	760
GSM7980868_LPTC-1	LPTC	ETV5	DIO1	0.043812748983291176	0.22765350710227744	760
GSM7980868_LPTC-1	LPTC	ETV5	FOXE1	-0.019802729648259892	0.5856995628439915	760
GSM7980868_LPTC-1	LPTC	ETV5	NKX2-1	0.005900560587426297	0.8709901654129864	760
GSM7980868_LPTC-1	LPTC	ETV5	PAX8	0.02227410366015177	0.539796993439787	760
GSM7980868_LPTC-1	LPTC	ETV5	SLC5A5			760
GSM7980868_LPTC-1	LPTC	ETV5	TG	-0.015974650415362834	0.6601588204020352	760
GSM7980868_LPTC-1	LPTC	ETV5	TPO	-0.04163934166309699	0.2515778831964302	760
GSM7980868_LPTC-1	LPTC	ETV5	TSHR	-0.016186944849099005	0.6559310370900495	760
GSM7980868_LPTC-1	LPTC	PHLDA1	DIO1	-0.015497958381433996	0.6696913856799482	760
GSM7980868_LPTC-1	LPTC	PHLDA1	FOXE1	0.006849816859830181	0.8504629177151398	760
GSM7980868_LPTC-1	LPTC	PHLDA1	NKX2-1	-0.011294058407485577	0.7559122760827579	760
GSM7980868_LPTC-1	LPTC	PHLDA1	PAX8	0.09848075258185404	0.006586355939645222	760
GSM7980868_LPTC-1	LPTC	PHLDA1	SLC5A5			760
GSM7980868_LPTC-1	LPTC	PHLDA1	TG	-0.05205869014389057	0.15163816808487166	760
GSM7980868_LPTC-1	LPTC	PHLDA1	TPO	0.013989864211931406	0.7001944654414847	760
GSM7980868_LPTC-1	LPTC	PHLDA1	TSHR	-0.061963266994284234	0.08781494458956242	760
GSM7980868_LPTC-1	LPTC	CCND1	DIO1	0.08264248343482881	0.022700105824254278	760
GSM7980868_LPTC-1	LPTC	CCND1	FOXE1	-0.054646025138000945	0.13229012968879134	760
GSM7980868_LPTC-1	LPTC	CCND1	NKX2-1	0.020964280354399945	0.5639006426840842	760
GSM7980868_LPTC-1	LPTC	CCND1	PAX8	0.029171075799172635	0.4219526122176499	760
GSM7980868_LPTC-1	LPTC	CCND1	SLC5A5			760
GSM7980868_LPTC-1	LPTC	CCND1	TG	0.05863014050633014	0.10629976550179611	760
GSM7980868_LPTC-1	LPTC	CCND1	TPO	-0.0002168869478834387	0.995237200816053	760
GSM7980868_LPTC-1	LPTC	CCND1	TSHR	0.014237859975883834	0.6951435487653694	760
GSM7980869_LPTC-2	LPTC	DUSP4	DIO1	0.2887554105385714	2.145681670655287e-40	2036
GSM7980869_LPTC-2	LPTC	DUSP4	FOXE1	0.10783014438048566	1.0784538546120783e-06	2036
GSM7980869_LPTC-2	LPTC	DUSP4	NKX2-1	-0.028039255649487962	0.205993041601745	2036
GSM7980869_LPTC-2	LPTC	DUSP4	PAX8	-0.06783771335651918	0.002194042797018515	2036
GSM7980869_LPTC-2	LPTC	DUSP4	SLC5A5	-0.14517194086999446	4.662710885187189e-11	2036
GSM7980869_LPTC-2	LPTC	DUSP4	TG	0.023133773191497047	0.2967899269175722	2036
GSM7980869_LPTC-2	LPTC	DUSP4	TPO	0.2709621247850645	1.3547435323939868e-35	2036
GSM7980869_LPTC-2	LPTC	DUSP4	TSHR	-0.010961532023650996	0.6210816360023496	2036
GSM7980869_LPTC-2	LPTC	DUSP5	DIO1	-0.04021007498616718	0.0696807043989615	2036
GSM7980869_LPTC-2	LPTC	DUSP5	FOXE1	0.08743209663145661	7.806642131744509e-05	2036
GSM7980869_LPTC-2	LPTC	DUSP5	NKX2-1	0.0503783574490236	0.023012770904999008	2036
GSM7980869_LPTC-2	LPTC	DUSP5	PAX8	0.013734884806118073	0.5356562628890812	2036
GSM7980869_LPTC-2	LPTC	DUSP5	SLC5A5	0.025777935550483303	0.24497870418219778	2036
GSM7980869_LPTC-2	LPTC	DUSP5	TG	-0.06859936982878673	0.001954288632387099	2036
GSM7980869_LPTC-2	LPTC	DUSP5	TPO	0.011568830238953585	0.6018748420105802	2036
GSM7980869_LPTC-2	LPTC	DUSP5	TSHR	0.0919456797649332	3.252390286060121e-05	2036
GSM7980869_LPTC-2	LPTC	DUSP6	DIO1	-0.11074375654206738	5.461926085367621e-07	2036
GSM7980869_LPTC-2	LPTC	DUSP6	FOXE1	0.01690476923904101	0.4458427925773277	2036
GSM7980869_LPTC-2	LPTC	DUSP6	NKX2-1	0.16174495282104703	2.1014724225429685e-13	2036
GSM7980869_LPTC-2	LPTC	DUSP6	PAX8	0.13893683584000155	3.0577382235132916e-10	2036
GSM7980869_LPTC-2	LPTC	DUSP6	SLC5A5	0.046539073480924294	0.03574759705785577	2036
GSM7980869_LPTC-2	LPTC	DUSP6	TG	0.1044308147866773	2.333578551062086e-06	2036
GSM7980869_LPTC-2	LPTC	DUSP6	TPO	-0.07193060650618426	0.0011627183538458913	2036
GSM7980869_LPTC-2	LPTC	DUSP6	TSHR	0.17609883040381494	1.2074994066959724e-15	2036
GSM7980869_LPTC-2	LPTC	SPRY2	DIO1	0.2587851645595757	1.643597279016457e-32	2036
GSM7980869_LPTC-2	LPTC	SPRY2	FOXE1	-0.08276392916985954	0.00018504743734790342	2036
GSM7980869_LPTC-2	LPTC	SPRY2	NKX2-1	-0.11457881482793884	2.1725018956131398e-07	2036
GSM7980869_LPTC-2	LPTC	SPRY2	PAX8	-0.09894714752835589	7.715254211263034e-06	2036
GSM7980869_LPTC-2	LPTC	SPRY2	SLC5A5	-0.050451224874492655	0.02281521842445251	2036
GSM7980869_LPTC-2	LPTC	SPRY2	TG	-0.0763787000961165	0.0005620692350703956	2036
GSM7980869_LPTC-2	LPTC	SPRY2	TPO	0.10470979085809053	2.192277509856528e-06	2036
GSM7980869_LPTC-2	LPTC	SPRY2	TSHR	-0.11678248678228424	1.261725951290176e-07	2036
GSM7980869_LPTC-2	LPTC	SPRY4	DIO1	0.35113114098389453	3.83441333542416e-60	2036
GSM7980869_LPTC-2	LPTC	SPRY4	FOXE1	0.02097299219613035	0.34421622142691877	2036
GSM7980869_LPTC-2	LPTC	SPRY4	NKX2-1	-0.11434004103276783	2.3028767358455375e-07	2036
GSM7980869_LPTC-2	LPTC	SPRY4	PAX8	-0.07722565079825121	0.00048728653494565675	2036
GSM7980869_LPTC-2	LPTC	SPRY4	SLC5A5	-0.23973425349886165	5.267127588119502e-28	2036
GSM7980869_LPTC-2	LPTC	SPRY4	TG	0.04431924241536783	0.04555106823392831	2036
GSM7980869_LPTC-2	LPTC	SPRY4	TPO	0.19538853089984273	5.748022652733059e-19	2036
GSM7980869_LPTC-2	LPTC	SPRY4	TSHR	-0.12617691914878637	1.1119069975906155e-08	2036
GSM7980869_LPTC-2	LPTC	ETV4	DIO1	0.0054588861629146805	0.8055531636943769	2036
GSM7980869_LPTC-2	LPTC	ETV4	FOXE1	0.14671305798440062	2.8922784949181132e-11	2036
GSM7980869_LPTC-2	LPTC	ETV4	NKX2-1	0.08885098745143709	5.954184981571884e-05	2036
GSM7980869_LPTC-2	LPTC	ETV4	PAX8	0.07546090381243198	0.0006550817587876358	2036
GSM7980869_LPTC-2	LPTC	ETV4	SLC5A5	0.003613748842922683	0.8705497923344987	2036
GSM7980869_LPTC-2	LPTC	ETV4	TG	0.13098130372349076	2.991049847763881e-09	2036
GSM7980869_LPTC-2	LPTC	ETV4	TPO	0.06812656546721724	0.00210011373386991	2036
GSM7980869_LPTC-2	LPTC	ETV4	TSHR	0.05921588982776272	0.007525533647946389	2036
GSM7980869_LPTC-2	LPTC	ETV5	DIO1	-0.08628157644421594	9.695749792982906e-05	2036
GSM7980869_LPTC-2	LPTC	ETV5	FOXE1	0.12091189824363825	4.4365196221080725e-08	2036
GSM7980869_LPTC-2	LPTC	ETV5	NKX2-1	0.09889984889276002	7.793183848105888e-06	2036
GSM7980869_LPTC-2	LPTC	ETV5	PAX8	0.05141996394705366	0.020325485563256845	2036
GSM7980869_LPTC-2	LPTC	ETV5	SLC5A5	0.06898757807959194	0.0018415646757978508	2036
GSM7980869_LPTC-2	LPTC	ETV5	TG	0.13829606060987584	3.6924503176445476e-10	2036
GSM7980869_LPTC-2	LPTC	ETV5	TPO	-0.027044543987002418	0.22254861662161335	2036
GSM7980869_LPTC-2	LPTC	ETV5	TSHR	0.12159216909991626	3.722175200889618e-08	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	DIO1	-0.0637629073211274	0.003998554239143613	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	FOXE1	-0.032247494852562404	0.14579167191158318	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	NKX2-1	0.023414226545492623	0.2909709568326749	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	PAX8	0.03427968828086301	0.12203827277820051	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	SLC5A5	0.06152470761872662	0.005485516780193498	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	TG	-0.009471188500212462	0.6693016624747458	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	TPO	-0.02489925384219837	0.2614418825917619	2036
GSM7980869_LPTC-2	LPTC	PHLDA1	TSHR	-0.002813236568527922	0.8990501654696248	2036
GSM7980869_LPTC-2	LPTC	CCND1	DIO1	-0.10573664585776468	1.7396258786804323e-06	2036
GSM7980869_LPTC-2	LPTC	CCND1	FOXE1	0.014712221691744914	0.5070270742243563	2036
GSM7980869_LPTC-2	LPTC	CCND1	NKX2-1	0.10951773854169901	7.287646463847214e-07	2036
GSM7980869_LPTC-2	LPTC	CCND1	PAX8	0.15845207430486835	6.442960821302843e-13	2036
GSM7980869_LPTC-2	LPTC	CCND1	SLC5A5	0.014147210157175119	0.5234794615236588	2036
GSM7980869_LPTC-2	LPTC	CCND1	TG	0.20973684343542365	1.1272639986431446e-21	2036
GSM7980869_LPTC-2	LPTC	CCND1	TPO	-0.07951235058358386	0.0003291028932937925	2036
GSM7980869_LPTC-2	LPTC	CCND1	TSHR	0.07601821328757104	0.000597030637189456	2036
GSM7980870_LPTC-3	LPTC	DUSP4	DIO1	0.3618925503018332	8.877362672096975e-53	1668
GSM7980870_LPTC-3	LPTC	DUSP4	FOXE1	0.03392891430895211	0.16603533358652195	1668
GSM7980870_LPTC-3	LPTC	DUSP4	NKX2-1	-0.04494193643307279	0.06650097467514263	1668
GSM7980870_LPTC-3	LPTC	DUSP4	PAX8	-0.016494366984330374	0.5008265514200975	1668
GSM7980870_LPTC-3	LPTC	DUSP4	SLC5A5	0.2834326333176408	3.4636393592305816e-32	1668
GSM7980870_LPTC-3	LPTC	DUSP4	TG	0.09060791218611415	0.0002110728029268577	1668
GSM7980870_LPTC-3	LPTC	DUSP4	TPO	0.4915360898060612	3.5504752573554047e-102	1668
GSM7980870_LPTC-3	LPTC	DUSP4	TSHR	-0.08681377983146166	0.00038578719556595786	1668
GSM7980870_LPTC-3	LPTC	DUSP5	DIO1	-0.02878294642074641	0.24003834318405112	1668
GSM7980870_LPTC-3	LPTC	DUSP5	FOXE1	0.07158518294401389	0.0034425352741068445	1668
GSM7980870_LPTC-3	LPTC	DUSP5	NKX2-1	0.022785982091743692	0.3523560965551477	1668
GSM7980870_LPTC-3	LPTC	DUSP5	PAX8	-0.017368322655153787	0.4784088329248188	1668
GSM7980870_LPTC-3	LPTC	DUSP5	SLC5A5	-0.02057476181440824	0.40104520732596843	1668
GSM7980870_LPTC-3	LPTC	DUSP5	TG	0.06253672258250653	0.01062921655128168	1668
GSM7980870_LPTC-3	LPTC	DUSP5	TPO	-0.01895383603728065	0.4391758025023804	1668
GSM7980870_LPTC-3	LPTC	DUSP5	TSHR	0.021472374878576794	0.3808124960095894	1668
GSM7980870_LPTC-3	LPTC	DUSP6	DIO1	-0.06307927564066265	0.009970068849389477	1668
GSM7980870_LPTC-3	LPTC	DUSP6	FOXE1	-0.030378034983500342	0.2149642431397033	1668
GSM7980870_LPTC-3	LPTC	DUSP6	NKX2-1	0.14054734302739652	8.19259807946342e-09	1668
GSM7980870_LPTC-3	LPTC	DUSP6	PAX8	0.048716122003129754	0.04666673711874804	1668
GSM7980870_LPTC-3	LPTC	DUSP6	SLC5A5	-0.02840768363692159	0.24622519088094832	1668
GSM7980870_LPTC-3	LPTC	DUSP6	TG	-0.05072649103682288	0.038311246108147436	1668
GSM7980870_LPTC-3	LPTC	DUSP6	TPO	-0.05808476006261304	0.017669430021222295	1668
GSM7980870_LPTC-3	LPTC	DUSP6	TSHR	0.09527545978146551	9.734711298967709e-05	1668
GSM7980870_LPTC-3	LPTC	SPRY2	DIO1	0.5553516924411024	1.3708199611227385e-135	1668
GSM7980870_LPTC-3	LPTC	SPRY2	FOXE1	0.0013604488002744723	0.955723659717926	1668
GSM7980870_LPTC-3	LPTC	SPRY2	NKX2-1	-0.09456632495545712	0.00010974363824660034	1668
GSM7980870_LPTC-3	LPTC	SPRY2	PAX8	-0.03766965527025117	0.12408169043338778	1668
GSM7980870_LPTC-3	LPTC	SPRY2	SLC5A5	0.38990344962418216	1.1011522718377611e-61	1668
GSM7980870_LPTC-3	LPTC	SPRY2	TG	0.07995835905731165	0.0010816590903888652	1668
GSM7980870_LPTC-3	LPTC	SPRY2	TPO	0.45273296121624934	4.518192315643651e-85	1668
GSM7980870_LPTC-3	LPTC	SPRY2	TSHR	-0.06325252357531391	0.009767390173109658	1668
GSM7980870_LPTC-3	LPTC	SPRY4	DIO1	0.4804294491524772	4.714143471963652e-97	1668
GSM7980870_LPTC-3	LPTC	SPRY4	FOXE1	0.00772793874569483	0.7524685550425422	1668
GSM7980870_LPTC-3	LPTC	SPRY4	NKX2-1	-0.0556595527280826	0.023010597958441917	1668
GSM7980870_LPTC-3	LPTC	SPRY4	PAX8	0.006551176714581865	0.789192055604017	1668
GSM7980870_LPTC-3	LPTC	SPRY4	SLC5A5	0.2877160954134504	3.710700613780441e-33	1668
GSM7980870_LPTC-3	LPTC	SPRY4	TG	0.11418739050488112	2.934552137562986e-06	1668
GSM7980870_LPTC-3	LPTC	SPRY4	TPO	0.474625521809527	1.889484483166082e-94	1668
GSM7980870_LPTC-3	LPTC	SPRY4	TSHR	-0.06752976167442648	0.005796508087836755	1668
GSM7980870_LPTC-3	LPTC	ETV4	DIO1	0.13309673026664717	4.8687136515705834e-08	1668
GSM7980870_LPTC-3	LPTC	ETV4	FOXE1	0.03897642048289438	0.11155256847651054	1668
GSM7980870_LPTC-3	LPTC	ETV4	NKX2-1	-0.036407073452524176	0.13720375091153514	1668
GSM7980870_LPTC-3	LPTC	ETV4	PAX8	0.02095735014149973	0.3923437508963603	1668
GSM7980870_LPTC-3	LPTC	ETV4	SLC5A5	0.04748681930359621	0.052494446905356824	1668
GSM7980870_LPTC-3	LPTC	ETV4	TG	0.04419551710005339	0.07114910941209542	1668
GSM7980870_LPTC-3	LPTC	ETV4	TPO	0.07687800302184218	0.0016775013632260216	1668
GSM7980870_LPTC-3	LPTC	ETV4	TSHR	-0.054587016137297814	0.025788112085156408	1668
GSM7980870_LPTC-3	LPTC	ETV5	DIO1	-0.11200186522346552	4.533565145386975e-06	1668
GSM7980870_LPTC-3	LPTC	ETV5	FOXE1	-0.004475423393193348	0.8550762951000294	1668
GSM7980870_LPTC-3	LPTC	ETV5	NKX2-1	0.06121290408435548	0.01240263221591363	1668
GSM7980870_LPTC-3	LPTC	ETV5	PAX8	0.001368725914286691	0.9554545567505164	1668
GSM7980870_LPTC-3	LPTC	ETV5	SLC5A5	-0.005031156223333313	0.8373178258300126	1668
GSM7980870_LPTC-3	LPTC	ETV5	TG	0.045732758953164296	0.061851950758230155	1668
GSM7980870_LPTC-3	LPTC	ETV5	TPO	-0.0653720905236387	0.007568711099224169	1668
GSM7980870_LPTC-3	LPTC	ETV5	TSHR	0.03190564476860265	0.19277349036596703	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	DIO1	-0.11669936661098107	1.76256296984833e-06	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	FOXE1	-0.009565830410177388	0.6962440229560479	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	NKX2-1	0.09284224425509008	0.00014637180398831094	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	PAX8	0.018060205089819006	0.46105739539981644	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	SLC5A5	-0.07165978557330678	0.003408873393984308	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	TG	0.008792578333607604	0.7197171849842877	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	TPO	-0.06168179056922385	0.011746607104586661	1668
GSM7980870_LPTC-3	LPTC	PHLDA1	TSHR	0.05734560162810858	0.01916877140059238	1668
GSM7980870_LPTC-3	LPTC	CCND1	DIO1	-0.015523547617506427	0.5263663701657227	1668
GSM7980870_LPTC-3	LPTC	CCND1	FOXE1	-0.025221085244869806	0.30326834606411174	1668
GSM7980870_LPTC-3	LPTC	CCND1	NKX2-1	0.04711050410321314	0.054395565683952915	1668
GSM7980870_LPTC-3	LPTC	CCND1	PAX8	0.08427199215165135	0.0005703934458350953	1668
GSM7980870_LPTC-3	LPTC	CCND1	SLC5A5	-0.054038202881383626	0.02731819788726098	1668
GSM7980870_LPTC-3	LPTC	CCND1	TG	-0.009532067749240949	0.6972630842454233	1668
GSM7980870_LPTC-3	LPTC	CCND1	TPO	-0.0034407246684944083	0.888329544738109	1668
GSM7980870_LPTC-3	LPTC	CCND1	TSHR	0.011686584236144052	0.6333962411879469	1668
GSM7980871_LPTC-4	LPTC	DUSP4	DIO1	0.14776227071927384	5.808224942392742e-13	2354
GSM7980871_LPTC-4	LPTC	DUSP4	FOXE1	-0.03200371486743439	0.12058320207705112	2354
GSM7980871_LPTC-4	LPTC	DUSP4	NKX2-1	-0.0031113921349429315	0.880071303389471	2354
GSM7980871_LPTC-4	LPTC	DUSP4	PAX8	0.12638724875759505	7.579412026460889e-10	2354
GSM7980871_LPTC-4	LPTC	DUSP4	SLC5A5	0.10510290487249124	3.207314848133755e-07	2354
GSM7980871_LPTC-4	LPTC	DUSP4	TG	0.09184499345950023	8.074161123583608e-06	2354
GSM7980871_LPTC-4	LPTC	DUSP4	TPO	-0.015075856943253021	0.46471560645129456	2354
GSM7980871_LPTC-4	LPTC	DUSP4	TSHR	-0.03847525507417786	0.06197934925012834	2354
GSM7980871_LPTC-4	LPTC	DUSP5	DIO1	-0.07507619773694543	0.0002666016435360858	2354
GSM7980871_LPTC-4	LPTC	DUSP5	FOXE1	-0.0387095200345397	0.0604063141595248	2354
GSM7980871_LPTC-4	LPTC	DUSP5	NKX2-1	0.002241718278025359	0.9134355716776447	2354
GSM7980871_LPTC-4	LPTC	DUSP5	PAX8	-0.05035794319548712	0.01454471408961113	2354
GSM7980871_LPTC-4	LPTC	DUSP5	SLC5A5	-0.054335716243571176	0.008368967524920785	2354
GSM7980871_LPTC-4	LPTC	DUSP5	TG	-0.048237013259793154	0.019258732027830253	2354
GSM7980871_LPTC-4	LPTC	DUSP5	TPO	-0.005957275671304295	0.772669863878015	2354
GSM7980871_LPTC-4	LPTC	DUSP5	TSHR	-0.023152626975795874	0.261491054663309	2354
GSM7980871_LPTC-4	LPTC	DUSP6	DIO1	0.01155009068049143	0.5754052460946358	2354
GSM7980871_LPTC-4	LPTC	DUSP6	FOXE1	0.03872699071347767	0.060290339805716346	2354
GSM7980871_LPTC-4	LPTC	DUSP6	NKX2-1	0.09423609473592716	4.651611493955441e-06	2354
GSM7980871_LPTC-4	LPTC	DUSP6	PAX8	0.04944048186618202	0.016442241927218826	2354
GSM7980871_LPTC-4	LPTC	DUSP6	SLC5A5	-0.0032350760047324457	0.8753421153809272	2354
GSM7980871_LPTC-4	LPTC	DUSP6	TG	0.02226799389028527	0.2801602470392774	2354
GSM7980871_LPTC-4	LPTC	DUSP6	TPO	-0.017691503959201424	0.390909971735599	2354
GSM7980871_LPTC-4	LPTC	DUSP6	TSHR	0.10744588013670395	1.73753253006261e-07	2354
GSM7980871_LPTC-4	LPTC	SPRY2	DIO1	0.2691555966002386	2.373775450831685e-40	2354
GSM7980871_LPTC-4	LPTC	SPRY2	FOXE1	-0.10236399808148192	6.459715478009095e-07	2354
GSM7980871_LPTC-4	LPTC	SPRY2	NKX2-1	0.003266802154199753	0.8741297410388651	2354
GSM7980871_LPTC-4	LPTC	SPRY2	PAX8	0.10105303388065877	8.975232510451865e-07	2354
GSM7980871_LPTC-4	LPTC	SPRY2	SLC5A5	0.07953291172536989	0.00011207118858859441	2354
GSM7980871_LPTC-4	LPTC	SPRY2	TG	0.06328918483443598	0.0021254698274398515	2354
GSM7980871_LPTC-4	LPTC	SPRY2	TPO	-0.04703630540889335	0.022479880511931605	2354
GSM7980871_LPTC-4	LPTC	SPRY2	TSHR	-0.0912691132956809	9.202728182004535e-06	2354
GSM7980871_LPTC-4	LPTC	SPRY4	DIO1	0.35440088447025514	1.3078206773605885e-70	2354
GSM7980871_LPTC-4	LPTC	SPRY4	FOXE1	-0.0033273115484994046	0.8718182726097264	2354
GSM7980871_LPTC-4	LPTC	SPRY4	NKX2-1	0.030739857379564618	0.13596208917397332	2354
GSM7980871_LPTC-4	LPTC	SPRY4	PAX8	0.16191769905003953	2.7016817585543448e-15	2354
GSM7980871_LPTC-4	LPTC	SPRY4	SLC5A5	0.41414085409923096	3.179355980528951e-98	2354
GSM7980871_LPTC-4	LPTC	SPRY4	TG	0.28260830548542354	1.7821796760274743e-44	2354
GSM7980871_LPTC-4	LPTC	SPRY4	TPO	-0.008781127440518833	0.6702353729638391	2354
GSM7980871_LPTC-4	LPTC	SPRY4	TSHR	-0.006413954858202558	0.7557774984155851	2354
GSM7980871_LPTC-4	LPTC	ETV4	DIO1	0.08565836303523923	3.1627698768892e-05	2354
GSM7980871_LPTC-4	LPTC	ETV4	FOXE1	-0.0043933219458992335	0.8312932882797549	2354
GSM7980871_LPTC-4	LPTC	ETV4	NKX2-1	0.020981579346570155	0.3088888280466392	2354
GSM7980871_LPTC-4	LPTC	ETV4	PAX8	0.026436303224483523	0.19977937863554715	2354
GSM7980871_LPTC-4	LPTC	ETV4	SLC5A5	0.21052367058394117	5.44960245504717e-25	2354
GSM7980871_LPTC-4	LPTC	ETV4	TG	0.13191742745922336	1.3180706100338946e-10	2354
