sample	lineage	DM1_like	HT13_score
TCGA-MA-AA3Y-01	cervical & endocervical cancer	1.6035130628041	1.0271119274197271
TCGA-MA-AA3Z-01	cervical & endocervical cancer	1.448305346647681	0.12266480379921599
TCGA-MA-AA41-01	cervical & endocervical cancer	1.6307824959084083	-0.5702466519292788
TCGA-MA-AA42-01	cervical & endocervical cancer	1.4642420197236832	1.9810094437456993
TCGA-MA-AA43-01	cervical & endocervical cancer	1.593891624163859	-0.25539160484629136
TCGA-MU-A51Y-01	cervical & endocervical cancer	1.6235547343878125	1.114556080020401
TCGA-MU-A5YI-01	cervical & endocervical cancer	1.6153801006837876	0.4355817107837465
TCGA-MU-A8JM-01	cervical & endocervical cancer	1.3781494152478737	0.3476192251518168
TCGA-MY-A5BD-01	cervical & endocervical cancer	1.4197915446776657	-0.10975569314432931
TCGA-MY-A5BE-01	cervical & endocervical cancer	1.5822560802553656	1.9970784248972413
TCGA-MY-A5BF-01	cervical & endocervical cancer	1.570956204154863	0.5629289275862487
TCGA-MY-A5BF-11	cervical & endocervical cancer	1.3423838955827394	0.7229737324588048
TCGA-MY-A913-01	cervical & endocervical cancer	1.536074657263581	0.2949550325664508
TCGA-PN-A8M9-01	cervical & endocervical cancer	1.7226101828648073	0.6029774115657024
TCGA-PN-A8MA-01	cervical & endocervical cancer	1.6048477584034857	0.5770401013901313
TCGA-Q1-A5R1-01	cervical & endocervical cancer	1.560291082251975	0.4371157154209886
TCGA-Q1-A5R2-01	cervical & endocervical cancer	1.487472216230667	0.4533646838506075
TCGA-Q1-A5R3-01	cervical & endocervical cancer	1.3230363799154323	-0.29577010877996207
TCGA-Q1-A6DT-01	cervical & endocervical cancer	1.521451839207124	-0.6723043980651412
TCGA-Q1-A6DV-01	cervical & endocervical cancer	1.4642499483750684	-0.08365524354904245
TCGA-Q1-A6DW-01	cervical & endocervical cancer	1.6879236760437903	-0.33974034206499465
TCGA-Q1-A73O-01	cervical & endocervical cancer	1.4370678268831054	0.20434387609925247
TCGA-Q1-A73P-01	cervical & endocervical cancer	1.5322249385762288	0.6788491162507483
TCGA-Q1-A73Q-01	cervical & endocervical cancer	1.4688460953896345	-0.41065145934430214
TCGA-Q1-A73R-01	cervical & endocervical cancer	1.7211349402917084	-0.6515314640214763
TCGA-Q1-A73S-01	cervical & endocervical cancer	1.4324218173733214	-1.163597019009199
TCGA-R2-A69V-01	cervical & endocervical cancer	1.414075508013879	1.650578505184435
TCGA-RA-A741-01	cervical & endocervical cancer	1.4644518465292966	0.9038642264072384
TCGA-UC-A7PD-01	cervical & endocervical cancer	1.5267449449325494	-0.33523800920438424
TCGA-UC-A7PF-01	cervical & endocervical cancer	1.597459700865572	0.9678771878307965
TCGA-UC-A7PG-01	cervical & endocervical cancer	1.5796167547099	-0.5916112583411364
TCGA-UC-A7PG-06	cervical & endocervical cancer	1.609760328981685	0.7659646084324196
TCGA-UC-A7PI-01	cervical & endocervical cancer	1.361632632026888	-0.40147924519168676
TCGA-VS-A8EB-01	cervical & endocervical cancer	1.636140318588862	-0.3458493488223666
TCGA-VS-A8EC-01	cervical & endocervical cancer	1.3891995983220036	-1.8275039637702015
TCGA-VS-A8EG-01	cervical & endocervical cancer	1.5261795630918609	-0.5552084837465538
TCGA-VS-A8EH-01	cervical & endocervical cancer	1.621025485816106	-0.823536383145517
TCGA-VS-A8EI-01	cervical & endocervical cancer	1.4812205131792724	0.1671913366479968
TCGA-VS-A8EJ-01	cervical & endocervical cancer	1.465351625826513	0.4121158921395099
TCGA-VS-A8EK-01	cervical & endocervical cancer	1.6030333514636144	-0.31088197307016235
TCGA-VS-A8EL-01	cervical & endocervical cancer	1.403423428301435	0.5649899669554616
TCGA-VS-A8Q8-01	cervical & endocervical cancer	1.4161385628957408	0.534687969575941
TCGA-VS-A8Q9-01	cervical & endocervical cancer	1.6005030830647335	-0.6949380956999688
TCGA-VS-A8QA-01	cervical & endocervical cancer	1.5298269599302416	0.06277952076860357
TCGA-VS-A8QC-01	cervical & endocervical cancer	1.6226150181054546	-0.3219649955818583
TCGA-VS-A8QF-01	cervical & endocervical cancer	1.6423649054969651	0.37405606236698485
TCGA-VS-A8QH-01	cervical & endocervical cancer	1.5721741215912748	-0.9386290895685293
TCGA-VS-A8QM-01	cervical & endocervical cancer	1.5879813062432035	0.9457636881856174
TCGA-VS-A94W-01	cervical & endocervical cancer	1.4872097604953014	1.0274834059941012
TCGA-VS-A94X-01	cervical & endocervical cancer	1.6077469822331771	-0.39918292326411225
TCGA-VS-A94Y-01	cervical & endocervical cancer	1.6099104369173145	-0.3952451488447025
TCGA-VS-A94Z-01	cervical & endocervical cancer	1.5493150612432045	0.8930960652386803
TCGA-VS-A950-01	cervical & endocervical cancer	1.574601389579264	0.0058043961548216874
TCGA-VS-A952-01	cervical & endocervical cancer	1.4627734843564788	0.4763384061339911
TCGA-VS-A953-01	cervical & endocervical cancer	1.5885165608048673	-0.29364242314273964
TCGA-VS-A954-01	cervical & endocervical cancer	1.656016572138335	-0.25314960497857053
TCGA-VS-A957-01	cervical & endocervical cancer	1.5999494266636225	-0.8525631202293076
TCGA-VS-A958-01	cervical & endocervical cancer	1.696418867758034	0.9790152691591304
TCGA-VS-A959-01	cervical & endocervical cancer	1.4457189573452824	0.42417130303164796
TCGA-VS-A9U5-01	cervical & endocervical cancer	1.6434312657207126	0.4876049335544177
TCGA-VS-A9U6-01	cervical & endocervical cancer	1.5812605259051786	0.5734880319650288
TCGA-VS-A9U7-01	cervical & endocervical cancer	1.5809109589216703	1.0066148842166212
TCGA-VS-A9UB-01	cervical & endocervical cancer	1.7533500040670882	0.3995428099923681
TCGA-VS-A9UC-01	cervical & endocervical cancer	1.52682667185604	0.6682930832870125
TCGA-VS-A9UD-01	cervical & endocervical cancer	1.6329642813953864	1.0948010341682326
TCGA-VS-A9UH-01	cervical & endocervical cancer	1.5541788542503996	1.2575108342176384
TCGA-VS-A9UI-01	cervical & endocervical cancer	1.5472281413377014	0.23954451265178264
TCGA-VS-A9UJ-01	cervical & endocervical cancer	1.4125946508376028	-1.798304384844079
TCGA-VS-A9UL-01	cervical & endocervical cancer	1.6646163346153258	-1.2755618221047635
TCGA-VS-A9UM-01	cervical & endocervical cancer	1.5296732853011217	0.3095610904186479
TCGA-VS-A9UO-01	cervical & endocervical cancer	1.2800684907009106	0.021637465327681404
TCGA-VS-A9UP-01	cervical & endocervical cancer	1.463424842760773	-1.0054847941358935
TCGA-VS-A9UQ-01	cervical & endocervical cancer	1.4784486927894642	-0.18579537703813803
TCGA-VS-A9UR-01	cervical & endocervical cancer	1.3610592846422178	0.18623360725883026
TCGA-VS-A9UT-01	cervical & endocervical cancer	1.6065522995501786	1.2465810819179117
TCGA-VS-A9UU-01	cervical & endocervical cancer	1.3407922634114244	0.25710231213205426
TCGA-VS-A9UV-01	cervical & endocervical cancer	1.5288471479333752	-0.29093103829475453
TCGA-VS-A9UY-01	cervical & endocervical cancer	1.4500621478553095	-0.10386627573146125
TCGA-VS-A9UZ-01	cervical & endocervical cancer	1.4242469100288142	0.8692228644386512
TCGA-VS-A9V0-01	cervical & endocervical cancer	1.1646675440082368	-0.9203974161828691
TCGA-VS-A9V1-01	cervical & endocervical cancer	1.4487811807569169	-0.3478304035805174
TCGA-VS-A9V2-01	cervical & endocervical cancer	1.520774982481389	0.8526103981438431
TCGA-VS-A9V3-01	cervical & endocervical cancer	1.5402587805317536	0.21031882063383747
TCGA-VS-A9V4-01	cervical & endocervical cancer	1.4967291645948784	-1.248051258185464
TCGA-VS-A9V5-01	cervical & endocervical cancer	1.5092574764968192	-0.2065842272512885
TCGA-VS-AA62-01	cervical & endocervical cancer	1.656302188862031	1.457594537277007
TCGA-WL-A834-01	cervical & endocervical cancer	1.4995560232924396	-0.43855352546793164
TCGA-XS-A8TJ-01	cervical & endocervical cancer	1.5766460159580868	0.546939831980959
TCGA-ZJ-A8QO-01	cervical & endocervical cancer	1.5910580208815266	0.5578671751526756
TCGA-ZJ-A8QQ-01	cervical & endocervical cancer	1.5582106313026791	-0.5701822253086771
TCGA-ZJ-A8QR-01	cervical & endocervical cancer	1.4962944459775005	-0.648661612883428
TCGA-ZJ-AAX4-01	cervical & endocervical cancer	1.637034310901794	0.5189161289900551
TCGA-ZJ-AAX8-01	cervical & endocervical cancer	1.4802169743967757	0.2163022572722465
TCGA-ZJ-AAXA-01	cervical & endocervical cancer	1.5344369560831903	-1.1290285328126162
TCGA-ZJ-AAXB-01	cervical & endocervical cancer	1.6979167578172611	-1.3065250726971462
TCGA-ZJ-AAXD-01	cervical & endocervical cancer	1.5483273187795912	-0.9330531326524578
TCGA-ZJ-AAXF-01	cervical & endocervical cancer	1.5062251341098287	0.7146323976963589
TCGA-ZJ-AAXI-01	cervical & endocervical cancer	1.482374411320594	-0.605351925855115
TCGA-ZJ-AAXJ-01	cervical & endocervical cancer	1.447219400171366	0.12657861700277873
TCGA-ZJ-AAXN-01	cervical & endocervical cancer	1.4898746062083053	0.009841109471229788
TCGA-ZJ-AAXT-01	cervical & endocervical cancer	1.4967702544363113	-0.5835617960574893
TCGA-ZJ-AAXU-01	cervical & endocervical cancer	1.4618686845218405	0.996124475344944
TCGA-ZJ-AB0H-01	cervical & endocervical cancer	1.3429245669775152	0.8601595096905533
TCGA-ZJ-AB0I-01	cervical & endocervical cancer	1.5390480637031112	0.014362125173516462
TCGA-ZX-AA5X-01	cervical & endocervical cancer	1.6106916946321217	0.3596135215726077
TCGA-3X-AAV9-01	cholangiocarcinoma	1.558480486442885	1.0842877797433785
TCGA-3X-AAVA-01	cholangiocarcinoma	1.6682938971424068	0.3018400203999876
TCGA-3X-AAVB-01	cholangiocarcinoma	1.6249793095838454	0.2019467386310269
TCGA-3X-AAVC-01	cholangiocarcinoma	1.4185300712427835	0.5628628012921297
TCGA-3X-AAVE-01	cholangiocarcinoma	1.673625321834512	1.3867020126734753
TCGA-4G-AAZO-01	cholangiocarcinoma	1.5516951232531389	-0.04601755344945047
TCGA-4G-AAZT-01	cholangiocarcinoma	1.4190666327768298	0.3336406634660758
TCGA-W5-AA2G-01	cholangiocarcinoma	1.5620638648830527	0.011705673033362136
TCGA-W5-AA2H-01	cholangiocarcinoma	1.557213819100152	2.644659966392712
TCGA-W5-AA2I-01	cholangiocarcinoma	1.1357637382887886	-1.4646922803164784
TCGA-W5-AA2I-11	cholangiocarcinoma	1.3039129011999382	-0.5122980207427608
TCGA-W5-AA2O-01	cholangiocarcinoma	1.4198144809812023	-0.4620723420524938
TCGA-W5-AA2Q-01	cholangiocarcinoma	1.7592777617773447	-0.8068745780279921
TCGA-W5-AA2Q-11	cholangiocarcinoma	1.4385564783106923	0.7785572913193165
TCGA-W5-AA2R-01	cholangiocarcinoma	1.6694944831440246	0.8593285082761877
TCGA-W5-AA2R-11	cholangiocarcinoma	1.236034184307603	-0.49628353370511397
TCGA-W5-AA2T-01	cholangiocarcinoma	1.5297260438394948	-0.663250793555441
TCGA-W5-AA2U-01	cholangiocarcinoma	1.5228020907777573	0.6579159718735519
TCGA-W5-AA2U-11	cholangiocarcinoma	1.3560893627271944	0.2944245067233611
TCGA-W5-AA2W-01	cholangiocarcinoma	1.6132474221707422	-0.36809934139991224
TCGA-W5-AA2X-01	cholangiocarcinoma	1.7292589355189911	-1.6837973868739742
TCGA-W5-AA2X-11	cholangiocarcinoma	1.3888814426312386	0.1353664741639071
TCGA-W5-AA2Z-01	cholangiocarcinoma	1.5736968412849988	-0.5912176743251403
TCGA-W5-AA30-01	cholangiocarcinoma	1.6823454817594807	0.5287165198168652
TCGA-W5-AA30-11	cholangiocarcinoma	1.4301205539490454	0.3960138004267689
TCGA-W5-AA31-01	cholangiocarcinoma	1.5841249409074476	-0.37607365910235985
TCGA-W5-AA31-11	cholangiocarcinoma	1.2646472876872177	-0.4994172864480039
TCGA-W5-AA33-01	cholangiocarcinoma	1.679555909615805	0.7641768488808831
TCGA-W5-AA34-01	cholangiocarcinoma	1.5753678279881875	0.01117125336878851
TCGA-W5-AA34-11	cholangiocarcinoma	1.2923984080051565	-0.4508906616573464
TCGA-W5-AA36-01	cholangiocarcinoma	1.5190766586416102	-0.3223497647778046
TCGA-W5-AA38-01	cholangiocarcinoma	1.269429218048878	-0.7638842753425126
TCGA-W5-AA39-01	cholangiocarcinoma	1.393528713154808	-0.31726945327076994
TCGA-W6-AA0S-01	cholangiocarcinoma	1.609355586054248	0.3191939967395128
TCGA-WD-A7RX-01	cholangiocarcinoma	1.5893015757195723	1.2261228622702318
TCGA-YR-A95A-01	cholangiocarcinoma	1.475662407211367	-0.19160903214491692
TCGA-ZD-A8I3-01	cholangiocarcinoma	1.5498552117942603	-0.7080755111438144
TCGA-ZH-A8Y1-01	cholangiocarcinoma	1.6899446436861558	-0.47859735710004797
TCGA-ZH-A8Y2-01	cholangiocarcinoma	1.5127710790892737	0.028219329153167664
TCGA-ZH-A8Y4-01	cholangiocarcinoma	1.5378006463048663	-0.5699943065027335
TCGA-ZH-A8Y5-01	cholangiocarcinoma	1.626152536860232	-1.1493504547068485
TCGA-ZH-A8Y6-01	cholangiocarcinoma	1.6582079011372168	-0.7961761384177517
TCGA-ZH-A8Y8-01	cholangiocarcinoma	1.5856661289146037	0.8299487069797079
TCGA-ZU-A8S4-01	cholangiocarcinoma	1.6217341957006826	0.5709635605260951
TCGA-ZU-A8S4-11	cholangiocarcinoma	1.2378198818003692	-0.20947388108682527
TCGA-3L-AA1B-01	colon adenocarcinoma	1.5124860399750313	0.30852551579627546
TCGA-4N-A93T-01	colon adenocarcinoma	1.619072411505134	-0.3184785427288298
TCGA-4T-AA8H-01	colon adenocarcinoma	1.6332805284242975	-1.171791418026124
TCGA-5M-AAT4-01	colon adenocarcinoma	1.625177504469602	-1.2669341513171117
TCGA-5M-AAT5-01	colon adenocarcinoma	1.551139308326206	-0.6208827351460473
TCGA-5M-AAT6-01	colon adenocarcinoma	1.648515767223912	1.0131418098830423
TCGA-5M-AATA-01	colon adenocarcinoma	1.649844380053357	-0.5206486037323307
TCGA-5M-AATE-01	colon adenocarcinoma	1.5864591355918285	-0.7451833020999452
TCGA-A6-2671-11	colon adenocarcinoma	1.5448615279926217	0.24055143855307726
TCGA-A6-2675-01	colon adenocarcinoma	1.647953303980105	0.21289735243048152
TCGA-A6-2675-11	colon adenocarcinoma	1.615468436834632	-0.09094852720579084
TCGA-A6-2678-11	colon adenocarcinoma	1.5746789189000707	0.5059080939779469
TCGA-A6-2679-11	colon adenocarcinoma	1.611003221664403	1.536126464166493
TCGA-A6-2680-11	colon adenocarcinoma	1.5024613300507772	0.5109907058755379
TCGA-A6-2682-01	colon adenocarcinoma	1.6840553969766274	-0.32474438303568276
TCGA-A6-2682-11	colon adenocarcinoma	1.6354941450254945	1.1372110743533492
TCGA-A6-2683-11	colon adenocarcinoma	1.6169978645289147	0.7722216634959161
TCGA-A6-2684-01	colon adenocarcinoma	1.5965766145903588	0.3534645815140641
TCGA-A6-2684-11	colon adenocarcinoma	1.5748394321943078	0.7581104203793321
TCGA-A6-2685-01	colon adenocarcinoma	1.6043256289811048	0.5927387479876771
TCGA-A6-2685-11	colon adenocarcinoma	1.6110856598391678	0.3911206316928805
TCGA-A6-2686-01	colon adenocarcinoma	1.6437812437120494	1.0741723280528785
TCGA-A6-2686-11	colon adenocarcinoma	1.6450160806672147	0.3744825762676508
TCGA-A6-4105-01	colon adenocarcinoma	1.631832919304706	0.6054004252616602
TCGA-A6-5656-01	colon adenocarcinoma	1.5441618823469592	-1.0224632280565469
TCGA-A6-5657-01	colon adenocarcinoma	1.6612417276467872	0.759979162731255
TCGA-A6-5659-01	colon adenocarcinoma	1.570772760960332	-0.3874823416497141
TCGA-A6-5659-11	colon adenocarcinoma	1.610462122773329	0.6994313454629657
TCGA-A6-5660-01	colon adenocarcinoma	1.6083162664872177	-0.3180186426219732
TCGA-A6-5661-01	colon adenocarcinoma	1.6761971191406964	0.24526302184310006
TCGA-A6-5662-01	colon adenocarcinoma	1.606948019180956	-0.6566151928095206
TCGA-A6-5662-11	colon adenocarcinoma	1.609038823447977	0.7937438517539606
TCGA-A6-5664-01	colon adenocarcinoma	1.5164264689679916	0.6417294758878976
TCGA-A6-5665-01	colon adenocarcinoma	1.6641345503054743	0.4286467801939405
TCGA-A6-5665-11	colon adenocarcinoma	1.5626837571696528	0.859580593109054
TCGA-A6-5666-01	colon adenocarcinoma	1.626454458338837	-0.9216017208402033
TCGA-A6-5667-01	colon adenocarcinoma	1.613831792296718	-0.5346596267789777
TCGA-A6-5667-11	colon adenocarcinoma	1.6106518758935129	0.7681781113560111
TCGA-A6-6137-01	colon adenocarcinoma	1.6575613249465806	0.26664990336939354
TCGA-A6-6138-01	colon adenocarcinoma	1.5667489597264788	0.8439274502161866
TCGA-A6-6140-01	colon adenocarcinoma	1.523229140019965	-0.4900324859031793
TCGA-A6-6141-01	colon adenocarcinoma	1.621488603510392	0.679553126726719
TCGA-A6-6142-01	colon adenocarcinoma	1.5077473508982342	-0.4322162200717542
TCGA-A6-6648-01	colon adenocarcinoma	1.688010536074458	-0.6000258580786706
TCGA-A6-6649-01	colon adenocarcinoma	1.702133770828901	0.21910378462187724
TCGA-A6-6650-01	colon adenocarcinoma	1.576271509623822	-0.7826828016960726
TCGA-A6-6651-01	colon adenocarcinoma	1.6749246129170654	1.2973659091949155
TCGA-A6-6652-01	colon adenocarcinoma	1.545309141810591	-1.4052568110927632
TCGA-A6-6653-01	colon adenocarcinoma	1.6653393384858703	-0.015525646605109649
TCGA-A6-6654-01	colon adenocarcinoma	1.5860228003616528	0.9854968036523899
TCGA-A6-6780-01	colon adenocarcinoma	1.6278509460742732	1.0912652730938714
TCGA-A6-6781-01	colon adenocarcinoma	1.544265290320821	0.43197310127619165
TCGA-A6-6782-01	colon adenocarcinoma	1.5696026463098622	0.4110278624711007
TCGA-A6-A565-01	colon adenocarcinoma	1.5938489996903074	0.994239963206881
TCGA-A6-A566-01	colon adenocarcinoma	1.6606910317402237	0.8388746238293133
TCGA-A6-A567-01	colon adenocarcinoma	1.5879306059868787	-0.8268887103974798
TCGA-A6-A56B-01	colon adenocarcinoma	1.546074407893241	-1.2076293279081092
TCGA-A6-A5ZU-01	colon adenocarcinoma	1.4971860560472037	0.6716889010157012
TCGA-AA-3489-01	colon adenocarcinoma	1.6900437649658049	1.4801694794808318
TCGA-AA-3489-11	colon adenocarcinoma	1.5703920611685454	1.1631499427892449
TCGA-AA-3492-01	colon adenocarcinoma	1.561701811361618	0.27043404763914586
TCGA-AA-3495-01	colon adenocarcinoma	1.573518531290052	0.03716266784121808
TCGA-AA-3496-01	colon adenocarcinoma	1.7269938192198666	0.5042207278316592
TCGA-AA-3496-11	colon adenocarcinoma	1.577341138949575	0.6493347125674211
TCGA-AA-3502-01	colon adenocarcinoma	1.5841821345805247	0.12056034595559721
TCGA-AA-3506-01	colon adenocarcinoma	1.5613174065981277	0.2684231333884787
TCGA-AA-3509-01	colon adenocarcinoma	1.598850517540268	0.19499291422923132
TCGA-AA-3511-01	colon adenocarcinoma	1.5116562261195383	-0.2146887329632992
TCGA-AA-3511-11	colon adenocarcinoma	1.591635016145294	1.704918872673409
TCGA-AA-3514-11	colon adenocarcinoma	1.6258507861100395	0.8800986296440578
TCGA-AA-3516-11	colon adenocarcinoma	1.555289427015598	1.0322482523049847
TCGA-AA-3517-11	colon adenocarcinoma	1.6159837977263862	1.4475800891604125
TCGA-AA-3518-11	colon adenocarcinoma	1.6152347493113912	0.6454764892093519
TCGA-AA-3520-11	colon adenocarcinoma	1.6113718767463443	1.1442158477097708
TCGA-AA-3522-11	colon adenocarcinoma	1.630542596137876	0.6767531634717928
TCGA-AA-3525-11	colon adenocarcinoma	1.5873657491187574	1.8656612651417883
TCGA-AA-3526-01	colon adenocarcinoma	1.5900548175297595	0.5064367541107347
TCGA-AA-3527-11	colon adenocarcinoma	1.6284516389651094	0.8243000941783982
TCGA-AA-3531-11	colon adenocarcinoma	1.5838704951184854	0.8491618889038912
TCGA-AA-3534-11	colon adenocarcinoma	1.6232312070720094	1.1883068898977869
TCGA-AA-3655-01	colon adenocarcinoma	1.60145780541915	-0.29950427871328306
TCGA-AA-3655-11	colon adenocarcinoma	1.6431674922274473	1.0479286844162692
TCGA-AA-3660-01	colon adenocarcinoma	1.6153559364526888	-0.009790193427284684
TCGA-AA-3660-11	colon adenocarcinoma	1.5819047014983807	1.028157157542789
TCGA-AA-3662-01	colon adenocarcinoma	1.5951050119796095	0.11237522603817841
TCGA-AA-3662-11	colon adenocarcinoma	1.6336888419846345	0.7847047031199177
TCGA-AA-3663-01	colon adenocarcinoma	1.5351032264171156	-0.3395055064189255
TCGA-AA-3663-11	colon adenocarcinoma	1.5873946244224926	0.757302872099889
TCGA-AA-3675-01	colon adenocarcinoma	1.5454462634582669	-0.28942533698505
TCGA-AA-3685-01	colon adenocarcinoma	1.5927795699716	0.8143611769947523
TCGA-AA-3697-01	colon adenocarcinoma	1.617168497526395	-0.010722517897554908
TCGA-AA-3697-11	colon adenocarcinoma	1.5784695324719282	1.0093207216908875
TCGA-AA-3712-01	colon adenocarcinoma	1.5631754725570235	-0.07490603501950574
TCGA-AA-3712-11	colon adenocarcinoma	1.5642501706201404	0.7113681362751573
TCGA-AA-3713-01	colon adenocarcinoma	1.616983365203637	0.5212957561697821
TCGA-AA-3713-11	colon adenocarcinoma	1.6202433038846404	0.6311613444341654
TCGA-AA-A01P-01	colon adenocarcinoma	1.667304331024424	1.827128388263258
TCGA-AA-A01X-01	colon adenocarcinoma	1.5593936999196067	-0.30429327437907794
TCGA-AA-A01Z-01	colon adenocarcinoma	1.566999616856132	-1.4935507220586313
TCGA-AA-A02K-01	colon adenocarcinoma	1.4833900948504637	-1.1006656276518305
TCGA-AA-A02Y-01	colon adenocarcinoma	1.4963250296479882	-0.041347513548604345
TCGA-AD-5900-01	colon adenocarcinoma	1.7100831555358704	0.7965910640326249
TCGA-AD-6548-01	colon adenocarcinoma	1.5851665212227148	0.29527521371684207
TCGA-AD-6888-01	colon adenocarcinoma	1.4668289924617055	-0.771347806434435
TCGA-AD-6889-01	colon adenocarcinoma	1.5052641077306608	-0.8070272096140436
TCGA-AD-6890-01	colon adenocarcinoma	1.5859398625547303	-0.33696041669219673
TCGA-AD-6895-01	colon adenocarcinoma	1.6941663380062346	0.16986904559588495
TCGA-AD-6899-01	colon adenocarcinoma	1.6717028821602833	0.6650203251918334
TCGA-AD-6901-01	colon adenocarcinoma	1.571611765470197	0.06535297219775117
TCGA-AD-6963-01	colon adenocarcinoma	1.6444267935455508	0.6180392236001916
TCGA-AD-6964-01	colon adenocarcinoma	1.5981269159919136	1.29119645837381
TCGA-AD-6965-01	colon adenocarcinoma	1.596612111798756	-0.4705729550374355
TCGA-AD-A5EJ-01	colon adenocarcinoma	1.5667993389935488	-0.6748002185107804
TCGA-AD-A5EK-01	colon adenocarcinoma	1.575292451063132	-1.3477672370402478
TCGA-AM-5820-01	colon adenocarcinoma	1.605458105098916	-1.270399967124099
TCGA-AM-5821-01	colon adenocarcinoma	1.703290241182235	0.9876712655771557
TCGA-AU-3779-01	colon adenocarcinoma	1.5986158971090982	0.28526986450256653
TCGA-AU-6004-01	colon adenocarcinoma	1.7054908151468375	1.2501267316961973
TCGA-AY-5543-01	colon adenocarcinoma	1.5992752749169896	1.0689072509341961
TCGA-AY-6196-01	colon adenocarcinoma	1.6457318762714832	1.8655560571224532
TCGA-AY-6197-01	colon adenocarcinoma	1.6406047201428695	-0.24455608431750633
TCGA-AY-6386-01	colon adenocarcinoma	1.5466098046775625	-0.18901253130008652
TCGA-AY-A54L-01	colon adenocarcinoma	1.588235144520609	-1.3764813943611176
TCGA-AY-A69D-01	colon adenocarcinoma	1.494179828350159	-0.16503468717222497
TCGA-AY-A71X-01	colon adenocarcinoma	1.45521870790625	-1.6118174973639046
TCGA-AY-A8YK-01	colon adenocarcinoma	1.5710915792186475	-0.6089709567731736
TCGA-AZ-4313-01	colon adenocarcinoma	1.661562999386822	-0.6828764196641597
TCGA-AZ-4315-01	colon adenocarcinoma	1.651126581302625	0.3574309978344826
TCGA-AZ-4323-01	colon adenocarcinoma	1.6111721535068544	1.8726149078397707
TCGA-AZ-4614-01	colon adenocarcinoma	1.5872492434822925	-0.8020040439089035
TCGA-AZ-4615-01	colon adenocarcinoma	1.6229994926413802	0.6647552117037149
TCGA-AZ-4616-01	colon adenocarcinoma	1.6827574525689022	0.3422228716790933
TCGA-AZ-4682-01	colon adenocarcinoma	1.598474108857796	-0.7531444111727825
TCGA-AZ-4684-01	colon adenocarcinoma	1.5197760574261956	0.3196663879025191
TCGA-AZ-5403-01	colon adenocarcinoma	1.5586164857152127	-0.5758738608584678
TCGA-AZ-5407-01	colon adenocarcinoma	1.6122103652248234	-0.16455812127799538
TCGA-AZ-6598-01	colon adenocarcinoma	1.6606553997354772	-0.06806950640213162
TCGA-AZ-6598-11	colon adenocarcinoma	1.635451398934113	0.5604189628560902
TCGA-AZ-6599-01	colon adenocarcinoma	1.5065217089559582	-1.1122806463052144
TCGA-AZ-6599-11	colon adenocarcinoma	1.6361197146759376	-0.20739458242705086
TCGA-AZ-6600-01	colon adenocarcinoma	1.6848692198484512	0.3001991504431443
TCGA-AZ-6600-11	colon adenocarcinoma	1.6184097656116343	0.4286965288280209
TCGA-AZ-6601-01	colon adenocarcinoma	1.731230389089169	1.2768067933244265
TCGA-AZ-6601-11	colon adenocarcinoma	1.596355960923768	0.7454325955902015
TCGA-AZ-6603-01	colon adenocarcinoma	1.5814666419174508	0.0594678330613397
TCGA-AZ-6603-11	colon adenocarcinoma	1.6103767210980489	0.7475236610141612
TCGA-AZ-6605-01	colon adenocarcinoma	1.682847173970928	0.756703560661409
TCGA-AZ-6605-11	colon adenocarcinoma	1.5869627320238648	-0.3372894138482479
TCGA-AZ-6606-01	colon adenocarcinoma	1.645135412909129	-0.6274811304388154
TCGA-AZ-6607-01	colon adenocarcinoma	1.590964267532	0.32254906868119143
TCGA-AZ-6608-01	colon adenocarcinoma	1.4715558162876576	-0.9034670539401607
TCGA-CA-5254-01	colon adenocarcinoma	1.608134937551878	-0.185405703450004
TCGA-CA-5255-01	colon adenocarcinoma	1.5914133328102658	-0.9077787509531964
TCGA-CA-5256-01	colon adenocarcinoma	1.587294782590317	0.25469994835761545
TCGA-CA-5796-01	colon adenocarcinoma	1.584433032689016	-0.1862388099199278
TCGA-CA-5797-01	colon adenocarcinoma	1.4148775229799655	-0.2671187852131735
TCGA-CA-6715-01	colon adenocarcinoma	1.5610142183467055	-1.3425730790040935
TCGA-CA-6716-01	colon adenocarcinoma	1.5424458688553653	-1.2525875099249129
TCGA-CA-6717-01	colon adenocarcinoma	1.7461693931275553	1.140571444785118
TCGA-CA-6718-01	colon adenocarcinoma	1.802265405647044	1.1976650716582276
TCGA-CA-6719-01	colon adenocarcinoma	1.483940799023109	-0.007068145150076919
TCGA-CK-4947-01	colon adenocarcinoma	1.6068474453753492	0.5913428330240454
TCGA-CK-4948-01	colon adenocarcinoma	1.5677386049510158	-0.30832799254585025
TCGA-CK-4950-01	colon adenocarcinoma	1.5085320484348712	0.3816407244957427
TCGA-CK-4951-01	colon adenocarcinoma	1.7145046788856872	0.30451689574743834
TCGA-CK-4952-01	colon adenocarcinoma	1.605703651241583	-0.7217181403093123
TCGA-CK-5912-01	colon adenocarcinoma	1.6285478802738824	-0.6252893355747612
TCGA-CK-5913-01	colon adenocarcinoma	1.6588378826753458	0.5252612128321684
TCGA-CK-5914-01	colon adenocarcinoma	1.6188101782609636	-0.15148709046377565
TCGA-CK-5915-01	colon adenocarcinoma	1.5729872665915214	-1.7259371020989225
