target	mode	n	pooled_rho	pooled_p	sample_centered_rho	sample_centered_p	median_sample_rho	samples_rho_gt_0_2	class
null_random_matched_091	coord_qc_residual_target	3200	0.07309820562482476	3.4885154277593876e-05	0.07126004004004297	5.4688084285874614e-05	0.06281482037050927	3	random_matched
null_random_matched_092	coord_qc_residual_target	3200	0.09951591340487433	1.6879190869494474e-08	0.12462497579345463	1.4977776019932774e-12	0.11678016950423761	5	random_matched
null_random_matched_093	coord_qc_residual_target	3200	0.08573838422738127	1.190896193962937e-06	0.10773649904653308	9.96897453586236e-10	0.057149178729468245	4	random_matched
null_random_matched_094	coord_qc_residual_target	3200	0.10813457733247822	8.644626366780966e-10	0.1399903078603816	1.7890771477778723e-15	0.13545863646591166	5	random_matched
null_random_matched_095	coord_qc_residual_target	3200	0.050130256482446914	0.0045615119302447665	0.0459981768552907	0.009257092903459708	0.061305782644566126	2	random_matched
null_random_matched_096	coord_qc_residual_target	3200	0.10538242935863566	2.291795702313143e-09	0.13288176102360943	4.437526346117893e-14	0.15685292132303308	6	random_matched
null_random_matched_097	coord_qc_residual_target	3200	0.03643788746952025	0.03929185080619849	0.04335788106522275	0.014171471300073405	0.04270906772669318	1	random_matched
null_random_matched_098	coord_qc_residual_target	3200	0.10133991358299936	9.180871077044689e-09	0.12284852151841028	3.100912759616728e-12	0.11101177529438239	3	random_matched
null_random_matched_099	coord_qc_residual_target	3200	0.07224316013116797	4.305574708343125e-05	0.09018916517960596	3.216591073751532e-07	0.07902047551188782	1	random_matched
null_random_matched_100	coord_qc_residual_target	3200	0.05626909314666458	0.00145084516700673	0.06229903586904646	0.0004215458543873551	0.09757668941723545	1	random_matched
null_random_matched_101	coord_qc_residual_target	3200	0.1259906285262446	8.500041952528468e-13	0.1489668767301637	2.4360820129676287e-17	0.11293857346433663	5	random_matched
null_random_matched_102	coord_qc_residual_target	3200	0.07227208310762528	4.275194176436551e-05	0.0881914315860773	5.833490843802996e-07	0.08098027450686268	3	random_matched
null_random_matched_103	coord_qc_residual_target	3200	0.10459824202619548	3.01217860866678e-09	0.12033522879250279	8.529542033192303e-12	0.06021975549388735	4	random_matched
null_random_matched_104	coord_qc_residual_target	3200	0.09495631286194459	7.382460410854026e-08	0.10434340716244209	3.290563793198113e-09	0.11402985074626867	4	random_matched
null_random_matched_105	coord_qc_residual_target	3200	0.08946521149562611	3.996871257098592e-07	0.12482091258016721	1.3813786612949903e-12	0.1191239780994525	5	random_matched
null_random_matched_106	coord_qc_residual_target	3200	0.03979832322249249	0.024363665051152526	0.05278835415413614	0.0028165943587090667	0.026968424210605267	2	random_matched
null_random_matched_107	coord_qc_residual_target	3200	0.12253566162457631	3.5211329555540865e-12	0.14236757774585718	5.887278635659524e-16	0.12856146403660093	6	random_matched
null_random_matched_108	coord_qc_residual_target	3200	0.12096957944038861	6.620066564674633e-12	0.13639067298737037	9.288083156066715e-15	0.11774544363609092	3	random_matched
null_random_matched_109	coord_qc_residual_target	3200	0.07032977188279022	6.83868646146182e-05	0.08841021334572392	5.468690466920731e-07	0.048002700067501694	3	random_matched
null_random_matched_110	coord_qc_residual_target	3200	0.09341025912209559	1.1993498442250333e-07	0.11889045912016201	1.5116912178934876e-11	0.14276906922673066	5	random_matched
null_random_matched_111	coord_qc_residual_target	3200	0.1624239185716717	2.331541368960239e-20	0.17598764536012157	1.1268675149500539e-23	0.1562484062101553	6	random_matched
null_random_matched_112	coord_qc_residual_target	3200	0.07774673391081385	1.0678062459000723e-05	0.09761164930289543	3.1514480718088805e-08	0.1519065476636916	3	random_matched
null_random_matched_113	coord_qc_residual_target	3200	0.0665959931978509	0.000163279001525843	0.09066216217403926	2.788549864484411e-07	0.12905047626190658	2	random_matched
null_random_matched_114	coord_qc_residual_target	3200	0.16006053284282545	8.265351113008015e-20	0.17506897656923598	1.9283270117846244e-23	0.14624390609765248	5	random_matched
null_random_matched_115	coord_qc_residual_target	3200	0.07100526450246723	5.815620842726846e-05	0.08594239523363233	1.123083365660787e-06	0.12587189679741995	4	random_matched
null_random_matched_116	coord_qc_residual_target	3200	0.13556026287209594	1.3498168155727874e-14	0.17408425796721266	3.4185948276245327e-23	0.18625740643516092	7	random_matched
null_random_matched_117	coord_qc_residual_target	3200	0.10115696996161815	9.763801405616944e-09	0.11674818095685359	3.4876084553882136e-11	0.1167351683792095	3	random_matched
null_random_matched_118	coord_qc_residual_target	3200	0.060376207434199934	0.0006327407518312133	0.06989858629380724	7.578360371355154e-05	0.06527788194704869	3	random_matched
null_random_matched_119	coord_qc_residual_target	3200	0.04926408293594559	0.005313267886633006	0.05613043870902721	0.001490736007423192	0.043606090152253814	2	random_matched
null_random_matched_120	coord_qc_residual_target	3200	0.14358409580899373	3.3091221432366747e-16	0.16501907885928502	5.682598921068293e-21	0.15266406660166504	6	random_matched
null_random_matched_121	coord_qc_residual_target	3200	0.09755569519586865	3.2092344353183924e-08	0.1255728015696095	1.0115264096916224e-12	0.11769969249231232	4	random_matched
null_random_matched_122	coord_qc_residual_target	3200	0.03807799261015552	0.031243614557924834	0.039331885432801306	0.026085329353069234	0.06417460436510913	2	random_matched
null_random_matched_123	coord_qc_residual_target	3200	-0.014310748467846527	0.41836368983796773	-0.013340859945396476	0.45060203297965085	0.01567614190354759	0	random_matched
null_random_matched_124	coord_qc_residual_target	3200	0.058030345632846245	0.0010228058521160317	0.06214657308560282	0.0004355209730392923	0.06094727368184205	2	random_matched
null_random_matched_125	coord_qc_residual_target	3200	0.10204017451564203	7.246313986122844e-09	0.1142557714116964	9.051850555081113e-11	0.10487737193429837	4	random_matched
null_random_matched_126	coord_qc_residual_target	3200	0.09861666295084598	2.270021167962715e-08	0.11035309842315412	3.869586568687027e-10	0.11380184504612617	5	random_matched
null_random_matched_127	coord_qc_residual_target	3200	0.12304831121077256	2.8587141620862865e-12	0.13783814932501456	4.814501063850923e-15	0.1238108452711318	6	random_matched
null_random_matched_128	coord_qc_residual_target	3200	0.06811505242822777	0.00011519021102972421	0.09412759464136665	9.584659529371782e-08	0.09072376809420238	3	random_matched
null_random_matched_129	coord_qc_residual_target	3200	0.05207251167700309	0.003213775914477581	0.06970778048904105	7.92926256363315e-05	0.06238730968274207	1	random_matched
null_random_matched_130	coord_qc_residual_target	3200	0.12128654931997548	5.829771178562394e-12	0.13872131506067528	3.2132199594998876e-15	0.13347108677716946	5	random_matched
null_random_matched_131	coord_qc_residual_target	3200	0.07290326969270211	3.660689820260516e-05	0.08156312686163347	3.841043848306716e-06	0.09368334208355211	2	random_matched
null_random_matched_132	coord_qc_residual_target	3200	0.06868614525743605	0.00010084494934946553	0.07386720801925858	2.8814028250743523e-05	0.06644416110402761	4	random_matched
null_random_matched_133	coord_qc_residual_target	3200	0.10400257387720446	3.7023114397477914e-09	0.13222593759530638	5.917196606593755e-14	0.14137253431335783	5	random_matched
null_random_matched_134	coord_qc_residual_target	3200	0.06430787810623809	0.00027247949934224177	0.07517284279031666	2.073917237803719e-05	0.06395034875871898	3	random_matched
null_random_matched_135	coord_qc_residual_target	3200	0.11434100774814528	8.76430323460661e-11	0.13010878773035034	1.48366369840517e-13	0.10817145428635716	4	random_matched
null_random_matched_136	coord_qc_residual_target	3200	0.03317712665303971	0.06057773504939835	0.036603319248371013	0.03840730041300506	0.021992799819995502	1	random_matched
null_random_matched_137	coord_qc_residual_target	3200	0.03187013287305984	0.07145098199944883	0.031821799616386676	0.07188190635205188	0.04114377859446487	2	random_matched
null_random_matched_138	coord_qc_residual_target	3200	0.12811926129094348	3.472272959839157e-13	0.14673545659037657	7.269869239434351e-17	0.17491637290932277	7	random_matched
null_random_matched_139	coord_qc_residual_target	3200	0.0791479457175728	7.375017354664618e-06	0.10465673946843158	2.9515866234008195e-09	0.1115030375759394	6	random_matched
null_random_matched_140	coord_qc_residual_target	3200	0.10944698590790876	5.383658614711248e-10	0.12804124517004345	3.589043207786574e-13	0.10035400885022126	6	random_matched
null_random_matched_141	coord_qc_residual_target	3200	0.12760351355991342	4.3193127284211124e-13	0.15791828287776197	2.560283766618181e-19	0.14382659566489164	3	random_matched
null_random_matched_142	coord_qc_residual_target	3200	0.04716298812626837	0.007621709187706151	0.05688823101935849	0.001284437923993472	0.023995349883747095	3	random_matched
null_random_matched_143	coord_qc_residual_target	3200	0.13715343954135148	6.575403646492373e-15	0.16368053417290368	1.1803922681162023e-20	0.17068626715667895	7	random_matched
null_random_matched_144	coord_qc_residual_target	3200	0.10093093099911433	1.053385488341074e-08	0.1202057208452852	8.981018958636991e-12	0.1137845946148654	5	random_matched
null_random_matched_145	coord_qc_residual_target	3200	0.08634863306627276	9.989430135134866e-07	0.09612836888460632	5.084262229128407e-08	0.08515562889072228	5	random_matched
null_random_matched_146	coord_qc_residual_target	3200	0.07176125871691978	4.842885758237187e-05	0.09079175984294527	2.681218558379051e-07	0.08561464036600916	3	random_matched
null_random_matched_147	coord_qc_residual_target	3200	0.09530737478587643	6.605197466162041e-08	0.11523747646362073	6.232180426573364e-11	0.14110102752568818	6	random_matched
null_random_matched_148	coord_qc_residual_target	3200	0.05897768361598471	0.0008441905886862747	0.0733830877327234	3.250665461732421e-05	0.07860421510537764	3	random_matched
null_random_matched_149	coord_qc_residual_target	3200	0.04105675523015186	0.020201044003929632	0.06382949048627835	0.00030265711284111467	0.060543013575339394	1	random_matched
null_random_matched_150	coord_qc_residual_target	3200	0.0857195807587481	1.1973409307511132e-06	0.11006706165205679	4.2959711226935175e-10	0.12749718742968577	5	random_matched
null_random_matched_151	coord_qc_residual_target	3200	0.0258029732229466	0.14448000584419948	0.034480402659219	0.051137517436635735	0.037042676066901675	2	random_matched
null_random_matched_152	coord_qc_residual_target	3200	0.11534759170874916	5.975480800747597e-11	0.1349690467499069	1.7589449863271885e-14	0.09946223655591392	6	random_matched
null_random_matched_153	coord_qc_residual_target	3200	-0.015353991245506956	0.3852494180286964	-0.020844871420397596	0.2384653287651771	-0.02160129003225081	0	random_matched
null_random_matched_154	coord_qc_residual_target	3200	0.06974207101973348	7.865089362488065e-05	0.1047984462693795	2.8096817615267493e-09	0.08697442436060902	4	random_matched
null_random_matched_155	coord_qc_residual_target	3200	0.04718237112808638	0.007596837324984852	0.0615664465641061	0.0004927456176810448	0.08482187054676368	5	random_matched
null_random_matched_156	coord_qc_residual_target	3200	0.07001523950344134	7.371113558415514e-05	0.0881657418863029	5.877833882960373e-07	0.08325283132078302	3	random_matched
null_random_matched_157	coord_qc_residual_target	3200	0.022209852876938753	0.20910035647600111	0.027187864837682107	0.12413146841702248	0.04043876096902423	2	random_matched
null_random_matched_158	coord_qc_residual_target	3200	0.0713855489634325	5.305249644477893e-05	0.09421997135937217	9.31077690218926e-08	0.11268281707042677	3	random_matched
null_random_matched_159	coord_qc_residual_target	3200	0.03825405842324789	0.030470267891492125	0.03695134455091255	0.03660155909501421	0.054005850146253656	1	random_matched
null_random_matched_160	coord_qc_residual_target	3200	0.10242653295180984	6.355121381871277e-09	0.11978407871426548	1.0619109012348991e-11	0.11872271806795172	3	random_matched
null_random_matched_161	coord_qc_residual_target	3200	0.09213800540521334	1.7778146489756663e-07	0.10983160520816455	4.681058194359174e-10	0.1188817220430511	3	random_matched
null_random_matched_162	coord_qc_residual_target	3200	0.0794797984111131	6.750033379619533e-06	0.0932704529560989	1.2526791032866273e-07	0.11309232730818272	4	random_matched
null_random_matched_163	coord_qc_residual_target	3200	0.06277032522171143	0.0003809478823182524	0.09373804357793393	1.0827837260678162e-07	0.06521188029700743	5	random_matched
null_random_matched_164	coord_qc_residual_target	3200	0.10789170584879938	9.43063911509603e-10	0.1437526528322903	3.0540448882471974e-16	0.14052051301282534	6	random_matched
null_random_matched_165	coord_qc_residual_target	3200	0.03448963740133177	0.05107529319679729	0.04749762292457254	0.007202397257389762	0.04969849246231156	1	random_matched
null_random_matched_166	coord_qc_residual_target	3200	0.12012531080325299	9.273025291405657e-12	0.15396822951349895	1.976396917571807e-18	0.131884797119928	4	random_matched
null_random_matched_167	coord_qc_residual_target	3200	0.035593689511102485	0.04407946063134065	0.03359517552198979	0.05740373249599841	0.02069751743793595	1	random_matched
null_random_matched_168	coord_qc_residual_target	3200	0.08087962813765898	4.6284349208610455e-06	0.09899450844672933	2.0049303891175408e-08	0.16202880072001802	4	random_matched
null_random_matched_169	coord_qc_residual_target	3200	0.07530841812093925	2.0036865568768386e-05	0.0794917680167742	6.72846516043256e-06	0.06895897397434936	3	random_matched
null_random_matched_170	coord_qc_residual_target	3200	0.028455936983001653	0.10752718768725349	0.04181531548489408	0.018003706299872094	0.035300382509562744	3	random_matched
null_random_matched_171	coord_qc_residual_target	3200	0.12994655883267175	1.5909626897770715e-13	0.1625266792018241	2.2057543341999537e-20	0.13793894847371185	5	random_matched
null_random_matched_172	coord_qc_residual_target	3200	0.06674979008787012	0.0001576633279721838	0.08092173287809891	4.575765610297922e-06	0.07430210755268882	3	random_matched
null_random_matched_173	coord_qc_residual_target	3200	0.036795595023983885	0.03740053223101881	0.046086625960607995	0.00912273543428769	0.08567014175354384	4	random_matched
null_random_matched_174	coord_qc_residual_target	3200	0.0908158876529187	2.6616814993570117e-07	0.0949971589352694	7.287665381040365e-08	0.11529213230330759	2	random_matched
null_random_matched_175	coord_qc_residual_target	3200	0.09361008287207838	1.1269222338341821e-07	0.12166507560205814	5.006462126039675e-12	0.11503937598439963	4	random_matched
null_random_matched_176	coord_qc_residual_target	3200	0.07997240563695365	5.914841116320773e-06	0.09968842147836146	1.5941815410270564e-08	0.09793594839870998	5	random_matched
null_random_matched_177	coord_qc_residual_target	3200	0.04959187691326922	0.005016525879598875	0.05432138250208813	0.00211244443221986	0.01737943448586215	4	random_matched
null_random_matched_178	coord_qc_residual_target	3200	0.10804455425239785	8.92822262795752e-10	0.10701437605120859	1.289370416922859e-09	0.14482037050926275	3	random_matched
null_random_matched_179	coord_qc_residual_target	3200	0.11236669261393481	1.8400192504747172e-10	0.1274192277753152	4.668701440173386e-13	0.15756093902347562	5	random_matched
null_random_matched_180	coord_qc_residual_target	3200	0.08406581594881013	1.916325760918182e-06	0.0871724477219187	7.864704197945567e-07	0.06380259506487662	4	random_matched
null_random_matched_181	coord_qc_residual_target	3200	0.042476718137374816	0.0162615535707326	0.04775488320360187	0.006894237597624339	0.059110477761944065	1	random_matched
null_random_matched_182	coord_qc_residual_target	3200	0.0998578350691245	1.50705350919295e-08	0.11559202434980705	5.442046001898355e-11	0.158235205880147	6	random_matched
null_random_matched_183	coord_qc_residual_target	3200	0.10282586953865912	5.546216035458738e-09	0.13630745007885253	9.643651861456375e-15	0.16833645841146033	6	random_matched
null_random_matched_184	coord_qc_residual_target	3200	0.07007913086710262	7.259886396709548e-05	0.06781487258934302	0.00012348127865063462	0.04094577364434111	3	random_matched
null_random_matched_185	coord_qc_residual_target	3200	0.13868983576121655	3.2600129302443597e-15	0.15218172933903604	4.8948843378670004e-18	0.12996549913747846	5	random_matched
null_random_matched_186	coord_qc_residual_target	3200	0.10922510856690512	5.834698110322275e-10	0.13022495864013264	1.4112275496904161e-13	0.13896722418060453	4	random_matched
null_random_matched_187	coord_qc_residual_target	3200	0.08574615156212415	1.1882437503501245e-06	0.11980498460009613	1.0531405344623534e-11	0.14901897547438692	6	random_matched
null_random_matched_188	coord_qc_residual_target	3200	0.14894376002868748	2.464043829598201e-17	0.1717999994433593	1.2736600705692823e-22	0.15112352808820223	7	random_matched
null_random_matched_189	coord_qc_residual_target	3200	0.08826875630065978	5.701957203733914e-07	0.0963365462731002	4.756191091817038e-08	0.09111227780694518	4	random_matched
null_random_matched_190	coord_qc_residual_target	3200	0.016672991984667183	0.34575052288473884	0.030269314113214266	0.08689403997991077	-0.008502962574064353	1	random_matched
null_random_matched_191	coord_qc_residual_target	3200	0.14603999082421784	1.0186570597633997e-16	0.17015294728056124	3.251224651441656e-22	0.18287332183304586	5	random_matched
null_random_matched_192	coord_qc_residual_target	3200	0.09878397815273221	2.1486872917363732e-08	0.11759115723546455	2.5144401817385318e-11	0.12286357158928976	4	random_matched
null_random_matched_193	coord_qc_residual_target	3200	0.1686418985490135	7.6181705449329985e-22	0.17442801984160344	2.8003035292058924e-23	0.1880612015300383	7	random_matched
null_random_matched_194	coord_qc_residual_target	3200	0.03971765610035704	0.024654179130583417	0.06184450909126064	0.00046449460604654756	0.03067501687542189	1	random_matched
null_random_matched_195	coord_qc_residual_target	3200	0.03880259045923735	0.02816539077661827	0.0398230333079134	0.024275269713216183	0.056245406135153386	1	random_matched
null_random_matched_196	coord_qc_residual_target	3200	0.07989241344164193	6.043387535540186e-06	0.09715586825252619	3.653111385055507e-08	0.11315757893947351	3	random_matched
null_random_matched_197	coord_qc_residual_target	3200	0.0669364829771956	0.0001510906059439568	0.12214196395429333	4.129882735408351e-12	0.1088667216680417	3	random_matched
null_random_matched_198	coord_qc_residual_target	3200	0.08906292471317623	4.5063205145737093e-07	0.09864429466741158	2.2495348044873055e-08	0.11339233480837023	3	random_matched
null_random_matched_199	coord_qc_residual_target	3200	0.06639657667447037	0.0001708407514762953	0.06977748838159066	7.799322772396249e-05	0.06143853596339909	4	random_matched
null_random_matched_200	coord_qc_residual_target	3200	0.07078652998403612	6.129884097858623e-05	0.08604332554134037	1.090923030763244e-06	0.09510012750318758	1	random_matched
null_random_matched_201	coord_qc_residual_target	3200	0.0580070029791995	0.0010276189738032144	0.0987813952667378	2.1505116177450915e-08	0.09931673291832298	1	random_matched
null_random_matched_202	coord_qc_residual_target	3200	0.09000364160191812	3.40123534200607e-07	0.11426047685649186	9.035738939827282e-11	0.1347251181279532	4	random_matched
null_random_matched_203	coord_qc_residual_target	3200	0.0944840336410189	8.568987827419771e-08	0.1040544949027827	3.6364989923129193e-09	0.11269256731418287	2	random_matched
null_random_matched_204	coord_qc_residual_target	3200	0.1350332017854689	1.7092283087205852e-14	0.1726954046821684	7.622253048024499e-23	0.17654991374784373	5	random_matched
null_random_matched_205	coord_qc_residual_target	3200	0.059754211468284274	0.0007198370289225919	0.08714017428126701	7.93905216778369e-07	0.09821045526138154	2	random_matched
null_random_matched_206	coord_qc_residual_target	3200	0.028044428275823065	0.11271105462210926	0.04184693157684878	0.017916851352123002	0.00433060826520663	3	random_matched
null_random_matched_207	coord_qc_residual_target	3200	0.08815873407311854	5.889986352452776e-07	0.07863598241074045	8.448868788483325e-06	0.07770644266106655	2	random_matched
null_random_matched_208	coord_qc_residual_target	3200	0.04369989977938168	0.013426377662126067	0.053738955443257366	0.002358376323923072	0.05871596789919749	1	random_matched
null_random_matched_209	coord_qc_residual_target	3200	0.014415114566905717	0.4149774214501312	0.0241398923720598	0.17218267617958358	0.06379509487737194	0	random_matched
null_random_matched_210	coord_qc_residual_target	3200	0.10960444234418379	5.084397282011962e-10	0.1351518464503756	1.6208993593113502e-14	0.14191779794494863	5	random_matched
null_random_matched_211	coord_qc_residual_target	3200	0.07971347269660195	6.3406875909180814e-06	0.10126039563089799	9.429968440388811e-09	0.09574889372234308	4	random_matched
null_random_matched_212	coord_qc_residual_target	3200	0.09059940332610743	2.842005152178453e-07	0.12053401672578294	7.87946209452115e-12	0.12328808220205506	5	random_matched
null_random_matched_213	coord_qc_residual_target	3200	0.07050845170980971	6.552643156779105e-05	0.09095223092795222	2.553836339995376e-07	0.055900397509937756	3	random_matched
null_random_matched_214	coord_qc_residual_target	3200	-0.006934195623456603	0.6949778253914409	-0.006723092209286347	0.7038183094890116	-0.00010950273756843952	1	random_matched
null_random_matched_215	coord_qc_residual_target	3200	0.02299639128382727	0.1934173034638002	0.025565610650938535	0.14821069028721012	0.06902722568064203	0	random_matched
null_random_matched_216	coord_qc_residual_target	3200	0.026334636116663677	0.13638516207672288	0.0270625800354082	0.12587498223848675	0.06292657316432912	1	random_matched
null_random_matched_217	coord_qc_residual_target	3200	0.04068042987601853	0.021375463308069078	0.04437357415757559	0.012059303482628377	0.060804020100502516	3	random_matched
null_random_matched_218	coord_qc_residual_target	3200	0.10290287125516319	5.4021919711838284e-09	0.13471602719394796	1.9692648148670978e-14	0.14067951698792472	5	random_matched
null_random_matched_219	coord_qc_residual_target	3200	0.04285455447798383	0.015334284887974914	0.04241355260386256	0.01642128530580086	0.050867771694292366	1	random_matched
null_random_matched_220	coord_qc_residual_target	3200	0.10713643599965193	1.2346503552933713e-09	0.11811107867295687	2.05259742769587e-11	0.05543913597839947	6	random_matched
null_random_matched_221	coord_qc_residual_target	3200	0.04986454039204496	0.0047811937048593545	0.04947975519821827	0.005116297219708853	0.07375009375234381	1	random_matched
null_random_matched_222	coord_qc_residual_target	3200	0.0615531813040216	0.0004941325831728143	0.06690098687997917	0.0001523200893139135	0.0868071701792545	1	random_matched
null_random_matched_223	coord_qc_residual_target	3200	0.05439249957446284	0.0020840826931113805	0.06900768068922662	9.352786897900175e-05	0.06446711167779196	3	random_matched
null_random_matched_224	coord_qc_residual_target	3200	0.124013496485693	1.9263814975538583e-12	0.14551956877632505	1.309765035865995e-16	0.17552688817220435	6	random_matched
null_random_matched_225	coord_qc_residual_target	3200	0.11025690468817427	4.0081531426757296e-10	0.13964448934516493	2.0997342314536623e-15	0.14119927998199955	5	random_matched
null_random_matched_226	coord_qc_residual_target	3200	0.05092889266883717	0.003955138763944693	0.060754219556076114	0.0005847057633860094	0.09041776044401112	1	random_matched
null_random_matched_227	coord_qc_residual_target	3200	0.044530302566435795	0.011759516778641708	0.05222870029088869	0.003123001095092271	0.041824795619890505	1	random_matched
null_random_matched_228	coord_qc_residual_target	3200	0.08457870064245121	1.6577745760890978e-06	0.1045045839359945	3.111719318422497e-09	0.1083049576239406	1	random_matched
null_random_matched_229	coord_qc_residual_target	3200	0.15115107799326932	8.219246269140706e-18	0.17797032365432844	3.49942279670102e-24	0.1251608790219756	7	random_matched
null_random_matched_230	coord_qc_residual_target	3200	0.03734499681103484	0.034646710857875115	0.059997515258546394	0.0006845205263891282	0.04858396459911498	2	random_matched
null_random_matched_231	coord_qc_residual_target	3200	0.11767215028536623	2.4363324153429302e-11	0.1428086858211607	4.780143723156199e-16	0.11195904897622441	5	random_matched
null_random_matched_232	coord_qc_residual_target	3200	0.09531588992342672	6.587365728793155e-08	0.10294885856434163	5.317918922532947e-09	0.10500862521563041	3	random_matched
null_random_matched_233	coord_qc_residual_target	3200	0.061859909361319264	0.0004629749706693052	0.08073315034015138	4.816225077450714e-06	0.08918472961824046	4	random_matched
null_random_matched_234	coord_qc_residual_target	3200	0.1337161580777498	3.070716616085524e-14	0.14688665484732957	6.754336735751033e-17	0.1578181954548864	6	random_matched
null_random_matched_235	coord_qc_residual_target	3200	0.005407315591534725	0.7597822923734001	0.005239356590757479	0.7670246552249775	0.006426910672766819	1	random_matched
null_random_matched_236	coord_qc_residual_target	3200	0.07725977182712612	1.2126232224647722e-05	0.09769329677180631	3.068933535549865e-08	0.10794569864246609	4	random_matched
null_random_matched_237	coord_qc_residual_target	3200	0.11168194750113762	2.3727417992441436e-10	0.13345714254952562	3.4433739111594403e-14	0.14996849921248034	5	random_matched
null_random_matched_238	coord_qc_residual_target	3200	0.09312977484177487	1.3086524229633112e-07	0.11947401374257945	1.2006994309860102e-11	0.11632265806645167	4	random_matched
null_random_matched_239	coord_qc_residual_target	3200	0.1064329751155249	1.5841635525874058e-09	0.13823882807508084	4.00884756329746e-15	0.1620565514137854	4	random_matched
null_random_matched_240	coord_qc_residual_target	3200	0.013237560252691427	0.45411658735270255	0.042545446049359954	0.016089307564311456	0.0660219005475137	1	random_matched
null_random_matched_241	coord_qc_residual_target	3200	0.14783515152198742	4.250390637051058e-17	0.19377834875765124	1.9073037775197361e-28	0.18136128403210083	7	random_matched
null_random_matched_242	coord_qc_residual_target	3200	0.08245295104521005	3.0065061236711074e-06	0.07352173191130193	3.14056072264422e-05	0.04321233030825771	1	random_matched
null_random_matched_243	coord_qc_residual_target	3200	0.1566768851735239	4.894612511289875e-19	0.19180293352567704	6.825870896540996e-28	0.2003240081002025	8	random_matched
null_random_matched_244	coord_qc_residual_target	3200	0.13954558455035002	2.197959102364757e-15	0.16671254826294413	2.2338441441207757e-21	0.14277506937673443	5	random_matched
null_random_matched_245	coord_qc_residual_target	3200	0.06799393437440764	0.00011847030643841431	0.08120715441476117	4.233567521452699e-06	0.06832295807395186	2	random_matched
null_random_matched_246	coord_qc_residual_target	3200	0.08085815591396096	4.65551777799499e-06	0.09195510810108477	1.880514205567433e-07	0.12094352358808971	5	random_matched
null_random_matched_247	coord_qc_residual_target	3200	0.0985513699237072	2.3191517190894682e-08	0.10675112529307862	1.4155517994039507e-09	0.06219755493887348	5	random_matched
null_random_matched_248	coord_qc_residual_target	3200	0.01040967801852324	0.5560986377510584	0.0021781961355660288	0.9019729671295376	-0.04169429235730894	2	random_matched
null_random_matched_249	coord_qc_residual_target	3200	0.07665854459556098	1.417345474056e-05	0.08206615974767184	3.3453352777486005e-06	0.0970689267231681	2	random_matched
null_random_matched_250	coord_qc_residual_target	3200	0.09261697437665764	1.5338919945559947e-07	0.13201821540705225	6.479935287056466e-14	0.13246531163279085	3	random_matched
