target	mode	n	pooled_rho	pooled_p	sample_centered_rho	sample_centered_p	median_sample_rho	samples_rho_gt_0_2	class	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd	smoothness_expected_rho	smoothness_adjusted_residual
null_random_matched_202	raw_smoothed	3200	0.27498925574010386	1.2711737539097418e-56	0.33879655762665245	8.931954161080719e-87	0.2982820375190198	13	random_matched	0.9084826509138102	0.8851252528764526	0.17420976122037027	0.16861204841768063	0.3014354488553259	0.037361108771326534
null_random_matched_203	raw_smoothed	3200	0.3298165390793736	4.5373431200408217e-82	0.35784719497374057	2.736618146103608e-97	0.316472575442213	13	random_matched	0.9174763596635527	0.8978238041150725	0.21165180612352677	0.18133011092324092	0.3324839815825829	0.025363213391157657
null_random_matched_204	raw_smoothed	3200	0.38224193306371035	7.566924724842926e-112	0.46493071204508196	2.242505522327353e-171	0.49309370632155836	14	random_matched	0.9164824105979152	0.8955673753616867	0.28498783860579646	0.1948659244342089	0.3540435866379095	0.11088712540717244
null_random_matched_205	raw_smoothed	3200	0.22766920290518716	6.735541988119452e-39	0.2594158629704734	2.257194927249997e-50	0.25812326969760113	10	random_matched	0.9265038630208269	0.910552068774869	0.25585875270603015	0.18392697993443208	0.3276011677342206	-0.06818530476374718
null_random_matched_206	raw_smoothed	3200	0.2259281458841079	2.569394121114451e-38	0.24210522846711297	6.564835673005179e-44	0.21359094342825286	9	random_matched	0.9087336003433928	0.8927181228357915	0.2810258980421523	0.15391911680044798	0.21856999182875522	0.023535236638357743
null_random_matched_207	raw_smoothed	3200	0.30090754951734267	5.762010758176753e-68	0.3479027893884932	1.0387744925279132e-91	0.3419813881550997	13	random_matched	0.928584909001268	0.9076115713682816	0.2639448759834973	0.19336872408733438	0.3563687995061423	-0.008466010117649081
null_random_matched_208	raw_smoothed	3200	0.19658973514745373	3.0335373392566624e-29	0.23078468752136555	5.9656638270547785e-40	0.18979044489668012	8	random_matched	0.9112343567130229	0.8926950298693651	0.23230851708993178	0.18253119964748454	0.329627675161651	-0.09884298764028543
null_random_matched_209	raw_smoothed	3200	0.16452381501520916	7.452919303634764e-21	0.24482106781499768	6.858528025660406e-45	0.2623466711839447	11	random_matched	0.9082986506610613	0.883180823312077	0.27533928828147286	0.16535489160688496	0.25808371010841347	-0.013262642293415783
null_random_matched_210	raw_smoothed	3200	0.24447140648508686	9.187932877209447e-45	0.2912265375342239	1.3743598555895202e-63	0.25090698769128494	9	random_matched	0.9180997672459538	0.890972665551529	0.2192070140728318	0.18626263127036524	0.3461897945648769	-0.05496325703065302
null_random_matched_211	raw_smoothed	3200	0.2520568227912	1.4545486746490738e-47	0.3112868040277351	7.534706771249296e-73	0.26778041042934964	10	random_matched	0.9136447632987565	0.8907095664388219	0.25769175189193294	0.182930315190935	0.32273334407671256	-0.011446540048977438
null_random_matched_212	raw_smoothed	3200	0.3005158700709596	8.729398093143985e-68	0.3731586908167663	2.8002855345261913e-106	0.34628559325446173	13	random_matched	0.9173451054582944	0.8947178271420364	0.22588426981669382	0.17038913610604453	0.2912748318423898	0.0818838589743765
null_random_matched_213	raw_smoothed	3200	0.29132960445008405	1.2370487155966905e-63	0.3467428110592216	4.5111261161258986e-91	0.36885145081446924	13	random_matched	0.9217659335735143	0.900454023093202	0.2573270881216224	0.19987160665122194	0.3798384390540781	-0.03309562799485649
null_random_matched_214	raw_smoothed	3200	0.14963460348826726	1.7505888493645395e-17	0.19462062044507014	1.1027741364680282e-28	0.1782224198961555	7	random_matched	0.9040084452615429	0.8862330571610565	0.23669518490887814	0.15872345522722	0.2484848006759634	-0.05386418023089326
null_random_matched_215	raw_smoothed	3200	0.2272307611278866	9.446251703303481e-39	0.24650281866438703	1.6696757373294034e-45	0.2680759097828102	9	random_matched	0.9246152249706283	0.9068757361989177	0.2850484465060764	0.18672840250699974	0.3274206911113645	-0.08091787244697748
null_random_matched_216	raw_smoothed	3200	0.23637419308146385	7.037494098790269e-42	0.2882944305836955	2.6953832742375763e-62	0.30367544136706015	11	random_matched	0.9117807851789694	0.8914303080506986	0.24570226816171267	0.16586020460935583	0.2696595427416649	0.0186348878420306
null_random_matched_217	raw_smoothed	3200	0.23417050349256383	4.1088688827187124e-41	0.2611626716320041	4.713032775713291e-51	0.21351009678011984	8	random_matched	0.9168383756673613	0.8977036617005019	0.22694033134745165	0.16593020349690699	0.2762046416810527	-0.015041970049048614
null_random_matched_218	raw_smoothed	3200	0.2844820063435858	1.2253806488414101e-60	0.3216519328646298	6.307285800375108e-78	0.2851725958258427	12	random_matched	0.9147430571604034	0.8882350092807698	0.24010667785112613	0.1725168237898661	0.2935054987888165	0.028146434075813298
null_random_matched_219	raw_smoothed	3200	0.24561028853720118	3.538857612602462e-45	0.2692790375761864	2.7804491926845544e-54	0.23357311813552267	9	random_matched	0.9177353808491343	0.8984602038059076	0.21781462227714232	0.16857477456246328	0.28798676281936064	-0.018707725243174267
null_random_matched_220	raw_smoothed	3200	0.32589884455207974	4.578843617911722e-80	0.40827134374175933	8.153488626714176e-129	0.4105599897814961	15	random_matched	0.9264822313851021	0.9078839877520369	0.3200219087408976	0.19496877418375266	0.34375854442538445	0.06451279931637488
null_random_matched_221	raw_smoothed	3200	0.30583106348584344	2.943073917218733e-70	0.35160006786695563	9.2392118096281e-94	0.3034377554679804	15	random_matched	0.9304579471489666	0.9071841142469104	0.2800537243457936	0.19748993155112582	0.36493760081390797	-0.013337532946952335
null_random_matched_222	raw_smoothed	3200	0.2401354213783476	3.319823197579043e-43	0.26736790593561294	1.6392883427325323e-53	0.2982886336253483	12	random_matched	0.9090892016154397	0.8756854514900176	0.2619016675904731	0.17333001517893223	0.2886331048847274	-0.02126519894911444
null_random_matched_223	raw_smoothed	3200	0.14188746072212102	7.380181670672751e-16	0.18622099721384341	2.3249116140732126e-26	0.18359927119204567	7	random_matched	0.9180419929361058	0.8984322467491965	0.26490935114514846	0.16550031065324514	0.26264410505571345	-0.07642310784187004
null_random_matched_224	raw_smoothed	3200	0.4167734202627948	1.0767622811862302e-134	0.47792371260046856	2.510970401260017e-182	0.47751485427439533	14	random_matched	0.9320062787147996	0.9125200757446027	0.2698381072389193	0.21644028197653775	0.4316881733759137	0.04623553922455487
null_random_matched_225	raw_smoothed	3200	0.3156879743643226	5.570674374755373e-75	0.3949650620241873	5.968816523180372e-120	0.38534736248768087	14	random_matched	0.9183396306381219	0.8964206217002166	0.20470451938342077	0.19448576944340878	0.3785310761436812	0.016433985880506097
null_random_matched_226	raw_smoothed	3200	0.2905476157555702	2.7463076270834387e-63	0.34791098074006177	1.0280352374430652e-91	0.29002489334655523	12	random_matched	0.9241867642938413	0.9047011262605232	0.2540778966515214	0.18983626631505715	0.34760413802759627	0.0003068427124655049
null_random_matched_227	raw_smoothed	3200	0.1596452358280706	1.0303474759410056e-19	0.2144287340671135	1.3429290387325633e-34	0.1664572032281334	7	random_matched	0.9159868218618548	0.8966438440799497	0.21850970759211596	0.16976664677219638	0.29165293049524676	-0.07722419642813327
null_random_matched_228	raw_smoothed	3200	0.2546067608332433	1.5837408938635233e-48	0.30012990885612495	1.3136714824489004e-67	0.3009790558712683	13	random_matched	0.9225399926725639	0.9062320485634475	0.24233395921068243	0.17529733775724984	0.30293515417815176	-0.002805245322026806
null_random_matched_229	raw_smoothed	3200	0.33804702860196106	2.2375249793319836e-86	0.39195482982089447	5.314984574221069e-118	0.4563791724670502	13	random_matched	0.9306179078175373	0.9117524709163968	0.2701854243907309	0.20670566034546423	0.399063638556053	-0.007108808735158512
null_random_matched_230	raw_smoothed	3200	0.16061033769361507	6.167968138661259e-20	0.21135160138725542	1.2225927623093225e-33	0.1124452844959915	6	random_matched	0.9181243082849193	0.9017623896301799	0.27449870904496126	0.17454596555342883	0.2899108462859383	-0.07855924489868285
null_random_matched_231	raw_smoothed	3200	0.3130058512176198	1.1193693199367556e-73	0.3685727478039141	1.5539206480123396e-103	0.3328165506076866	14	random_matched	0.9254983333103143	0.9071666626935381	0.2598573198118984	0.19674648798592934	0.36892539388325934	-0.0003526460793452646
null_random_matched_232	raw_smoothed	3200	0.3131108109676705	9.959413967080301e-74	0.35723808280547675	6.091992028903398e-97	0.36920292999085225	15	random_matched	0.9182775153662418	0.9001364590723274	0.2751625474660598	0.19028779221717218	0.3421372656796087	0.015100817125868027
null_random_matched_233	raw_smoothed	3200	0.28858605329236753	2.0079682823792164e-62	0.34557663435173663	1.9621621903631037e-90	0.34846046955369486	12	random_matched	0.9281949073743312	0.9089827855119452	0.27475170091995615	0.1881451215070902	0.3355466195006953	0.010030014851041325
null_random_matched_234	raw_smoothed	3200	0.3870066868076664	7.696869158731425e-115	0.4302466480065748	2.2939301531378545e-144	0.45563483634567115	15	random_matched	0.9343481573875858	0.9132135521122745	0.2808710880044414	0.20215914754362116	0.38054347894611296	0.04970316906046185
null_random_matched_235	raw_smoothed	3200	0.21528605147793	7.213220232945484e-35	0.2593383254240502	2.419049332010422e-50	0.21916465439616556	9	random_matched	0.9184235301584011	0.8946887428729755	0.269041075973956	0.1707858558990888	0.27877387894983985	-0.01943555352578963
null_random_matched_236	raw_smoothed	3200	0.21017676118553255	2.815539960195739e-33	0.2814402877979144	2.4679477525954306e-59	0.2838908227945498	11	random_matched	0.9244532928730144	0.9104794581015923	0.22688867862278014	0.1786573120070186	0.3192962620161262	-0.037855974218211796
null_random_matched_237	raw_smoothed	3200	0.2660625994412267	5.46164622029918e-53	0.2964986744965028	5.959443535113115e-66	0.2756169976133404	12	random_matched	0.9119695954808241	0.8914739655586899	0.23076797510686745	0.17955136521095208	0.3201210746945418	-0.023622400198039017
null_random_matched_238	raw_smoothed	3200	0.286003674513005	2.6899532027079524e-61	0.3309598899739789	1.1651306658497949e-82	0.3956918432038075	12	random_matched	0.926191544475065	0.8995262871062752	0.27467962904598114	0.18931316283474856	0.33901103014978645	-0.008051140175807547
null_random_matched_239	raw_smoothed	3200	0.31000091011948033	3.1110067855326143e-72	0.36090481391342566	4.797929830793211e-99	0.36023724204240004	13	random_matched	0.9379483192003333	0.9249249508310348	0.22461844286488689	0.20994298995465732	0.4250933887392009	-0.06418857482577522
null_random_matched_240	raw_smoothed	3200	0.18025260232267495	8.953652008944044e-25	0.25015564063511503	7.475725495180038e-47	0.17731264834592325	7	random_matched	0.9185081217033562	0.899420763341992	0.29088739839518596	0.16788225620764655	0.2623175435449596	-0.01216190290984459
null_random_matched_241	raw_smoothed	3200	0.40801552686886267	1.2178997110583053e-128	0.4878454773256726	5.1634321697671524e-191	0.48006343875266855	15	random_matched	0.9290977825863733	0.9067640758857733	0.2699393692805568	0.20256014197301334	0.3850720533028216	0.102773424022851
null_random_matched_242	raw_smoothed	3200	0.276243890187771	3.823764246978636e-57	0.3204366844234163	2.544555357119355e-77	0.3302340399012341	12	random_matched	0.9201260822595736	0.9021404119733976	0.26846939635876355	0.19216495174429485	0.35064010775121696	-0.030203423327800683
null_random_matched_243	raw_smoothed	3200	0.3167257719437343	1.730159674840355e-75	0.3616383197448852	1.8066963193707157e-99	0.3955116567124377	13	random_matched	0.9230252242032538	0.9082204748021384	0.2821902902509087	0.20077045644391156	0.37524755304687857	-0.013609233301993373
null_random_matched_244	raw_smoothed	3200	0.35450660970297115	2.1573251378615563e-95	0.44090142245361363	2.4813839846023015e-152	0.43321584310788536	16	random_matched	0.9311291823213707	0.9128517473385566	0.2763288187082619	0.2001921589262849	0.3754187352624298	0.06548268719118383
null_random_matched_245	raw_smoothed	3200	0.27430784079292814	2.4344862433544184e-56	0.3048121627884848	8.845611110219038e-70	0.3267328782972866	13	random_matched	0.9278274907558745	0.8990881636476182	0.2649709008602956	0.19985566442243663	0.37727116465550947	-0.0724590018670247
null_random_matched_246	raw_smoothed	3200	0.3373284540627365	5.3836888763507215e-86	0.381494833942093	2.2062111451532087e-111	0.37525782246036143	15	random_matched	0.9241417323956475	0.9010124236470688	0.2766124894072662	0.18345212905838665	0.3189101291692024	0.06258470477289058
null_random_matched_247	raw_smoothed	3200	0.2354766867658817	1.4470134593412607e-41	0.25732233026081003	1.4522482459312999e-49	0.26184563398740623	9	random_matched	0.9259545434002318	0.9079418760220948	0.30144216435043286	0.18510976050655298	0.3168210913910124	-0.05949876113020236
null_random_matched_248	raw_smoothed	3200	0.19939988705355247	4.694456326563074e-30	0.2307289579331219	6.23200678525104e-40	0.2416202650516288	9	random_matched	0.9134365126209187	0.8873948623504917	0.26904487130979354	0.18055178638032843	0.31100213821832623	-0.08027318028520433
null_random_matched_249	raw_smoothed	3200	0.15899388957226274	1.4541125904215655e-19	0.21035114368225405	2.4884328411171354e-33	0.22327994683239022	9	random_matched	0.9055100367868052	0.8856539913947369	0.25316464367315966	0.15790562154889848	0.24045333297368665	-0.0301021892914326
null_random_matched_250	raw_smoothed	3200	0.34946776729664614	1.4183887357727205e-92	0.4312242925469966	4.3803026513200416e-145	0.4189245342219222	15	random_matched	0.9174733644321866	0.899308008550056	0.2755562754768599	0.1915419663421835	0.3461553880955961	0.08506890445140053
actual_DM1_RAI	coord_qc_residual_target	3200	0.16226610948908535	2.538640899186362e-20	0.21304098479404143	3.6518265095456342e-34	0.18957623940598517	7	actual_dm1	0.7572111518272607	0.7450655328883222	0.1083749350376956	0.17998766575627548	0.1678676670871195	0.04517331770692193
loo_drop_DIO1	coord_qc_residual_target	3200	0.16376950036811527	1.124625760828372e-20	0.21580179475603462	4.956629134671028e-35	0.2021180529513238	8	panel_loo	0.760029308962823	0.748769125478137	0.11673187785249736	0.1937052634478046	0.19355578620569142	0.0222460085503432
loo_drop_FOXE1	coord_qc_residual_target	3200	0.16981611997716012	3.933475942173744e-22	0.2210361269322389	1.0410765600917483e-36	0.18652141303532588	8	panel_loo	0.7672140712611396	0.7522478999474989	0.10667966406087875	0.18797718782912295	0.17735579536631707	0.043680331565921826
loo_drop_NKX2-1	coord_qc_residual_target	3200	0.1545689304998955	1.4533868101715061e-18	0.1923418686369012	4.827070205264516e-28	0.14239930998274958	5	panel_loo	0.7742421310393537	0.7545148974381215	0.1048146380404995	0.18349579520029974	0.1673103474671671	0.02503152116973409
loo_drop_PAX8	coord_qc_residual_target	3200	0.14202432124260947	6.920257443398254e-16	0.18290999405859315	1.7894973453410206e-25	0.17201830045751146	6	panel_loo	0.7658936298051444	0.7505280964775946	0.10162902243888747	0.1788971198445411	0.1601221519551515	0.022787842103441647
loo_drop_SLC5A5	coord_qc_residual_target	3200	0.16836208040645315	8.911600995733804e-22	0.2150706318428351	8.434575594020019e-35	0.211657541438536	9	panel_loo	0.7654465664498599	0.7475211880297007	0.1158468523336078	0.20023555551954786	0.20559273629883346	0.009477895544001635
loo_drop_TG	coord_qc_residual_target	3200	0.15570554242729906	8.097226659303852e-19	0.20769736757298507	1.610558052511162e-32	0.2000630015750394	8	panel_loo	0.7350527097955013	0.7253586856340368	0.08691465346172245	0.16694919069179578	0.14740325672906335	0.06029411084392172
loo_drop_TPO	coord_qc_residual_target	3200	0.15242363036363574	4.3319743599781075e-18	0.20553951262592893	7.215997778882755e-32	0.18912097802445063	7	panel_loo	0.7405964854165815	0.7349837980511061	0.11418819164955005	0.17794509391928112	0.17229610415252158	0.03324340847340734
loo_drop_TSHR	coord_qc_residual_target	3200	0.1639351591977694	1.0276366102847666e-20	0.2152627307385479	7.336469294582268e-35	0.19119552988824723	6	panel_loo	0.7753266649488929	0.7557471124278108	0.1042909742412652	0.18096204576816727	0.1618686380181904	0.0533940927203575
null_random_matched_001	coord_qc_residual_target	3200	0.1297700257343775	1.716387421863993e-13	0.1591980477732468	1.305481062960069e-19	0.1361036525913148	5	random_matched	0.7027947514392082	0.6919872561894834	0.08759758270899166	0.14272606417106448	0.12353030748738252	0.035667740285864294
null_random_matched_002	coord_qc_residual_target	3200	0.05063571222028439	0.004168679955613179	0.05628892786024685	0.0014452198127236592	0.06347933698342459	2	random_matched	0.7048692401065302	0.7025065478233447	0.04914990727576302	0.12351897374795229	0.06799534037948349	-0.01170641251923664
null_random_matched_003	coord_qc_residual_target	3200	0.054848736562515356	0.0019102830633244384	0.06903632095081258	9.290101174355959e-05	0.061420535513387844	4	random_matched	0.7321101662216957	0.7201176591914799	0.0739714075856003	0.12408605772884433	0.06870120178654661	0.00033511916426597066
null_random_matched_004	coord_qc_residual_target	3200	0.15553116887511412	8.860016715083872e-19	0.17195741999095895	1.1639671547600434e-22	0.15350933773344333	6	random_matched	0.6961731867627781	0.6907356460265806	0.10454668447010805	0.1485466438892041	0.14133988795485683	0.030617532036102124
null_random_matched_005	coord_qc_residual_target	3200	0.09480966404391249	7.73273693859361e-08	0.10862517698976334	7.246822054644372e-10	0.0767779194479862	6	random_matched	0.6662579223029823	0.664741492308967	0.05995930380173526	0.1219978240112422	0.09121057644615493	0.01741460054360841
null_random_matched_006	coord_qc_residual_target	3200	0.011520400661171937	0.5147500558919824	0.009913076529597315	0.5750954986310085	0.0028583214580364517	1	random_matched	0.7482975056931156	0.7348948098702469	0.04532652442665822	0.12273900122269553	0.046509935318359924	-0.03659685878876261
null_random_matched_007	coord_qc_residual_target	3200	0.10527942446576409	2.3758403050528787e-09	0.13376325317512236	3.00735451774911e-14	0.15859446486162154	4	random_matched	0.6943500817236408	0.6819849246231157	0.09062621614862261	0.14268177585240835	0.13038526641900397	0.0033779867561183896
null_random_matched_008	coord_qc_residual_target	3200	0.09229989499998972	1.691450258222906e-07	0.10178296880204772	7.905747634157221e-09	0.16427360684017103	5	random_matched	0.7474538009062048	0.7349643452418786	0.08076339822581109	0.12926639494846417	0.07212149549043208	0.029661473311615644
null_random_matched_009	coord_qc_residual_target	3200	0.05859302403252186	0.0009129097520312094	0.09100517807667752	2.513103857339309e-07	0.11375084377109429	1	random_matched	0.7556788185477361	0.7501147528688219	0.038544675571299605	0.1377827589369802	0.06198558079697245	0.029019597279705066
null_random_matched_010	coord_qc_residual_target	3200	0.0589891507801905	0.0008422175913771477	0.0817404517080519	3.658765893590171e-06	0.046251406285157136	2	random_matched	0.6742134194788495	0.663286207155179	0.06548342836715297	0.13201763221698157	0.1121321826692885	-0.030391730961236596
null_random_matched_011	coord_qc_residual_target	3200	0.0611349313852472	0.0005397752411412359	0.07944633405237635	6.810684651000147e-06	0.07388209705242632	3	random_matched	0.7018145322881284	0.6935518891539233	0.06635797810000499	0.13179323367147458	0.09471165380084517	-0.015265319748468828
null_random_matched_012	coord_qc_residual_target	3200	0.11083207527656984	3.246295640224083e-10	0.11452460688716862	8.174918214220578e-11	0.11143328583214582	4	random_matched	0.7381910048347713	0.7255564837397803	0.07796999754489964	0.12777967286242323	0.07375974924578216	0.04076485764138646
null_random_matched_013	coord_qc_residual_target	3200	0.0522739430931585	0.003097146471813432	0.059421938175970516	0.0007708053360310584	0.08018225455636391	1	random_matched	0.7178417601135462	0.7077359630077786	0.04757889264676831	0.1267861453712184	0.07021370423306064	-0.010791766057090126
null_random_matched_014	coord_qc_residual_target	3200	0.13082887752235128	1.0871167766469916e-13	0.1703278148513491	2.9446241926808225e-22	0.13965049126228157	5	random_matched	0.7024857028860219	0.6965322259697921	0.07983401594115885	0.13666840414321887	0.10703288974158119	0.0632949251097679
null_random_matched_015	coord_qc_residual_target	3200	0.04861933775579469	0.005943589083169796	0.07062745819115801	6.36844928227323e-05	0.047074926873171836	1	random_matched	0.7102248048315238	0.6988780657016427	0.05161508673012859	0.1262356304142216	0.07590504610567843	-0.005277587914520418
null_random_matched_016	coord_qc_residual_target	3200	0.07532520449953167	1.9951500570036535e-05	0.08003276306472294	5.819583269514995e-06	0.07608715217880448	4	random_matched	0.7080464282835953	0.7062181570957956	0.0827748037782	0.13121379120798815	0.09288843171770825	-0.012855668652985305
null_random_matched_017	coord_qc_residual_target	3200	0.10718077389460681	1.2153392251150412e-09	0.12402908498819189	1.91409139563696e-12	0.1215540388509713	5	random_matched	0.6846582676668228	0.6655183567089179	0.06016487489749538	0.13214445860717614	0.10897900798261845	0.01505007700557344
null_random_matched_018	coord_qc_residual_target	3200	0.15136713038253222	7.375246984402757e-18	0.18079571382282358	6.455927109472847e-25	0.18602565064126605	7	random_matched	0.684200755782929	0.6756622845655551	0.08010509466932059	0.1401714288783202	0.12537407507983686	0.05542163874298672
null_random_matched_019	coord_qc_residual_target	3200	-0.010905065152860218	0.5374583750520369	0.002840856356528941	0.8723764431111128	0.0025553138828470707	0	random_matched	0.7564111990678193	0.7527751043130205	0.07061519434057598	0.12242300463615767	0.04566758947238813	-0.04282673311585919
null_random_matched_020	coord_qc_residual_target	3200	0.10690772186598844	1.3391128961139467e-09	0.13704124238684007	6.918941742753998e-15	0.12817595439885998	4	random_matched	0.6804217579782763	0.6758050353016916	0.08463856045857776	0.14165497266716387	0.12973269614293115	0.00730854624390892
null_random_matched_021	coord_qc_residual_target	3200	0.031797119926476554	0.07210276216594805	0.039287213187227846	0.026255605241277416	0.08983499587489688	2	random_matched	0.6802381733045527	0.6744415047177859	0.07601894525822384	0.14091236155948736	0.12578586687986923	-0.08649865369264138
null_random_matched_022	coord_qc_residual_target	3200	0.14248497509618893	5.570105824617628e-16	0.17680822197834195	6.956617942891022e-24	0.09482937073426836	7	random_matched	0.6789656459572436	0.661804796061495	0.052352763622604846	0.13460481891407394	0.11242321654126373	0.06438500543707822
null_random_matched_023	coord_qc_residual_target	3200	0.08432118145226379	1.7830954887092013e-06	0.11864652525844971	1.6639220334152206e-11	0.15260406510162758	2	random_matched	0.6611167018297361	0.6452189744628473	0.06699757745209783	0.1384657398084273	0.1346191051611305	-0.015972579902680778
null_random_matched_024	coord_qc_residual_target	3200	0.04677757524683351	0.008131648724152759	0.0629483920115617	0.00036658286650821924	0.04555388884722119	1	random_matched	0.7065908414065692	0.6984868553671775	0.08842533782497011	0.12890759106398786	0.09543297450753777	-0.032484582495976064
null_random_matched_025	coord_qc_residual_target	3200	0.11005475732956613	4.315305840307428e-10	0.12137748756127806	5.620632033620742e-12	0.10758268956723921	5	random_matched	0.6836996534405849	0.672623643866581	0.06713428572584712	0.1361522906213099	0.1148155085225333	0.006561979038744753
null_random_matched_026	coord_qc_residual_target	3200	0.07488810936407317	2.229115894445849e-05	0.08677316863019223	8.833563727474373e-07	0.10659041476036901	3	random_matched	0.7083836987023358	0.6911143749290461	0.07519612029382554	0.14109583961822644	0.11622308624269859	-0.029449917612506357
null_random_matched_027	coord_qc_residual_target	3200	0.12900703945381242	2.379769747097401e-13	0.1546581797761894	1.3883598510035392e-18	0.16107552688817223	6	random_matched	0.7069125311963146	0.6941361329098242	0.09876085285862603	0.14282109575690113	0.12687320430786359	0.027784975468325812
null_random_matched_028	coord_qc_residual_target	3200	0.12931336284798464	2.0876497370324086e-13	0.17376172827262967	4.1207539291969494e-23	0.16846921173029328	7	random_matched	0.7220374223892815	0.7088666164143558	0.08854388343534411	0.13854435404349277	0.10674628830281556	0.06701543996981411
null_random_matched_029	coord_qc_residual_target	3200	0.1108189077948152	3.2620401235732407e-10	0.12922648478774265	2.1667191264355733e-13	0.13312982824570616	4	random_matched	0.6428393540937186	0.6413810024495306	0.0735049435619727	0.14403570818424521	0.1493435343877416	-0.020117049599998937
null_random_matched_030	coord_qc_residual_target	3200	0.13635919092863188	9.4210470291069e-15	0.155307846099399	9.941287709231146e-19	0.14618615465386636	5	random_matched	0.7334052179289829	0.7235972484293494	0.07875161305793064	0.13646169083004608	0.09070793910020479	0.0645999069991942
null_random_matched_031	coord_qc_residual_target	3200	0.036821784967947746	0.03726515285919419	0.04034750491674852	0.02246354139033223	0.03426610665266632	2	random_matched	0.7446234824532779	0.7404068109593165	0.022873089779138434	0.12105624555007895	0.03147820960609793	0.008869295310650588
null_random_matched_032	coord_qc_residual_target	3200	0.07350136948255559	3.156506708453205e-05	0.08719725192355975	7.808019077399233e-07	0.12009825245631142	2	random_matched	0.6905431315859878	0.6855059050968236	0.06997776466718429	0.137888831617815	0.11165006303609745	-0.024452811112537706
null_random_matched_033	coord_qc_residual_target	3200	0.09121693298016921	2.3563819230248191e-07	0.12510752320385968	1.226930502428165e-12	0.12683042076051904	7	random_matched	0.699244854424408	0.6779801383199819	0.0761848372808514	0.1434376254309705	0.12833397110589817	-0.003226447902038493
null_random_matched_034	coord_qc_residual_target	3200	0.0380413281203117	0.031406759468428205	0.03637567628180432	0.039628933194564404	0.014508362709067728	1	random_matched	0.6779687164164366	0.6702137710121994	0.0835655696438473	0.14271969496915266	0.13441990555242733	-0.098044229270623
null_random_matched_035	coord_qc_residual_target	3200	0.09690246216975666	3.964658465975652e-08	0.11564234723069794	5.338151933533668e-11	0.10618915472886824	4	random_matched	0.7087422747795188	0.7005005437635942	0.06696849246066393	0.13521049247593064	0.09707285386593444	0.018569493364763504
null_random_matched_036	coord_qc_residual_target	3200	0.05521649550454056	0.0017799846488162942	0.06630385352088412	0.0001744677899989065	0.10233405835145878	0	random_matched	0.7347176556183058	0.7304863572540233	0.05992030689046774	0.13326734538370036	0.07361434947891252	-0.007310495958028393
null_random_matched_037	coord_qc_residual_target	3200	0.10495561339898567	2.6600587746333473e-09	0.11763254932935051	2.4742213570394277e-11	0.10194479861996553	5	random_matched	0.7232523449883196	0.7074720791840255	0.07885421832559664	0.1471263135339566	0.11905882461586204	-0.0014262752865115275
null_random_matched_038	coord_qc_residual_target	3200	0.14012009815625956	1.6845609002500046e-15	0.1757568672614128	1.2900361384708254e-23	0.15436135903397585	5	random_matched	0.695496941332709	0.6840680079501987	0.08981247993064209	0.1327768224564473	0.11116783865288515	0.06458902860852764
null_random_matched_039	coord_qc_residual_target	3200	-0.02217956137007435	0.20972224545376805	-0.011316081305281375	0.5222346129821739	0.010315757893947352	0	random_matched	0.7437404731577135	0.7254402943973346	0.061864193606407686	0.1343528786755541	0.07921665923728073	-0.0905327405425621
null_random_matched_040	coord_qc_residual_target	3200	0.05645658803286992	0.0013984661045673965	0.07767465516842335	1.0881487233289518e-05	0.09781744543613591	2	random_matched	0.7096863014298793	0.6984594023383415	0.03183644583806127	0.12528334367966612	0.06663710597215591	0.01103754919626744
null_random_matched_041	coord_qc_residual_target	3200	0.08629821020978613	1.0136015124673112e-06	0.09331260786744215	1.236362155193203e-07	0.07950198754968876	3	random_matched	0.6981790556140763	0.6916250906257793	0.08574792610537063	0.1347787816391809	0.10880550588711796	-0.015492898019675808
null_random_matched_042	coord_qc_residual_target	3200	0.05726377561169682	0.0011922737676650153	0.0702539376468689	6.963622523576565e-05	0.043273831845796154	4	random_matched	0.7006291251286918	0.6958337258783521	0.07114754303358295	0.13740565951659064	0.10532278142144179	-0.035068843774572894
null_random_matched_043	coord_qc_residual_target	3200	0.0188208295967607	0.2871723467552532	0.03194696173798454	0.0707703566845852	0.02599939998499963	1	random_matched	0.7431484566132966	0.7315192750784945	0.037710454886754424	0.11689614881021747	0.0349989365463592	-0.0030519748083746648
null_random_matched_044	coord_qc_residual_target	3200	0.10880607788633573	6.789184446584525e-10	0.12759526392531872	4.3343894680082377e-13	0.16671941798544965	6	random_matched	0.6901595335281818	0.6839594740997011	0.0660696901837072	0.12864458466803377	0.09447449814466619	0.03312076578065254
null_random_matched_045	coord_qc_residual_target	3200	0.09407946866010436	9.730417733012833e-08	0.12417466593502595	1.802963670515514e-12	0.10186979674491864	3	random_matched	0.6626244786494813	0.6557326413588505	0.08823069102449038	0.13498934912995586	0.13075470618104798	-0.006580040246022031
null_random_matched_046	coord_qc_residual_target	3200	0.11669002482324459	3.5669164861308786e-11	0.13118944738178193	9.297532713544911e-14	0.09612315307882698	5	random_matched	0.6914436055509602	0.6832067225417069	0.04961320363505224	0.13376596335366825	0.09756366623998844	0.03362578114179349
