study	hugoGeneSymbol	n	gain_rate	loss_rate	mean_alt
thpa_tcga_gdc	SFRP2	505	0.03564356435643564	0.0039603960396039604	0.031683168316831684
thpa_tcga_gdc	DGCR8	505	0.033663366336633666	0.09900990099009901	-0.06534653465346535
thpa_tcga_gdc	SLC5A5	505	0.031683168316831684	0.009900990099009901	0.02178217821782178
thpa_tcga_gdc	VEGFA	505	0.027722772277227723	0.0	0.027722772277227723
thpa_tcga_gdc	CCR5	505	0.027722772277227723	0.0	0.027722772277227723
thpa_tcga_gdc	RET	505	0.027722772277227723	0.0039603960396039604	0.023762376237623763
thpa_tcga_gdc	HLA-DRA	505	0.027722772277227723	0.009900990099009901	0.01782178217821782
thpa_tcga_gdc	DIO1	505	0.02574257425742574	0.0	0.02574257425742574
thpa_tcga_gdc	TG	505	0.02574257425742574	0.0019801980198019802	0.023762376237623763
thpa_tcga_gdc	TACSTD2	505	0.02574257425742574	0.0019801980198019802	0.023762376237623763
thpa_tcga_gdc	ALK	505	0.02178217821782178	0.0039603960396039604	0.015841584158415842
thpa_tcga_gdc	FOXE1	505	0.02178217821782178	0.023762376237623763	-0.0039603960396039604
thpa_tcga_gdc	PAX8	505	0.02178217821782178	0.0019801980198019802	0.01782178217821782
thpa_tcga_gdc	TPO	505	0.019801980198019802	0.0039603960396039604	0.013861386138613862
