population	China Canton Han	China Hubei Han	China Southwest Dai	China Yunnan Hani	China Yunnan Province Han	China Yunnan Province Lisu	China Yunnan Province Nu	China Zhejiang Han	Germany DKMS - China minority	India Andhra Pradesh Telugu Speaking	India Central UCBB	India East UCBB	India Karnataka Kannada Speaking	India Kerala Malayalam speaking	India Mumbai Maratha	India North UCBB	India North pop 2	India Northeast UCBB	India South UCBB	India Tamil Nadu	India West UCBB	Japan Central	Japan Hyogo	Japan pop 16	Japan pop 3	Malaysia Jelebu Temuan	Malaysia Kedah Baling Kensiu	Malaysia Peninsular Chinese	Malaysia Peninsular Indian	Malaysia Peninsular Malay	Malaysia Perak Grik Jehai	Malaysia Sarawak Bau Bidayuh	Pakistan Baloch	Pakistan Brahui	Pakistan Burusho	Pakistan Kalash	Pakistan Karachi Parsi	Pakistan Mixed Pathan	Pakistan Mixed Punjabi	Pakistan Mixed Sindhi	Philippines Ivatan	Singapore Riau Malay	Singapore SGVP Chinese CHS	Singapore SGVP Malay MAS	Singapore SGVP. Indian INS	South Korea pop 1	South Korea pop 3	Sri Lanka Colombo	Taiwan Ami	Taiwan Atayal	Taiwan Bunun	Taiwan Hakka	Taiwan Han Chinese	Taiwan Minnan pop 1	Taiwan Paiwan	Taiwan Pazeh	Taiwan Puyuma	Taiwan Rukai	Taiwan Saisiat	Taiwan Siraya	Taiwan Tao	Taiwan Taroko	Taiwan Thao	Taiwan Tsou	Taiwan pop 2	Thailand	Thailand Northeast	Thailand Northeast pop 2	Vietnam Hanoi Kinh pop 2	Vietnam Kinh
Malaysia Perak Grik Jehai	0.839207781327992	0.5472043769310119	1.545513802413943	0.6757324605630769	0.6666385822203833	1.714414833508761	1.5314200792381671	0.9269557917761894	0.7685053981763478	0.6352571696080611	0.5706699096361609	0.52010366212722	0.563763476252975	0.736117177661618	0.5277371952922686	0.6118648587574266	0.45775728373444746	0.6029776146720272	0.5624700628386242	0.5952832389683379	0.5469188378400847	0.2500283037879327	0.243763449544127	0.21901370925594002	0.21522847501258355	0.31199309612862086	0.16266036499389597	0.16423508380560337	0.26338163317255464	0.19849097042928868	0.0	0.4551803254158128	1.5012993557397183	1.5107699938518604	1.398512511590624	1.344490351213948	1.4873259897833335	1.5148242024314242	0.2764994271788514	1.4420030828725923	0.2586191630334025	0.2509860722597685	0.2656779836289613	0.3389197426210638	0.5516541083500676	0.22138364810991798	0.3362051860265583	0.26019682190342813	0.36138743577986077	0.36138743577986077	0.36138743577986077	0.36138743577986077	0.9218696676272179	1.3748401658967353	0.36138743577986077	0.36138743577986077	0.36138743577986077	0.36138743577986077	0.36138743577986077	1.3712678241678784	0.2458629056865366	0.36138743577986077	1.3971554521835594	0.36138743577986077	0.9966934013074796	0.22718372267237755	0.4384089140043226	0.2448211460697148	0.24493885561258244	0.24372374342505587
Malaysia Sarawak Bau Bidayuh	0.4803974157146051	0.4361844030284249	0.6534712379420559	0.7435238176171769	0.5604680642218643	1.0522096503039942	0.7224312354172193	0.693460873987286	0.6986043242112822	0.3793155541363089	0.32316628740924175	0.34543560796570394	0.4451323265634324	0.6711384848798144	0.34812998569906695	0.34354356054476837	0.2860429931403823	0.536584831349238	0.36678752456896385	0.40056350423810616	0.3495946965030379	0.3254410246816772	0.3170935950633143	0.3215675807163476	0.32077049198443447	0.15647104326036534	0.30561098699908734	0.14070309286058744	0.22834228319745864	0.09503428163128769	0.4551803254158128	0.0	0.820797580163593	0.8252654634547216	0.6022610413835685	0.5407276065918719	0.6930425952117388	0.8241593277350857	0.2591700484059147	0.6672928148984886	0.2162489026903561	0.1971015747448893	0.24208248093606177	0.22372282363397122	0.43116351368027556	0.235986277069286	0.33154043492646273	0.24497878562234762	0.4091667883640711	0.4091667883640711	0.4091667883640711	0.4091667883640711	0.6528475769463701	0.6183798371710093	0.4091667883640711	0.4091667883640711	0.4091667883640711	0.4091667883640711	0.4091667883640711	0.35121717824048093	0.2936422582707469	0.4091667883640711	0.3771048062561618	0.4091667883640711	0.632300060435674	0.18601938866038034	0.49087278447524324	0.14549949444354313	0.20808826867463726	0.19108322419086402
Pakistan Baloch	1.045959540401608	0.7370198737989572	2.617897308466651	1.721635527289281	1.7059903170725323	2.653991265689859	1.7034761784288535	1.0676363857864006	1.016739450631355	0.8013205201397247	0.7138934183769745	0.6701105581193595	0.7620421173374664	1.030982286332164	0.7155711375763624	0.7609093425926851	0.5794558312894676	0.9436577244232867	0.714168955061454	0.7873172412517552	0.6998323483610176	0.5213911379056236	0.5376596709290351	0.5332804346018398	0.5333284389650422	0.618038455275339	0.6039474269908515	0.4290323423172792	0.4282098715333759	0.445574249052273	1.5012993557397183	0.820797580163593	0.0	0.011933163428436346	0.3985591290355647	0.25472056179837266	0.4074188916786324	0.06353838664421482	0.43502016186337905	0.10300245826156684	0.47602781966018987	0.4557395111491809	0.4961387812410247	0.5884302420784001	0.7082986750691385	0.4166781574188687	0.4610458281947633	0.39531208708023896	0.5546245342137185	0.5546245342137185	0.5546245342137185	0.5546245342137185	1.9524592626954327	1.5575006396799023	0.5546245342137185	0.5546245342137185	0.5546245342137185	0.5546245342137185	0.5546245342137185	1.5438064354983443	0.37607593271728335	0.5546245342137185	1.5903925506174168	0.5546245342137185	2.025265970157408	0.40000358898419414	1.46114960633986	0.48406925219917857	0.38180213710784816	0.3677003746262342
Pakistan Brahui	1.092388690938628	0.7708328605997892	2.6631856592591885	1.7683079268088424	1.708258657704629	2.693940620040182	1.712796431694979	1.0295198404333215	0.986856517942352	0.7918370491386448	0.7052014676267163	0.663328837272024	0.7517190778900352	1.0088526751827003	0.702127747223054	0.7523683739680456	0.5678372852225245	0.9478360887739821	0.7036745923248899	0.7799446810741179	0.6865671816519582	0.5202329708278884	0.5431855091091343	0.5333295359100223	0.5333675548205176	0.6334111731663936	0.6291810385021157	0.43694310359525373	0.4190306205761294	0.4437468151039017	1.5107699938518604	0.8252654634547216	0.011933163428436346	0.0	0.4185696126178712	0.2611283202747531	0.40015687207839745	0.049627836827613306	0.4284721636234008	0.08980874342614158	0.480934594309066	0.45244813836921255	0.4940653449591533	0.5877738995603937	0.7014542774699569	0.4142399359161146	0.4519232268586486	0.3886687468991199	0.6012969337332795	0.6012969337332795	0.6012969337332795	0.6012969337332795	1.9943888980952975	1.6001007078401976	0.6012969337332795	0.6012969337332795	0.6012969337332795	0.6012969337332795	0.6012969337332795	1.583615636049607	0.4048544343430051	0.6012969337332795	1.6370649501369778	0.6012969337332795	2.0666874384275267	0.39419536745995654	1.4538492945679993	0.47751786483110675	0.37549473221942886	0.36321228394092064
Pakistan Burusho	1.8614719380294575	0.8786752868674398	2.142246724908689	1.6682954242485046	0.8530791461682502	2.694935611319544	2.5108414934100893	0.9596974743334205	0.9615318749975215	0.8051897449355433	0.6527985671827793	0.6168586283914729	0.7398293119166337	0.9880284972769231	0.6189663215508544	0.6963481116593758	0.48879396746871456	0.7691237148500331	0.7100407550315525	0.7837500288832223	0.653661967914239	0.43376312899121694	0.5173040623224026	0.45052644391683133	0.4516733200937551	0.5376146502225166	0.5340063348691676	0.37804602837413065	0.31496110121545073	0.37392941403700775	1.398512511590624	0.6022610413835685	0.3985591290355647	0.4185696126178712	0.0	0.4024004944425606	0.1383869746581185	0.2862296545772534	0.34628430610349925	0.22915380781590605	0.4057854539702632	0.3888500522530482	0.4173467627308208	0.4676124721046937	0.5952610319340264	0.35981488304166964	0.4138814207353365	0.3114503093303375	1.4215279174833162	1.4215279174833162	1.4215279174833162	1.4215279174833162	1.4270552102386667	1.9061373630667837	1.4215279174833162	1.4215279174833162	1.4215279174833162	1.4215279174833162	1.4215279174833162	1.7187883678206288	0.3857599010796177	1.4215279174833162	2.4572959338870146	1.4215279174833162	1.4762321873644606	0.3356155972558277	0.5194610682268163	0.41770380022780257	0.33769732085641513	0.33108170094838024
Pakistan Kalash	1.0045304365172865	0.6491862257475176	1.7063177818581963	0.813298106681564	0.7407797100424102	1.8084038658411983	1.6270549527496856	0.966549662804896	0.8782002562361092	0.7069418489135684	0.621328658163042	0.5756233970932213	0.6513383473568665	0.8633572373854775	0.5846785448277745	0.6631123016025625	0.4912210597636372	0.6345256472139355	0.6319647953476929	0.6794886582480966	0.6083203813496509	0.3714639109625321	0.4076226207620734	0.38835383644976756	0.38935841360213924	0.48573185299777827	0.48885341502608154	0.28984753506349137	0.3288961696630657	0.31022216068266467	1.344490351213948	0.5407276065918719	0.25472056179837266	0.2611283202747531	0.4024004944425606	0.0	0.4573845514486302	0.31685901060477545	0.27898038446570156	0.270938067349586	0.3450733438266118	0.3256401650977163	0.3456094223811317	0.4070208620419089	0.5911920210294815	0.2979902238214666	0.3493497000379999	0.27924824366526885	0.5665305999163754	0.5665305999163754	0.5665305999163754	0.5665305999163754	1.0343054069293591	1.5571161682290127	0.5665305999163754	0.5665305999163754	0.5665305999163754	0.5665305999163754	0.5665305999163754	1.5399749914224181	0.3485424866742193	0.5665305999163754	1.602298616320074	0.5665305999163754	1.1074769309890315	0.2840259197962609	0.43510788915061543	0.35546721284166877	0.2761439212971451	0.25921105980028525
Pakistan Karachi Parsi	1.2590206165608862	0.8318580758942046	2.031972530773166	1.158023381418969	0.901338485884151	2.087734631276533	1.8193107168834814	0.9034886549272813	0.9011450215918851	0.7548910405819425	0.6507859062553935	0.6129518497492873	0.7088414134836839	0.9457531395705092	0.6160073294148717	0.6943755482411026	0.5025370000406235	0.7633114599260139	0.6674386954347588	0.7448066477199776	0.6313307846136977	0.501137297850656	0.5519607228480253	0.5179766287985501	0.5187785750167783	0.6206865997161731	0.6386537067297645	0.44775685375791774	0.35659398930729513	0.42230452109742717	1.4873259897833335	0.6930425952117388	0.4074188916786324	0.40015687207839745	0.1383869746581185	0.4573845514486302	0.0	0.28327138283110764	0.40330012574206275	0.1510538930111172	0.4751227691379038	0.42938677604430914	0.4871954358574715	0.5459862895853855	0.6481720893896527	0.4060848669853013	0.46541737551544937	0.36111830205365747	0.8340833813321734	0.8340833813321734	0.8340833813321734	0.8340833813321734	1.3454497544143376	1.7887631351952311	0.8340833813321734	0.8340833813321734	0.8340833813321734	0.8340833813321734	0.8340833813321734	1.7326676043960412	0.47540287902490386	0.8340833813321734	1.8698513977358717	0.8340833813321734	1.415906072212029	0.3804878405335716	0.6325630546348637	0.46629698486605475	0.36365704412294253	0.357164005521275
Pakistan Mixed Pathan	1.1090903451479308	0.7743189614083805	2.6821733947371844	1.7854715084045598	1.6625455747817173	2.730905518043896	1.6912063243191835	0.9630285035963642	0.8982236545288721	0.7355647451029363	0.6539980942856155	0.6116380708019372	0.6912018186188468	0.9164363589440477	0.6529377186169918	0.7011358093105713	0.5301564429955329	0.9202799993497921	0.6499548132941068	0.7247310750547139	0.6339942803170221	0.5057831306259657	0.5153917148810415	0.520615535641903	0.5208889266299837	0.6491173754880619	0.6586748357166151	0.44331444912799495	0.3781832458840733	0.44346045227558967	1.5148242024314242	0.8241593277350857	0.06353838664421482	0.049627836827613306	0.2862296545772534	0.31685901060477545	0.28327138283110764	0.0	0.40795955771302794	0.04748612588136585	0.47642270509745704	0.4442591165258329	0.48575451053586033	0.5757975216995086	0.6674917261803203	0.3978113495519733	0.4375046382370053	0.3667799653074367	0.618460515328997	0.618460515328997	0.618460515328997	0.618460515328997	2.0054395637327853	1.6125962165442835	0.618460515328997	0.618460515328997	0.618460515328997	0.618460515328997	0.618460515328997	1.6098730568894135	0.44599545589609857	0.618460515328997	1.6542285317326957	0.618460515328997	2.081009600602764	0.3805404395474372	1.4478339091817405	0.4660949641042476	0.3643035668850259	0.3557653084399237
Pakistan Mixed Punjabi	0.49447034142916757	0.3563286384052855	0.5388619931139712	0.47229898131184705	0.36544278018557547	0.6564913020119807	0.42830579919680173	0.3981534910310915	0.3916864067534707	0.3143002351166604	0.26202206352007734	0.25116054001649685	0.30144298603309466	0.42979434337247496	0.271363711268186	0.28657779751383133	0.23327275614376866	0.3288453898694631	0.2862854207583988	0.3245894644766016	0.2724405151150709	0.14817011862288557	0.1608348336085834	0.1557717325157076	0.15601857637998948	0.23756873774892226	0.2750818180215346	0.12506843340888701	0.10935628865463685	0.12491128393375885	0.2764994271788514	0.2591700484059147	0.43502016186337905	0.4284721636234008	0.34628430610349925	0.27898038446570156	0.40330012574206275	0.40795955771302794	0.0	0.3546124258936037	0.14579173478818275	0.1287718411181888	0.1490223572620564	0.17106794756814472	0.17266850299511874	0.10552833484520936	0.1351771094503965	0.07685680309544694	0.3024600244195569	0.3024600244195569	0.3024600244195569	0.3024600244195569	0.5239939234927171	0.3903822102120127	0.3024600244195569	0.3024600244195569	0.3024600244195569	0.3024600244195569	0.3024600244195569	0.40505093647184437	0.2102084420746186	0.3024600244195569	0.43023065715699343	0.3024600244195569	0.5076346723226997	0.08292008804319252	0.27674604906107764	0.15789706724115496	0.09119324201321721	0.09381114125802775
Pakistan Mixed Sindhi	1.0281336329207116	0.6801183383698085	1.8487723007203758	0.9524093011967464	0.8288742295302969	1.891367775025805	1.6107972134332638	0.8734754957115176	0.8017922614681403	0.6643294857076999	0.5894375757029963	0.5472785515999545	0.6196616813301875	0.829655145368757	0.5696103590410785	0.6330103756570254	0.4719104900594299	0.6873967361098696	0.5857783198097554	0.6500288120193144	0.5692838861473115	0.45003118048543894	0.47325212260877336	0.46459205559834366	0.4651713317822148	0.5744390338836134	0.584826363485031	0.38792611692922785	0.32851200663025676	0.3794200664675878	1.4420030828725923	0.6672928148984886	0.10300245826156684	0.08980874342614158	0.22915380781590605	0.270938067349586	0.1510538930111172	0.04748612588136585	0.3546124258936037	0.0	0.4201377703470168	0.3824940554334509	0.42898310332353823	0.5006359751483745	0.6167991306194347	0.3528221995482279	0.3895695075366666	0.31920138184071745	0.5849886545604411	0.5849886545604411	0.5849886545604411	0.5849886545604411	1.1738828288770324	1.580145362303712	0.5849886545604411	0.5849886545604411	0.5849886545604411	0.5849886545604411	0.5849886545604411	1.5746814561738824	0.40782106274359137	0.5849886545604411	1.6207566709641394	0.5849886545604411	1.249107148839386	0.3314643125453278	0.6025116876485564	0.4094330993641388	0.3153751926784677	0.3060945292403796
Philippines Ivatan	0.523988496962137	0.39626756368104415	0.5601538464965582	0.4960815495133675	0.429292131012084	0.714408543418422	0.5302316906828551	0.4875784916608307	0.48864045876502965	0.3972605542844154	0.3342875565477157	0.32571540098309354	0.3834680948398787	0.5239465301165865	0.3386520232692061	0.3559483591661834	0.26583032562959286	0.4184016459369863	0.36307589710499083	0.3961462829246784	0.3442203383446827	0.14001264221938584	0.20023176827572808	0.12245084677809008	0.121662675842456	0.18900376642298658	0.23848944214239579	0.11249108454658228	0.12649013425015787	0.09596888594783885	0.2586191630334025	0.2162489026903561	0.47602781966018987	0.480934594309066	0.4057854539702632	0.3450733438266118	0.4751227691379038	0.47642270509745704	0.14579173478818275	0.4201377703470168	0.0	0.11164800413826487	0.13296551440250845	0.13781527067206026	0.24411462488695243	0.12445818412836294	0.18607971586765606	0.10796303893595317	0.2915124449013746	0.2915124449013746	0.2915124449013746	0.2915124449013746	0.5643275111757222	0.40217833403113	0.2915124449013746	0.2915124449013746	0.2915124449013746	0.2915124449013746	0.2915124449013746	0.39761714170812007	0.15921404329671057	0.2915124449013746	0.4289059574087255	0.2915124449013746	0.5488269542739216	0.09196847342410673	0.34112592935123964	0.17327821602183488	0.09404539351881387	0.10167366587794092
Singapore Riau Malay	0.49452936927437463	0.37478653651315014	0.5774890297468841	0.5244642379222729	0.42087266473175394	0.6803920602050332	0.45466586961638744	0.42654843581443425	0.4627209255556954	0.3503118769359199	0.3003443160070087	0.2922219526627741	0.35083617380971327	0.5112564539394642	0.2930726380641327	0.32343343413002745	0.23474025319886258	0.3672698431178876	0.31927758255873334	0.3457987311202027	0.3023303731299543	0.17622764858554577	0.18210214493554863	0.17983913916527303	0.1775853981862617	0.17734071917545557	0.24584341070563864	0.10203058743276809	0.12230963906504642	0.08527981763044525	0.2509860722597685	0.1971015747448893	0.4557395111491809	0.45244813836921255	0.3888500522530482	0.3256401650977163	0.42938677604430914	0.4442591165258329	0.1287718411181888	0.3824940554334509	0.11164800413826487	0.0	0.061705340705375554	0.06272584905842966	0.1851857595208888	0.10640182953681365	0.13595693269380185	0.09173238360053398	0.33066415092445645	0.33066415092445645	0.33066415092445645	0.33066415092445645	0.5359119036185489	0.43009712134138617	0.33066415092445645	0.33066415092445645	0.33066415092445645	0.33066415092445645	0.33066415092445645	0.4244347825450561	0.21256395523509994	0.33066415092445645	0.4526911102314026	0.33066415092445645	0.5446866527580693	0.0650690013517209	0.2993643096309034	0.1441340786786939	0.052328141453438524	0.05871887163417928
Singapore SGVP Chinese CHS	0.5387687370425284	0.42003049261418	0.5946945501357286	0.5268591067971077	0.4426592344801052	0.7334500275586774	0.51977095069754	0.5071567396116937	0.48108418945956766	0.3946608745477473	0.3361285311891223	0.32553424149746285	0.3891206895997899	0.5284305408017594	0.35591576064476954	0.35808749554512326	0.2989423061755027	0.418189466209782	0.36618579852122896	0.40227469468104243	0.3519272831907907	0.15958877115989809	0.15380505969656663	0.17813343167035892	0.17605651458030283	0.2047450146960875	0.2625422744423644	0.09974334825773856	0.14257910815894798	0.12297033794238453	0.2656779836289613	0.24208248093606177	0.4961387812410247	0.4940653449591533	0.4173467627308208	0.3456094223811317	0.4871954358574715	0.48575451053586033	0.1490223572620564	0.42898310332353823	0.13296551440250845	0.061705340705375554	0.0	0.0534120670123504	0.17463173676358412	0.09615152478162338	0.1299251069849037	0.10737453346150007	0.32403490964702836	0.32403490964702836	0.32403490964702836	0.32403490964702836	0.5225257098266946	0.4265916240557766	0.32403490964702836	0.32403490964702836	0.32403490964702836	0.32403490964702836	0.32403490964702836	0.42836430879100407	0.22469483652908914	0.32403490964702836	0.45526291558666426	0.32403490964702836	0.5603533233165929	0.07603031031979167	0.3005068056946311	0.16429423238139249	0.09550269619871186	0.09287369966740298
Singapore SGVP Malay MAS	0.6011256080381963	0.4652438715945239	0.6754586771510117	0.5867472767242744	0.5148474064754162	0.8191494455807374	0.6015950038494474	0.5477786872213403	0.5312784013412537	0.4498940965456691	0.38736642591983667	0.373984454159262	0.433901837014573	0.5882532383630081	0.3957428983509663	0.4134303286091289	0.3295004969709245	0.48163144866212315	0.41262357931422317	0.44837453205211036	0.39403335873087375	0.21612139088796975	0.21263495510450448	0.2302022594309783	0.2277848432946967	0.24552004140303926	0.3192807760413637	0.15647228556220885	0.16814342003536012	0.12489189909283134	0.3389197426210638	0.22372282363397122	0.5884302420784001	0.5877738995603937	0.4676124721046937	0.4070208620419089	0.5459862895853855	0.5757975216995086	0.17106794756814472	0.5006359751483745	0.13781527067206026	0.06272584905842966	0.0534120670123504	0.0	0.1476283546241407	0.14714838972020947	0.2075792016349495	0.12410513185483879	0.3623319651392178	0.3623319651392178	0.3623319651392178	0.3623319651392178	0.6023393301023358	0.4821899025570211	0.3623319651392178	0.3623319651392178	0.3623319651392178	0.3623319651392178	0.3623319651392178	0.4830453943814139	0.2447867798284511	0.3623319651392178	0.5113674631217403	0.3623319651392178	0.6294661995935352	0.10507435602840705	0.3913202182303777	0.19229476390376846	0.12234154867371033	0.12614324537145605
Singapore SGVP. Indian INS	0.7311953176537074	0.5072923679003254	0.8416915875372455	0.6103345679932777	0.5376056426509405	0.9625347149263662	0.7875583227818567	0.6277817893783528	0.5528377077734937	0.49360959840989116	0.41586343155930305	0.38798332272280867	0.4504665230532569	0.5933553100430018	0.4221900485078036	0.4442451496673699	0.35155049083524775	0.48727202003713216	0.44043508637038853	0.4772974273434423	0.4225534887081044	0.24301351681769043	0.280404538408527	0.27564805314396673	0.274934636271484	0.38152429586151865	0.38894725415832404	0.2319347121182603	0.18415081705636763	0.23068519176708988	0.5516541083500676	0.43116351368027556	0.7082986750691385	0.7014542774699569	0.5952610319340264	0.5911920210294815	0.6481720893896527	0.6674917261803203	0.17266850299511874	0.6167991306194347	0.24411462488695243	0.1851857595208888	0.17463173676358412	0.1476283546241407	0.0	0.19861400505453383	0.2505780053458872	0.1061899805963639	0.4029175089543288	0.4029175089543288	0.4029175089543288	0.4029175089543288	0.7300104358757876	0.6868135233097507	0.4029175089543288	0.4029175089543288	0.4029175089543288	0.4029175089543288	0.4029175089543288	0.6896373568630801	0.2841799716791986	0.4029175089543288	0.7180196837499352	0.4029175089543288	0.7470585463917709	0.1438818164458557	0.3842614540176317	0.2598298717961575	0.18569665872822197	0.19069223207534325
South Korea pop 1	0.4745320330563228	0.35421976975706587	0.5295533368354141	0.4447702160955416	0.37055030224075075	0.614683891977448	0.4321268607308415	0.36794773805877207	0.38458097391178464	0.3233402697055519	0.26701095768641864	0.25405489475863957	0.3090200716368348	0.43100061177168686	0.26511077849511977	0.2902592616449158	0.20784924155194676	0.3327300006625691	0.2925961767194566	0.33142634242412233	0.2749360768376156	0.08741739400087194	0.04974289816516241	0.10467692666704742	0.1045914944484297	0.21591492794841352	0.21795170939552408	0.10544051744474632	0.09932084763933968	0.10253016655770934	0.22138364810991798	0.235986277069286	0.4166781574188687	0.4142399359161146	0.35981488304166964	0.2979902238214666	0.4060848669853013	0.3978113495519733	0.10552833484520936	0.3528221995482279	0.12445818412836294	0.10640182953681365	0.09615152478162338	0.14714838972020947	0.19861400505453383	0.0	0.11448090040367664	0.0686398200533503	0.30186050106315443	0.30186050106315443	0.30186050106315443	0.30186050106315443	0.4676749357015084	0.3704096254405906	0.30186050106315443	0.30186050106315443	0.30186050106315443	0.30186050106315443	0.30186050106315443	0.3891142699876071	0.1723939622963768	0.30186050106315443	0.4191343045790932	0.30186050106315443	0.49709564485980867	0.07052911014538199	0.2046674415664482	0.11273376072922257	0.08411649032534492	0.08236471027562232
South Korea pop 3	0.5268404198139777	0.35939338982419594	0.5977837256269647	0.45794416844263913	0.389981638920123	0.615809810280682	0.35863925029367305	0.38448811001223243	0.35701360400767007	0.3383247839785939	0.2930257700341167	0.2658598158553025	0.3039320085467277	0.41882662867162707	0.3095810777390722	0.3186333921733558	0.2511573736394114	0.3251382920006916	0.30011340525591407	0.32624277541455254	0.29098790313908024	0.1705660074661144	0.19363042876313988	0.16952078512123306	0.1695229853229506	0.2867717744785308	0.3195304984314364	0.1479345047685112	0.15332805022125165	0.17177301204289097	0.3362051860265583	0.33154043492646273	0.4610458281947633	0.4519232268586486	0.4138814207353365	0.3493497000379999	0.46541737551544937	0.4375046382370053	0.1351771094503965	0.3895695075366666	0.18607971586765606	0.13595693269380185	0.1299251069849037	0.2075792016349495	0.2505780053458872	0.11448090040367664	0.0	0.12858356872770027	0.3214747869208852	0.3214747869208852	0.3214747869208852	0.3214747869208852	0.5725683032814156	0.3329052249966786	0.3214747869208852	0.3214747869208852	0.3214747869208852	0.3214747869208852	0.3214747869208852	0.45566166180958617	0.25961482000051433	0.3214747869208852	0.47965211799977553	0.3214747869208852	0.5648162234830468	0.09158826735473939	0.3268289194374408	0.201547049080656	0.1075581509680051	0.10675246022674974
Sri Lanka Colombo	0.46005186991009683	0.3455432379598165	0.510790701000896	0.45017777873905956	0.3500791682250082	0.6290559432053203	0.4378538956995736	0.3742747256636261	0.376029407775439	0.30279423099353125	0.2490591315072821	0.2396531595695597	0.2909960436860375	0.4132999018504764	0.2518885461678874	0.2706788447166422	0.20486453204014712	0.3281322646186337	0.27454087902115937	0.31179883961722804	0.2573042556752079	0.1020134916748107	0.14216932528381002	0.1219792255089432	0.12184677476110212	0.21424553089943776	0.2414038184763405	0.11646223691277792	0.08073013998217517	0.11134257754164582	0.26019682190342813	0.24497878562234762	0.39531208708023896	0.3886687468991199	0.3114503093303375	0.27924824366526885	0.36111830205365747	0.3667799653074367	0.07685680309544694	0.31920138184071745	0.10796303893595317	0.09173238360053398	0.10737453346150007	0.12410513185483879	0.1061899805963639	0.0686398200533503	0.12858356872770027	0.0	0.2847499737589962	0.2847499737589962	0.2847499737589962	0.2847499737589962	0.48601741230215145	0.3763448956619135	0.2847499737589962	0.2847499737589962	0.2847499737589962	0.2847499737589962	0.2847499737589962	0.375378670196239	0.17225831702020847	0.2847499737589962	0.40240519452946816	0.2847499737589962	0.4798992884093412	0.05375138921772706	0.23504655117533677	0.13357955233282	0.05717415397763569	0.06363307142663656
Taiwan Ami	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Atayal	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
Taiwan Bunun	0.27413089701936266	0.19050500614325602	0.2799616160573227	0.2528221151241087	0.35334365726966915	0.5592979852246531	0.48336779307912536	1.0553600404654164	1.2996108237546462	0.3906391676627998	0.40334050783985104	0.3759757495254675	0.4019184690057484	0.6580118076207131	0.5283352637043907	0.4139605926036594	0.42340381428968116	0.3511478665703978	0.3746510939242888	0.3876709412505343	0.4089764783654384	0.3423022263947397	0.41569055888304257	0.3079801191335226	0.30721439069709633	0.2888157107988778	0.24515112640991865	0.2275842320645475	0.3127598186932574	0.2769884583570004	0.36138743577986077	0.4091667883640711	0.5546245342137185	0.6012969337332795	1.4215279174833162	0.5665305999163754	0.8340833813321734	0.618460515328997	0.3024600244195569	0.5849886545604411	0.2915124449013746	0.33066415092445645	0.32403490964702836	0.3623319651392178	0.4029175089543288	0.30186050106315443	0.3214747869208852	0.2847499737589962	0.0	0.0	0.0	0.0	0.26450411322227674	0.12883018666091667	0.0	0.0	0.0	0.0	0.0	0.1580621858027186	0.13862943611198905	0.0	0.17328679513998632	0.0	0.24468720946376252	0.28150982166641764	0.5362125354424959	0.41461072575043895	0.27211158269754393	0.2766020920753724
