target	mode	n	pooled_rho	sample_centered_rho	sample_centered_p	median_sample_rho	samples_rho_gt_0_2	class	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd	smoothness_expected_rho	smoothness_adjusted_residual
null_random_matched_114	raw_smoothed	15489	0.6173194524054471	0.5932591565508871	0.0	0.4954768091173768	4	random_matched	0.9671516135482469	0.9506567122254961	0.33750916827598243	0.31384607859304203	0.5714530997335884	0.021806056817298747
null_random_matched_115	raw_smoothed	15489	0.6375053158776952	0.6200457076319082	0.0	0.5521678571782803	4	random_matched	0.9661378211084528	0.9547030736160986	0.3356558710658744	0.3080141741323228	0.5782037963769145	0.0418419112549937
null_random_matched_116	raw_smoothed	15489	0.6021850510017035	0.4934303054679053	0.0	0.3528702819708657	4	random_matched	0.9780221285511485	0.9484757808163615	0.3511630589202023	0.33496988166708774	0.5869551051790125	-0.09352479971110722
null_random_matched_117	raw_smoothed	15489	0.5294230282939787	0.5553029483410205	0.0	0.453975722908313	4	random_matched	0.9643985521086458	0.9478524614651873	0.346615113260456	0.3103261860442193	0.5665252340996649	-0.011222285758644479
null_random_matched_118	raw_smoothed	15489	0.5124397613818787	0.5326457402569206	0.0	0.4230341119120078	3	random_matched	0.954263797753751	0.9399060981752689	0.2952374173910646	0.3004511045206576	0.5068224220407169	0.02582331821620365
null_random_matched_119	raw_smoothed	15489	0.6215135757775224	0.5838650033798173	0.0	0.4722979318388118	4	random_matched	0.9644049551642632	0.9509630890989709	0.3222588115180409	0.31216757212193535	0.5621971272048508	0.02166787617496646
null_random_matched_120	raw_smoothed	15489	0.4194891785945612	0.4468900682649335	0.0	0.358023419303352	3	random_matched	0.9498362605291417	0.9319944532971043	0.31703227163203856	0.27105194119655995	0.4780145229422299	-0.03112445467729641
null_random_matched_121	raw_smoothed	15489	0.5332628205704346	0.5461054341919775	0.0	0.4506138571390323	3	random_matched	0.9516687101201617	0.9369031817539669	0.31320352223156483	0.2979170891963848	0.5072196523544428	0.03888578183753477
null_random_matched_122	raw_smoothed	15489	0.6063806034431197	0.5969172649948411	0.0	0.4592095783619748	4	random_matched	0.9731836618151392	0.9543325956666648	0.353827477753106	0.3494083780190392	0.6146988627341786	-0.017781597739337518
null_random_matched_123	raw_smoothed	15489	0.4580142112697565	0.3527486135182364	0.0	0.3167726602482838	3	random_matched	0.9530338875162304	0.9338384576717238	0.2642725523399835	0.24884155380994635	0.43763460645095975	-0.08488599293272336
null_random_matched_124	raw_smoothed	15489	0.6841042863830487	0.650938107950163	0.0	0.5922752982158401	4	random_matched	0.9728066064234314	0.9591872217208408	0.34870735827115235	0.3291740759899274	0.6125165284558824	0.0384215794942806
null_random_matched_125	raw_smoothed	15489	0.5963034365941373	0.5531259940157454	0.0	0.4447896213042837	4	random_matched	0.9707390091960678	0.9515637315074751	0.334013455824521	0.31387456532359764	0.5720023381097539	-0.018876344094008513
null_random_matched_126	raw_smoothed	15489	0.4662154536274223	0.4858538692683269	0.0	0.33545574306202	3	random_matched	0.9481480384539394	0.9370481295098286	0.32897040155865787	0.28276310991976894	0.507190659819428	-0.021336790551101104
null_random_matched_127	raw_smoothed	15489	0.6017728205397055	0.457364458096134	0.0	0.3862699691691361	4	random_matched	0.9754556561981406	0.9408892806205522	0.2719071302553952	0.3081600658858796	0.5007876654854616	-0.04342320738932759
null_random_matched_128	raw_smoothed	15489	0.5657847586574456	0.4866550915317986	0.0	0.4077025410586844	4	random_matched	0.9633407000567932	0.9379664955718369	0.2871062090647191	0.28377493544225124	0.4856388561705274	0.0010162353612712116
null_random_matched_129	raw_smoothed	15489	0.5392673714258939	0.5755379646011844	0.0	0.4886730210286738	4	random_matched	0.9562542510059999	0.9463587745948517	0.34078395036777004	0.2944775398292528	0.5485227532575292	0.027015211343655254
null_random_matched_130	raw_smoothed	15489	0.6116959714688368	0.6159276625520795	0.0	0.514663543606754	4	random_matched	0.9675011805270466	0.954189023485404	0.3597397136979817	0.31680385825907187	0.5967052367076178	0.019222425844461766
null_random_matched_131	raw_smoothed	15489	0.5857677546467195	0.4956832691028959	0.0	0.4273238344472154	4	random_matched	0.9729520020504232	0.9451552578282246	0.3091887354913497	0.319824107279543	0.5427107536013254	-0.04702748449842947
null_random_matched_132	raw_smoothed	15489	0.640209765171034	0.5697385662075845	0.0	0.4862305511125397	4	random_matched	0.9761653097185072	0.9564040644757275	0.35162481876939	0.3253041533364703	0.6037502961485248	-0.03401172994094037
null_random_matched_133	raw_smoothed	15489	0.4525027540940255	0.4507659359795143	0.0	0.3955856709992381	3	random_matched	0.9450462105879616	0.932531179994981	0.2963845364827283	0.25842690068935903	0.45913651704072467	-0.008370581061210358
null_random_matched_134	raw_smoothed	15489	0.497989337345168	0.5322147087124163	0.0	0.4552766006112255	3	random_matched	0.960167921130998	0.9458418581988896	0.3220104689055432	0.30319104181181206	0.541533092523774	-0.009318383811357744
null_random_matched_135	raw_smoothed	15489	0.4722359168496694	0.494611928607616	0.0	0.3779816443373405	3	random_matched	0.9490414656815821	0.936508557951815	0.32825080281943686	0.28848948765950755	0.5089177790192185	-0.014305850411602539
null_random_matched_136	raw_smoothed	15489	0.4868510638854026	0.4670338629031015	0.0	0.4353717619147034	4	random_matched	0.9449132733412012	0.9332402446540665	0.29302151285608763	0.26396523530372107	0.46275986871484853	0.004273994188252972
null_random_matched_137	raw_smoothed	15489	0.5424351006799135	0.5245694101835623	0.0	0.4600657909883568	4	random_matched	0.954555258975528	0.9429879715264731	0.29634651051436856	0.2737311613972418	0.4990495634485249	0.025519846735037377
null_random_matched_138	raw_smoothed	15489	0.6258960690842716	0.5902240225803486	0.0	0.5228753788421805	4	random_matched	0.9712546127331522	0.9540892479165549	0.3195973722864172	0.31629942640515724	0.572269964769923	0.017954057810425583
null_random_matched_139	raw_smoothed	15489	0.5113860727680303	0.5216183259133873	0.0	0.4396886886940425	4	random_matched	0.9518000377688691	0.9396553493411699	0.31407823756025405	0.288879133105567	0.5097980262903746	0.011820299623012676
null_random_matched_140	raw_smoothed	15489	0.4965207014434914	0.4308792847946612	0.0	0.3431142389363728	3	random_matched	0.9527390721397924	0.9355724055257563	0.27167745420759387	0.278781304886308	0.46637580595099126	-0.03549652115633006
null_random_matched_141	raw_smoothed	15489	0.5531618203303157	0.5585348060169261	0.0	0.4463891559728739	4	random_matched	0.9597269432411349	0.9425020070080843	0.33013985471076135	0.30649038700914283	0.5388981631858331	0.01963664283109301
null_random_matched_142	raw_smoothed	15489	0.5780065288878701	0.5732282849276118	0.0	0.4657029773830362	4	random_matched	0.9631002257849881	0.9471087302224921	0.3286300416080952	0.3067370615031228	0.5513941450572866	0.02183413987032523
null_random_matched_143	raw_smoothed	15489	0.5383495191772868	0.5119973076509797	0.0	0.4675852543679138	4	random_matched	0.9542175009572936	0.9414280963191423	0.3136210551767377	0.2680190998034793	0.5011257214172735	0.01087158623370621
null_random_matched_144	raw_smoothed	15489	0.619048991682023	0.6031926579709025	0.0	0.5003987317269315	4	random_matched	0.9718847107355859	0.9528968738931661	0.3505955632391309	0.3448996742890307	0.6057405021763212	-0.002547844205418759
null_random_matched_145	raw_smoothed	15489	0.631849186322153	0.6279551161057172	0.0	0.493914361296519	4	random_matched	0.9702990241695468	0.9540674527037418	0.3438542079425521	0.32607695039207896	0.592926999690938	0.03502811641477921
null_random_matched_146	raw_smoothed	15489	0.6303598957296777	0.5279268490925281	0.0	0.4097832560645263	4	random_matched	0.9729422748025088	0.9385569234759387	0.3044501574816202	0.3029132227307836	0.5100069053208445	0.0179199437716836
null_random_matched_147	raw_smoothed	15489	0.5505151075400713	0.5840952308728017	0.0	0.4829467030662153	4	random_matched	0.967918961698218	0.9501318999098509	0.36113488020397266	0.31588081065969653	0.5852823924731783	-0.001187161600376574
null_random_matched_148	raw_smoothed	15489	0.6620466993656576	0.6141998146477413	0.0	0.511766598835699	4	random_matched	0.9712538435855841	0.9545160574175127	0.3470111087638517	0.3319852190015087	0.5999107253584448	0.014289089289296508
null_random_matched_149	raw_smoothed	15489	0.5953635619233627	0.5590465306553966	0.0	0.4950121335374335	4	random_matched	0.9642062640245779	0.95192628544263	0.3517791063319397	0.2753595764126377	0.5586737864590737	0.0003727441963228273
null_random_matched_150	raw_smoothed	15489	0.5772672076610231	0.5970103178585126	0.0	0.490384425271674	4	random_matched	0.9670990742138288	0.9537073259276723	0.3682985229352695	0.31200395240600876	0.5972960493898002	-0.0002857315312876363
null_random_matched_151	raw_smoothed	15489	0.5696597536694681	0.5429326331821888	0.0	0.4562532952678403	4	random_matched	0.9587729371119482	0.9450979428285319	0.32432822972914144	0.2896400971804831	0.5320064681569101	0.010926165025278656
null_random_matched_152	raw_smoothed	15489	0.5914724513998174	0.560678783140758	0.0	0.4531959774577014	4	random_matched	0.9668986977866932	0.9476912217586517	0.33537983037917535	0.3001585796870548	0.5528177406403567	0.007861042500401316
null_random_matched_153	raw_smoothed	15489	0.6052680163058	0.5769543331936343	0.0	0.4698324108219205	4	random_matched	0.9622481830560561	0.9494033598777692	0.3530302607363691	0.3146665432670392	0.5775946198826354	-0.0006402866890010683
null_random_matched_154	raw_smoothed	15489	0.4863622826028608	0.4740166131455465	0.0	0.3542132334432855	3	random_matched	0.9583052997625379	0.9426567219815541	0.3401921100779468	0.30603996315840903	0.5450167078111787	-0.07100009466563223
null_random_matched_155	raw_smoothed	15489	0.5911952946856018	0.572102858692262	0.0	0.4485186355585757	4	random_matched	0.9597475727117666	0.9430070323175754	0.33776484575899546	0.30379182710747393	0.5431283102622084	0.028974548430053537
null_random_matched_156	raw_smoothed	15489	0.592689804834082	0.5375039956452828	0.0	0.3768300449625786	3	random_matched	0.9649303125113281	0.9322025379326035	0.29265762184212124	0.3188213918861061	0.49504622261621045	0.04245777302907239
null_random_matched_157	raw_smoothed	15489	0.645822079951206	0.5690552297443436	0.0	0.487320712359721	4	random_matched	0.9745376638509688	0.9521332287255421	0.34566946029952217	0.3203206894159135	0.5847249978674655	-0.01566976812312182
null_random_matched_158	raw_smoothed	15489	0.5636726362674455	0.4806242039724102	0.0	0.383426121887213	3	random_matched	0.9704823511514512	0.9468384132445913	0.3206738754083227	0.30256978707698323	0.5432005621670409	-0.06257635819463075
null_random_matched_159	raw_smoothed	15489	0.6304161708813593	0.5682499155085794	0.0	0.4576789809489027	4	random_matched	0.9668562195126582	0.9424225861339646	0.302071238722097	0.288298013917087	0.5102452591913265	0.058004656317252934
null_random_matched_160	raw_smoothed	15489	0.600560959261887	0.5707364854927738	0.0	0.5017497696536857	4	random_matched	0.9685645754972299	0.949659710841708	0.3116161021640892	0.3145090508573228	0.5536519472266793	0.017084538266094462
null_random_matched_161	raw_smoothed	15489	0.4245226098226006	0.4517418353564396	0.0	0.3041658507778566	3	random_matched	0.9635494561406998	0.944490742597995	0.30973044497718993	0.2699361968428584	0.5088540872638055	-0.05711225190736596
null_random_matched_162	raw_smoothed	15489	0.6460550028267168	0.5959784961603863	0.0	0.5446663649457983	4	random_matched	0.97498628816681	0.9592478825830898	0.3425550642238716	0.33625885721151805	0.6136224087423193	-0.017643912581932986
null_random_matched_163	raw_smoothed	15489	0.6562650257426652	0.5898181021964116	0.0	0.4527104549047283	4	random_matched	0.9740296791025375	0.9517475066915765	0.3862826687941997	0.33945362805625307	0.620094774325255	-0.03027667212884333
null_random_matched_164	raw_smoothed	15489	0.6183165732734119	0.592420634400436	0.0	0.4456088073816522	4	random_matched	0.9669285019768764	0.9488016506956115	0.3105990538990746	0.3127840670252737	0.549467893035875	0.042952741364561065
null_random_matched_165	raw_smoothed	15489	0.652176531385595	0.6155768412491348	0.0	0.5395911898431152	4	random_matched	0.9759013137727195	0.9600507491214441	0.33557447257403167	0.3489115850360241	0.619970217518003	-0.004393376268868154
null_random_matched_166	raw_smoothed	15489	0.4351194125568271	0.5351943356543926	0.0	0.4330865532898106	3	random_matched	0.9504522336322675	0.9346288388584736	0.30378770485066975	0.25240142771781016	0.46565775508718815	0.06953658056720441
null_random_matched_167	raw_smoothed	15489	0.5697593598074927	0.5807996929500597	0.0	0.4944847589188373	4	random_matched	0.9600833101481608	0.94978476645036	0.3394774057432904	0.2948778528377394	0.5578471935800616	0.022952499369998103
null_random_matched_168	raw_smoothed	15489	0.6182327573274812	0.653876492967283	0.0	0.5734231874367444	4	random_matched	0.9630680417942524	0.9526294318087366	0.35433118755277015	0.3009689524999029	0.578773150687408	0.07510334227987503
null_random_matched_169	raw_smoothed	15489	0.6128459845235608	0.6025636294334363	0.0	0.4192721696709909	4	random_matched	0.963918449552706	0.9478339646710917	0.3549953170841492	0.3199369872022477	0.5776619464662747	0.024901682967161665
null_random_matched_170	raw_smoothed	15489	0.6166804824439559	0.5840042847331501	0.0	0.5147255989878723	4	random_matched	0.9635715589320799	0.9463723491949889	0.3148224917383548	0.288229648027023	0.5291135993838579	0.0548906853492922
null_random_matched_171	raw_smoothed	15489	0.4820036776559678	0.4804953557750904	0.0	0.4028576133240236	3	random_matched	0.9487744673042716	0.9329074927584309	0.3175348368403722	0.28715280401125565	0.4913500415977162	-0.010854685822625831
null_random_matched_172	raw_smoothed	15489	0.6480582718031692	0.631986229817491	0.0	0.540089935264525	4	random_matched	0.9754907447836609	0.9615177665928125	0.33833117100398413	0.3513427735862008	0.6273926412247002	0.004593588592790798
null_random_matched_173	raw_smoothed	15489	0.4689470778505324	0.4714351733933012	0.0	0.3857047924999391	3	random_matched	0.9460048463757657	0.9329605206910573	0.2995932919143381	0.26703669257316953	0.4678431284792291	0.0035920449140721122
null_random_matched_174	raw_smoothed	15489	0.4881777756674362	0.5284121981894462	0.0	0.4013172579149573	4	random_matched	0.9607729204773561	0.9448006862189082	0.3281957608961484	0.287374083998493	0.5319820596439745	-0.0035698614545283114
null_random_matched_175	raw_smoothed	15489	0.5651700102094065	0.5121346907075284	0.0	0.4423436681084386	4	random_matched	0.9614465997110915	0.9442460611920621	0.28892560232950604	0.2951590422474284	0.5121197563273094	1.4934380218933896e-05
null_random_matched_176	raw_smoothed	15489	0.6077533144099179	0.5418563029919742	0.0	0.4818341384229948	4	random_matched	0.9588626035436262	0.9413872732588707	0.2985624041008732	0.27973439985644294	0.4996498326028869	0.04220647038908726
null_random_matched_177	raw_smoothed	15489	0.6424969562488528	0.6084667492724042	0.0	0.5202736468566266	4	random_matched	0.9696060828543324	0.952327742418284	0.3304242945377988	0.3116322855297517	0.570616522820324	0.03785022645208014
null_random_matched_178	raw_smoothed	15489	0.5967298527107876	0.5587180755504366	0.0	0.5302851554934536	4	random_matched	0.966695672043623	0.945439411507255	0.331734792128845	0.27594331254141835	0.5285231207481973	0.030194954802239327
null_random_matched_179	raw_smoothed	15489	0.5240236795909574	0.5503588325307863	0.0	0.4425199376490083	4	random_matched	0.9568529009246113	0.9427275816043963	0.32327433796907656	0.30596611963822634	0.5351326643334642	0.015226168197322143
null_random_matched_180	raw_smoothed	15489	0.5238413822527912	0.5185253143033572	0.0	0.3516396026979104	3	random_matched	0.9588644967214688	0.9343994414938404	0.31724878727796246	0.28916049770614144	0.49676443329528064	0.021760881008076605
null_random_matched_181	raw_smoothed	15489	0.5357301187037449	0.5392548462884509	0.0	0.4214391735981269	4	random_matched	0.9586960260038384	0.9476650380130538	0.3347027112070128	0.28446763390682617	0.5421912003721998	-0.0029363540837489266
null_random_matched_182	raw_smoothed	15489	0.5667649652583402	0.5348243330102906	0.0	0.4076477577813087	3	random_matched	0.9654379510649089	0.9424697181647151	0.33503111551515863	0.3045838938176128	0.5404749332615084	-0.005650600251217774
null_random_matched_183	raw_smoothed	15489	0.5445730498028124	0.5223874971985922	0.0	0.4613700597169499	4	random_matched	0.9536708358276625	0.9420584215964752	0.32144461403765207	0.29781950273662716	0.5268551748237364	-0.004467677625144217
null_random_matched_184	raw_smoothed	15489	0.6224394703620506	0.5831337394232027	0.0	0.4455957475113297	4	random_matched	0.9703760848862749	0.9475930160967294	0.38571255235935914	0.3128321873127987	0.5906032699406446	-0.007469530517441925
null_random_matched_185	raw_smoothed	15489	0.5879029800807838	0.6020786997171255	0.0	0.5256283512719453	4	random_matched	0.9693961994873905	0.958746380411892	0.3452992856544805	0.3097547864421196	0.5966666078949061	0.005412091822219356
null_random_matched_186	raw_smoothed	15489	0.5560503532331279	0.5358506467606237	0.0	0.4000950967935253	4	random_matched	0.95961516902333	0.9395798009057142	0.3074159037663908	0.2814428953108715	0.5008172329428046	0.0350334138178191
null_random_matched_187	raw_smoothed	15489	0.352266159788541	0.3840314538977758	0.0	0.3338124069954878	3	random_matched	0.9567190276715128	0.9448119121687406	0.3038009959881017	0.2761252116619184	0.5102610880580072	-0.12622963416023136
null_random_matched_188	raw_smoothed	15489	0.5597205210663292	0.567840758031875	0.0	0.4497160084177177	4	random_matched	0.9492341803555104	0.9301732259172047	0.3293068572116476	0.2861588987663892	0.4898392794549955	0.07800147857687945
null_random_matched_189	raw_smoothed	15489	0.4477571814611747	0.5553877052909796	0.0	0.3929195067385307	3	random_matched	0.9631536482143825	0.9416907477319123	0.35480811981768173	0.29763704111174394	0.5454805436069768	0.009907161684002741
null_random_matched_190	raw_smoothed	15489	0.5735614103001437	0.5933939581239557	0.0	0.4567794805341247	4	random_matched	0.968720330593269	0.9525440779591653	0.3746966128783554	0.3240494528089321	0.6055431355617263	-0.012149177437770664
null_random_matched_191	raw_smoothed	15489	0.6704311317019235	0.550091535614085	0.0	0.4734508242087453	4	random_matched	0.9835061994306699	0.9547214876654998	0.3285363259339164	0.3634235235046047	0.6098724639387201	-0.05978092832463511
null_random_matched_192	raw_smoothed	15489	0.6202153314688377	0.558346645738514	0.0	0.485987544310424	4	random_matched	0.9606500922001583	0.9423959052397112	0.3047128050887634	0.2757997868912714	0.5036519287281458	0.05469471701036821
null_random_matched_193	raw_smoothed	15489	0.5198164288725468	0.5158201903434257	0.0	0.4062410297546588	4	random_matched	0.9521600309664772	0.9380672030934959	0.3233493189671509	0.27277906506681326	0.5003239855420484	0.015496204801377367
null_random_matched_194	raw_smoothed	15489	0.6038414871626827	0.6048852786924358	0.0	0.468498342718093	4	random_matched	0.9721145904192573	0.9566349625304865	0.36076245302036014	0.347186264559903	0.6239904149831673	-0.019105136290731517
null_random_matched_195	raw_smoothed	15489	0.5751613303769492	0.5676446847040931	0.0	0.4659290567527775	4	random_matched	0.961958800358088	0.9432015600626387	0.3128385649689017	0.3105979392713826	0.5332970744302664	0.03434761027382671
null_random_matched_196	raw_smoothed	15489	0.5327824742460868	0.5128640476219868	0.0	0.3723528306573259	3	random_matched	0.9650873557370543	0.9405543710320247	0.29965620146064215	0.30360964621283865	0.5133499124668047	-0.00048586484481794034
null_random_matched_197	raw_smoothed	15489	0.5627080807685746	0.5862592906811146	0.0	0.4815558625178905	4	random_matched	0.9589585911061751	0.9461293794167386	0.30527908040108787	0.3171456832266402	0.5414561523688779	0.0448031383122367
null_random_matched_198	raw_smoothed	15489	0.6661504460915807	0.605399109387834	0.0	0.5267032037414119	4	random_matched	0.970953248071729	0.9524775156131563	0.32937449781431954	0.31934538419997943	0.5754128565623556	0.0299862528254784
null_random_matched_199	raw_smoothed	15489	0.4845369367474347	0.5361253509830184	0.0	0.4337698828610989	4	random_matched	0.956575593322645	0.9419700246926295	0.35722477253445667	0.28254169858540873	0.5379526642855669	-0.0018273133025484833
null_random_matched_200	raw_smoothed	15489	0.5367632914645848	0.5890412114179597	0.0	0.5044674298641106	4	random_matched	0.9607490170652097	0.9469981076564377	0.32811901423227485	0.2949501774865848	0.5431489225155213	0.04589228890243846
null_random_matched_201	raw_smoothed	15489	0.5928308207618204	0.5547797418039463	0.0	0.4803578832682639	4	random_matched	0.9616304375268067	0.944722716834939	0.31087476545749143	0.29547583758083124	0.5267195096377726	0.028060232166173704
null_random_matched_202	raw_smoothed	15489	0.5814775870945718	0.5342378931905584	0.0	0.419616426589121	4	random_matched	0.9639023900445485	0.9399184559798285	0.30761779432075076	0.30091782005459206	0.5145069170878336	0.019730976102724784
null_random_matched_203	raw_smoothed	15489	0.5479282086643755	0.508538557209174	0.0	0.4288577781645268	4	random_matched	0.9548570346404514	0.9394251637602604	0.3348741746890727	0.2594593838605016	0.5024483419245537	0.006090215284620282
null_random_matched_204	raw_smoothed	15489	0.3839532503965318	0.3631525402865115	0.0	0.1862469558841888	2	random_matched	0.9536179615852783	0.9379963493314705	0.27364040759835156	0.27405031070687597	0.4714431029214074	-0.10829056263489589
null_random_matched_205	raw_smoothed	15489	0.5644041010988183	0.5486985768193473	0.0	0.4453584810486665	4	random_matched	0.9590800934450643	0.9434781795255017	0.30292781081234205	0.30216954425191894	0.5227583202747864	0.02594025654456089
null_random_matched_206	raw_smoothed	15489	0.5232064921280862	0.5087878424060028	0.0	0.3932143082184602	3	random_matched	0.9512225020809592	0.9382264440981634	0.29995330708522105	0.2840707453017004	0.49420096086011256	0.014586881545890273
null_random_matched_207	raw_smoothed	15489	0.41748894202875	0.4874691999222111	0.0	0.4381250826207608	3	random_matched	0.9477131599090577	0.9376653747108019	0.3094880643175717	0.2621643212275815	0.48407781877074035	0.0033913811514707515
null_random_matched_208	raw_smoothed	15489	0.6317160498647785	0.6234096938679433	0.0	0.5012353573067475	4	random_matched	0.9658514886169527	0.9518737746773464	0.3361860242921613	0.3169495708852362	0.5761712463214934	0.0472384475464499
null_random_matched_209	raw_smoothed	15489	0.5181161195351678	0.5597961810636083	0.0	0.4919756659567923	4	random_matched	0.9703676084105236	0.9470010567958751	0.338984072234579	0.33497607485480424	0.5754954978707608	-0.01569931680715253
null_random_matched_210	raw_smoothed	15489	0.5994572948808901	0.5988600731518966	0.0	0.4743534445664044	4	random_matched	0.957831245631372	0.940963010672727	0.34153349886260215	0.2994186704726193	0.5366648096398204	0.06219526351207616
null_random_matched_211	raw_smoothed	15489	0.5830025805921983	0.5472111407675196	0.0	0.4730527816470583	4	random_matched	0.9580003393146185	0.9440396271444559	0.3113489450382237	0.28609852424815463	0.5189731942811698	0.028237946486349808
null_random_matched_212	raw_smoothed	15489	0.4202168331640075	0.4802440707338584	0.0	0.3905318906509344	3	random_matched	0.961306083216182	0.9350380128781042	0.2925804282018406	0.30748160124641094	0.49581006812844886	-0.01556599739459047
null_random_matched_213	raw_smoothed	15489	0.610507801448743	0.5791804870047177	0.0	0.4897672219062813	4	random_matched	0.9695138784627221	0.9545490133759986	0.3231105988113361	0.3408082914388353	0.5915287758267237	-0.012348288822006004
null_random_matched_214	raw_smoothed	15489	0.4688711792313487	0.4740283449183666	0.0	0.3794467464437507	3	random_matched	0.9520993020541123	0.9329060722561563	0.29720869084976304	0.2704119838491068	0.4684548589483786	0.005573485969987968
null_random_matched_215	raw_smoothed	15489	0.565241229563023	0.4218623817179656	0.0	0.3858254120964082	4	random_matched	0.9600723836334762	0.9316726707825214	0.2782434245098175	0.2534254188298196	0.4426695703679011	-0.020807188649935526
null_random_matched_216	raw_smoothed	15489	0.5718661395255882	0.5296571494892186	0.0	0.401979508165627	4	random_matched	0.9634494618420607	0.9387932564698218	0.3513738169026511	0.3039811359518814	0.539223266939523	-0.009566117450304445
null_random_matched_217	raw_smoothed	15489	0.5513258472333172	0.5414166147509123	0.0	0.4411579734317007	4	random_matched	0.9537049804540313	0.9412736625809554	0.3171746054845745	0.2907908942205565	0.5175206251010964	0.023895989649815874
null_random_matched_218	raw_smoothed	15489	0.6033645833093112	0.4984000833207951	0.0	0.4056743927798126	4	random_matched	0.9710430650664232	0.9469249389494259	0.3268285568863879	0.31073803577054065	0.5523851137850089	-0.05398503046421377
null_random_matched_219	raw_smoothed	15489	0.632300230989475	0.558409894994802	0.0	0.4994484490729706	4	random_matched	0.9710374210897846	0.9469993965819945	0.30025941417375057	0.31769660020713575	0.5413326456664088	0.017077249328393163
null_random_matched_220	raw_smoothed	15489	0.6016773321594617	0.5642261183033496	0.0	0.500826267284836	4	random_matched	0.9625275678236341	0.9495067096595429	0.31743385592624157	0.2925538905383171	0.5424635737322795	0.021762544571070075
null_random_matched_221	raw_smoothed	15489	0.6065296104339283	0.5902076780616844	0.0	0.4941928550272738	4	random_matched	0.962371096975341	0.9493710992988645	0.32287597840977883	0.2986872879251243	0.5492709733435781	0.04093670471810629
null_random_matched_222	raw_smoothed	15489	0.3410080736064025	0.3970194630160569	0.0	0.3534608266703398	3	random_matched	0.945116111181303	0.9346034516273265	0.24205630071376785	0.2419941192953155	0.42221861905348806	-0.02519915603743117
null_random_matched_223	raw_smoothed	15489	0.5623056601744694	0.5495886999660572	0.0	0.4534513264466294	3	random_matched	0.9674270186858995	0.9433271026017304	0.2916567713577739	0.32818393917483035	0.5324626800778534	0.017126019888203836
null_random_matched_224	raw_smoothed	15489	0.3799696797000405	0.3809313304293017	0.0	0.3237598856257949	3	random_matched	0.9549655517264192	0.9456910920064926	0.32671195012422344	0.2916839225989968	0.5364468757175305	-0.15551554528822875
null_random_matched_225	raw_smoothed	15489	0.468697379798705	0.4731320292920792	0.0	0.3474740532381966	3	random_matched	0.957995192592576	0.9374710244043163	0.31570968496039	0.288740315758023	0.5044021262681859	-0.03127009697610672
null_random_matched_226	raw_smoothed	15489	0.6246721186382241	0.595147369945719	0.0	0.4789910681015458	4	random_matched	0.966277378267704	0.9487739856083353	0.32083674184492256	0.31589329693992396	0.5574751292218735	0.03767224072384556
null_random_matched_227	raw_smoothed	15489	0.6099376936881166	0.5749979207283267	0.0	0.4760904080482561	4	random_matched	0.9622317630977618	0.944769082323046	0.34782634922179234	0.30755924930219053	0.5565975374370197	0.018400383291307
null_random_matched_228	raw_smoothed	15489	0.3856606389588368	0.4192593362291466	0.0	0.338324260568799	3	random_matched	0.9453380379263876	0.9342205197575936	0.2963389081605108	0.28124807824910436	0.47872352038506155	-0.05946418415591498
null_random_matched_229	raw_smoothed	15489	0.5827937963582314	0.5293034896508475	0.0	0.4283033303704286	4	random_matched	0.9592942048189064	0.9389740907305363	0.30072755062839546	0.28668664525808557	0.4985000478071277	0.030803441843719803
null_random_matched_230	raw_smoothed	15489	0.6170795649170085	0.5971742947408452	0.0	0.4990537743887733	4	random_matched	0.9630664766591961	0.9494479711923964	0.3332421477578656	0.30989993857105624	0.5628963278410725	0.034277966899772694
null_random_matched_231	raw_smoothed	15489	0.3669738904484226	0.4283669776267922	0.0	0.3029081580990901	3	random_matched	0.9481009336655575	0.9331791747532221	0.3117880527872862	0.2818786492201921	0.48530848582837766	-0.056941508201585445
null_random_matched_232	raw_smoothed	15489	0.4858288304128496	0.5507548253512307	0.0	0.4283214872193009	4	random_matched	0.9606004528053655	0.9431316973374979	0.3503984046619356	0.2702741422062595	0.5293032583091885	0.021451567042042208
null_random_matched_233	raw_smoothed	15489	0.5079917767450142	0.5342019647077394	0.0	0.4699383063836658	4	random_matched	0.9578618828416116	0.9458411036943329	0.3108987474032563	0.2693813913433769	0.5130673417511054	0.02113462295663404
null_random_matched_234	raw_smoothed	15489	0.5606971432281231	0.5683282220558363	0.0	0.5003260936309284	4	random_matched	0.9589295639029088	0.9468180119051827	0.3515037559412787	0.3054152763220231	0.5632784596169675	0.005049762438868788
null_random_matched_235	raw_smoothed	15489	0.4121771186010369	0.3515275743836654	0.0	0.2101995143760855	3	random_matched	0.957828362239239	0.9361191247030111	0.25444348123176513	0.2525172242530382	0.4407301478455473	-0.08920257346188193
null_random_matched_236	raw_smoothed	15489	0.5827117390652153	0.5475250766248692	0.0	0.4031310055746848	4	random_matched	0.9608829807877827	0.941688896943426	0.3750160929930215	0.29382210494427446	0.5549999629255122	-0.00747488630064308
null_random_matched_237	raw_smoothed	15489	0.685363213186065	0.6397439454327988	0.0	0.5481564213230392	4	random_matched	0.9756946746289473	0.9623338887841333	0.347826833821797	0.3525369287710821	0.6361444885576364	0.003599456875162388
