target	mode	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd
null_random_matched_056	raw_smoothed	0.9738607089711986	0.9452967968318131	0.33946749305012086	0.31520104370425894
null_random_matched_056	coord_qc_residual_target	0.7072598014917293	0.70598569736929	0.043665075227461846	0.1353878784553791
null_random_matched_057	raw_smoothed	0.9709696773376516	0.9556063342717961	0.33916381203977797	0.3238493988104414
null_random_matched_057	coord_qc_residual_target	0.7093896160646701	0.7091779294925813	0.055378250639589933	0.1490636674498416
null_random_matched_058	raw_smoothed	0.9529120532852098	0.9334007489560062	0.3144807343995616	0.28322607256055754
null_random_matched_058	coord_qc_residual_target	0.7051153444996364	0.7040937183710749	0.05196068599594878	0.1425478976051795
null_random_matched_059	raw_smoothed	0.9640794965883062	0.9447207295054371	0.29707961578212977	0.3132217398153965
null_random_matched_059	coord_qc_residual_target	0.7508636782567031	0.7476459717687108	0.0638071265579298	0.148709659775434
null_random_matched_060	raw_smoothed	0.9527218616840375	0.9370185610745059	0.2953665429239824	0.2810435288898746
null_random_matched_060	coord_qc_residual_target	0.7032403385841677	0.7026820677243385	0.035032264859053336	0.14185818303983336
null_random_matched_061	raw_smoothed	0.9707640330361664	0.9465501496153691	0.3269990219777175	0.3164832825691742
null_random_matched_061	coord_qc_residual_target	0.7128940058758251	0.7132507519499349	0.058619616805685705	0.1432749963935394
null_random_matched_062	raw_smoothed	0.9492709423518563	0.93622457908816	0.2881883418418195	0.268665808482264
null_random_matched_062	coord_qc_residual_target	0.6879049491991145	0.6872851372488832	0.048965253834341214	0.1368896027388179
null_random_matched_063	raw_smoothed	0.9562849297835562	0.9399583446611077	0.3125044277267827	0.30206754280626136
null_random_matched_063	coord_qc_residual_target	0.71491987342076	0.7109959127153068	0.05210960170790342	0.1473661748133735
null_random_matched_064	raw_smoothed	0.960103257439069	0.9475478555491328	0.322159254418916	0.2996587086221616
null_random_matched_064	coord_qc_residual_target	0.6991235120634645	0.6979060029651183	0.04677712891248737	0.14830832678978959
null_random_matched_065	raw_smoothed	0.9524553478915982	0.9342535534244385	0.2927604956918029	0.2647310258526927
null_random_matched_065	coord_qc_residual_target	0.739156970011459	0.737319023238905	0.10003161088662314	0.13874197454833714
null_random_matched_066	raw_smoothed	0.9667395583751683	0.9325345147930271	0.2948247212417218	0.279462629397376
null_random_matched_066	coord_qc_residual_target	0.7765342198629509	0.774429740570002	0.06274497311662615	0.1419857704960016
null_random_matched_067	raw_smoothed	0.9622328801114531	0.9524595498287757	0.3426695317342459	0.28217673622558176
null_random_matched_067	coord_qc_residual_target	0.7368235384394927	0.735666672656866	0.06794187877816234	0.15182853585392242
null_random_matched_068	raw_smoothed	0.9479763580944305	0.9293682144781342	0.2849330064246119	0.24993196279845814
null_random_matched_068	coord_qc_residual_target	0.7309106508270444	0.7287425920410531	0.0642241307570232	0.13452681679771236
null_random_matched_069	raw_smoothed	0.9515502606925746	0.9338259272791337	0.2754319200168251	0.25433678638128526
null_random_matched_069	coord_qc_residual_target	0.7176676837971231	0.7169164454102606	0.06477389024105301	0.14141131366201715
null_random_matched_070	raw_smoothed	0.9669047880453527	0.9526585640968692	0.3734652776613898	0.31232089287831355
null_random_matched_070	coord_qc_residual_target	0.727731083179138	0.7236326224224267	0.05373516313229045	0.15054354221460683
null_random_matched_071	raw_smoothed	0.9544420126049	0.937346086362806	0.35378052875417015	0.2934576798490374
null_random_matched_071	coord_qc_residual_target	0.7343656867342069	0.7346481500706409	0.06412803898689658	0.1445836789458895
null_random_matched_072	raw_smoothed	0.9569075006254456	0.9435919771329939	0.3080797578922853	0.2948032961271613
null_random_matched_072	coord_qc_residual_target	0.6927744572617954	0.6916966621666462	0.031200861978496596	0.14247263795776652
null_random_matched_073	raw_smoothed	0.9612626315369905	0.9452812055440115	0.30645748079362056	0.30392711841526243
null_random_matched_073	coord_qc_residual_target	0.7376162871162419	0.7353005993127915	0.0826774444190477	0.14713499779798572
null_random_matched_074	raw_smoothed	0.9676785694563429	0.9519161224547384	0.3525220787579316	0.32203076910046424
null_random_matched_074	coord_qc_residual_target	0.7101051370828751	0.708802231750624	0.06965244118089331	0.15236626757483046
null_random_matched_075	raw_smoothed	0.9557789870824265	0.9416851577157521	0.3224378663307002	0.28259225026196466
null_random_matched_075	coord_qc_residual_target	0.7030863348907378	0.7013075838030481	0.042499873128707295	0.13867938570287924
null_random_matched_076	raw_smoothed	0.9695993955429456	0.9404737105564075	0.27704999782783696	0.28699515561296746
