target	model	fold_held	n_train	n_test	spearman_r	pearson_r	r2	mae	auroc_DM1high_train_thr	auroc_DM1high_global_thr	thr_train_q75	thr_global_q75	tile_size	embedding	pooled_n	pooled_spearman_r	pooled_pearson_r	pooled_r2	pooled_mae	pooled_auroc_DM1high_global_thr
TDS_like_score_resid	enet	GSM7980864_PTC-1	3000	200	0.013732843321083	0.0626366592773731	-0.6432297046027717	0.4826288418874532	0.5001880877742947	0.5001880877742947	0.138370072761323	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980865_PTC-2	3000	200	0.0361854046351158	0.0065558587358455	-0.7742139696292567	0.4630809410044849	0.5219089853236195	0.5219089853236195	0.1327431010359548	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980866_PTC-3	3000	200	0.086625665641641	0.1675445184128318	-0.2701838784624217	0.3442029716404338	0.5875211744776961	0.5846196634682241	0.1404694433920165	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980867_PTC-4	3000	200	0.0687902197554939	0.0725720786962895	-1.7033846782307158	0.3637732424713275	0.5001333333333333	0.5001333333333333	0.1397106439324856	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980868_LPTC-1	3000	200	-0.0007305182629565	-0.0312420164106129	-2.934600250055482	0.481752244512061	0.5122116689280868	0.5122116689280868	0.1349025046673004	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980869_LPTC-2	3000	200	0.0693767344183604	0.0012668890049059	-1.4565909380651214	0.3704729014093686	0.5410602910602911	0.540334254507172	0.1390368273104533	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980870_LPTC-3	3000	200	0.0241986049651241	-0.004217737488606	-0.5014058937293642	0.3705240443223701	0.4978445278820748	0.4978445278820748	0.1402835469821475	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980871_LPTC-4	3000	200	-2.55006375159379e-05	0.0558319453659554	-0.8853286812155032	0.4183299617544012	0.5266961492827096	0.5176866319444444	0.1336343763665907	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980872_ATC-1	3000	200	-0.0263166579164479	-0.0001979031338391	-1.3003185464722535	0.2775127178980268	0.5804470646032915	0.5874285714285714	0.1500517644949615	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980873_ATC-2	3000	200	0.1022395559888997	-0.0646479986275311	-0.7803787797027399	0.3875715731116032	0.242051282051282	0.242051282051282	0.1547053525767263	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980874_ATC-3	3000	200	-0.0600405010125253	0.1608049246649449	-3.971108969768144	0.2725311890450366	0.9119897959183674	0.9119897959183674	0.1549845709037678	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
TDS_like_score_resid	enet	GSM7980875_ATC-4	3000	200	0.0694622365559139	0.1202995844910189	-0.3535997498918168	0.374077649339706	0.5357142857142857	0.5297459893048129	0.1345054809920521	0.1397106439324856	224	resnet50_imagenet	3200	0.0397346548813139	0.0319574227594457	-0.9730655957584782	0.406752153640212	0.5238645833333333
DM1_like_score_resid	ridge	GSM7980860_N-1	2750	185	0.0970926045259846	0.0048653315297858	-16.74423939842874	0.98393895677879	0.5471342383107088	0.5466666666666666	0.1718077653841353	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980861_N-2	2747	188	-0.036562658590193	0.0158895576058894	-10.602022839868145	0.8656425977936913	0.5203619909502263	0.518105052239874	0.1784589632617845	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980862_N-3	2756	179	-0.010823760801791	0.0040514428489219	-9.60748315685582	0.841861985956489	0.5164444444444445	0.5164444444444445	0.1765103969563652	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980863_N-4	2741	194	-0.0530666918680379	-0.047270514181518	-6.556874971017722	0.8080668227318891	0.4769900497512438	0.4769900497512438	0.1758394126614901	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980864_PTC-1	2744	191	0.0023301873794433	-0.017734739809899	-7.531938321523208	0.7937089032164315	0.499889012208657	0.5152027027027027	0.1652255576235463	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980865_PTC-2	2765	170	-0.0260245113305365	-0.036118735301603	-8.705685864804103	0.8013927747726802	0.4461666666666666	0.4531961544948558	0.1772918687379221	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980866_PTC-3	2766	169	0.0190144696932027	0.0217459122543659	-5.5939699977012864	0.4730658827914288	0.5422419460881	0.540711199734131	0.1762798668149562	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980867_PTC-4	2764	171	0.1427436580507356	0.2126885365953444	-25.14811756315841	0.6606695817383179	0.6209917355371901	0.6209917355371901	0.1773503575669915	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980868_LPTC-1	2739	196	-0.0835387962291515	-0.1128647179530228	-9.104945521467096	0.7576162218935745	0.506578947368421	0.506578947368421	0.1825878893967097	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980869_LPTC-2	2749	186	-0.0541221228128248	-0.1269687848120011	-38.39600956681351	1.0236374044104026	0.4880896226415094	0.4880896226415094	0.1668978715902963	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980870_LPTC-3	2768	167	-0.0577983447906252	-0.1967591449890498	-11.239347378651416	0.7472358531298243	0.4552641034854473	0.4552641034854473	0.1792856625065125	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980871_LPTC-4	2758	177	0.1546350478696698	0.2941292211282743	-3.2849242180288805	0.5751903910371047	0.585545193687231	0.5733686067019401	0.1816644591642707	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980872_ATC-1	2761	174	-0.0239289273612574	-0.0458989879858356	-9.192674982907953	0.4863199402711299			0.1966750746724887	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980873_ATC-2	2741	194	0.0343070102270999	0.093564536006139	-8.094701452924024	0.7498319724506254			0.19831199126672	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980874_ATC-3	2735	200	0.1234965874146853	0.0220488233082694	-11.428882671231928	0.5569546372606007			0.1986348694176163	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	ridge	GSM7980875_ATC-4	2741	194	0.1127380605079445	0.0872335388673104	-3.5227036267448124	0.5769521043308369	0.5461876832844575	0.5461876832844575	0.1752917882538055	0.18058156592227	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5192177942401707
DM1_like_score_resid	enet	GSM7980860_N-1	2750	185	0.1314449793411925	0.0618907775147822	-2.594619859962757	0.5142867107527885	0.5757918552036199	0.5611538461538461	0.1718077653841353	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980861_N-2	2747	188	-0.0807827966776652	-0.0368933609014659	-1.5388455270501311	0.4864424470710179	0.4711538461538462	0.4701588664662945	0.1784589632617845	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980862_N-3	2756	179	-0.103730671855711	-0.1029389387538897	-2.1470803910551304	0.5156648532981555	0.470962962962963	0.470962962962963	0.1765103969563652	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980863_N-4	2741	194	0.0398524076212233	0.0287942255584295	-0.9183774322524758	0.4204346102130686	0.4993781094527363	0.4993781094527363	0.1758394126614901	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980864_PTC-1	2744	191	-0.0944974510884541	-0.1458210867016761	-1.1903907871358266	0.4370129673998867	0.486015538290788	0.4998873873873873	0.1652255576235463	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980865_PTC-2	2765	170	-0.030079200786512	-0.0024989115323053	-0.91572568121918	0.4161917857886192	0.4094999999999999	0.4189576657109124	0.1772918687379221	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980866_PTC-3	2766	169	0.0452314653672119	0.0698824687490881	-0.43981318013246	0.289706672166225	0.5409270216962525	0.536889332003988	0.1762798668149562	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980867_PTC-4	2764	171	0.0576595387236902	0.1411531481007523	-2.8248248764533903	0.3548185687911085	0.5745454545454546	0.5745454545454546	0.1773503575669915	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980868_LPTC-1	2739	196	0.1335702730916654	0.1646502900234021	-1.324013516191457	0.3966607623095847	0.5684808612440191	0.5684808612440191	0.1825878893967097	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980869_LPTC-2	2749	186	0.0646699830760551	-0.084403409158646	-4.369131468276437	0.4416473016883961	0.5636792452830189	0.5636792452830189	0.1668978715902963	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980870_LPTC-3	2768	167	0.0218573180661053	-0.0308673897738451	-0.6400925626437668	0.3278605358789954	0.4897592526051023	0.4897592526051023	0.1792856625065125	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980871_LPTC-4	2758	177	0.1006258548155329	0.1984531099390205	-0.2683691047430407	0.3340072107017793	0.5399928263988523	0.5335097001763669	0.1816644591642707	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980872_ATC-1	2761	174	-0.0098738574560779	0.0239382317539241	-1.0917519867436316	0.2688550758460746			0.1966750746724887	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980873_ATC-2	2741	194	-0.0059160219087573	-0.0334490397142517	-0.9855361985196616	0.361811693017584			0.19831199126672	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980874_ATC-3	2735	200	0.0680942023550588	-0.0938141872127342	-2.1238066102481765	0.2638850715829675			0.1986348694176163	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
DM1_like_score_resid	enet	GSM7980875_ATC-4	2741	194	0.0560037473343386	0.058130330369994	-0.3681717977877234	0.3675101490423813	0.5162512218963832	0.5162512218963832	0.1752917882538055	0.18058156592227	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5103445671833586
RAI_8_score_resid	ridge	GSM7980860_N-1	2750	185	0.0970926045259846	0.0048653315297858	-16.74423939842874	0.98393895677879	0.5197202797202798	0.5206389595702573	0.1493334053784203	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980861_N-2	2747	188	-0.036562658590193	0.0158895576058894	-10.602022839868145	0.8656425977936913	0.4621638524077549	0.4621638524077549	0.1460376695860498	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980862_N-3	2756	179	-0.010823760801791	0.0040514428489219	-9.60748315685582	0.841861985956489	0.4634897360703812	0.4718518518518518	0.1490043816120236	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980863_N-4	2741	194	-0.0530666918680379	-0.047270514181518	-6.556874971017722	0.8080668227318891	0.4874378109452736	0.4887633396107972	0.1487675694336894	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980864_PTC-1	2744	191	0.0023301873794433	-0.017734739809899	-7.531938321523208	0.7937089032164315	0.4580378250591016	0.4580378250591016	0.1512465539336476	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980865_PTC-2	2765	170	-0.0260245113305365	-0.036118735301603	-8.705685864804103	0.8013927747726802	0.5052964426877471	0.5052964426877471	0.1483769522642183	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980866_PTC-3	2766	169	0.0190144696932027	0.0217459122543659	-5.5939699977012864	0.4730658827914288	0.5149572649572649	0.5149572649572649	0.1490663066104571	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980867_PTC-4	2764	171	0.1427436580507356	0.2126885365953444	-25.14811756315841	0.6606695817383179	0.5461020973486348	0.5538073038073039	0.1529194489171794	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980868_LPTC-1	2739	196	-0.0835387962291515	-0.1128647179530228	-9.104945521467096	0.7576162218935745	0.4514435695538057	0.4412913602941176	0.1450032753089314	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980869_LPTC-2	2749	186	-0.0541221228128248	-0.1269687848120011	-38.39600956681351	1.0236374044104026	0.5068822023047376	0.5068822023047376	0.1522863154089985	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980870_LPTC-3	2768	167	-0.0577983447906252	-0.1967591449890498	-11.239347378651416	0.7472358531298243	0.5181818181818182	0.5345631891433418	0.1534633310468127	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980871_LPTC-4	2758	177	0.1546350478696698	0.2941292211282743	-3.2849242180288805	0.5751903910371047	0.550125313283208	0.546011396011396	0.1454972351335128	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980872_ATC-1	2761	174	-0.0239289273612574	-0.0458989879858356	-9.192674982907953	0.4863199402711299	0.5194805194805194	0.5244319950202303	0.1603776366621854	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980873_ATC-2	2741	194	0.0343070102270999	0.093564536006139	-8.094701452924024	0.7498319724506254	0.7671957671957672	0.7671957671957672	0.168569365378086	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980874_ATC-3	2735	200	0.1234965874146853	0.0220488233082694	-11.428882671231928	0.5569546372606007	0.6061538461538462	0.6061538461538462	0.170679687884362	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	ridge	GSM7980875_ATC-4	2741	194	0.1127380605079445	0.0872335388673104	-3.5227036267448124	0.5769521043308369	0.5951612903225808	0.5951612903225808	0.1448832746174789	0.1509908491188906	448	resnet50_imagenet	2935	0.0171784352563227	0.001067548726938	-10.374838016719192	0.7331784363655229	0.5046436658095712
RAI_8_score_resid	enet	GSM7980860_N-1	2750	185	0.1314449793411925	0.0618907775147822	-2.594619859962757	0.5142867107527885	0.5253146853146853	0.5303929884082557	0.1493334053784203	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980861_N-2	2747	188	-0.0807827966776652	-0.0368933609014659	-1.5388455270501311	0.4864424470710179	0.4300187617260789	0.4300187617260789	0.1460376695860498	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980862_N-3	2756	179	-0.103730671855711	-0.1029389387538897	-2.1470803910551304	0.5156648532981555	0.4060117302052786	0.4088888888888888	0.1490043816120236	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980863_N-4	2741	194	0.0398524076212233	0.0287942255584295	-0.9183774322524758	0.4204346102130686	0.5485074626865671	0.550408035153798	0.1487675694336894	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980864_PTC-1	2744	191	-0.0944974510884541	-0.1458210867016761	-1.1903907871358266	0.4370129673998867	0.3943557919621749	0.3943557919621749	0.1512465539336476	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980865_PTC-2	2765	170	-0.030079200786512	-0.0024989115323053	-0.91572568121918	0.4161917857886192	0.5252173913043479	0.5252173913043479	0.1483769522642183	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980866_PTC-3	2766	169	0.0452314653672119	0.0698824687490881	-0.43981318013246	0.289706672166225	0.5262984878369494	0.5262984878369494	0.1490663066104571	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980867_PTC-4	2764	171	0.0576595387236902	0.1411531481007523	-2.8248248764533903	0.3548185687911085	0.4891175306687772	0.5017482517482518	0.1529194489171794	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980868_LPTC-1	2739	196	0.1335702730916654	0.1646502900234021	-1.324013516191457	0.3966607623095847	0.5643044619422573	0.5558363970588236	0.1450032753089314	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980869_LPTC-2	2749	186	0.0646699830760551	-0.084403409158646	-4.369131468276437	0.4416473016883961	0.5657810499359794	0.5657810499359794	0.1522863154089985	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980870_LPTC-3	2768	167	0.0218573180661053	-0.0308673897738451	-0.6400925626437668	0.3278605358789954	0.5521645021645022	0.5640373197625106	0.1534633310468127	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980871_LPTC-4	2758	177	0.1006258548155329	0.1984531099390205	-0.2683691047430407	0.3340072107017793	0.5357839042049568	0.517094017094017	0.1454972351335128	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980872_ATC-1	2761	174	-0.0098738574560779	0.0239382317539241	-1.0917519867436316	0.2688550758460746	0.4688311688311688	0.4777466542172424	0.1603776366621854	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980873_ATC-2	2741	194	-0.0059160219087573	-0.0334490397142517	-0.9855361985196616	0.361811693017584	0.3978835978835979	0.3978835978835979	0.168569365378086	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980874_ATC-3	2735	200	0.0680942023550588	-0.0938141872127342	-2.1238066102481765	0.2638850715829675	0.3753846153846153	0.3753846153846153	0.170679687884362	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
RAI_8_score_resid	enet	GSM7980875_ATC-4	2741	194	0.0560037473343386	0.058130330369994	-0.3681717977877234	0.3675101490423813	0.5353686635944701	0.5353686635944701	0.1448832746174789	0.1509908491188906	448	resnet50_imagenet	2935	0.0191307113733522	-0.0047515037738384	-1.3486292645686024	0.3881189628835805	0.5018557331507725
TDS_like_score_resid	ridge	GSM7980860_N-1	2750	185	0.0562639778628558	0.0185348110634452	-14.004945820331187	1.0398014553679673	0.5086333040678958	0.5063703703703704	0.135458724734366	0.1369009480116232	448	resnet50_imagenet	2935	0.0020173557530106	-0.0045159973974898	-10.439943401398152	0.8219569548373388	0.5010238100838484
TDS_like_score_resid	ridge	GSM7980861_N-2	2747	188	0.0002871554811479	0.0250634644612556	-15.298992913145725	0.9740475444426502	0.4993599590373784	0.4869268164498752	0.1334223972716498	0.1369009480116232	448	resnet50_imagenet	2935	0.0020173557530106	-0.0045159973974898	-10.439943401398152	0.8219569548373388	0.5010238100838484
TDS_like_score_resid	ridge	GSM7980862_N-3	2756	179	-0.052108049295922	-0.0333691937777162	-7.956376875761974	0.9761496230779466	0.4785310734463276	0.4689387402933563	0.1336343763665907	0.1369009480116232	448	resnet50_imagenet	2935	0.0020173557530106	-0.0045159973974898	-10.439943401398152	0.8219569548373388	0.5010238100838484
TDS_like_score_resid	ridge	GSM7980863_N-4	2741	194	0.0014652405977655	-0.0323724565762579	-10.702984100477146	0.9466803303679958	0.5236772486772487	0.5236772486772487	0.1353056739507433	0.1369009480116232	448	resnet50_imagenet	2935	0.0020173557530106	-0.0045159973974898	-10.439943401398152	0.8219569548373388	0.5010238100838484
TDS_like_score_resid	ridge	GSM7980864_PTC-1	2744	191	-0.0654519151281344	0.0149885779515501	-7.082902517063269	0.9236453485739038	0.468716577540107	0.468716577540107	0.1349025046673004	0.1369009480116232	448	resnet50_imagenet	2935	0.0020173557530106	-0.0045159973974898	-10.439943401398152	0.8219569548373388	0.5010238100838484
TDS_like_score_resid	ridge	GSM7980865_PTC-2	2765	170	-0.0101696985240686	-0.0500972148373436	-10.088371224189322	0.9485119131431824	0.5125274725274725	0.5125274725274725	0.1304027281794792	0.1369009480116232	448	resnet50_imagenet	2935	0.0020173557530106	-0.0045159973974898	-10.439943401398152	0.8219569548373388	0.5010238100838484
TDS_like_score_resid	ridge	GSM7980866_PTC-3	2766	169	-0.014526875839093	0.007135334426006	-8.114239122593943	0.5288051579395295	0.5016380016380018	0.5016380016380018	0.1392445191190913	0.1369009480116232	448	resnet50_imagenet	2935	0.0020173557530106	-0.0045159973974898	-10.439943401398152	0.8219569548373388	0.5010238100838484
TDS_like_score_resid	ridge	GSM7980867_PTC-4	2764	171	0.0038783689730482	0.1709791198725905	-27.374709971413395	0.7845869882593991	0.4405684754521963	0.4405684754521963	0.1370479961672001	0.1369009480116232	448	resnet50_imagenet	2935	0.0020173557530106	-0.0045159973974898	-10.439943401398152	0.8219569548373388	0.5010238100838484
