sample_id	stage	mod_a	mod_b	same_spot_r	lag_a_to_neighbor_b	lag_b_to_neighbor_a	lag_symmetric
GSM7980865_PTC-2	PTC	EMT	Endothelial	0.11959048360586166	0.13520140945911407	0.1355472058057785	0.1353743076324463
GSM7980865_PTC-2	PTC	EMT	IFN_gamma	0.05942109599709511	0.09408599883317947	0.11099696159362793	0.1025414802134037
GSM7980865_PTC-2	PTC	EMT	M1_M2	0.11743638664484024	0.13859693706035614	0.18021653592586517	0.15940673649311066
GSM7980865_PTC-2	PTC	EMT	RAI_lineage	0.008033229038119316	-0.007389955222606659	-0.008710389025509357	-0.008050172124058008
GSM7980865_PTC-2	PTC	EMT	TLS	0.00814858265221119	0.06732446700334549	0.07539957761764526	0.07136202231049538
GSM7980865_PTC-2	PTC	Endothelial	IFN_gamma	0.08109264075756073	0.09909143298864365	0.11623251438140869	0.10766197368502617
GSM7980865_PTC-2	PTC	Endothelial	M1_M2	0.09774277359247208	0.12279112637042999	0.15949319303035736	0.14114215970039368
GSM7980865_PTC-2	PTC	Endothelial	RAI_lineage	0.06963092088699341	0.10043378174304962	0.13076986372470856	0.11560182273387909
GSM7980865_PTC-2	PTC	Endothelial	TLS	0.0699637234210968	0.09047654271125793	0.09894347935914993	0.09471001103520393
GSM7980865_PTC-2	PTC	IFN_gamma	M1_M2	0.13778549432754517	0.17936840653419495	0.19599410891532898	0.18768125772476196
GSM7980865_PTC-2	PTC	IFN_gamma	RAI_lineage	-0.02539556287229061	-0.04375463351607323	-0.04891151189804077	-0.046333072707057
GSM7980865_PTC-2	PTC	IFN_gamma	TLS	0.18225571513175964	0.2067384272813797	0.19886483252048492	0.2028016299009323
GSM7980865_PTC-2	PTC	M1_M2	RAI_lineage	-0.2336694300174713	-0.23436801135540009	-0.2521172761917114	-0.24324264377355576
GSM7980865_PTC-2	PTC	M1_M2	TLS	0.23656651377677917	0.3229425847530365	0.28381404280662537	0.30337831377983093
