target	feature_set	heldout_sample	heldout_stage	alpha	n	spearman_r	pearson_r	r2	mae	auroc_q50	auroc_q75	auroc_q90
EMT_score	clinical_text_only	GSM7980867_PTC-4	PTC	10000.0	200			-0.0018967454483382884	0.2109680127600376	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980868_LPTC-1	LPTC	10000.0	200			-0.011121315409723165	0.2593763765913591	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980869_LPTC-2	LPTC	10000.0	200			-0.019421620718926835	0.2870520369402344	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980870_LPTC-3	LPTC	10000.0	200			-0.011774956063135056	0.25767596539067633	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980871_LPTC-4	LPTC	10000.0	200			-0.0004510119927849665	0.27713133464766665	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980872_ATC-1	ATC	10000.0	200			-0.03850986977863324	0.2399865550605874	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980873_ATC-2	ATC	10000.0	200			-0.002667851452767822	0.26926388101969195	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980874_ATC-3	ATC	10000.0	200			-0.00037170319115609196	0.27185811078096506	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980875_ATC-4	ATC	10000.0	200			-0.0056289832931197825	0.24197425807134038	0.5	0.5	0.5
EMT_score	morphology_plus_text	GSM7980860_N-1	PT	10000.0	200	0.07385429943078922	0.045366948373314564	0.0006567487119429893	0.2496018201827289	0.5605	0.48786666666666667	0.43833333333333335
EMT_score	morphology_plus_text	GSM7980861_N-2	PT	10000.0	200	0.16426981065704369	0.13770719669832443	0.0019261678589364006	0.23982262640601948	0.6057	0.5901333333333334	0.4475
EMT_score	morphology_plus_text	GSM7980862_N-3	PT	10000.0	200	0.09146328658216457	0.10693306892123579	0.0024810855016843547	0.2196192790575558	0.5594000000000001	0.48946666666666666	0.5027777777777778
EMT_score	morphology_plus_text	GSM7980863_N-4	PT	4961.947603002908	200	-0.1329318232955824	-0.18829903630179717	-0.008939712365522823	0.23709068012929982	0.4645	0.414	0.29861111111111105
EMT_score	morphology_plus_text	GSM7980864_PTC-1	PTC	10000.0	200	0.3000165004125103	0.239880958126955	0.0037088428246293548	0.26126146975577563	0.667	0.5724	0.5963888888888889
EMT_score	morphology_plus_text	GSM7980865_PTC-2	PTC	10000.0	200	0.20054083872379672	0.22972094352234138	0.005745350132441929	0.2462456582758693	0.5726	0.5497333333333334	0.5158333333333334
EMT_score	morphology_plus_text	GSM7980866_PTC-3	PTC	10000.0	200	-0.02204605115127879	0.013538373521794418	-0.00905038001386993	0.21271270653847205	0.46799999999999997	0.41759999999999997	0.5044444444444445
EMT_score	morphology_plus_text	GSM7980867_PTC-4	PTC	10000.0	200	0.11180463365373837	0.0844472659461083	0.0013433456176989989	0.21023024696591175	0.5729	0.5518666666666666	0.45555555555555555
EMT_score	morphology_plus_text	GSM7980868_LPTC-1	LPTC	2462.0924014946304	200	-0.09765094127353185	-0.24980647929796734	-0.08434150524156103	0.2717889189748618	0.4599	0.38293333333333335	0.25250000000000006
EMT_score	morphology_plus_text	GSM7980869_LPTC-2	LPTC	10000.0	200	0.0014970396715529805	-0.011039558473994071	-0.02806451589119341	0.2876933138643358	0.5479	0.49333333333333335	0.4244444444444444
EMT_score	morphology_plus_text	GSM7980870_LPTC-3	LPTC	10000.0	200	0.2234936711519212	0.08463059012744238	-0.009693624052706129	0.25662262711790257	0.6382000000000001	0.5714666666666667	0.42750000000000005
EMT_score	morphology_plus_text	GSM7980871_LPTC-4	LPTC	4961.947603002908	200	0.2733458336458412	0.029805968603665856	0.000280446748642027	0.2755622892467687	0.6447	0.5578666666666666	0.41666666666666663
EMT_score	morphology_plus_text	GSM7980872_ATC-1	ATC	10000.0	200	0.08015162401812666	0.09346530064855682	-0.04268424844721097	0.24106671004625613	0.5196000000000001	0.514	0.42916666666666664
EMT_score	morphology_plus_text	GSM7980873_ATC-2	ATC	10000.0	200	0.21310094766039767	0.13398514250134808	0.0030271092124848353	0.26826311351420107	0.6093	0.5381333333333334	0.4963888888888889
EMT_score	morphology_plus_text	GSM7980874_ATC-3	ATC	10000.0	200	-0.04604215105377635	0.03107239256096869	0.00011804379850555158	0.2723260509877922	0.46690000000000004	0.45746666666666663	0.4627777777777778
EMT_score	morphology_plus_text	GSM7980875_ATC-4	ATC	4961.947603002908	200	0.03480087002175054	-0.035281464516958086	-0.009731986201064968	0.24228976064675822	0.5187	0.5326666666666667	0.3952777777777778
CAF_ECM_score	morphology_only	GSM7980860_N-1	PT	1221.6773489967932	200	0.1218034418458545	0.18054043863192717	-0.004569097841971237	0.3034489673115292	0.5963	0.6000000000000001	0.5791666666666667
CAF_ECM_score	morphology_only	GSM7980861_N-2	PT	606.1898993497572	200	-0.1459256835251976	-0.10527224259301621	-0.06193351742267028	0.2974603286821315	0.43270000000000003	0.4808	0.5713888888888888
CAF_ECM_score	morphology_only	GSM7980862_N-3	PT	606.1898993497572	200	-0.06076178609571551	-0.06107622907669022	-0.036272377245554877	0.2781075479506294	0.4648	0.5334666666666666	0.505
CAF_ECM_score	morphology_only	GSM7980863_N-4	PT	1221.6773489967932	200	0.06527612147578392	0.076179288333335	0.0036224089220461275	0.2896853397988803	0.528	0.5341333333333333	0.5783333333333334
CAF_ECM_score	morphology_only	GSM7980864_PTC-1	PTC	1221.6773489967932	200	-0.13203697096462733	-0.11069162654112757	-0.04759687670229318	0.4985402493314425	0.4283	0.46719999999999995	0.5
CAF_ECM_score	morphology_only	GSM7980865_PTC-2	PTC	606.1898993497572	200	0.26963236991022443	0.26059007372694476	0.047776886324622514	0.3657970756872607	0.6503000000000001	0.7010666666666667	0.6455555555555555
CAF_ECM_score	morphology_only	GSM7980866_PTC-3	PTC	606.1898993497572	200	0.335323404965906	0.565053292985125	0.0862383070027345	0.36127497870396996	0.6472	0.7592	0.961388888888889
CAF_ECM_score	morphology_only	GSM7980867_PTC-4	PTC	606.1898993497572	200	0.35786053079668667	0.43893703020547564	0.09089646232819515	0.31330829585679326	0.6567000000000001	0.8001333333333334	0.8625
CAF_ECM_score	morphology_only	GSM7980868_LPTC-1	LPTC	300.7882518043102	200	0.2130514312881241	0.3399694394426771	0.07735686587088764	0.4437033781262471	0.6064	0.6544	0.7944444444444445
CAF_ECM_score	morphology_only	GSM7980869_LPTC-2	LPTC	1221.6773489967932	200	0.11443721921284308	0.07977468796317663	-0.04513573918310465	0.3701317065923276	0.5435000000000001	0.5865333333333332	0.6036111111111111
CAF_ECM_score	morphology_only	GSM7980870_LPTC-3	LPTC	606.1898993497572	200	0.1106525278423934	0.12700099526540357	0.013267246063412785	0.4539420100793551	0.5876999999999999	0.6169333333333333	0.6163888888888889
CAF_ECM_score	morphology_only	GSM7980871_LPTC-4	LPTC	4.489251258218608	200	0.12104297998652573	-0.027458694131156352	-0.11351423564703289	0.5624189858441223	0.5544	0.6313333333333334	0.5663888888888889
CAF_ECM_score	morphology_only	GSM7980872_ATC-1	ATC	1221.6773489967932	200	0.07653698745424495	0.10434660115838124	-0.029026771555071162	0.3499995063693809	0.541	0.5268	0.6213888888888889
CAF_ECM_score	morphology_only	GSM7980873_ATC-2	ATC	606.1898993497572	200	-0.11140159703211241	0.04623139366861723	-0.054664037034520385	0.30944116013673917	0.4082	0.5294666666666666	0.5780555555555555
CAF_ECM_score	morphology_only	GSM7980874_ATC-3	ATC	1221.6773489967932	200	0.013405835145878649	-0.03822901941653821	-0.08319037208373126	0.3791387488175619	0.5166	0.5341333333333333	0.606111111111111
CAF_ECM_score	morphology_only	GSM7980875_ATC-4	ATC	1221.6773489967932	200	0.22441794707585003	0.2810916818038136	0.026903464204305783	0.5516803645923001	0.6141	0.6921333333333334	0.6977777777777778
CAF_ECM_score	clinical_text_only	GSM7980860_N-1	PT	10000.0	200			-3.426508528603378e-05	0.28462288373123706	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980861_N-2	PT	10000.0	200			-0.0017193738562921723	0.282321548370885	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980862_N-3	PT	10000.0	200			-0.004039950466097952	0.27224526095409884	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980863_N-4	PT	10000.0	200			-0.0001545393486805935	0.28491054068930755	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980864_PTC-1	PTC	2462.0924014946304	200			-0.0478225338770939	0.48917986701767996	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980865_PTC-2	PTC	10000.0	200			-0.0014043208978768984	0.3846694353046665	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980866_PTC-3	PTC	10000.0	200			-0.05320258294038638	0.409331977740885	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980867_PTC-4	PTC	10000.0	200			-0.028536479402629933	0.3375287877671384	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980868_LPTC-1	LPTC	10000.0	200			-0.008758394570732575	0.4597487298887721	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980869_LPTC-2	LPTC	10000.0	200			-3.514311427421646e-06	0.3613162988988241	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980870_LPTC-3	LPTC	10000.0	200			-1.2281858041696125e-07	0.45474020106756313	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980871_LPTC-4	LPTC	10000.0	200			-0.00322050686049713	0.5526747095611053	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980872_ATC-1	ATC	10000.0	200			-0.002279244522964685	0.35584369037750174	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980873_ATC-2	ATC	10000.0	200			-8.953224894803213e-08	0.3034753722402908	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980874_ATC-3	ATC	10000.0	200			-0.0015418692051631933	0.3602093719977946	0.5	0.5	0.5
CAF_ECM_score	clinical_text_only	GSM7980875_ATC-4	ATC	10000.0	200			-0.0008796749244930346	0.5689266482997477	0.5	0.5	0.5
CAF_ECM_score	morphology_plus_text	GSM7980860_N-1	PT	606.1898993497572	200	0.11859089820970214	0.17547567829324862	-0.012263353627051332	0.30461145585047616	0.594	0.5981333333333333	0.58
CAF_ECM_score	morphology_plus_text	GSM7980861_N-2	PT	300.7882518043102	200	-0.1492997441488367	-0.11106624682258903	-0.07361755217404964	0.2992676013073806	0.43010000000000004	0.47986666666666666	0.5733333333333334
CAF_ECM_score	morphology_plus_text	GSM7980862_N-3	PT	300.7882518043102	200	-0.06702811485373794	-0.07030118924872987	-0.09761358683739751	0.28192538739228074	0.4643999999999999	0.5266666666666666	0.49138888888888893
CAF_ECM_score	morphology_plus_text	GSM7980863_N-4	PT	300.7882518043102	200	0.08623480263351103	0.0865818499454315	0.0036100505782483694	0.2819427799362313	0.5381	0.5465333333333333	0.5700000000000001
CAF_ECM_score	morphology_plus_text	GSM7980864_PTC-1	PTC	606.1898993497572	200	-0.1364128511275938	-0.11421473882409101	-0.06381771368344702	0.5026577550976559	0.42310000000000003	0.4673333333333333	0.4997222222222222
CAF_ECM_score	morphology_plus_text	GSM7980865_PTC-2	PTC	606.1898993497572	200	0.2715469397106514	0.2645350583283664	0.047871519729256296	0.359395900833622	0.6502000000000001	0.7038666666666666	0.6488888888888888
CAF_ECM_score	morphology_plus_text	GSM7980866_PTC-3	PTC	606.1898993497572	200	0.33844891371152985	0.5730601898197426	0.12047826438088038	0.3504443020027476	0.6480999999999999	0.7630666666666667	0.9633333333333334
CAF_ECM_score	morphology_plus_text	GSM7980867_PTC-4	PTC	300.7882518043102	200	0.36550017407481844	0.44959087547538057	0.11472673901912012	0.30964427718735554	0.6609	0.8041333333333333	0.8644444444444445
CAF_ECM_score	morphology_plus_text	GSM7980868_LPTC-1	LPTC	149.24955450518323	200	0.2243081335443926	0.33132226385735875	0.09445823013906474	0.42316532100809495	0.6125999999999999	0.6674666666666667	0.8113888888888888
CAF_ECM_score	morphology_plus_text	GSM7980869_LPTC-2	LPTC	606.1898993497572	200	0.10922904994719546	0.07842465018617932	-0.04415595213536294	0.3698277244778603	0.5405	0.5834666666666667	0.6044444444444445
CAF_ECM_score	morphology_plus_text	GSM7980870_LPTC-3	LPTC	606.1898993497572	200	0.10648040180532038	0.12987066435831032	0.014568889597333046	0.4419203015379323	0.5829	0.6142666666666666	0.6127777777777778
CAF_ECM_score	morphology_plus_text	GSM7980871_LPTC-4	LPTC	9.047357242349303	200	0.11988869680087602	-0.003761744933946806	-0.0842664435268643	0.5470279251099579	0.5576000000000001	0.6296	0.5680555555555555
CAF_ECM_score	morphology_plus_text	GSM7980872_ATC-1	ATC	606.1898993497572	200	0.08515326748358823	0.11300229138650461	0.0061691172065923006	0.35245783575403933	0.546	0.5336	0.6277777777777778
CAF_ECM_score	morphology_plus_text	GSM7980873_ATC-2	ATC	300.7882518043102	200	-0.11797083095385666	0.03944552086487353	-0.06703053297735928	0.3276709807663799	0.40619999999999995	0.5266666666666666	0.5783333333333334
CAF_ECM_score	morphology_plus_text	GSM7980874_ATC-3	ATC	606.1898993497572	200	0.008404710117752946	-0.03889884894344704	-0.06762418937357073	0.3706711750162067	0.5135	0.5289333333333333	0.6066666666666666
CAF_ECM_score	morphology_plus_text	GSM7980875_ATC-4	ATC	606.1898993497572	200	0.22562247899594726	0.2825618428431916	0.04664256351041374	0.5548504950552471	0.6157	0.6921333333333334	0.6980555555555555
Hypoxia_score	morphology_only	GSM7980860_N-1	PT	1221.6773489967932	200	0.09146716720230837	0.09833439242103166	-0.010717241330913563	0.21848528389824423	0.5521	0.5196000000000001	0.48083333333333333
Hypoxia_score	morphology_only	GSM7980861_N-2	PT	1221.6773489967932	200	0.21454724483927787	0.22764379288436645	-0.0011000103025569086	0.21360628552995992	0.6022	0.5609333333333333	0.5675000000000001
Hypoxia_score	morphology_only	GSM7980862_N-3	PT	1221.6773489967932	200	0.06099024474712565	0.08529307251757906	0.006595499137331373	0.24754140551270026	0.5234	0.5173333333333333	0.5522222222222222
Hypoxia_score	morphology_only	GSM7980863_N-4	PT	606.1898993497572	200	0.06221059462035941	-0.07715597607881049	-0.02696188797487098	0.2608056943604067	0.5296	0.5364	0.5727777777777778
Hypoxia_score	morphology_only	GSM7980864_PTC-1	PTC	1221.6773489967932	200	0.1426559845260069	0.10978753052664517	0.01175070038102044	0.2949078077753702	0.547	0.5110666666666667	0.5672222222222222
Hypoxia_score	morphology_only	GSM7980865_PTC-2	PTC	1221.6773489967932	200	0.21650207989978418	0.23794233841485196	0.0391220812207983	0.2520710634971157	0.6004	0.5905333333333334	0.545
Hypoxia_score	morphology_only	GSM7980866_PTC-3	PTC	1221.6773489967932	200	0.2238275974173756	0.25732004293257005	0.039163366740671335	0.2581295255860029	0.6041000000000001	0.6317333333333333	0.7391666666666666
Hypoxia_score	morphology_only	GSM7980867_PTC-4	PTC	1221.6773489967932	200	0.2798510592036942	0.2613972532554115	0.0312763471087274	0.22282034403448847	0.6441	0.5793333333333334	0.605
Hypoxia_score	morphology_only	GSM7980868_LPTC-1	LPTC	606.1898993497572	200	0.15869784594930808	0.1002827009875947	0.008180609055970178	0.2679297034555356	0.5936999999999999	0.5538666666666666	0.48944444444444446
Hypoxia_score	morphology_only	GSM7980869_LPTC-2	LPTC	2462.0924014946304	200	0.1931839889009401	0.1270035440088831	0.005219953751262829	0.23391718485645918	0.6187000000000001	0.5789333333333334	0.5613888888888889
Hypoxia_score	morphology_only	GSM7980870_LPTC-3	LPTC	606.1898993497572	200	0.25754535201328166	0.14802602797476302	0.0043458574891609425	0.33996304352903634	0.6909000000000001	0.5386666666666666	0.46166666666666667
Hypoxia_score	morphology_only	GSM7980871_LPTC-4	LPTC	2462.0924014946304	200	0.08584016550429685	0.13308097573997932	0.010804809117762049	0.2875020766792793	0.5244	0.5029333333333333	0.5305555555555556
Hypoxia_score	morphology_only	GSM7980872_ATC-1	ATC	1221.6773489967932	200	0.07699782812042369	0.10286879627964149	0.0075624711100343855	0.26960936049826256	0.5065000000000001	0.5565333333333333	0.5008333333333334
Hypoxia_score	morphology_only	GSM7980873_ATC-2	ATC	1221.6773489967932	200	0.2554307353933641	0.13234719662778086	0.012536939757038512	0.30188348103169466	0.6587000000000001	0.6155999999999999	0.47305555555555556
Hypoxia_score	morphology_only	GSM7980874_ATC-3	ATC	1221.6773489967932	200	-0.17920648016200408	-0.10151835408271123	-0.04242155864285313	0.33390356606156485	0.39080000000000004	0.3576	0.3369444444444445
Hypoxia_score	morphology_only	GSM7980875_ATC-4	ATC	606.1898993497572	200	0.1304364119040477	0.07995561134586457	-0.0014976648911768642	0.2563466576885311	0.5642999999999999	0.552	0.5186111111111111
Hypoxia_score	clinical_text_only	GSM7980860_N-1	PT	10000.0	200			-0.00034315402525653127	0.22133192398876936	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980861_N-2	PT	10000.0	200			-0.06227785634814076	0.22121211504533383	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980862_N-3	PT	10000.0	200			-0.0014477642968837579	0.24747550825914577	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980863_N-4	PT	10000.0	200			-0.009892251642295902	0.26221842688146774	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980864_PTC-1	PTC	10000.0	200			-0.004128422303510293	0.3023884415389271	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980865_PTC-2	PTC	10000.0	200			-0.0001771480383778723	0.2572014751265267	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980866_PTC-3	PTC	10000.0	200			-0.017421362291060394	0.2610865686712705	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980867_PTC-4	PTC	10000.0	200			-0.010322110236343551	0.2280955188229058	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980868_LPTC-1	LPTC	10000.0	200			-3.377389047565238e-05	0.27081736544729695	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980869_LPTC-2	LPTC	10000.0	200			-0.00044813332792892346	0.23981918029139226	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980870_LPTC-3	LPTC	10000.0	200			-0.008144680434027718	0.3504235158743183	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980871_LPTC-4	LPTC	10000.0	200			-0.017791571676084805	0.2913951243835537	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980872_ATC-1	ATC	10000.0	200			-0.0020871366121941737	0.26848393747225896	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980873_ATC-2	ATC	10000.0	200			-0.014836448365901811	0.31046744514792446	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980874_ATC-3	ATC	10000.0	200			-0.001210415883113436	0.31603010119805514	0.5	0.5	0.5
Hypoxia_score	clinical_text_only	GSM7980875_ATC-4	ATC	10000.0	200			-0.00019155960568362218	0.2520838523616085	0.5	0.5	0.5
Hypoxia_score	morphology_plus_text	GSM7980860_N-1	PT	606.1898993497572	200	0.08406043890818754	0.09673382571991347	-0.023079411735839273	0.22068484275182412	0.5508	0.5172	0.47833333333333333
Hypoxia_score	morphology_plus_text	GSM7980861_N-2	PT	606.1898993497572	200	0.21545667163117152	0.22604700224834637	-0.023925930066972523	0.21765172493345253	0.605	0.5605333333333333	0.5605555555555556
Hypoxia_score	morphology_plus_text	GSM7980862_N-3	PT	606.1898993497572	200	0.062289317929231036	0.0883086479969597	0.007055659906500922	0.24897297326572015	0.5257999999999999	0.5178666666666666	0.5477777777777777
Hypoxia_score	morphology_plus_text	GSM7980863_N-4	PT	606.1898993497572	200	0.06009039273423862	-0.07938373254496381	-0.027921320393762494	0.2607392010458718	0.5286	0.5362666666666667	0.5758333333333334
Hypoxia_score	morphology_plus_text	GSM7980864_PTC-1	PTC	606.1898993497572	200	0.1489815672834156	0.11098803119481433	0.009849918739720187	0.29102587981629896	0.5511	0.5136	0.5677777777777777
Hypoxia_score	morphology_plus_text	GSM7980865_PTC-2	PTC	1221.6773489967932	200	0.21763317476962246	0.24064348583337256	0.04367651490449165	0.2512299141155583	0.5996999999999999	0.5906666666666667	0.5461111111111111
Hypoxia_score	morphology_plus_text	GSM7980866_PTC-3	PTC	1221.6773489967932	200	0.22770938247002562	0.2610644205941798	0.03995028265915668	0.25733594736968046	0.6063000000000001	0.6332	0.7411111111111112
Hypoxia_score	morphology_plus_text	GSM7980867_PTC-4	PTC	606.1898993497572	200	0.27009709319368547	0.2559524926553476	0.03717892690008784	0.22169311750610432	0.6399000000000001	0.5769333333333333	0.5988888888888888
Hypoxia_score	morphology_plus_text	GSM7980868_LPTC-1	LPTC	606.1898993497572	200	0.16966122945523043	0.11216944393281295	0.00673824311406046	0.2682836729940154	0.5993999999999999	0.5613333333333332	0.4947222222222222
Hypoxia_score	morphology_plus_text	GSM7980869_LPTC-2	LPTC	2462.0924014946304	200	0.19321874618171173	0.12970693526631222	0.009311841912161611	0.23374908833847072	0.6186000000000001	0.5783999999999999	0.5608333333333334
Hypoxia_score	morphology_plus_text	GSM7980870_LPTC-3	LPTC	606.1898993497572	200	0.26113065601554647	0.14689604527789704	0.008218756049470755	0.33942441180322747	0.6926	0.538	0.46138888888888885
Hypoxia_score	morphology_plus_text	GSM7980871_LPTC-4	LPTC	1221.6773489967932	200	0.10041444537576384	0.14873266678294939	0.008608014411774612	0.2892088161953652	0.5294000000000001	0.5130666666666667	0.5422222222222222
Hypoxia_score	morphology_plus_text	GSM7980872_ATC-1	ATC	1221.6773489967932	200	0.08632075483971159	0.10519897771894947	0.010311629173652692	0.2692126590689616	0.5119	0.5592	0.5019444444444445
Hypoxia_score	morphology_plus_text	GSM7980873_ATC-2	ATC	606.1898993497572	200	0.2648526758727899	0.1398433869414798	0.004962468927693475	0.29992131559218754	0.6641	0.6193333333333333	0.4769444444444445
Hypoxia_score	morphology_plus_text	GSM7980874_ATC-3	ATC	606.1898993497572	200	-0.17637140928523215	-0.0981914417702003	-0.046445804506038524	0.33326563304783696	0.39289999999999997	0.35653333333333337	0.33972222222222226
Hypoxia_score	morphology_plus_text	GSM7980875_ATC-4	ATC	606.1898993497572	200	0.129819969961996	0.07914507502948862	0.0023408129149173895	0.2533243512583845	0.5628	0.5533333333333332	0.5144444444444444
