	panel_inhibitory	panel_stimulatory	panel_effector	panel_antigen_pres	panel_treg_suppr	panel_cytok_chemo	ICI_favorable	immune_hot5	TIS_Ayers	dm
TCGA-E3-A3E0-01A	0.1277767361597597	-0.1901547694392916	-0.003410206984237769	0.2777654542030564	-0.013261634444905801	0.5582774482516745	0.06218326458776097	0.23220587273316934	0.27131328901169727	DM1
TCGA-BJ-A0ZC-01A	-0.6012860456056863	-0.5323310808204604	-0.4590209261911225	-0.6416575157829587	-1.1330295329575981	-0.03598131228147328	-0.5301534858984044	-0.5796216563145157	-0.48135354817928844	DM2
TCGA-DJ-A3V3-01A	0.1383864976362699	0.4007146659610917	0.7330787556355268	0.5371177589075485	0.21885388756188226	0.7269981277465466	0.43573262663589835	0.6044868616875386	0.6113933564867707	DM1
TCGA-FY-A3R6-01A	1.4479974229901815	1.1196102019634449	1.6376839471892701	1.1824490710939315	0.8806208447868316	2.3279883202876444	1.5428406850897258	1.9081028766122636	1.7122372931239802	DM1
TCGA-EL-A3CX-01A	-0.4455022647424846	-0.20075989219355356	-0.5260887521119346	-0.45586066851085266	0.016021363530353216	-0.7435288276016774	-0.48579550842720964	-0.9378145274109922	-0.5119135704435172	DM1
TCGA-BJ-A28V-01A	-1.1398265349039929	-0.8111372461805937	-0.994339132946631	-1.5429270494091174	-1.2953326815876438	-1.1927408745140458	-1.067082833925312	-1.016559436253814	-1.1591314883816939	DM2
TCGA-FE-A238-01A	0.03769738656519397	-0.08242879387139947	0.46650479285313723	0.22520737424905096	0.35466018856612436	0.3136897945986886	0.2521010897091656	0.0986488629641597	0.038115850493027695	DM1
TCGA-DJ-A2Q1-01A	0.5516076459219798	1.0464423109154688	0.4353281591876472	0.7609421084748593	0.6665697486162412	-0.1592460946681773	0.4934679025548135	0.10239361513182783	0.36325159375224525	DM1
TCGA-ET-A25N-01A	-0.5776611635184778	-0.44901759945770686	-0.5250572097666312	-0.6674238863991863	-0.1857489952255662	-0.8759035623320095	-0.5513591866425545	-0.6188421611397839	-0.5573209462431398	DM1
TCGA-E8-A438-01A	-0.7897052337567335	-0.2868681388028305	-0.20583730599923775	-0.2190782424424356	-0.36544285195490345	-0.514859376053988	-0.49777126987798564	-0.47968993985039354	-0.41913834241483333	DM1
TCGA-J8-A3O1-01A	-0.6390440054812984	-0.6865754981174204	-0.9380698245424718	-0.5474860441989147	-0.5387934342298257	-0.8134879756761506	-0.7885569150118851	-0.8926797676718939	-0.7933549716759922	DM1
TCGA-FE-A239-01A	-0.7132606816309811	-0.4362792101005346	-1.059223293010801	-1.2842335268238776	-0.13841305310015195	-1.136628226970863	-0.8862419873208911	-1.358238350574728	-1.00377872301904	DM2
TCGA-DE-A4M8-01A	1.4331974015518258	1.3442645229584411	1.7536523795418513	1.7218305611280431	1.159139093410985	2.1885553835039766	1.5934248905468387	1.9379892498069928	1.8747105478669526	DM1
TCGA-BJ-A28W-01A	2.2395458471174727	2.379493097827191	2.451297841676027	1.845477220990152	1.9438240688818	2.194715888013346	2.34542184439675	2.3248899007749864	2.2652473509351347	DM1
TCGA-BJ-A28T-01A	1.8975129250860883	1.6402609994492774	2.0326605017021433	1.5812256413020649	1.6257952794888213	2.9362108852485247	1.9650867133941157	2.2563806555571477	2.1540788800681847	DM1
TCGA-DJ-A4V0-01A	1.3221985862172199	1.2319792238717744	1.8172580681647397	1.1065750592481962	0.456500779916269	2.3771675759314284	1.5697283271909797	1.8329584076052838	1.6163575497609295	DM1
TCGA-EL-A3ZM-01A	0.30260395760227965	0.050689998411829154	-0.3203092704791063	0.8701442500708463	0.43194592355742095	-0.09943069697656784	-0.00885265643841332	-0.5253773185999249	0.03406626305268663	DM1
TCGA-ET-A25P-01A	-0.9164035444382538	-0.26848643821421125	-0.4440794572740232	-0.9125372642207372	-0.2963889212137423	-0.5742164992751394	-0.6802415008561384	-0.5700777779944131	-0.7900784245701973	DM1
TCGA-BJ-A191-01A	0.22388109707891798	0.1315388338941082	0.16707673705819395	0.05378049148422984	-0.3926030906904014	0.84497739235629	0.19547891706855597	0.0933075429714451	0.22266550410507543	DM2
TCGA-ET-A3BN-01A	-0.700152135944937	-0.6344276506083449	-1.1962456583612704	-0.9641098155099319	-0.4026381973211464	-0.9015184949770323	-0.9481988971531037	-1.0208976432538261	-0.8601862572721732	DM1
TCGA-BJ-A45E-01A	2.083217756966817	1.8055407441601568	3.1547473439660028	1.9388873167524714	1.52597473601914	2.9732452004063488	2.61898255046641	3.3704926708851075	2.3684029906518544	DM1
TCGA-EL-A3CW-01A	1.0945825833844378	1.0828581038583738	0.7628341347278959	0.4416933106689035	0.9940958918510825	0.4858151955008353	0.9287083590561669	0.6712457290002068	0.8387649793411136	DM1
TCGA-KS-A41J-01A	0.20258237459395706	0.12303080664026562	0.5677008283061845	1.0617840298784038	0.27912498150589826	0.49245279874579184	0.3851416014500708	0.4515803808544249	0.5758969581325625	DM1
TCGA-BJ-A0ZA-01A	-0.3220486152268896	-0.2304090807515725	-0.305074527186278	-0.604234412594723	-0.12143421974714187	-0.2989384420116971	-0.3135615712065838	-0.17873716855323368	-0.3838606413396019	DM2
TCGA-BJ-A28S-01A	-0.8784984417348013	-0.6567396472945897	-0.6485737841711818	-1.1334793164628727	-0.7436948316930843	-1.0310948030341685	-0.7635361129529916	-0.7075105940945887	-0.8848521155869571	DM2
TCGA-BJ-A28Z-01A	1.534858035420067	1.3050671000616751	1.8511553192761536	1.6608360028863625	1.3437241666279314	2.2103739265526947	1.6930066773481103	2.1567146273471187	1.9976816233328658	DM1
TCGA-DJ-A3US-01A	1.237359737087796	1.1302943288126701	1.0832372593924218	0.9392017262465016	0.4374834564726906	1.9405884199716397	1.1602984982401088	1.2815864482338948	1.2981522715763245	DM1
TCGA-DE-A69K-01A	-0.4391599750419482	-0.23188307158007443	-0.32772375295048756	0.2495912944871182	0.06591575639082098	-0.06251367900813402	-0.3834418639962179	-0.520135048630625	0.07647347191107565	DM1
TCGA-ET-A25M-01A	-0.34632241192497965	-0.42279256129066595	-0.4225321106735596	0.27786448747924936	-0.1836157926175207	-0.8252976101551702	-0.38442726129926963	-0.5157708199658249	-0.29208301271007153	DM1
TCGA-DJ-A4V5-01A	1.0340862052979942	1.028539052203842	1.0376001271559747	0.794773566919699	1.217321914067952	0.9514832657689641	1.0358431662269845	0.7354961707397443	0.85071617245597	DM1
TCGA-DE-A4M9-01A	-0.2456253014545311	-0.8728703353999012	-1.2640518297347934	-1.7393118801026597	-0.4636976422218608	-1.0633370392755648	-0.7548385655946622	-1.4050086784847213	-1.055802670198064	DM2
TCGA-ET-A39N-01A	-0.1456804679755942	-0.5709862724817425	-0.032235293077306444	-0.6010298023483827	-0.8389175467739958	-0.40480071440969123	-0.08895788052645032	-0.27207619593844085	-0.4832629106290788	DM2
TCGA-E8-A416-01A	0.4330807661015234	-0.20281896238412206	0.017337805224955913	-0.8220281751315317	-0.5346685092406207	0.22139945435773406	0.22520928566323967	0.14828290753227488	0.05380486258488872	DM2
TCGA-DJ-A13U-01A	-0.17968334118130017	-0.47636910731315785	-0.32179877395346496	0.5247960978823164	-0.2555758626004653	-0.23900248174484165	-0.2507410575673826	-0.13057637013112072	-0.1709928446569629	DM1
TCGA-EL-A3T2-01A	-0.6989206913859363	-0.5634159270234949	-0.6573088707891478	-1.2091060735125578	-0.7956449956685806	-0.9689600033584649	-0.6781147810875421	-0.693155370616181	-1.012271794297457	DM2
TCGA-DE-A4MA-01A	-0.039614405387595156	0.2919218124673876	-0.061386071754489256	0.47262489728408136	0.31401071866545716	-0.6060328933119824	-0.0505002385710422	-0.4133432932854606	-0.22371125614440088	DM1
TCGA-DJ-A2Q0-01A	-0.5269844476736685	-0.8995767338097135	-0.6940004217273374	0.6048943820919134	-1.221373960838641	-0.6135044775734628	-0.610492434700503	-0.04399577343082606	-0.7632597563688219	DM2
TCGA-EL-A3T6-01A	1.3532337951323543	0.9738308451856363	0.9433124231486824	1.5337060405870437	0.7473626146514011	1.8275195582974821	1.1482731091405183	1.467462086014181	1.3686574717204247	DM1
TCGA-BJ-A3F0-01A	-0.7818745605334368	-0.2547671112212948	0.02164940143882284	-0.39207862696587575	-0.3391575805476561	-0.5003831523049687	-0.380112579547307	-0.5227724993526343	-0.6317944910715114	DM2
TCGA-EL-A3CY-01A	2.329408950976396	2.3742654197308855	2.0972727114303247	1.2231382420906878	3.3011226298245524	1.4547424570888827	2.2133408312033604	1.8971732230937497	1.7023941399792153	DM1
TCGA-EM-A3AQ-01A	-0.6742588495404324	-0.0593693056686271	0.03433728291029189	0.01464728158723072	-0.24544195802357904	-0.3249172682906004	-0.3199607833150702	-0.25848013048022833	-0.3401312598597252	DM1
TCGA-CE-A3MD-01A	-0.029176689835418757	-0.19451699298902275	0.3619066392587093	1.4090178263101503	-0.001124232638037681	0.08624617317798833	0.16636497471164527	0.19827930555426837	0.5747254229312878	DM1
TCGA-EL-A3ZN-01A	-0.3514934479775537	-0.48507521451439956	-0.19717214531129987	-0.4774338946164646	-0.2847831016115707	-0.048297313859460414	-0.2743327966444268	-0.22006858354868655	-0.32074432529658603	DM1
TCGA-BJ-A2N9-01A	0.4184607437773643	-0.22731021725707987	0.6061115702822675	0.7770906830295097	-0.8051512177522004	1.0079236046579167	0.5122861570298158	0.5319124688635055	0.7326289380344457	DM2
TCGA-DJ-A4UP-01A	1.0406976535331045	0.8437732753070242	0.521002680231429	0.8477525609233895	0.9128138485628978	1.0842145687980786	0.7808501668822667	0.8161776076016876	0.9958044464341729	DM1
TCGA-E8-A44M-01A	1.9190177515564386	1.6376395704751148	2.9399885730663673	2.2020979038517052	1.2101175804361501	3.042812445169651	2.429503162311403	2.9332418594262264	2.3595631493620903	DM1
TCGA-ET-A2MX-01A	-0.5697424136010115	-0.7649212596886767	-1.060226157243444	-0.04474921405833388	-0.7179345297586257	-0.9849176360306175	-0.8149842854222278	-0.671177805886823	-0.7293011650740182	DM1
TCGA-FY-A40M-01A	-0.6399316208046778	-0.38081541833073534	-0.8387023990247036	-0.9422498518947932	-0.5604452034164434	-0.5916184330308691	-0.7393170099146906	-0.5961023028456047	-0.8488852817770767	DM1
TCGA-ET-A4KN-01A	0.9594474349935121	0.8020111959044762	1.3088673201563534	0.6798628910704095	-0.4862149082267753	0.9552849928612603	1.1341573775749327	1.0928380535746904	0.9592175362236922	DM1
TCGA-FK-A3SG-01A	-0.5311064026056876	-0.44159473752453593	-0.6734395383011327	-0.012354614577701825	-0.3419438208679211	-0.6540535849673211	-0.6022729704534102	-0.47278963892878023	-0.4764399605769586	DM1
TCGA-DE-A4MC-01A	0.8111855649127393	0.9742559877518673	0.9143003920351617	1.2011348457451543	1.0511526125704904	0.8966218818048375	0.8627429784739504	0.6567199734665603	0.6610170249223862	DM1
TCGA-EM-A2P1-01A	1.9124985455851062	1.4157349675302566	1.5579206610599394	1.3393935699747777	1.4030408406255488	2.080138750376668	1.7352096033225228	1.9834803810740944	1.7755840234711937	DM1
TCGA-EL-A3TB-01A	-0.2028565172391126	0.03413466549894533	-0.5295294134505969	0.47871244897300963	-0.2558235662478984	0.08523790131572896	-0.36619296534485474	-0.19486599494790355	0.10402564311667699	DM1
TCGA-BJ-A45C-01A	-0.6828025481674671	-0.5276317805290611	-0.6384684122950498	-1.5119148762233574	-0.9394158682868867	-1.2978274996328651	-0.6606354802312584	-0.5641298578310079	-1.2384258599946993	DM2
TCGA-EL-A3ZS-01A	1.3793815614081362	1.1903224283974225	0.8753390630124521	1.1785485689878776	1.1105246819415804	1.5055199591805646	1.1273603122102942	1.1264551822943951	1.155196348637622	DM1
