sample	stage	niche_id	n_spots	mean_TLS_smooth	mean_HLA_II_smooth	bg_mean_HLA_II_smooth	mean_Bzone	mean_Tzone	mean_FDC	centroid_row	centroid_col
PTC-2	PTC	10	19	0.10291675899809563	0.6119171713388454	0.46109281089694676	0.14261063341508834	0.06394437777368644	-0.0008020603029351486	9138.0	6933.0
PTC-2	PTC	11	17	0.13566026250910912	0.9309356695997948	0.46109281089694676	0.2008809159783756	0.052059480162227854	-0.004409030465518726	2910.0	10123.0
PTC-2	PTC	12	16	0.145815394990974	0.5357316266463863	0.46109281089694676	0.20742809123049183	-0.02144868791103363	0.0	14159.0	8320.0
PTC-2	PTC	14	19	0.14920300351597415	1.0073902303991262	0.46109281089694676	0.3028985442927009	0.1605320800605573	0.08579332577554803	3600.0	8431.0
PTC-2	PTC	15	12	0.07658684405684471	0.5330046287245221	0.46109281089694676	0.11324561579359904	0.20025474866231285	-0.00604869286219279	13807.5	3644.0
PTC-2	PTC	16	7	0.0711722419186244	1.2032547631339419	0.46109281089694676	0.1508268189430237	-0.02607192209788731	0.0	3952.0	13107.0
PTC-2	PTC	17	6	0.08351209968328477	1.1734393644332888	0.46109281089694676	0.25985960377587214	0.15645464261372885	-0.0022409039735794066	12681.5	2451.5
PTC-2	PTC	19	14	0.11187734781749666	0.3390923141676282	0.46109281089694676	0.10852746719405766	-0.03038830961499895	0.0	7493.0	6785.5
PTC-2	PTC	20	7	0.0741394773362175	0.8775079136803037	0.46109281089694676	0.05706280628840128	-0.024290189061846053	0.0	11382.0	2056.0
PTC-2	PTC	21	4	0.08771444769038093	0.5406840474141967	0.46109281089694676	0.23096631507078808	-0.04626172721385956	0.0	14158.0	7524.0
PTC-2	PTC	24	3	0.08096850496751291	0.5050379396367956	0.46109281089694676	0.025097725656297476	-0.025147698720296225	0.33379626274108887	8442.0	4148.0
PTC-2	PTC	25	6	0.13449076375917152	0.2683758287496037	0.46109281089694676	0.11341139137744903	0.5356232221921285	0.0	14069.5	5634.0
PTC-2	PTC	26	7	0.12497060176872073	0.4357765083653587	0.46109281089694676	0.13095166671843755	-0.008420272554670061	0.0	7577.0	4647.0
PTC-2	PTC	28	3	0.08112650363533586	0.4280411121580336	0.46109281089694676	0.11356795973247953	-0.020344674587249756	0.0	4982.0	5545.0
PTC-2	PTC	31	7	0.0634822197282125	0.3845407181599784	0.46109281089694676	0.07323967036746797	-0.014091940266745432	0.0	4805.0	2461.0
PTC-2	PTC	32	8	0.103528157522281	0.3857942070894771	0.46109281089694676	0.11064597149689992	-0.013804587870836257	0.0	10085.5	3251.0
PTC-2	PTC	33	7	0.08042125366509907	0.4957127302790445	0.46109281089694676	0.1065986692053931	-0.03282663600785391	-0.0021758030142102923	10696.0	7726.0
PTC-2	PTC	36	9	0.06112089710029554	0.1985778153501911	0.46109281089694676	0.052773052387767375	-0.04430939409467909	0.0	1523.0	8434.0
PTC-2	PTC	40	6	0.120490639930522	0.3943507327945144	0.46109281089694676	0.10291942901081508	-0.014661505619684856	0.0	14071.5	6828.0
PTC-2	PTC	42	4	0.05525492386685477	0.773816814687517	0.46109281089694676	0.07835688392321269	-0.01833931922912598	0.0	5591.5	8877.0
PTC-2	PTC	44	5	0.07614690164724984	0.8405468656751843	0.46109281089694676	0.07796417315800984	0.42391520023345947	0.0	2563.0	9428.0
PTC-2	PTC	47	7	0.10806538518459077	0.35352971703287156	0.46109281089694676	0.11010346480778285	-0.005468652248382568	0.0	3428.0	9228.0
PTC-2	PTC	49	7	0.07942635943019202	0.3808038762826768	0.46109281089694676	0.07344302665619622	-0.02358739801815578	-0.002202035358973912	7062.0	8129.0
PTC-2	PTC	58	7	0.09706775931138842	0.5804592598052253	0.46109281089694676	0.08780029171989077	-0.01909070236342294	-0.0011845289809363229	9998.0	2654.0
PTC-2	PTC	64	3	0.10463348485805368	0.5738531117086056	0.46109281089694676	0.2888834463225471	-0.02508216460545858	0.0	9826.0	3749.0
PTC-2	PTC	68	3	0.08184626005314015	0.42841801493256176	0.46109281089694676	0.12319333434104919	-0.01938036600748698	0.0	8789.0	5043.0
PTC-2	PTC	69	3	0.08481353869261565	0.3566301092571682	0.46109281089694676	0.11290866374969483	0.0	0.0	14157.0	6131.0
PTC-2	PTC	76	3	0.05466850872393008	0.40489556015862366	0.46109281089694676	0.05151695277955798	-0.016624742746353147	0.0	14334.0	10011.0
PTC-3	PTC	1	9	0.19285523685849743	0.42738922502376414	0.35144993804062113	0.2661048153594689	-0.03952005081706577	-0.002602544890509711	11428.0	3351.0
PTC-3	PTC	3	9	0.18423769844461368	0.7749448845651414	0.35144993804062113	0.18177414814631143	-0.02398757086859809	0.21676333294974434	1566.0	13070.0
PTC-3	PTC	5	3	0.1926915711164474	0.32688594010141164	0.35144993804062113	0.34129954192373485	-0.01111065705617269	-0.006647729873657227	4836.0	5372.0
PTC-3	PTC	6	18	0.19346803218126296	0.22404288562727562	0.35144993804062113	0.2620472061413306	-0.04272033135096232	-0.004905790355470446	5105.5	7667.0
PTC-3	PTC	7	8	0.2367896189375056	0.1919898909661505	0.35144993804062113	0.36160005281368895	-0.024991215765476228	0.0	11887.5	9638.5
PTC-3	PTC	8	38	0.23613648370344043	1.039424514211758	0.35144993804062113	0.28573079322513784	0.0566142145583504	-0.002274584550606577	2774.5	11274.0
PTC-3	PTC	9	7	0.17264675478613567	1.3069444595064437	0.35144993804062113	0.2086263968831017	0.25759345446314136	-0.00855722223009382	2605.0	12270.0
PTC-3	PTC	13	14	0.2293611322489996	1.555685017725778	0.35144993804062113	0.2939908391521091	0.12592312744685583	0.09035081676074437	1372.5	8032.0
PTC-3	PTC	15	3	0.19260175565878548	0.5913660292272214	0.35144993804062113	0.31358415815565316	-0.07699606895446777	0.0	13546.0	11726.0
PTC-3	PTC	16	7	0.1660497174868508	0.989687771221948	0.35144993804062113	0.3109021580786932	0.3477353089196341	-0.010182743072509767	1210.0	10778.0
PTC-3	PTC	23	54	0.30937315499610857	1.2658114874215778	0.35144993804062113	0.3494227642115251	0.1693203228270566	0.13593719886408914	1989.0	9975.5
PTC-3	PTC	28	4	0.25897269723812744	1.5267129510773552	0.35144993804062113	0.399022030433019	-0.044076812267303464	-0.0054033643007278444	14332.5	13071.5
PTC-3	PTC	29	8	0.16300308537152078	0.38267141401767735	0.35144993804062113	0.23841618200143178	-0.037991002202034	0.0	7698.0	4464.5
PTC-3	PTC	30	4	0.15299132449759378	0.3688024518556065	0.35144993804062113	0.23762586951255799	-0.03786818116903305	0.0	12941.0	12627.5
PTC-3	PTC	32	12	0.33476158508216897	1.530428136860883	0.35144993804062113	0.3565274895893203	0.19710130512714386	0.2586204906304677	1375.5	8679.0
PTC-3	PTC	39	3	0.13498511795644408	0.2853264250137188	0.35144993804062113	0.24217117415534126	-0.02712997833887736	-0.005604824622472127	6400.0	5766.0
PTC-3	PTC	41	10	0.3005272234386868	1.8276816282378303	0.35144993804062113	0.32421825210253397	0.7769885205030441	0.29736641097068783	4695.5	13708.0
PTC-3	PTC	42	9	0.22468476276927524	1.547382656203376	0.35144993804062113	0.41010330774165965	0.198301821814643	-0.005659478770362006	14249.0	13621.0
PTC-3	PTC	43	8	0.19029202167358666	0.15220339481201436	0.35144993804062113	0.2853850258886814	-0.016377026736736296	0.0	8912.5	4008.5
PTC-3	PTC	52	3	0.13106205079290603	0.2818195920520358	0.35144993804062113	0.2248803652657403	-0.031992324988047285	0.0	6740.0	3666.0
PTC-3	PTC	67	3	0.14575487342145707	0.30599138926576686	0.35144993804062113	0.23278670999738907	-0.029848381280899047	0.0	8481.0	4859.0
PTC-3	PTC	74	4	0.1297620031899876	0.21495404673947227	0.35144993804062113	0.22264492144187292	-0.027144114673137664	-0.006546065807342529	6327.0	9109.5
PTC-3	PTC	75	4	0.17526983497871293	0.2579645535349846	0.35144993804062113	0.28902918954690293	-0.02856301248073578	-0.019210280776023866	5620.0	5969.5
PTC-3	PTC	79	6	0.18363237682316036	0.334435865547922	0.35144993804062113	0.29803565012084116	-0.03925753990809123	0.0	8147.0	8203.5
PTC-3	PTC	96	3	0.17036583370632596	0.6054574412769741	0.35144993804062113	0.300097725921207	-0.005949172576268514	-0.006807217597961425	10949.0	14032.0
PTC-3	PTC	97	5	0.17271765113539167	0.180280052807596	0.35144993804062113	0.19232319323221841	-0.034005647182464606	-0.012015264987945556	13507.0	1943.0
PTC-3	PTC	119	3	0.12455511424276565	0.3627377073853104	0.35144993804062113	0.06606756846110026	-0.03820099115371704	0.2741157611211141	1213.0	11576.0
PTC-3	PTC	123	3	0.1602532634911714	0.14392903252884193	0.35144993804062113	0.2693463767899407	-0.005576498508453369	0.0	12306.0	5644.0
PTC-4	PTC	1	24	0.0	0.4415878585086929	0.19877568944210114	-0.01794777418176333	-0.010272069176038108	0.0	1394.5	2956.0
PTC-4	PTC	2	5	0.0	0.22836058865388234	0.19877568944210114	-0.015704716205596925	-0.013951824665069579	0.0	9734.0	11851.0
PTC-4	PTC	3	6	0.0	0.10943421081039639	0.19877568944210114	-0.007255077660083771	-0.020945178270339964	0.0	11206.5	3591.0
PTC-4	PTC	4	28	0.0	0.1987484289362317	0.19877568944210114	-0.012247732622282848	-0.023288804931300026	0.0	4738.5	11004.0
PTC-4	PTC	5	26	0.005766309654101348	0.12588925429643727	0.19877568944210114	0.0010744985938072212	-0.00951275449532729	0.0	8579.5	3897.5
PTC-4	PTC	6	122	0.0	0.35817443988596803	0.19877568944210114	0.0038295917725953903	-0.016036537924750908	0.0	4809.5	2800.5
PTC-4	PTC	7	11	0.027070490851847814	0.07028806078795231	0.19877568944210114	0.010836204037521825	-0.023250786716287785	0.0	11835.0	11544.0
PTC-4	PTC	8	19	0.05238302367298226	0.18142761924810574	0.19877568944210114	0.06656937556308612	-0.021463478238959062	-0.0018671621146954989	9913.0	13764.0
PTC-4	PTC	9	10	0.0	0.1615217530568441	0.19877568944210114	-0.011226423859596251	-0.007180814504623411	0.0	10335.5	6110.5
PTC-4	PTC	10	98	0.00861564935470114	0.4557892527542147	0.19877568944210114	0.00891020185485178	0.008171303199262034	0.0	2549.0	11554.5
PTC-4	PTC	11	6	0.0	0.3180650524748696	0.19877568944210114	0.19969512065251668	-0.008431696891784668	0.0	2017.5	8090.0
PTC-4	PTC	12	15	0.11219909598694908	0.5313907729021708	0.19877568944210114	0.20883430888917712	-0.031939448038736974	0.0	1325.0	12471.0
PTC-4	PTC	13	25	0.08489628050035898	1.1139576259676616	0.19877568944210114	0.10220103592077891	0.026772621011734006	-0.003185078907012939	4132.0	13976.0
PTC-4	PTC	14	3	0.0	0.695429425684611	0.19877568944210114	0.0	0.0	0.0	1142.0	8343.0
PTC-4	PTC	15	12	0.022392269281877413	-0.01041658679313129	0.19877568944210114	0.01439489838149812	0.034048831959565484	0.0	11032.5	4346.0
PTC-4	PTC	16	5	0.0	0.39208425954659776	0.19877568944210114	-0.02767950749397278	-0.030267997741699214	0.0	14278.0	6405.0
PTC-4	PTC	17	5	0.0	0.2730489734013875	0.19877568944210114	-0.010546342849731445	-0.012748451232910157	0.0	2189.0	6328.0
PTC-4	PTC	19	14	0.024718882611819676	0.09556664418890361	0.19877568944210114	0.012662663388819924	0.031642425145421725	-0.001202749524797712	9289.0	8579.5
PTC-4	PTC	20	7	0.014771546877565838	0.01703852822667075	0.19877568944210114	0.0006916195721853353	-0.017813573053904942	-0.0016769559042794364	8139.0	2691.0
PTC-4	PTC	21	7	0.046211215938840595	1.3086751124518259	0.19877568944210114	0.04152335666474842	-0.04681183815002441	0.1528640283857073	3955.0	13372.0
PTC-4	PTC	23	7	0.04670596454115141	0.022372361384686956	0.19877568944210114	0.03990835689363026	-0.014711869273866926	-0.0030395991461617607	11665.0	14163.0
PTC-4	PTC	24	22	0.0	0.2026053796685103	0.19877568944210114	-0.008006239262494174	-0.028118313225832855	0.0	3947.0	9042.0
PTC-4	PTC	25	8	0.0	0.16273002277066312	0.19877568944210114	-0.01434173934161663	-0.019675340354442596	0.0	5969.5	13267.5
PTC-4	PTC	26	7	0.03632749056532269	0.07287424299830482	0.19877568944210114	0.01984900349662417	-0.022282522746494837	0.0	8857.0	11550.0
PTC-4	PTC	27	14	0.0	0.10315823067937578	0.19877568944210114	-0.009412213265895844	-0.02150729162352425	0.0	11824.0	5754.5
PTC-4	PTC	28	4	0.0	0.4358710635304451	0.19877568944210114	-0.004372276961803436	0.0	0.0	1064.5	13780.5
PTC-4	PTC	29	9	0.0	0.2924087843488764	0.19877568944210114	0.0	-0.04777965015835232	0.0	3770.0	8338.0
PTC-4	PTC	30	14	0.03201775115160715	-0.01592946987208865	0.19877568944210114	0.021586035646143416	-0.02744669684341976	0.0	9461.0	6766.0
PTC-4	PTC	31	44	0.0	0.3425322131151503	0.19877568944210114	-0.009744306748563593	-0.028706206300041892	0.0	1933.5	10003.0
PTC-4	PTC	33	73	0.0	0.4020531100665053	0.19877568944210114	-0.007732851170513728	0.023979129219708375	0.0	12523.0	5099.0
PTC-4	PTC	34	28	0.04363168363592453	0.16275246245662373	0.19877568944210114	0.04217963753711609	-0.027801493448870524	-0.003061316183635167	8942.5	10645.0
PTC-4	PTC	35	3	0.0	0.20279176762898757	0.19877568944210114	0.0	0.0	0.0	12172.0	4495.0
PTC-4	PTC	36	29	0.03247172709425975	0.06459891799948682	0.19877568944210114	0.01609651816987443	-0.0218020445313947	-0.001226791677803829	11659.0	10840.0
PTC-4	PTC	37	17	0.0	0.03166463703735202	0.19877568944210114	-0.01306790365892298	-0.027209118534536923	0.0	13404.0	7514.0
PTC-4	PTC	38	10	0.04060299601157506	0.3139098935763041	0.19877568944210114	0.07642366671562197	0.050935748815536495	0.0	7002.5	4103.0
PTC-4	PTC	40	15	0.06443913103739421	0.18371507434950937	0.19877568944210114	0.06109612245029873	-0.0142043031056722	0.21883015632629393	3938.0	4511.0
PTC-4	PTC	42	7	0.01700520682547774	0.1187562417870476	0.19877568944210114	0.0035590259801773797	-0.02637900045939854	-0.003201971735273089	10768.0	2988.0
PTC-4	PTC	43	7	0.0	-0.022608314226922548	0.19877568944210114	-0.009634628806795392	-0.008301272221973964	0.0	14115.0	12345.0
PTC-4	PTC	45	7	0.08480435332703211	0.766879611249197	0.19877568944210114	0.21667118753705705	0.43291847569601877	-0.004381029265267508	2716.0	7233.0
PTC-4	PTC	46	4	0.0	0.004614471095800397	0.19877568944210114	-0.012988977730274201	-0.014343228936195374	0.0	14282.0	8317.5
PTC-4	PTC	47	7	0.02542866849473544	0.10904258358478545	0.19877568944210114	0.012367707462537852	-0.02799419896943229	0.0	8327.0	9437.0
PTC-4	PTC	49	8	0.02111811876296997	0.01967468290776015	0.19877568944210114	0.009962788820266725	-0.022528481036424637	0.0	8059.5	6819.5
PTC-4	PTC	50	7	0.0183097732173545	0.13462970720018658	0.19877568944210114	0.006770597412472677	-0.021104055983679638	-0.0014135605948311942	4991.0	5516.0
PTC-4	PTC	51	17	0.019833604073991963	0.08058156705837624	0.19877568944210114	0.004534878602214888	-0.02212682001730975	0.0	9364.0	2086.0
PTC-4	PTC	52	7	0.03264950606085005	0.012587107970601034	0.19877568944210114	0.05522916305632819	-0.019366874354226248	-0.0021871657030923023	7444.0	5914.0
PTC-4	PTC	53	13	0.020330235135351496	0.30003762321594435	0.19877568944210114	0.02582697409849901	-0.02622681929514958	-0.0006939899004422701	4640.0	5013.0
PTC-4	PTC	54	7	0.041488324616636554	0.19758508948485057	0.19877568944210114	0.02724108378092447	-0.008381510972976684	-0.002118983268737793	9901.0	7722.0
PTC-4	PTC	55	26	0.026785771330961813	0.03437769416051033	0.19877568944210114	0.01782972531440931	0.02985618174076081	-0.0015800524904177739	6136.0	8585.5
PTC-4	PTC	56	11	0.0	0.018736762239896898	0.19877568944210114	-0.010691199519417502	-0.027583446719429708	0.0	13397.0	3586.0
PTC-4	PTC	59	4	0.0	0.1904688828786214	0.19877568944210114	0.0	-0.01908245325088501	0.0	3773.5	10150.5
PTC-4	PTC	60	3	0.0	0.026048558937178723	0.19877568944210114	-0.00729850689570109	-0.007804563840230306	0.0	10956.0	9834.0
PTC-4	PTC	61	5	0.0	0.06164471831321714	0.19877568944210114	-0.014535261392593386	-0.033353373050689694	0.0	14292.0	13755.0
PTC-4	PTC	64	8	0.0	0.017414822312196106	0.19877568944210114	-0.01678476482629776	-0.02171172946691513	0.0	14288.0	11389.0
PTC-4	PTC	65	7	0.05047949160848346	-0.030110383624122262	0.19877568944210114	0.040401182344981613	-0.02078702926635742	-0.0023361575603485104	8683.0	12054.0
PTC-4	PTC	66	8	0.04274257256338994	1.0207035398185254	0.19877568944210114	0.028567279577255248	-0.009990449845790863	-0.003845556676387787	4041.5	12667.5
PTC-4	PTC	67	9	0.0	0.48250828982282573	0.19877568944210114	-0.005312840541203817	-0.03509742048051622	0.0	3757.0	1692.0
PTC-4	PTC	68	7	0.0	0.19896127082052684	0.19877568944210114	-0.014634901114872522	-0.022998453548976356	0.0	13048.0	4292.0
PTC-4	PTC	69	4	0.0	0.3185246848960718	0.19877568944210114	-0.021972726583480835	-0.021972726583480835	0.0	6664.5	10397.0
PTC-4	PTC	71	8	0.038803046115984514	-0.043582749639948196	0.19877568944210114	0.02942220399777094	0.1702303609251976	0.0	8246.5	12760.5
PTC-4	PTC	72	4	0.0	0.14438608690102894	0.19877568944210114	-0.021109673827886578	-0.03282141536474228	0.0	11730.5	2533.0
PTC-4	PTC	73	8	0.0	0.3857018425812324	0.19877568944210114	-0.003727286756038666	0.0	0.0	1406.0	9098.0
PTC-4	PTC	74	7	0.02693954078924088	0.08139395188149953	0.19877568944210114	0.0174685175645919	-0.019246325833456857	-0.004151592595236642	9204.0	9939.0
PTC-4	PTC	75	7	0.05135361421675909	0.09578340256781805	0.19877568944210114	0.03578141428175426	-0.013940248829977853	0.0	11664.0	13357.0
PTC-4	PTC	76	3	0.0	0.24845670256614683	0.19877568944210114	0.0	-0.019716108640034993	0.0	4119.0	7734.0
PTC-4	PTC	77	7	0.016882474535987492	0.06843884929021199	0.19877568944210114	0.004164557655652363	-0.028640657833644317	-0.0017822020394461496	5345.0	7328.0
PTC-4	PTC	78	7	0.05224645093319907	0.22062822335106988	0.19877568944210114	0.038210883509545095	-0.03093823824610029	0.0	7262.0	2189.0
PTC-4	PTC	79	6	0.0	0.5448147383319006	0.19877568944210114	0.07802065802945031	-0.02540017326672872	0.0	1064.0	13226.5
PTC-4	PTC	80	18	0.0	0.13274923789545343	0.19877568944210114	-0.012194717824459076	-0.03403400003910065	0.0	13933.5	9225.5
PTC-4	PTC	81	4	0.0	0.16744569498300552	0.19877568944210114	-0.01123878836631775	-0.003423526883125305	0.0	12802.5	13355.0
PTC-4	PTC	83	3	0.0	0.2198678303029802	0.19877568944210114	-0.015956094264984132	-0.026653772989908852	0.0	12363.0	12349.0
PTC-4	PTC	85	7	0.10050357991149501	-0.05896414335568745	0.19877568944210114	0.08605882292702084	0.08503194672720774	0.0	7986.0	14271.0
PTC-4	PTC	88	7	0.0395993748307228	0.13236292691457835	0.19877568944210114	0.036009595933414636	-0.04311038323811122	0.0	7110.0	13970.0
PTC-4	PTC	89	7	0.027197361605981043	0.03191511289051601	0.19877568944210114	0.007160192160379323	-0.01408931715147836	-0.0025894243376595634	13045.0	2883.0
PTC-4	PTC	90	9	0.03668533222542869	1.1077234260841653	0.19877568944210114	0.01437385665045844	0.3800196260876126	-0.002367174625396729	2729.0	13576.0
PTC-4	PTC	91	4	0.0	-0.0457172531435887	0.19877568944210114	-0.02362425446510315	-0.00961358904838562	0.0	1399.0	5473.5
PTC-4	PTC	92	8	0.0	0.8977493348121643	0.19877568944210114	-0.012645805925130843	-0.04353619635105133	0.0	2467.5	14281.5
PTC-4	PTC	93	3	0.0	0.20858096449640065	0.19877568944210114	-0.007114504973093669	-0.05991564750671386	0.0	6580.0	12058.0
PTC-4	PTC	94	7	0.03105258408756483	0.07866201446737563	0.19877568944210114	0.013113872153418402	-0.025228035449981694	-0.00221947227205549	10241.0	2485.0
PTC-4	PTC	99	4	0.0	0.2016447575688362	0.19877568944210114	0.13506002873182296	-0.02666070580482483	0.0	5524.0	9543.0
PTC-4	PTC	101	7	0.031677821966863806	0.10764183872938157	0.19877568944210114	0.023688099980354305	-0.02620490789413452	0.0	4291.0	5920.0
PTC-4	PTC	103	3	0.0	0.2673931329515245	0.19877568944210114	-0.010515662829081217	-0.010515662829081217	0.0	10429.0	9130.0
PTC-4	PTC	104	3	0.0	0.22111222696304322	0.19877568944210114	-0.012208621899286906	-0.03210413138071696	0.0	10952.0	7519.0
PTC-4	PTC	106	3	0.0	0.06706794512006974	0.19877568944210114	-0.023475727637608846	0.19589583317438763	0.0	6935.0	14273.0
PTC-4	PTC	111	8	0.054571459162980326	1.0074155411720276	0.19877568944210114	0.04108514239390692	0.2036010757088661	-0.0018587280809879304	2640.5	13073.0
PTC-4	PTC	117	3	0.0	-0.035022398991054964	0.19877568944210114	-0.02977283080418905	-0.03383394400278727	0.0	1138.0	6632.0
LPTC-1	LPTC	1	34	0.08836055826887586	1.1728833458096373	0.6150128942251948	0.09786636138663572	0.11322814702987673	0.05018140116158654	2823.0	11835.5
LPTC-1	LPTC	2	10	-0.00010710669226116603	0.35141139022509255	0.6150128942251948	-0.0035948165257771816	-0.032243086457252504	0.0	8848.0	2947.5
LPTC-1	LPTC	4	8	0.034214259025951224	0.6811858235796293	0.6150128942251948	-0.009670332868893941	-0.07178108662366867	0.11483718454837799	6402.0	6842.5
LPTC-1	LPTC	5	7	-0.00014655510584513348	0.3934870722180321	0.6150128942251948	-0.01262915668033418	0.11482622146606443	0.0	4750.0	6439.0
LPTC-1	LPTC	6	5	0.09011496796343063	0.7731182801882427	0.6150128942251948	0.08723750964800517	-0.07028140258789063	0.0	3881.0	5637.0
LPTC-1	LPTC	7	4	0.07685378641221258	0.9441612573464712	0.6150128942251948	0.09045139809449512	0.008917504847049718	0.0	2303.0	10534.5
LPTC-1	LPTC	8	3	0.0	0.7631785614225599	0.6150128942251948	-0.01029488484064738	-0.01993593692779541	0.0	9286.0	1748.0
LPTC-1	LPTC	9	7	0.01918411499451077	1.1705979951222736	0.6150128942251948	0.05332440137863159	-0.00039427910532269835	-0.0063578759772436955	3694.0	11038.0
LPTC-1	LPTC	10	7	0.06772577303742605	0.765890635762896	0.6150128942251948	0.15774254878362018	0.18925798007420133	-0.00975255353110177	3168.0	12737.0
LPTC-1	LPTC	11	7	0.054273719392125566	1.2010956972213018	0.6150128942251948	0.03916986760639009	0.1849652031489781	-0.002439948150089809	2476.0	10935.0
LPTC-1	LPTC	12	7	0.028529642262156044	0.6496684212911699	0.6150128942251948	0.0245713312285287	-0.056458902359008786	-0.0013789052622658865	6317.0	6142.0
LPTC-1	LPTC	14	12	-0.00012050303044142546	0.4915106852849325	0.6150128942251948	0.010829070011774697	0.04966588795185089	0.0	8845.0	4347.0
LPTC-1	LPTC	18	3	-0.0003169640236430698	0.7130825498369004	0.6150128942251948	-0.004147895177205404	-0.027018231153488156	0.0	5093.0	8440.0
LPTC-1	LPTC	19	3	-0.0005023533105850219	0.7016410356097751	0.6150128942251948	-0.008922165764702691	0.20479894955952962	0.0	5622.0	5640.0
LPTC-1	LPTC	20	7	-7.122961301652211e-05	0.46419954061508173	0.6150128942251948	-0.0048929580052693685	-0.022920548575265067	0.0	9281.0	3848.0
LPTC-1	LPTC	25	3	0.0	0.41725928507910837	0.6150128942251948	-0.005999928050571018	-0.0167581049601237	0.0	2471.0	13235.0
LPTC-2	LPTC	1	10	0.1543525093840228	1.2423029424349468	0.5788488259179498	0.22231143633524578	0.06672836804389953	-0.010958411693572997	2393.0	2573.5
LPTC-2	LPTC	2	27	0.2658344499463898	0.4465038285696947	0.5788488259179498	0.352869661030946	0.1398903535913538	0.09501169509357876	617.0	2776.0
LPTC-2	LPTC	3	4	0.2195654209785991	0.905974601705869	0.5788488259179498	0.28770230531692503	-0.042954256534576414	-0.01963279843330383	1605.5	2261.5
LPTC-2	LPTC	4	4	0.22696201483408612	1.5619146849711736	0.5788488259179498	0.3362243624528249	0.6991075652837754	0.19705825805664062	2791.0	360.0
LPTC-2	LPTC	5	3	0.21925824668672353	0.4687712377972073	0.5788488259179498	0.38592763211992054	-0.07510599772135416	-0.022754720052083333	580.0	2931.0
LPTC-2	LPTC	7	9	0.22930933182033492	0.5170800243086284	0.5788488259179498	0.22960753052322957	0.3110603147082858	0.0	1065.0	1696.0
LPTC-2	LPTC	8	4	0.2601849409871631	0.6373290411631266	0.5788488259179498	0.3606758519013723	-0.12072645127773286	-0.00754243552684784	2726.0	1536.5
LPTC-2	LPTC	9	20	0.1935157865146796	0.8044700110236805	0.5788488259179498	0.1832525714238485	0.23817672860622405	0.3262274942398071	756.5	1456.5
LPTC-2	LPTC	11	28	0.22466496627009105	0.6477460244525046	0.5788488259179498	0.22395378674779617	-0.018303989682878767	-0.0022374560151781353	1031.5	2223.5
LPTC-2	LPTC	13	4	0.19061582399739158	1.9479096288681033	0.5788488259179498	0.2203186066945394	-0.057639303207397456	-0.009756573736667634	818.0	1874.0
LPTC-2	LPTC	15	22	0.34789208905142965	1.0103301880341589	0.5788488259179498	0.445849932974035	0.22436263442039486	0.03823552651838823	682.0	1656.0
LPTC-2	LPTC	16	8	0.2695615497148699	1.1997588429848354	0.5788488259179498	0.35343407670656835	0.7091804280877113	-0.014993754774332046	2761.0	1174.0
LPTC-2	LPTC	17	9	0.18313603280797416	0.9318088254575377	0.5788488259179498	0.1875972530576918	0.11738638851377702	0.0	638.0	1130.0
LPTC-2	LPTC	18	5	0.20898393640253277	1.6638365145524343	0.5788488259179498	0.3959694741566976	1.0043584876060485	-0.006134581089019776	2773.0	470.0
LPTC-2	LPTC	19	16	0.24448388983805974	1.2792162868877253	0.5788488259179498	0.3105003756781419	0.18448474511504173	-0.009998735561966897	1392.0	1912.5
LPTC-2	LPTC	20	3	0.2099942116075092	1.1333091017935013	0.5788488259179498	0.5260629140006171	0.0	0.0	651.0	2337.0
LPTC-2	LPTC	22	11	0.23381815523812266	1.0415130507584776	0.5788488259179498	0.32823651978463836	-0.03734469977292148	-0.0060179872946305715	2487.0	2429.0
LPTC-2	LPTC	24	8	0.20115064646965927	1.1621854338745277	0.5788488259179498	0.2697576519846916	0.0802336674928665	0.0	1737.0	1996.5
LPTC-2	LPTC	25	4	0.28966250303718777	1.0220217472314832	0.5788488259179498	0.1979214870929718	-0.03798733949661255	0.8187695741653442	2498.0	1681.5
LPTC-2	LPTC	26	5	0.19686874686082206	1.0538478115081786	0.5788488259179498	0.34342733971277867	-0.06300313472747802	-0.021132254600524904	595.0	625.0
LPTC-2	LPTC	28	13	0.2035873183419562	0.9583188596138587	0.5788488259179498	0.2941125829403217	0.08211731617267315	-0.010719080154712384	599.0	975.0
LPTC-2	LPTC	29	4	0.2833682820863194	0.47615154763062795	0.5788488259179498	0.35525929053624467	-0.042206904888153075	0.0	982.0	1081.5
LPTC-2	LPTC	30	4	0.28905499411953817	1.576386789480845	0.5788488259179498	0.43903045415878295	0.33423425972461696	0.0	2872.0	798.5
LPTC-2	LPTC	31	3	0.1962753313117557	1.114341293970744	0.5788488259179498	0.14509932941860623	0.4836079279581706	-0.010541632970174153	1194.0	3100.0
LPTC-2	LPTC	33	9	0.22202870984430667	0.4586790505515205	0.5788488259179498	0.21535746609723128	-0.03274389584859213	-0.007746020423041449	1111.0	2507.0
LPTC-2	LPTC	34	8	0.19048673757248452	0.7976348028580348	0.5788488259179498	0.3517274268468221	-0.04664828479290009	-0.010402023792266846	2874.0	1052.5
LPTC-2	LPTC	35	4	0.2395121124386787	1.3260744849840802	0.5788488259179498	0.30615242759386696	-0.07277559757232666	-0.008750442266464233	2269.5	1739.0
