row_id	perturb_mean	perturb_median	perturb_q05	perturb_q25	perturb_q75	perturb_q95	perturb_width_90	perturb_prob_gt_050	perturb_prob_gt_080	dropout_00_median	dropout_00_width90	dropout_10_median	dropout_10_width90	dropout_25_median	dropout_25_width90	dropout_50_median	dropout_50_width90	dropout_75_median	dropout_75_width90	dropout_sensitivity
CNV0_00935	0.22400880473681728	0.22151126706704283	0.1308714950684345	0.18538419646877055	0.25628963268324356	0.3227783161814298	0.1919068211129953	0.002	0.0	0.22837788668518766	0.14391566936438388	0.22038975051465443	0.1406312647936001	0.22270746785611173	0.1771484840546835	0.2217340245036395	0.19640741845042384	0.2093008647210577	0.29559712657528836	0.01907702196412997
CNV0_00936	0.17345841035695345	0.16684468516460849	0.09203439080943658	0.136025634325976	0.20483737781644062	0.27128186023010564	0.17924746942066905	0.001	0.0	0.168558501908573	0.12950499168243024	0.17276616761911467	0.14972564274505906	0.1671442233481431	0.15565535727070928	0.16884412730421366	0.1999646750758061	0.15650351633491222	0.2864249215651007	0.016262651284202456
CNV0_00937	0.12686940414052292	0.12496674183712188	0.06534347883015196	0.10021536517759476	0.15319284316675397	0.19023280772109977	0.12488932889094781	0.0	0.0	0.12753966491953372	0.09856599759995759	0.12257000157733584	0.10414168753432643	0.12481050078160003	0.10423279037265623	0.12599036412897527	0.12773530275377096	0.12441679285378772	0.19971051491985126	0.00496966334219788
CNV0_00938	0.25379037141175037	0.2500938071725909	0.1602152245637043	0.2140196805936529	0.2895834131654601	0.35880799824398674	0.19859277368028244	0.002	0.0	0.25375094058968384	0.14501254347222708	0.2502808730359608	0.14210274739396883	0.24795201143069645	0.17098868338191267	0.24716291366412443	0.20683046142125952	0.24787787353275548	0.3020506854601241	0.006588026925559404
CNV0_00939	0.6832841140529454	0.6826116314302351	0.6043978423309467	0.6515933920133261	0.7140240902118205	0.7691469207705998	0.16474907843965303	0.9975	0.0155	0.6806216638235291	0.1191708811606379	0.6789860674878607	0.12462474955421099	0.6821552609817785	0.13956250230556955	0.6854666728184593	0.1706933287151443	0.6904880520214323	0.2516500885059416	0.011501984533571541
CNV0_00940	0.20289023947805918	0.20256509399741018	0.1197061993138622	0.1684600941686796	0.23352013791153337	0.29185812113768644	0.17215192182382424	0.0	0.0	0.20168644717382622	0.11582531790031769	0.20727298351122264	0.12869279265034503	0.20551504657361658	0.15130431333852692	0.1987436125296037	0.17717121444253703	0.19308738559281713	0.257824770833317	0.014185597918405513
CNV0_00941	0.26068743588435206	0.26338678416916217	0.1815580674355895	0.22994330435406757	0.2904996870187636	0.3348631960180463	0.15330512858245682	0.0	0.0	0.2636913805369911	0.11646254517050234	0.266183364535435	0.12275472587131031	0.2630959060360534	0.13490018977768425	0.2570837932622938	0.160308055024034	0.2645057553486817	0.21953929332773686	0.009099571273141205
CNV0_00942	0.4060674974734624	0.4073585820996163	0.3254953067570246	0.3766932565084998	0.4350517989838735	0.4810333044756065	0.1555379977185819	0.026	0.0	0.41049499144324936	0.10575681116915159	0.40663908853086284	0.1157655158186453	0.4058786632222513	0.13161200805090673	0.4033552264813024	0.16836809250294588	0.410374970558923	0.2354114002500789	0.007139764961946959
CNV0_00943	0.25003405458725897	0.251218649510199	0.1687609215079157	0.21729030514822714	0.28184617973701176	0.3312282616383997	0.162467340130484	0.0	0.0	0.24572351214187926	0.11965799893578857	0.2514897047969344	0.12415486519296717	0.2537973244664213	0.13492807440503676	0.25236983199348406	0.16839384153164075	0.25356851259093693	0.2570297478764031	0.008073812324542018
CNV0_00944	0.45956693792139447	0.45699242587650446	0.3717049511508831	0.4266755139794419	0.48923467358133177	0.5542433947809481	0.182538443630065	0.184	0.001	0.4588463975646988	0.12390324790337837	0.4581824396210049	0.13236581836097983	0.45536195396992607	0.15340420277249772	0.45464814016357114	0.1863972601974681	0.45294071483748194	0.2714580585467009	0.0059056827272168655
CNV0_00945	0.45178656537050665	0.45291427865745026	0.33656953457970923	0.41644031496794565	0.49176660071030565	0.5556688196080606	0.21909928502835135	0.214	0.0005	0.4529602708621598	0.13651400739411457	0.45028361389318644	0.1417844799593289	0.4519481899096475	0.1752901249661371	0.45577267586484704	0.23930983776626807	0.45513029939544314	0.3478175534219184	0.005489061971660603
CNV0_00946	0.5167303379084508	0.5187905697776415	0.4261903836288704	0.4870674824577533	0.5490131159154148	0.597433674625624	0.17124329099675362	0.66	0.0	0.5163449371999889	0.1052661853082531	0.5190654424519876	0.11824212281969265	0.5198002146646037	0.13486439373302728	0.519841476668572	0.16903757024699456	0.5205580147678597	0.2891271350026852	0.0042130775678708154
CNV0_00947	0.20581022452594744	0.20763816896215753	0.13742218813942667	0.17614114130515326	0.23494602901907546	0.2703734165315645	0.13295122839213783	0.0	0.0	0.2047461161188293	0.11239524455755834	0.20739729776518578	0.1165573838099406	0.21046716687709327	0.11678506277350792	0.2110692820927603	0.13787571352434427	0.2061934391496374	0.18297929124686402	0.006323165973930983
CNV0_00948	0.7741265894402258	0.7743783195535991	0.6839958464128425	0.7402108641439895	0.8097671341477143	0.8708501324912258	0.18685428607838328	1.0	0.31	0.7714155255908808	0.11599349152024563	0.7742513184230875	0.1353320011460466	0.7753415946574164	0.1463240378622347	0.7739100815788263	0.19274785645014547	0.7807166061511721	0.30132772976556066	0.00930108056029133
CNV0_00949	0.33810890347818506	0.340108188421142	0.26857822741167114	0.312163791304099	0.3640433782935675	0.4007281554310739	0.13214992801940273	0.0	0.0	0.34152057009803893	0.09946307552137557	0.3388069694711515	0.10562177554127633	0.339066439025616	0.10757950552532258	0.33798288114888375	0.1395541939725553	0.3437276973707837	0.1802592125779861	0.005744816221899929
CNV0_00950	0.38186086596970337	0.38146529397646695	0.29153863588142787	0.34937504933970986	0.41268437076301795	0.4707336503529033	0.17919501447147546	0.026	0.0005	0.3824099129477816	0.12164864311691459	0.37768418990360286	0.1266077366392243	0.38410507743766203	0.15614618947117054	0.3813572511279028	0.20290552030680753	0.3808629122852053	0.2757069368847544	0.006420887534059172
CNV0_00951	0.5255651418453797	0.5254146222663424	0.41688419219312456	0.48893270725370197	0.5612779277452932	0.6321114153395808	0.21522722314645626	0.685	0.001	0.5232748154361302	0.1265212118623925	0.5264485232673072	0.1353631718675391	0.5254494327708394	0.17365801819665694	0.5179430600769559	0.23153216474799254	0.5354632662110819	0.3735495704990644	0.01752020613412597
CNV0_00952	0.5197443053049736	0.5195461443893825	0.43065610939805277	0.4896605122197547	0.5511461549139305	0.6059126983147356	0.17525658891668283	0.679	0.0005	0.521955151054504	0.1092603093149106	0.5236462556822183	0.1304465387375503	0.5207777343616541	0.13079068929074866	0.5176444547777934	0.17905587317233485	0.5088268136209722	0.28070563116542185	0.01481944206124619
CNV0_00953	0.6941768898225487	0.6951394497029232	0.5767252778076608	0.6544321483016409	0.7375115371224348	0.8054498128981293	0.22872453509046853	0.987	0.0585	0.6954292854466926	0.13772288398281285	0.6893553916985077	0.15660936150476723	0.6955512227232132	0.18745560755841384	0.7002570227257213	0.2291850177581799	0.701912607245083	0.3807112768811408	0.012557215546575295
CNV0_00954	0.3934814032503356	0.39450909239509757	0.2953982487010545	0.3585736491696621	0.42913959669472984	0.48901614831521734	0.19361789961416281	0.0365	0.0	0.39552726789382164	0.12022740854411962	0.3939416170479979	0.13618363288480373	0.39328226383865084	0.16087507335072332	0.3942956482000934	0.2009149129321242	0.39360540909106156	0.32517825784432025	0.0022450040551708073
CNV0_00955	0.5683389659954728	0.5673707081878165	0.48218848679092363	0.5357124511239656	0.6002654164774215	0.6586876130480334	0.17649912625710973	0.9145	0.002	0.5673880165434624	0.11517848029863909	0.5654634872500693	0.12598088913009264	0.5692175647562567	0.14165885018428725	0.5678270195270378	0.1834597941760831	0.56665758033923	0.2846962091858107	0.003754077506187392
CNV0_00956	0.27013322503291076	0.2719234014440357	0.1917931613893898	0.24092517309237343	0.3005024874914094	0.341678499906283	0.14988533851689323	0.001	0.0	0.27699216724721243	0.11359936876499585	0.27287175199255675	0.11930230654734464	0.2682947905852695	0.12109279724769254	0.27255853820712195	0.1556002940331965	0.2660774722506927	0.24337053041078457	0.010914694996519703
CNV0_00957	0.2567970253904405	0.25930765024733937	0.17730475077492713	0.22484845688519878	0.28753011993202476	0.3317739864572639	0.15446923568233678	0.0005	0.0	0.2553125820307384	0.11148783126254025	0.25954215448152335	0.1298596020978229	0.2619704492111635	0.13200603629773924	0.2615748680790303	0.17485372427617032	0.26092530498529165	0.2209343875681245	0.006657867180425103
CNV0_00958	0.14114596167053137	0.13321031905318678	0.059094114374288756	0.10092579976176472	0.17296620200717755	0.2454092524420467	0.18631513806775796	0.0	0.0	0.13672858584557107	0.13074002671084275	0.1305168853371263	0.13665531387198926	0.13580050634038188	0.1674766861371853	0.13902271431304952	0.19818813826670387	0.12219893743844121	0.26900303696166794	0.016823776874608315
CNV0_00959	0.5606718935463955	0.5604714596904623	0.46243907973834736	0.5270328682614631	0.5971731626570547	0.6573511126860428	0.1949120329476955	0.8705	0.0005	0.5589109106816724	0.1166316526651251	0.5639038516963419	0.13192934420500596	0.561703573456813	0.1495261279195979	0.5596723406464967	0.20739103833306072	0.5527733797006311	0.3339312971287731	0.011130471995710822
CNV0_00960	0.6374463169510034	0.6364515440459416	0.5202586185760507	0.5984259890751713	0.6810488899384752	0.7470710108673673	0.22681239229131656	0.97	0.013	0.6344204640737523	0.16010966892820166	0.633151780839714	0.14552771204464077	0.6355526376001404	0.19101539508436194	0.642976396533961	0.22791290563570432	0.6437059370143275	0.35097239475238845	0.010554156174613527
CNV0_00961	0.4818685995277082	0.48411137489889	0.3704752893920805	0.44488455113152536	0.5196138502915753	0.5816114415667106	0.2111361521746301	0.382	0.001	0.48100968029621416	0.12901147436372318	0.48680242797211015	0.14694476085692826	0.4875039902366307	0.16185547389031857	0.4882315091012114	0.2310087727065408	0.476062791423788	0.3416358244679414	0.01216871767742339
CNV0_00962	0.3384232490767961	0.33897757377348076	0.25291084116433116	0.3054810059474536	0.36904388900566637	0.423751108133433	0.17084026696910182	0.007	0.0	0.3410928380103732	0.11701126066481143	0.34153049998981566	0.12837287530760888	0.33598777367033433	0.1537482857204691	0.33334125718861474	0.1759278875275319	0.34068044506673445	0.26999985265250437	0.008189242801200924
CNV0_00963	0.42734190038737063	0.4262086236782545	0.3486957734956058	0.3964085101657183	0.45319622369607765	0.5098298393880127	0.16113406589240692	0.06	0.0005	0.4260836167153313	0.10527506170933443	0.4261624434861455	0.10674784958639627	0.4287394697276267	0.13240326339689462	0.42613505720187456	0.16692527685593106	0.41663586118719104	0.2741204677445703	0.012103608540435684
CNV0_00964	0.17089283279758075	0.16830540824790066	0.09464881101732514	0.13718867747507335	0.2008680406011475	0.25543577384575633	0.1607869628284312	0.0	0.0	0.17148631166438694	0.11508825313572688	0.1658489163576422	0.12289029703092125	0.17084838632229626	0.13340437904053504	0.1684233045635991	0.1703117314737581	0.16478704633546393	0.24316155238159873	0.00669926532892301
CNV0_00965	0.5721550557418742	0.5709930984098507	0.49595970959269015	0.5438766652667395	0.5981674863171277	0.6452681819500675	0.14930847235737738	0.942	0.002	0.5715750405736639	0.09452357819184287	0.5727920431750868	0.09966733755907253	0.5718144278482096	0.1266740985509578	0.5733982988226085	0.16397391708809933	0.5657867281014624	0.25648125874801847	0.007611570721146155
CNV0_00966	0.4165417658436653	0.4170364676557546	0.331359101967295	0.38715682726846656	0.4453731430166755	0.49776184641906707	0.16640274445177206	0.049	0.0	0.41703473732527585	0.10961829899530812	0.4155321962866817	0.11293365245191894	0.4186274701703845	0.12856970672525914	0.41760436092715797	0.17721937334967253	0.4147970220725701	0.30554470344887114	0.0038304480978144095
CNV0_00967	0.3845439153313265	0.38195943977385693	0.2892351955489206	0.34895743639828164	0.4174687160493207	0.4807199537920892	0.19148475824316863	0.036	0.0	0.384414601553734	0.13110750581050756	0.3862402917547272	0.12887190180901753	0.38153407380285653	0.16924643425806035	0.37812536676976016	0.21262844323416397	0.3761309506507076	0.28284753553157205	0.010109341104019565
CNV0_00968	0.22693570204005578	0.2279751496598168	0.15031909940273513	0.19633820404464752	0.2558941713440772	0.3014323954827429	0.1511132960800078	0.0	0.0	0.2255972058413464	0.11177356251222126	0.2271287372460407	0.12262063196477394	0.22724913365198843	0.13031392816647294	0.2304026741090463	0.1651639678563847	0.23123813718432312	0.2184577011653545	0.005640931342976718
CNV0_00969	0.4887418148003969	0.48728899295118794	0.4041612695961914	0.45469349351704524	0.517987617404727	0.5924243669446255	0.1882630973484341	0.382	0.001	0.48696317572095693	0.10970766691358386	0.48711360048863184	0.12279953898708434	0.4894846075992828	0.1410141824515146	0.4878775524041862	0.21875179828975916	0.48347696413427066	0.3034485657660689	0.006007643465012147
CNV0_00970	0.4720882087314278	0.47647665415488416	0.35896926032712007	0.4358306574846871	0.5100445932682269	0.5728326514627826	0.21386339113566255	0.315	0.0	0.4785084958997249	0.1332050039523316	0.47019473031730746	0.14797950605024313	0.48196521206430787	0.1675430804844879	0.4768066064173958	0.20593002981304875	0.4771919956946272	0.37118394629899265	0.011770481747000405
CNV0_00971	0.15398885567983142	0.14866138360146772	0.07102827109031466	0.11527813790329355	0.18308921710450235	0.24935015544461472	0.17832188435430008	0.001	0.0	0.15323337283242547	0.13439100885767258	0.15365956450324464	0.13148991340023308	0.14820500437773937	0.1658043839596914	0.144082898600646	0.1831534249865353	0.1361751545359748	0.27005813264980694	0.017484409967269826
CNV0_00972	0.3834155605449282	0.38311483936829027	0.306106373160285	0.35346950675997346	0.41132975071522115	0.46422902861345877	0.15812265545317378	0.0205	0.0	0.3817993379357095	0.10633776124883498	0.38100367714947514	0.10579100239341865	0.3842599914981403	0.1333188449477788	0.3902624008375133	0.16773129076117405	0.3785466908687839	0.2493662844339536	0.011715709968729393
CNV0_00973	0.531487271302456	0.53179836183267	0.45161806280554606	0.5035974406799519	0.5581319274250959	0.6155356956019116	0.1639176327963655	0.773	0.0	0.5289131423099389	0.10635731722862557	0.5344470183959518	0.11117973787216051	0.53127914091137	0.12969534931978177	0.5294032055165474	0.16528416835303406	0.536064437480205	0.28714191549973633	0.0071512951702661365
CNV0_00974	0.5429649289953532	0.5441020770693235	0.4655200737540696	0.5151108339260985	0.5708001270372753	0.6209741017458332	0.1554540279917636	0.845	0.0	0.5435469279212708	0.11043456407797186	0.5419169132732287	0.10784637514076528	0.5430971921636076	0.14087095246780562	0.5447390869358867	0.1608880843757043	0.5506594318148588	0.25236347855422425	0.008742518541630107
CNV0_00975	0.49227173291359144	0.4923339194565858	0.40058158968880864	0.4598778987261828	0.5241768651008267	0.5861581752673818	0.18557658557857315	0.44	0.0	0.49276169722518115	0.11093992475828879	0.4925384258388514	0.13149723643429562	0.4902193234076174	0.15172449569817925	0.4986184290566277	0.202923644110038	0.48593816717907307	0.3018643595380487	0.01268026187755461
CNV0_00976	0.23053905645690803	0.22797789312969435	0.14045379351757759	0.19512264758334902	0.26204041541344963	0.3278440865049843	0.18739029298740673	0.001	0.0	0.2272554364020743	0.12126167003256885	0.22958587021954546	0.1441235096545812	0.2285511550942475	0.15139223615188177	0.2274677986944213	0.1983856037834202	0.22370232306682244	0.2836431591856071	0.005883547152723018
CNV0_00977	0.3022726912501136	0.30457008067008395	0.21612231082494504	0.27226366615991454	0.33287784284902927	0.38307433745882075	0.1669520266338757	0.0015	0.0	0.30465887341224407	0.11226982816678141	0.305725010971394	0.13543798204169186	0.3015534069846698	0.13335159464273127	0.30688089344213876	0.1749349066984204	0.30444600643047076	0.2632202823022662	0.005327486457468944
CNV0_00978	0.29898010935294955	0.30065661126058174	0.2138174635690317	0.27180299039402195	0.3289749928752873	0.37575823155808113	0.16194076798904944	0.0	0.0	0.29925805812640627	0.10337271752411348	0.29599180457820073	0.11856911058666877	0.30364009644511647	0.13055254433415117	0.30278489675037895	0.1747853182322803	0.30503009342291265	0.24794426615577647	0.009038288844711917
CNV0_00979	0.3564831064868044	0.35614721832997714	0.2623510923076033	0.32185053173727174	0.3895971566602332	0.45267753608185096	0.19032644377424768	0.0205	0.0	0.354616524864588	0.12706438647581564	0.3612114218679884	0.1356517925740291	0.3582977365342934	0.16644828274722595	0.3479497721184185	0.2064637132996894	0.3561409239657736	0.31897916725758096	0.013261649749569893
CNV0_00980	0.2894344409460788	0.28754617118770076	0.19915120983069678	0.2522842213327129	0.3220559953952008	0.38558547531825205	0.18643426548755526	0.0045	0.0	0.29126233794932954	0.1404786868773404	0.2909927340817495	0.14696043463659939	0.28280540362676787	0.1593077811169168	0.285453710086075	0.19962985249273124	0.28212515942607513	0.25930879434831633	0.009137178523254408
CNV0_00981	0.26462997466771665	0.2662238949064621	0.19437628231587786	0.237725276617545	0.29286951261001604	0.3324752883464804	0.13809900603060252	0.0	0.0	0.2666109994664886	0.11403408281505875	0.26600856911313686	0.11513964058513493	0.2633359245888153	0.12311459031770006	0.26523569124216273	0.15154820797413265	0.27329047760396796	0.18467803252969628	0.00995455301515269
CNV0_00982	0.3522497490117396	0.35177862361222934	0.25156491057765346	0.31695014750801564	0.3864653104736245	0.45215633033496166	0.2005914197573082	0.018	0.0	0.3529791788894905	0.12388300106590017	0.3529560948975805	0.13763219138302107	0.35084073457637	0.15046443806103332	0.3482112027232396	0.21618934013909671	0.34974604490351135	0.31391244799823503	0.004767976166250909
CNV0_00983	0.21205152692966697	0.20386672258857455	0.11534424672471336	0.16783343835387748	0.2431691490763958	0.33930864262368826	0.2239643958989749	0.008	0.0005	0.20785141901767398	0.13135084720861742	0.20499620789216333	0.1486039369276689	0.20388779731532505	0.16829088504623582	0.198714815326863	0.24035902361287526	0.20262250186041691	0.3558850546719935	0.009136603690810985
CNV0_00984	0.26422652580005196	0.263833220393496	0.18081208643108698	0.23281354078908736	0.2970142438571598	0.3445014182354028	0.16368933180431583	0.0	0.0	0.264145869895424	0.11708931525374144	0.2634793705245917	0.1202047302638542	0.26578661776569074	0.13486834201070527	0.2617525558395054	0.1780683092513957	0.26409376949065666	0.24221426627694845	0.004034061926185328
