plate_v4_arm	candidate_success_rate	unlock_probability	threshold_successes	n_candidates	endpoint
C_label_rescue	0.9400000000000001	0.9999870399999999	1	4	provenance_resolved_positive_binding_rescue
C_label_rescue	0.9500000000000001	0.99999375	1	4	provenance_resolved_positive_binding_rescue
C_label_rescue	0.96	0.99999744	1	4	provenance_resolved_positive_binding_rescue
C_label_rescue	0.97	0.99999919	1	4	provenance_resolved_positive_binding_rescue
C_label_rescue	0.98	0.99999984	1	4	provenance_resolved_positive_binding_rescue
C_label_rescue	0.99	0.99999999	1	4	provenance_resolved_positive_binding_rescue
C_label_rescue	1.0	1.0	1	4	provenance_resolved_positive_binding_rescue
E_positive_QC_control	0.0	0.0	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.01	3.97e-06	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.02	3.152e-05	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.03	0.00010556999999999998	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.04	0.00024832	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.05	0.0004812500000000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.06	0.0008251199999999998	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.07	0.0012999700000000003	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.08	0.0019251200000000004	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.09	0.0027191699999999995	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.1	0.0037000000000000006	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.11	0.004884769999999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.12	0.006289919999999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.13	0.007931170000000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.14	0.009823520000000002	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.15	0.011981249999999997	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.16	0.014417920000000002	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.17	0.01714637	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.18	0.02017872	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.19	0.02352637	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.2	0.02720000000000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.21	0.031209569999999996	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.22	0.03556432	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.23	0.040272770000000006	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.24	0.04534271999999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.25	0.05078125	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.26	0.05659472	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.27	0.06278877000000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.28	0.06936832000000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.29	0.07633756999999998	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.3	0.08369999999999998	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.31	0.09145836999999998	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.32	0.09961472	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.33	0.10817036999999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.34	0.11712592000000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.35000000000000003	0.12648125000000002	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.36	0.13623552	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.37	0.14638716999999998	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.38	0.15693392	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.39	0.16787277	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.4	0.17920000000000005	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.41000000000000003	0.19091117000000002	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.42	0.20300111999999998	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.43	0.21546397	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.44	0.22829312000000002	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.45	0.24148125000000004	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.46	0.25502032	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.47000000000000003	0.26890157000000003	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.48	0.28311551999999995	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.49	0.29765197	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.5	0.3125	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.51	0.32764797	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.52	0.34308352	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.53	0.35879357	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.54	0.37476432000000004	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.55	0.39098125000000006	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.56	0.4074291200000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.5700000000000001	0.4240919700000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.58	0.4409531199999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.59	0.45799516999999995	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.6	0.47519999999999996	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.61	0.49254876999999997	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.62	0.51002192	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.63	0.52759917	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.64	0.5452595200000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.65	0.56298125	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.66	0.58074192	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.67	0.5985183700000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.68	0.6162867200000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.6900000000000001	0.6340223700000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.7000000000000001	0.6517000000000002	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.71	0.66929357	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.72	0.6867763199999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.73	0.70412077	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.74	0.72129872	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.75	0.73828125	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.76	0.7550387199999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.77	0.77154077	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.78	0.7877563200000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.79	0.80365357	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.8	0.8192000000000002	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.81	0.83436237	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.8200000000000001	0.8491067200000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.8300000000000001	0.8633983700000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.84	0.8772019199999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.85	0.8904812499999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.86	0.90319952	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.87	0.9153191699999998	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.88	0.92680192	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.89	0.93760877	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.9	0.9477	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.91	0.95703517	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.92	0.96557312	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.93	0.9732719700000001	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.9400000000000001	0.9800891199999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.9500000000000001	0.98598125	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.96	0.99090432	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.97	0.99481357	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.98	0.9976635199999999	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	0.99	0.99940797	3	4	positive_control_assay_dynamic_range
E_positive_QC_control	1.0	1.0	3	4	positive_control_assay_dynamic_range
D_specificity_moat	0.0	0.0	3	4	hard_negative_remains_weak
D_specificity_moat	0.01	3.97e-06	3	4	hard_negative_remains_weak
D_specificity_moat	0.02	3.152e-05	3	4	hard_negative_remains_weak
D_specificity_moat	0.03	0.00010556999999999998	3	4	hard_negative_remains_weak
D_specificity_moat	0.04	0.00024832	3	4	hard_negative_remains_weak
D_specificity_moat	0.05	0.0004812500000000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.06	0.0008251199999999998	3	4	hard_negative_remains_weak
D_specificity_moat	0.07	0.0012999700000000003	3	4	hard_negative_remains_weak
D_specificity_moat	0.08	0.0019251200000000004	3	4	hard_negative_remains_weak
D_specificity_moat	0.09	0.0027191699999999995	3	4	hard_negative_remains_weak
D_specificity_moat	0.1	0.0037000000000000006	3	4	hard_negative_remains_weak
D_specificity_moat	0.11	0.004884769999999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.12	0.006289919999999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.13	0.007931170000000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.14	0.009823520000000002	3	4	hard_negative_remains_weak
D_specificity_moat	0.15	0.011981249999999997	3	4	hard_negative_remains_weak
D_specificity_moat	0.16	0.014417920000000002	3	4	hard_negative_remains_weak
D_specificity_moat	0.17	0.01714637	3	4	hard_negative_remains_weak
D_specificity_moat	0.18	0.02017872	3	4	hard_negative_remains_weak
D_specificity_moat	0.19	0.02352637	3	4	hard_negative_remains_weak
D_specificity_moat	0.2	0.02720000000000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.21	0.031209569999999996	3	4	hard_negative_remains_weak
D_specificity_moat	0.22	0.03556432	3	4	hard_negative_remains_weak
D_specificity_moat	0.23	0.040272770000000006	3	4	hard_negative_remains_weak
D_specificity_moat	0.24	0.04534271999999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.25	0.05078125	3	4	hard_negative_remains_weak
D_specificity_moat	0.26	0.05659472	3	4	hard_negative_remains_weak
D_specificity_moat	0.27	0.06278877000000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.28	0.06936832000000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.29	0.07633756999999998	3	4	hard_negative_remains_weak
D_specificity_moat	0.3	0.08369999999999998	3	4	hard_negative_remains_weak
D_specificity_moat	0.31	0.09145836999999998	3	4	hard_negative_remains_weak
D_specificity_moat	0.32	0.09961472	3	4	hard_negative_remains_weak
D_specificity_moat	0.33	0.10817036999999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.34	0.11712592000000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.35000000000000003	0.12648125000000002	3	4	hard_negative_remains_weak
D_specificity_moat	0.36	0.13623552	3	4	hard_negative_remains_weak
D_specificity_moat	0.37	0.14638716999999998	3	4	hard_negative_remains_weak
D_specificity_moat	0.38	0.15693392	3	4	hard_negative_remains_weak
D_specificity_moat	0.39	0.16787277	3	4	hard_negative_remains_weak
D_specificity_moat	0.4	0.17920000000000005	3	4	hard_negative_remains_weak
D_specificity_moat	0.41000000000000003	0.19091117000000002	3	4	hard_negative_remains_weak
D_specificity_moat	0.42	0.20300111999999998	3	4	hard_negative_remains_weak
D_specificity_moat	0.43	0.21546397	3	4	hard_negative_remains_weak
D_specificity_moat	0.44	0.22829312000000002	3	4	hard_negative_remains_weak
D_specificity_moat	0.45	0.24148125000000004	3	4	hard_negative_remains_weak
D_specificity_moat	0.46	0.25502032	3	4	hard_negative_remains_weak
D_specificity_moat	0.47000000000000003	0.26890157000000003	3	4	hard_negative_remains_weak
D_specificity_moat	0.48	0.28311551999999995	3	4	hard_negative_remains_weak
D_specificity_moat	0.49	0.29765197	3	4	hard_negative_remains_weak
D_specificity_moat	0.5	0.3125	3	4	hard_negative_remains_weak
D_specificity_moat	0.51	0.32764797	3	4	hard_negative_remains_weak
D_specificity_moat	0.52	0.34308352	3	4	hard_negative_remains_weak
D_specificity_moat	0.53	0.35879357	3	4	hard_negative_remains_weak
D_specificity_moat	0.54	0.37476432000000004	3	4	hard_negative_remains_weak
D_specificity_moat	0.55	0.39098125000000006	3	4	hard_negative_remains_weak
D_specificity_moat	0.56	0.4074291200000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.5700000000000001	0.4240919700000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.58	0.4409531199999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.59	0.45799516999999995	3	4	hard_negative_remains_weak
D_specificity_moat	0.6	0.47519999999999996	3	4	hard_negative_remains_weak
D_specificity_moat	0.61	0.49254876999999997	3	4	hard_negative_remains_weak
D_specificity_moat	0.62	0.51002192	3	4	hard_negative_remains_weak
D_specificity_moat	0.63	0.52759917	3	4	hard_negative_remains_weak
D_specificity_moat	0.64	0.5452595200000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.65	0.56298125	3	4	hard_negative_remains_weak
D_specificity_moat	0.66	0.58074192	3	4	hard_negative_remains_weak
D_specificity_moat	0.67	0.5985183700000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.68	0.6162867200000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.6900000000000001	0.6340223700000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.7000000000000001	0.6517000000000002	3	4	hard_negative_remains_weak
D_specificity_moat	0.71	0.66929357	3	4	hard_negative_remains_weak
D_specificity_moat	0.72	0.6867763199999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.73	0.70412077	3	4	hard_negative_remains_weak
D_specificity_moat	0.74	0.72129872	3	4	hard_negative_remains_weak
D_specificity_moat	0.75	0.73828125	3	4	hard_negative_remains_weak
D_specificity_moat	0.76	0.7550387199999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.77	0.77154077	3	4	hard_negative_remains_weak
D_specificity_moat	0.78	0.7877563200000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.79	0.80365357	3	4	hard_negative_remains_weak
D_specificity_moat	0.8	0.8192000000000002	3	4	hard_negative_remains_weak
D_specificity_moat	0.81	0.83436237	3	4	hard_negative_remains_weak
D_specificity_moat	0.8200000000000001	0.8491067200000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.8300000000000001	0.8633983700000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.84	0.8772019199999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.85	0.8904812499999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.86	0.90319952	3	4	hard_negative_remains_weak
D_specificity_moat	0.87	0.9153191699999998	3	4	hard_negative_remains_weak
D_specificity_moat	0.88	0.92680192	3	4	hard_negative_remains_weak
D_specificity_moat	0.89	0.93760877	3	4	hard_negative_remains_weak
D_specificity_moat	0.9	0.9477	3	4	hard_negative_remains_weak
D_specificity_moat	0.91	0.95703517	3	4	hard_negative_remains_weak
D_specificity_moat	0.92	0.96557312	3	4	hard_negative_remains_weak
D_specificity_moat	0.93	0.9732719700000001	3	4	hard_negative_remains_weak
D_specificity_moat	0.9400000000000001	0.9800891199999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.9500000000000001	0.98598125	3	4	hard_negative_remains_weak
D_specificity_moat	0.96	0.99090432	3	4	hard_negative_remains_weak
D_specificity_moat	0.97	0.99481357	3	4	hard_negative_remains_weak
D_specificity_moat	0.98	0.9976635199999999	3	4	hard_negative_remains_weak
D_specificity_moat	0.99	0.99940797	3	4	hard_negative_remains_weak
D_specificity_moat	1.0	1.0	3	4	hard_negative_remains_weak
F_model_boundary	0.0	0.0	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.01	0.00059203	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.02	0.00233648	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.03	0.0051864300000000006	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.04	0.00909568	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.05	0.014018750000000003	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.06	0.01991088	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.07	0.02672803	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.08	0.03442688000000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.09	0.04296483	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.1	0.05230000000000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.11	0.06239123	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.12	0.07319808000000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.13	0.08468083000000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.14	0.09680048	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.15	0.10951875	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.16	0.12279807999999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.17	0.13660163	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.18	0.15089328000000002	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.19	0.16563763000000004	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.2	0.18080000000000007	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.21	0.19634643	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.22	0.21224368000000002	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.23	0.22845923	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.24	0.24496128	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.25	0.26171875	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.26	0.27870128000000005	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.27	0.29587923	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.28	0.31322368000000006	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.29	0.33070642999999994	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.3	0.3483	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.31	0.36597762999999994	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.32	0.38371328	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.33	0.40148163	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.34	0.41925808	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.35000000000000003	0.43701875	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.36	0.45474048	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.37	0.47240083	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.38	0.48997808000000004	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.39	0.50745123	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.4	0.5248000000000002	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.41000000000000003	0.54200483	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.42	0.55904688	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.43	0.5759080300000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.44	0.59257088	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.45	0.6090187500000002	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.46	0.6252356800000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.47000000000000003	0.6412064300000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.48	0.65691648	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.49	0.6723520299999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.5	0.6875	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.51	0.70234803	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.52	0.71688448	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.53	0.7310984300000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.54	0.7449796799999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.55	0.7585187500000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.56	0.77170688	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.5700000000000001	0.7845360300000002	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.58	0.7969988799999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.59	0.8090888299999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.6	0.8208	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.61	0.83212723	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.62	0.8430660799999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.63	0.85361283	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.64	0.8637644800000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.65	0.87351875	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.66	0.88287408	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.67	0.89182963	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.68	0.9003852800000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.6900000000000001	0.90854163	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.7000000000000001	0.9163	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.71	0.92366243	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.72	0.93063168	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.73	0.93721123	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.74	0.9434052799999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.75	0.94921875	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.76	0.9546572799999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.77	0.9597272299999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.78	0.96443568	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.79	0.96879043	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.8	0.9728000000000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.81	0.97647363	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.8200000000000001	0.97982128	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.8300000000000001	0.9828536299999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.84	0.9855820799999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.85	0.98801875	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.86	0.99017648	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.87	0.9920688299999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.88	0.99371008	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.89	0.99511523	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.9	0.9963	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.91	0.99728083	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.92	0.99807488	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.93	0.9987000300000001	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.9400000000000001	0.99917488	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.9500000000000001	0.99951875	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.96	0.99975168	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.97	0.99989443	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.98	0.9999684799999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	0.99	0.9999960299999999	2	4	TCR_structure_disagreement_resolved
F_model_boundary	1.0	1.0	2	4	TCR_structure_disagreement_resolved
