pathway	Name	pathway	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	source
78	prerank	Measles	-0.7697937277829796	-1.2817401679055216	0.06153846153846154	0.2579103687604088	1.0	48/136	7.05%	JAK3;BID;IL2RG;CD3E;FCGR2B;STAT1;PIK3CD;CD3D;IL2RA;IL2RB;FAS;SLAMF1;TLR2;CD3G;CD28;IKBKE;STAT5A;MSN;MX2;HSPA6;BCL2L1;CASP8;IFNAR2;IRF9;FASLG;IRF3;OAS1;MYD88;IL6;IRF7;TLR7;IL1B;TNFAIP3;BBC3;OAS3;CCND3;CCND2;CCND1;BAX;DDX58;IFIH1;RELA;CASP3;STAT2;OAS2;STAT3;CD209;IL12B	KEGG
79	prerank	PI3K-Akt signaling pathway	-0.7400004978804239	-1.2816641244533848	0.02100840336134454	0.2541039584913053	1.0	72/348	5.36%	LAMB3;FN1;JAK3;TNC;CREB5;LPAR5;ITGB4;MET;COL1A1;COMP;IL2RG;IL7R;NGFR;ITGB8;PIK3CD;TGFA;IL2RA;PIK3R5;ITGA3;IL2RB;OSMR;GNB4;CSF1R;ERBB3;ITGB7;IGF1;IL4R;TLR2;IL6R;EPHA2;PDGFRA;SPP1;CSF1;LAMA3;ITGA4;AREG;ITGA2;MYC;IL7;COL1A2;OSM;EREG;CD19;PIK3R6;THBS2;YWHAH;THBS1;BCL2L1;PIK3CG;FGF2;IFNAR2;FASLG;ITGB6;COL6A3;FLT3;FGF20;IL6;MCL1;CSF3R;CCND3;TCL1A;SGK3;FGF18;CCND2;GNGT2;EFNA5;COL6A2;LAMA1;DDIT4;CCND1;COL6A5;TNXB	KEGG
80	prerank	Focal adhesion	-0.756421232783533	-1.2795443898250447	0.044543429844097995	0.2578134341142231	1.0	52/201	6.16%	LAMB3;FN1;RASGRF1;RAC2;TNC;ITGB4;BIRC3;MET;COL1A1;COMP;PARVG;ITGB8;VAV1;PIK3CD;ITGA3;FLNA;ITGB7;IGF1;ACTN1;ZYX;VASP;PDGFRA;SPP1;LAMA3;ITGA4;ITGA2;COL1A2;SRC;SHC3;THBS2;THBS1;ITGB6;COL6A3;FYN;CCND3;CCND2;MYL12B;MYL12A;COL6A2;LAMA1;CCND1;MYL9;COL6A5;TNXB;PAK3;ELK1;COL4A3;PRKCB;ITGA9;MYLPF;ITGA7;ACTB	KEGG
81	prerank	Serotonergic synapse	-0.7809698364712365	-1.2757965627220091	0.08043217286914765	0.26783795782013964	1.0	18/113	6.30%	ALOX5;GABRB2;ALOX15B;PTGS2;PLCB2;GNB4;KCNJ5;PLA2G4A;PTGS1;GNAI2;GNGT2;ITPR2;HTR1D;PRKCB;GNB5;TPH1;CASP3;HTR7	KEGG
82	prerank	Tight junction	-0.766285815236941	-1.2732220494054198	0.04844290657439446	0.27413884188446536	1.0	43/166	6.23%	CLDN1;CLDN16;CLDN10;RUNX1;CD1C;CLDN2;TIAM1;WAS;CD1E;CD1A;TUBA1A;YBX3;AMOT;HCLS1;ACTN1;MYH10;SYNPO;VASP;MICALL2;TUBA4A;MSN;SRC;ARPC2;CD1B;CLDN4;MAP3K5;CTTN;CLDN11;MYL12B;MYL12A;ARHGAP17;MAP3K1;ARHGEF2;CCND1;LLGL1;CLDN9;MYL9;CLDN7;ARPC5L;MAP2K7;ARPC4;ACTB;ARHGEF18	KEGG
83	prerank	Apoptosis	-0.7624631546795704	-1.272908819462274	0.08620689655172414	0.2713132795574881	1.0	45/142	6.29%	CTSH;CTSC;BIRC3;BID;NGFR;PIK3CD;BCL2A1;PMAIP1;CSF2RB;TUBA1A;CTSS;FAS;CTSK;BIRC7;TNFRSF1A;TNFRSF10A;LMNA;CTSW;TUBA4A;GZMB;TRAF1;MAP3K14;PARP4;BCL2L1;CASP8;PRF1;DAB2IP;FASLG;MCL1;GADD45A;CFLAR;MAP3K5;CASP10;BBC3;TNFRSF10B;ITPR2;CTSD;TNF;CTSZ;BAX;BIRC5;CASP7;ACTB;RELA;CASP3	KEGG
84	prerank	Human immunodeficiency virus 1 infection	-0.7497168292824967	-1.2714961709581896	0.055304740406320545	0.27263896605645155	1.0	55/208	6.29%	RAC2;STING1;BID;CD3E;TRAF5;PTK2B;TNFRSF1B;HLA-G;CCR5;PIK3CD;CD3D;HLA-B;CD4;GNB4;FAS;HLA-F;TNFRSF1A;SAMHD1;HLA-A;TLR2;HLA-C;CD3G;CD247;APOBEC3G;CXCR4;TAP1;APOBEC3H;TAP2;CGAS;HLA-E;B2M;BCL2L1;MAPK13;GNAI2;CASP8;BST2;FASLG;IRF3;MYD88;LIMK1;APOBEC3F;GNGT2;ITPR2;CALM2;TNF;PAK3;BAX;CCNB2;PRKCB;GNB5;TAPBP;MAP2K7;CFL1;RELA;CASP3	KEGG
85	prerank	Sulfur relay system	0.9447746161872987	1.2689564039790935	0.07399577167019028	0.5156733585643631	0.996	2/8	2.76%	NFS1;MOCS2	KEGG
86	prerank	Synthesis and degradation of ketone bodies	0.9453927334147583	1.2631057790742366	0.06981981981981981	0.5142738658040973	0.997	6/10	3.41%	BDH1;ACAT1;OXCT1;HMGCS1;HMGCL;HMGCS2	KEGG
87	prerank	Yersinia infection	-0.7704998341404417	-1.2621733860021032	0.06839622641509434	0.3048195334049098	1.0	44/136	6.41%	FN1;RAC2;CXCL8;WAS;PTK2B;FCGR2A;PYCARD;LCK;VAV1;PIK3CD;CD4;ZAP70;IL18;NLRP3;FYB1;LCP2;WIPF1;CCL2;CASP1;ITGA4;RHOG;CD8B;NLRC4;SRC;ARPC2;MAPK13;CD8A;ARF6;IRF3;MYD88;LIMK1;IL6;ARHGEF1;IL1B;BAIAP2;TICAM1;TNF;SKAP2;ARPC5L;MAP2K7;ARPC4;ACTB;RELA;RPS6KA2	KEGG
88	prerank	Protein digestion and absorption	-0.7824831924430354	-1.2583667680816681	0.0927960927960928	0.31576990777936853	1.0	26/103	5.59%	KCNN4;COL8A2;DPP4;SLC1A5;COL7A1;PRSS2;COL1A1;COL8A1;PRSS1;COL10A1;CPA3;COL11A1;COL1A2;SLC7A7;COL3A1;COL13A1;COL6A3;COL5A1;COL16A1;MME;COL6A2;KCNK5;ATP1B3;COL6A5;ATP1A2;COL4A3	KEGG
89	prerank	PD-L1 expression and PD-1 checkpoint pathway in cancer	-0.7828037229282501	-1.2566290493939951	0.11166875784190715	0.3184044304259339	1.0	35/89	8.00%	CD3E;BATF3;NFKBIE;STAT1;LCK;PIK3CD;CD3D;BATF;CD4;ZAP70;RASGRP1;TLR2;CD3G;CD247;CD28;PDCD1;ALK;MAPK13;IFNGR1;MYD88;PTPN6;CD274;BATF2;IFNG;TICAM1;IFNGR2;RELA;HIF1A;STAT3;MAP3K3;MAPK11;EGFR;PIK3R1;NFATC2;NFATC1	KEGG
90	prerank	Platelet activation	-0.7586657796645248	-1.255528789782317	0.08732057416267942	0.3182675584680802	1.0	35/123	4.91%	FCER1G;COL1A1;ADCY8;FERMT3;PLCB2;FCGR2A;ADCY7;PIK3CD;PIK3R5;BTK;TBXAS1;APBB1IP;RASGRP1;LCP2;VASP;LYN;PLA2G4A;ITGA2;COL1A2;PTGS1;SRC;COL3A1;PIK3R6;MAPK13;PIK3CG;GNAI2;VAMP8;FYN;P2RY12;ARHGEF1;P2RX1;MYL12B;MYL12A;ITPR2;PTGIR	KEGG
91	prerank	Ovarian steroidogenesis	-0.813044946635566	-1.254677688604687	0.13306451612903225	0.31738023903542556	1.0	8/51	2.19%	ALOX5;CYP1B1;LDLR;PTGS2;ADCY8;ADCY7;IGF1;PLA2G4A	KEGG
92	prerank	p53 signaling pathway	-0.7927965372672338	-1.2538786511282412	0.12289780077619664	0.31621705257248767	1.0	30/73	6.46%	SFN;BID;PMAIP1;FAS;IGF1;TNFRSF10A;CDKN2A;RRM2;THBS1;BCL2L1;CASP8;TP53I3;ZMAT3;PERP;DDB2;SHISA5;SERPINE1;CHEK2;GADD45A;BBC3;CCND3;CCND2;TNFRSF10B;CCND1;BAX;CCNB2;GTSE1;SERPINB5;CASP3;IGFBP3	KEGG
93	prerank	Human papillomavirus infection	-0.7278231928843675	-1.2532254515335097	0.03676470588235294	0.3142098162835378	1.0	83/327	6.47%	LAMB3;FN1;TNC;CREB5;ITGB4;WNT10A;COL1A1;COMP;PTGS2;ITGB8;CCNA1;HLA-G;PTGER4;STAT1;PIK3CD;HLA-B;ITGA3;FAS;HLA-F;ITGB7;TNFRSF1A;HEY2;HLA-A;TCIRG1;HLA-C;HES2;SPP1;TCF7;LAMA3;IRF1;OASL;ITGA4;IKBKE;ITGA2;MX2;ATP6V1B2;COL1A2;HES6;HLA-E;THBS2;THBS1;LFNG;ISG15;FZD10;CASP8;IFNAR2;IRF9;FASLG;ITGB6;COL6A3;IRF3;WNT9B;DVL1;CCND3;WNT7B;CCND2;PKM;WNT7A;COL6A2;WNT5A;WNT5B;LAMA1;CCND1;LLGL1;TICAM1;TNF;COL6A5;TNXB;WNT10B;BAX;COL4A3;NOTCH2;MAML2;WNT2;ITGA9;CCNA2;HES4;CHD4;ITGA7;RELA;CASP3;STAT2;WNT3	KEGG
94	prerank	Proteasome	-0.8447424467204503	-1.253018028256405	0.09633649932157395	0.310884166200434	1.0	6/46	5.18%	PSMB9;PSMB8;PSMB10;PSME2;PSME1;IFNG	KEGG
95	prerank	Primary immunodeficiency	-0.8491177550493514	-1.2525575185887148	0.1267806267806268	0.3082602973390388	1.0	22/37	4.44%	JAK3;IL2RG;CD3E;IL7R;CD40;CIITA;LCK;CD3D;PTPRC;CD4;BTK;ZAP70;CD79A;ICOS;TAP1;CD40LG;TAP2;CD8B;CD19;CD8A;TNFRSF13C;TNFRSF13B	KEGG
96	prerank	MAPK signaling pathway	-0.7267366117243137	-1.2503761098117319	0.05477980665950591	0.3123613609590144	1.0	76/294	6.41%	RASGRF1;RAC2;DUSP5;IL1RAP;DUSP6;MAP4K1;DUSP4;MET;CDC25B;PTPN7;NGFR;TGFA;CACNB1;CSF1R;FLNA;FAS;NFKB2;ERBB3;RRAS;TGFBR1;TNFRSF1A;IGF1;DUSP2;RASGRP1;RELB;TGFB1;EPHA2;PDGFRA;CSF1;ARRB2;MAP3K6;CACNG4;PLA2G4A;AREG;MYC;CD14;MAP3K14;EREG;HSPA6;MAPK13;RASGRP4;FGF2;TGFB3;CACNA1I;FASLG;FLT3;DUSP8;FGF20;MYD88;GADD45A;MAP3K5;IL1B;MAPKAPK3;FGF18;EFNA5;CACNA2D4;RASA2;MAP3K1;MAP4K4;RASA1;MECOM;MAPKAPK2;TNF;RASGRP2;ELK1;PRKCB;PTPN5;RPS6KA4;MAP3K12;MAP2K7;TGFB2;RELA;MAP3K11;CASP3;FGF9;RPS6KA2	KEGG
97	prerank	Glycosphingolipid biosynthesis	-0.8359340908414181	-1.248010139811847	0.13	0.31710235765040395	1.0	10/45	5.44%	B3GNT3;ST6GALNAC5;FUT3;FUT2;ST3GAL5;FUT7;GBGT1;B3GALT4;ST6GALNAC4;A4GALT	KEGG
98	prerank	Lysosome	-0.7593515695330315	-1.2475415146376247	0.08362779740871613	0.31504211591697046	1.0	27/128	7.04%	CTSH;CTSC;ACP5;NAPSA;LAPTM5;CTSE;CTSS;CTSK;NPC2;TCIRG1;LAMP3;CTSW;HYAL2;SLC11A1;MAN2B1;PPT1;LIPA;CTSD;NPC1;CTSZ;CLTA;SLC17A5;GGA3;ARSA;IGF2R;FUCA1;CTSG	KEGG
99	prerank	Huntington disease	0.5521328369199533	1.2468360389814035	0.02	0.5538691216720577	0.998	89/293	7.77%	PPARGC1A;HAP1;PPIF;ITPR1;VDAC3;NDUFA5;ATP5F1B;CYCS;NDUFB2;SLC25A4;ATP5F1A;CLTCL1;DNAL1;UQCRC2;MAPK10;ATP5MC1;NDUFC2;COX8A;CYC1;SDHD;CREB3L2;ATP5PD;MAPK8;SDHC;UQCRFS1;NDUFS1;DNAH7;UQCRHL;ATP5PB;SLC25A5;NDUFB5;ATP5MC3;KLC4;COX7B;UQCRH;KIF5C;NDUFA8;NDUFA10;GPX3;GPX8;NDUFA1;NDUFS2;UQCR10;KIF5A;ATP5F1C;NDUFV1;DNAL4;DCTN5;NDUFA6;NDUFV3;NDUFB3;ATP5PF;NDUFA12;COX5A;MAPK9;NDUFB11;COX6C;NDUFB6;DCTN3;NDUFS4;CREB3L1;WIPI1;COX6A1;SDHB;COX7C;VDAC2;DNAH9;SDHA;COX7A2;CACNA1B;NDUFA2;NDUFA9;UQCRQ;ULK2;NDUFS3;WIPI2;UQCRC1;POLR2C;SLC1A2;POLR2G;PSMB5;PPARG;ATP5MC2;MAP3K10;COX5B;ATG2B;NDUFS6;NDUFB1;NDUFB10	KEGG
100	prerank	Amyotrophic lateral sclerosis	0.5370153450893822	1.2464214421994328	0.02040816326530612	0.5303821997029262	0.998	97/349	8.49%	BCL2;HAP1;VAPB;GRIN2C;NDUFA5;PRKN;ATP5F1B;CYCS;CHCHD10;NDUFB2;ATP5F1A;DNAL1;UQCRC2;ATP5MC1;NDUFC2;COX8A;CYC1;SDHD;PINK1;ATP5PD;SDHC;UQCRFS1;NDUFS1;DNAH7;UQCRHL;ATP5PB;PFN2;NDUFB5;ATP5MC3;MAP2K6;KLC4;EIF2AK3;COX7B;UQCRH;KIF5C;NRG1;NDUFA8;NDUFA10;GPX3;GPX8;NDUFA1;HSPA5;NDUFS2;UQCR10;KIF5A;ATP5F1C;NDUFV1;DNAL4;DCTN5;NDUFA6;NDUFV3;GABARAPL1;NDUFB3;ATP5PF;NDUFA12;COX5A;NDUFB11;COX6C;NDUFB6;DCTN3;NDUFS4;WIPI1;COX6A1;SDHB;COX7C;CASP12;DNAH9;SDHA;COX7A2;POM121;NDUFA2;RAB1A;NDUFA9;UQCRQ;CHMP2B;ULK2;NDUFS3;WIPI2;UQCRC1;SLC1A2;PSMB5;DDIT3;ATP5MC2;EIF2S1;RAE1;COX5B;ATG2B;NDUFS6;NDUFB1;NDUFB10;NUP155;NDUFB9;ATP5PO;NDUFA4;NDUFS7;DCTN4;SETX	KEGG
101	prerank	Insulin signaling pathway	0.6084513159165733	1.2373223109455318	0.088	0.5396323982820732	0.998	36/136	7.09%	PPARGC1A;ACACB;AKT2;PYGM;PHKB;PRKACB;PRKAA2;MAPK10;PRKAR2A;HK1;SLC2A4;MAPK8;IRS1;HKDC1;SOS2;IRS4;INPPL1;PDPK1;TSC2;PPP1R3C;EIF4E;GYS1;PIK3R3;MAPK9;INPP5A;ACACA;PPP1R3E;GCK;PRKAG2;CBLB;PPP1CC;BRAF;PRKAB2;PPP1R3D;PRKAG1;FASN	KEGG
102	prerank	Vitamin B6 metabolism	0.948880393057371	1.2363742136385178	0.12422360248447205	0.5202441182162507	0.998	3/6	3.37%	PSAT1;AOX1;PNPO	KEGG
103	prerank	Autoimmune thyroid disease	-0.8254992069369634	-1.2345235494625746	0.14124293785310735	0.3623017497912089	1.0	26/47	3.61%	HLA-DQA1;HLA-DRB1;HLA-DOA;HLA-DPB1;HLA-DRA;HLA-DPA1;HLA-DQB1;HLA-DRB5;CD86;CD40;HLA-DQA2;HLA-DOB;HLA-G;HLA-B;HLA-DMA;FAS;HLA-F;CTLA4;HLA-A;HLA-C;CD28;GZMB;CD40LG;HLA-E;PRF1;FASLG	KEGG
104	prerank	RIG-I-like receptor signaling pathway	-0.7813712777276923	-1.23274754415295	0.1524966261808367	0.3651802480747822	1.0	21/67	7.88%	STING1;CXCL8;IFNE;CXCL10;IKBKE;MAPK13;ISG15;CASP8;RNF125;IRF3;IRF7;CASP10;MAP3K1;TNF;TANK;DDX58;IFIH1;RELA;IL12B;MAPK11;DHX58	KEGG
105	prerank	AGE-RAGE signaling pathway in diabetic complications	-0.7610041274111805	-1.229129680343985	0.13064713064713065	0.3746460735897972	1.0	35/100	6.29%	FN1;ICAM1;PLCD3;COL1A1;CXCL8;PLCB2;STAT1;PIK3CD;CYBB;TGFBR1;CCL2;TGFB1;STAT5A;COL1A2;COL3A1;MAPK13;MMP2;VCAM1;TGFB3;F3;SERPINE1;IL6;NOX4;IL1B;PLCD1;CCND1;AGT;AGER;TNF;BAX;COL4A3;PRKCB;TGFB2;RELA;CASP3	KEGG
106	prerank	Bacterial invasion of epithelial cells	-0.7846546618941834	-1.2282587217156002	0.15648854961832062	0.3736791989532943	1.0	30/77	8.20%	FN1;MET;PIK3CD;HCLS1;WASF1;RHOG;SEPTIN11;SRC;SHC3;ARPC2;ARHGAP10;DNM1;SEPTIN1;CTTN;SEPTIN9;CLTA;SEPTIN6;ARPC5L;ARPC4;ACTB;ELMO3;CAV1;ARPC5;CTNNB1;MAD2L2;PIK3R1;ACTG1;ACTR3;ARPC3;VCL	KEGG
107	prerank	Small cell lung cancer	-0.7686252800089457	-1.2221260913944774	0.1525	0.3937409094296363	1.0	21/92	5.59%	LAMB3;FN1;RXRG;BIRC3;PTGS2;TRAF5;PIK3CD;ITGA3;BIRC7;LAMA3;ITGA2;MYC;TRAF1;BCL2L1;DDB2;GADD45A;CDKN2B;LAMA1;CCND1;BAX;COL4A3	KEGG
108	prerank	IL-17 signaling pathway	-0.7619397904225214	-1.219631229907447	0.14017521902377972	0.39889382440941085	1.0	30/93	6.29%	CXCL2;LCN2;S100A9;PTGS2;CXCL8;TRAF5;S100A8;CSF2;CCL17;MMP9;CXCL10;CCL2;CCL20;FOSL1;IKBKE;MAPK13;CASP8;CXCL3;IL6;IL1B;TNFAIP3;MAPK15;CXCL5;CXCL1;MMP13;IFNG;TNF;IL17RA;RELA;CASP3	KEGG
109	prerank	Hepatitis B	-0.7314780345066613	-1.2188728256020251	0.12471131639722864	0.3972355942612943	1.0	45/159	6.37%	JAK3;CREB5;STAT4;BID;CXCL8;CCNA1;PTK2B;STAT1;PIK3CD;FAS;MMP9;TGFBR1;TLR2;TGFB1;IKBKE;MYC;STAT5A;SRC;MAPK13;CASP8;DDB2;TGFB3;FASLG;IRF3;MYD88;IL6;IRF7;CASP10;STAT6;MAP3K1;TICAM1;TNF;EGR3;BAX;ELK1;PRKCB;DDX58;CCNA2;IFIH1;BIRC5;MAP2K7;TGFB2;RELA;CASP3;STAT2	KEGG
110	prerank	Chagas disease	-0.741707718410771	-1.2184158354837216	0.14625	0.39437802241513986	1.0	37/101	6.26%	C3;CCL5;CD3E;GNA15;CXCL8;PLCB2;PIK3CD;CD3D;FAS;C1QB;TGFBR1;C1QC;C1QA;TNFRSF1A;TLR2;CD3G;CCL2;CD247;TGFB1;TLR6;MAPK13;GNAI2;CASP8;TGFB3;FASLG;SERPINE1;IFNGR1;MYD88;IL6;CFLAR;IL1B;IFNG;TICAM1;TNF;TGFB2;IFNGR2;RELA	KEGG
111	prerank	Cell cycle	-0.7351501171617595	-1.213852319483502	0.14456391875746716	0.40760868563686636	1.0	39/124	9.26%	SFN;CDC25B;CCNA1;TGFB1;CDKN2A;MYC;YWHAH;TGFB3;CHEK2;GADD45A;BUB1;CCND3;MCM5;CCND2;CDKN2B;CDKN2D;CCND1;MCM6;CCNB2;CCNA2;ORC1;TGFB2;CDKN2C;PLK1;MAD1L1;CDC45;ESPL1;ORC6;YWHAZ;PKMYT1;MAD2L2;E2F2;MCM4;MCM7;CCNH;BUB1B;CDC7;CDKN1A;CDC14A	KEGG
112	prerank	Mucin type O-glycan biosynthesis	-0.8244376740269452	-1.2135896673811404	0.193006993006993	0.4040671881486999	1.0	9/36	5.09%	B3GNT3;GALNTL6;GALNT7;GCNT4;GALNT5;B4GALT5;ST6GALNAC4;GALNT12;ST6GALNAC1	KEGG
113	prerank	Fc gamma R-mediated phagocytosis	-0.7531529157762368	-1.2124690163250205	0.1596009975062344	0.4041189285028933	1.0	28/96	6.18%	RAC2;HCK;FCGR2B;WAS;FCGR2A;VAV1;PIK3CD;PTPRC;INPP5D;PLPP2;NCF1;VASP;LYN;WASF1;FCGR3A;GSN;PLA2G4A;ARPC2;FCGR1A;ARF6;LIMK1;SPHK1;AMPH;PRKCB;ARPC5L;GAB2;ARPC4;CFL1	KEGG
114	prerank	Ubiquinone and other terpenoid-quinone biosynthesis	0.8874297993186482	1.2106831571835115	0.18990384615384615	0.5882391971468857	1.0	5/11	7.60%	COQ7;COQ5;COQ3;COQ6;NQO1	KEGG
115	prerank	Axon guidance	-0.7242593687477071	-1.2102279393197806	0.12386363636363637	0.4084516096897613	1.0	61/182	8.63%	RAC2;NGEF;PLXNC1;EPHB3;MET;SLIT2;SLIT1;TRPC5;EPHA4;PIK3CD;SRGAP2;RRAS;SEMA7A;EPHA2;CXCR4;SEMA3C;PLXNA3;SEMA4C;SRC;GNAI2;FYN;LIMK1;SEMA3A;RGMA;MYL12B;MYL12A;EFNA5;ROBO1;PLXNB2;SSH3;WNT5A;WNT5B;UNC5C;RASA1;PLXNB1;EFNB1;UNC5B;MYL9;PAK3;SEMA5A;NTNG2;SEMA4G;L1CAM;SSH1;CFL1;SEMA3F;EFNA4;SRGAP3;NFATC4;RGS3;SEMA4F;PIK3R1;TRPC1;NFATC2;FES;DCC;EFNA3;SEMA4B;PAK2;ENAH;DPYSL2	KEGG
116	prerank	JAK-STAT signaling pathway	-0.7205533995418872	-1.209390932987774	0.1404109589041096	0.40736720655637604	1.0	58/159	7.35%	JAK3;STAT4;IL2RG;CSF2RA;IL7R;STAT1;PIK3CD;IL10RA;IL2RA;CSF2RB;CSF2;IL2RB;OSMR;IFNE;IL4R;IL6R;IL12RB1;IL21R;PDGFRA;LIF;MYC;STAT5A;IL7;CRLF2;LEPR;OSM;CTF1;BCL2L1;IL15RA;IFNAR2;IRF9;IFNGR1;IL6;MCL1;CSF3R;PTPN6;IL27RA;SOCS3;CCND3;SOCS1;CCND2;IL23A;STAT6;IL22RA2;CCND1;IFNG;STAM;IL13RA1;IL24;PTPN2;IFNGR2;STAT2;PIAS3;IL10;STAT3;IL12B;PDGFA;IL21	KEGG
117	prerank	Peroxisome	0.6172105831377557	1.2089429588325855	0.14349775784753363	0.5720902635558023	1.0	33/82	7.34%	ACSL1;MLYCD;PHYH;HSD17B4;EHHADH;CRAT;PEX11A;GSTK1;ACOX2;PEX12;HACL1;PEX1;PXMP4;HMGCL;SCP2;CROT;NUDT7;MPV17L;PRDX1;ACSL3;SLC25A17;ECI2;PEX11G;EPHX2;PXMP2;NUDT12;MPV17L2;ACOX3;NUDT19;PEX10;PEX5L;DHRS4;PEX5	KEGG
118	prerank	Ras signaling pathway	-0.7059791039552733	-1.2078802509256268	0.11771177117711772	0.40848819710056067	1.0	72/232	8.39%	RASGRF1;RAC2;RIN1;MET;NGFR;TIAM1;PIK3CD;TGFA;RASSF5;GNB4;CSF1R;ZAP70;RRAS;IGF1;RASGRP1;EPHA2;PLA2G5;PDGFRA;CSF1;RASAL3;PLA2G4A;PLA2G2D;SHC3;BCL2L1;RASGRP4;PLA1A;FGF2;ARF6;FASLG;FLT3;FGF20;RALGDS;RASA4B;PLA2G2C;FGF18;GNGT2;EFNA5;PLA2G12B;PLA2G2A;RASA2;RGL1;REL;RASA1;CALM2;PAK3;RASGRP2;ELK1;PRKCB;GNB5;GAB2;GRIN1;RELA;FGF9;HTR7;RASSF1;ETS1;GNB3;EFNA4;PLAAT3;FGF1;PLA2G2E;PDGFA;RASAL2;EGFR;ABL2;PIK3R1;STK4;RAPGEF5;PLA2G10;EFNA3;RGL2;PAK2	KEGG
119	prerank	Endocytosis	-0.712807143775453	-1.2074181934171326	0.11063372717508056	0.40610886328438567	1.0	55/252	7.81%	LDLR;IL2RG;PIP5KL1;HLA-G;CCR5;HLA-B;IL2RA;IL2RB;CYTH4;HLA-F;TGFBR1;HLA-A;WIPF1;EHD2;HLA-C;PDGFRA;ARRB2;PSD3;FOLR2;CXCR4;SMAP2;RAB31;SRC;GRK2;HLA-E;SH3GL1;HSPA6;ARPC2;ARF6;IQSEC3;GRK6;ARAP1;DNM1;PSD;ACAP1;SNX1;PML;CAPZA1;SMURF2;AMPH;STAM;CLTA;ARPC5L;ARPC4;IGF2R;SH3GLB2;AGAP3;CAV1;ARPC5;PSD2;CXCR2;AGAP2;RAB11FIP1;EGFR;ACTR3	KEGG
120	prerank	Aminoacyl-tRNA biosynthesis	0.6993451217418146	1.2070627783300771	0.21830985915492956	0.557051536067875	1.0	21/44	8.82%	EARS2;AARS1;GATB;LARS2;CARS1;MARS2;PARS2;FARS2;GATC;NARS1;LARS1;QRSL1;DARS2;SEPSECS;TARS2;HARS2;TARS3;WARS2;IARS1;IARS2;NARS2	KEGG
121	prerank	Salmonella infection	-0.6928593864206254	-1.1979601842611305	0.1277056277056277	0.43720561732396573	1.0	65/249	6.55%	NOD1;S100A10;AHNAK2;BIRC3;ANXA2;CXCL8;RAB7B;NCKAP1L;PYCARD;PIK3CD;PTPRC;TUBA1A;FLNA;IL18;CYTH4;RRAS;RHOH;TNFRSF1A;LY96;TNFRSF10A;NLRP3;TLR2;TCF7;CASP1;CASP4;TUBA4A;MYC;TUBB6;RHOG;CD14;NLRC4;TLR6;ARPC2;MAPK13;PIK3CG;CASP8;RIPK2;AHNAK;ARF6;FHOD1;TLR5;MYD88;IL6;IL1B;SNX33;PFN1;TNFRSF10B;MYL12B;MYL12A;MYL9;TNF;MYO6;PAK3;BAX;PLEKHM2;ARPC5L;MAP2K7;MYLPF;ARPC4;CASP7;ACTB;RELA;CASP3;MLKL;RPS3	KEGG
122	prerank	Acute myeloid leukemia	-0.7552853320928452	-1.1937320956645208	0.21604139715394566	0.4490860912005017	1.0	19/67	5.05%	RUNX1;DUSP6;SPI1;ITGAM;CCNA1;PIK3CD;BCL2A1;CSF2;CSF1R;PIM2;TCF7;MYC;STAT5A;CD14;FCGR1A;FLT3;RARA;PML;CCND1	KEGG
123	prerank	Mannose type O-glycan biosynthesis	0.7686170054113126	1.1926429045319122	0.24285714285714285	0.5865887036576263	1.0	8/23	10.84%	POMT2;POMGNT2;B3GALNT2;RXYLT1;POMGNT1;B4GAT1;LARGE2;FKTN	KEGG
124	prerank	Necroptosis	-0.7212894200644936	-1.1893674054268344	0.15552995391705068	0.4609966234812541	1.0	39/153	6.84%	JAK3;STAT4;BIRC3;BID;TRAF5;STAT1;PYCARD;CYBB;FAS;TNFRSF1A;TNFRSF10A;NLRP3;CASP1;ZBP1;PLA2G4A;STAT5A;H2AX;CASP8;IFNAR2;IRF9;FASLG;IFNGR1;H2AW;CFLAR;IL1B;TNFAIP3;TNFRSF10B;PYGL;STAT6;IFNG;TICAM1;TNF;BAX;FTL;IFNGR2;STAT2;MLKL;SPATA2L;STAT3	KEGG
125	prerank	Epithelial cell signaling in Helicobacter pylori infection	-0.7591193144479451	-1.187545344448132	0.20533333333333334	0.4630395039252069	1.0	15/70	4.37%	NOD1;CXCL2;MET;CCL5;CXCL8;TCIRG1;LYN;MAP3K14;ATP6V1B2;SRC;MAPK13;CSK;CXCL3;HBEGF;CXCL1	KEGG
126	prerank	Pentose phosphate pathway	0.724951202552574	1.18438064160452	0.2553846153846154	0.5945494533151439	1.0	7/30	5.16%	PFKM;PRPS1;RGN;PGD;G6PD;GPI;ALDOA	KEGG
127	prerank	Metabolism of xenobiotics by cytochrome P450	-0.7502745902965251	-1.1825352212932778	0.21716514954486346	0.4766664201387584	1.0	10/72	6.53%	CYP1B1;CYP2S1;ALDH3B1;HSD11B1;HPGDS;DHDH;CYP2E1;CBR3;MGST1;GSTM5	KEGG
128	prerank	Taurine and hypotaurine metabolism	-0.8894074667213226	-1.1777712555160216	0.24471830985915494	0.4892586090862652	1.0	2/11	2.95%	CDO1;GGT5	KEGG
129	prerank	Arginine biosynthesis	0.7791035405337011	1.1774965247115319	0.2707774798927614	0.5973735865748804	1.0	3/22	1.43%	GOT2;GPT2;GOT1	KEGG
