gene_symbol	BACI107	BACI109	BACI110	BACI111	BACI112	BACI113	BACI114	BACI116	BACI117	BACI118	BACI119	BACI120	BACI121	BACI122	BACI123	BACI124	BACI126	BACI128	BACI131	BACI133	BACI135	BACI136	BACI137	BACI138	BACI139	BACI140	BACI142	BACI143	BACI144	BACI148	BACI149	BACI150	BACI151	BACI152	BACI153	BACI154	BACI155	BACI156	BACI157	BACI158	BACI159	BACI160	BACI161	BACI162	BACI163	BACI164	BACI165	BACI167	BACI169	BACI170	BACI172	BACI173	BACI174	BACI175	BACI177	BACI178	BACI180	BACI181	BACI182	BACI183	BACI184	BACI185	BACI186	BACI187	BACI188	BACI189	BACI190	BACI191	BACI192	BACI193	BACI194	BACI195	BACI196	BACI197	BACI199	BACI201	BACI202	BACI203	BACI204	BACI205	BACI206	BACI207	BACI208	BACI209	BACI210	BACI211	BACI212	BACI217	BACI219
CPTP	0.086792076	-0.015991632	0.010850302	-0.003221903	-0.192452228	0.043734687	0.01705532	0.045323603	0.093727879	-0.051587031	0.123373449	0.076786118	-0.002184719	0.146878133	0.086758035	0.175268399	-0.009008375	0.113082626	0.18543401	0.05496728	0.163810508	-0.133600335	0.089046361	0.216487789	0.004359629	-0.05514612	0.166881541	0.143038604	0.038441329	0.112664488	-0.023714903	0.029883082	0.158228206	0.072297175	-0.036061393	-0.010455847	-0.083851132	0.225683012	0.248657346	-0.018064472	-0.062118059	-0.043039861	0.157645121	0.24546324	0.313542675	0.145733347	-0.094817459	0.350677268	-0.125616485	0.258624349	-0.027693025	-0.0428342	-0.057499342	-0.026034501	0.001643954	0.264355918	-0.103253026	0.054762955	0.477050275	-0.099412772	-0.041870014	0.202055204	0.113007928	0.196375002	0.22729611	0.209697537	-0.008556294	0.00916483	0.454071491	0.107825491	0.019521	0.062728859	-0.084494222	0.062871649	0.147448943	0.123531515	0.093659207	0.163445338	0.009101407	0.197057192	-0.113281172	-0.097368875	0.080286904	0.009540919	0.085607142	-0.158484944	0.09501254	0.163339252	0.079352593
TAS1R3	-0.344590869	-0.347253124	-0.456874944	-0.465758477	-0.438383072	-0.453190046	-0.176919952	-0.010292489	-0.242629759	-0.380299557	-0.218642344	-0.212619605	-0.451123534	-0.715522338	-0.1594435	-0.196023577	-0.330824708	-0.237887723	-0.089453815	0.104352231	-0.396697384	-0.380072814	-0.275976183	-0.130465092	-0.265160113	-0.471593157	-0.078696934	-0.319744689	-0.394184776	-0.367281986	-0.290232454	-0.316541106	-0.064447512	-0.213151783	-0.220011071	-0.35751376	-0.31515917	-0.187873298	-0.304212679	-0.32064998	-0.464393436	-0.250634168	-0.144055011	-0.188705466	-0.076146692	-0.256861205	-0.394051417	-0.346257917	-0.651436657	-0.101770326	-0.132432639	-0.3381525	-0.467971618	-0.372184958	-0.280192344	0.003834556	-0.334877152	-0.255511548	0.193886092	-0.724838337	-0.147714028	-0.218269343	0.049930092	-0.158436845	-0.05331894	0.063312834	-0.197002715	-0.171175986	0.217966074	-0.314746681	-0.255785743	-0.079600547	-0.443115925	-0.361709094	-0.095760555	-0.341012105	-0.238548357	-0.263792715	-0.246005123	-0.199920029	-0.420102824	-0.297889945	-0.305708478	-0.454570323	-0.066087817	-0.513566628	-0.204508029	-0.074572398	-0.249693639
DVL1	0.398909783	0.243628108	0.209330679	0.205697246	0.140916856	0.218831376	0.336576821	0.226794446	0.310757739	0.171933437	0.503193479	0.337096024	0.18413855	0.327717729	0.432571516	0.413095653	0.324929308	0.337399795	0.471136925	0.467507748	0.380012319	0.089550448	0.303779324	0.459191598	0.203291128	0.275947792	0.351722307	0.345310796	0.292981217	0.263386968	0.266131283	0.230967054	0.530038154	0.354596199	0.41886336	0.327639135	0.209530452	0.419853127	0.477027077	0.288455089	0.385043208	0.196182299	0.353055269	0.406816107	0.559917223	0.451277878	0.364766777	0.682133659	0.016062979	0.584088152	0.242507834	0.273219262	0.093072721	0.318386427	0.277137567	0.450128061	0.333735969	0.224948963	0.756068488	0.201587974	0.212962135	0.422353023	0.348638043	0.410964989	0.514265169	0.566623798	0.368924624	0.468051193	0.722761839	0.321340024	0.31686334	0.452223541	0.219130481	0.343012479	0.205819489	0.235293601	0.412796092	0.30130182	0.351667077	0.346595788	0.123638154	0.300936666	0.302618884	0.312314101	0.389995574	0.190089481	0.351256865	0.361305086	0.312864588
MXRA8	0.230526416	0.132289507	0.27833006	-0.068979156	0.398300258	-0.067576165	0.320117399	-0.006346467	0.153754257	0.311234354	0.184386337	0.340317114	0.094583012	0.475407038	0.174972734	0.781155039	0.053798174	-0.007826858	0.753927839	0.660898805	0.230656889	0.06578107	0.144985056	0.363323329	0.182827022	0.620753706	0.323795644	0.21926116	0.415491252	-0.218998264	0.281951091	-0.002850711	0.53023638	0.242949608	0.373877115	0.179645238	0.4197721	0.192171879	0.178858465	0.512381514	0.291360644	-0.036798625	0.283330104	0.146739957	0.869418895	0.650120161	0.473211715	0.422867025	-0.185547319	0.619876133	0.123406271	0.634356968	0.163575886	0.463552041	-0.005834784	0.019190838	0.485679125	0.426555513	1.083429202	0.48715599	0.119225056	0.303002395	0.224145581	0.413281586	0.374348563	0.810143666	-0.021628375	0.137282313	0.345511794	0.3028	0.116770528	0.32473396	0.323311729	0.025687775	0.344657831	0.441002955	0.616423883	0.082705203	0.19177409	0.302797484	0.205089197	0.218162968	-0.060918101	0.445673239	0.032318052	0.24635861	0.328782852	0.439272961	0.374373917
AURKAIP1	0.188915527	0.131330235	0.209622694	0.092460244	0.077123389	0.125038687	0.20763632	0.217876023	0.187985009	0.090973763	0.284550652	0.202520702	0.197801132	0.161555037	0.398081542	0.515032566	0.202201795	0.299865148	0.457111435	0.297827884	0.229728138	-0.011417913	0.2655969	0.476468734	0.151039177	0.211893765	0.364607565	0.227490726	0.133709601	0.290263826	0.118043654	0.115964954	0.522202869	0.189747018	0.080424663	0.137248002	0.145208045	0.261195793	0.45073492	0.144376359	0.430151472	0.153402137	0.288739736	0.319720302	0.527039805	0.282934436	0.063834397	0.648746529	0.035188833	0.403989567	0.124285734	0.078877847	0.060803557	0.100948462	0.174447272	0.261300611	0.096828028	0.109925519	0.611278826	0.161065803	0.172654834	0.252554856	0.294447343	0.27343101	0.322403969	0.440201252	0.279695838	0.394196506	0.499558995	0.168852092	0.158707697	0.254631414	0.027403515	0.244186026	0.11169583	0.192656062	0.152894178	0.210247449	0.179356532	0.285092198	-0.032809955	0.149193146	0.174902987	0.063201065	0.251294327	0.207842736	0.157710948	0.315291105	0.118305425
CCNL2	0.67100179	0.476084095	0.65629498	0.789576753	0.554658982	0.700639081	0.754607379	0.776299931	0.748611347	0.821608066	0.815340783	0.662566495	0.690353007	0.663983129	0.679836352	0.913227726	0.625562341	0.650883506	0.989395119	0.911525617	0.678568847	0.553275041	0.93300413	0.834919462	0.78287467	0.833610159	0.863508929	0.618326065	0.74550073	0.612766786	0.569311738	0.583706665	0.660611982	0.820843013	0.899283208	0.688477383	0.678757047	0.781629075	0.775934849	0.705804042	0.772502697	0.669406923	0.725823128	0.813456621	0.884535241	0.835280629	0.682933986	0.900025029	0.704186577	1.06860632	0.753452863	0.660271724	0.700857421	0.839534621	0.688821076	0.739021144	0.723298962	0.598450467	0.994751619	0.759828966	0.744480372	0.676393801	0.936585482	0.739826738	0.694511885	0.950763246	0.925108258	1.00188535	0.891400776	0.779347188	0.802557482	0.652782924	0.80954404	0.712620685	0.639363349	0.758632408	0.786144225	0.616382304	0.843191018	0.653226324	0.72164204	0.867376829	0.646092896	0.698922768	0.759234843	0.815851359	0.700683837	0.77046965	0.761168945
MRPL20	0.092823391	0.078314788	0.144121437	0.100498827	0.059519366	0.098268584	0.20066751	0.186413256	0.16582897	0.086811256	0.16402792	0.186746438	0.239967748	0.14810596	0.313192421	0.273422155	0.113696181	0.243393715	0.360415645	0.297320088	0.184449396	-0.003345781	0.260428579	0.377032215	0.098697455	0.179752529	0.22162413	0.211099735	0.065481638	0.27144485	0.146088889	0.078134973	0.183691584	0.175238391	0.133281535	0.068328274	0.121713097	0.196378509	0.305847732	0.090457919	0.310946456	0.117751459	0.228595418	0.237519975	0.347159733	0.247320955	0.139218779	0.24886329	0.124518799	0.389089405	0.073970276	0.057255467	-0.008028705	0.124651593	0.1867033	0.218212503	0.045797715	0.110348335	0.399211441	0.074284847	0.060521955	0.197409568	0.246657648	0.178683605	0.223061373	0.373385438	0.159975578	0.323383994	0.376474301	0.155257308	0.15870737	0.172275679	0.086315883	0.221290963	0.091494814	0.160348324	0.183815086	0.137595208	0.136085907	0.196627068	0.067325675	0.199393049	0.137702174	0.255321168	0.195405104	0.23551051	0.126330314	0.208983341	0.110514448
ANKRD65	-0.373236049	-0.008083975	0.155970169	0.014468173	-0.338876649	0.138420144	0.270613422	0.317473845	0.101610527	-0.330630482	-0.157404607	0.270965467	0.132217636	0.236211998	-0.022233109	0.468662231	-0.414889821	-0.243343773	0.109521823	0.099516309	0.166774725	0.058926186	0.290657602	-0.000557012	0.003121112	-0.073173569	0.388655525	-0.193075969	0.068919127	0.286475896	-0.849385786	-0.37711703	0.105014837	0.094042095	0.180458352	-0.035853573	-0.10725412	-0.109736724	-0.030122289	0.093834304	-0.248636466	0.092777335	0.230888046	0.272232131	-0.227907411	0.221766051	0.070084612	0.084986252	-0.100854717	0.672526086	-0.302080551	-0.194715463	0.107342077	0.286381869	0.196321894	0.286679902	-0.124988929	0.188147859	0.712703971	-1.029938641	0.027255671	-0.606169045	-0.10836514	0.116280327	-0.040619861	0.513297476	-0.030484465	0.477323961	0.596989996	-0.459796948	0.159091325	0.11545869	-0.374957146	-0.414812028	-0.730261333	-0.503329499	-0.055565762	0.284793219	-0.337699936	0.337335563	-0.239213597	-0.345062093	-0.316969142	-0.151753726	-0.311362143	-0.025314376	0.277649394	0.446245056	0.134632799
TMEM88B	-1.685476943	-1.618832433	-1.68680979	-1.204491063	-1.718692247	-1.178745784	-1.754766158	-0.76151756	-1.40559524	-1.683456917	-1.307377023	-1.202998104	-1.580121661	-0.848945501	-1.658425207	-1.141181834	-1.152330962	-1.434074176	-1.469542923	-1.191111034	-0.448103346	-1.241212997	-1.38799408	-1.304987712	-1.262895636	-1.650110397	-1.04275438	-0.947056596	-1.421258035	-1.329176658	-1.465966441	-1.454646858	-1.638511644	-1.293703521	-0.872702264	-1.21169404	-1.742130798	-1.510302167	-1.159503141	-1.268319725	-1.344637556	-1.564224694	-0.725334542	-0.959585805	-1.544016968	-0.79382976	-0.634184586	-1.054796795	-1.462277349	-0.937343179	-1.198677702	-1.602330934	-1.440523919	-0.555278337	-0.772678562	-1.458530658	-1.353886762	-0.683360355	-0.534622709	-1.638226682	-1.479398325	-1.384133137	-1.73643725	-1.564642492	-0.802525076	-1.234565292	-1.208803487	-1.558087528	-0.370038669	-1.390424965	-1.106302766	-0.561948905	-1.802616953	-1.791351164	-1.730451223	-1.419534211	-0.698169192	-0.565205448	-1.744793897	-1.668306468	-1.991602884	-1.812387418	-1.71314804	-0.977597495	-1.691571599	-1.10022331	-1.147170135	-1.220882639	-1.014429226
VWA1	0.354419826	0.398014566	0.391935167	0.199493673	0.223343394	0.41190071	0.61638691	0.400055199	0.397863458	0.262894533	0.282923465	0.448132529	0.210137454	0.635559331	0.263865169	0.523546665	-0.072026054	0.326365746	0.68611239	0.709182218	0.367714148	0.007183109	0.295296491	0.099245232	0.322591983	0.286689229	0.309219654	0.152001524	0.477344516	0.289922107	0.345583304	0.241663612	0.339776793	0.037287028	0.505753693	0.12842697	0.41211622	0.179409444	0.324879736	0.206001581	0.348047809	0.00864676	0.396872447	0.324650689	0.483829919	0.553709633	0.314429314	0.340060251	-0.075185524	0.816791174	0.211848591	0.369363541	0.319068027	0.284733636	0.322360327	0.484182011	0.197198707	0.526581385	1.00402517	0.04410027	0.148923667	0.192191142	0.144151896	0.182726339	0.275281776	0.827911343	-0.04969698	0.159648032	0.577723753	0.130958803	0.176530642	0.221653022	0.206909296	-0.07410846	0.456886995	0.260246312	0.429885707	0.369314279	0.229855729	0.440360743	0.050453303	-0.100901818	0.002074565	0.208179772	0.212204442	0.076864023	0.458633381	0.630947116	0.31818783
ATAD3C	-0.134302407	-0.245667005	-0.267285759	-0.452325048	-0.312153485	-0.318253351	0.024061224	-0.090619995	-0.242957417	-0.038571123	-0.448041803	-0.101483295	-0.559721706	-0.393476811	-0.710889131	0.060909129	-0.207894213	0.177405275	-0.261642723	-0.068590329	-0.495396851	-0.694817728	-0.24165434	-0.753165331	-0.428913422	-0.450655239	-0.473535399	-0.619597422	-0.113899675	-0.36289915	0.092296628	-0.372454909	-0.854485897	-0.356186228	-0.172766167	-0.34480387	-0.77752272	-0.658579344	-0.58099923	-0.581115823	-0.69213858	-0.589441992	-0.300612295	-0.24815036	-0.321995144	-0.150280566	-0.533633227	-0.408703034	-0.413607691	-0.034429085	0.114022178	-0.272592679	-0.328056739	-0.677367643	-0.214054801	0.337537872	-0.555559517	-0.070296307	-0.021344918	-0.937272885	-0.532420668	-0.463034922	-0.338360864	-0.557010422	-0.195352256	0.102072334	-0.480982097	-0.462027276	-0.045596621	-0.649679428	-0.463570172	-0.588751346	-0.403159531	-0.515694512	-0.469930384	-0.524241826	-0.318363821	-0.186532211	-0.457946135	-0.213024098	-0.666237785	-0.69778732	-0.54803425	-0.516757007	-0.379560438	-0.552801048	-0.119139154	-0.061593345	-0.235451621
ATAD3B	0.254410541	0.252494554	0.170528049	0.293761898	0.08278158	0.349187595	0.244583157	0.198156957	0.381375769	0.248943057	0.512102771	0.369835609	0.097210265	0.29294738	0.383041516	0.353984968	0.456899542	0.444634455	0.412323421	0.529895805	0.332225779	0.133971173	0.303082449	0.412622085	0.261258545	0.262643573	0.437038036	0.277665576	0.303972785	0.34069163	0.239925085	0.310598954	0.525554446	0.258558817	0.422566529	0.282548929	0.191687816	0.467931094	0.379075418	0.20720091	0.471548507	0.186777027	0.36862866	0.345491083	0.455294633	0.445296664	0.326122447	0.553406337	0.211602558	0.543445101	0.367538475	0.185666162	0.16210246	0.085061179	0.295749731	0.473349002	0.275984169	0.235472321	0.638665997	0.315955289	0.286276791	0.339926725	0.399215836	0.388099299	0.470607487	0.563656481	0.411146717	0.44006567	0.59873748	0.31896264	0.070847037	0.110745248	0.188404329	0.360377396	0.232615324	0.327274657	0.451381579	0.283561126	0.288018887	0.251075845	0.178500385	0.270132699	0.381972115	0.293479858	0.284726553	0.470352361	0.26813034	0.352525368	0.310252584
ATAD3A	0.237140095	0.191865926	0.217103936	0.241248764	0.126656755	0.361953805	0.181774728	0.104279838	0.256730368	0.067373659	0.42840957	0.328697123	0.106336633	0.202416311	0.351716945	0.283494519	0.390645282	0.312670697	0.293012927	0.31035807	0.246984404	0.090114259	0.272702882	0.393208091	0.265004813	0.166535997	0.331409316	0.252740259	0.276795164	0.293932489	0.051336379	0.314088024	0.483142947	0.137064473	0.264350627	0.166642353	0.174066101	0.382813119	0.435780687	0.136770687	0.512074812	0.108327158	0.342358185	0.392115481	0.381314776	0.332815407	0.148160525	0.351113725	0.082303615	0.464235925	0.226107369	0.04822659	0.101342273	0.098064517	0.257296943	0.235035318	0.165552611	0.29939605	0.517128853	0.292945333	0.251563151	0.304474855	0.295041475	0.333294753	0.436054181	0.47447678	0.51958832	0.327320894	0.493173841	0.253760134	0.183411139	0.172593036	0.14625365	0.324839923	0.135597287	0.212769426	0.300180241	0.324122112	0.175630416	0.347291991	0.038456395	0.267348934	0.352370881	0.264761787	0.281417051	0.320604595	0.203231133	0.262113751	0.290928715
TMEM240	-0.958170266	-1.160871503	-1.68680979	-1.18003555	-1.114472115	-0.997935417	-0.874395076	-1.43864777	-0.843857907	-1.207445526	-1.017509577	-0.941139701	-0.945115064	-0.816589565	-1.145834722	-0.760285832	-0.946459099	-0.875313847	-0.981770924	-0.560399088	-0.98087743	-1.102897249	-1.17073296	-1.420685787	-0.951365068	-1.233803445	-0.969605256	-1.152148423	-1.03782094	-0.957109147	-1.034684678	-0.777006692	-0.693307493	-1.18375517	-0.709628251	-1.015796093	-0.897826478	-0.92537096	-1.159503169	-1.0321919	-1.312126906	-1.19988146	-0.917927624	-0.809772138	-0.609886376	-0.868333762	-0.932428077	-1.719986593	-1.527728788	-0.866889514	-0.774732024	-0.849762779	-1.007812072	-0.98179822	-0.91175662	-0.950276617	-0.987119666	-1.140512023	-0.471586132	-1.204259939	-0.893670756	-0.93129992	-0.863185527	-0.976814104	-0.785939542	-0.637593717	-0.671708526	-1.260696987	-1.654278375	-0.975705535	-0.859776589	-1.632938621	-0.743661144	-0.916821465	-0.831306039	-0.836737929	-0.708086829	-1.051956314	-1.07264361	-0.965346034	-1.115859074	-1.054268868	-1.28324406	-1.097066787	-1.111059342	-0.934512865	-1.022327198	-0.920809298	-0.917826446
SSU72	0.381044017	0.314354874	0.409343954	0.349809004	0.273541917	0.432624328	0.452482174	0.351789529	0.404333565	0.403051318	0.407862214	0.43068686	0.403242936	0.419297266	0.419831903	0.516542976	0.278598512	0.530460192	0.445784689	0.417636379	0.354382657	0.205418313	0.430021846	0.46460903	0.368051454	0.386147759	0.454710001	0.438390951	0.373397401	0.526497994	0.362862753	0.379235254	0.470589691	0.268260153	0.352600003	0.311215029	0.321116286	0.425315099	0.560092409	0.369994418	0.477683098	0.397963362	0.384495247	0.493328926	0.584579643	0.424487027	0.373375708	0.554452165	0.254738383	0.537254129	0.382285525	0.345892639	0.37124117	0.354416692	0.34477008	0.458020855	0.385985188	0.320726947	0.586911879	0.311976304	0.446274496	0.484312975	0.55632725	0.466366123	0.44531672	0.498113163	0.509151277	0.37266903	0.553448591	0.298547426	0.436322748	0.397277792	0.356870025	0.432671885	0.364278738	0.404210738	0.469920684	0.416684679	0.443011361	0.437519155	0.333134201	0.40804305	0.410710795	0.38900347	0.522634675	0.410919488	0.429801162	0.452778626	0.342774626
MIB2	0.259495304	0.225319147	0.179531474	0.15202923	0.14139026	0.356658682	0.271154356	0.274454853	0.435213336	0.394221999	0.61545976	0.185501832	0.122735734	0.277930003	0.491209957	0.872858794	0.314452061	0.298417281	0.478803563	0.71888986	0.418849579	0.101552651	0.4184301	0.625888521	0.290052493	0.519231323	0.491480331	0.399938629	0.36054077	0.398353568	0.130576208	0.284981614	0.521298688	0.363308356	0.480450497	0.331172741	0.326881751	0.412551866	0.531090295	0.439724847	0.570458841	0.267157603	0.412852515	0.331010751	0.727903682	0.601318359	0.287778811	0.702779602	0.29379687	0.735398564	0.275864169	0.340302855	0.166349408	0.426826756	0.322532922	0.437601905	0.331877758	0.279755419	0.927318307	0.44700038	0.186143233	0.305618008	0.559251614	0.423715654	0.476362956	0.781915998	0.473707198	0.497419668	0.573413473	0.434952421	0.259346756	0.253397168	0.391905505	0.294656532	0.310181693	0.309317252	0.546728182	0.074504946	0.431786078	0.319697248	0.313889305	0.209241747	0.391588648	0.365930257	0.167431345	0.519785102	0.259766754	0.471134405	0.424944977
MMP23B	-0.526667321	-0.481670241	-1.426197155	-0.622783537	-0.508267418	-0.672744805	-0.503273484	-0.707228237	-0.402381213	-0.493665476	-0.211855331	-0.414776543	-0.789415598	-0.478823839	-0.179410022	0.055804532	-0.623345214	-0.364996058	-0.123352325	0.117778901	-0.583477701	-0.653370925	-0.411243599	-0.26660381	-0.674540095	-0.050383451	-0.19043084	-0.307445438	-0.753391482	-0.77066411	-0.741186878	-0.532791957	-0.098008941	-0.621214731	-0.207921759	-0.555936806	-0.334046371	-0.561467291	-0.618437529	-0.222172098	-0.109478302	-0.863821471	-0.326648054	-0.595395597	0.144625959	-0.123237488	-0.581377144	-0.150020205	-0.113523572	-0.001717224	-0.536379824	-0.36281753	-1.039922934	-0.28156252	-0.760828999	-0.277691842	-0.299807922	-0.331367432	0.428753394	-0.30857881	-0.51646072	-0.530558254	-0.367058878	-0.303536497	-0.540454283	0.268789358	-0.288482645	-0.456859876	-0.287106008	-0.232232347	-0.657537066	-0.451211226	-0.503061804	-0.569920803	-0.542447053	-0.305870385	0.041431016	-0.657470408	-0.422648183	-0.554302505	-0.574489438	-0.454907315	-0.176050007	-0.306479208	-0.700149101	-0.337329497	-0.430216758	-0.242851364	-0.326078727
CDK11B	0.378771262	0.290881579	0.341249249	0.399275158	0.274536357	0.350478524	0.36815785	0.295311516	0.364200965	0.392446203	0.515049318	0.381155517	0.293418245	0.336005524	0.473568266	0.798858397	0.325480719	0.463138572	0.606303312	0.656362694	0.310697667	0.147769815	0.419664843	0.600342144	0.362855955	0.425332371	0.630656958	0.463834764	0.333932775	0.454476988	0.248885045	0.347570144	0.641062545	0.357689632	0.510265438	0.258515479	0.451827342	0.419603773	0.567104847	0.404218743	0.601285044	0.298121998	0.413972818	0.426178229	0.755945815	0.472214507	0.30484411	0.611335803	0.420793783	0.679309354	0.359023408	0.350350759	0.261578764	0.337516436	0.300615012	0.458171309	0.391222	0.269561467	0.660067679	0.361895862	0.394900778	0.397630526	0.609813867	0.365360943	0.483830274	0.712467729	0.551919177	0.606765764	0.612844148	0.387095497	0.347274727	0.380039439	0.353017178	0.401063113	0.364404619	0.376336961	0.412515071	0.35724227	0.454693001	0.501113957	0.319406727	0.436890775	0.282749864	0.452797352	0.477714602	0.485766923	0.390698193	0.539028587	0.322226315
SLC35E2B	0.312999943	0.180532797	0.249439934	0.431162399	0.135352831	0.462432678	0.139834747	0.28969787	0.392394858	0.422196676	0.411829549	0.33515499	0.293138713	0.310716322	0.218976128	0.453719403	0.413663932	0.501549183	0.409385429	0.484975428	0.345585875	0.216782029	0.440081534	0.418174375	0.358322787	0.310271907	0.401329422	0.212459857	0.363830756	0.263205753	0.225909037	0.503489887	0.249108609	0.344159551	0.465541957	0.263369089	0.277968506	0.385296749	0.364289536	0.27268106	0.345105524	0.228244137	0.132372945	0.421082849	0.536358552	0.389339942	0.322821172	0.289518799	0.433472803	0.663372984	0.39826027	0.303557498	0.199155428	0.451629437	0.292145032	0.414110652	0.279250387	0.213604481	0.670962673	0.318326589	0.218061296	0.38471901	0.421698253	0.338598818	0.345561438	0.562156303	0.604064602	0.600052871	0.596080736	0.419684031	0.369616319	0.195304161	0.377285411	0.33376824	0.246603888	0.310825127	0.475995967	0.229405912	0.309753842	0.31346241	0.406906326	0.346841193	0.258201976	0.35242319	0.337368694	0.522732844	0.405154704	0.424892611	0.390299899
