ModelID	RAI_8_score	THYROID_NONOVERLAP_score	TDS_like_score	TF_collapse_score	STAT3_AP1_DNMT_score	DM1_like_score	PatientID	CellLineName	StrippedCellLineName	DepmapModelType	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	OncotreeCode	PatientSubtypeFeatures	RRID	Age	AgeCategory	Sex	PatientRace	PrimaryOrMetastasis	SampleCollectionSite	SourceType	SourceDetail	CatalogNumber	ModelType	TissueOrigin	ModelDerivationMaterial	ModelTreatment	PatientTreatmentStatus	PatientTreatmentType	PatientTreatmentDetails	Stage	StagingSystem	PatientTumorGrade	PatientTreatmentResponse	GrowthPattern	OnboardedMedia	FormulationID	SerumFreeMedia	PlateCoating	EngineeredModel	EngineeredModelDetails	CulturedResistanceDrug	PublicComments	CCLEName	HCMIID	PediatricModelType	ModelAvailableInDbgap	ModelSubtypeFeatures	WTSIMasterCellID	SangerModelID	COSMICID	ModelIDAlias	is_thyroid	is_thyroid_model	cancer_type	lineage_silenced_score
ACH-000476	-0.21877672654741914	-0.33381030392252414	-0.2321633102445237	0.33221795319597935	0.5120509842703114	0.21877672654741914	PT-UVxXgl	JHH-4	JHH4	HCC	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	HCC		CVCL_2787	51.0	Adult	Male	asian	Primary	liver	HSRRB		JCRB0435	Cell Line											Adherent	MF-006-001	MEM + 10% FBS	False						JHH4_LIVER		False	Approved for public sharing - CCLE		931.0	SIDM00616	1240158.0		False	False	Liver	0.5016166419121517
ACH-000477	-0.24343714529164154	-0.05526654998358461	-0.23506133640101115	-0.19251695972474975	-0.05044548162258444	0.24343714529164154	PT-A0Pe6P	Malme-3M	MALME3M	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_1438	43.0	Adult	Male	caucasian	Metastatic	lung	ATCC		HTB-64	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						MALME3M_SKIN		False	Approved for public sharing - CCLE			SIDM00011			False	False	Skin	0.5581586545560018
ACH-000478	-0.10386135441074908	-0.25099165900626935	-0.09233123716348844	-0.07754604922309699	0.7596077618984223	0.10386135441074908	PT-KvGBYp	SNU-387	SNU387	HCC	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	HCC		CVCL_0250	41.0	Adult	Female	asian	Primary	liver	ATCC		CRL-2237	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						SNU387_LIVER		False	Approved for public sharing - CCLE		1482.0	SIDM01180	909736.0		False	False	Liver	0.23813585954114547
ACH-000479	-0.13355683899236928	-0.241861103350022	-0.002223387950684768	-0.3903354099840004	0.6846503360065727	0.13355683899236928	PT-hM3DN4	KNS-81	KNS81	GB	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	GB		CVCL_2799	65.0	Adult	Male		Primary	central_nervous_system	HSRRB		IFO50359	Cell Line											Adherent	MF-002-008	DMEM + 5% FBS	False						KNS81_CENTRAL_NERVOUS_SYSTEM		False	Approved for public sharing - CCLE			SIDM00605			False	False	CNS/Brain	0.3062223945709938
ACH-000480	-0.016139903751529038	-0.12571701741448818	-0.2629399060040993	0.3896475284159584	0.018180279015456508	0.016139903751529038	PT-cw7s0S	HuH-7	HUH7	HCC	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	HCC		CVCL_0336	57.0	Adult	Male	asian	Primary	liver	HSRRB		JCRB0403	Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						HUH7_LIVER		False	Approved for public sharing - CCLE		2195.0	SIDM00585	907071.0		False	False	Liver	0.03700596698923801
ACH-000481	-0.3553033818249793	-0.12676921711167158	-0.14602144820506754	0.2528949386661803	0.48477393058850765	0.3553033818249793	PT-CazMr1	NCI-H2170	NCIH2170	LUSC	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC		CVCL_1535		Unknown	Male		Primary	lung	ATCC		CRL-5928	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						NCIH2170_LUNG		False	Approved for public sharing - CCLE		1811.0	SIDM00716	687815.0		False	False	Lung	0.8146483040665077
ACH-000482	-0.16531089405336755	0.10536912309133496	0.27509184740763165	0.0029364620068856873	0.4762450488840201	0.16531089405336755	PT-G8tjyE	RERF-LC-KJ	RERFLCKJ	LUAD	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD		CVCL_1654	78.0	Adult	Male		Primary	lung	HSRRB		JCRB0137	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						RERFLCKJ_LUNG		False	Approved for public sharing - CCLE		960.0	SIDM00356	1298537.0		False	False	Lung	0.3790288704615593
ACH-000483	-0.1507488108561614	-0.1711208783648639	0.08904877704120999	0.23859938801238115	0.3518095268240839	0.1507488108561614	PT-YTIYsu	SNU-182	SNU182	HCC	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	HCC		CVCL_0090	24.0	Adult	Male	asian	Primary	liver	ATCC		CRL-2235	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						SNU182_LIVER		False	Approved for public sharing - CCLE		1481.0	SIDM01151	1240216.0		False	False	Liver	0.34564056911934743
ACH-000484	0.1823425417510413	-0.04811634752914284	0.21289030206333476	0.19456971705467596	0.21492079569284642	-0.1823425417510413	PT-BHz6vU	VMRC-RCW	VMRCRCW	RCC	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	RCC		CVCL_1790		Unknown	Male		Primary	kidney	RIKEN		RCB1963	Cell Line											Adherent	MF-006-001	MEM + 10% FBS	False						VMRCRCW_KIDNEY		False	Approved for public sharing - CCLE		1459.0	SIDM00318	1240224.0		False	False	Kidney	-0.4180794498315097
ACH-000485	-0.2850154909891329	0.04054020761756089	-0.5015258064569252	-0.7786181869470106	0.17965100064361628	0.2850154909891329	PT-JcZulh	GSU	GSU	STAD	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	STAD		CVCL_8877	37.0	Adult	Male		Metastatic	ascites	RIKEN		RCB2278	Cell Line											Mixed	MF-001-001	RPMI + 10% FBS	False						GSU_STOMACH		False	Approved for public sharing - CCLE						False	False	Esophagus/Stomach	0.6534905048591813
ACH-000486	0.5554787501755121	0.5261682802181042	0.028153287585183775	-0.0599878361496622	0.23843564393568287	-0.5554787501755121	PT-W6AZYO	KU-19-19	KU1919	BLCA	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	BLCA		CVCL_1344	76.0	Adult	Female		Primary	urinary_tract	DSMZ		395	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						KU1919_URINARY_TRACT		False	Approved for public sharing - CCLE		892.0	SIDM01033	907312.0		False	False	Bladder/Urinary Tract	-1.2736152958948566
ACH-000487	0.018642389604821653	-0.1275617417726386	-0.1053520173612121	0.18402221156387444	-0.28454020018361387	-0.018642389604821653	PT-fzbPIv	F-36P	F36P	AMLNOS	Myeloid	Acute Myeloid Leukemia	AML, NOS	AMLNOS		CVCL_2037	68.0	Adult	Male		Metastatic	pleural_effusion	DSMZ			Cell Line											Suspension	MF-001-028	RPMI + 20% FBS + 10ng/ml GM-CSF	False						F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		True	Approved for public sharing - CCLE	RAD21					False	False	Myeloid	-0.042743727901796535
ACH-000488	-0.046650795014600316	-0.0580053693665475	-0.017626820231368318	0.42253375806376137	0.05676261451065973	0.046650795014600316	PT-wdkGZi	TE-11	TE11	ESCC	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ESCC		CVCL_1761	58.0	Adult	Male		Primary	oesophagus	RIKEN		RCB2100	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						TE11_OESOPHAGUS		False	Approved for public sharing - CCLE		2073.0	SIDM00348	946354.0		False	False	Esophagus/Stomach	0.10696208644791069
ACH-000489	-0.2935448504069078	0.09161905231427786	-0.31128728454489923	-0.17213873132655658	-0.35400780511810687	0.2935448504069078	PT-EtFrRG	SW1116	SW1116	COAD	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	COAD		CVCL_0544	73.0	Adult	Male	caucasian	Primary	Colon	ATCC		CCl-233	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						SW1116_LARGE_INTESTINE		False	Approved for public sharing - CCLE		480.0	SIDM00835	909746.0		False	False	Bowel	0.6730468292284403
ACH-000490	0.8979566937529904	0.9172832497995369	0.5080986440519571	1.1655660080812964	0.3244084091585175	-0.8979566937529904	PT-Ag8pMW	SF767	SF767	CESC	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	CESC		CVCL_6950	66.0	Adult	Female		Metastatic	abdomen	Academic lab	Linda Chin		Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False					SNP fingerprinting confirms that this line is a ME-180 derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.	SF767_CENTRAL_NERVOUS_SYSTEM		False	Approved for public sharing - CCLE			SIDM00626			False	False	Cervix	-2.0588571207334714
ACH-000491	0.34247611225524577	-0.18576770500087292	-0.23722279733755583	-0.1975440783947645	0.032187345346412766	-0.34247611225524577	PT-5GhHA6	NCI-H716	NCIH716	COAD	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	COAD		CVCL_1581	33.0	Adult	Male	caucasian	Metastatic	ascites	ATCC			Cell Line											Mixed	MF-001-001	RPMI + 10% FBS	False						NCIH716_LARGE_INTESTINE		False	Approved for public sharing - CCLE		649.0	SIDM00779	908458.0		False	False	Bowel	-0.7852376259381053
ACH-000492	-0.22811544872369957	-0.2856259156645058	-0.27280721382083795	0.1582738492646824	-0.2201305190325859	0.22811544872369957	PT-mlZ1w1	MUTZ-5	MUTZ5	BALL	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia		IGH::CRLF2, JAK2 R683G 	CVCL_1873	26.0	Adult	Male		Primary	haematopoietic_and_lymphoid_tissue	DSMZ		ACC 490	Cell Line											Suspension	MF-001-020	RPMI + 20% FBS	False						MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		True	Approved for public sharing - CCLE	CRLF2 Ph-like, IGH::CRLF2		SIDM01689			False	False	Lymphoid	0.5230286930555396
ACH-000493	-0.30298037491860186	-0.09707722370652852	0.023671610399050844	0.15728028826710574	0.497401754768554	0.30298037491860186	PT-nNGWmq	SNU-423	SNU423	HCC	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	HCC		CVCL_0366	40.0	Adult	Male	asian	Primary	liver	ATCC		CRL-2238	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						SNU423_LIVER		False	Approved for public sharing - CCLE		481.0	SIDM01199	909737.0		False	False	Liver	0.6946808311395618
ACH-000494	-0.20286052484452094	-0.2827438449438452	0.2753568135398805	1.1601982791289565	0.172061725174159	0.20286052484452094	PT-dZGXnc	OELE	OELE	ZIMMOV	Ovary/Fallopian Tube	Non-Cancerous	Immortalized Ovarian Cells			CVCL_IW56		Unknown	Female			ovary	The Broad Institute	Jesse Boehm		Cell Line											Adherent									OELE_OVARY		False	Approved for public sharing - CCLE						False	False	Ovary/Fallopian Tube	0.4651235844640424
ACH-000495	-0.02737138852924942	-0.3010112181025703	-0.0896704051897134	0.3913435327362523	0.4216924990598291	0.02737138852924942	PT-GcbNSr	TUHR4TKB	TUHR4TKB	RCC	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	RCC		CVCL_5957	60.0	Adult	Male		Primary	kidney	RIKEN		RCB1198	Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						TUHR4TKB_KIDNEY		False	Approved for public sharing - CCLE						False	False	Kidney	0.0627577906260471
ACH-000496	0.0023021134756919873	-0.006220292031408697	0.036522625576224724	0.13294701203909548	0.2058308844298644	-0.0023021134756919873	PT-5umTu0	NCI-H1792	NCIH1792	LUAD	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD		CVCL_1495	50.0	Adult	Male	caucasian	Metastatic	pleural_effusion	ATCC		CRL-5895	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						NCIH1792_LUNG		False	Approved for public sharing - CCLE		2122.0	SIDM00771	724868.0		False	False	Lung	-0.005278342213091946
ACH-000498	0.22782340665701878	0.16588690960139202	0.05302638958181412	0.12172037500961796	-0.047911115992017424	-0.22782340665701878	PT-pWs9uO	KO52	KO52	AML	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	AML	DNMT3A Arg882His, NRAS Gly13Arg, and TP53 Arg248Trp	CVCL_1321	46.0	Adult	Male			bone_marrow	HSRRB			Cell Line											Suspension	MF-003-001	AlphaMEM + 10% FBS	False						KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		True	Approved for public sharing - CCLE		1325.0	SIDM00018	1330932.0		False	False	Myeloid	-0.5223590918456789
ACH-000499	-0.03507237268080457	-0.06271534649145703	-0.18221270920231325	-0.2300451847617181	-0.45460262896578446	0.03507237268080457	PT-m8xCzo	EW8	EW8	ES	Bone	Ewing Sarcoma	Ewing Sarcoma	ES		CVCL_V618		Pediatric	Male		Primary	bone	Dana-Farber Cancer Institute	Kim Stegmaier		Cell Line											Adherent	MF-002-003	DMEM + 10% FBS + 2mM Glutamine	False						EW8_BONE		True	Approved for public sharing - CCLE	EWS::FLI					False	False	Bone	0.080414795877401
ACH-000500	0.07720880596652452	-0.2258958171000625	0.5283821547858669	0.5553390761756252	0.8163520898191113	-0.07720880596652452	PT-7wjU8J	SNU-46	SNU46	LXSC	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma	LXSC		CVCL_5063	65.0	Adult	Male	asian		upper_aerodigestive_tract	KCLB		46	Cell Line											Adherent	MF-001-005	RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate	False						SNU46_UPPER_AERODIGESTIVE_TRACT		False	Approved for public sharing - CCLE						False	False	Head and Neck	-0.1770262430843186
ACH-000501	-0.05099683843322489	-0.05033871275491848	-0.12417132840672296	0.10754371111717971	0.32867396273844296	0.05099683843322489	PT-kCvNaO	LS123	LS123	COAD	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	COAD		CVCL_1383	65.0	Adult	Female	caucasian	Primary	Colon	ATCC		CCL-255	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						LS123_LARGE_INTESTINE		False	Approved for public sharing - CCLE		2266.0	SIDM00776	907792.0		False	False	Bowel	0.11692680134084675
ACH-000502	-0.2804686287211297	-0.28574141100283834	-0.2705168329638916	0.12059463111090934	-0.05133188795556222	0.2804686287211297	PT-HGOuqa	TCC-PAN2	TCCPAN2	PAAD	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	PAAD		CVCL_3178	47.0	Adult	Female	asian	Metastatic	ascites	HSRRB		TCCPAN2	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						TCCPAN2_PANCREAS		False	Approved for public sharing - CCLE						False	False	Pancreas	0.6430653475853407
ACH-000503	0.33223792242154304	0.377745476798364	0.22609911162703314	0.3842709818825623	-0.09110402869603541	-0.33223792242154304	PT-9uZV0s	BICR 16	BICR16	OCSC	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	OCSC		CVCL_2308		Unknown	Male	caucasian	Primary	upper_aerodigestive_tract	ECACC		6031001	Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						BICR16_UPPER_AERODIGESTIVE_TRACT		False	Approved for public sharing - CCLE						False	False	Head and Neck	-0.7617632532994418
ACH-000504	-0.09351130286930631	-0.05105433642249764	0.07785897814083621	-0.21048392941863264	1.0166046830862814	0.09351130286930631	PT-YFHa1n	SNB75	SNB75	GB	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	GB		CVCL_1706	75.0	Adult	Female		Primary	central_nervous_system	The Broad Institute	Levi Garraway		Cell Line											Adherent	MF-001-014	RPMI + 5% FBS	False						SNB75_CENTRAL_NERVOUS_SYSTEM		False	Approved for public sharing - CCLE		1181.0	SIDM00095	905982.0		False	False	CNS/Brain	0.2144050076366998
ACH-000505	-0.13541289844673154	-0.156128025244064	0.28386275355131096	1.1886376870712205	0.7925221323064388	0.13541289844673154	PT-yLm1aj	RKN	RKN	LMS	Soft Tissue	Leiomyosarcoma	Leiomyosarcoma	LMS		CVCL_3156	45.0	Adult	Female	asian	Primary	ovary	HSRRB		JCRB0176	Cell Line											Adherent	MF-004-001	F12 + 10% FBS	False						RKN_SOFT_TISSUE		False	Approved for public sharing - CCLE		1471.0	SIDM00353	1298539.0		False	False	Soft Tissue	0.3104780131890222
ACH-000506	-0.29321479590679467	-0.3653287285792952	-0.07690262247631668	0.11473641986579405	-0.09087026822697775	0.29321479590679467	PT-VTukYY	NCI-H146	NCIH146	SCLC	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC		CVCL_1473	59.0	Adult	Male	caucasian	Metastatic	bone_marrow	ATCC		HTB-173	Cell Line											Suspension	MF-001-001	RPMI + 10% FBS	False						NCIH146_LUNG		False	Approved for public sharing - CCLE		932.0	SIDM00698	910899.0		False	False	Lung	0.6722900721793359
ACH-000507	-0.27396818132685014	0.15783129620996098	-0.33424784861150814	-0.30708761051155953	0.908419334838616	0.27396818132685014	PT-6nN2YI	KE-39	KE39	STAD	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	STAD		CVCL_3385	77.0	Adult	Male	asian	Metastatic	lymph_node	RIKEN		RCB1434	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						KE39_STOMACH		False	Approved for public sharing - CCLE						False	False	Esophagus/Stomach	0.6281609624420774
ACH-000508	0.22460120256373572	-0.32952417617471863	0.4528990900130672	1.1704706284803332	0.3573136470214198	-0.22460120256373572	PT-YUXlCn	COR-L88	CORL88	SCLC	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC		CVCL_1141	55.0	Adult	Male	caucasian	Metastatic	pleural_effusion	ECACC		92031917	Cell Line											Mixed	MF-001-003	RPMI + 10% FBS + 2mM Glutamine	False						CORL88_LUNG		False	Approved for public sharing - CCLE		774.0	SIDM00506	906808.0		False	False	Lung	-0.514971143308667
ACH-000509	-0.25856831047702755	-0.2702144043396388	-0.028776662106942137	-0.3280405093312366	0.11286959768833912	0.25856831047702755	PT-PrSlzw	HuT 78	HUT78	SS	Lymphoid	Mature T and NK Neoplasms	Sezary Syndrome	SS		CVCL_0337	53.0	Adult	Male	caucasian		haematopoietic_and_lymphoid_tissue	ATCC		TIB-161	Cell Line											Suspension	MF-005-004	IMDM + 20% FBS	False						HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		False	Approved for public sharing - CCLE			SIDM00851			False	False	Lymphoid	0.5928517610316866
ACH-000510	-0.22225043707070158	-0.29458122570808665	-0.27697346697582464	0.00716460143990285	0.5985343514889612	0.22225043707070158	PT-7qWq2K	NCI-H1299	NCIH1299	LCLC	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	LCLC		CVCL_0060	43.0	Adult	Male	caucasian	Metastatic	lymph_node	ATCC		CRL-5803	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						NCIH1299_LUNG		False	Approved for public sharing - CCLE		1235.0	SIDM00649	724831.0		False	False	Lung	0.5095812505575149
ACH-000511	-0.27681004710834506	-0.2403372494725647	0.22447363099560982	0.630078467580159	0.49651216781966484	0.27681004710834506	PT-R4QjAn	Calu-1	CALU1	LUSC	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC		CVCL_0608	47.0	Adult	Male	caucasian	Metastatic	pleura	ATCC		HTB-54	Cell Line											Adherent	MF-023-001	McCoy's 5A + 10% FBS	False						CALU1_LUNG		False	Approved for public sharing - CCLE						False	False	Lung	0.6346768619738751
ACH-000512	0.6041404931653178	0.570632758257522	0.4660948455974607	-0.5703833491728179	0.1384279445200002	-0.6041404931653178	PT-H09155	INA6	INA6	PCM	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	PCM		CVCL_5209	80.0	Adult	Male			pleural_effusion	Dana-Farber Cancer Institute	Constantine Mitsiades		Cell Line											Suspension	MF-001-024	RPMI + 20% FBS + 10ng/ml IL-6	False						INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		False	Approved for public sharing - CCLE						False	False	Lymphoid	-1.3851881331584577
ACH-000513	-0.32488973661599796	-0.3399894198680709	-0.14643536090640313	0.029297518167468506	0.4823865461206372	0.32488973661599796	PT-yzeH2y	SNU-1272	SNU1272	CCRCC	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	CCRCC		CVCL_8788	63.0	Adult	Female	asian	Primary	kidney	KCLB			Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						SNU1272_KIDNEY		False	Approved for public sharing - CCLE			SIDM01335			False	False	Kidney	0.7449151527446274
ACH-000514	0.7908179092640628	0.18425202103578198	0.6404381736282093	1.1416895961695908	-0.09940207805405694	-0.7908179092640628	PT-Jj10yy	NCI-H1092	NCIH1092	SCLC	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC		CVCL_1454	67.0	Adult	Male	caucasian	Metastatic	bone_marrow	ATCC		CRL-5855	Cell Line											Suspension	MF-007-025	DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 0.01mg/ml Transferrin + 30nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM beta-Estradiol	False						NCIH1092_LUNG		False	Approved for public sharing - CCLE		1928.0	SIDM00653	687997.0		False	False	Lung	-1.8132066891632876
ACH-000515	-0.10934576930153304	-0.11203053777831487	-0.08751004120654908	-0.06874633190245091	0.17009936446794827	0.10934576930153304	PT-BuE22y	HCC-33	HCC33	SCLC	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC		CVCL_2058	52.0	Adult	Male	caucasian	Metastatic	pleural_effusion	DSMZ		ACC-487	Cell Line											Suspension	MF-001-020	RPMI + 20% FBS	False						HCC33_LUNG		False	Approved for public sharing - CCLE		353.0	SIDM01071	1303901.0		False	False	Lung	0.2507106604524836
ACH-000516	-0.013214670958026382	0.21820915939289498	0.176576684598806	-0.043401121953461595	0.9879686072850828	0.013214670958026382	PT-gEiUjw	CAL-78	CAL78	DDCHS	Bone	Chondrosarcoma	Dedifferentiated Chondrosarcoma	DDCHS		CVCL_1809	76.0	Adult	Male			soft_tissue	DSMZ		ACC 449	Cell Line											Adherent	MF-001-020	RPMI + 20% FBS	False						CAL78_BONE		False	Approved for public sharing - CCLE		1148.0	SIDM00929	1290765.0		False	False	Bone	0.030298921528577175
ACH-000517	-0.17543982801877508	-0.16632712435124358	-0.0019885012415336457	-0.016468230839752906	0.3031633464805651	0.17543982801877508	PT-V7OSXp	SNU-410	SNU410	PAAD	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	PAAD		CVCL_5059	53.0	Adult	Male	asian	Metastatic	liver	KCLB		410	Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						SNU410_PANCREAS		False	Approved for public sharing - CCLE						False	False	Pancreas	0.40225273856700156
ACH-000518	0.8070549919427341	0.7645327846231695	0.22678591080980676	0.6398224523949808	0.025742808415207964	-0.8070549919427341	PT-czsVU5	CAL-33	CAL33	OCSC	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	OCSC		CVCL_1108	69.0	Adult	Male		Primary	upper_aerodigestive_tract	DSMZ		447	Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						CAL33_UPPER_AERODIGESTIVE_TRACT		False	Approved for public sharing - CCLE		2041.0	SIDM00942	753541.0		False	False	Head and Neck	-1.8504354703790067
ACH-000519	0.8528580737266388	0.8159881284374723	0.7017396228406874	0.47328055625380827	-0.17955262572459743	-0.8528580737266388	PT-qXF8IT	PEER	PEER	TALL	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia		NUP214-ABL1, HNRNPC-ZNF219, NOTCH Leu1600Pro, TP53 Tyr163CysZNF219	CVCL_1913	4.0	Pediatric	Female		Primary	haematopoietic_and_lymphoid_tissue	HSRRB			Cell Line											Suspension	MF-001-001	RPMI + 10% FBS	False						PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		True	Approved for public sharing - CCLE	NKX2-5, NUP214::ABL1;BCL11B::NKX2::5		SIDM00991			False	False	Lymphoid	-1.9554538991499941
