candidate_id	barneo_score	patient_gated_score	barneo_rank_global	barneo_rank_within_patient	confidence_score	confidence_bin	abstain	abstention_reason_primary	abstention_reason_all	disease_gate	presentation_gate	antigen_gate	immune_context_gate	model_confidence_gate
CNV0_02597	0.19678485563001283	0.10075384608256657	1362	NA	0.5582316705965071	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01305	0.22588339851822842	0.10073665769005986	1363	NA	0.5419934443782073	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8710303007727265
CNV0_01345	0.22898007548872465	0.10068885471729877	1364	NA	0.540649774483213	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8588429318576579
CNV0_02693	0.19647216650511296	0.10059374925061784	1365	NA	0.5580596915778122	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02697	0.19647216650511296	0.10059374925061784	1366	NA	0.5580596915778122	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02698	0.19647216650511296	0.10059374925061784	1367	NA	0.5580596915778122	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02706	0.19647216650511296	0.10059374925061784	1368	NA	0.5580596915778122	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00963	0.22530107379056	0.10057698732983386	1369	NA	0.5418899493768037	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8718974351679829
CNV0_00984	0.2328131089096614	0.10040602612563057	1370	NA	0.5386297676169383	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8423302308664978
CNV0_02418	0.22628862886088363	0.1003649301010439	1371	NA	0.541024261218175	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8662620613787562
CNV0_02701	0.1957269252388278	0.10021218572227984	1372	NA	0.5576498088813553	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02702	0.1957269252388278	0.10021218572227984	1373	NA	0.5576498088813553	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01352	0.23092265258160158	0.10004552766847699	1374	NA	0.538551691418298	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8461769299936682
CNV0_02615	0.19510735184161224	0.0998949641429055	1375	NA	0.5573090435128867	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00961	0.22593225966617334	0.09982099242150395	1376	NA	0.5399943033639214	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8629262421901045
CNV0_02684	0.19491181879835345	0.09979485122475698	1377	NA	0.5572015003390944	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01006	0.23646538170351428	0.09975561192781766	1378	NA	0.5360429612295868	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8239480051706158
CNV0_01230	0.22650621843553234	0.09965916513351789	1379	NA	0.5394144721537196	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8593442080567072
CNV0_02688	0.19421598271452384	0.09943858314983622	1380	NA	0.5568187904929882	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02689	0.19421598271452384	0.09943858314983622	1381	NA	0.5568187904929882	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02692	0.19421598271452384	0.09943858314983622	1382	NA	0.5568187904929882	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02703	0.19421598271452384	0.09943858314983622	1383	NA	0.5568187904929882	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01260	0.2233408279335678	0.09910420540771517	1384	NA	0.5395050738390668	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8666704739024181
CNV0_01201	0.22473153266718157	0.09906604818793036	1385	NA	0.5388462531902651	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8609756408932611
CNV0_00941	0.2264594034918312	0.09900048827401216	1386	NA	0.5380129275763899	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8538410226235309
CNV0_01066	0.23414440768138486	0.0989159635887504	1387	NA	0.5350572970313281	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8251114912262655
CNV0_02625	0.19260782252616035	0.09861520513339411	1388	NA	0.5559343023893881	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00962	0.22292114880710495	0.0985570915852462	1389	NA	0.5384837710616412	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8635085568709341
CNV0_00980	0.22460647821986948	0.09833204268078087	1390	NA	0.5373016301566587	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8550722685429216
CNV0_00917	0.22522617656745508	0.09829259200505099	1391	NA	0.5369687648335716	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8523774708858851
CNV0_01339	0.22200483911714994	0.09787547690294858	1392	NA	0.5373716637423482	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8610760089116634
CNV0_01051	0.22215539160401088	0.09784332234396945	1393	NA	0.5372379085991807	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8602097728678987
CNV0_02642	0.19105939698151125	0.09782241125453378	1394	NA	0.5550826683398312	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00969	0.21999651240623036	0.097585196324429	1395	NA	0.5375879773705079	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8663595821883249
CNV0_02690	0.19026763141587422	0.09741702728492763	1396	NA	0.5546471972787308	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00928	0.22216304405954576	0.09737651513991723	1397	NA	0.5362087372791621	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8560762521856475
CNV0_01225	0.22188277323914224	0.0973258547784551	1398	NA	0.5362134415514116	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8567116650795333
CNV0_01330	0.22013253332243873	0.09707430905323347	1399	NA	0.5363957456654405	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8612914093523963
CNV0_01232	0.22479382557549835	0.09699902845135079	1400	NA	0.5343310336833378	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8427777184672546
CNV0_00968	0.22233580415938153	0.09669271649257637	1401	NA	0.5346357378306708	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8494041821720438
CNV0_01259	0.2192472177815164	0.09667246562300676	1402	NA	0.5358833534028395	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8611895344920218
CNV0_02648	0.1884432433751884	0.09648294060809648	1403	NA	0.5536437838563537	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02590	0.21708422523342258	0.09620010363269901	1404	NA	0.5357764261239316	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8655204089821967
CNV0_02682	0.187300844574867	0.09589803242233193	1405	NA	0.5530154645161769	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00959	0.21221082519155954	0.09576211105524286	1406	NA	0.5370574149777312	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8813658444894936
CNV0_01300	0.21922458081398055	0.0957166099263244	1407	NA	0.5337641469177251	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8527625098801431
CNV0_01331	0.2174169954926926	0.09552126996510533	1408	NA	0.5341037226483922	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8580975005096453
CNV0_01293	0.22078319581168576	0.09547207690478736	1409	NA	0.5325755637120411	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8445792240624557
CNV0_02636	0.18582454151943323	0.09514216525794983	1410	NA	0.5522034978356882	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02650	0.18560010315855768	0.09502725281718155	1411	NA	0.5520800567372067	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00976	0.2226814961842068	0.0946227750239745	1412	NA	0.5299573827856578	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8299302395373767
CNV0_01244	0.21487553104310333	0.09447538061024698	1413	NA	0.5328665586256545	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8587400662077901
CNV0_01310	0.22013346348762677	0.09442205586041306	1414	NA	0.5305123458799524	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8377557638470308
CNV0_01317	0.22963917622805102	0.09430704202506945	1415	NA	0.5268263925557466	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.802099382521274
CNV0_02632	0.18376050605431196	0.09408537909980774	1416	NA	0.5510682783298716	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01308	0.2231498955226438	0.09408472078352333	1417	NA	0.5286021560879948	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8234788542021625
CNV0_01226	0.21357382794528465	0.09405273517970614	1418	NA	0.5324928282337079	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8601088914552053
CNV0_02645	0.18313626542389502	0.09376576789703428	1419	NA	0.5507249459831423	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02550	0.2169512145985581	0.09374931111396391	1420	NA	0.5303200545968538	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8439875462705877
CNV0_00992	0.2132086073775806	0.09373620306165947	1421	NA	0.5319353843853338	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8586826013106579
CNV0_00912	0.21778215703558518	0.09351937336507865	1422	NA	0.5294564846829177	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8387051932533836
CNV0_02628	0.1825595659509569	0.09347049776688995	1423	NA	0.5504077612730263	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00975	0.2163196994993878	0.09345856216487912	1424	NA	0.5299324127093652	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8438263119388075
CNV0_01269	0.20855714292957678	0.093319054766825	1425	NA	0.5331882512441652	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8739272905315921
CNV0_02640	0.18187834513396456	0.09312171270858988	1426	NA	0.5500330898236805	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01348	0.2140649727734559	0.09286830788365996	1427	NA	0.5295679319108186	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8473287875416716
CNV0_00925	0.21467780572623768	0.09279475750282974	1428	NA	0.5291329911687309	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8442407920772007
CNV0_01374	0.21975796684705382	0.09267709350312386	1429	NA	0.526786547438646	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8236786626910654
CNV0_02634	0.18082203015259646	0.0925808794381294	1430	NA	0.5494521165839281	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02687	0.18082203015259646	0.0925808794381294	1431	NA	0.5494521165839281	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00924	0.21549233515667693	0.09252429773155217	1432	NA	0.5281703745124874	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8385983607052603
CNV0_01257	0.20854318695471658	0.0915321601691305	1433	NA	0.5290113766764216	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.85725049540531
CNV0_02683	0.17839498679998494	0.09133823324159229	1434	NA	0.5481172427399917	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02657	0.17829482746705674	0.09128695166313305	1435	NA	0.5480621551068812	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00946	0.2014300618495875	0.0912393255291329	1436	NA	0.5319573538514485	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8846832793367014
CNV0_00967	0.20659950306978195	0.09123572766019945	1437	NA	0.5292580049981047	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8625131132388986
CNV0_02627	0.1779382043438681	0.09110436062406047	1438	NA	0.5478660123891275	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00921	0.20439127308578162	0.09098480297737531	1439	NA	0.5297736649597686	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8694338590503551
CNV0_00966	0.20421865083216345	0.09077526915100581	1440	NA	0.529361462125506	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8681648166712647
CNV0_02635	0.17725258799966354	0.09075332505582774	1441	NA	0.547488923399815	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02515	0.20693706815866575	0.090733595743223	1442	NA	0.5279071108344172	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8563668933886042
CNV0_02651	0.17710027212800333	0.09067533932953771	1443	NA	0.5474051496704018	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02680	0.17710027212800333	0.09067533932953771	1444	NA	0.5474051496704018	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01211	0.2091639711610517	0.09035863229750452	1445	NA	0.5259772096769972	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8437481021536755
CNV0_02666	0.17642508045681324	0.0903296411938884	1446	NA	0.5470337942512473	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01264	0.20691043739925372	0.08968185341573029	1447	NA	0.525438046249112	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8465492227180896
CNV0_02630	0.1746732287753918	0.08943269313300062	1448	NA	0.5460702758264655	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02679	0.1746732287753918	0.08943269313300062	1449	NA	0.5460702758264655	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00979	0.2081405055100823	0.08934126787787437	1450	NA	0.5240648633450251	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8383503412579193
CNV0_02639	0.1739920079583994	0.0890839080747005	1451	NA	0.5456956043771197	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02669	0.17394882881204668	0.08906180035176792	1452	NA	0.5456718558466257	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00989	0.2053010635929068	0.08895304809966344	1453	NA	0.5244785684175272	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8462519337657135
CNV0_02543	0.2069772597579067	0.08889830554531977	1454	NA	0.5235579993868529	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8388820260800167
CNV0_02686	0.17308800884869158	0.08862106053053011	1455	NA	0.5451984048667804	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01346	0.20502241254435888	0.08860012644347284	1456	NA	0.5237723328450488	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8440400237826058
CNV0_01318	0.20227549709338727	0.08853556265182264	1457	NA	0.5249712068147552	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8548787336535689
CNV0_02624	0.17263122639257478	0.08838718791299831	1458	NA	0.5449471745159162	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02631	0.17263122639257478	0.08838718791299831	1459	NA	0.5449471745159162	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02633	0.17263122639257478	0.08838718791299831	1460	NA	0.5449471745159162	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00938	0.19940426452314847	0.08821255529214199	1461	NA	0.5256784417803262	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8640243851703779
CNV0_02676	0.1722713250236461	0.08820291841210681	1462	NA	0.5447492287630054	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01341	0.20351699477052426	0.08818597438251943	1463	NA	0.5235115564498026	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.846308837304057
CNV0_01214	0.20094297187478466	0.08807265767352845	1464	NA	0.5245307344738465	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8560483997708594
CNV0_02658	0.17188277748192882	0.08800398207074756	1465	NA	0.5445355276150609	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02664	0.17188277748192882	0.08800398207074756	1466	NA	0.5445355276150609	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01238	0.2149968210367445	0.08796760055889641	1467	NA	0.5180322751351796	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7991360942598806
CNV0_01222	0.20074933329701236	0.08764151020608968	1468	NA	0.5235819877407344	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8526794177095101
CNV0_01324	0.20725733484265932	0.0873716790644477	1469	NA	0.5198320304748449	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8233619852455294
CNV0_01366	0.1975433741940932	0.08727535965545717	1470	NA	0.5243732347216095	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8628975156594328
CNV0_02670	0.170284859521652	0.08718584807508584	1471	NA	0.5436566727369085	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02653	0.17020527369352823	0.08714510013108646	1472	NA	0.5436129005314405	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02661	0.17020527369352823	0.08714510013108646	1473	NA	0.5436129005314405	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02665	0.17020527369352823	0.08714510013108646	1474	NA	0.5436129005314405	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02667	0.17020527369352823	0.08714510013108646	1475	NA	0.5436129005314405	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02643	0.16936625082409845	0.08671552042193842	1476	NA	0.5431514379532542	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02646	0.16936625082409845	0.08671552042193842	1477	NA	0.5431514379532542	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02626	0.16921393495243822	0.08663753469564837	1478	NA	0.543067664223841	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02644	0.16921393495243822	0.08663753469564837	1479	NA	0.543067664223841	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02647	0.167628715025738	0.08582590209317786	1480	NA	0.5421957932641559	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01314	0.1968139642554967	0.08550502102164963	1481	NA	0.5203794703974949	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8485271602278867
CNV0_01491	0.19742309176090575	0.08538661800834643	1482	NA	0.5197671379246843	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8447377498247445
