candidate_id	exact_peptide_train_overlap	exact_peptide_hla_train_overlap	near_peptide_train_overlap	source_protein_window_train_overlap	study_train_overlap	patient_train_overlap	public_tool_training_overlap_any	public_tool_training_overlap_detail	leakage_risk_level
CNV0_01391	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01392	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01393	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01394	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01395	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01396	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01397	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01398	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01399	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01400	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01401	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01402	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01403	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01404	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01405	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01406	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01407	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01408	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01409	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01410	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01411	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01412	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01413	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01414	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01415	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01416	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01417	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01418	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01419	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01420	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01421	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01422	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01423	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01424	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01425	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01426	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01427	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01428	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01429	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01430	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01431	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01432	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01433	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01434	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01435	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01436	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01437	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01438	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01439	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01440	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01441	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01442	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01443	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01444	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01445	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01446	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01447	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01448	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01449	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01450	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01451	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01452	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01453	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01454	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01455	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01456	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01457	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01458	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01459	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01460	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01461	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01462	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01463	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01464	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01465	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01466	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01467	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01468	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01469	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01470	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01471	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01472	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01473	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01474	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01475	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01476	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01477	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01478	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01479	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01480	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01481	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01482	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01483	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01484	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01485	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01486	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01487	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01488	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01489	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01490	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01491	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01492	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01493	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01494	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01495	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01496	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01497	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01498	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01499	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01500	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01501	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01502	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01503	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01504	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01505	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01506	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01507	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01508	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01509	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01510	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01511	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01512	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01513	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01514	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01515	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01516	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01517	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01518	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01519	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01520	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01521	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01522	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01523	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01524	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01525	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01526	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01527	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01528	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01529	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01530	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01531	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01532	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01533	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01534	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01535	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01536	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01537	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01538	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01539	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01540	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01541	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01542	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01543	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01544	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01545	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01546	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01547	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01548	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01549	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01550	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01551	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01552	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01553	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01554	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01555	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01556	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01557	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01558	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01559	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01560	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01561	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01562	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01563	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01564	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01565	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01566	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01567	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01568	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01569	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01570	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01571	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01572	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01573	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01574	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01575	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01576	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01577	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01578	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01579	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01580	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01581	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01582	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01583	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01584	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01585	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01586	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01587	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01588	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01589	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01590	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01591	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01592	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01593	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01594	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01595	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01596	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01597	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01598	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01599	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01600	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01601	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01602	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01603	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01604	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01605	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01606	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01607	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01608	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01609	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01610	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01611	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01612	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01613	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01614	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01615	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01616	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01617	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01618	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01619	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01620	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01621	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01622	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01623	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01624	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01625	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01626	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01627	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01628	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01629	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01630	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01631	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01632	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01633	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01634	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01635	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01636	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01637	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01638	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01639	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01640	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01641	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01642	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01643	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01644	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01645	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01646	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01647	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01648	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01649	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01650	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01651	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01652	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01653	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01654	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01655	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01656	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01657	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01658	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01659	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01660	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01661	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01662	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01663	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01664	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01665	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01666	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01667	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01668	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01669	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01670	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01671	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01672	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01673	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01674	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01675	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01676	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01677	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01678	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01679	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01680	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01681	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01682	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01683	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01684	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01685	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01686	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01687	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01688	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01689	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01690	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01691	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01692	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01693	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01694	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01695	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01696	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01697	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01698	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01699	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01700	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01701	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01702	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01703	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01704	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01705	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01706	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01707	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01708	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01709	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01710	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01711	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01712	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01713	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01714	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01715	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01716	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01717	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01718	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01719	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01720	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01721	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01722	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01723	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01724	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01725	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01726	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01727	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01728	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01729	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01730	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01731	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01732	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01733	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01734	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01735	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01736	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01737	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01738	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01739	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01740	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01741	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01742	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01743	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01744	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01745	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01746	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01747	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01748	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01749	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01750	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01751	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01752	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01753	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01754	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01755	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01756	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01757	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01758	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01759	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01760	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01761	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01762	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01763	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01764	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01765	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
