candidate_id	method_name	method_role	method_family	score_for_fusion	candidate_method_weight	candidate_method_contribution	context_adjustment_reasons
CNV0_01079	C_source_balanced_training	internal_candidate	classical_biophysical	0.5555555555555556	0.07305784567276566	0.040587692040425366	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01079	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.4378109452736318	0.09257063806761683	0.04052843855696656	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01101	W7B_stacked	internal_candidate	ensemble_or_fusion	1.0	0.6494936742047247	0.6494936742047247	method calibration risk
CNV0_01101	W7A_full	internal_candidate	classical_biophysical	0.916169462213554	0.6496658562879397	0.5952040181738298	method calibration risk
CNV0_01101	Stack_mean_E1	internal_candidate	ensemble_or_fusion	0.7027027027027027	0.6104308139249979	0.4289513827581066	method calibration risk
CNV0_01101	kNN	internal_candidate	classical_biophysical	1.0	0.41261998389756627	0.41261998389756627	method HLA-heldout collapse; method calibration risk
CNV0_01101	MultiTask_A_only	internal_candidate	classical_biophysical	1.0	0.393212003920886	0.393212003920886	method HLA-heldout collapse; method calibration risk
CNV0_01101	MultiTask_AC	internal_candidate	classical_biophysical	1.0	0.38926041602081224	0.38926041602081224	method HLA-heldout collapse; method calibration risk
CNV0_01101	MultiTask_AB	internal_candidate	classical_biophysical	1.0	0.3843768313503723	0.3843768313503723	method HLA-heldout collapse; method calibration risk
CNV0_01168	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.5625	0.19349256381712177	0.108839567147131	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01168	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4617368873602751	0.18326598584365156	0.0846206658624599	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01168	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.108294930875576	0.3635600935313962	0.039371715198100496	method source-shift collapse
CNV0_01168	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.05977460100499008	0.03519546970371038	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01168	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.4378109452736318	0.07573961296441377	0.03315963154660901	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01168	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.05683427343586319	0.03064593175463211	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01168	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.06314172416414074	0.03057388749000498	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01169	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.8207547169811321	0.10642091009941698	0.08734546394952149	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01169	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4632224168126095	0.10079629221400838	0.046691102085122976	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01169	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.032876030552744545	0.019357508337040707	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method Korean-HLA collapse; method calibration risk
CNV0_01169	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.4378109452736318	0.04165678713042757	0.018237797350634955	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method Korean-HLA collapse; method calibration risk
CNV0_01169	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.4087301587301587	0.04383392376381229	0.017916246617748672	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method Korean-HLA collapse; method calibration risk
CNV0_01169	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.4861111111111111	0.035774897464100154	0.017390575156159795	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method Korean-HLA collapse; method calibration risk
CNV0_01169	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.03125885038972476	0.016855262465047663	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method Korean-HLA collapse; method calibration risk
CNV0_01185	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1587301587301587	0.3621251703673725	0.0574801857725988	method source-shift collapse
CNV0_01185	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.134375	0.3635600935313962	0.04885338756828136	method source-shift collapse
CNV0_01185	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.1621621621621621	0.29040860047523903	0.04709328656355225	method source-shift collapse; method calibration risk
CNV0_01185	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.2116788321167883	0.19349256381712177	0.04095827993209147	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01185	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.06504526811654573	0.039572995287688664	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01185	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	0.49396621078037	0.07838017826259477	0.03871715965666386	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01185	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.05977460100499008	0.03519546970371038	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01186	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.7619047619047619	0.10642091009941698	0.08108259817098436	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01186	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.07949977214244479	0.048366994240508374	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01186	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.07305784567276566	0.0430166851934238	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01186	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.06946411197716612	0.037456138811217024	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01186	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.07717321842283868	0.037368084710006085	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01186	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.3724137931034483	0.09740871947513842	0.036276350701086035	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01186	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.06985436680359204	0.034284351805443945	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01206	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.14454504025899048	0.08793998952819701	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01206	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.13283244667775573	0.07821215489713418	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01206	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01206	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.1403149425869794	0.06794197220001105	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01206	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.12700793964289459	0.06233518510080715	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01206	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.2586206896551724	0.19349256381712177	0.05004118029753148	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01206	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.2653721682847896	0.17710676268206982	0.04699920563084053	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01210	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4651360544217687	0.18326598584365156	0.0852436175650318	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01210	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.13283244667775573	0.07821215489713418	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01210	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.4378109452736318	0.16831025103203057	0.07368807010357556	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01210	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01210	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.1403149425869794	0.06794197220001105	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01210	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.12700793964289459	0.06233518510080715	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01210	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.2586206896551724	0.19349256381712177	0.05004118029753148	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01218	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.6282327586206896	0.1899565544312935	0.1193369302084527	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01218	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.14454504025899048	0.08793998952819701	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01218	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.13283244667775573	0.07821215489713418	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01218	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.3948339483394834	0.17710676268206982	0.0699277623873855	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01218	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01218	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.1403149425869794	0.06794197220001105	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01218	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.12700793964289459	0.06233518510080715	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01246	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	0.5714285714285716	0.1899565544312935	0.10854660253216775	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01246	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.4844621513944226	0.17710676268206982	0.08580152327545698	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01246	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4655021834061135	0.18326598584365156	0.08531071655429369	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01246	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.13283244667775573	0.07821215489713418	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01246	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.4378109452736318	0.16831025103203057	0.07368807010357556	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01246	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01246	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.1403149425869794	0.06794197220001105	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01248	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.5625	0.10642091009941698	0.059861761930922054	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01248	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.07949977214244479	0.048366994240508374	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01248	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.07305784567276566	0.0430166851934238	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01248	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.06946411197716612	0.037456138811217024	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01248	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.07717321842283868	0.037368084710006085	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01248	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.06985436680359204	0.034284351805443945	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01248	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.3009708737864077	0.09257063806761683	0.02786106582617593	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01249	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.5588235294117647	0.19349256381712177	0.1081281974272151	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01249	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4617368873602751	0.18326598584365156	0.0846206658624599	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01249	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.05977460100499008	0.03519546970371038	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01249	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.4378109452736318	0.07573961296441377	0.03315963154660901	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01249	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.05683427343586319	0.03064593175463211	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01249	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.06314172416414074	0.03057388749000498	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01249	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.05715357283930258	0.028050833295363224	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01392	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.8207547169811321	0.19349256381712177	0.15880993445367542	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01392	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.14454504025899048	0.08793998952819701	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01392	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.13283244667775573	0.07821215489713418	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01392	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01392	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.1403149425869794	0.06794197220001105	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01392	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.12700793964289459	0.06233518510080715	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01392	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.2653721682847896	0.17710676268206982	0.04699920563084053	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01393	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.8207547169811321	0.10642091009941698	0.08734546394952149	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01393	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.6363636363636364	0.09257063806761683	0.058908587861210705	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01393	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.07949977214244479	0.048366994240508374	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01393	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4655021834061135	0.10079629221400838	0.046920894104861534	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01393	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.07305784567276566	0.0430166851934238	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01393	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.06946411197716612	0.037456138811217024	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01393	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.07717321842283868	0.037368084710006085	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01395	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.5625	0.19349256381712177	0.108839567147131	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01395	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.13283244667775573	0.07821215489713418	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01395	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4145077720207253	0.18326598584365156	0.07596517547923379	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01395	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01395	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.1403149425869794	0.06794197220001105	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01395	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.12700793964289459	0.06233518510080715	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01395	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.3475783475783476	0.16831025103203057	0.058500998934210055	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01396	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.5588235294117647	0.10642091009941698	0.059470508584968315	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01396	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.07949977214244479	0.048366994240508374	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01396	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4719000892060661	0.10079629221400838	0.047565779287431255	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01396	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.07305784567276566	0.0430166851934238	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01396	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.140625	0.29040860047523903	0.04083870944183049	method source-shift collapse; method calibration risk
CNV0_01396	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.4378109452736318	0.09257063806761683	0.04052843855696656	method source-shift collapse; method HLA-heldout collapse; candidate underrepresented HLA; method calibration risk
CNV0_01396	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.108294930875576	0.3635600935313962	0.039371715198100496	method source-shift collapse
CNV0_01402	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4632224168126095	0.18326598584365156	0.08489291288204176	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01402	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1587301587301587	0.3621251703673725	0.0574801857725988	method source-shift collapse
CNV0_01402	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.2586206896551724	0.19349256381712177	0.05004118029753148	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01402	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.134375	0.3635600935313962	0.04885338756828136	method source-shift collapse
CNV0_01402	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.1610169491525423	0.29040860047523903	0.046760706856182534	method source-shift collapse; method calibration risk
CNV0_01402	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.06504526811654573	0.039572995287688664	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01402	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.05977460100499008	0.03519546970371038	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01406	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.8207547169811321	0.19349256381712177	0.15880993445367542	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01406	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	0.4719000892060661	0.18326598584365156	0.08648323506805682	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01406	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.13283244667775573	0.07821215489713418	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01406	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.4378109452736318	0.16831025103203057	0.07368807010357556	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01406	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01406	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.1403149425869794	0.06794197220001105	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01406	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.3571428571428571	0.17710676268206982	0.06325241524359636	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01408	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.5957446808510638	0.14454504025899048	0.08611193887769646	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01408	C_source_balanced_training	internal_candidate	classical_biophysical	0.5555555555555556	0.13283244667775573	0.0737958037098643	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01408	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01408	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.1403149425869794	0.06794197220001105	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01408	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.12700793964289459	0.06233518510080715	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01408	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.1808510638297872	0.29040860047523903	0.05252070434126662	method source-shift collapse; method calibration risk
CNV0_01408	G_abstention_extreme_ood	internal_candidate	classical_biophysical	0.3009708737864077	0.16831025103203057	0.05065648332031986	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01414	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.8207547169811321	0.19349256381712177	0.15880993445367542	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01414	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.06504526811654573	0.039572995287688664	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01414	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.05977460100499008	0.03519546970371038	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01414	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.05683427343586319	0.03064593175463211	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01414	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	0.4842105263157893	0.06314172416414074	0.03057388749000498	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01414	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	0.4907975460122699	0.05715357283930258	0.028050833295363224	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01414	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.2572347266881029	0.07969804320693144	0.020501104361911625	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01419	source_balanced_plus_pu_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1587301587301587	0.3621251703673725	0.0574801857725988	method source-shift collapse
CNV0_01419	sourceheld_counterfactual_rf	internal_candidate	internal_baseline	0.1774193548387097	0.29040860047523903	0.05152410653592951	method source-shift collapse; method calibration risk
CNV0_01419	pu_weighted_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.134375	0.3635600935313962	0.04885338756828136	method source-shift collapse
CNV0_01419	source_balanced_rf_train_prior_calibrated	internal_candidate	classical_biophysical	0.1178160919540229	0.3712798509442358	0.04374274105952201	method source-shift collapse
CNV0_01419	D_positive_class_reweighting	internal_candidate	classical_biophysical	0.2116788321167883	0.19349256381712177	0.04095827993209147	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01419	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.06504526811654573	0.039572995287688664	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01419	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.05977460100499008	0.03519546970371038	method source-shift collapse; method HLA-heldout collapse; method Korean-HLA collapse; method calibration risk
CNV0_01421	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	0.6083916083916084	0.14454504025899048	0.08793998952819701	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01421	C_source_balanced_training	internal_candidate	classical_biophysical	0.5888030888030888	0.13283244667775573	0.07821215489713418	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01421	A_score_standardization_train_only	internal_candidate	classical_biophysical	0.5392156862745098	0.1262983854130293	0.06810207056584912	method source-shift collapse; method HLA-heldout collapse; method calibration risk
CNV0_01421	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	0.3571428571428571	0.17710676268206982	0.06325241524359636	method source-shift collapse; method HLA-heldout collapse; method calibration risk
