method_name	method_role	method_family	uses_public_pretraining	clean_comparator_allowed	overall_mean_AUPRC	source_heldout_median_AUPRC	source_heldout_min_AUPRC	source_heldout_median_delta_AUPRC	source_heldout_loss_rate_vs_anchor	study_heldout_median_AUPRC	hla_stress_median_AUPRC	hla_stress_min_AUPRC	hla_stress_median_delta_AUPRC	korean_hla_median_AUPRC	korean_hla_median_delta_AUPRC	low_prevalence_AUPRC	low_prevalence_median_delta_AUPRC	mean_top10_precision	mean_ECE	mean_AUPRC	median_AUPRC	reviewer_safe_score	n_split_rows	stress_flags	recommended_use	stress_safe_score
pu_weighted_rf	internal_candidate	classical_biophysical	False	True	0.6029778914374333	0.1678730640840566	0.0115337964311171	-0.3102360448455745	0.25	0.1678730640840566	0.7868379281537176	0.0238095238095238	-0.1370740109817778	0.4285316237484253	-0.1187640540894899	0.0320292029804969	-0.7772968838856968	0.7314491938507687	0.25485131977066466	0.6170767212758665	0.7345238095238095	0.7604552564654511	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	0.058293880867434145
qk_quantum_only	bounded_fallback	qk_fallback	False	True	0.3355962157790759	0.48110749241650574	0.327821341528784	-0.1809058427736435	1.0	0.48110749241650574	0.4193536832520234	0.0571281473381998	-0.13942126404838084	0.3866495209967602	-0.160646156841155	0.6343936433042275	-0.1749324435619662	0.49756097560975604	0.1558972466591093	0.4453381614243109	0.3731259094255653	0.5304186791791111	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	0.05419432569797744
prespecified_lr_qk_no_anchor_w0.5	bounded_fallback	qk_fallback	False	True	0.4225549141055286	0.525120207749185	0.4301271870658138	-0.13689312744096424	1.0	0.525120207749185	0.5407591771535063	0.1162314622314622	-0.19339491101991105	0.5671841661982641	0.0198884883603488	0.6201132284325562	-0.1892128584336375	0.5455284552845528	0.20018637142728848	0.4959900934072867	0.456174704644018	0.5826043626663033	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	0.05212995277813956
PRIME	caveated_public_comparator	deep_immunogenicity	True	False	0.4077493702386812	0.4300879226737442	0.3740732383763238	-0.140627345137781	1.0	0.4300879226737442	0.6333667709170183	0.1522498743086978	-0.15723094307653124	0.6352602417787067	0.0879645639407914	0.7124158521217344	-0.0969102347444593	0.7044117647058823	0.20391913863642358	0.5077576398636467	0.4300879226737442	0.5538388183010796	32	public_overlap_unresolved; source_shift_collapse; hla_shift_collapse; low_prevalence_collapse; calibration_risk	field comparator only; public overlap audit required	0.05206139145034383
qk_quantum_only_gamma1	bounded_fallback	qk_fallback	False	True	0.3253076504548811	0.46550747986457863	0.3159921515333802	-0.1965058553255707	1.0	0.46550747986457863	0.41079619201604006	0.0556536770244464	-0.13447519936928376	0.3788288490388777	-0.1684668287990375	0.615022808195777	-0.1943032786704167	0.4853658536585366	0.15956119714918948	0.431278368065646	0.3612277950212584	0.5142118458346864	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	0.023669593990642446
v0_QK_quantum_only_fallback	bounded_fallback	qk_fallback	False	True	0.3253076504548811	0.46550747986457863	0.3159921515333802	-0.1965058553255707	1.0	0.46550747986457863	0.41079619201604006	0.0556536770244464	-0.13447519936928376	0.3788288490388777	-0.1684668287990375	0.615022808195777	-0.1943032786704167	0.4853658536585366	0.15956119714918948	0.431278368065646	0.3612277950212584	0.5142118458346864	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	0.023669593990642446
v0_C_counterfactual_RF	internal_candidate	internal_baseline	False	True	0.4046932210489894	0.5290918491394909	0.3971417618313775	-0.1329214860506584	1.0	0.5290918491394909	0.441164664724562	0.0866063798364697	-0.2354231937771891	0.3946397263365964	-0.1526559515013188	0.6610419364476042	-0.1482841504185895	0.5113821138211383	0.17304317292616622	0.4387272197550305	0.4101779419157234	0.5422940569537762	17	source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	0.0009062041997624781
prespecified_rf_qk_no_anchor_w0.5	bounded_fallback	qk_fallback	False	True	0.4431464969203272	0.5167910679300478	0.4614375341810899	-0.1452222672601014	1.0	0.5167910679300478	0.45054218657159834	0.1231014626615263	-0.21330174753957276	0.5410461008835944	-0.0062495769543208	0.5721446016790058	-0.2371814851871879	0.5382113821138211	0.18797436003483234	0.4593730962920596	0.4561341952166036	0.5454678005443793	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.0010305742901272341
nested_lr_qk_quantum_only_train_selected	bounded_fallback	qk_fallback	False	True	0.3835371015352514	0.5390063772205554	0.3865818823897088	-0.12300695796959385	1.0	0.5390063772205554	0.46498015873015863	0.1327547489307119	-0.2322846282145038	0.5191237360773479	-0.0281719417605673	0.6914308720514021	-0.1178952148147917	0.5357723577235772	0.19304185444374122	0.4583593245017353	0.4043028459567591	0.5435435270515845	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.0047899135762543565
H_anchor_rf_plus_qk_compact_w0.5	bounded_fallback	qk_fallback	False	True	0.5310081384003018	0.17861983120377903	0.0341382575757575	-0.308210275250464	0.25	0.17861983120377903	0.7045394429859029	0.024390243902439	-0.1125050231805602	0.431547167075918	-0.1157485107619972	0.0456381972202043	-0.7636878896459894	0.7133389576302962	0.2778898890824041	0.5687384291291067	0.6666666666666667	0.6868656042681518	70	bounded_fallback; source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.01173958324527652
G_abstention_extreme_ood	internal_candidate	classical_biophysical	False	True	0.6316462396297524	0.1693725727814967	0.0307030159734144	-0.3263698294439497	0.25	0.1693725727814967	0.7024825216176158	0.025	-0.14316992314557625	0.4166252883345664	-0.1306703895033488	0.045484360856954	-0.7638417260092398	0.7180633670791151	0.26515910635684026	0.5729714704944949	0.6494642259133053	0.710553780611813	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.02414507833455326
E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	False	True	0.5412152810738926	0.16341873414774685	0.0326633134155258	-0.3289385704899302	0.25	0.16341873414774685	0.7992424242424243	0.0169491525423728	-0.1811402764195155	0.4112344833046387	-0.1360611945332765	0.0399641449684503	-0.7693619418977435	0.7172759655043119	0.2727131377527098	0.6140849306469575	0.7397621649450293	0.7530450860479913	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.029746898614164213
rule_gate_rf_qk_fallback_train_selected	bounded_fallback	qk_fallback	False	True	0.4146521943726408	0.5137464549585273	0.4161772237546357	-0.1482668802316219	1.0	0.5137464549585273	0.46234724780760583	0.0994641334794787	-0.23632441409642405	0.4982090710674791	-0.0490866067704361	0.611315686162419	-0.1980104007037747	0.5040650406504066	0.1788039207500639	0.4511283644634047	0.4154147090636382	0.5289899610243313	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.03440525405377862
ESMFold_3D_CV_score	internal_candidate	structure_proxy	False	True	0.2575827308803493	0.3615131512255173	0.2541374135621458	-0.30050018396463196	1.0	0.3615131512255173	0.7083333333333333	0.1042780748663101	-0.1042359702887106	0.3030561662140609	-0.2442395116238543	0.4688888888888888	-0.340437197977305	0.43518518518518523	0.22929056964680197	0.5028430277971025	0.3548782308377897	0.5870620874133771	17	source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.046964636486767464
v0_fixed_late_fusion_C_QK_no_anchor	bounded_fallback	qk_fallback	False	True	0.4434338851759217	0.49922246162491346	0.4666460446826175	-0.1627908735652358	1.0	0.49922246162491346	0.41883213468453745	0.1068045812137854	-0.25367241048566547	0.5306725887620302	-0.016623089075885	0.5317988785672094	-0.2775272082989843	0.5186991869918699	0.19162204333629373	0.4539569437057641	0.4588902944846094	0.5373738070118876	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.07071152037530737
nested_lr_qk_no_anchor_train_selected	bounded_fallback	qk_fallback	False	True	0.4025680016738194	0.5070524245292628	0.4076371371037623	-0.1549609106608865	1.0	0.5070524245292628	0.4802614379084966	0.1018825164714543	-0.2628001095234977	0.5457653258968324	-0.0015303519410828	0.6064677119547632	-0.2028583749114305	0.5406504065040649	0.19592110527475692	0.4490730811848039	0.44270745744077	0.5335616149809876	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.08012051047815344
source_balanced_rf	internal_candidate	classical_biophysical	False	True	0.4823643675186621	0.1887510008388684	0.0281838210065671	-0.2989356038764573	0.25	0.1887510008388684	0.7580608674460246	0.015625	-0.2667704431124192	0.3488652314413138	-0.1984304463966014	0.0599053493662287	-0.7494207374999651	0.691291713535808	0.2622819077934881	0.6050674042912851	0.7095479319722015	0.741015959118158	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.0869719956642066
decoy_focal_positive_pattern	internal_candidate	classical_biophysical	False	True	0.5101222666083555	0.2717214594525374	0.0680981642415837	-0.2588390738791808	0.5	0.2717214594525374	0.8348893920332577	0.0454545454545454	-0.3488357283955545	0.4331627867973821	-0.114132891040533	0.1803202201968166	-0.6290058666693772	0.6339387093036728	0.26316645509380726	0.6449232670520787	0.7222222222222222	0.7757698640105996	72	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.09507139335794301
nested_rf_qk_no_anchor_train_selected	bounded_fallback	qk_fallback	False	True	0.4239838544648381	0.5054671679054803	0.4289028326283243	-0.15654616728466894	1.0	0.5054671679054803	0.4180302377361201	0.0892940803881994	-0.2774276608984585	0.5265725765852782	-0.0207231012526369	0.5820315031826363	-0.2272945836835574	0.5089430894308943	0.18292544386499063	0.4346894126653668	0.4264433435465812	0.5159161778137618	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.10098309423435634
interface_contacts_8A	internal_candidate	classical_biophysical	False	True	0.2165649671090239	0.35139852277117745	0.1964478391931485	-0.3106148124189718	1.0	0.35139852277117745	0.5033441175682555	0.0883458646616541	-0.14992735172867075	0.2883136600241863	-0.2589820178137289	0.5063492063492063	-0.3029768805169874	0.4074074074074074	0.17454477479789535	0.4369328429240434	0.2616266011227675	0.5218722158962188	17	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.11321472304931912
anchor_rf	anchor	internal_baseline	False	True	0.5276446976860942	0.22307492406822205	0.0101981655912951	-0.3223599512729392	0.5	0.22307492406822205	0.8200000000000001	0.027027027027027	-0.3209882964229389	0.4418842682196475	-0.1054114096182677	0.0826145200692139	-0.7267115667969799	0.6602160815664465	0.27514405483868015	0.6145059707030316	0.6928571428571428	0.7682675736993567	72	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	honest local anchor	-0.15022472883520155
hard_decoy_rule_aux_C_QK_no_anchor	bounded_fallback	qk_fallback	False	True	0.3690369642114952	0.4693105210371963	0.3780199392727553	-0.19270281415295296	1.0	0.4693105210371963	0.4031919210963328	0.1298793455415775	-0.29554421768707484	0.4918810276404295	-0.0554146501974857	0.5606011028016373	-0.2487249840645564	0.5024390243902439	0.16378039401446676	0.4047721799483591	0.3815669700977899	0.4868854958233084	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.16514193003118616
source_qk_compact_gamma1	bounded_fallback	qk_fallback	False	True	0.4801712061195693	0.1895625193521168	0.0223294566531046	-0.2915974484909853	0.25	0.1895625193521168	0.5557366659563612	0.0625	-0.23499035470776075	0.3932892947826529	-0.1540063830552623	0.0489888198181693	-0.7603372670480245	0.6999531308586429	0.267854778386968	0.4958582825298849	0.4859523809523809	0.6115559641872319	70	bounded_fallback; source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.1828866173984821
sourceheld_qk_compact_gamma1	bounded_fallback	qk_fallback	False	True	0.4808179829771009	0.1836424042956491	0.0164670742710601	-0.3057261135288899	0.25	0.1836424042956491	0.615142537862233	0.0238095238095238	-0.23718436455829445	0.3958401971146459	-0.1514554807232693	0.0493072394293757	-0.7600188474368181	0.6834176977877765	0.2717168298406783	0.5092857296574265	0.5192857142857142	0.6219051061526667	70	bounded_fallback; source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.19272220177519594
mean_pLDDT_peptide	internal_candidate	structure_proxy	False	True	0.2693523598635059	0.37661466170959834	0.2672769424668158	-0.2853986734805509	1.0	0.37661466170959834	0.39166666666666666	0.1269841269841269	-0.23929259702286015	0.3213049713049712	-0.225990706532944	0.4859523809523809	-0.3233737059138128	0.42407407407407405	0.1835777592705157	0.399944586155548	0.327141129032258	0.4867580453082516	17	source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.22151098446567516
qk_no_anchor	bounded_fallback	qk_fallback	False	True	0.3232014670304938	0.42268846351543565	0.3185635388655682	-0.23932487167471364	1.0	0.42268846351543565	0.37069085421815307	0.0663329365489015	-0.28221088435374153	0.456677902132006	-0.0906177757059092	0.5268133881653031	-0.2825126987008907	0.46097560975609764	0.15994454295868574	0.3703926922118239	0.3307134240458292	0.4475114558636341	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.2339688431235068
min_pLDDT_peptide	internal_candidate	structure_proxy	False	True	0.2675983884126658	0.3677145510418377	0.2633656100201834	-0.29429878414831157	1.0	0.3677145510418377	0.4125	0.1223776223776223	-0.21595450497973515	0.2872336596115032	-0.260062018226412	0.4720634920634921	-0.3372625948027017	0.4240740740740741	0.2509257545483246	0.4473491882785721	0.3028267651888341	0.527166184870536	17	source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.2340128588058353
xgboost_depth2	internal_candidate	classical_biophysical	False	True	0.2547357992039145	0.3746929559607831	0.2305446033832919	-0.28732037922936615	1.0	0.3746929559607831	0.44362924862815223	0.0842726863779495	-0.254080696738716	0.3216863830702485	-0.2256092947676667	0.5188413085382744	-0.2904847783279194	0.3796747967479675	0.14594260418401075	0.3529231868786339	0.2984246844619935	0.4356861543010815	17	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse	high-value internal candidate but abstain or downweight under source shift	-0.2516575258510114
stacked_calibrated_meta_model_lowdim_only	internal_candidate	ensemble_or_fusion	False	True	0.2865995105234026	0.4130017020446693	0.2536875210683275	-0.24901163314547997	1.0	0.4130017020446693	0.34957495655114557	0.070152806885466	-0.30369651274578074	0.3143234636568429	-0.2329722141810723	0.5723158830210111	-0.2370102038451826	0.46991869918699203	0.1722876667212848	0.366920003365823	0.3025500118845663	0.464028543762913	17	source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.2609672688496325
qk_no_anchor_gamma1	bounded_fallback	qk_fallback	False	True	0.3220217136943737	0.4231426644918367	0.3198356725660797	-0.2388706706983126	1.0	0.4231426644918367	0.3703777759843602	0.0658654570154164	-0.3034013605442177	0.4665569347654951	-0.0807387430724201	0.5264496564175937	-0.2828764304486001	0.44634146341463427	0.1593281138046343	0.364254055021712	0.3299524544463174	0.4388293650135775	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.2627707800335871
v0_QK_no_anchor_fallback	bounded_fallback	qk_fallback	False	True	0.3220217136943737	0.4231426644918367	0.3198356725660797	-0.2388706706983126	1.0	0.4231426644918367	0.3703777759843602	0.0658654570154164	-0.3034013605442177	0.4665569347654951	-0.0807387430724201	0.5264496564175937	-0.2828764304486001	0.44634146341463427	0.1593281138046343	0.364254055021712	0.3299524544463174	0.4388293650135775	17	bounded_fallback; source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	bounded fallback/fusion component; never headline	-0.2627707800335871
calibrated_linear_svm	internal_candidate	classical_biophysical	False	True	0.2385563107769517	0.39801248767831815	0.2071558570848302	-0.2640008475118311	1.0	0.39801248767831815	0.39451191626448695	0.0894831667093907	-0.29758637986142567	0.3121511415788619	-0.2351445362590533	0.5888691182718061	-0.2204569685943876	0.4113821138211382	0.15338319772045436	0.3455865953043199	0.286938219801111	0.4356185572748434	17	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.2793518678188678
F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	False	True	0.5445087894856386	0.187945080971231	0.0109997594062887	-0.2904186129854068	0.25	0.187945080971231	0.5669153887571576	0.1937204655622904	-0.40667808794797267	0.3572404344233957	-0.1900552434145195	0.044082100815348	-0.7652439860508458	0.6676696662917133	0.23868910210528285	0.5044063414740251	0.4610847485847485	0.6360054685915543	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.29978033444710805
rf_secondary	internal_candidate	classical_biophysical	False	True	0.2461024224437782	0.36175170184122096	0.2143957180549995	-0.30026163334892836	1.0	0.36175170184122096	0.3652838281024454	0.0836158192090395	-0.309634441631759	0.295227232547804	-0.2520684452901112	0.5091076856274425	-0.3002184012387513	0.38943089430894307	0.13740204601444028	0.3299086677543026	0.275224671431358	0.4171013004125583	17	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse	high-value internal candidate but abstain or downweight under source shift	-0.3301968205825694
source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	False	True	0.4611679998134962	0.16519205560997166	0.0150295244174912	-0.346344017403719	0.25	0.16519205560997166	0.5612332112332112	0.0914522058823529	-0.3613290430817359	0.3808699541628092	-0.166425723675106	0.0462197533647429	-0.7631063335014509	0.6582208473940756	0.2691165902983914	0.4902453697150267	0.4814814814814815	0.6201866757228133	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.35660297506103306
peptide_helicity_proxy	internal_candidate	classical_biophysical	False	True	0.2495818389487432	0.3399242898913951	0.2165152464494569	-0.32208904529875415	1.0	0.3399242898913951	0.4085710553814002	0.0833333333333333	-0.2595306922609554	0.3522111062780919	-0.1950845715598233	0.4633333333333333	-0.3459927535328604	0.43518518518518523	0.27092231686098595	0.3799499183736777	0.3251475376475377	0.4597771066672687	17	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.3927649477534268
v0_Structure_baseline_RF	internal_candidate	structure_proxy	False	True	0.2704503826577739	0.36730931310195264	0.2556564664345291	-0.2947040220881967	1.0	0.36730931310195264	0.356193281410169	0.0616410256410256	-0.3294107349417499	0.2720944587748601	-0.2752012190630551	0.4789621597693762	-0.3303639270968176	0.38211382113821135	0.17243314677319355	0.3203193848902968	0.275095975791559	0.401606856943368	17	source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.3949410468597721
qk_clean_no_tcr_gamma1	internal_candidate	tcr_aware	False	True	0.2653067153183194	0.34797316302916437	0.2602041837525291	-0.3140401721609849	1.0	0.34797316302916437	0.3467723288876058	0.0824686018349781	-0.3496315192743764	0.3401510233725962	-0.207144654465319	0.4357421423057997	-0.373583944560394	0.3707317073170732	0.13679598990058411	0.3189728720500634	0.3049915572045643	0.4009676867556842	17	source_shift_collapse; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse	high-value internal candidate but abstain or downweight under source shift	-0.3994999945802612
interface_contacts_10A	internal_candidate	classical_biophysical	False	True	0.23615737528403	0.33572658317442094	0.2003420552377308	-0.3262867520157283	1.0	0.33572658317442094	0.3700590884211574	0.125	-0.2832123808757689	0.2951762182605836	-0.2521194595773316	0.4711111111111111	-0.3382149757550827	0.41574074074074074	0.23922394354566442	0.3615586313775046	0.2631377760631724	0.4392744264559125	17	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.4094486499812491
C_source_balanced_training	internal_candidate	classical_biophysical	False	True	0.5192381901667901	0.134987257634032	0.0150287615610196	-0.3951752923641797	0.25	0.134987257634032	0.5092592592592593	0.0625	-0.33658318235624773	0.4123527901369832	-0.134942887700932	0.042663268888733	-0.7666628179774608	0.6479846269216348	0.2774887575354092	0.4579138546959085	0.4465690559440559	0.5848832667434005	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.4243639655124361
radius_of_gyration_peptide	internal_candidate	classical_biophysical	False	True	0.2474855172455916	0.33728240786976926	0.2066283078030306	-0.32473092732038	1.0	0.33728240786976926	0.36250000000000004	0.0833333333333333	-0.33843164458765956	0.2910567263448388	-0.2562389514930764	0.467936507936508	-0.3413895789296858	0.42962962962962964	0.22527231891449914	0.3315897204475527	0.3233520021645022	0.4163321574237566	17	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.47210273339878206
pairwise_positive_over_unlabeled	internal_candidate	classical_biophysical	False	True	0.2352019526954706	0.2565178714701543	0.0610075828684253	-0.1601645280263589	0.6	0.2565178714701543	0.3333333333333333	0.0636286350844277	-0.6619521617519122	0.2797692800521252	-0.26752639778579	0.0909359816055823	-0.7183901052606114	0.3707493894993895	0.14562506304374906	0.4126829732621625	0.3291666666666666	0.4940637946118338	50	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse	high-value internal candidate but abstain or downweight under source shift	-0.4736779582101863
A_score_standardization_train_only	internal_candidate	classical_biophysical	False	True	0.4966988850047113	0.1423745012552424	0.0144048433526533	-0.3898417241079656	0.25	0.1423745012552424	0.4644318257008345	0.0625	-0.410410819917304	0.3746519526734759	-0.1726437251644393	0.0587579916742924	-0.7505680951919014	0.644835020622422	0.2802125737082252	0.4450797771901458	0.4444444444444445	0.570838033879572	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.5096270838539227
pu_logistic_weighted	internal_candidate	classical_biophysical	False	True	0.155944710206746	0.2657215651905606	0.0612327958096851	-0.1899612564216291	0.6	0.2657215651905606	0.3076190476190476	0.0506452997258816	-0.6417518600829961	0.1707494565024351	-0.3765462213354801	0.0617963119026602	-0.7475297749635336	0.36113400488400493	0.1593804816057008	0.3875875948506161	0.2648119664012861	0.4665347955333905	50	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.5245588025769355
B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	False	True	0.4574429707295892	0.14768655654709176	0.0517237771500188	-0.3832057109606566	0.25	0.14768655654709176	0.4951973803527312	0.0526315789473684	-0.4636591339135997	0.3464316529429473	-0.2008640248949679	0.0666228119239655	-0.7427032749422283	0.6440476190476188	0.26601932138090584	0.4566358717292943	0.4444444444444445	0.5850817834369669	70	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.5278023828181952
positive_only_centroid	internal_candidate	classical_biophysical	False	True	0.1641870844322321	0.2103334936882538	0.0296926885077451	-0.304367089825851	0.6	0.2103334936882538	0.2428571428571428	0.0588235294117647	-0.5554495774733041	0.2064826575450022	-0.340813020292913	0.0976803435748927	-0.711645743291301	0.31690323565323564	0.1504797680451166	0.3268742573707666	0.2281794726764915	0.399418887538334	50	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse; calibration_risk	high-value internal candidate but abstain or downweight under source shift	-0.6108775478059377
bagging_pu_rf	internal_candidate	classical_biophysical	False	True	0.1495632566536536	0.2327744780449493	0.0192020830427415	-0.2779353383471066	0.6	0.2327744780449493	0.2388095238095238	0.0528292002802007	-0.6398741136431239	0.1720387262298557	-0.3752569516080595	0.0629261591108929	-0.7463999277553008	0.321710927960928	0.14520640265467763	0.3022967174429875	0.2220893173441984	0.3746031506241492	50	source_shift_collapse; source_low_floor; hla_shift_collapse; korean_hla_collapse; low_prevalence_collapse	high-value internal candidate but abstain or downweight under source shift	-0.6884127040207589
