target	mode	n	pooled_rho	sample_centered_rho	sample_centered_p	median_sample_rho	samples_rho_gt_0_2	class
null_random_matched_177	coord_qc_residual_target	15489	0.1410601488101799	0.15782812493174833	5.974541524807313e-87	0.1400714018378785	1	random_matched
null_random_matched_178	coord_qc_residual_target	15489	0.12908258174690548	0.13524712035201633	3.892637256940098e-64	0.1296732737165201	1	random_matched
null_random_matched_179	coord_qc_residual_target	15489	0.13794656428591642	0.1455450442175675	4.350327858272234e-74	0.15144995837733066	0	random_matched
null_random_matched_180	coord_qc_residual_target	15489	0.12164427916156766	0.11828122470489637	2.2415521738857454e-49	0.1248256773182742	0	random_matched
null_random_matched_181	coord_qc_residual_target	15489	0.06757093905413326	0.07864189982273223	1.106459665409796e-22	0.06310625371055753	0	random_matched
null_random_matched_182	coord_qc_residual_target	15489	0.13794034238698927	0.14377428403253473	2.532368802443428e-72	0.14437026434705147	1	random_matched
null_random_matched_183	coord_qc_residual_target	15489	0.13684628250287653	0.14415762692235656	1.0551864543892854e-72	0.13664905243611603	1	random_matched
null_random_matched_184	coord_qc_residual_target	15489	0.15852225662514335	0.16215997081294423	9.562899744416471e-92	0.15857954441714894	1	random_matched
null_random_matched_185	coord_qc_residual_target	15489	0.16555835409068018	0.177319050789107	1.3213314982570582e-109	0.14992263838855935	1	random_matched
null_random_matched_186	coord_qc_residual_target	15489	0.07880001112425887	0.09448176432763368	4.712681572512952e-32	0.08637505167584555	0	random_matched
null_random_matched_187	coord_qc_residual_target	15489	0.07539587666945403	0.07845949341856122	1.386411930054429e-22	0.09033157434276626	0	random_matched
null_random_matched_188	coord_qc_residual_target	15489	0.1227797199583284	0.12794599356622072	1.5503416754273342e-57	0.12170336244214466	0	random_matched
null_random_matched_189	coord_qc_residual_target	15489	0.16285321129146904	0.1596620548954217	5.788847340216412e-89	0.17149919291158897	0	random_matched
null_random_matched_190	coord_qc_residual_target	15489	0.1665284559281296	0.16749325774714663	7.74287062597798e-98	0.1820055726008864	1	random_matched
null_random_matched_191	coord_qc_residual_target	15489	0.14460124516727454	0.14632759392287387	7.101921863866914e-75	0.14628965069488375	1	random_matched
null_random_matched_192	coord_qc_residual_target	15489	0.1347518663945198	0.1387213907910248	2.0752804639673842e-67	0.1372988008584566	0	random_matched
null_random_matched_193	coord_qc_residual_target	15489	0.13367995595260473	0.15235789855517803	4.349676434409956e-81	0.1522746444123339	0	random_matched
null_random_matched_194	coord_qc_residual_target	15489	0.18139955382906142	0.18411189155366778	3.709806107076583e-118	0.17920157730949732	1	random_matched
null_random_matched_195	coord_qc_residual_target	15489	0.14925539297919355	0.1566230178909289	1.2198379489181651e-85	0.1560413938150615	1	random_matched
null_random_matched_196	coord_qc_residual_target	15489	0.1386475025175961	0.14005561236011588	1.0897027345968865e-68	0.14368434239350586	0	random_matched
null_random_matched_197	coord_qc_residual_target	15489	0.10977127250337697	0.116186386553454	1.079067578087709e-47	0.11755860412575485	0	random_matched
null_random_matched_198	coord_qc_residual_target	15489	0.1276086141461821	0.13063471570819682	6.36221388944652e-60	0.13402427468477898	0	random_matched
null_random_matched_199	coord_qc_residual_target	15489	0.06707892386259366	0.073650589119923	4.395947509303706e-20	0.062306069140263376	0	random_matched
null_random_matched_200	coord_qc_residual_target	15489	0.14849737696516624	0.15577122432049878	1.013689352664183e-84	0.154649728654486	0	random_matched
null_random_matched_201	coord_qc_residual_target	15489	0.1463915977380413	0.16269545268014754	2.389525683145037e-92	0.1526834358766673	1	random_matched
null_random_matched_202	coord_qc_residual_target	15489	0.11261007651670628	0.12433227667961445	2.0808223738862803e-54	0.1313014017282649	0	random_matched
null_random_matched_203	coord_qc_residual_target	15489	0.07817057014181274	0.08222330444793739	1.1881227173254631e-24	0.09353896789185208	0	random_matched
null_random_matched_204	coord_qc_residual_target	15489	0.08379314749417664	0.0915534396219485	3.425961926221499e-30	0.09909824076691347	0	random_matched
null_random_matched_205	coord_qc_residual_target	15489	0.10735849217462914	0.11588018633615682	1.8897887077312706e-47	0.10806118079765838	0	random_matched
null_random_matched_206	coord_qc_residual_target	15489	0.10226046642555	0.11249568964226404	8.372734330003814e-45	0.10789977274375001	0	random_matched
null_random_matched_207	coord_qc_residual_target	15489	0.09347735571666822	0.09503042014844608	2.079457366744116e-32	0.10814376388884477	0	random_matched
null_random_matched_208	coord_qc_residual_target	15489	0.1715815015709475	0.18049495816403804	1.463331441314241e-113	0.17611544182836614	1	random_matched
null_random_matched_209	coord_qc_residual_target	15489	0.1372070352548616	0.1419659071822517	1.5238039432652087e-70	0.1510285410019242	0	random_matched
null_random_matched_210	coord_qc_residual_target	15489	0.16140598632745926	0.17185828248104737	5.605414138154417e-103	0.1704069899537135	2	random_matched
null_random_matched_211	coord_qc_residual_target	15489	0.14951287790994286	0.1508932635380411	1.4840332446887157e-79	0.15938006326284848	1	random_matched
null_random_matched_212	coord_qc_residual_target	15489	0.08396582072727893	0.08796492340072648	5.443981370866784e-28	0.08865632597449742	0	random_matched
null_random_matched_213	coord_qc_residual_target	15489	0.16088249570117805	0.17787643438704376	2.705024584620762e-110	0.18734954986078828	2	random_matched
null_random_matched_214	coord_qc_residual_target	15489	0.0772364050804773	0.0850945973245013	2.711430229720383e-26	0.082444200231797	0	random_matched
null_random_matched_215	coord_qc_residual_target	15489	0.10684870979298335	0.10737042314674845	6.010608489587755e-41	0.10653515430929159	0	random_matched
null_random_matched_216	coord_qc_residual_target	15489	0.08821314404801148	0.09399916178744545	9.640541255933232e-32	0.09073576325839701	0	random_matched
null_random_matched_217	coord_qc_residual_target	15489	0.10135219937223111	0.10318297399297621	6.22734341769977e-38	0.09728117037306747	0	random_matched
null_random_matched_218	coord_qc_residual_target	15489	0.1308690372935454	0.1463423367706548	6.862848523864222e-75	0.15701149538950035	0	random_matched
null_random_matched_219	coord_qc_residual_target	15489	0.13617341841152547	0.14088755631331185	1.7096575991160495e-69	0.1498774042533011	0	random_matched
null_random_matched_220	coord_qc_residual_target	15489	0.13759168609686626	0.1413173132567344	6.538098000569667e-70	0.1422192306613372	0	random_matched
null_random_matched_221	coord_qc_residual_target	15489	0.1544387356724402	0.16699934274976547	2.895771799908437e-97	0.1698710024894124	1	random_matched
null_random_matched_222	coord_qc_residual_target	15489	0.08455025971836089	0.07928938786431929	4.947608180722086e-23	0.06950848510250623	0	random_matched
null_random_matched_223	coord_qc_residual_target	15489	0.1144413876857725	0.12271067223888397	4.92023097366194e-53	0.1250404158823214	0	random_matched
null_random_matched_224	coord_qc_residual_target	15489	0.08297405243121893	0.08371559867328035	1.69296726323019e-25	0.07358724680122938	0	random_matched
null_random_matched_225	coord_qc_residual_target	15489	0.10008584450206125	0.09717485609505928	8.116143276669422e-34	0.10525033121723149	0	random_matched
null_random_matched_226	coord_qc_residual_target	15489	0.16025479731803707	0.16665541522424945	7.237912145917918e-97	0.16962995538152537	0	random_matched
null_random_matched_227	coord_qc_residual_target	15489	0.14456508641414897	0.14253790143574718	4.193928413664049e-71	0.137709097858806	0	random_matched
null_random_matched_228	coord_qc_residual_target	15489	0.04068453557596714	0.04425061983791423	3.599429850979704e-08	0.030968407424135327	0	random_matched
null_random_matched_229	coord_qc_residual_target	15489	0.13521793364629403	0.14394169470408963	1.7282988079429655e-72	0.1414985245865168	0	random_matched
null_random_matched_230	coord_qc_residual_target	15489	0.1371281939857488	0.14663726655390275	3.4568035277525076e-75	0.13828220347540401	0	random_matched
null_random_matched_231	coord_qc_residual_target	15489	0.03935911285487925	0.041639417465869945	2.1711189266491898e-07	0.028173406283664073	0	random_matched
null_random_matched_232	coord_qc_residual_target	15489	0.12393841049126374	0.1329659093192866	4.930534831061932e-62	0.13486120885724007	1	random_matched
null_random_matched_233	coord_qc_residual_target	15489	0.10949857499438974	0.11264544757727911	6.41877554864341e-45	0.1089613677090158	0	random_matched
null_random_matched_234	coord_qc_residual_target	15489	0.14532665371805373	0.15483686557099666	1.020052105962255e-83	0.15088887595325523	1	random_matched
null_random_matched_235	coord_qc_residual_target	15489	0.06574311470802542	0.08192188104430247	1.7536596122676113e-24	0.09173336228779859	0	random_matched
null_random_matched_236	coord_qc_residual_target	15489	0.1066942779207595	0.11223235441046246	1.3348600762624067e-44	0.13371133687435607	0	random_matched
null_random_matched_237	coord_qc_residual_target	15489	0.18135210101940938	0.19072098649860805	8.310499497938582e-127	0.1809954465968115	1	random_matched
null_random_matched_238	coord_qc_residual_target	15489	0.18592872688483475	0.1993325043208537	1.4375266498719805e-138	0.20357884096845744	2	random_matched
null_random_matched_239	coord_qc_residual_target	15489	0.10995660844672026	0.12790800874878022	1.674103456338607e-57	0.14039606887586226	0	random_matched
null_random_matched_240	coord_qc_residual_target	15489	0.12045407695123016	0.12228321113867309	1.1247101012941974e-52	0.12759292793454596	0	random_matched
null_random_matched_241	coord_qc_residual_target	15489	0.13971081949304306	0.14212983812243535	1.0533816215567545e-70	0.1424883250203853	0	random_matched
null_random_matched_242	coord_qc_residual_target	15489	0.14131006346841843	0.15259321941167991	2.458757178194942e-81	0.15550638802854005	1	random_matched
null_random_matched_243	coord_qc_residual_target	15489	0.08623396605967114	0.08643671141673617	4.4317670906297506e-27	0.08815543902769109	0	random_matched
null_random_matched_244	coord_qc_residual_target	15489	0.2085700776580307	0.22096810337006306	1.3030623261197009e-170	0.1978941493865593	2	random_matched
null_random_matched_245	coord_qc_residual_target	15489	0.159796114436498	0.1657914937480666	7.164315037753025e-96	0.17471134851358566	1	random_matched
null_random_matched_246	coord_qc_residual_target	15489	0.1638026849419611	0.16771571522345055	4.2687918970706675e-98	0.1685938806826884	1	random_matched
null_random_matched_247	coord_qc_residual_target	15489	0.039426298138175386	0.03486721672049572	1.4224798505711913e-05	0.04991498721623677	0	random_matched
null_random_matched_248	coord_qc_residual_target	15489	0.11005885558963915	0.11363424857049646	1.1002459225890037e-45	0.10549917581998025	0	random_matched
null_random_matched_249	coord_qc_residual_target	15489	0.06813906912245894	0.07275580961303871	1.2335771267619793e-19	0.07171548776344001	0	random_matched
null_random_matched_250	coord_qc_residual_target	15489	0.12204283853710483	0.13348282599584094	1.6583073152707794e-62	0.12732180743942095	0	random_matched
