gene	total_counts	detected_spots	n_spots	detect_frac	mean_count	log1p_mean_count
PPARD	1960.0	1725	15489	0.11136935889986442	0.12654141648912132	0.11915224585047117
FANCE	299.0	283	15489	0.0182710310542966	0.019304022209309834	0.019120063234978932
RPL10A	71414.0	11937	15489	0.7706759635870618	4.610626896507199	1.7246624595494247
TEAD3	725.0	690	15489	0.04454774355994577	0.04680741171153722	0.045744971999893656
TULP1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AL033519.4	705.0	660	15489	0.04261088514429595	0.045516172767770674	0.04451070869830085
FKBP5	3003.0	2435	15489	0.15720834140357673	0.19387952740654657	0.17720811156035726
AL033519.5	23.0	23	15489	0.0014849247853315256	0.0014849247853315256	0.001483823374728932
AL157823.2	0.0	0	15489	0.0	0.0	0.0
ARMC12	65.0	63	15489	0.004067402672864613	0.004196526567241268	0.0041877457071298075
CLPSL2	18.0	16	15489	0.0010329911550132351	0.0011621150493898896	0.001161440316390203
CLPSL1	0.0	0	15489	0.0	0.0	0.0
CLPS	0.0	0	15489	0.0	0.0	0.0
LHFPL5	69.0	66	15489	0.004261088514429595	0.004454774355994577	0.004444881218960584
SRPK1	775.0	733	15489	0.047323907289043836	0.05003550907095358	0.04882398176042376
SLC26A8	18.0	18	15489	0.0011621150493898896	0.0011621150493898896	0.001161440316390203
MAPK14	2090.0	1838	15489	0.11866485893214539	0.13493446962360384	0.12657491325213222
MAPK13	1714.0	1518	15489	0.0980050358318807	0.11065917748079282	0.10495369264928042
Z84485.1	27.0	26	15489	0.0016786106268965072	0.0017431725740848344	0.0017416550120989882
BRPF3	1333.0	1205	15489	0.07779714636193427	0.08606107560204015	0.08255745897462381
PNPLA1	3.0	3	15489	0.0001936858415649816	0.0001936858415649816	0.0001936670868840086
BNIP5	0.0	0	15489	0.0	0.0	0.0
ETV7	868.0	776	15489	0.05010007101814191	0.05603977015946801	0.05452584571076682
Z84484.1	71.0	70	15489	0.004519336303182904	0.004583898250371231	0.004573424184623794
PXT1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
KCTD20	1498.0	1368	15489	0.08832074375363161	0.09671379688811414	0.09231825107155228
STK38	1245.0	1120	15489	0.07230938085092646	0.08037962424946736	0.07731248330778515
SRSF3	8929.0	5862	15489	0.37846213441797405	0.5764736264445736	0.45519047068104196
PANDAR	0.0	0	15489	0.0	0.0	0.0
CDKN1A	6651.0	4149	15489	0.26786751888436955	0.42940151074956423	0.3572558327148691
DINOL	4.0	4	15489	0.0002582477887533088	0.0002582477887533088	0.00025821444853301275
RAB44	6.0	6	15489	0.0003873716831299632	0.0003873716831299632	0.0003872966740898113
CPNE5	1629.0	1414	15489	0.09129059332429466	0.10517141196978501	0.1000004468937962
Z85996.2	0.0	0	15489	0.0	0.0	0.0
Z85996.3	0.0	0	15489	0.0	0.0	0.0
PPIL1	1009.0	933	15489	0.06023629672670928	0.06514300471302215	0.0631090668729182
C6orf89	3990.0	3146	15489	0.20311188585447737	0.25760216928142554	0.22920686762883766
AL122034.1	0.0	0	15489	0.0	0.0	0.0
PI16	2958.0	2219	15489	0.14326296081089807	0.19097423978307185	0.17477166107382058
MTCH1	24180.0	9210	15489	0.5946155336044935	1.5611078830137517	0.9404399316771738
FGD2	1494.0	1297	15489	0.08373684550326038	0.09645554909936084	0.0920827491570108
PIM1	1815.0	1590	15489	0.10265349602944025	0.11717993414681387	0.1108075940851359
TMEM217	69.0	67	15489	0.004325650461617922	0.004454774355994577	0.004444881218960584
AL353579.1	0.0	0	15489	0.0	0.0	0.0
TBC1D22B	683.0	640	15489	0.04131964620052941	0.04409580992962748	0.04315125721290269
AL096712.2	0.0	0	15489	0.0	0.0	0.0
RNF8	627.0	594	15489	0.03834979662986636	0.040480340887081155	0.03968247276347908
CMTR1	1527.0	1407	15489	0.09083865969397636	0.09858609335657563	0.09402398333231432
CCDC167	3269.0	2648	15489	0.17096003615469044	0.2110530053586416	0.191490233521125
LINC02520	0.0	0	15489	0.0	0.0	0.0
AL353597.1	5.0	5	15489	0.000322809735941636	0.000322809735941636	0.0003227576440890299
MDGA1	299.0	288	15489	0.018593840790238233	0.019304022209309834	0.019120063234978932
AL121574.1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
ZFAND3	2670.0	2280	15489	0.14720123958938602	0.1723803989928336	0.15903621101203813
BTBD9	475.0	451	15489	0.029117438181935566	0.03066692491445542	0.030206092620865706
BTBD9-AS1	0.0	0	15489	0.0	0.0	0.0
GLO1	2763.0	2317	15489	0.14959003163535411	0.17838466008134804	0.16414456849953435
AL391415.1	0.0	0	15489	0.0	0.0	0.0
DNAH8	48.0	46	15489	0.002969849570663051	0.0030989734650397056	0.003094181544242352
AL034345.2	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
GLP1R	21.0	21	15489	0.0013558008909548712	0.0013558008909548712	0.001354882622825705
SAYSD1	935.0	857	15489	0.05532958874039641	0.06036542062108593	0.05861358515101069
KCNK5	960.0	884	15489	0.057072761314481246	0.061979469300794114	0.06013459052439935
KCNK17	217.0	207	15489	0.01336432306798373	0.014009942539867003	0.013912710387061142
KCNK16	32.0	27	15489	0.0017431725740848344	0.0020659823100264703	0.0020638511034257465
KIF6	95.0	92	15489	0.005939699141326102	0.006133384982891084	0.006114652334557536
DAAM2	726.0	680	15489	0.043902124088062495	0.04687197365872555	0.04580664519365955
AL590999.1	121.0	120	15489	0.007747433662599264	0.0078119956097875915	0.007781639961718947
MOCS1	708.0	663	15489	0.042804570985860935	0.04570985860933566	0.04469594533863787
AL139275.2	0.0	0	15489	0.0	0.0	0.0
TDRG1	0.0	0	15489	0.0	0.0	0.0
LINC00951	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AL139275.1	0.0	0	15489	0.0	0.0	0.0
LRFN2	11.0	11	15489	0.0007101814190715992	0.0007101814190715992	0.0007099293595791873
AL359475.1	0.0	0	15489	0.0	0.0	0.0
AL033380.1	0.0	0	15489	0.0	0.0	0.0
AL583854.1	0.0	0	15489	0.0	0.0	0.0
UNC5CL	94.0	88	15489	0.0056814513525727936	0.006068823035702757	0.006050481897855694
OARD1	1821.0	1628	15489	0.10510685002259668	0.11756730582994383	0.11115427462249614
TSPO2	0.0	0	15489	0.0	0.0	0.0
APOBEC2	4.0	4	15489	0.0002582477887533088	0.0002582477887533088	0.00025821444853301275
NFYA	655.0	615	15489	0.03970559752082123	0.04228807540835432	0.04141836904563139
AL031778.1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
TREML1	69.0	63	15489	0.004067402672864613	0.004454774355994577	0.004444881218960584
TREM2	1213.0	1000	15489	0.0645619471883272	0.07831364193944089	0.07539837816541592
TREML2	75.0	72	15489	0.004648460197559558	0.00484214603912454	0.0048304605566853905
TREML4	0.0	0	15489	0.0	0.0	0.0
TREM1	239.0	224	15489	0.014461876170185293	0.015430305378010201	0.015312468839188988
NCR2	0.0	0	15489	0.0	0.0	0.0
FOXP4-AS1	154.0	150	15489	0.00968429207824908	0.009942539867002389	0.009893438014011486
LINC01276	12.0	12	15489	0.0007747433662599264	0.0007747433662599264	0.0007744434075355009
FOXP4	1873.0	1660	15489	0.10717283233262315	0.12092452708373684	0.11415381540399448
MDFI	180.0	173	15489	0.011169216863580606	0.011621150493898896	0.011554143556649623
TFEB	2614.0	2184	15489	0.1410032926593066	0.1687649299502873	0.15594757582818505
AL035588.1	0.0	0	15489	0.0	0.0	0.0
PGC	0.0	0	15489	0.0	0.0	0.0
AL365205.4	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
FRS3	340.0	327	15489	0.021111756730582996	0.021951062044031248	0.021713606137979558
PRICKLE4	17.0	17	15489	0.0010975531022015623	0.0010975531022015623	0.0010969512311455269
TOMM6	12282.0	6972	15489	0.45012589579701723	0.7929498353670347	0.5838622161875622
USP49	384.0	360	15489	0.023242300987797792	0.024791787720317645	0.024489458024482616
AL365205.3	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
AL160163.1	0.0	0	15489	0.0	0.0	0.0
MED20	483.0	463	15489	0.029892181548195493	0.031183420491962037	0.03070709463535314
BYSL	435.0	419	15489	0.027051455871909096	0.02808444702692233	0.027697310572449018
CCND3	5005.0	3809	15489	0.2459164568403383	0.32313254567757765	0.28000206581190445
AL513008.1	0.0	0	15489	0.0	0.0	0.0
TAF8	1046.0	971	15489	0.06268965071986571	0.06753179675899025	0.06534925186813435
AL512274.1	60.0	58	15489	0.0037445929369229777	0.003873716831299632	0.003866233310057441
C6orf132	833.0	785	15489	0.05068112854283685	0.05378010200787656	0.05238379648142937
GUCA1A	0.0	0	15489	0.0	0.0	0.0
AL096814.2	0.0	0	15489	0.0	0.0	0.0
AL096814.1	0.0	0	15489	0.0	0.0	0.0
GUCA1B	135.0	132	15489	0.00852217702885919	0.008715862870424172	0.00867809900875606
MRPS10	1760.0	1576	15489	0.10174962876880367	0.11362902705145587	0.10762407621687006
TRERF1	394.0	384	15489	0.024791787720317645	0.025437407192200917	0.025119260287396233
UBR2	2128.0	1884	15489	0.12163470850280844	0.13738782361676027	0.12873425037938144
PRPH2	100.0	97	15489	0.0062625088772677385	0.00645619471883272	0.006435442764922129
TBCC	1712.0	1539	15489	0.09936083672283556	0.11053005358641617	0.10483742709863209
BICRAL	1008.0	946	15489	0.06107560204015753	0.06507844276583381	0.0630484516281656
RPL7L1	3187.0	2627	15489	0.16960423526373555	0.2057589256891988	0.18710918254306885
C6orf226	1551.0	1412	15489	0.09116146942991801	0.10013558008909548	0.09543342683554792
AL035587.3	3.0	3	15489	0.0001936858415649816	0.0001936858415649816	0.0001936670868840086
PTCRA	41.0	41	15489	0.002647039834721415	0.002647039834721415	0.002643542594973952
AL035587.2	368.0	347	15489	0.02240299567434954	0.02375879656530441	0.02348094864180871
CNPY3	4702.0	3709	15489	0.2394602621215056	0.3035702756795145	0.26510686600261535
AL035587.1	56.0	56	15489	0.0036154690425463233	0.0036154690425463233	0.0036089489450953846
GNMT	193.0	185	15489	0.011943960229840532	0.01246045580734715	0.012383463243108454
PEX6	1191.0	1106	15489	0.07140551359028988	0.0768932791012977	0.07408030236497895
PPP2R5D	1257.0	1147	15489	0.0740525534250113	0.0811543676157273	0.07802932921661837
MEA1	5898.0	4274	15489	0.27593776228291045	0.38078636451675385	0.32265316623797935
KLHDC3	3190.0	2643	15489	0.1706372264187488	0.20595261153076377	0.18726980361154427
RRP36	1779.0	1579	15489	0.10194331461036865	0.1148557040480341	0.10872498312760934
AL136304.1	98.0	95	15489	0.006133384982891084	0.006327070824456066	0.006307138941292179
CUL7	1414.0	1290	15489	0.08328491187294208	0.09129059332429466	0.08736102640241894
KLC4	1271.0	1162	15489	0.0750209826328362	0.08205823487636388	0.07886500048831524
MRPL2	2723.0	2320	15489	0.1497837174769191	0.17580218219381497	0.1619506229069139
AL355385.1	77.0	76	15489	0.004906707986312867	0.004971269933501194	0.004958953971574679
PTK7	1219.0	1104	15489	0.07127638969591323	0.07870101362257086	0.07575755206930715
SRF	4235.0	2977	15489	0.19220091677965007	0.27341984634256566	0.24170607379625791
CUL9	4034.0	3276	15489	0.21150493898895992	0.26044289495771195	0.23146316313504348
AL133375.1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
DNPH1	5772.0	4255	15489	0.27471108528633226	0.3726515591710246	0.3167443139306069
TTBK1	10.0	10	15489	0.000645619471883272	0.000645619471883272	0.0006454111492919597
SLC22A7	0.0	0	15489	0.0	0.0	0.0
CRIP3	210.0	200	15489	0.01291238943766544	0.013558008909548712	0.013466921492558705
ZNF318	823.0	770	15489	0.04971269933501194	0.05313448253599329	0.05177093870653231
AL359813.1	0.0	0	15489	0.0	0.0	0.0
AL359813.2	0.0	0	15489	0.0	0.0	0.0
ABCC10	1038.0	963	15489	0.06217315514235909	0.06701530118148363	0.06486531259306742
DLK2	42.0	42	15489	0.0027116017819097424	0.0027116017819097424	0.002707932022252243
TJAP1	1726.0	1529	15489	0.0987152172509523	0.11143392084705275	0.10565100222486534
LRRC73	79.0	77	15489	0.004971269933501194	0.005100393827877849	0.005087430878027498
POLR1C	1338.0	1223	15489	0.07895926141132417	0.08638388533798179	0.0828546446286878
YIPF3	5905.0	4302	15489	0.2777454968041836	0.3812382981470721	0.32298041431831737
AL355802.3	16.0	16	15489	0.0010329911550132351	0.0010329911550132351	0.0010324579867905163
XPO5	1044.0	965	15489	0.06230227903673575	0.0674026728646136	0.06522828900358624
POLH	271.0	259	15489	0.016721544321776746	0.017496287688036672	0.01734498986411132
POLH-AS1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
GTPBP2	1624.0	1476	15489	0.09529343404997094	0.10484860223384337	0.09970831402969296
MAD2L1BP	792.0	752	15489	0.048550584285622055	0.05113306217315514	0.04986868918375571
RSPH9	54.0	53	15489	0.0034217832009813417	0.003486345148169669	0.003480281935139183
MRPS18A	2744.0	2326	15489	0.15017108916004906	0.17715798308476985	0.16310304449144578
AL136131.2	0.0	0	15489	0.0	0.0	0.0
VEGFA	11572.0	6294	15489	0.4063528956033314	0.7471108528633224	0.5579634824092079
AL136131.3	5.0	5	15489	0.000322809735941636	0.000322809735941636	0.0003227576440890299
AL157371.2	0.0	0	15489	0.0	0.0	0.0
LINC02537	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AL157371.1	0.0	0	15489	0.0	0.0	0.0
AL109615.3	399.0	386	15489	0.0249209116146943	0.02576021692814255	0.025434012737195026
C6orf223	61.0	59	15489	0.003809154884111305	0.003938278778487959	0.003930544059621391
AL109615.2	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AL109615.4	168.0	164	15489	0.01058815933888566	0.01084640712763897	0.010788006763764124
MRPL14	3903.0	3113	15489	0.20098134159726258	0.2519852798760411	0.22473051532128221
TMEM63B	1251.0	1139	15489	0.07353605784750468	0.08076699593259733	0.07767097049570751
CAPN11	61.0	59	15489	0.003809154884111305	0.003938278778487959	0.003930544059621391
MYMX	16.0	16	15489	0.0010329911550132351	0.0010329911550132351	0.0010324579867905163
SLC29A1	2137.0	1890	15489	0.12202208018593841	0.13796888114145522	0.12924499011184698
HSP90AB1	23433.0	9329	15489	0.6022984053199044	1.5128801084640713	0.9214295488933516
SLC35B2	2469.0	2138	15489	0.13803344308864354	0.15940344760797986	0.14790560353299514
NFKBIE	1346.0	1218	15489	0.07863645167538252	0.0869003809154884	0.08332995804741605
TMEM151B	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
TCTE1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AARS2	1048.0	976	15489	0.06301246045580734	0.0676609206533669	0.06547020010243758
SPATS1	0.0	0	15489	0.0	0.0	0.0
CDC5L	1209.0	1107	15489	0.07147007553747821	0.07805539415068759	0.07515885720618698
AL136140.1	7.0	7	15489	0.0004519336303182904	0.0004519336303182904	0.000451831539073004
AL133334.1	3.0	3	15489	0.0001936858415649816	0.0001936858415649816	0.0001936670868840086
SUPT3H	589.0	558	15489	0.03602556653108658	0.03802698689392472	0.03732178334014733
RUNX2	509.0	476	15489	0.030731486861643748	0.03286203111885855	0.03233361986100839
AL096865.1	104.0	102	15489	0.0065853186132093745	0.006714442507586029	0.006692001037126651
RUNX2-AS1	0.0	0	15489	0.0	0.0	0.0
CLIC5	601.0	569	15489	0.036735747950158174	0.038801730260184644	0.03806786643867009
AL035701.1	84.0	81	15489	0.005229517722254503	0.005423203563819485	0.005408550947579914
ENPP4	809.0	760	15489	0.04906707986312867	0.052230615275356704	0.0509123063324063
ENPP5	2185.0	1895	15489	0.12234488992188004	0.14106785460649493	0.13196453853019094
RCAN2	961.0	880	15489	0.05681451352572794	0.06204403124798244	0.06019538264575915
AL035670.1	11.0	11	15489	0.0007101814190715992	0.0007101814190715992	0.0007099293595791873
CYP39A1	294.0	280	15489	0.018077345212731615	0.018981212473368196	0.018803316851158117
SLC25A27	547.0	523	15489	0.033765898379495125	0.03531538511201498	0.034706100214638776
AL591242.1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
TDRD6	110.0	107	15489	0.0069081283491510105	0.007101814190715992	0.007076715071109881
PLA2G7	691.0	654	15489	0.04222351346116599	0.0446123055071341	0.04364581706472388
ANKRD66	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AL161618.1	0.0	0	15489	0.0	0.0	0.0
MEP1A	6.0	6	15489	0.0003873716831299632	0.0003873716831299632	0.0003872966740898113
ADGRF5	1759.0	1535	15489	0.09910258893408225	0.11356446510426754	0.10756610016096489
AL096772.1	0.0	0	15489	0.0	0.0	0.0
ADGRF1	622.0	581	15489	0.0375104913164181	0.04015753115113952	0.03937217394322781
TNFRSF21	438.0	422	15489	0.02724514171347408	0.028278132868487314	0.027885687704022374
AL451166.1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
AL355353.1	383.0	372	15489	0.02401704435405772	0.024727225773129316	0.024426455976895228
CD2AP	1267.0	1136	15489	0.0733423720059397	0.08179998708761056	0.07862630851916669
ADGRF2	0.0	0	15489	0.0	0.0	0.0
ADGRF4	6.0	5	15489	0.000322809735941636	0.0003873716831299632	0.0003872966740898113
AL356421.2	0.0	0	15489	0.0	0.0	0.0
OPN5	0.0	0	15489	0.0	0.0	0.0
PTCHD4	90.0	85	15489	0.005487765511007812	0.005810575246949448	0.005793758964669834
AL353138.1	7.0	7	15489	0.0004519336303182904	0.0004519336303182904	0.000451831539073004
AL391538.1	0.0	0	15489	0.0	0.0	0.0
MMUT	1232.0	1109	15489	0.07159919943185486	0.07954031893601911	0.07653531991491025
CENPQ	278.0	266	15489	0.017173477952095034	0.01794822131835496	0.017789053689722955
GLYATL3	0.0	0	15489	0.0	0.0	0.0
C6orf141	76.0	75	15489	0.00484214603912454	0.004906707986312867	0.004894709327949742
RHAG	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
CRISP2	0.0	0	15489	0.0	0.0	0.0
AL121974.1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
CRISP3	0.0	0	15489	0.0	0.0	0.0
PGK2	0.0	0	15489	0.0	0.0	0.0
AL359458.1	0.0	0	15489	0.0	0.0	0.0
CRISP1	0.0	0	15489	0.0	0.0	0.0
DEFB133	0.0	0	15489	0.0	0.0	0.0
DEFB114	0.0	0	15489	0.0	0.0	0.0
DEFB113	0.0	0	15489	0.0	0.0	0.0
DEFB110	0.0	0	15489	0.0	0.0	0.0
DEFB112	0.0	0	15489	0.0	0.0	0.0
AL138826.1	0.0	0	15489	0.0	0.0	0.0
AL132799.1	0.0	0	15489	0.0	0.0	0.0
AL360175.1	0.0	0	15489	0.0	0.0	0.0
AL135908.1	0.0	0	15489	0.0	0.0	0.0
TFAP2D	0.0	0	15489	0.0	0.0	0.0
TFAP2B	0.0	0	15489	0.0	0.0	0.0
AL355997.1	0.0	0	15489	0.0	0.0	0.0
PKHD1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
LINCMD1	0.0	0	15489	0.0	0.0	0.0
IL17A	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
IL17F	0.0	0	15489	0.0	0.0	0.0
MCM3	1946.0	1709	15489	0.11033636774485119	0.12563754922848472	0.11834958556199272
PAQR8	536.0	515	15489	0.03324940280198851	0.03460520369294338	0.034019908241111986
EFHC1	1212.0	1110	15489	0.07166376137904319	0.07824907999225257	0.07533850330385866
TRAM2	1341.0	1224	15489	0.07902382335851249	0.08657757117954677	0.08303291363709289
TRAM2-AS1	321.0	308	15489	0.019885079734004777	0.020724385047453033	0.020512556655758903
TMEM14A	2021.0	1769	15489	0.11421008457615081	0.13047969526760927	0.12264205173213874
GSTA2	0.0	0	15489	0.0	0.0	0.0
GSTA1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
GSTA5	0.0	0	15489	0.0	0.0	0.0
GSTA3	0.0	0	15489	0.0	0.0	0.0
GSTA4	1051.0	958	15489	0.061850345406417456	0.06785460649493189	0.0656515950299235
ICK	543.0	510	15489	0.03292659306604687	0.03505713732326167	0.03445663033683254
FBXO9	2643.0	2277	15489	0.14700755374782104	0.1706372264187488	0.15754823851298108
AL512347.1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
GCM1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
ELOVL5	4666.0	3539	15489	0.22848473109948997	0.3012460455807347	0.26332230200350737
AL034374.1	98.0	96	15489	0.006197946930079411	0.006327070824456066	0.006307138941292179
GCLC	1380.0	1248	15489	0.08057331009103234	0.08909548711989154	0.0853475234125526
AL033397.2	0.0	0	15489	0.0	0.0	0.0
AL033397.1	0.0	0	15489	0.0	0.0	0.0
LINC01564	13.0	12	15489	0.0007747433662599264	0.0008393053134482536	0.0008389532936979234
KLHL31	83.0	82	15489	0.00529407966944283	0.0053586416166311575	0.005344335182587546
AL590652.1	240.0	231	15489	0.014913809800503584	0.015494867325198529	0.015376047692883674
LRRC1	1192.0	1099	15489	0.07095357995997159	0.07695784104848602	0.07414025260629663
AL033384.2	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
MLIP	72.0	70	15489	0.004519336303182904	0.004648460197559558	0.004637689471751082
AL033384.1	198.0	195	15489	0.012589579701723804	0.012783265543288786	0.012702249308481501
MLIP-AS1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
MLIP-IT1	4.0	4	15489	0.0002582477887533088	0.0002582477887533088	0.00025821444853301275
AL359380.1	0.0	0	15489	0.0	0.0	0.0
TINAG	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
AL589946.1	0.0	0	15489	0.0	0.0	0.0
AL512363.1	10.0	9	15489	0.0005810575246949448	0.000645619471883272	0.0006454111492919597
FAM83B	53.0	51	15489	0.0032926593066046872	0.0034217832009813417	0.003415942221428714
AL049555.1	0.0	0	15489	0.0	0.0	0.0
HCRTR2	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
GFRAL	0.0	0	15489	0.0	0.0	0.0
HMGCLL1	28.0	28	15489	0.0018077345212731616	0.0018077345212731616	0.0018061025357252005
BMP5	141.0	134	15489	0.008651300923235844	0.009103234553554135	0.009062049867763492
COL21A1	172.0	165	15489	0.010652721286073988	0.011104654916392278	0.011043450918675075
AL031779.1	0.0	0	15489	0.0	0.0	0.0
DST	2310.0	1976	15489	0.12757440764413455	0.14913809800503583	0.13901218137899413
AL512422.1	0.0	0	15489	0.0	0.0	0.0
BEND6	86.0	82	15489	0.00529407966944283	0.005552327458196139	0.005536970107895091
KIAA1586	383.0	367	15489	0.02369423461811608	0.024727225773129316	0.024426455976895228
ZNF451	1625.0	1447	15489	0.09342113758150945	0.1049131641810317	0.09976674743024133
ZNF451-AS1	29.0	28	15489	0.0018077345212731616	0.0018722964684614889	0.0018705459061357742
BAG2	963.0	885	15489	0.05713732326166957	0.06217315514235909	0.060316955802555895
RAB23	1243.0	1146	15489	0.07398799147782296	0.08025050035509071	0.07719295901433024
PRIM2	373.0	353	15489	0.022790367357479503	0.024081606301246044	0.023796217095506125
FO680682.1	0.0	0	15489	0.0	0.0	0.0
AL021368.3	78.0	78	15489	0.0050358318806895215	0.0050358318806895215	0.005023194488090524
AL021368.5	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AL021368.1	28.0	27	15489	0.0017431725740848344	0.0018077345212731616	0.0018061025357252005
AL021368.2	231.0	227	15489	0.014655562011750275	0.014913809800503584	0.014803692435438737
AL445250.1	25.0	24	15489	0.0015494867325198528	0.00161404867970818	0.0016127475030580907
AL590227.1	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AL512427.2	0.0	0	15489	0.0	0.0	0.0
KHDRBS2-OT	140.0	134	15489	0.008651300923235844	0.009038672606365808	0.008998068294434778
KHDRBS2	269.0	257	15489	0.01659242042740009	0.017367163793660018	0.0172180782578746
AL355347.1	0.0	0	15489	0.0	0.0	0.0
FKBP1C	3.0	3	15489	0.0001936858415649816	0.0001936858415649816	0.0001936670868840086
LGSN	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
PTP4A1	0.0	0	15489	0.0	0.0	0.0
AL135905.1	81.0	80	15489	0.005164955775066176	0.005229517722254503	0.005215891280285212
AL135905.2	168.0	164	15489	0.01058815933888566	0.01084640712763897	0.010788006763764124
PHF3	2811.0	2414	15489	0.15585254051262187	0.18148363354638775	0.1667709652817535
EYS	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
SCAT8	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
AL357375.1	0.0	0	15489	0.0	0.0	0.0
AL713998.1	9.0	8	15489	0.0005164955775066176	0.0005810575246949448	0.0005808887761366913
AL713998.3	0.0	0	15489	0.0	0.0	0.0
AL713998.4	0.0	0	15489	0.0	0.0	0.0
AL646090.2	6.0	6	15489	0.0003873716831299632	0.0003873716831299632	0.0003872966740898113
AL646090.1	2.0	1	15489	6.45619471883272e-05	0.0001291238943766544	0.00012911555860416213
AL593844.1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
LINC02549	0.0	0	15489	0.0	0.0	0.0
AL606923.2	2.0	2	15489	0.0001291238943766544	0.0001291238943766544	0.00012911555860416213
AL391807.1	83.0	81	15489	0.005229517722254503	0.0053586416166311575	0.005344335182587546
ADGRB3	47.0	47	15489	0.0030344115178513784	0.0030344115178513784	0.003029816983347348
LMBRD1	4284.0	3318	15489	0.21421654077086966	0.27658338175479374	0.2441872761730708
COL19A1	26.0	26	15489	0.0016786106268965072	0.0016786106268965072	0.001677203334721774
COL9A1	43.0	42	15489	0.0027116017819097424	0.0027761637290980696	0.002772317303799129
AL160262.1	0.0	0	15489	0.0	0.0	0.0
AL080275.1	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
AL365226.2	1.0	1	15489	6.45619471883272e-05	6.45619471883272e-05	6.455986315551382e-05
AL365226.1	23.0	23	15489	0.0014849247853315256	0.0014849247853315256	0.001483823374728932
FAM135A	426.0	407	15489	0.02627671250564917	0.027503389502227388	0.0271319661684344
SDHAF4	368.0	351	15489	0.02266124346310285	0.02375879656530441	0.02348094864180871
AL583856.2	38.0	38	15489	0.0024533539931564335	0.0024533539931564335	0.0024503494334109617
SMAP1	1194.0	1059	15489	0.0683711020724385	0.07708696494286267	0.07426014230791486
B3GAT2	62.0	60	15489	0.003873716831299632	0.004002840725676286	0.0039948506735787955
AL096709.1	0.0	0	15489	0.0	0.0	0.0
AL589935.1	62.0	61	15489	0.003938278778487959	0.004002840725676286	0.0039948506735787955
AL589935.3	0.0	0	15489	0.0	0.0	0.0
OGFRL1	1400.0	1256	15489	0.08108980566853896	0.09038672606365808	0.08653242787016249
AL136164.1	0.0	0	15489	0.0	0.0	0.0
LINC00472	1049.0	976	15489	0.06301246045580734	0.06772548260055523	0.0655306687343532
LINC01626	0.0	0	15489	0.0	0.0	0.0
AL035467.2	0.0	0	15489	0.0	0.0	0.0
RIMS1	10.0	10	15489	0.000645619471883272	0.000645619471883272	0.0006454111492919597
FO393414.3	20.0	20	15489	0.001291238943766544	0.001291238943766544	0.0012904060116940479
KCNQ5	404.0	387	15489	0.024985473561882625	0.02608302666408419	0.025748666149060788
