cluster_1,,B cell,B cell,B cell,B cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell
CD40LG,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0038895542178215368,0.0,0.0,0.0,0.010048662993833378,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,MMP9,0.0,0.0,0.0,0.0,0.0,0.679680112304552,1.1124861622073992,0.6771557553728641,0.0,0.9725226400751934,1.4053286899780404,0.9699982831435054,0.0,0.3761810697589163,0.8089871196617633,0.37365671282722834
RELN,ITGB6,0.0,0.0,0.0,0.0,0.0,0.0008412411794416967,0.007838980101463685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CTSL,0.0,0.0,0.0,0.0,0.0,0.374688275598231,0.48948648713346316,0.15562585570689622,0.0,0.403732226637174,0.5185304381724062,0.18466980674583922,0.0,0.3800865078426316,0.49488471937786377,0.16102408795129686
CCL17,CCR6,0.0,0.0,0.0,0.0,0.0,0.00284283631016189,0.0,0.0,0.0,0.02146049420913721,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CTSK,0.0,0.0,0.0,0.0,0.0,0.06915687434656378,0.21055209932216412,0.0783613793167842,0.0,0.09820082538550678,0.23959605036110712,0.10740533035572722,0.0,0.0745551065909644,0.21595033156656473,0.08375961156118483
CCL13,CXCR6,0.0,0.0,0.0,0.0,0.0,0.13984916044032897,0.18789824819140433,0.08326937994939737,0.0,0.15406308289174453,0.2021121706428199,0.09748330240081293,0.0,0.13554140263826467,0.18359049038934003,0.07896162214733306
IFNG,CD40LG,0.0,0.0,0.0,0.0,0.0,0.03894786266845647,0.04510697144446831,0.0,0.0,0.06799181370739948,0.07415092248341133,0.0,0.0,0.0443460949128571,0.05050520368886894,0.0
TNF,PTGS2,0.0,0.0,0.0,0.0,0.0,0.009794106780556748,0.0,0.0,0.0,0.008827400818372036,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,ITGA6,0.0,0.0,0.0,0.0,0.0,0.42059682213725696,0.14593698033655284,0.0,0.0,0.3985443167235749,0.12388447492287077,0.0,0.0,0.0,0.0,0.0
IL6,NOTCH3,0.0,0.0,0.0,0.0,0.0,0.15436951204955818,0.17386981433265358,0.094066797727018,0.0,0.156048739839022,0.17554904212211742,0.09574602551648181,0.0,0.0,0.0,0.0
IL1B,PTGS2,0.0,0.0,0.0,0.0,0.0,0.1162930820128995,0.0,0.0,0.0,0.009575099980427743,0.0,0.0,0.0,0.04449956599042121,0.0,0.0
IFNG,TPO,0.0,0.0,0.0,0.0,0.0,0.037623119781507265,0.0,0.0,0.0,0.06666707082045027,0.0,0.0,0.0,0.04302135202590789,0.0,0.0
IGF1,HMOX1,0.0,0.0,0.0,0.0,0.0,0.038375696975074765,0.10943532597049457,0.039726755205924745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,MMP9,0.0,0.0,0.0,0.0,0.0,1.2873468205921397,1.7201528704949867,1.2848224636604517,0.0,0.7323769686047815,1.1651830185076286,0.7298526116730936,0.0,0.472779084703992,0.905585134606839,0.470254727772304
CXCL11,CCR7,0.0,0.0,0.0,0.0,0.0,0.49075072556006555,0.6167009030530839,0.0,0.0,0.3376641064715334,0.46361428396455173,0.0,0.0,0.26333720122548626,0.3892873787185046,0.0
CCL4,CXCR6,0.0,0.0,0.0,0.0,0.0,0.405738648862189,0.4537877366132644,0.3491588683712574,0.0,0.39507492957386553,0.4431240173249409,0.33849514908293393,0.0,0.29839537305238095,0.3464444608034563,0.24181559256144933
CCL2,CXCR6,0.0,0.0,0.0,0.0,0.0,0.2072777811006287,0.2553268688517041,0.1506980006096971,0.0,0.2616754409767849,0.30972452872786027,0.20509566048585331,0.0,0.13706049796827594,0.18510958571935132,0.08048071747734434
COMP,ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL3,CXCR6,0.0,0.0,0.0,0.0,0.0,0.15138502803263643,0.19943411578371179,0.0948052475417048,0.0,0.1457080115731839,0.19375709932425927,0.08912823108225229,0.0,0.0,0.0,0.0
CCL20,CXCR6,0.0,0.0,0.0,0.0,0.0,0.10697838861811071,0.1550274763691861,0.05039860812717911,0.0,0.1116657775223674,0.15971486527344275,0.05508599703143579,0.0,0.0,0.0,0.0
CCL18,CCR6,0.0,0.0,0.0,0.0,0.0,0.10953224852145432,0.0,0.0,0.0,0.19104275838586768,0.0,0.0,0.0,0.03995524270579415,0.0,0.0
IFNG,KLRD1,0.0,0.0,0.0,0.0,0.0,0.1474158756477908,0.18868293112282225,0.0,0.0,0.17645982668673382,0.21772688216176525,0.0,0.0,0.1528141078921914,0.19408116336722286,0.0
FLT4,FLT1,0.0,0.0,0.0,0.0,0.0,0.06863229228716874,0.05221092327385819,0.05549684223976943,0.0,0.06498223295213544,0.04856086393882488,0.05184678290473612,0.0,0.0,0.0,0.0
CCL3,CXCR6,0.0,0.0,0.0,0.0,0.0,0.2761172085233228,0.3241662962743982,0.21953742803239118,0.0,0.3370857366399937,0.38513482439106905,0.2805059561490621,0.0,0.4201659763685518,0.46821506411962716,0.3635861958776202
CXCL2,CCR6,0.0,0.0,0.0,0.0,0.0,0.0737243649618815,0.0,0.0,0.0,0.03021065286025894,0.0,0.0,0.0,0.04508046729609566,0.0,0.0
CSF2,CEACAM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,SFTPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,PDGFRB,0.0,0.0,0.0,0.0,0.0,0.17043970009379,0.14645821087809618,0.0,0.0,0.0,0.0,0.0,0.0,0.15604453521557626,0.13206304599988244,0.0
CCL1,CCR4,0.0,0.0,0.0,0.0,0.0,0.0009261946968115863,0.0,0.08715666360478978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,MMP9,0.0,0.0,0.0,0.0,0.0,0.1549541954524878,0.5877602453553348,0.15242983852079983,0.0,0.04823621342001604,0.48104226332286304,0.04571185648832807,0.0,0.08316067943000952,0.5159667293328565,0.08063632249832153
CCL3L1,CCR6,0.0,0.0,0.0,0.0,0.0,0.04429449561009447,0.0,0.0,0.0,0.04464667276594121,0.0,0.0,0.0,0.04313237746942097,0.0,0.0
CCL14,CCR6,0.0,0.0,0.0,0.0,0.0,0.00536520043664967,0.0,0.0,0.0,0.013242961636062079,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,VEGFA,0.0,0.0,0.0,0.0,0.0,0.16757635459389836,0.0,0.15318118971568465,0.0,0.2219740144700546,0.0,0.20757884959184086,0.0,0.0973590714615456,0.0,0.08296390658333189
XCL1,CXCR6,0.0,0.0,0.0,0.0,0.0,0.10581015478331832,0.1538592425343937,0.04923037429238672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.01991162535433128,0.0,0.10614209426230947,0.0,0.024881341782881268,0.0,0.11111181069085946,0.0,0.0,0.0,0.0
IL17A,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL18,CXCR6,0.0,0.0,0.0,0.0,0.0,0.20511840845392484,0.25316749620500023,0.14853862796299325,0.0,0.2866289183183382,0.33467800606941356,0.23004913782740657,0.0,0.13554140263826467,0.18359049038934003,0.07896162214733306
TPSAB1,MMP2,0.0,0.0,0.0,0.0,0.0,0.02210555143267432,0.07929335871768475,0.0,0.0,0.026019477810895003,0.08320728509590544,0.0,0.0,0.0,0.0,0.0
CCL13,CCR7,0.0,0.0,0.0,0.0,0.0,0.05668098037368818,0.18263115786670653,0.0,0.0,0.07089490282510374,0.1968450803181221,0.0,0.0,0.05237322257162388,0.1783234000646422,0.0
IFNG,LOX,0.0,0.0,0.0,0.0,0.0,0.05419720391194343,0.04442799849317121,0.0,0.0,0.08324115495088644,0.07347194953211422,0.0,0.0,0.05959543615634406,0.049826230737571836,0.0
IL17A,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL10,CXCR6,0.0,1.9488633166299203,1.9969124043809956,1.8922835361389887,0.0,0.7593643766043718,0.8074134643554471,0.7027845961134402,0.0,0.5871563542705577,0.6352054420216331,0.5305765737796261,0.0,0.309572665944292,0.3576217536953674,0.2529928854533604
CCL20,CCR4,0.0,0.0,0.0,0.0,0.0,0.009897188833698504,0.0,0.0961276577416767,0.0,0.014584577737955183,0.0,0.10081504664593338,0.0,0.0,0.0,0.0
CCL7,CXCR6,0.0,0.0,0.0,0.0,0.0,0.10353294075778786,0.15158202850886324,0.04695316026685627,0.0,0.10757075036336712,0.1556198381144425,0.050990969872435524,0.0,0.0,0.0,0.0
CD40LG,VEGFA,0.0,0.0,0.0,0.0,0.0,0.05960359424683342,0.0,0.04520842936861969,0.0,0.06576270302284526,0.0,0.05136753814463153,0.0,0.0,0.0,0.0
CSF3,BIRC3,0.0,0.0,0.0,0.0,0.0,0.16395353485201392,0.33261066311192505,0.0,0.0,0.0908533991371131,0.25951052739702424,0.0,0.0,0.13118534584443303,0.29984247410434417,0.0
XCL2,CXCR6,0.0,0.0,0.0,0.0,0.0,0.11699282513874348,0.16504191288981887,0.06041304464781189,0.0,0.12196254156729347,0.17001162931836886,0.06538276107636187,0.0,0.0,0.0,0.0
IL20,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,MMP9,0.0,0.0,0.0,0.0,0.0,0.0531648680521444,0.4859709179549914,0.05064051112045642,0.0,0.05484409584160823,0.48765014574445525,0.052319738909920255,0.0,0.0,0.0,0.0
CCL8,CXCR6,0.0,0.0,0.0,0.0,0.0,0.20994545872535275,0.2579945464764281,0.15336567823442113,0.0,0.15068797399200318,0.19873706174307856,0.09410819350107158,0.0,0.0,0.0,0.0
CCL21,CCR4,0.0,0.0,0.0,0.0,0.0,0.057044301061327594,0.0,0.1432747699693058,0.0,0.2114312303854998,0.0,0.29766169929347797,0.0,0.09517856082558881,0.0,0.181409029733567
IL12B,CXCL9,0.0,0.0,0.0,0.0,0.0,0.6019752222963614,0.8857833620263506,0.2560931448571072,0.0,0.6148782148002796,0.8986863545302688,0.2689961373610254,0.0,0.0,0.0,0.0
NPPA,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,MMP3,0.0,0.0,0.0,0.0,0.0,0.2049262542633073,0.13300455425041305,0.0,0.0,0.09820827223083553,0.026286572217941284,0.0,0.0,0.133132738240829,0.06121103822793475,0.0
CCL7,CCR4,0.0,0.0,0.0,0.0,0.0,0.006451740973375662,0.0,0.09268220988135385,0.0,0.010489550578954917,0.0,0.09672001948693311,0.0,0.0,0.0,0.0
CCL14,CCR7,0.0,0.0,0.0,0.0,0.0,0.017783180302479402,0.14373335779549773,0.0,0.0,0.025660941501891812,0.15161111899491014,0.0,0.0,0.0,0.0,0.0
PPBP,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,CXCL10,0.0,0.0,0.0,0.0,1.8582825016509783,0.6687835616254298,0.4965755392916157,0.21899185096535,1.8573157956887936,0.6678168556632451,0.49560883332943095,0.2180251450031653,0.0,0.0,0.0,0.0
IL6,HMOX1,0.0,0.0,0.0,0.0,0.0,0.04920524287980448,0.12026487187522429,0.05055630111065446,0.0,0.050884470669268315,0.12194409966468811,0.052235528900118296,0.0,0.0,0.0,0.0
CCL22,CCR6,0.0,0.0,0.0,0.0,0.0,0.009258941636051647,0.0,0.0,0.0,0.05234061655831723,0.0,0.0,0.0,0.045454790141917945,0.0,0.0
CCL2,F3,0.0,0.0,0.0,0.0,1.960350709435308,0.26365669669572694,0.1319016698116529,0.14097721533246668,2.014748369311464,0.3180543565718832,0.18629932968780913,0.19537487520862293,1.8901334263029552,0.19343941356337419,0.06168438667930014,0.07075993220011392
MDK,VEGFA,0.0,0.0,0.0,0.0,0.0,0.5356533969911638,0.0,0.5212582321129501,0.0,0.2375704895368644,0.0,0.22317532465865067,0.0,0.1458120476656457,0.0,0.131416882787432
IL2,FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEP,FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07232075784454782,0.05589938883123727,0.059185307797148506,0.0,0.0,0.0,0.0
CXCL14,CCR6,0.0,0.0,0.0,0.0,0.0,0.003652139221674804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046752925377114014,0.0,0.0
SPARC,MMP14,0.0,0.0,0.0,0.0,0.0,0.80161363053761,0.8734733617318344,0.0,0.0,0.8067065035958212,0.8785662347900456,0.0,0.0,0.31950497186771243,0.39136470306193694,0.0
IL10,CD14,0.0,0.0,0.0,0.0,0.0,0.2167962366376937,0.47190679192779306,0.04460226448534952,0.0,0.220425057391717,0.4755356126818163,0.04823108523937282,0.0,0.0,0.0,0.0
IL1A,CSF1,0.0,0.0,0.0,0.0,0.0,0.1503115928059306,0.16331813408039542,0.10754571601282659,0.0,0.1282590873922485,0.14126562866671333,0.0854932105991445,0.0,0.0,0.0,0.0
IL2,HSP90AA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,CCR6,0.0,0.0,0.0,0.0,0.0,0.6408483054682355,0.0,0.0,0.0,0.9336908332388768,0.0,0.0,0.0,0.3373492629225997,0.0,0.0
CCL2,CCR6,0.0,0.0,0.0,0.0,0.0,0.11169162116815817,0.0,0.0,0.0,0.16608928104431442,0.0,0.0,0.0,0.04147433803580542,0.0,0.0
CSF2,MMP14,0.0,0.0,0.0,0.0,0.0,0.16016996176016368,0.23202969295438813,0.0,0.0,0.17273995285100813,0.24459968404523258,0.0,0.0,0.0,0.0,0.0
PI3,TNF,0.0,0.0,0.0,0.0,0.0,0.029486122630830877,0.028519416668646165,0.0,0.0,0.01377459211050593,0.012807886148321217,0.0,0.0,0.0,0.0,0.0
OSM,PTGS2,0.0,0.0,0.0,0.0,0.0,0.00446137656940125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,PDGFRA,0.0,0.0,0.0,0.0,0.0,0.008341621986188943,0.0,0.04608651632649165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL13,CCR4,0.0,0.0,0.0,0.0,0.0,0.04276796065591676,0.0,0.12899842956389496,0.0,0.05698188310733232,0.0,0.14321235201531052,0.0,0.03846020285385245,0.0,0.12469067176183066
COL6A3,ITGA6,0.0,0.0,0.0,0.0,0.0,0.4162192984297706,0.1415594566290665,0.0,0.0,0.5114995945734628,0.23683975277275873,0.0,0.0,0.4390429643116063,0.1643831225109022,0.0
CCL3,CCR7,0.0,0.0,0.0,0.0,0.0,0.19294902845668202,0.31889920594970034,0.0,0.0,0.2539175565733529,0.37986773406637125,0.0,0.0,0.336997796301911,0.46294797379492936,0.0
COMP,ITGB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP2,CD24,0.0,0.0,0.0,0.0,0.0,0.029751899404574438,0.04356484747414477,0.0,0.0,0.0608521734076554,0.07466512147722573,0.0,0.0,0.04129512656143945,0.055108074631009786,0.0
IL6,PTGS2,0.0,0.0,0.0,0.0,0.0,0.014503754612556099,0.0,0.0,0.0,0.01618298240201993,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CXCL9,0.0,0.0,0.0,0.0,0.0,0.6390660754903073,0.9228742152202964,0.29318399805105316,0.0,0.6681100265292503,0.9519181662592395,0.3222279490899962,0.0,0.6444643077347079,0.9282724474646971,0.2985822302954538
CSF3,CXCL12,0.0,0.0,0.0,0.0,0.0,0.1832041695045991,0.23021456646308397,0.0,0.0,0.11010403378969827,0.15711443074818315,0.0,0.0,0.1504359804970182,0.19744637745550309,0.0
IGF1,FLT4,0.0,0.0,0.0,0.0,0.0,0.012247432173753493,0.008597372838720186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,PTGDS,0.0,0.0,0.0,0.0,0.0,0.1352500898860266,0.4090610006423737,0.15491522448369482,0.0,0.028532107853554846,0.3023430186099019,0.04819724245122305,0.0,0.0634565738635483,0.3372674846198954,0.08312170846121653
FGFR4,MMP9,0.0,0.0,0.0,0.0,0.0,0.04192258926878175,0.4747286391716288,0.039398232337093775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL9,CCR7,0.0,0.0,0.0,0.0,0.0,0.6162550535087737,0.7422052310017921,0.0,0.0,0.9000631932387629,1.0260133707317813,0.0,0.0,0.27037297606951965,0.396323153562538,0.0
IGF1,PDGFRB,0.0,0.0,0.0,0.0,0.0,0.11344041354884797,0.08945892433315415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100B,BIRC3,0.0,0.0,0.0,0.0,0.0,0.07903557520440775,0.24769270346431888,0.0,0.0,0.08153905888686763,0.25019618714677877,0.0,0.0,0.0,0.0,0.0
VEGFA,PDGFRA,0.0,0.0,0.0,0.0,0.0,0.06484543553628341,0.0,0.10259032987658612,0.0,0.0,0.0,0.0,0.0,0.05045027065806969,0.0,0.0881951649983724
IL17A,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3,ITGB6,0.0,0.0,0.0,0.0,0.0,0.06464934163208914,0.07164708055411112,0.0,0.0,0.15992963777578137,0.16692737669780336,0.0,0.0,0.08747300751392484,0.09447074643594683,0.0
OLR1,MMP3,0.0,0.0,0.0,0.0,0.0,0.09125720545867788,0.019335505445783642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD160,KLRD1,0.0,0.0,0.0,0.0,0.0,0.117259229507332,0.15852628498236346,0.0,0.0,0.14570543776654174,0.1869724932415732,0.0,0.0,0.0,0.0,0.0
CCL22,CXCR6,0.0,0.0,0.0,0.0,0.0,0.10484510156852216,0.15289418931959753,0.04826532107759056,0.0,0.14792677649078775,0.1959758642418631,0.09134699599985614,0.0,0.14104095007438847,0.18909003782546382,0.08446116958345685
CXCL1,CCR4,0.0,0.0,0.0,0.0,0.0,0.05605614207159187,0.0,0.14228661097957007,0.0,0.05385786031520675,0.0,0.14008832922318495,0.0,0.0,0.0,0.0
LAMA3,ITGB6,0.0,0.0,0.0,0.0,0.0,0.12000647474277089,0.12700421366479286,0.0,0.0,0.010042692063626069,0.01704043098564806,0.0,0.0,0.08868132422607723,0.09567906314809921,0.0
IL2,TNFRSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,INSR,0.0,0.0,0.0,0.0,0.0,0.03487941928297163,0.05832616195050963,0.0,0.0,0.033912713320786915,0.05735945598832492,0.0,0.0,0.0,0.0,0.0
IL6,TSHR,0.0,0.0,0.0,0.0,0.0,0.01252676098811272,0.03094725207465665,0.0,0.0,0.014205988777576551,0.03262647986412048,0.0,0.0,0.0,0.0,0.0
CXCL6,CXCR6,0.0,0.0,0.0,0.0,0.0,0.09811774347286674,0.1461668312239421,0.04153796298193513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEP,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8657095391174843,0.16901552637790315,0.03726049949382913,0.046336045014642925,0.0,0.0,0.0,0.0
CCL1,CCR6,0.0,0.0,0.0,0.0,0.0,0.00242123454875328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,CCR7,0.0,0.0,0.0,0.0,0.0,0.12410960103398791,0.2500597785270062,0.0,0.0,0.17850726091014416,0.3044574384031625,0.0,0.0,0.05389231790163515,0.17984249539465347,0.0
CCL26,CCR4,0.0,0.0,0.0,0.0,0.0,0.0026587078862861163,0.0,0.08888917679426431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL9,CCR6,0.0,0.0,0.0,0.0,0.0,0.603837073642944,0.0,0.0,0.0,0.8876452133729332,0.0,0.0,0.0,0.2579549962036899,0.0,0.0
CCL8,CCR7,0.0,0.0,0.0,0.0,0.0,0.12677727865871197,0.2527274561517303,0.0,0.0,0.0675197939253624,0.19346997141838074,0.0,0.0,0.0,0.0,0.0
CD40LG,F3,0.0,0.0,0.0,0.0,1.852377949088243,0.15568393634866198,0.023928909464587957,0.03300445498540174,1.8585370578642548,0.16184304512467382,0.030088018240599798,0.03916356376141358,0.0,0.0,0.0,0.0
CXCL10,CCR7,0.0,1.8656951365632795,1.9916453140562977,0.0,0.0,0.676196196537731,0.8021463740307494,0.0,0.0,0.5039881742039168,0.6299383516969352,0.0,0.0,0.22640448587765125,0.35235466337066956,0.0
FGF7,PDGFRB,0.0,0.0,0.0,0.0,0.0,0.11393588654369552,0.0899543973280017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL17,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0984289962426324,0.14647808399370776,0.0418492157517008,0.0,0.11704665414160773,0.1650957418926831,0.06046687365067612,0.0,0.0,0.0,0.0
CXCL12,MMP9,0.0,0.0,0.0,0.0,0.0,0.10742005004757942,0.5402260999504265,0.10489569311589145,0.0,0.1544304470060643,0.5872364969089113,0.15190609007437633,0.0,0.0,0.0,0.0
CXCL3,CCR4,0.0,0.0,0.0,0.0,0.0,0.054303828248224204,0.0,0.14053429715620241,0.0,0.048626811788771686,0.0,0.13485728069674988,0.0,0.0,0.0,0.0
IGF1,FLT1,0.0,0.0,0.0,0.0,0.0,0.05877382230531148,0.04235245329200093,0.04563837225791217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,MUC5AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL14,CCR4,0.0,0.0,0.0,0.0,0.0,0.0021570993697331104,0.0,0.08838756827771131,0.0,0.0,0.0,0.0,0.0,0.04525788552517232,0.0,0.13148835443315052
OSM,F3,0.0,0.0,0.0,0.0,1.8529497714398229,0.1562557587002417,0.024500731816167666,0.03357627733698146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,CCR6,0.0,0.0,0.0,0.0,0.0,0.3101524889297185,0.0,0.0,0.0,0.299488769641395,0.0,0.0,0.0,0.20280921311991043,0.0,0.0
HLA-G,KLRC2,0.0,0.0,0.0,0.0,0.0,0.008194602513334459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,TNF,0.0,0.0,0.0,0.0,0.0,0.01429925590449315,0.013332549942308439,0.0,0.0,0.026869246995337586,0.025902541033152874,0.0,0.0,0.0,0.0,0.0
IGF1,FGFR2,0.0,0.0,0.0,0.0,0.0,0.0013355773406932474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL3,CCR6,0.0,0.0,0.0,0.0,0.0,0.18053104859085228,0.0,0.0,0.0,0.2414995767075232,0.0,0.0,0.0,0.32457981643608125,0.0,0.0
IFNG,CCR6,0.0,0.0,0.0,0.0,0.0,0.03984707027766316,0.0,0.0,0.0,0.06889102131660618,0.0,0.0,0.0,0.04524530252206379,0.0,0.0
CXCL6,CCR7,0.0,0.0,0.0,0.0,0.0,0.01494956340622595,0.14089974089924429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,CCR4,0.0,0.0,0.0,0.0,0.0,0.3086574490777768,0.0,0.394887917985755,0.0,0.2979937297894533,0.0,0.3842241986974315,0.0,0.20131417326796874,0.0,0.28754464217594694
CCL23,CCR6,0.0,0.0,0.0,0.0,0.0,0.0032762793160204455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL14,CCR4,0.0,0.0,0.0,0.0,0.0,0.0038701605847079757,0.0,0.09010062949268617,0.0,0.011747921784120385,0.0,0.09797839069209859,0.0,0.0,0.0,0.0
OSM,ADAMTS4,0.0,0.0,0.0,0.0,0.0,0.06799598458841859,0.03611380894697864,0.08161579315017319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,HMOX1,0.0,0.0,0.0,0.0,0.0,0.13572112787341312,0.2067807568688329,0.13707218610426308,0.0,0.07015239454231467,0.14121202353773446,0.07150345277316464,0.0,0.0,0.0,0.0
CCL8,CCR6,0.0,0.0,0.0,0.0,0.0,0.11435929879288223,0.0,0.0,0.0,0.055101814059532676,0.0,0.0,0.0,0.0,0.0,0.0
IL6,INSR,0.0,0.0,0.0,0.0,0.0,0.039589067114970976,0.06303580978250899,0.0,0.0,0.0412682949044348,0.0647150375719728,0.0,0.0,0.0,0.0,0.0
CCL3L1,CCR7,0.0,0.0,0.0,0.0,0.0,0.0567124754759242,0.18266265296894252,0.0,0.0,0.05706465263177094,0.18301483012478928,0.0,0.0,0.0555503573352507,0.18150053482826903,0.0
DKK1,LRP1,0.0,0.0,0.0,0.0,0.0,0.1804225316086823,0.238538400757294,0.15930713840345326,0.0,0.0,0.0,0.0,0.0,0.0970125106610294,0.1551283798096411,0.07589711745580037
IGF1,KDR,0.0,0.0,0.0,0.0,0.0,0.04013757468513314,0.0329107106827138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL6,CCR4,0.0,0.0,0.0,0.0,0.0,0.0010365436884545243,0.0,0.08726701259643273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CXCL10,0.0,0.0,0.0,0.0,1.9071984291804192,0.7176994891548707,0.5454914668210565,0.26790777849479086,2.0615853585045913,0.8720864184790429,0.6998783961452287,0.42229470781896306,1.9453326889446803,0.7558337489191319,0.5836257265853178,0.3060420382590521
CCL26,CCR6,0.0,0.0,0.0,0.0,0.0,0.00415374773822781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL7,CCR6,0.0,0.0,0.0,0.0,0.0,0.007946780825317357,0.0,0.0,0.0,0.011984590430896612,0.0,0.0,0.0,0.0,0.0,0.0
IL10,CSF1,0.0,0.0,0.0,0.0,0.0,0.0849530433833308,0.09795958465779563,0.04218716659022681,0.0,0.08858186413735411,0.10158840541181893,0.04581598734425011,0.0,0.0,0.0,0.0
THBS1,ITGB6,0.0,0.0,0.0,0.0,0.0,0.2021081856407698,0.20910592456279178,0.0,0.0,0.008719977644425565,0.015717716566447555,0.0,0.0,0.07962651299818795,0.08662425192020992,0.0
PRSS1,PRSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17F,CXCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,CDH5,0.0,0.0,0.0,0.0,0.0,0.1157259192868333,0.1362920349577084,0.0,0.0,0.0,0.0,0.0,0.0,0.10133075440861958,0.12189687007949465,0.0
THBS4,ITGB6,0.0,0.0,0.0,0.0,0.0,0.00019149262668077967,0.007189231548702767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
