Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	geneset_db
prerank	Hypoxia	0.3848405627551864	0.9959664130898931	0.53125	0.7973510721973835	1.0	40/197	17.02%	SLC2A5;CXCR4;TNFAIP3;PDK1;AMPD3;ETS1;SIAH2;HMOX1;BHLHE40;SLC6A6;BTG1;CP;GLRX;PIM1;PDK3;VHL;RBPJ;PFKFB3;HOXB9;MYH9;ALDOC;ADORA2B;ANKZF1;SCARB1;PRKCA;IGFBP3;NAGK;TKTL1;TGFBI;SLC2A3;GALK1;NR3C1;ENO1;ISG20;CDKN1B;PLAUR;ERO1A;PLAC8;ZNF292;GCNT2	MSigDB_Hallmark_2020
prerank	Apical Junction	0.37994976757374715	0.9847604744172678	0.5536609829488466	0.8032902798476569	1.0	40/196	15.45%	TRAF1;PTPRC;MMP9;ARHGEF6;RAC2;FYB1;CD86;PFN1;VASP;EVL;ARPC2;RHOF;SKAP2;ADAM23;VCAM1;ACTB;CDH11;MADCAM1;ATP1A3;CAP1;ICAM1;ZYX;LAMB3;MYH9;ICAM2;CDH3;CLDN15;AMIGO2;LAMA3;IKBKG;GNAI2;INSIG1;DSC3;TGFBI;CD274;SYK;MAP4K2;MSN;KCNH2;STX4	MSigDB_Hallmark_2020
prerank	Estrogen Response Early	0.37664014836165743	0.9744534037161421	0.5709969788519638	0.8050022609448838	1.0	38/199	14.51%	MYBL1;SLC1A4;RASGRP1;FCMR;SLC7A5;CBFA2T3;UGCG;BCL11B;TIAM1;MYB;MICB;JAK2;SIAH2;BHLHE40;MREG;EGR3;SLC9A3R1;SYT12;UNC119;AQP3;MYBBP1A;GAB2;CXCL12;NADSYN1;PMAIP1;MED13L;SCARB1;ELF1;XBP1;ASB13;ALDH3B1;INPP5F;PTGES;IL6ST;NRIP1;CD44;ELOVL5;KRT13	MSigDB_Hallmark_2020
prerank	Coagulation	0.3727980865996864	0.9489688180328752	0.5995893223819302	0.8518012548067193	1.0	26/128	14.95%	GP1BA;MMP9;OLR1;PLEK;APOC1;SERPINA1;CTSH;MMP11;SH2B2;C2;FYN;ITIH1;APOC2;PROC;CFB;C1QA;LTA4H;CTSE;CFI;C3;TFPI2;PREP;A2M;RABIF;TMPRSS6;F2RL2	MSigDB_Hallmark_2020
prerank	UV Response Up	0.35485516040213155	0.9175072106549379	0.6896551724137931	0.9080308352849337	1.0	37/157	16.66%	RASGRP1;FEN1;HTR7;H2AX;ARRB2;HLA-F;RFC4;TUBA4A;CASP3;BID;HMOX1;E2F5;BTG1;LYN;HSPA13;IRF1;RAB27A;AQP3;ICAM1;TAP1;BAK1;TCHH;CCNE1;DDX21;GLS;NAT1;PPAT;IL6ST;AGO2;ASNS;CDK2;SOD2;PPP1R2;KCNH2;EIF2S3;GCH1;ABCB1	MSigDB_Hallmark_2020
prerank	DNA Repair	0.34699896628833377	0.8882171561841572	0.7575757575757576	0.9174435612960202	1.0	38/149	19.11%	RAD51;PDE6G;HCLS1;TYMS;FEN1;ADA;RFC4;POLD4;POLA2;TP53;PRIM1;BOLA2;ZWINT;ELL;DDB2;POLD1;PNP;RFC3;POLA1;PCNA;ALYREF;ERCC5;AGO4;PDE4B;NME1;ADRM1;RFC2;RFC5;POLH;POLR2D;TAF10;POLR3C;SF3A3;NUDT21;SAC3D1;APRT;ERCC3;TAF9	MSigDB_Hallmark_2020
prerank	Androgen Response	0.3424621332395662	0.8701717149854149	0.7579162410623085	0.9241402656923545	1.0	21/100	13.96%	UBE2J1;PTK2B;INPP4B;ELK4;NGLY1;CENPN;CDK6;TNFAIP8;B2M;RPS6KA3;ARID5B;FADS1;HPGD;IDI1;STK39;SPCS3;INSIG1;HERC3;ADRM1;ELOVL5;UBE2I	MSigDB_Hallmark_2020
prerank	Hedgehog Signaling	0.39303526648626613	0.8977783640235681	0.6482758620689655	0.926816925615682	1.0	6/36	9.55%	CDK5R1;TLE3;ACHE;CDK6;SLIT1;MYH9	MSigDB_Hallmark_2020
prerank	Wnt-beta Catenin Signaling	0.29757169512078785	0.6916659066100871	0.911731843575419	0.9849324299460911	1.0	10/41	13.53%	TCF7;TP53;LEF1;ADAM17;RBPJ;WNT6;WNT1;FRAT1;SKP2;CUL1	MSigDB_Hallmark_2020
prerank	Pancreas Beta Cells	0.2535260146951408	0.5756406191850995	0.9745145631067961	0.9950943864878291	1.0	2/31	10.36%	VDR;INSM1	MSigDB_Hallmark_2020
prerank	Pperoxisome	0.31109562675178437	0.7850080363357229	0.8652849740932642	0.9953101557050887	1.0	25/101	18.95%	TOP2A;ABCB4;ABCD2;IDH2;ESR2;SLC25A19;PABPC1;ACSL4;ACSL5;CTPS1;FADS1;IDI1;IDE;MVP;ABCC5;CTBP1;HSD17B11;ELOVL5;SOD2;VPS4B;ABCB1;MSH2;ATXN1;BCL10;ERCC3	MSigDB_Hallmark_2020
prerank	Glycolysis	0.31160439755580654	0.8082912816118368	0.8906720160481444	0.9960665828365624	1.0	37/197	17.21%	CXCR4;HMMR;SPAG4;DEPDC1;CENPA;KIF20A;CDK1;AURKA;BIK;SLC16A3;HS6ST2;KIF2A;ME2;GLRX;CHST4;STMN1;PKP2;NASP;PDK3;ADORA2B;ANKZF1;IGFBP3;B3GNT3;FUT8;TKTL1;TGFBI;GALK1;CD44;ENO1;B3GAT3;ISG20;BPNT1;ERO1A;POLR3K;AGL;ZNF292;PMM2	MSigDB_Hallmark_2020
prerank	Epithelial Mesenchymal Transition	0.2827479765767418	0.7301309917353389	0.9718875502008032	1.0	1.0	34/200	18.42%	TNFAIP3;COL7A1;ADAM12;WIPF1;GLIPR1;IL32;TGFB1;GREM1;BASP1;FAS;TNC;VCAM1;CDH11;COLGALT1;ANPEP;SERPINE2;CXCL12;LAMA3;GEM;SPP1;IGFBP3;TGFBI;TFPI2;CD44;MCM7;P3H1;LOXL2;PLAUR;LOXL1;TIMP1;NNMT;EMP3;TPM4;IL6	MSigDB_Hallmark_2020
prerank	TGF-beta Signaling	0.2886078306757612	0.7041495039052507	0.9254385964912281	1.0	1.0	12/54	20.42%	TGFB1;SLC20A1;SKIL;NOG;TGFBR1;MAP3K7;ARID4B;APC;SMURF1;SMURF2;PPP1CA;CDK9	MSigDB_Hallmark_2020
