Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	geneset_db
prerank	Natural killer cell mediated cytotoxicity	0.7580724589119103	1.9331830867871846	0.0	0.0	0.0	67/110	14.51%	SH2D1A;PRKCB;PLCG2;ITGAL;KLRK1;LCK;PTPN6;VAV1;ITGB2;ZAP70;HCST;LCP2;CD244;PTK2B;KLRD1;RAC2;NCR3;NFATC2;IFNAR2;PIK3CD;HLA-C;CD247;TNFRSF10A;MICB;FASLG;TNF;HLA-A;LAT;KLRC3;FAS;CASP3;KIR3DL2;PRKCG;BID;NFATC1;IFNG;CD48;GRB2;FYN;PPP3CC;NRAS;PRF1;HLA-B;FCGR3A;SH3BP2;TYROBP;PIK3CA;NCR1;ICAM1;KLRC2;ICAM2;MAP2K1;HLA-E;KRAS;GZMB;PPP3R1;FCER1G;FCGR3B;PPP3CA;PRKCA;SOS1;PPP3CB;HLA-G;KIR2DS4;SH2D1B;SYK;KLRC1	KEGG_2021_Human
prerank	Autoimmune thyroid disease	0.8342630484430446	1.9464512260837714	0.0	0.0	0.0	27/36	11.08%	HLA-DOB;HLA-DMB;HLA-DOA;HLA-DPB1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DQA1;CD86;HLA-DQA2;HLA-C;CD28;HLA-F;CTLA4;HLA-DPA1;FASLG;HLA-A;HLA-DQB1;FAS;CD80;CD40LG;PRF1;HLA-B;CD40;IL10;HLA-E;GZMB	KEGG_2021_Human
prerank	Graft-versus-host disease	0.8405974778550799	1.9551174629320751	0.0	0.0	0.0	25/38	6.64%	HLA-DOB;HLA-DMB;HLA-DOA;HLA-DPB1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DQA1;KLRD1;CD86;HLA-DQA2;HLA-C;CD28;HLA-F;HLA-DPA1;FASLG;TNF;HLA-A;HLA-DQB1;FAS;KIR3DL2;IFNG;CD80;PRF1;HLA-B	KEGG_2021_Human
prerank	Allograft rejection	0.8490024517918098	1.9552083644205913	0.0	0.0	0.0	29/35	11.08%	HLA-DOB;HLA-DMB;HLA-DOA;HLA-DPB1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DQA1;CD86;HLA-DQA2;HLA-C;CD28;HLA-F;HLA-DPA1;FASLG;TNF;HLA-A;HLA-DQB1;FAS;IL12B;IFNG;CD80;CD40LG;PRF1;HLA-B;CD40;IL10;HLA-E;GZMB	KEGG_2021_Human
prerank	Leishmaniasis	0.7946251145785586	1.9584339923347203	0.0	0.0	0.0	43/74	14.10%	HLA-DOB;HLA-DMB;HLA-DOA;PRKCB;HLA-DPB1;HLA-DMA;HLA-DRA;CR1;ITGA4;HLA-DRB1;CYBA;PTPN6;HLA-DQA1;ITGB2;NCF4;CYBB;HLA-DQA2;TGFB1;NCF1;IRAK1;ITGAM;HLA-DPA1;TNF;JAK2;HLA-DQB1;IL12B;JAK1;CR1L;IFNG;FCGR2C;FCGR3A;TLR2;IL10;IRAK4;FCGR1A;NFKB1;MAP3K7;TAB2;FCGR3B;NCF2;C3;FCGR2A;IL12A	KEGG_2021_Human
prerank	Antigen processing and presentation	0.7914885879056774	1.9593438269283598	0.0	0.0	0.0	37/70	10.17%	HLA-DOB;HLA-DMB;HLA-DOA;CIITA;HLA-DPB1;CD8A;HLA-DMA;HLA-DRA;CD74;HLA-DRB1;CD8B2;HLA-DQA1;CD8B;KLRD1;CD4;HLA-DQA2;HLA-C;HLA-F;RFX5;HLA-DPA1;TNF;HLA-A;HLA-DQB1;IFI30;KLRC3;KLRC4;KIR3DL2;CTSS;IFNG;HLA-B;HSPA6;TAPBP;KLRC2;CREB1;TAP1;B2M;HLA-E	KEGG_2021_Human
prerank	Primary immunodeficiency	0.8525563279456844	1.9703649217073822	0.0	0.0	0.0	29/37	9.57%	CIITA;CD8A;BTK;LCK;PTPRC;CD8B2;CD8B;ZAP70;IL2RG;IL7R;AICDA;CD3E;CD3D;BLNK;TNFRSF13C;CD4;CD79A;JAK3;ADA;ICOS;AIRE;RFX5;CD19;CD40LG;TNFRSF13B;DCLRE1C;IGLL1;TAP1;CD40	KEGG_2021_Human
prerank	Intestinal immune network for IgA production	0.8394868218578357	2.002000042557235	0.0	0.0	0.0	34/45	10.25%	HLA-DOB;HLA-DMB;HLA-DOA;CXCR4;HLA-DPB1;TNFRSF17;ITGB7;HLA-DMA;HLA-DRA;ITGA4;HLA-DRB1;HLA-DQA1;AICDA;TNFRSF13C;MAP3K14;CD86;HLA-DQA2;ICOS;ICOSLG;TGFB1;CD28;HLA-DPA1;HLA-DQB1;CD80;CD40LG;TNFRSF13B;MADCAM1;PIGR;CCR9;CD40;IL10;CXCL12;TNFSF13B;CCL25	KEGG_2021_Human
prerank	Th1 and Th2 cell differentiation	0.7642508332188545	1.9305384176079534	0.0	0.0	0.0	48/88	12.11%	HLA-DOB;HLA-DMB;HLA-DOA;HLA-DPB1;IL2RB;HLA-DMA;HLA-DRA;LCK;RUNX3;HLA-DRB1;NFKBIE;HLA-DQA1;ZAP70;IL2RG;IL12RB1;CD3G;CD3E;CD3D;NFATC2;CD4;JAK3;HLA-DQA2;TBX21;STAT4;CD247;HLA-DPA1;JAK2;LAT;HLA-DQB1;IL12B;JAK1;IL4R;NFATC3;NFATC1;IFNG;STAT5A;PPP3CC;TYK2;IKBKB;STAT5B;IL12RB2;RBPJ;IL2RA;NFKB1;GATA3;PPP3R1;PPP3CA;IKBKG	KEGG_2021_Human
prerank	Human T-cell leukemia virus 1 infection	0.6995279434363607	1.8175650448764493	0.0	3.365820428786749e-05	0.001	88/212	13.09%	HLA-DOB;HLA-DMB;E2F2;HLA-DOA;BUB1B;CDC20;HLA-DPB1;ITGAL;IL2RB;HLA-DMA;CCNB2;HLA-DRA;RELB;LCK;NFKB2;CHEK1;HLA-DRB1;HLA-DQA1;ITGB2;IL2RG;MAD2L1;CD3G;CD3E;CD3D;E2F1;TNFRSF13C;CDKN2A;NFATC2;CD4;MAP3K14;SPI1;JAK3;HLA-DQA2;PIK3CD;ETS1;ADCY7;HLA-C;ESPL1;TGFB1;HLA-F;TERT;HLA-DPA1;TNF;CCNE2;HLA-A;CCNA2;HLA-DQB1;JAK1;NFATC3;NFATC1;ELK4;TP53;STAT5A;RB1;PPP3CC;ATM;BUB3;LTA;NRAS;HLA-B;SLC25A5;TCF3;PRKACB;BAX;PIK3CA;IKBKB;STAT5B;ICAM1;ANAPC1;CREB1;TGFBR1;CD40;B2M;MAP2K1;HLA-E;IL2RA;KRAS;NFKB1;CHEK2;CCNE1;PPP3R1;PPP3CA;IKBKG;CDKN2C;PPP3CB;HLA-G;MAD1L1;RANBP1	KEGG_2021_Human
prerank	Tuberculosis	0.7009775970769068	1.825114446513839	0.0	3.5004532459382194e-05	0.001	68/162	12.93%	HLA-DOB;HLA-DMB;HLA-DOA;TLR6;CIITA;HLA-DPB1;HLA-DMA;CORO1A;CARD9;HLA-DRA;CR1;ITGAX;CD74;HLA-DRB1;HLA-DQA1;LSP1;ITGB2;TLR9;CASP8;IL10RA;IL18;HLA-DQA2;TGFB1;IL23A;NOD2;IRAK1;RFX5;ITGAM;HLA-DPA1;TNF;JAK2;TCIRG1;IRAK2;HLA-DQB1;TLR1;VDR;CASP3;IL12B;MALT1;JAK1;BID;CTSS;CR1L;IFNG;CLEC7A;PPP3CC;FCGR2B;FCGR2C;BAX;FCGR3A;TLR2;ATP6V0D2;ATP6V0A2;CASP10;IL10RB;CREB1;IL10;APAF1;IRAK4;FCGR1A;NFKB1;RIPK2;PPP3R1;FCER1G;FCGR3B;PPP3CA;C3;PPP3CB	KEGG_2021_Human
prerank	PD-L1 expression and PD-1 checkpoint pathway in cancer	0.7252847156405806	1.834118069294393	0.0	3.646305464518978e-05	0.001	41/88	13.71%	PDCD1;RASGRP1;LCK;PTPN6;NFKBIE;ZAP70;TLR9;CD3G;CD3E;CD3D;NFATC2;CD4;BATF;PIK3CD;CD247;CD28;JAK2;LAT;EML4;JAK1;NFATC3;NFATC1;IFNG;PPP3CC;NRAS;TLR2;PIK3CA;IKBKB;MAP2K1;KRAS;MTOR;NFKB1;MAP2K6;HIF1A;PPP3R1;MAP2K3;PPP3CA;IKBKG;PPP3CB;BATF3;CD274	KEGG_2021_Human
prerank	DNA replication	0.774308366018643	1.7953176355684537	0.0	0.00019446962477434552	0.006	22/36	14.56%	MCM5;FEN1;POLE2;MCM6;MCM4;RFC4;POLD4;POLA2;PRIM1;MCM3;MCM2;POLE;POLD1;DNA2;RFC3;POLA1;PCNA;RFC1;RFC2;RNASEH2A;RFC5;MCM7	KEGG_2021_Human
prerank	Chemokine signaling pathway	0.6876318430697459	1.7798790533012447	0.0	0.00020419310601306278	0.007	69/183	12.26%	CCL5;PIK3R6;CXCR6;PLCB2;PIK3CG;CXCR4;DOCK2;CCL19;PIK3R5;PRKCB;PLCG2;CXCR3;WAS;CCL22;CCR5;XCL2;GRK6;CCR2;PREX1;RASGRP2;VAV1;GNG7;GRK2;ITK;CCR6;PTK2B;RAC2;CXCL13;CXCR5;JAK3;GNG2;PIK3CD;CCL4;ADCY7;TIAM1;CCL18;XCR1;ARRB2;NCF1;CXCL9;GNG4;JAK2;GNGT2;GRK3;CCL17;GRB2;LYN;CCR4;NRAS;PRKACB;XCL1;CCR9;FGR;PIK3CA;ROCK1;IKBKB;STAT5B;HCK;MAP2K1;CXCL12;CRKL;CCL25;KRAS;NFKB1;CXCL16;CCL4L2;IKBKG;SOS1;GNAI2	KEGG_2021_Human
prerank	Cell adhesion molecules	0.6981828549759814	1.786774637561391	0.0	0.0002112342475997201	0.007	53/138	10.17%	HLA-DOB;PDCD1;HLA-DMB;HLA-DOA;CD22;TIGIT;HLA-DPB1;CD8A;ITGAL;ITGB7;ICAM3;HLA-DMA;HLA-DRA;ITGA4;PTPRC;HLA-DRB1;CD8B2;CD2;HLA-DQA1;CD8B;ITGB2;CD6;SELPLG;CD226;CD4;CD86;HLA-DQA2;HLA-C;ICOS;ICOSLG;CD28;SPN;HLA-F;CTLA4;ITGAM;HLA-DPA1;HLA-A;HLA-DQB1;VCAM1;PDCD1LG2;CD80;CD40LG;NTNG2;MADCAM1;HLA-B;ICAM1;ITGA6;NLGN4X;CD40;ICAM2;CDH3;CLDN15;HLA-E	KEGG_2021_Human
prerank	Cytokine-cytokine receptor interaction	0.6824144455501063	1.7939933129936136	0.0	0.0002187783278711387	0.007	90/258	11.86%	CCL5;CD27;CXCR6;CXCR4;IL21R;CSF2RA;CCL19;IL16;CXCR3;IL21;TNFRSF17;TNFSF11;TNFRSF9;IL2RB;CCL22;NGFR;EBI3;CCR5;RELT;IL9R;XCL2;TNFRSF18;CCR2;IL2RG;IL27RA;TNFSF8;CCR6;IL10RA;IL12RB1;IL18;IL7R;CXCL13;CXCR5;TNFRSF13C;CD4;IFNAR2;IL32;TNFRSF4;CCL4;TNFRSF1B;CCL18;XCR1;LTB;TGFB1;IL23A;CD70;CXCL9;TNFRSF10A;CSF3R;CSF2RB;FASLG;TNF;FAS;IL12B;IL4R;TNFRSF25;IFNG;IL6R;CCL17;CD40LG;CCR4;LTA;CSF1R;TNFRSF13B;XCL1;CCR9;GDF7;GH1;IL12RB2;IL18RAP;IL10RB;IL3RA;TNFSF9;TNFRSF8;TGFBR1;CD40;IL17RA;IL10;CXCL12;TNFSF13B;GDF15;CCL25;BMP10;IL2RA;EDAR;TNFRSF14;CXCL16;TNFRSF6B;TNFSF4;CCL4L2	KEGG_2021_Human
prerank	Viral protein interaction with cytokine and cytokine receptor	0.702109236372926	1.7685465597884071	0.0	0.0002258356932863367	0.008	37/94	11.86%	CCL5;CXCR4;CCL19;CXCR3;IL2RB;CCL22;CCR5;XCL2;CCR2;IL2RG;CCR6;IL10RA;IL18;CXCL13;CXCR5;CCL4;TNFRSF1B;CCL18;XCR1;CXCL9;TNFRSF10A;TNF;IL6R;CCL17;CCR4;LTA;CSF1R;XCL1;CCR9;IL18RAP;IL10RB;IL10;CXCL12;CCL25;IL2RA;TNFRSF14;CCL4L2	KEGG_2021_Human
prerank	Influenza A	0.6793476550272813	1.7561978805362017	0.0	0.0003008202008228157	0.011	52/156	12.16%	HLA-DOB;CCL5;HLA-DMB;HLA-DOA;PRKCB;CIITA;HLA-DPB1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DQA1;CASP8;IL18;TRAF3;IFNAR2;HLA-DQA2;PIK3CD;IKBKE;TNFRSF10A;KPNA2;PYCARD;HLA-DPA1;FASLG;TNF;JAK2;HLA-DQB1;FAS;CASP3;IL12B;JAK1;BID;IFNG;ACTB;TYK2;SLC25A5;BAX;NLRP3;CDK6;PIK3CA;IKBKB;ICAM1;TLR7;MAP2K1;APAF1;IRAK4;BAK1;NFKB1;PABPN1L;IRF3;CASP1;IKBKG;PRKCA	KEGG_2021_Human
prerank	Hepatitis B	0.6728189508780799	1.7317071472726762	0.0	0.00041181802893390816	0.015	59/148	12.75%	E2F2;PRKCB;BIRC5;MMP9;CASP8;PTK2B;TRAF3;E2F1;NFATC2;JAK3;STAT4;PIK3CD;IKBKE;TGFB1;IRAK1;FASLG;TNF;CCNE2;JAK2;CCNA2;FAS;CASP3;JAK1;PRKCG;NFATC3;BID;NFATC1;TP53;STAT5A;GRB2;RB1;NRAS;TYK2;EGR3;BAX;TLR2;PIK3CA;IKBKB;STAT5B;CASP10;DDB2;CREB1;TGFBR1;MAP2K1;PCNA;KRAS;APAF1;IRAK4;NFKB1;MAP3K7;MAP2K6;TAB2;CCNE1;IRF3;MAP2K3;IKBKG;PRKCA;SOS1;TBK1	KEGG_2021_Human
prerank	Yersinia infection	0.6760105694311563	1.7322007592559137	0.0	0.0004242973631440266	0.015	62/136	13.48%	CD8A;WAS;PIP5K1B;ITGA4;LCK;CD8B2;WIPF1;CD8B;VAV1;ZAP70;ARHGEF1;LCP2;PTK2B;IL18;RAC2;LIMK1;FYB1;NFATC2;CD4;PIK3CD;IRAK1;RHOG;PYCARD;ACTR2;ARPC2;TNF;LAT;ARPC1B;ACTR3;SKAP2;NFATC3;MEFV;NFATC1;ARPC5L;ACTB;NLRP3;ARF6;NLRC4;PIK3CA;ROCK1;IKBKB;ARPC3;PKN1;ARPC4;IL10;MAP2K1;RPS6KA3;ARPC5;CRKL;IRAK4;NFKB1;GIT2;MAP3K7;MAP2K6;TAB2;IRF3;MAP2K3;CASP1;IKBKG;TBK1;TRAF2;FCGR2A	KEGG_2021_Human
prerank	C-type lectin receptor signaling pathway	0.6744592647698142	1.7297903177549752	0.0	0.0004250550370067838	0.016	44/102	14.43%	PLCG2;CCL22;CARD9;RELB;NFKB2;LSP1;CASP8;NFATC2;MAP3K14;PIK3CD;IKBKE;IL23A;PYCARD;TNF;IL12B;MALT1;NFATC3;NFATC1;CYLD;CCL17;CLEC7A;PPP3CC;NRAS;EGR3;NLRP3;IRF1;MAPKAPK2;PIK3CA;IKBKB;CBLB;IL10;KRAS;NFKB1;CLEC6A;ITPR2;PPP3R1;FCER1G;CASP1;PPP3CA;IKBKG;PPP3CB;IL12A;IL2;SYK	KEGG_2021_Human
prerank	Coronavirus disease	0.6643189090933338	1.7226298733124668	0.0	0.0006320262805166228	0.025	113/211	18.42%	PRKCB;PLCG2;TRAF3;CYBB;IFNAR2;RPLP1;PIK3CD;IKBKE;RPL8;IRAK1;TNF;RPLP2;RPS21;C2;IL12B;JAK1;PRKCG;RPL13;RPSA;IL6R;RPL18A;RPS29;RPS18;TLR8;RPL28;TYK2;RPS16;RPS3;NLRP3;RPS2;RPS19;TLR2;RPS5;PIK3CA;RPS11;CGAS;RPS15A;RPS8;IKBKB;RPL13A;RPL27;ADAM17;RPS6;UBA52;RPL39;TLR7;RPS10;C7;RPS27;RPL36;RPS17;CFB;RPL36A;RPS7;RPL22L1;IRAK4;RPS20;C1QA;NFKB1;MAP3K7;RPS9;RPL27A;RPL35;TAB2;RPL19;RPL21;IRF3;CASP1;IKBKG;FAU;PRKCA;RPL26;RPL30;C3;TBK1;C3AR1;RPL23A;SELP;RPS12;RPS15;RPL18;FCGR2A;IL6ST;C1QC;C1QB;RPS27A;RPS23;RPL38;IL12A;RPL7A;IL2;SYK;RPL4;RPS13;RPS3A;RPL23;RPL32;C5AR1;STAT3;RPL11;RPL9;RPS24;RPS26;RPS25;RPL34;RPL37;RPS4X;RPS14;RPL14;RPL6;STING1;RPL31;IL6	KEGG_2021_Human
prerank	Cell cycle	0.6697547789280228	1.7088815581166408	0.0	0.0007332030447573297	0.03	64/124	18.17%	BUB1;E2F2;BUB1B;CDC20;CDC45;PKMYT1;CCNB2;CDC6;ORC6;CHEK1;MCM5;PLK1;ORC1;MAD2L1;E2F1;CDKN2A;RBL2;DBF4;ESPL1;MCM6;TTK;MCM4;CDK1;TGFB1;CCNE2;CCNA2;E2F5;TP53;MCM3;RB1;ATM;BUB3;CDC25C;CCNB1;CDK6;MCM2;CDC7;PRKDC;SMC1A;ANAPC1;MAD2L2;CDKN2D;PCNA;SMC3;CHEK2;CCNE1;SKP2;CDKN2C;CDC25A;MAD1L1;RBL1;CUL1;MCM7;CDK2;CDKN1B;YWHAB;MDM2;E2F4;ATR;MYC;E2F3;CDC14A;ANAPC5;RAD21	KEGG_2021_Human
