gene	baseMean	log2FoldChange	stat	pvalue	padj
CCDC65	150.55182149094986	-0.3130328072121718	-2.1881922385111148	0.02865560223620448	0.06891379248839125
PCDHGA10	259.6152486439462	-0.6304631029615362	-2.1881799609335597	0.028656496194709013	0.06891379248839125
LILRP2	1.685744470281224	4.219611808632269	2.188167210350647	0.02865742461923833	0.06891379248839125
RPL7P23	168.8367492347638	0.24036419544093998	2.188062483568828	0.028665051204761177	0.06892527277873058
DYNC1LI1	1293.9890728711625	0.20025357447613215	2.188030921654254	0.028667350001019103	0.06892527277873058
LOC105372185	5.8586108451710475	3.508813966706692	2.1879648979296515	0.028672159319386544	0.06892604854060509
TMOD1	1763.4088714436639	-0.5845455673026848	-2.1879557726661267	0.028672824078999102	0.06892604854060509
GTF2H5	1057.9349365445605	-0.16384006548087665	-2.1878640794057276	0.02867950451066984	0.06893591491112233
NELFE	2900.6537965417688	-0.1418405498352274	-2.187489611820167	0.02870680074959415	0.06898657553711404
AKAP8	2421.3631424017735	0.12661843786334395	2.187482397637754	0.02870732683590275	0.06898657553711404
LOC101929201	26.535584659211047	-0.9956775464229782	-2.187468849486498	0.028708314842350594	0.06898657553711404
FAM136A	2584.628305322548	-0.16228966469472175	-2.187366708373857	0.02871576448223579	0.06899828118385828
LOC102724775	46.485056286659855	-0.6202227001282996	-2.187294506557393	0.02872103151025028	0.06900021135405833
ZNF12	1841.0085694288432	0.1550893628517773	2.1872850043112475	0.02872172474861195	0.06900021135405833
EPHA1-AS1	6.124497432016773	2.1308398245550446	2.1868925444747647	0.02875036932795725	0.06906282614148439
LOC102723324	27.230424569557062	-0.6857974276668067	-2.1867270421835565	0.028762456263407673	0.06908561931740635
LOC106699570	36.68391909388393	-0.8075760138061033	-2.1866765956287515	0.028766141337679164	0.06908561931740635
EPAS1	17627.73523047248	-0.2834456582870389	-2.18665658796622	0.028767602991549287	0.06908561931740635
LIN54	886.791616226838	0.2002464384811642	2.1865709189294735	0.028773862240846017	0.06909445024811911
KLHL7	966.3642845908736	-0.18311528371904423	-2.1855921757280354	0.028845455565140968	0.06925501823964479
ZMYND8	1990.082663137081	0.2112088154983131	2.1855860302610415	0.028845905579188372	0.06925501823964479
LOC107985311	115.90530496426965	-0.7209668523983058	-2.18549753426766	0.02885238654462262	0.06925952953211321
RPS26P50	5.887766355929984	1.0338590942268915	2.18546801805251	0.028854548430524533	0.06925952953211321
CNKSR3	581.6687404667849	-0.3712036682552968	-2.1854543561355153	0.02885554913129784	0.06925952953211321
PRORP	1430.438707493432	0.1347516523278252	2.1853088864449832	0.028866206270207702	0.06927889504849848
UBA6-AS1	655.2940825681201	-0.3203870804750656	-2.185048321432683	0.028885303786506906	0.06931851218069454
LOC100499489	263.720866457328	-0.30602814487579083	-2.1847406656209865	0.028907866717812224	0.06936643771239734
SNRPG	1795.7536292843483	0.23604842964943262	2.1847042532344765	0.028910538141483966	0.06936662787286926
PARD6B	610.1037905859711	-0.4471667093197008	-2.1846558103504945	0.028914092521609744	0.0693689363347926
IDH1	2438.521801011142	-0.14634636065053605	-2.1846170791599	0.0289169346002034	0.0693695356254095
LOC105371312	86.61306800788091	0.30361308050531316	2.184529138837093	0.028923388517303455	0.0693787985588957
ZNF592	3415.7340862339643	0.13729161901851078	2.1844824440724726	0.02892681593775398	0.06937988829019674
COA6-AS1	149.50854618442543	-0.25465149424525424	-2.184425540470592	0.02893099316491065	0.06937988829019674
LINC01144	179.32928212617657	-0.3860792151352886	-2.1844169908056434	0.028931620830728904	0.06937988829019674
D2HGDH	5367.2905772189415	-0.3966765292692378	-2.18422169684382	0.02894596135042329	0.06940805786176768
MMP2	5553.039396526433	-0.5988064526989254	-2.1841806718840844	0.02894897460845591	0.06940906375076428
ZNF157	37.890173209591374	-0.5370861740868684	-2.1840688610860544	0.02895718841358525	0.06941908822361761
LOC101927560	21.79261986974819	-0.8709227436180773	-2.1840531346347354	0.028958343865479953	0.06941908822361761
MED14OS	37.059962940413975	-0.3667380244896418	-2.1839060438773545	0.028969152821169526	0.06943451650747162
ALOX15B	264.03030299153085	-0.7723001771492133	-2.1838949358097097	0.028969969237889415	0.06943451650747162
ARL2-SNX15	79.79526711632751	-1.0872792106839333	-2.183222195136204	0.02901945102379001	0.0695468842375623
TNFAIP1	2346.9155463109687	-0.2200967802863761	-2.1831062710809874	0.029027984876243747	0.06956110641069962
EIF2AK2	4178.697514065879	-0.5836581399960472	-2.1826694896469565	0.02906015833489548	0.06963196964915858
LOC105372233	12.35122732529811	0.9803146246589588	2.1824792876990418	0.029074178260335058	0.06965547519882079
KREMEN1	2059.536003363396	-0.38043757612704293	-2.1824657810774637	0.029075174064679677	0.06965547519882079
TRAJ16	1.0844220193124956	2.754584513391144	2.1823025729138505	0.029087209253579067	
HCRTR1	26.518329113164057	-0.8486087737582271	-2.182235920974705	0.029092125489867025	0.06968984675578209
GATA5	51.06614137487271	1.4630111632864333	2.1818237345690483	0.029122544181544658	0.0697529109643765
TRUB2	1387.046961667831	-0.16963920397238158	-2.181808554678902	0.029123664955342996	0.0697529109643765
SULT1A3	271.71806457140485	0.6756361729520343	2.181704997461926	0.029131311865116503	0.06976498169952726
LIFR-AS1	266.1251658796393	-0.481894165058998	-2.1816276569692508	0.029137023997053858	0.06977241719562964
TLDC2	47.62398454234654	-0.46063283423502277	-2.181496411799878	0.02914671956909943	0.06978354487854818
UNK	3354.5078731754197	-0.125018053991024	-2.1814941532762133	0.029146886438996	0.06978354487854818
SCARNA10	8.495110351320822	0.8688453042611661	2.181389358228961	0.02915463007305387	0.06979400200894725
LRRC23	506.4084022006207	-0.314298683919321	-2.181364456220733	0.02915647042070334	0.06979400200894725
RNF135	1275.8149664397415	-0.14225158599260773	-2.181267084427389	0.029163667504937745	0.06980498590627317
ST20-MTHFS	17.603075614592644	0.6450834299965257	2.1810800952128773	0.029177492808119748	0.06983183145919725
H4C5	20.563487719642332	0.9559685874808348	2.1809643492023683	0.029186053473414613	0.0698460732381126
FGGY	435.22648268852004	-0.2171972014601766	-2.1807643333859517	0.02920085189405454	0.06987523890591965
NAMPTP1	96.68027876426679	0.3075653500696461	2.1798629290887828	0.029267623563909842	0.07002875595227355
YWHABP1	2.399183386147492	-2.1303621250560694	-2.179759211676747	0.02927531486919161	0.07004089637009991
ALS2CL	7628.561217409353	-0.39575559050738424	-2.179365087243194	0.029304557563363736	0.07010459148896957
CRADD	309.40697478397624	-0.2441777173322601	-2.179290209292563	0.02931011609295939	0.0701116212253145
MTARC2	2711.7678081841964	-0.3508941228517412	-2.179166505290486	0.02931930118891034	0.07012732390197003
LOC107986348	1.7412530718791817	4.269207193712405	2.179086163451895	0.02932526794476384	0.07013532667815536
RAMP2-AS1	188.43464590524422	-0.49867784079436883	-2.178853748812809	0.029342534590265534	0.07017035081639908
LSM12	1280.0236435470756	0.15528217976999475	2.1787517466435404	0.029350115339380634	0.07018220770992993
CDH26	69.11079560273735	0.49997965153570606	2.178604066875242	0.029361093810036674	0.0702021864149912
EEF1A1P4	238.30426751814133	0.21430902022657355	2.178468951383397	0.029371141350728325	0.07021993590150005
TKT	9255.803732388717	-0.21318092353325815	-2.178376892762561	0.02937798876424463	0.07023003210033824
HNRNPUL2	9574.67184608218	0.09617813415141514	2.1779304518092624	0.029411214977375456	0.07030318113394973
MIR548AR	7.5691178732280315	0.6959998049717944	2.177785529555849	0.029422007713773294	0.07032269796539597
SCEL	212.98238480865868	-0.8630586555170613	-2.1773982226630633	0.029450868184522125	0.07038539185655195
VPREB1	1.7022092338583095	4.238637380614736	2.1772363910996035	0.029462934399378502	0.07040794110799864
AK4	342.98249677707645	-0.4351381492608426	-2.176920007440717	0.02948653635343565	0.07045805097043825
AMY2A	289.14234788647406	-0.33284263736376446	-2.176844766767666	0.02949215163725966	0.07046517659045254
C4orf48	51.29048875293988	0.5873968450397192	2.176646163354917	0.02950697801952226	0.07049430691924075
PSMA3	2357.3083568515945	0.29083445530023533	2.1762826431179403	0.02953413257948325	0.07055288232699265
SVIP	2382.2441293339634	-0.25355813399200555	-2.1762228207823178	0.02953860330081726	0.07055726361955458
OSBPL7	1757.208730023994	0.1748258872026465	2.175801592273302	0.02957009958500821	0.070626192868156
BTG2	7816.6581689444265	0.7029241113093925	2.175587057298153	0.029586151987662304	0.07065220410450691
CCDC93	2918.115788457866	0.18905293473176646	2.175566591248956	0.02958768373443359	0.07065220410450691
TCTEX1D2	319.6004256898297	-0.24583889501320375	-2.175550197581632	0.029588910739880757	0.07065220410450691
COL23A1	7007.05648281696	-0.394926453936511	-2.1751781993186854	0.029616765201510537	0.07071240513851017
SNHG8	2634.7456164451814	-0.3694180354030777	-2.175090785576648	0.0296233138331661	0.07072173058930545
DHX37	1112.7916235665443	0.196852984096235	2.1746481719582103	0.029656491509470397	0.07078839415710923
LOC107986300	5.264262565170883	3.0123889943183517	2.174613345359003	0.02965910341650505	0.07078839415710923
AQP7P1	29.316848852351466	-0.937957915836577	-2.1746124146893084	0.02965917321709674	0.07078839415710923
KAZN	1128.1467522472408	-0.38647385345444835	-2.174338089392806	0.029679753880472667	0.07083119716770253
RPL21P98	15.48944416097923	0.577766323050585	2.1738068800274273	0.029719641633511568	0.07092006510725607
LOC107987301	1.0414614984623172	3.531367757103324	2.173686060590263	0.029728720224174797	
ARID3BP1	54.849128151729715	0.58619342991807	2.173277808760369	0.02975941464871911	0.07100864342396107
KRTAP16-1	1.1252601549348888	3.6285978209700946	2.1732466707833353	0.029761756876376385	
LDHC	4.13053321935953	-3.4316372885965047	-2.1731226602345917	0.02977108663820486	0.07103016034578834
GABPA	2106.0313711383715	0.2180953948767863	2.1727153397963987	0.02980174852392714	0.07109697695464832
TRI-AAT5-5	1.1546148717719291	2.4928479785182467	2.172606628300957	0.02980993659473686	
RAB28	858.0576961837346	-0.20410590758450092	-2.1725289561111363	0.029815787992217943	0.0711241296730034
LRRC34	146.23478725196497	-0.34227172537434936	-2.172405642275561	0.029825079809783515	0.07113995326765371
LOC105372380	31.59879823086263	-0.477155213939357	-2.172110514275348	0.029847328101809626	0.07118355041061154
TOGARAM2	136.09136261395736	0.9865695904544185	2.172092615737919	0.0298486778459444	0.07118355041061154
NPHP3-ACAD11	180.07507152225452	1.0965685353303902	2.171874132628757	0.029865158075831198	0.07121650598014996
MNX1	1.6595352290106584	4.198039065840477	2.1717847841232105	0.029871899906941324	0.07122623554394991
MMP16	86.45537106762231	-0.8635161442788509	-2.1714882417648473	0.02989428502035732	0.07126861556319673
LINC01275	7.653792054124851	1.7667381558377566	2.171478768561234	0.029895000362364848	0.07126861556319673
LOC100421614	5.455423604481433	1.3150845490226302	2.1713531899480008	0.029904484464478114	0.07128487477903388
UICLM	39.26272871063426	1.659127499925673	2.1712438397634237	0.029912745049938187	0.07129821479792874
TRND	164.02358661487168	-0.4904681936176159	-2.1710530556510386	0.029927162054022422	0.07132622520178483
TMEM127	4184.298202014409	-0.14392278329549207	-2.171007331453304	0.029930618186717262	0.07132728783639009
HYAL1	320.13220218842736	-0.48910580684140004	-2.170976632523672	0.029932938804284777	0.07132728783639009
SLC26A1	51.740865503907045	-0.4821108691019861	-2.170337616156855	0.02998127896026516	0.07143599636078235
TAF9P3	89.06840415953401	-0.32530493453930404	-2.170303019625614	0.029983898024077256	0.07143599636078235
URB1	1540.1091355208787	0.23294122858200064	2.170096590739236	0.029999529413481867	0.07145493109606021
LOC112268460	9.536285328881991	6.722680096487041	2.1700925068388	0.02999983872882114	0.07145493109606021
HYDIN2	140.0173676394945	-0.4005312792838572	-2.1700922766842905	0.029999856160845904	0.07145493109606021
LOC105370970	5.195316076767467	2.129763238606689	2.1700297354191194	0.030004593392114923	0.07145582841351643
LNC-LBCS	190.6393271154771	-0.7170539894529995	-2.1700167984932714	0.03000557338874006	0.07145582841351643
LOC107985566	1.6427534308837626	4.1872559379248715	2.16975984060547	0.030025044136193856	0.07149583387475952
CSNK1G3	1012.6764203989727	0.20390728316357765	2.16965769736056	0.030032786962430624	0.07150790809810868
ZDHHC23	1145.384595169716	-0.2288094041933813	-2.1695049854412	0.030044366277457758	0.0715240792155848
LOC105373372	4.2836993719005765	-1.784319821884576	-2.1694976272333077	0.03004492430726416	0.0715240792155848
TMEM38A	245.01386412374768	-0.2776650817380352	-2.16946111011761	0.030047693814346965	0.07152430941753467
THRA	3515.3592897111353	-0.3221787022713586	-2.1692766367876986	0.030061687873561845	0.07154880543222884
ARL5A	1917.0564832812613	0.17091016642306117	2.1692424688292307	0.030064280453413895	0.07154880543222884
LOC105379516	11.499108383598138	-1.1605937269841018	-2.169219730733441	0.030066005870157446	0.07154880543222884
CALML3-AS1	3.9417262451103365	1.3499165627981433	2.1688779209295346	0.030091953407743694	0.07160405732626189
H2AC6	631.6967089933095	-0.49920738823324495	-2.168843397664889	0.030094575214815674	0.07160405732626189
LOC101929964	8.226225262302748	1.0077462484611706	2.1686415225205997	0.03010991018929357	0.07163417466798506
KLHL22	2221.4087039585843	-0.17094480762724623	-2.1685981411337485	0.030113206431633673	0.07163564797853295
DPRXP4	13.032071115377862	0.6023279758806147	2.168446773684037	0.030124710194059594	0.07165664398160308
LOC105370705	1.7296870647327627	-3.1247404066946283	-2.168105857807143	0.030150633264584926	0.07171193193140989
CNTNAP4	2.397827464991733	3.6678575586303577	2.167890555227552	0.030167014638105893	0.07174451757160627
LOC107985246	779.4532306484645	-0.2889668651887866	-2.1674802850987414	0.030198251361246757	0.07181242392490564
CPLANE1	1555.4310838727115	-0.34701288837570776	-2.1673470399402572	0.03020840222079198	0.07182457985289288
PGLYRP4	2.2587275003736407	3.2275658068624513	2.1673427225690713	0.03020873117504893	0.07182457985289288
LY6G6F-LY6G6D	4.730857194730465	-1.8065627942684486	-2.167211822733247	0.030218706311883465	0.07184191372654597
MALRD1	31.56151615812803	-1.0221650390875188	-2.1671446284545532	0.030223827907440413	0.07184526350687127
ULK4	260.3736302544128	-0.35032512964319273	-2.167122890836335	0.03022548492378015	0.07184526350687127
ATG4B	4171.352423226802	-0.10116474290271975	-2.166846044579705	0.03024659520407089	0.07188905654684581
PRPF8	15681.702600076333	0.18319178153834623	2.166773366388801	0.030252139212876703	0.07189584772083309
ZZEF1	3969.7913761036407	0.19748385571883442	2.1661314090013715	0.030301146679348103	0.07200592177776
ZBTB8OS	1047.9847231002316	0.20620382154663006	2.165983789820467	0.030312425669814163	0.07202050364486731
RNF187	4547.219061403585	-0.248224249438401	-2.165980649596074	0.030312665640961904	0.07202050364486731
SPECC1L-ADORA2A	86.68819775727532	-1.8174448011737125	-2.165916707378103	0.03031755236251896	0.07202384035651922
LOC105377975	2.7015635841899504	-2.296276173304363	-2.1658918404605156	0.030319452975193915	0.07202384035651922
APEH	4525.34153040818	-0.2101604851339761	-2.165741555288797	0.030330941656316113	0.07204068080083804
MIR762HG	100.63235724812155	0.3317180661506449	2.1657286759256484	0.03033192640444851	0.07204068080083804
LOC112268140	11.221979383555468	-0.8171691263204846	-2.1654654106156683	0.03035206152714529	0.07208210565019595
CUL2	1569.691085894029	0.149286690532735	2.1653475399362745	0.030361080262629753	0.07209712555044567
ARL8B	4680.498080700107	-0.12393525320338401	-2.165019979535627	0.0303861552486081	0.07215026747584319
SCN3A	162.10561261967553	0.7729649793809273	2.164901540446612	0.030395226225054358	0.072159775787343
NOTCH4	1848.8273720364875	-0.4721702114629939	-2.16487580435841	0.030397197600278685	0.072159775787343
NR2C1	2405.441437804343	-0.3283186623622973	-2.164862074542987	0.03039824934419722	0.072159775787343
MIR4453HG	471.29745398066433	0.21153812708413927	2.1647912498595305	0.030403675218161032	0.07216625411016402
ALG14	511.9729575346727	-0.274158890168743	-2.164729544741293	0.030408403121049175	0.07217107472454776
AIMP2	709.004453965779	-0.24236801538450597	-2.164508394599102	0.03042535303674664	0.07220489954446081
LOC107984004	3.8416666495156337	2.106555214765276	2.163942111958639	0.0304687924227624	0.07230157712451199
RPL3P2	58.472602258450564	0.2782701022409196	2.1637007511000257	0.03048732333398761	0.07233338153393498
H3C6	317.7857837185173	-0.33575490127913915	-2.1636971318431333	0.030487601282558025	0.07233338153393498
ZNF799	309.38003089095406	0.20627843668566292	2.163385964271924	0.03051150620095345	0.07238367960438957
RNPS1	4481.568553793458	0.07943249633529977	2.1633269382545226	0.030516042590310755	0.07238802408622604
KIAA0319L	4925.968940484961	-0.16681287717677978	-2.163206480912809	0.030525302024098568	0.07240357048084362
RIMKLA	169.49012111122977	-0.5477857071663581	-2.163126841012216	0.03053142518761712	0.07241167579727326
KMT2E	5515.353613461399	0.24891015052804874	2.1630417474470827	0.030537968825315703	0.07242077683139385
HNRNPR	6692.792927891338	0.1578781256720444	2.1628758226802933	0.030550731792286942	0.0724446240816658
LOC105376483	23.02332605070579	-0.6076444871070437	-2.162726184159208	0.03056224594658268	0.07246550607217371
YPEL4	71.47473773962543	0.838250272137093	2.162516669169914	0.03057837364546609	0.07249732247299305
LOC107984467	1.8794174698620374	3.6411666713724515	2.1623294359159755	0.03059279236183482	0.07252508182164244
GALR2	2.2529454954113723	3.579042393155234	2.162081257269022	0.030611913444176055	0.07256398297157864
LOC727884	2.6139922033413914	-1.2388121420604723	-2.16204212555845	0.030614929308365853	0.07256470401168028
IGLV7-35	1.0806475111236673	3.5778763569174834	2.16174387456509	0.03063792376982286	
SLCO3A1	2232.3722241113746	-0.24593729937611658	-2.1612465967198666	0.03067629572170389	0.07270371743094466
OSMR	1647.5717586402336	0.6026899454842405	2.1611552768640054	0.030683346811227957	0.07271398872373895
SNORA16A	29.185382182176586	0.41270270157997835	2.1610560277409765	0.03069101172231355	0.0727257127148774
NUP37	705.1143038113312	0.16542773707946823	2.160586980791564	0.030727258002595854	0.0728051553169351
RPL21P134	23.810493547563624	0.46343026663876064	2.1604533046039194	0.030737594751206788	0.07282319925119908
ATP5F1D	2086.3844214323162	-0.19060269142806824	-2.160109370905783	0.03076420376005954	0.07287978865254899
SLURP2	3.9325498830262244	3.827044677613093	2.159913646798254	0.030779355113242615	0.07290922747900969
YWHAZP3	175.16370636065506	0.2718329374515922	2.1596324254011345	0.03080113618065017	0.07295259373602309
PPIG	3002.766540028184	0.15339514610748564	2.1595399066706107	0.030808304803468148	0.07295259373602309
DNASE1L1	1652.1765482714654	-0.15466018081899752	-2.159525263338577	0.030809439543111047	0.07295259373602309
ZNF790	295.31707587007355	-0.1717647520333204	-2.1595099316029245	0.030810627666913476	0.07295259373602309
LOC286437	322.7537051272855	0.5049567544459435	2.159501339644289	0.030811293512874923	0.07295259373602309
CCDC92	2376.2300946486553	-0.22730691369966433	-2.1590906008114006	0.03084313871398245	0.07302153339698932
SLC1A7	16.98840347015819	-1.430104304124187	-2.158949710827184	0.030854068633796077	0.07304094803966588
ADAM15	3937.7263524474483	-0.2466508784331758	-2.1588244597921693	0.030863788111955327	0.07305749401821535
LOC101241902	22.854705736406586	0.8052311069989418	2.1584346118386235	0.030894057131569893	0.07312267546796483
LOC105377116	7.680566847014502	-1.033647225216499	-2.158121246998567	0.030918406233982103	0.0731697323652743
OXGR1	28.173886530267563	-1.28090318016472	-2.158108370916703	0.030919407084698123	0.0731697323652743
RIMS3	512.6717797483558	-0.23804264729956492	-2.1580528907883285	0.030923719842464663	0.07317346741394946
DNAJB5	660.4432847918147	-0.3505288257055438	-2.157908957908124	0.030934910898565003	0.07319347618440314
RPS24P19	128.8131514994087	0.3554414606132002	2.1571314009174483	0.030995427577892955	0.07333017787856207
H2AC16	1.4027913734269477	3.214868357527	2.157068412750735	0.031000334346119318	
LOC107985949	1.3100003063929284	3.8622418264539924	2.1569116559748513	0.03101254856863639	
GET3	2775.899889568101	-0.20104520320252023	-2.1566949436484477	0.03102944122861392	0.0733971165179471
LOC101930053	50.31382782256226	-0.6866435877515581	-2.1566908058852943	0.03102976384281618	0.0733971165179471
LOC105373824	2.9614312262538833	2.8325056184194266	2.1566627705323693	0.03103194978639961	0.0733971165179471
EZR	18890.634089366053	-0.24580889333677144	-2.15658120868029	0.03103830999451252	0.07340567171481706
LOC105374340	10.417978312789895	1.127616348678195	2.156319620137106	0.0310587162661399	0.07344744143530431
EIF2S2	3646.967508966763	0.18429617607340273	2.1561698398185816	0.031070405668620092	0.07346859200249833
ALOX12P2	187.7285337585614	-0.47037857304013914	-2.1561188732215677	0.031074384148721556	0.0734715073175286
LOC105370148	7.009099079401427	-1.4109169559596215	-2.155913842178243	0.03109039340039847	0.07350286486391581
PIN4	1008.4991466540448	-0.22459353706231935	-2.1558473207543667	0.03109558905263029	0.07350865397953944
CDC37L1	1109.5799534630294	-0.21058551215993918	-2.1557383938363794	0.031104098392832756	0.07352227479835743
RPL7AP43	56.833406373939624	-0.40258002606354215	-2.155178545827368	0.031147865100165466	0.07361922540897614
H3C2	1.443755341369033	2.866209155218687	2.1551368727099534	0.031151125052344672	
LOC105369359	3.4416297587063185	1.6844640901138481	2.155114789113424	0.031152852698828493	0.07362451101480619
EZHIP	8.75573869641321	1.3651713182204235	2.1549624002215846	0.03116477664582899	0.07364618712843375
LOXL4	790.7964476739222	-0.4758203319118323	-2.154906008669698	0.03116919009846207	0.07365011276245871
RPL21P35	2.488529814457006	2.0544669979237136	2.1548264984344567	0.031175413832918487	0.07365831486569828
LOC105369194	28.557001394922864	0.44547393330114643	2.154215846597066	0.031223248705960948	0.07376482169784718
FBXL16	1109.9797053787815	-0.5165787209816849	-2.154137003174446	0.031229429424338904	0.0737729106104616
OAS1	2313.057614868556	-1.3078155710058654	-2.1533422800370143	0.0312917882567339	0.07391369527321026
LOC105374382	10.920036409500028	1.3637874402961483	2.1532065334824515	0.03130245043664689	0.0739307956814339
TRIM13	1600.1435683782872	0.1585041837180671	2.153179765572217	0.03130455328349505	0.0739307956814339
GRINA	9016.747272447108	-0.26725845314513247	-2.153138862732519	0.03130776678329142	0.0739318601412706
PHLDB3	399.595459971157	0.38350864159088627	2.153053170508537	0.03131450004384108	0.07394123543397045
PAIP1P1	64.56719359089945	0.441491580814307	2.1528252346145536	0.03133241613887848	0.07397701216484807
POLE3	1873.2438619361362	0.23089711846415623	2.152603240211888	0.03134987367682128	0.07401170000809329
LEMD1	22.255576177354182	0.5650102619264292	2.152519735763128	0.031356442587902024	0.07401595450152673
DDX11L5	5.029191191299302	1.0916870813200417	2.1525100114688294	0.031357207630187164	0.07401595450152673
LOC105376314	3.4596096329196997	3.6397315769959793	2.152167046442478	0.031384200063296674	0.07407313403544002
SNRPF	1130.9801065759125	0.2658441943221736	2.151357194369492	0.03144801710335185	0.07421720942637759
TPPP	2974.7536034257923	-0.8298024328199233	-2.151270570287441	0.03145484974109754	0.07422678827793387
USP25	1878.6885188846343	0.1849144056705876	2.1512179805393647	0.0314589984777997	0.07423003256026099
GFRA3	15.380492699047315	-1.0715051047325126	-2.151138953814896	0.031465233675764225	0.07423819900929736
LINC00571	10.632289482029341	-0.6534241628973236	-2.151095008344566	0.0314687014261127	0.0742398351549657
SEC14L4	8.156766435422062	1.3784249176096135	2.150940273595241	0.03148091420143472	0.07426148249015292
DARS-AS1	35.77135977394348	-0.43628870259266966	-2.1509084372170837	0.03148342746079166	0.07426148249015292
RPS26P15	31.939659547851097	0.8691437446617779	2.1507835518352625	0.03149328794992124	0.07427819368410828
LOC112267992	63.047124706565064	-1.8445857386610962	-2.1505808738597882	0.03150929629342026	0.07430614387113377
ABHD16A	2747.946120016726	-0.1891492064925716	-2.150563206033188	0.03151069210200396	0.07430614387113377
DRG1	1893.9162428053512	-0.14356189696975244	-2.1502836471154634	0.03153278511201997	0.07435168998128949
NIP7	933.0563527847589	0.23773740756820488	2.148862407590428	0.03164530854880337	0.07461043671946944
CCDC96	110.18248180197119	-0.3763663416994014	-2.1487347878740795	0.031655429380245674	0.07462608955514832
LRTM2	3.9606042656062783	-1.7264967083768845	-2.1487083674777603	0.03165752498617503	0.07462608955514832
SMC5-AS1	22.7506600876434	-0.5329424099947705	-2.148252855222171	0.031693673897478895	0.07470085376156141
NFXL1	790.4276127791339	-0.2510021560595733	-2.1482383685147917	0.0316948241258882	0.07470085376156141
LOC112268239	46.702072470209615	-0.38390626584970194	-2.148049653734453	0.03170981113974034	0.07472959454860867
TBC1D22B	1161.001907398965	-0.1344350485121816	-2.1474018075951795	0.03176130687698112	0.07484436174956101
LOC105369782	4.275503644299398	-1.163783276770671	-2.1469756087206098	0.03179522349426012	0.07491487548941446
AGAP7P	423.981342524746	0.25509759813533245	2.1469554379505476	0.03179682943978959	0.07491487548941446
LOC107985998	17.3010243423793	0.7988838832227172	2.146864533578773	0.031804067878239826	0.0749207112476978
FBXO17	200.4579017354837	-0.556131878892098	-2.1468497892332903	0.031805242058747324	0.0749207112476978
SLC5A10	7.465418994994579	2.1637371433964705	2.146818856368308	0.03180770554877035	0.0749207112476978
LOC105371126	1.0335024996113455	3.1140009598157654	2.1467924233006954	0.03180981080504894	
SLC26A11	2181.598296100693	-0.22099252947553955	-2.14631362336745	0.03184796541450956	0.07500698809219299
EIF5A	8169.541836874094	0.16757099677842507	2.146288852505919	0.03184994042195773	0.07500698809219299
SLC16A10	257.60599560235016	-0.6276845829839846	-2.1461052949492485	0.03186457893582269	0.07503485852891721
SCNN1A	8020.695876785635	-0.7782039005532824	-2.1460648535525064	0.03186780486816486	0.07503585202570098
ZNF774	152.02847457415805	-0.45201078077936024	-2.145861590679706	0.03188402299665953	0.07506743404809159
LINGO2	317.35498752169383	-0.5557610008387011	-2.1457716490158063	0.03189120160433251	0.07507772982598204
LOC105377212	33.30390218392029	-0.5492380111377538	-2.145652774743919	0.03190069156622618	0.07509346466504334
LHB	3.4249129140638326	2.1506596065319266	2.1454499360118757	0.03191689016242577	0.07512498731168209
TKFC	2195.388269261246	-0.1650703907694489	-2.145371454499379	0.03192315954708954	0.07513313539842709
MYOZ3	49.84198217280253	-0.9039866744636235	-2.1452674985637574	0.03193146554533685	0.07514607492685026
TIPARP	925.494062776227	0.37420347672092563	2.145067466318294	0.03194745317808904	0.07517708820310083
LOC102724475	8.508729649796628	1.7860778068682321	2.1447436568732114	0.031973348282690564	0.0752314077239778
WBP1P2	33.87765827895802	-0.3674607253006687	-2.144143980646225	0.03202135202358865	0.07533773344041078
ALCAM	6205.452631551309	-0.48110591940161535	-2.144098888124595	0.03202496415024438	0.07533960797015733
UBE2D3-AS1	46.65199645104943	-0.3623437617354163	-2.14364346103051	0.03206146561970003	0.07541237882837844
SLC25A27	1894.157102958566	-0.4483325630392321	-2.143642615684158	0.03206153340547315	0.07541237882837844
MAPKAPK3	3722.625758444158	-0.326020682111005	-2.1431324870499444	0.03210246149064913	0.07550200997449207
MIR320E	5.67405242186166	0.7903783480812745	2.1430444717696586	0.03210952756430059	0.07551199205735862
LINC02700	7.811865121186391	1.077907246897916	2.1427141702240475	0.03213605683779065	0.07556773998060438
ZNF366	525.8861529674366	0.45197146328955484	2.142583022805478	0.032146595590200694	0.07558587979911877
GGTA1	632.6624516466356	0.7049146340978035	2.142395390185406	0.03216167853399096	0.0756147001906166
CDK2AP1	1750.1891630872015	-0.21239595495120553	-2.1419325489217376	0.03219891019848955	0.0756896126023264
ANO7	76.25926857688081	-0.47526171803997985	-2.1419289676500166	0.03219919842544409	0.0756896126023264
LOC107987139	12.607343367296103	0.7321578024048375	2.141726508561759	0.03221549627966828	0.07572127188791596
TXNDC15	5560.873526808755	-0.2563576981512234	-2.1414849460433505	0.032234951188600036	0.07576034549507614
GOLGA8G	6.704325912308516	1.3769712528807143	2.1413466336753624	0.032246095091475704	0.07577988097373231
RPL37P23	9.440950019065433	0.7291736468968987	2.1408949572873044	0.0322825098998431	0.07585879565505807
CDX1	5.62765836598262	2.741582088569404	2.1406049772473605	0.03230590708076219	0.07590710979727774
