Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	geneset_db
prerank	MAPK6/MAPK4 Signaling R-HSA-5687128	0.5573922105661593	1.3994054408971361	0.014613778705636743	0.13432290090721108	1.0	42/88	26.39%	CDK1;NCOA3;PSMB10;PSMB9;PRKACB;IGF2BP1;PSMB8;ZNF367;PSMA8;UBA52;PKN1;CDC42EP3;TNRC6C;AGO4;PRKCA;PSMA5;AGO2;RPS27A;PSME4;PSME2;PSME1;MYC;CDC14A;PSMD13;PSMB3;PSMA7;PSMB2;XPO1;CCND3;PSMA3;TNRC6B;PSMD12;PSMD7;PSMD4;PSMA6;PSMA4;PSMB4;UBC;TNRC6A;PSMD11;PSMA2;ARHGEF7	Reactome_2022
prerank	Processive Synthesis On C-strand Of Telomere R-HSA-174414	0.6681078849409884	1.39966989129472	0.04834605597964377	0.13433645992134596	1.0	6/19	10.19%	BLM;FEN1;POLD4;POLD1;DNA2;PCNA	Reactome_2022
prerank	Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	0.6025327173868362	1.398774752996575	0.04591265397536394	0.1348215819604391	1.0	14/39	14.08%	POLE2;PCLAF;RFC4;POLD4;UBA52;POLE;POLD1;MAD2L2;RFC3;PCNA;RFC2;RPS27A;RFC5;POLH	Reactome_2022
prerank	STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898	0.7437278734850283	1.3969427749789451	0.07482014388489208	0.1369187329832288	1.0	5/10	15.86%	IL2RG;PRDM1;HIF1A;CD274;STAT3	Reactome_2022
prerank	Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769	0.6271783068905115	1.396367055009586	0.06723716381418093	0.13694878677425779	1.0	13/26	21.20%	CASP8;DCC;TNFRSF10A;FASLG;CASP3;TANK;LY96;TMED7-TICAM2;TRADD;UNC5B;TLR4;CFLAR;TICAM1	Reactome_2022
prerank	Elevation Of Cytosolic Ca2+ Levels R-HSA-139853	0.7029453625940664	1.396496093117299	0.06602475928473177	0.1371499765998053	1.0	4/14	11.83%	P2RX7;P2RX1;ITPR2;ORAI2	Reactome_2022
prerank	Transport Of SLBP Dependant Mature mRNA R-HSA-159230	0.6123098186244734	1.395039302855811	0.04151838671411625	0.1381782759037292	1.0	18/35	18.28%	NUP210;NUP62;NUP88;NUP155;NUP50;NDC1;NUP153;NUP107;ALYREF;NUP205;TPR;NCBP1;NUP188;NUP42;NUP43;SEH1L;NUP133;SLBP	Reactome_2022
prerank	Diseases Of Programmed Cell Death R-HSA-9645723	0.5685972696245564	1.3941545374222148	0.03263157894736842	0.13893533959710566	1.0	18/67	12.22%	EZH2;CDK5R1;CASP8;CDKN2A;H2AX;DNMT1;FASLG;LMNB1;POLA2;TP53;PRIM1;CDC25C;H2AZ1;SUZ12;TANK;POLA1;RBBP4;CDC25A	Reactome_2022
prerank	Transcriptional Regulation Of Granulopoiesis R-HSA-9616222	0.5808956806692056	1.3933420664434155	0.028477546549835708	0.13966194579637292	1.0	24/55	21.92%	GFI1;E2F1;SPI1;MYB;H2AX;CSF3R;RUNX1;IL6R;FLI1;LEF1;CBFB;H2AZ1;CREB1;KMT2A;CDK2;STAT3;MYC;H2BC9;H2BC11;H2AC20;H2AB1;CEBPE;H3C13;H2BC13	Reactome_2022
prerank	Defective Pyroptosis R-HSA-9710421	0.5997542866596741	1.3929385644210597	0.05649717514124294	0.13977509186848186	1.0	21/38	25.49%	EZH2;H2AX;DNMT1;POLA2;PRIM1;H2AZ1;SUZ12;POLA1;RBBP4;H2BC9;EED;H2BC11;H2AC20;H2AB1;H3C13;DNMT3A;H2BC13;PRIM2;H3C7;H2AC14;H2AC7	Reactome_2022
