sampleId	gene	TPM
GTEx_thyroid_donor_0309	CRYAA	0.02428
GTEx_thyroid_donor_0310	CRYAA	0.0
GTEx_thyroid_donor_0311	CRYAA	0.0
GTEx_thyroid_donor_0312	CRYAA	0.0
GTEx_thyroid_donor_0313	CRYAA	0.0
GTEx_thyroid_donor_0314	CRYAA	0.0
GTEx_thyroid_donor_0315	CRYAA	0.09092
GTEx_thyroid_donor_0316	CRYAA	0.0
GTEx_thyroid_donor_0317	CRYAA	0.0
GTEx_thyroid_donor_0318	CRYAA	0.01947
GTEx_thyroid_donor_0319	CRYAA	0.0
GTEx_thyroid_donor_0320	CRYAA	0.0
GTEx_thyroid_donor_0321	CRYAA	0.0
GTEx_thyroid_donor_0322	CRYAA	0.0
GTEx_thyroid_donor_0323	CRYAA	0.0
GTEx_thyroid_donor_0324	CRYAA	0.0
GTEx_thyroid_donor_0325	CRYAA	0.0
GTEx_thyroid_donor_0326	CRYAA	0.0
GTEx_thyroid_donor_0327	CRYAA	0.0
GTEx_thyroid_donor_0328	CRYAA	0.0
GTEx_thyroid_donor_0329	CRYAA	0.0
GTEx_thyroid_donor_0330	CRYAA	0.02499
GTEx_thyroid_donor_0331	CRYAA	0.0
GTEx_thyroid_donor_0332	CRYAA	0.0
GTEx_thyroid_donor_0333	CRYAA	0.0
GTEx_thyroid_donor_0334	CRYAA	0.0
GTEx_thyroid_donor_0335	CRYAA	0.0
GTEx_thyroid_donor_0336	CRYAA	0.0
GTEx_thyroid_donor_0337	CRYAA	0.0
GTEx_thyroid_donor_0338	CRYAA	0.0
GTEx_thyroid_donor_0339	CRYAA	0.0
GTEx_thyroid_donor_0340	CRYAA	0.0
GTEx_thyroid_donor_0341	CRYAA	0.0
GTEx_thyroid_donor_0342	CRYAA	0.0
GTEx_thyroid_donor_0343	CRYAA	0.0
GTEx_thyroid_donor_0344	CRYAA	0.0
GTEx_thyroid_donor_0345	CRYAA	0.0
GTEx_thyroid_donor_0346	CRYAA	0.0
GTEx_thyroid_donor_0347	CRYAA	0.0
GTEx_thyroid_donor_0348	CRYAA	0.0
GTEx_thyroid_donor_0349	CRYAA	0.0
GTEx_thyroid_donor_0350	CRYAA	0.03494
GTEx_thyroid_donor_0351	CRYAA	0.03761
GTEx_thyroid_donor_0352	CRYAA	0.02137
GTEx_thyroid_donor_0353	CRYAA	0.02242
GTEx_thyroid_donor_0354	CRYAA	0.0
GTEx_thyroid_donor_0355	CRYAA	0.0
GTEx_thyroid_donor_0356	CRYAA	0.0
GTEx_thyroid_donor_0357	CRYAA	0.0
GTEx_thyroid_donor_0358	CRYAA	0.0
GTEx_thyroid_donor_0359	CRYAA	0.0
GTEx_thyroid_donor_0360	CRYAA	0.02478
GTEx_thyroid_donor_0361	CRYAA	0.0
GTEx_thyroid_donor_0362	CRYAA	0.0
GTEx_thyroid_donor_0363	CRYAA	0.08182
GTEx_thyroid_donor_0364	CRYAA	0.0
GTEx_thyroid_donor_0365	CRYAA	0.0
GTEx_thyroid_donor_0366	CRYAA	0.0
GTEx_thyroid_donor_0367	CRYAA	0.0
GTEx_thyroid_donor_0368	CRYAA	0.0
GTEx_thyroid_donor_0369	CRYAA	0.0
GTEx_thyroid_donor_0370	CRYAA	0.0
GTEx_thyroid_donor_0371	CRYAA	0.0
GTEx_thyroid_donor_0372	CRYAA	0.0
GTEx_thyroid_donor_0373	CRYAA	0.0
GTEx_thyroid_donor_0374	CRYAA	0.0
GTEx_thyroid_donor_0375	CRYAA	0.0
GTEx_thyroid_donor_0376	CRYAA	0.0
GTEx_thyroid_donor_0377	CRYAA	0.0
GTEx_thyroid_donor_0378	CRYAA	0.0
GTEx_thyroid_donor_0379	CRYAA	0.0
GTEx_thyroid_donor_0380	CRYAA	0.0
GTEx_thyroid_donor_0381	CRYAA	0.0
GTEx_thyroid_donor_0382	CRYAA	0.02114
GTEx_thyroid_donor_0383	CRYAA	0.0
GTEx_thyroid_donor_0384	CRYAA	0.0
GTEx_thyroid_donor_0385	CRYAA	0.0
GTEx_thyroid_donor_0386	CRYAA	0.0
GTEx_thyroid_donor_0387	CRYAA	0.0
GTEx_thyroid_donor_0388	CRYAA	0.02404
GTEx_thyroid_donor_0389	CRYAA	0.0
GTEx_thyroid_donor_0390	CRYAA	0.0
GTEx_thyroid_donor_0391	CRYAA	0.0
GTEx_thyroid_donor_0392	CRYAA	0.0
GTEx_thyroid_donor_0393	CRYAA	0.0
GTEx_thyroid_donor_0394	CRYAA	0.0
GTEx_thyroid_donor_0395	CRYAA	0.0
GTEx_thyroid_donor_0396	CRYAA	0.0
GTEx_thyroid_donor_0397	CRYAA	0.0
GTEx_thyroid_donor_0398	CRYAA	0.0
GTEx_thyroid_donor_0399	CRYAA	0.0
GTEx_thyroid_donor_0400	CRYAA	0.0
GTEx_thyroid_donor_0401	CRYAA	0.0
GTEx_thyroid_donor_0402	CRYAA	0.01925
GTEx_thyroid_donor_0403	CRYAA	0.0
GTEx_thyroid_donor_0404	CRYAA	0.0
GTEx_thyroid_donor_0405	CRYAA	0.0
GTEx_thyroid_donor_0406	CRYAA	0.01749
GTEx_thyroid_donor_0407	CRYAA	0.0
GTEx_thyroid_donor_0408	CRYAA	0.03251
GTEx_thyroid_donor_0409	CRYAA	0.02139
GTEx_thyroid_donor_0410	CRYAA	0.0
GTEx_thyroid_donor_0411	CRYAA	0.0
GTEx_thyroid_donor_0412	CRYAA	0.0
GTEx_thyroid_donor_0413	CRYAA	0.0
GTEx_thyroid_donor_0414	CRYAA	0.0
GTEx_thyroid_donor_0415	CRYAA	0.0
GTEx_thyroid_donor_0416	CRYAA	0.0
GTEx_thyroid_donor_0417	CRYAA	0.0
GTEx_thyroid_donor_0418	CRYAA	0.0
GTEx_thyroid_donor_0419	CRYAA	0.0
GTEx_thyroid_donor_0420	CRYAA	0.0
GTEx_thyroid_donor_0421	CRYAA	0.0
GTEx_thyroid_donor_0422	CRYAA	0.0
GTEx_thyroid_donor_0423	CRYAA	0.0
GTEx_thyroid_donor_0424	CRYAA	0.0
GTEx_thyroid_donor_0425	CRYAA	0.0
GTEx_thyroid_donor_0426	CRYAA	0.0
GTEx_thyroid_donor_0427	CRYAA	0.0
GTEx_thyroid_donor_0428	CRYAA	0.0
GTEx_thyroid_donor_0429	CRYAA	0.0
GTEx_thyroid_donor_0430	CRYAA	0.0
GTEx_thyroid_donor_0431	CRYAA	0.0
GTEx_thyroid_donor_0432	CRYAA	0.0
GTEx_thyroid_donor_0433	CRYAA	0.0
GTEx_thyroid_donor_0434	CRYAA	0.0
GTEx_thyroid_donor_0435	CRYAA	0.0
GTEx_thyroid_donor_0436	CRYAA	0.0
GTEx_thyroid_donor_0437	CRYAA	0.0
GTEx_thyroid_donor_0438	CRYAA	0.0
GTEx_thyroid_donor_0439	CRYAA	0.0
GTEx_thyroid_donor_0440	CRYAA	0.02823
GTEx_thyroid_donor_0441	CRYAA	0.0
GTEx_thyroid_donor_0442	CRYAA	0.0
GTEx_thyroid_donor_0443	CRYAA	0.0
GTEx_thyroid_donor_0444	CRYAA	0.0
GTEx_thyroid_donor_0445	CRYAA	0.0
GTEx_thyroid_donor_0446	CRYAA	0.0
GTEx_thyroid_donor_0447	CRYAA	0.0
GTEx_thyroid_donor_0448	CRYAA	0.0
GTEx_thyroid_donor_0449	CRYAA	0.0
GTEx_thyroid_donor_0450	CRYAA	0.0
GTEx_thyroid_donor_0451	CRYAA	0.0
GTEx_thyroid_donor_0452	CRYAA	0.0
GTEx_thyroid_donor_0453	CRYAA	0.0
GTEx_thyroid_donor_0454	CRYAA	0.0
GTEx_thyroid_donor_0455	CRYAA	0.0
GTEx_thyroid_donor_0456	CRYAA	0.0
GTEx_thyroid_donor_0457	CRYAA	0.0
GTEx_thyroid_donor_0458	CRYAA	0.03413
GTEx_thyroid_donor_0459	CRYAA	0.0
GTEx_thyroid_donor_0460	CRYAA	0.0
GTEx_thyroid_donor_0461	CRYAA	0.0
GTEx_thyroid_donor_0462	CRYAA	0.0
GTEx_thyroid_donor_0463	CRYAA	0.0
GTEx_thyroid_donor_0464	CRYAA	0.0
GTEx_thyroid_donor_0465	CRYAA	0.0
GTEx_thyroid_donor_0466	CRYAA	0.01875
GTEx_thyroid_donor_0467	CRYAA	0.0
GTEx_thyroid_donor_0468	CRYAA	0.0
GTEx_thyroid_donor_0469	CRYAA	0.0
GTEx_thyroid_donor_0470	CRYAA	0.02144
GTEx_thyroid_donor_0471	CRYAA	0.02343
GTEx_thyroid_donor_0472	CRYAA	0.0437
GTEx_thyroid_donor_0473	CRYAA	0.0
GTEx_thyroid_donor_0474	CRYAA	0.0
GTEx_thyroid_donor_0475	CRYAA	0.0
GTEx_thyroid_donor_0476	CRYAA	0.02899
GTEx_thyroid_donor_0477	CRYAA	0.0
GTEx_thyroid_donor_0478	CRYAA	0.04414
GTEx_thyroid_donor_0479	CRYAA	0.0
GTEx_thyroid_donor_0480	CRYAA	0.0
GTEx_thyroid_donor_0481	CRYAA	0.01982
GTEx_thyroid_donor_0482	CRYAA	0.0
GTEx_thyroid_donor_0483	CRYAA	0.0
GTEx_thyroid_donor_0484	CRYAA	0.0
GTEx_thyroid_donor_0485	CRYAA	0.0
GTEx_thyroid_donor_0486	CRYAA	0.02506
GTEx_thyroid_donor_0487	CRYAA	0.0
GTEx_thyroid_donor_0488	CRYAA	0.0
GTEx_thyroid_donor_0489	CRYAA	0.03255
GTEx_thyroid_donor_0490	CRYAA	0.0
GTEx_thyroid_donor_0491	CRYAA	0.0264
GTEx_thyroid_donor_0492	CRYAA	0.05744
GTEx_thyroid_donor_0493	CRYAA	0.0
GTEx_thyroid_donor_0494	CRYAA	0.0
GTEx_thyroid_donor_0495	CRYAA	0.03066
GTEx_thyroid_donor_0496	CRYAA	0.0
GTEx_thyroid_donor_0497	CRYAA	0.0
GTEx_thyroid_donor_0498	CRYAA	0.0
GTEx_thyroid_donor_0499	CRYAA	0.01861
GTEx_thyroid_donor_0500	CRYAA	0.0
GTEx_thyroid_donor_0501	CRYAA	0.01816
GTEx_thyroid_donor_0502	CRYAA	0.0
GTEx_thyroid_donor_0503	CRYAA	0.0
GTEx_thyroid_donor_0504	CRYAA	0.0
GTEx_thyroid_donor_0505	CRYAA	0.0
GTEx_thyroid_donor_0506	CRYAA	0.0
GTEx_thyroid_donor_0507	CRYAA	0.0
GTEx_thyroid_donor_0508	CRYAA	0.0
GTEx_thyroid_donor_0509	CRYAA	0.0
GTEx_thyroid_donor_0510	CRYAA	0.03634
GTEx_thyroid_donor_0511	CRYAA	0.0
GTEx_thyroid_donor_0512	CRYAA	0.0
GTEx_thyroid_donor_0513	CRYAA	0.0
GTEx_thyroid_donor_0514	CRYAA	0.03305
GTEx_thyroid_donor_0515	CRYAA	0.0
GTEx_thyroid_donor_0516	CRYAA	0.0
GTEx_thyroid_donor_0517	CRYAA	0.1634
GTEx_thyroid_donor_0518	CRYAA	0.04494
GTEx_thyroid_donor_0519	CRYAA	0.0
GTEx_thyroid_donor_0520	CRYAA	0.0
GTEx_thyroid_donor_0521	CRYAA	0.0
GTEx_thyroid_donor_0522	CRYAA	0.0
GTEx_thyroid_donor_0523	CRYAA	0.0
GTEx_thyroid_donor_0524	CRYAA	0.08422
GTEx_thyroid_donor_0525	CRYAA	0.0
GTEx_thyroid_donor_0526	CRYAA	0.0
GTEx_thyroid_donor_0527	CRYAA	0.03028
GTEx_thyroid_donor_0528	CRYAA	0.02191
GTEx_thyroid_donor_0529	CRYAA	0.0
GTEx_thyroid_donor_0530	CRYAA	0.0
GTEx_thyroid_donor_0531	CRYAA	0.03604
GTEx_thyroid_donor_0532	CRYAA	0.02269
GTEx_thyroid_donor_0533	CRYAA	0.0
GTEx_thyroid_donor_0534	CRYAA	0.0
GTEx_thyroid_donor_0535	CRYAA	0.0
GTEx_thyroid_donor_0536	CRYAA	0.0
GTEx_thyroid_donor_0537	CRYAA	0.0
GTEx_thyroid_donor_0538	CRYAA	0.0146
GTEx_thyroid_donor_0539	CRYAA	0.0
GTEx_thyroid_donor_0540	CRYAA	0.0
GTEx_thyroid_donor_0541	CRYAA	0.0
GTEx_thyroid_donor_0542	CRYAA	0.02004
GTEx_thyroid_donor_0543	CRYAA	0.0
GTEx_thyroid_donor_0544	CRYAA	0.02624
GTEx_thyroid_donor_0545	CRYAA	0.0
GTEx_thyroid_donor_0546	CRYAA	0.05059
GTEx_thyroid_donor_0547	CRYAA	0.0
GTEx_thyroid_donor_0548	CRYAA	0.01578
GTEx_thyroid_donor_0549	CRYAA	0.0
GTEx_thyroid_donor_0550	CRYAA	0.02626
GTEx_thyroid_donor_0551	CRYAA	0.0
GTEx_thyroid_donor_0552	CRYAA	0.0
GTEx_thyroid_donor_0553	CRYAA	0.0
GTEx_thyroid_donor_0554	CRYAA	0.0
GTEx_thyroid_donor_0555	CRYAA	0.0
GTEx_thyroid_donor_0556	CRYAA	0.0
GTEx_thyroid_donor_0557	CRYAA	0.0
GTEx_thyroid_donor_0558	CRYAA	0.0
GTEx_thyroid_donor_0559	CRYAA	0.0
GTEx_thyroid_donor_0560	CRYAA	0.0
GTEx_thyroid_donor_0561	CRYAA	0.0
GTEx_thyroid_donor_0562	CRYAA	0.0
GTEx_thyroid_donor_0563	CRYAA	0.0
GTEx_thyroid_donor_0564	CRYAA	0.02752
GTEx_thyroid_donor_0565	CRYAA	0.0
GTEx_thyroid_donor_0566	CRYAA	0.0
GTEx_thyroid_donor_0567	CRYAA	0.0
GTEx_thyroid_donor_0568	CRYAA	0.03588
GTEx_thyroid_donor_0569	CRYAA	0.0
GTEx_thyroid_donor_0570	CRYAA	0.0
GTEx_thyroid_donor_0571	CRYAA	0.02035
GTEx_thyroid_donor_0572	CRYAA	0.0
GTEx_thyroid_donor_0573	CRYAA	0.05629
GTEx_thyroid_donor_0574	CRYAA	0.0
GTEx_thyroid_donor_0575	CRYAA	0.0
GTEx_thyroid_donor_0576	CRYAA	0.0
GTEx_thyroid_donor_0577	CRYAA	0.0
GTEx_thyroid_donor_0578	CRYAA	0.0
GTEx_thyroid_donor_0579	CRYAA	0.0
GTEx_thyroid_donor_0580	CRYAA	0.0
GTEx_thyroid_donor_0581	CRYAA	0.0
GTEx_thyroid_donor_0582	CRYAA	0.0
GTEx_thyroid_donor_0583	CRYAA	0.0
GTEx_thyroid_donor_0584	CRYAA	0.0
GTEx_thyroid_donor_0585	CRYAA	0.0
GTEx_thyroid_donor_0586	CRYAA	0.0
GTEx_thyroid_donor_0587	CRYAA	0.02925
GTEx_thyroid_donor_0588	CRYAA	0.0
GTEx_thyroid_donor_0589	CRYAA	0.0
GTEx_thyroid_donor_0590	CRYAA	0.0
GTEx_thyroid_donor_0591	CRYAA	0.0
GTEx_thyroid_donor_0592	CRYAA	0.0
GTEx_thyroid_donor_0593	CRYAA	0.0
GTEx_thyroid_donor_0594	CRYAA	0.02288
GTEx_thyroid_donor_0595	CRYAA	0.0
GTEx_thyroid_donor_0596	CRYAA	0.02289
GTEx_thyroid_donor_0597	CRYAA	0.0
GTEx_thyroid_donor_0598	CRYAA	0.0
GTEx_thyroid_donor_0599	CRYAA	0.0
GTEx_thyroid_donor_0600	CRYAA	0.0
GTEx_thyroid_donor_0601	CRYAA	0.01647
GTEx_thyroid_donor_0602	CRYAA	0.0
GTEx_thyroid_donor_0603	CRYAA	0.0
GTEx_thyroid_donor_0604	CRYAA	0.0
GTEx_thyroid_donor_0605	CRYAA	0.0
GTEx_thyroid_donor_0606	CRYAA	0.0
GTEx_thyroid_donor_0607	CRYAA	0.0
GTEx_thyroid_donor_0608	CRYAA	0.0
GTEx_thyroid_donor_0609	CRYAA	0.0
GTEx_thyroid_donor_0610	CRYAA	0.0
GTEx_thyroid_donor_0611	CRYAA	0.0
GTEx_thyroid_donor_0612	CRYAA	0.0
GTEx_thyroid_donor_0613	CRYAA	0.0
GTEx_thyroid_donor_0614	CRYAA	0.0
GTEx_thyroid_donor_0615	CRYAA	0.0
GTEx_thyroid_donor_0616	CRYAA	0.02642
GTEx_thyroid_donor_0617	CRYAA	0.09324
GTEx_thyroid_donor_0618	CRYAA	0.0
GTEx_thyroid_donor_0619	CRYAA	0.0
GTEx_thyroid_donor_0620	CRYAA	0.0
GTEx_thyroid_donor_0621	CRYAA	0.0
GTEx_thyroid_donor_0622	CRYAA	0.0
GTEx_thyroid_donor_0623	CRYAA	0.0
GTEx_thyroid_donor_0624	CRYAA	0.0
GTEx_thyroid_donor_0625	CRYAA	0.02512
GTEx_thyroid_donor_0626	CRYAA	0.0
GTEx_thyroid_donor_0627	CRYAA	0.02374
GTEx_thyroid_donor_0628	CRYAA	0.0
GTEx_thyroid_donor_0629	CRYAA	0.0
GTEx_thyroid_donor_0630	CRYAA	0.0
GTEx_thyroid_donor_0631	CRYAA	0.0
GTEx_thyroid_donor_0632	CRYAA	0.0
GTEx_thyroid_donor_0633	CRYAA	0.0
GTEx_thyroid_donor_0634	CRYAA	0.0
GTEx_thyroid_donor_0635	CRYAA	0.05925
GTEx_thyroid_donor_0636	CRYAA	0.0
GTEx_thyroid_donor_0637	CRYAA	0.0
GTEx_thyroid_donor_0638	CRYAA	0.0
GTEx_thyroid_donor_0639	CRYAA	0.0
GTEx_thyroid_donor_0640	CRYAA	0.05961
GTEx_thyroid_donor_0641	CRYAA	0.0
GTEx_thyroid_donor_0642	CRYAA	0.0
GTEx_thyroid_donor_0643	CRYAA	0.0
GTEx_thyroid_donor_0644	CRYAA	0.03498
GTEx_thyroid_donor_0645	CRYAA	0.0
GTEx_thyroid_donor_0646	CRYAA	0.0
GTEx_thyroid_donor_0647	CRYAA	0.0
GTEx_thyroid_donor_0648	CRYAA	0.0
GTEx_thyroid_donor_0649	CRYAA	0.0
GTEx_thyroid_donor_0650	CRYAA	0.0
GTEx_thyroid_donor_0651	CRYAA	0.02676
GTEx_thyroid_donor_0652	CRYAA	0.03068
GTEx_thyroid_donor_0000	GFAP	0.8404
GTEx_thyroid_donor_0001	GFAP	1.23
GTEx_thyroid_donor_0002	GFAP	0.06224
GTEx_thyroid_donor_0003	GFAP	1.437
GTEx_thyroid_donor_0004	GFAP	0.3008
GTEx_thyroid_donor_0005	GFAP	0.693
GTEx_thyroid_donor_0006	GFAP	2.78
GTEx_thyroid_donor_0007	GFAP	0.721
GTEx_thyroid_donor_0008	GFAP	0.4836
GTEx_thyroid_donor_0009	GFAP	0.398
GTEx_thyroid_donor_0010	GFAP	0.576
GTEx_thyroid_donor_0011	GFAP	0.6299
GTEx_thyroid_donor_0012	GFAP	1.452
GTEx_thyroid_donor_0013	GFAP	0.6117
GTEx_thyroid_donor_0014	GFAP	0.5369
GTEx_thyroid_donor_0015	GFAP	1.808
GTEx_thyroid_donor_0016	GFAP	1.143
GTEx_thyroid_donor_0017	GFAP	0.9904
GTEx_thyroid_donor_0018	GFAP	0.8415
GTEx_thyroid_donor_0019	GFAP	1.777
GTEx_thyroid_donor_0020	GFAP	1.601
GTEx_thyroid_donor_0021	GFAP	0.4498
GTEx_thyroid_donor_0022	GFAP	0.4852
GTEx_thyroid_donor_0023	GFAP	0.4133
GTEx_thyroid_donor_0024	GFAP	0.3663
GTEx_thyroid_donor_0025	GFAP	0.5362
GTEx_thyroid_donor_0026	GFAP	0.496
GTEx_thyroid_donor_0027	GFAP	0.5907
GTEx_thyroid_donor_0028	GFAP	1.073
GTEx_thyroid_donor_0029	GFAP	0.2631
GTEx_thyroid_donor_0030	GFAP	3.804
GTEx_thyroid_donor_0031	GFAP	3.807
GTEx_thyroid_donor_0032	GFAP	1.46
GTEx_thyroid_donor_0033	GFAP	0.7961
GTEx_thyroid_donor_0034	GFAP	0.9281
GTEx_thyroid_donor_0035	GFAP	1.152
GTEx_thyroid_donor_0036	GFAP	2.091
GTEx_thyroid_donor_0037	GFAP	1.615
GTEx_thyroid_donor_0038	GFAP	3.373
GTEx_thyroid_donor_0039	GFAP	1.735
GTEx_thyroid_donor_0040	GFAP	0.9093
GTEx_thyroid_donor_0041	GFAP	0.7662
GTEx_thyroid_donor_0042	GFAP	0.9245
GTEx_thyroid_donor_0043	GFAP	0.6008
GTEx_thyroid_donor_0044	GFAP	0.8248
GTEx_thyroid_donor_0045	GFAP	0.5545
GTEx_thyroid_donor_0046	GFAP	1.188
GTEx_thyroid_donor_0047	GFAP	3.863
GTEx_thyroid_donor_0048	GFAP	2.0
GTEx_thyroid_donor_0049	GFAP	1.133
GTEx_thyroid_donor_0050	GFAP	1.924
GTEx_thyroid_donor_0051	GFAP	0.4704
GTEx_thyroid_donor_0052	GFAP	0.5582
GTEx_thyroid_donor_0053	GFAP	0.5291
GTEx_thyroid_donor_0054	GFAP	0.7693
GTEx_thyroid_donor_0055	GFAP	0.4995
GTEx_thyroid_donor_0056	GFAP	1.219
GTEx_thyroid_donor_0057	GFAP	0.9198
GTEx_thyroid_donor_0058	GFAP	0.364
GTEx_thyroid_donor_0059	GFAP	0.6811
GTEx_thyroid_donor_0060	GFAP	1.745
GTEx_thyroid_donor_0061	GFAP	0.2268
GTEx_thyroid_donor_0062	GFAP	1.606
GTEx_thyroid_donor_0063	GFAP	1.447
GTEx_thyroid_donor_0064	GFAP	2.06
GTEx_thyroid_donor_0065	GFAP	5.037
GTEx_thyroid_donor_0066	GFAP	1.766
GTEx_thyroid_donor_0067	GFAP	1.961
GTEx_thyroid_donor_0068	GFAP	0.2054
GTEx_thyroid_donor_0069	GFAP	3.059
GTEx_thyroid_donor_0070	GFAP	1.074
GTEx_thyroid_donor_0071	GFAP	1.454
GTEx_thyroid_donor_0072	GFAP	1.545
GTEx_thyroid_donor_0073	GFAP	0.903
GTEx_thyroid_donor_0074	GFAP	1.961
GTEx_thyroid_donor_0075	GFAP	0.4306
GTEx_thyroid_donor_0076	GFAP	0.476
GTEx_thyroid_donor_0077	GFAP	0.9241
GTEx_thyroid_donor_0078	GFAP	1.183
GTEx_thyroid_donor_0079	GFAP	1.713
GTEx_thyroid_donor_0080	GFAP	0.4399
GTEx_thyroid_donor_0081	GFAP	0.9655
GTEx_thyroid_donor_0082	GFAP	3.598
GTEx_thyroid_donor_0083	GFAP	4.072
GTEx_thyroid_donor_0084	GFAP	0.723
GTEx_thyroid_donor_0085	GFAP	2.794
GTEx_thyroid_donor_0086	GFAP	2.384
GTEx_thyroid_donor_0087	GFAP	0.4573
GTEx_thyroid_donor_0088	GFAP	0.629
GTEx_thyroid_donor_0089	GFAP	0.1556
GTEx_thyroid_donor_0090	GFAP	0.7005
GTEx_thyroid_donor_0091	GFAP	3.116
GTEx_thyroid_donor_0092	GFAP	2.139
GTEx_thyroid_donor_0093	GFAP	0.7743
GTEx_thyroid_donor_0094	GFAP	1.013
GTEx_thyroid_donor_0095	GFAP	2.202
GTEx_thyroid_donor_0096	GFAP	2.411
GTEx_thyroid_donor_0097	GFAP	2.351
GTEx_thyroid_donor_0098	GFAP	1.991
GTEx_thyroid_donor_0099	GFAP	3.893
GTEx_thyroid_donor_0100	GFAP	0.9195
GTEx_thyroid_donor_0101	GFAP	2.916
GTEx_thyroid_donor_0102	GFAP	2.56
GTEx_thyroid_donor_0103	GFAP	3.572
GTEx_thyroid_donor_0104	GFAP	2.296
GTEx_thyroid_donor_0105	GFAP	1.116
GTEx_thyroid_donor_0106	GFAP	1.351
GTEx_thyroid_donor_0107	GFAP	0.7533
GTEx_thyroid_donor_0108	GFAP	3.596
GTEx_thyroid_donor_0109	GFAP	1.921
GTEx_thyroid_donor_0110	GFAP	0.7791
GTEx_thyroid_donor_0111	GFAP	0.6481
GTEx_thyroid_donor_0112	GFAP	1.088
GTEx_thyroid_donor_0113	GFAP	3.247
GTEx_thyroid_donor_0114	GFAP	5.122
GTEx_thyroid_donor_0115	GFAP	3.88
GTEx_thyroid_donor_0116	GFAP	0.6294
GTEx_thyroid_donor_0117	GFAP	2.723
GTEx_thyroid_donor_0118	GFAP	2.136
GTEx_thyroid_donor_0119	GFAP	18.71
GTEx_thyroid_donor_0120	GFAP	1.323
GTEx_thyroid_donor_0121	GFAP	0.8392
GTEx_thyroid_donor_0122	GFAP	0.4336
GTEx_thyroid_donor_0123	GFAP	0.3466
GTEx_thyroid_donor_0124	GFAP	1.141
GTEx_thyroid_donor_0125	GFAP	0.3015
GTEx_thyroid_donor_0126	GFAP	0.5079
GTEx_thyroid_donor_0127	GFAP	1.627
GTEx_thyroid_donor_0128	GFAP	0.7468
GTEx_thyroid_donor_0129	GFAP	0.7159
GTEx_thyroid_donor_0130	GFAP	1.114
GTEx_thyroid_donor_0131	GFAP	0.4068
GTEx_thyroid_donor_0132	GFAP	0.6839
GTEx_thyroid_donor_0133	GFAP	4.381
GTEx_thyroid_donor_0134	GFAP	0.8594
GTEx_thyroid_donor_0135	GFAP	2.031
GTEx_thyroid_donor_0136	GFAP	1.034
GTEx_thyroid_donor_0137	GFAP	0.7459
GTEx_thyroid_donor_0138	GFAP	1.466
GTEx_thyroid_donor_0139	GFAP	1.947
GTEx_thyroid_donor_0140	GFAP	1.018
GTEx_thyroid_donor_0141	GFAP	3.93
GTEx_thyroid_donor_0142	GFAP	0.6567
GTEx_thyroid_donor_0143	GFAP	2.204
GTEx_thyroid_donor_0144	GFAP	0.5585
GTEx_thyroid_donor_0145	GFAP	0.8247
GTEx_thyroid_donor_0146	GFAP	1.071
GTEx_thyroid_donor_0147	GFAP	0.6464
GTEx_thyroid_donor_0148	GFAP	0.4389
GTEx_thyroid_donor_0149	GFAP	5.585
GTEx_thyroid_donor_0150	GFAP	0.9828
GTEx_thyroid_donor_0151	GFAP	1.455
GTEx_thyroid_donor_0152	GFAP	1.229
GTEx_thyroid_donor_0153	GFAP	1.163
GTEx_thyroid_donor_0154	GFAP	0.4581
GTEx_thyroid_donor_0155	GFAP	0.8942
GTEx_thyroid_donor_0156	GFAP	0.8259
GTEx_thyroid_donor_0157	GFAP	1.345
GTEx_thyroid_donor_0158	GFAP	1.241
GTEx_thyroid_donor_0159	GFAP	0.9954
GTEx_thyroid_donor_0160	GFAP	0.3074
GTEx_thyroid_donor_0161	GFAP	3.41
GTEx_thyroid_donor_0162	GFAP	1.845
GTEx_thyroid_donor_0163	GFAP	0.9019
GTEx_thyroid_donor_0164	GFAP	0.4721
GTEx_thyroid_donor_0165	GFAP	0.392
GTEx_thyroid_donor_0166	GFAP	0.7167
GTEx_thyroid_donor_0167	GFAP	0.9139
GTEx_thyroid_donor_0168	GFAP	3.384
GTEx_thyroid_donor_0169	GFAP	0.2317
GTEx_thyroid_donor_0170	GFAP	1.278
GTEx_thyroid_donor_0171	GFAP	0.7117
GTEx_thyroid_donor_0172	GFAP	2.045
GTEx_thyroid_donor_0173	GFAP	1.141
GTEx_thyroid_donor_0174	GFAP	1.048
GTEx_thyroid_donor_0175	GFAP	0.563
GTEx_thyroid_donor_0176	GFAP	0.7481
GTEx_thyroid_donor_0177	GFAP	0.3627
GTEx_thyroid_donor_0178	GFAP	1.564
GTEx_thyroid_donor_0179	GFAP	6.619
GTEx_thyroid_donor_0180	GFAP	1.152
GTEx_thyroid_donor_0181	GFAP	1.351
GTEx_thyroid_donor_0182	GFAP	1.195
GTEx_thyroid_donor_0183	GFAP	1.822
GTEx_thyroid_donor_0184	GFAP	2.328
GTEx_thyroid_donor_0185	GFAP	2.12
GTEx_thyroid_donor_0186	GFAP	0.7054
GTEx_thyroid_donor_0187	GFAP	2.096
GTEx_thyroid_donor_0188	GFAP	1.801
GTEx_thyroid_donor_0189	GFAP	1.966
GTEx_thyroid_donor_0190	GFAP	8.155
GTEx_thyroid_donor_0191	GFAP	0.2357
GTEx_thyroid_donor_0192	GFAP	0.6431
GTEx_thyroid_donor_0193	GFAP	3.996
GTEx_thyroid_donor_0194	GFAP	0.9625
GTEx_thyroid_donor_0195	GFAP	1.293
