median	tissueSiteDetailId	ontologyId	datasetId	gencodeId	geneSymbol	unit	gene
0.23409899999999997	Brain_Cortex	UBERON:0001870	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.386698	Brain_Frontal_Cortex_BA9	UBERON:0009834	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.662826	Brain_Hippocampus	UBERON:0001954	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0482913	Brain_Hypothalamus	UBERON:0001898	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0861984	Brain_Nucleus_accumbens_basal_ganglia	UBERON:0001882	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.09481210000000001	Brain_Putamen_basal_ganglia	UBERON:0001874	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.167298	Brain_Spinal_cord_cervical_c-1	UBERON:0006469	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0683597	Brain_Substantia_nigra	UBERON:0002038	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.040651	Breast_Mammary_Tissue	UBERON:0008367	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.022040099999999996	Cells_Cultured_fibroblasts	EFO:0002009	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0229445	Cells_EBV-transformed_lymphocytes	EFO:0000572	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0155536	Cervix_Ectocervix	UBERON:0012249	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0169342	Cervix_Endocervix	UBERON:0000458	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0144011	Colon_Sigmoid	UBERON:0001159	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.21297199999999997	Colon_Transverse	UBERON:0001157	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.00908074	Esophagus_Gastroesophageal_Junction	UBERON:0004550	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0	Esophagus_Mucosa	UBERON:0006920	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.00803293	Esophagus_Muscularis	UBERON:0004648	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0	Fallopian_Tube	UBERON:0003889	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.06782360000000001	Heart_Atrial_Appendage	UBERON:0006631	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.044728	Heart_Left_Ventricle	UBERON:0006566	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0	Kidney_Cortex	UBERON:0001225	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.00533218	Kidney_Medulla	UBERON:0001293	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0	Liver	UBERON:0001114	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0657977	Lung	UBERON:0008952	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0996896	Minor_Salivary_Gland	UBERON:0006330	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
29.9158	Muscle_Skeletal	UBERON:0011907	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0500865	Nerve_Tibial	UBERON:0001323	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0148702	Ovary	UBERON:0000992	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0140255	Pancreas	UBERON:0001150	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
1.9150900000000002	Pituitary	UBERON:0000007	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0187956	Prostate	UBERON:0002367	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.026164099999999996	Skin_Not_Sun_Exposed_Suprapubic	UBERON:0036149	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0281629	Skin_Sun_Exposed_Lower_leg	UBERON:0004264	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0320051	Small_Intestine_Terminal_Ileum	UBERON:0001211	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0366276	Spleen	UBERON:0002106	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.014444899999999998	Stomach	UBERON:0000945	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
1.14444	Testis	UBERON:0000473	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0177733	Thyroid	UBERON:0002046	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0	Uterus	UBERON:0000995	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0146529	Vagina	UBERON:0000996	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
0.0093752	Whole_Blood	UBERON:0013756	gtex_v8	ENSG00000138435.15	CHRNA1	TPM	CHRNA1
8.33333	Adipose_Subcutaneous	UBERON:0002190	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
4.377619999999999	Adipose_Visceral_Omentum	UBERON:0010414	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.67619	Adrenal_Gland	UBERON:0002369	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.3283099999999997	Artery_Aorta	UBERON:0001496	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
5.3118300000000005	Artery_Coronary	UBERON:0001621	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
2.3431	Artery_Tibial	UBERON:0007610	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.73366	Bladder	UBERON:0001255	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.7454350000000001	Brain_Amygdala	UBERON:0001876	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.45751000000000003	Brain_Anterior_cingulate_cortex_BA24	UBERON:0009835	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.723042	Brain_Caudate_basal_ganglia	UBERON:0001873	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.637389	Brain_Cerebellar_Hemisphere	UBERON:0002037	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.665586	Brain_Cerebellum	UBERON:0002037	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.5780420000000001	Brain_Cortex	UBERON:0001870	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.449708	Brain_Frontal_Cortex_BA9	UBERON:0009834	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.7516470000000001	Brain_Hippocampus	UBERON:0001954	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
1.29799	Brain_Hypothalamus	UBERON:0001898	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.575757	Brain_Nucleus_accumbens_basal_ganglia	UBERON:0001882	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.43081899999999995	Brain_Putamen_basal_ganglia	UBERON:0001874	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
4.00191	Brain_Spinal_cord_cervical_c-1	UBERON:0006469	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
1.38186	Brain_Substantia_nigra	UBERON:0002038	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
6.5278599999999996	Breast_Mammary_Tissue	UBERON:0008367	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.43834799999999996	Cells_Cultured_fibroblasts	EFO:0002009	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
35.6924	Cells_EBV-transformed_lymphocytes	EFO:0000572	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.96924	Cervix_Ectocervix	UBERON:0012249	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
6.88282	Cervix_Endocervix	UBERON:0000458	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
2.6079	Colon_Sigmoid	UBERON:0001159	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
2.87269	Colon_Transverse	UBERON:0001157	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.19687	Esophagus_Gastroesophageal_Junction	UBERON:0004550	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.03856	Esophagus_Mucosa	UBERON:0006920	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.15381	Esophagus_Muscularis	UBERON:0004648	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
7.4585300000000005	Fallopian_Tube	UBERON:0003889	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
1.31037	Heart_Atrial_Appendage	UBERON:0006631	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
1.125	Heart_Left_Ventricle	UBERON:0006566	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.99974	Kidney_Cortex	UBERON:0001225	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
7.16935	Kidney_Medulla	UBERON:0001293	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
1.0346	Liver	UBERON:0001114	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
17.5068	Lung	UBERON:0008952	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
4.0479199999999995	Minor_Salivary_Gland	UBERON:0006330	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.7646850000000001	Muscle_Skeletal	UBERON:0011907	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
10.3527	Nerve_Tibial	UBERON:0001323	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
1.77466	Ovary	UBERON:0000992	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.88665	Pancreas	UBERON:0001150	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
2.91053	Pituitary	UBERON:0000007	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
4.67122	Prostate	UBERON:0002367	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
4.06524	Skin_Not_Sun_Exposed_Suprapubic	UBERON:0036149	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
4.0686	Skin_Sun_Exposed_Lower_leg	UBERON:0004264	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
11.9569	Small_Intestine_Terminal_Ileum	UBERON:0001211	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
24.4492	Spleen	UBERON:0002106	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
2.50711	Stomach	UBERON:0000945	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
1.12066	Testis	UBERON:0000473	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
4.93496	Thyroid	UBERON:0002046	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
5.20866	Uterus	UBERON:0000995	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
4.208130000000001	Vagina	UBERON:0000996	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
3.72128	Whole_Blood	UBERON:0013756	gtex_v8	ENSG00000179583.18	CIITA	TPM	CIITA
0.0	Adipose_Subcutaneous	UBERON:0002190	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Adipose_Visceral_Omentum	UBERON:0010414	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Adrenal_Gland	UBERON:0002369	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Artery_Aorta	UBERON:0001496	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Artery_Coronary	UBERON:0001621	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Artery_Tibial	UBERON:0007610	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Bladder	UBERON:0001255	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Amygdala	UBERON:0001876	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Anterior_cingulate_cortex_BA24	UBERON:0009835	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Caudate_basal_ganglia	UBERON:0001873	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Cerebellar_Hemisphere	UBERON:0002037	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Cerebellum	UBERON:0002037	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Cortex	UBERON:0001870	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Frontal_Cortex_BA9	UBERON:0009834	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Hippocampus	UBERON:0001954	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Hypothalamus	UBERON:0001898	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Nucleus_accumbens_basal_ganglia	UBERON:0001882	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
0.0	Brain_Putamen_basal_ganglia	UBERON:0001874	gtex_v8	ENSG00000160202.7	CRYAA	TPM	CRYAA
