cluster_1,,B cell,B cell,B cell,B cell,B cell,B cell,B cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,NK cell,NK cell,NK cell,NK cell,NK cell,NK cell,NK cell,T cell,T cell,T cell,T cell,T cell,T cell,T cell
cluster_2,,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell
source,target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP,ITGA6,0.3257369119538008,0.5324425505652806,0.3551302614534638,0.34509240877684566,0.2640449945931273,0.0,0.3564043936928225,0.28651093934202554,0.49321657795350526,0.3159042888416886,0.3058664361650704,0.22481902198135206,0.0,0.31717842108104727,0.9144042325334001,1.12110987114488,0.9437975820330631,0.9337597293564449,0.8527123151727266,0.0,0.9450717142724218,0.5571923731617331,0.7638980117732128,0.5865857226613962,0.576547869984778,0.4955004558010596,0.0,0.5878598549007549,0.4150659199716094,0.6217715585830892,0.4444592694712724,0.4344214167946543,0.3533740026109359,0.0,0.4457334017106311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44862101734119614,0.6553266559526758,0.47801436684085913,0.467976514164241,0.3869290999805226,0.0,0.4792884990802178
CXCL3,CXCR6,0.02770041853842074,0.019471729028132864,0.009327460621177496,0.006913189981687534,0.05489428500701246,0.0,0.01303826609265597,0.039575256847083275,0.0313465673367954,0.021202298929840033,0.01878802829035007,0.066769123315675,0.0,0.024913104401318505,0.033332326444960717,0.025103636934672845,0.014959368527717475,0.012545097888227514,0.06052619291355244,0.0,0.018670173999195946,0.03285636993250723,0.024627680422219352,0.014483412015263986,0.012069141375774023,0.06005023640109895,0.0,0.018194217486742457,0.040610291849684774,0.0323816023393969,0.022237333932441535,0.019823063292951575,0.06780415831827649,0.0,0.025948139403920007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03612545692873831,0.027896767418450433,0.017752499011495067,0.015338228372005104,0.06331932339733003,0.0,0.02146330448297354
CCL20,CXCR6,0.02578071869202774,0.017552029181739863,0.007407760774784495,0.004993490135294534,0.05297458516061946,0.0,0.011118566246262968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026523231665173376,0.0182945421548855,0.008150273747930132,0.00573600310844017,0.053717098133765094,0.0,0.011861079219408604,0.027628930376010895,0.01940024086572302,0.009255972458767654,0.006841701819277692,0.05482279684460262,0.0,0.012966777930246125,0.0337441885558358,0.02551549904554793,0.015371230638592564,0.012956959999102602,0.06093805502442753,0.0,0.019082036110071036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250662439690086,0.016837554458720726,0.006693286051765358,0.004279015412275397,0.05226011043760032,0.0,0.010404091523243831
CCL18,CCR6,0.038949632296597,0.04017398785449943,0.057077810497642247,0.03900102643664968,0.05468167300829649,0.0,0.05808378585565632,0.015291225216608518,0.016515580774510947,0.033419403417653766,0.015342619356661199,0.03102326592830801,0.0,0.03442537877566784,0.04198477733068229,0.04320913288858472,0.06011295553172753,0.04203617147073497,0.05771681804238178,0.0,0.061118930889741616,0.029413872583708943,0.030638228141611372,0.047542050784754195,0.029465266723761624,0.04514591329540844,0.0,0.048548026142768264,0.1409052340397767,0.14212958959767913,0.15903341224082196,0.1409566281798294,0.1566372747514762,0.0,0.16003938759883604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027126405770560455,0.028350761328462884,0.0452545839716057,0.027177799910613133,0.04285844648225995,0.0,0.046260559329619776
IFNG,KLRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009453358060083473,0.007403591961959366,0.004774766029671631,0.0048397719306502406,0.012122559758171038,0.0,0.00822133811208797,0.00834673203830371,0.006296965940179602,0.003668140007891868,0.0037331459088704774,0.011015933736391275,0.0,0.0071147120903082076,0.01979362561976737,0.017743859521643267,0.015115033589355533,0.01518003949033414,0.022462827317854938,0.0,0.018561605671771873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011622865301782264,0.009573099203658158,0.006944273271370423,0.007009279172349032,0.014292066999869828,0.0,0.010390845353786763
FLT4,FLT1,0.12809893532391012,0.29397332958914574,0.12884233463742295,0.20374365677485562,0.07233923494483126,0.0,0.09524661755876418,0.12476600213532714,0.2906403964005627,0.12550940144883999,0.20041072358627263,0.06900630175624828,0.0,0.0919136843701812,0.1316979431498939,0.2975723374151295,0.13244134246340675,0.2073426646008394,0.07593824277081504,0.0,0.09884562538474796,0.13484640770570197,0.3007208019709376,0.1355898070192148,0.21049112915664747,0.07908670732662311,0.0,0.10199408994055603,0.14527184227530804,0.31114623654054363,0.14601524158882087,0.2209165637262535,0.08951214189622916,0.0,0.11241952451016209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13409578936010313,0.2999701836253387,0.134839188673616,0.20974051081104864,0.07833608898102429,0.0,0.1012434715949572
CCL3,CXCR6,0.19451076347027382,0.18628207395998594,0.17613780555303057,0.17372353491354062,0.22170462993886556,0.0,0.17984861102450905,0.09386681216147136,0.08563812265118348,0.07549385424422812,0.07307958360473815,0.12106067863006309,0.0,0.07920465971570659,0.19787836192322256,0.18964967241293468,0.1795054040059793,0.17709113336648935,0.2250722283918143,0.0,0.1832162094774578,0.12708238039307218,0.1188536908827843,0.10870942247582893,0.10629515183633896,0.15427624686166388,0.0,0.1124202279473074,0.46228793385852235,0.45405924434823447,0.4439149759412791,0.44150070530178914,0.489481800327114,0.0,0.44762578141275755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15821662738643155,0.14998793787614367,0.1398436694691883,0.13742939882969835,0.18541049385502328,0.0,0.14355447494066678
CXCL2,CCR6,0.08127594820774385,0.08250030376564628,0.0994041264087891,0.08132734234779652,0.09700798891944334,0.0,0.10041010176680316,0.4523270769035121,0.4535514324614145,0.4704552551045573,0.45237847104356477,0.4680591176152116,0.0,0.4714612304625714,0.21229354632050318,0.2135179018784056,0.23042172452154844,0.21234494046055585,0.2280255870322027,0.0,0.23142769987956252,0.13033368517342875,0.13155804073133118,0.148461863374474,0.13038507931348142,0.14606572588512826,0.0,0.1494678387324881,0.0768941499413348,0.07811850549923723,0.09502232814238004,0.07694554408138747,0.09262619065303429,0.0,0.09602830350039411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20262230110128296,0.2038466566591854,0.22075047930232822,0.20267369524133566,0.21835434181298247,0.0,0.2217564546603423
CSF2,CEACAM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,SFTPA1,0.0,0.0,0.08514463915557491,0.09098960955623933,0.0,0.0,0.07890998082539796,0.0,0.0,0.12349928415690646,0.1293442545575709,0.0,0.0,0.11726462582672952,0.0,0.0,0.14277880057677492,0.14862377097743934,0.0,0.0,0.13654414224659797,0.0,0.0,0.04206271187760039,0.047907682278264814,0.0,0.0,0.03582805354742344,0.0,0.0,0.10801393137194958,0.11385890177261401,0.0,0.0,0.10177927304177263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14086876412258933,0.14671373452325376,0.0,0.0,0.1346341057924124
VEGFA,PDGFRB,0.28843051293035493,0.4760187179965306,0.4703172337074028,0.3194036939784918,0.21006206818766326,0.0,0.40549293408227866,0.2714032782217282,0.45899148328790385,0.4532899989987761,0.302376459269865,0.19303483347903652,0.0,0.38846569937365194,0.3287568058339579,0.5163450109001335,0.5106435266110058,0.3597299868820947,0.2503883610912662,0.0,0.4458192269858816,0.5103368395666904,0.6979250446328661,0.6922235603437383,0.5413100206148272,0.43196839482399874,0.0,0.6273992607186141,0.2860733441005061,0.4736615491666818,0.4679600648775539,0.31704652514864295,0.20770489935781442,0.0,0.4031357652524298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26709520295521705,0.45468340802139273,0.4489819237322649,0.2980683840033539,0.18872675821252538,0.0,0.38415762410714077
CCL1,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.006227936717247039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,MMP9,0.08475775820930509,0.037150751441098334,0.037029075770464964,0.03448641787479176,0.09436912566990713,0.0,0.03921606915911418,0.09390849666303666,0.046301489894829906,0.04617981422419654,0.04363715632852333,0.1035198641236387,0.0,0.04836680761284576,0.07892801343852054,0.031321006670313775,0.031199330999680412,0.0286566731040072,0.08853938089912258,0.0,0.03338632438832963,0.07591958433934971,0.028312577571142954,0.028190901900509588,0.025648244004836375,0.08553095179995175,0.0,0.0303778952891588,0.08755339900063944,0.039946392232432675,0.03982471656179931,0.03728205866612609,0.09716476646124148,0.0,0.04201170995044852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07653441917253706,0.028927412404330298,0.028805736733696935,0.026263078838023722,0.0861457866331391,0.0,0.030992730122346143
CCL3L1,CCR6,0.057908732416856026,0.059133087974758455,0.07603691061790127,0.05796012655690871,0.07364077312855552,0.0,0.07704288597591535,0.06061089062080791,0.06183524617871034,0.07873906882185316,0.060662284760860594,0.07634293133250741,0.0,0.07974504417986723,0.08844139345820938,0.08966574901611181,0.10656957165925462,0.08849278759826205,0.10417343416990887,0.0,0.1075755470172687,0.07127376265478685,0.07249811821268928,0.0894019408558321,0.07132515679483953,0.08700580336648633,0.0,0.09040791621384617,0.10985725521785397,0.1110816107757564,0.1279854334188992,0.10990864935790665,0.12558929592955345,0.0,0.12899140877691329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06203085723249916,0.0632552127904016,0.08015903543354441,0.06208225137255184,0.07776289794419866,0.0,0.08116501079155848
CCL14,CCR6,0.4672842010529372,0.4685085566108396,0.48541237925398245,0.4673355951929899,0.4830162417646367,0.0,0.4864183546119965,0.7571016569747855,0.7583260125326879,0.7752298351758307,0.7571530511148381,0.7728336976864849,0.0,0.7762358105338448,0.21749923760227316,0.2187235931601756,0.23562741580331842,0.21755063174232586,0.23323127831397267,0.0,0.2366333911613325,0.10561022920758181,0.10683458476548424,0.12373840740862706,0.10566162334763449,0.12134226991928129,0.0,0.12474438276664113,0.248922635407787,0.25014699096568943,0.26705081360883226,0.2489740295478397,0.2646546761194865,0.0,0.2680567889668463,0.5412692391379327,0.5424935946958351,0.5593974173389779,0.5413206332779853,0.5570012798496321,0.0,0.560403392696992,0.3075738439464221,0.3087981995043245,0.32570202214746735,0.3076252380864748,0.3233058846581216,0.0,0.3267079975054814
CCL2,VEGFA,0.3317806417272039,0.3147534070185771,0.3721069346308068,0.5536869683635394,0.3294234728973551,0.0,0.310445331752066,0.6543710218718334,0.6373437871632066,0.6946973147754363,0.8762773485081689,0.6520138530419846,0.0,0.6330357118966955,0.4544826123515781,0.4374553776429514,0.49480890525518106,0.6763889389879136,0.45212544352172923,0.0,0.4331473023764402,0.2718868592962924,0.2548596245876657,0.31221315219989537,0.4937931859326279,0.2695296904664436,0.0,0.25055154932115453,0.4671740476535219,0.4501468129448951,0.5075003405571248,0.6890803742898574,0.46481687882367306,0.0,0.445838737678384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423960577086209,0.5253688229999941,0.5827223506122238,0.7643023843449563,0.5400388888787719,0.0,0.521060747733483
XCL1,CXCR6,0.03132738031610085,0.023098690805812977,0.012954422398857607,0.010540151759367646,0.058521246784692574,0.0,0.01666522787033608,0.026328804501651846,0.01810011499136397,0.007955846584408604,0.005541575944918642,0.05352267097024357,0.0,0.011666652055887076,0.028675587205224725,0.02044689769493685,0.010302629287981481,0.007888358648491519,0.05586945367381645,0.0,0.014013434759459955,0.024995983556422095,0.01676729404613422,0.006623025639178851,0.004208754999688889,0.05218985002501381,0.0,0.010333831110657324,0.043840195089514644,0.03561150557922677,0.025467237172271406,0.023052966532781445,0.07103406155810638,0.0,0.029178042643749878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03199219566995277,0.023763506159664893,0.013619237752709526,0.011204967113219564,0.05918606213854449,0.0,0.017330043224187998
XCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.022581024312156427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040408231989434,0.0,0.0,0.0,0.0,0.0,0.0,0.007964457004784152,0.0,0.0,0.0,0.0,0.0,0.0,0.058974840554716364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009916577430871817
IL17A,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00354050405968483,0.0,0.008796762866762163,0.00392130323415684,0.0,0.0,0.004892930037013161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL18,CXCR6,0.05252542069358547,0.04429673118329759,0.03415246277634223,0.031738192136852264,0.07971928716217719,0.0,0.0378632682478207,0.02886701361359699,0.020638324103309114,0.010494055696353746,0.008079785056863784,0.05606088008218871,0.0,0.01420486116783222,0.05556056572767076,0.047331876217382884,0.037187607810427514,0.03477333717093756,0.08275443219626248,0.0,0.04089841328190599,0.04298966098069741,0.03476097147040954,0.024616703063454173,0.022202432423964212,0.07018352744928913,0.0,0.028327508534932645,0.15448102243676518,0.1462523329264773,0.13610806451952193,0.13369379388003197,0.1816748889053569,0.0,0.1398188699910004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04070219416754892,0.03247350465726105,0.02232923625030568,0.019914965610815717,0.06789606063614065,0.0,0.026040041721784153
TPSAB1,MMP2,0.18170525557803413,0.3340782358462058,0.6070271206033631,0.22827208983645608,0.4949387027817392,0.0,0.4689992906386634,0.18992825042862685,0.3423012306967985,0.6152501154539558,0.2364950846870488,0.5031616976323319,0.0,0.47722228548925616,0.21560249689721714,0.3679754771653888,0.6409243619225461,0.2621693311556391,0.5288359441009223,0.0,0.5028965319578464,0.18622290319586884,0.3385958834640405,0.6115447682211977,0.2327897374542908,0.4994563503995739,0.0,0.47351693825649815,0.19042878839289562,0.34280176866106726,0.6157506534182245,0.23699562265131757,0.5036622355966007,0.0,0.4777228234535249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2183551976203517,0.37072817788852336,0.6436770626456807,0.26492203187877367,0.5315886448240568,0.0,0.505649232680981
CCL13,CCR7,0.05838768347336428,0.033705893640235685,0.026284145188032893,0.019811783281118982,0.05775535898742987,0.0,0.023408047195099365,0.060665254504698715,0.03598346467157012,0.028561716219367324,0.022089354312453416,0.0600329300187643,0.0,0.025685618226433796,0.10121243143849601,0.07653064160536742,0.06910889315316462,0.06263653124625071,0.1005801069525616,0.0,0.0662327951602311,0.05471769718093244,0.030035907347803845,0.02261415889560105,0.01614179698868714,0.054085372694998024,0.0,0.019738060902667522,0.09321776543015725,0.06853597559702866,0.06111422714482587,0.05464186523791195,0.09258544094422283,0.0,0.05823812915189233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09916562169673133,0.07448383186360275,0.06706208341139995,0.060589721504486035,0.09853329721079693,0.0,0.06418598541846642
IFNG,LOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04861643176166355,0.07683102635314776,0.13129350517460123,0.05588029268336096,0.0,0.0,0.09372967279462593,0.04750980573988379,0.07572440033136799,0.13018687915282146,0.0547736666615812,0.0,0.0,0.09262304677284616,0.05895669932134745,0.08717129391283165,0.14163377273428512,0.06622056024304486,0.0,0.0,0.10406994035430983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05078593900336234,0.07900053359484654,0.13346301241630001,0.05804979992505975,0.0,0.0,0.09589918003632472
IL17A,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06771569640796318,0.020108689639756427,0.01998701396912306,0.017444356073449848,0.07732706386856522,0.0,0.022174007357772273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL10,CXCR6,0.030150865986399406,0.02192217647611153,0.011777908069156164,0.009363637429666201,0.057344732454991124,0.0,0.015488713540634635,0.03649763611626654,0.02826894660597866,0.018124678199023293,0.015710407559533332,0.06369150258485826,0.0,0.021835483670501768,0.03149850756950452,0.02326981805921665,0.01312554965226128,0.01071127901277132,0.05869237403809625,0.0,0.016836355123739752,0.029057558639035957,0.02082886912874808,0.010684600721792713,0.00827033008230275,0.05625142510762768,0.0,0.014395406193271187,0.08868357544721955,0.08045488593693167,0.07031061752997632,0.06789634689048635,0.11587744191581129,0.0,0.07402142300145478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03303848340831266,0.024809793898024783,0.014665525491069416,0.012251254851579456,0.06023234987690438,0.0,0.018376330962547892
CCL20,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0065284383196565696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072709512928022055,0.0,0.0,0.0,0.0,0.0,0.0,0.008376650003639727,0.0,0.0,0.0,0.0,0.0,0.0,0.014491908183464637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813963596637432
CCL7,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241028758855694,0.015874186375281523,0.0057299179683261555,0.003315647328836194,0.051296742354161116,0.0,0.009440723439804628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,VEGFA,0.1654561202238946,0.14842888551526787,0.20578241312749754,0.3873624468602301,0.16309895139404576,0.0,0.14412081024875673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15536569290852173,0.138338458199895,0.19569198581212466,0.3772720195448572,0.15300852407867288,0.0,0.13403038293338385,0.15398255707339314,0.1369553223647664,0.19430884997699607,0.3758888837097286,0.1516253882435443,0.0,0.13264724709825526,0.2085558190777593,0.19152858436913256,0.24888211198136223,0.4304621457140948,0.20619865024791045,0.0,0.18722050910262142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16297657907209928,0.14594934436347254,0.2033028719757022,0.38488290570843475,0.16061941024225043,0.0,0.1416412690969614
CSF3,BIRC3,0.16047240456525427,0.18175874284786908,0.10524744603600725,0.08616162039784107,0.15404232033796708,0.0,0.13376468238537395,0.5091933017753286,0.5304796400579435,0.4539683432460816,0.4348825176079154,0.5027632175480414,0.0,0.4824855795954483,0.16501706002974087,0.18630339831235568,0.10979210150049384,0.09070627586232766,0.15858697580245368,0.0,0.13830933784986055,0.12370524300537318,0.144991581287988,0.06848028447612617,0.049394458837959995,0.11727515877808599,0.0,0.09699752082549287,0.14109457767588124,0.16238091595849605,0.08586961914663421,0.06678379350846803,0.13466449344859405,0.0,0.11438685549600092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18977802836178798,0.21106436664440278,0.13455306983254095,0.11546724419437476,0.18334794413450078,0.0,0.16307030618190765
XCL2,CXCR6,0.041833304684527596,0.033604615174239724,0.023460346767284354,0.02104607612779439,0.06902717115311932,0.0,0.027171152238762826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033292688604360604,0.025063999094072725,0.014919730687117359,0.012505460047627398,0.06048655507295232,0.0,0.018630536158595834,0.027216737377155322,0.018988047866867447,0.008843779459912078,0.006429508820422116,0.054410603845747044,0.0,0.01255458493139055,0.07822712092708753,0.06999843141679965,0.05985416300984429,0.05743989237035433,0.10542098739567926,0.0,0.06356496848132276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029168857803242985,0.02094016829295511,0.010795899885999743,0.008381629246509781,0.05636272427183471,0.0,0.014506705357478215
IL20,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,MMP9,0.20594439171526555,0.1583373849470588,0.15821570927642542,0.15567305138075221,0.21555575917586758,0.0,0.16040270266507464,0.8254108780063226,0.7778038712381159,0.7776821955674825,0.7751395376718093,0.8350222454669247,0.0,0.7798691889561318,0.2777323029019506,0.23012529613374386,0.2300036204631105,0.22746096256743728,0.28734367036255265,0.0,0.2321906138517597,0.1276556919302054,0.08004868516199865,0.07992700949136528,0.07738435159569207,0.13726705939080744,0.0,0.08211400288001448,0.26720366947202534,0.21959666270381856,0.2194749870331852,0.21693232913751198,0.2768150369326273,0.0,0.2216619804218344,0.6776972081321869,0.6300902013639802,0.6299685256933468,0.6274258677976736,0.687308575592789,0.0,0.6321555190819961,0.26111246982262015,0.2135054630544134,0.21338378738378003,0.21084112948810682,0.2707238372832222,0.0,0.21557078077242925
CCL8,CXCR6,0.043278163584479445,0.035049474074191574,0.024905205667236207,0.022490935027746246,0.07047203005307118,0.0,0.02861601113871468,0.12194570096663855,0.11371701145635069,0.10357274304939532,0.10115847240990535,0.14913956743523027,0.0,0.10728354852087378,0.055094344932585,0.04686565542229712,0.03672138701534175,0.03430711637585179,0.08228821140117672,0.0,0.04043219248682023,0.03986690504637477,0.0316382155360869,0.021493947129131535,0.019079676489641574,0.0670607715149665,0.0,0.025204752600610007,0.08535851748252062,0.07712982797223274,0.06698555956527737,0.06457128892578741,0.11255238395111233,0.0,0.07069636503675585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07391030298699695,0.06568161347670907,0.055537345069753705,0.05312307443026375,0.10110416945558867,0.0,0.059248150541232183
CCL21,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.49677231754130824,0.0,0.0,0.0,0.0,0.0,0.0,0.6198982576179006,0.0,0.0,0.0,0.0,0.0,0.0,0.32910761781354353,0.0,0.0,0.0,0.0,0.0,0.0,0.12542969270395546,0.0,0.0,0.0,0.0,0.0,0.0,0.32006817537914756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40368410555215983
IL12B,CXCL9,0.016869363341018233,0.008402423051523627,0.012514486261904583,0.007840358358576088,0.07297310388803108,0.0,0.008254643647875565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02960345762404178,0.021136517334547175,0.02524858054492813,0.020574452641599635,0.08570719817105461,0.0,0.02098873793089911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPPA,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001760968473344208,0.0,0.007017227280421541,0.002141767647816218,0.0,0.0,0.003113394450672539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,MMP3,0.033346523986245595,0.025580625912188706,0.035979567560437714,0.023306862247996024,0.049629898000995334,0.0,0.042445119887105136,0.04249726243997717,0.03473136436592028,0.045130306014169286,0.032457600701727596,0.058780636454726906,0.0,0.051595858340836714,0.027516779215461036,0.01975088114140415,0.03014982278965316,0.01747711747721147,0.043800153230210775,0.0,0.036615375116320584,0.024508350116290212,0.016742452042233326,0.027141393690482334,0.014468688378040644,0.04079172413103996,0.0,0.03360694601714975,0.036142164777579935,0.028376266703523046,0.038775208351772054,0.026102503039330364,0.052425538792329675,0.0,0.045240760678439476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02512318494947756,0.017357286875420673,0.027756228523669678,0.015083523211227988,0.0414065589642273,0.0,0.0342217808503371
CCL7,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00485059551319823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL14,CCR7,0.5038251113282504,0.47914332149512173,0.4717215730429189,0.46524921113600504,0.5031927868423159,0.0,0.4688454750499854,0.7936425672500986,0.76896077741697,0.7615390289647672,0.7550666670578533,0.7930102427641642,0.0,0.7586629309718337,0.2540401478775863,0.22935835804445767,0.2219366095922549,0.21546424768534098,0.25340782339165185,0.0,0.21906051159932136,0.14215113948289493,0.11746934964976632,0.11004760119756353,0.10357523929064961,0.1415188149969605,0.0,0.10717150320463,0.2854635456831001,0.26078175584997154,0.2533600073977687,0.24688764549085482,0.2848312211971657,0.0,0.2504839094048352,0.5778101494132457,0.5531283595801172,0.5457066111279144,0.5392342492210005,0.5771778249273114,0.0,0.5428305131349809,0.3441147542217352,0.31943296438860663,0.3120112159364038,0.3055388540294899,0.3434824297358008,0.0,0.3091351179434703
PPBP,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016719301581070177,0.017943657138972606,0.03484747978211542,0.016770695721122858,0.03245134229276967,0.0,0.0358534551401295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011042152532762788,0.012266508090665217,0.029170330733808033,0.011093546672815468,0.02677419324446228,0.0,0.03017630609182211
