gene	beta_subtype	pvalue_naive	fdr_naive	pvalue_LMM	fdr_LMM	status
EMP1	1.0378124685217962	2.1780923369025815e-12	1.2282475584037113e-11	1.575016212816887e-28	1.2304814162631929e-27	same
ITGB4	1.5906125464697036	1.0101248157762132e-21	1.2219251803744515e-20	2.0691285505676184e-40	3.0578254441885984e-39	same
RGS4	1.6732180677780983	7.989322259241781e-16	5.910568560139255e-15	6.694128992478025e-17	2.635483855306309e-16	same
GABBR2	0.8121427705897695	8.578067520295844e-07	2.911108886978228e-06	1.285889578800568e-05	2.461817955585006e-05	same
EHF	2.1669517449274256	3.953254987001845e-32	1.1403620154813014e-30	8.123091109581521e-39	1.1026820510744148e-37	same
COL9A3	-1.5019798386820364	3.4765301276221327e-12	1.906689283887824e-11	2.0106477345505611e-13	6.563594345649275e-13	same
AQP4	-2.1598879946789586	2.5284442473950185e-23	3.5949444275758556e-22	7.809631642955848e-32	7.3444811689239955e-31	same
EIF1	0.041128286757905134	0.01120625631337055	0.018133100830696684	0.3138231205960871	0.3622429248896734	lost_with_LMM
KLF13	0.019192646767440005	0.0191758725084488	0.029098440832244006	0.7905071889421665	0.8197447517547527	lost_with_LMM
BTG2	-0.06571366967867558	0.07377369292616065	0.0951918618402073	0.5342198077350864	0.5844855664497662	same
GANAB	-0.06694387990246171	0.04103413279252212	0.05644309875174982	0.08967646178532279	0.11467578233417236	same
GSTP1	-0.006774667755991307	0.02431477167042353	0.035565243789015405	0.9161323921758497	0.9316600598398471	lost_with_LMM
BIRC7	1.222100097022106	4.3263064959734084e-08	1.6661000626341754e-07	5.223994709753019e-09	1.285642668520021e-08	same
THBS1	0.9703330850331352	2.874215346633222e-09	1.2127490914064229e-08	9.97051240616449e-09	2.423949531482453e-08	same
ERGIC3	-0.04504228005451952	0.03206372097097407	0.04530907343990683	0.25706699889929585	0.30207637943513027	lost_with_LMM
SLIT3	0.0403081016004449	0.04344971010714669	0.05938456962252395	0.7730507547276659	0.8038656028363944	same
ZNF750	-0.03188740274006622	0.7212671669553495	0.7507985776773243	0.8815280083233007	0.8998244385743117	same
MACF1	0.5798938675446855	7.249821370304777e-07	2.4799845052353854e-06	3.254045508539927e-19	1.4972602033159174e-18	same
LGALS3BP	0.038721392266547375	0.014907008594820161	0.023255863642465152	0.5885399467966936	0.6346584616786776	lost_with_LMM
MAOA	-0.8440395326591614	0.07428848100186063	0.09581489381151413	1.92003885199607e-15	6.998926556486282e-15	gained_with_LMM
PABPC1	0.4573913638119198	8.894730626808943e-06	2.6551434706892367e-05	2.755104702697533e-26	1.8957142449753668e-25	same
CRABP1	-0.962625171469546	1.3415636227272092e-05	3.903676884754246e-05	7.026879497421782e-06	1.375123189319331e-05	same
SDC2	-0.38244579806676826	0.6710627091478375	0.7021932777968303	3.325860804597382e-05	6.128736126407952e-05	gained_with_LMM
RPL12	0.1707575137344889	0.002061368597022918	0.0041198382032671356	0.0037016642375543637	0.005697790001366388	same
CCND2	-0.01858688442832114	0.031418714347685756	0.04448142663664807	0.809867930848433	0.8375056161824539	lost_with_LMM
HLA-G	2.0171963059968245	3.1467445207191977e-20	3.3715119864848547e-19	9.061434177577456e-26	5.961469853669379e-25	same
GNAI2	0.32745618889853434	0.00011812284960833187	0.0002998041868231773	2.1168564850826375e-18	9.163880887803626e-18	same
ATN1	-0.08934371498739306	0.05321151316746105	0.07120184634361425	0.04609634686596194	0.06184661922982371	same
CA4	-1.8085013437927466	8.005190255115618e-18	7.0220967150137e-17	1.820724126539105e-19	8.508056666070584e-19	same
TAGLN2	1.2266736775205582	1.0130463013258498e-15	7.376550737809586e-15	9.572926552216578e-88	1.4867684323372266e-85	same
DMD	1.486490228323061	1.5313102548691037e-16	1.2283237338522221e-15	1.141462382038464e-17	4.742918484924365e-17	same
GPRC5A	0.47408199579376575	1.0293634887788892e-05	3.057515313204621e-05	2.4072431438297606e-10	6.442220723897665e-10	same
AGR2	-0.273405506522109	0.8186381917005618	0.8400294038374365	0.17070441483654075	0.20741727197635573	same
CRABP2	1.2423123548606714	3.348216042932987e-12	1.8396791444686744e-11	7.84011305295227e-12	2.301403048811821e-11	same
ABCA2	0.2728486926496801	0.000573009353029997	0.0012964012511990884	0.001310120061334035	0.0021176509612080307	same
NUCKS1	-0.07160754314096442	0.04322163316081742	0.059126721150229024	0.08700613831477066	0.11165752807595038	same
RPL11	0.004600386659299956	0.018473561250397567	0.02814172014548554	0.9217142429913013	0.935750500498783	lost_with_LMM
MYL6	-0.09720165221501792	0.061695342922191386	0.0814051622432145	0.08700932527473282	0.11165752807595038	same
VEGFA	-0.9705653477039228	0.017964641034780127	0.02742693287752691	2.165787655371857e-18	9.34872369225262e-18	same
MPZL2	1.1720650326332058	3.6203187809245185e-14	2.3407233497356803e-13	1.1019904526283902e-35	1.281384247242314e-34	same
SMIM14	0.3688098694236039	6.81710786581138e-05	0.00018066540280418852	8.410311552099394e-11	2.3168902347381248e-10	same
FBN1	0.4048606031942941	0.0006268454964472445	0.0014054831758906828	0.013663554419381533	0.019792691095192952	same
WDR1	0.35092350129164696	7.800243950488774e-05	0.00020437320394293732	4.655735173747665e-23	2.6860010617774987e-22	same
CCNI	0.09416972887203329	0.006201724346190393	0.010905728627532928	0.09264502185043964	0.11806927168705138	lost_with_LMM
SLC4A4	-2.5446006154335237	1.3511742261740705e-33	4.4060029114371867e-32	5.732580669057155e-46	1.0486428053153332e-44	same
IQGAP1	0.6746713613000118	9.023408238660424e-08	3.3880131058800093e-07	7.345697683193785e-24	4.3986213671819074e-23	same
CTNNA1	0.4090570299254537	2.5299864972401524e-05	7.12003704664208e-05	1.3970126957395266e-31	1.2895501806826401e-30	same
CXCL13	0.9680913616659047	7.590950317831128e-05	0.0001997618504692402	6.172058470795167e-06	1.2114766820597815e-05	same
COL17A1	0.8879785812418053	5.366689420448866e-06	1.6462237486039463e-05	2.9263085412020505e-05	5.415746837511506e-05	same
CAMK2N1	2.1651514864262844	7.154583948825785e-34	2.411657510840152e-32	2.145871699089106e-54	5.549668187299412e-53	same
HSP90AA1	0.4402704412983897	1.5450699403667685e-05	4.4569325202887554e-05	3.48248243866116e-20	1.704314407175119e-19	same
HLA-DQB2	1.9832710119054708	4.299627478294961e-24	6.753341588944965e-23	7.78522678585899e-26	5.178643094806424e-25	same
RPS18	0.03090938791993181	0.013386481832480696	0.021162625524636585	0.5154889200437165	0.5668866422768143	lost_with_LMM
PLD3	-0.06258475472360404	0.047886137683538624	0.06474015910347719	0.3888832075401162	0.4412441840470305	same
HNRNPU	0.14139949679411676	0.0026626843135657435	0.005117266457845759	1.262597815474853e-06	2.6015064879289553e-06	same
B4GALT1	0.44764244852778234	1.5578762599018736e-05	4.489556944962172e-05	1.726499005535284e-14	6.03670980956393e-14	same
METTL7A	-0.7803454340266303	0.2180065840534861	0.2507744448468015	4.132509245480614e-29	3.3506831720113087e-28	gained_with_LMM
CCL19	1.386649136536451	1.843381610726403e-09	7.88893699312298e-09	5.496922761138432e-11	1.529755870446688e-10	same
PLEC	0.5276800321898654	2.983193376251398e-06	9.410704656944473e-06	6.044691022352908e-18	2.557697188583741e-17	same
LTBP2	1.073898300106841	1.367119442643401e-12	7.79725917857453e-12	7.163885627467573e-35	7.901344442059822e-34	same
BHLHE40	1.1174182645733226	7.618196991487211e-13	4.412083199703018e-12	4.769969855677106e-25	3.0062835224855712e-24	same
DUSP5	2.140438924203056	1.4688906028831588e-33	4.738356783494061e-32	4.281417767237598e-61	1.6680848443782852e-59	same
CCND1	0.2823288877666208	0.0005628260334170931	0.0012772149018542202	0.001656564278503119	0.0026476786550396147	same
STAT1	1.5035934700568487	1.3909845475088564e-19	1.4050348964735923e-18	8.962166640526245e-50	1.9915925867836098e-48	same
RPLP1	0.2310957155377234	0.000850663244341111	0.0018519519107571356	9.634794182127419e-05	0.00017123449375818872	same
CTNNB1	0.2982015867447468	0.00028468227873326116	0.0006740701153905157	1.313327438105145e-06	2.7041745465445673e-06	same
NUMA1	0.14673373347606747	0.002938854857398832	0.005622809038390623	0.006134960349097238	0.009225504284356749	same
SCARB2	0.33637293566873827	0.00011932418296318312	0.00030259725180857935	2.267787825019908e-15	8.20671106762331e-15	same
CD177	1.2110075085306669	1.0886505995010512e-06	3.64097190468579e-06	1.0724337632472822e-08	2.598789410130732e-08	same
MT1F	-2.7890818358287968	2.1418761141538062e-39	1.1899311745298922e-37	1.1107056266039085e-59	3.920137505660854e-58	same
YWHAZ	0.2061989641479031	0.0010283808605441864	0.00219115240172767	1.0511940223046052e-10	2.873389401523286e-10	same
PLEKHA4	1.4315730656513914	2.8978131670569933e-18	2.6423828271036412e-17	9.689124790774692e-52	2.288769635616069e-50	same
SCEL	2.0311808390434964	1.5926230558029567e-27	3.3179646995894935e-26	4.501392382982501e-34	4.805756992508008e-33	same
ITM2B	-0.046366038711226756	0.03166202016861079	0.044783621172009604	0.232123740280183	0.2754632993831286	lost_with_LMM
CDH3	1.7283623153465413	1.053175246448636e-21	1.2537800552959951e-20	1.4559292769674542e-28	1.1404145772591023e-27	same
GSTM1	-0.4189990328143686	0.013501788932419191	0.02132984033557534	0.05366652850563734	0.07114431529691208	lost_with_LMM
VTCN1	1.7900451556911299	3.032838253916638e-15	2.1358015872652383e-14	3.686330057639446e-18	1.5708792859259002e-17	same
PPL	1.7032680056215495	8.564095383497209e-24	1.3041769619538898e-22	8.952445643644586e-77	7.460371369703822e-75	same
PTMA	-0.029682220327331223	0.027708281750928255	0.03996386790999268	0.5448369391591356	0.5948001519204537	lost_with_LMM
DPYSL3	0.08063270175492558	0.023894836806385943	0.03505355032721654	0.5548498923134226	0.602696805309127	lost_with_LMM
ERBB2	0.5375914856215875	2.585719040950553e-06	8.191295800265743e-06	4.6031661924638957e-20	2.2418017171090403e-19	same
ITGB1	0.44289566214487186	3.4541877591438444e-05	9.59496599762179e-05	1.9313216035590813e-06	3.933445221097925e-06	same
DUSP6	1.3784168036923254	3.817910980473468e-17	3.1727792081496967e-16	4.245365687144151e-45	7.536152107356481e-44	same
COL6A1	0.2675287462970711	0.002101377192687774	0.004174921574876372	0.05172336946635117	0.06881157800401486	lost_with_LMM
LIPG	-1.647274042562306	1.4693968794908158e-08	5.9091027325367935e-08	7.804086708878184e-32	7.3444811689239955e-31	same
MRC2	1.0372588157250475	8.009542194433188e-11	3.863123244903467e-10	1.0006303867943164e-13	3.346589922389018e-13	same
ATP11A	0.11061692518686835	0.01135193220540105	0.018329276973198683	0.3450766515112945	0.39511471863270387	lost_with_LMM
ERAP2	0.7811668152350341	5.570618491532758e-06	1.7052913749590077e-05	8.496613798825693e-05	0.00015154483588868657	same
CTSC	1.9564110185911496	1.384691520174501e-28	3.1470261822147755e-27	1.0095432070014237e-59	3.6934507573222815e-58	same
ZFP36	-0.07646367902978222	0.15238829155094682	0.18105539590211503	0.6163539351600453	0.6610875243046607	same
TPM3	0.35935809649654016	7.883214714587405e-05	0.00020618695853323642	5.009201226979388e-22	2.6931189392362303e-21	same
RPS24	0.1064322692383495	0.005286308397984974	0.009536335053490634	0.05015987344077322	0.0668501200898799	lost_with_LMM
FOXE1	-0.474163703065112	0.8957783829083088	0.910035607424628	1.9849340469355356e-08	4.6962161993742954e-08	gained_with_LMM
CSDE1	0.07161682233275896	0.007741404647686563	0.013257020384627779	0.09013799762746812	0.11516779935366453	lost_with_LMM
THBS2	1.8221152035088624	3.938777533141797e-17	3.2641802760843627e-16	2.1537931871876483e-18	9.310345189571967e-18	same
CDH11	2.4819244048586704	6.002364700909989e-37	2.7703221696507643e-35	3.4355247573187934e-44	5.8560081090661245e-43	same
TRIM29	2.4735689755482118	4.589110687237753e-34	1.5824519611164667e-32	1.5925182777337e-39	2.2118309412968058e-38	same
PLVAP	-0.9943963565897902	0.021753712203614297	0.03233951269120064	6.900394622208476e-20	3.301624221152381e-19	same
RPS3	0.16434366849201248	0.0022495214326879237	0.004413711117111688	0.0007798187097345343	0.0012889565450157593	same
AEBP1	0.9607729552556273	1.3492164998647247e-09	5.807244619216893e-09	5.1780548598035874e-11	1.4423551141514172e-10	same
TSPAN1	1.3022110697072447	1.0850419266006368e-13	6.795669686434051e-13	8.718394088391883e-16	3.2250533002682675e-15	same
MCL1	0.3358199356876425	0.00015209604578764684	0.0003761649937039906	3.473789270690417e-09	8.605588614427127e-09	same
HPCAL4	1.3076797378971068	1.9225591322609051e-10	8.969949295151968e-10	8.177250070816497e-10	2.1184585675690404e-09	same
ARHGEF12	0.22698897225032358	0.0010295175318359598	0.0021920174560027534	0.0005542393076224429	0.0009304521112855785	same
ST14	0.6746954241590528	1.303321709439828e-07	4.845062116876683e-07	2.703614418244783e-28	2.079703398649833e-27	same
DSP	0.9929153434705895	3.7660102471340964e-11	1.8861487047416176e-10	2.381214888816625e-30	2.094910459369465e-29	same
RPS9	0.2467674033060062	0.0007024903106669616	0.0015564777932059709	2.7660139234858773e-05	5.131751249509976e-05	same
CLTC	-0.003446801495980104	0.020764878288793476	0.03108514713891239	0.9471275125410777	0.9573391299269653	lost_with_LMM
NCAM1	-1.5401109127674788	1.3430471893545867e-09	5.788996505838735e-09	5.3845375652794e-14	1.8273317529228731e-13	same
CTSD	0.428957681621234	3.9841648846710126e-05	0.00010995855247482096	1.2200816150095018e-07	2.7213716319914537e-07	same
PDIA3	-0.7134863941551309	0.4293554283593861	0.47009718433509434	2.9684683557248483e-37	3.6647757478084547e-36	gained_with_LMM
S100A4	2.057356933265822	7.786601762766118e-28	1.6805615315322557e-26	1.2521759368272605e-36	1.5026111241927126e-35	same
TSHR	-0.39688349030072456	0.5894787269392676	0.6251099967542605	7.214708655340974e-08	1.6372258673239728e-07	gained_with_LMM
HLA-DQA1	1.6545509503905405	5.479618023355952e-19	5.28580516722439e-18	2.3892320559472475e-22	1.3151736087783013e-21	same
CTTN	0.3722882463673376	6.797711892394109e-05	0.00018031066027570581	8.161638031914531e-24	4.877472927438963e-23	same
DPP6	-1.1348527891716098	2.1208624494731905e-07	7.647340563004293e-07	3.359515037031894e-07	7.255972002228712e-07	same
LRP4	0.5411403453267835	7.055505598651729e-05	0.00018648913476612499	0.0012568947225568088	0.0020382076582002306	same
LAMC2	0.892937951478385	9.612984640112556e-10	4.203929142906366e-09	2.782846190145013e-22	1.5234559435100434e-21	same
YWHAE	-0.11192146674339797	0.05894198415142478	0.07806885318069506	1.6958251738840632e-05	3.217884580425167e-05	gained_with_LMM
SERINC2	-0.14014111368881035	0.1048357620289982	0.13028324449965506	0.09063274405903438	0.11575063098216395	same
COL5A1	1.1584003286639009	3.316977110356838e-10	1.5100047543354346e-09	2.032884843841755e-09	5.103476595418631e-09	same
SLC44A1	0.118442376800203	0.0049305087014594115	0.008932939309605864	0.06153478020110845	0.08096681605409006	lost_with_LMM
RAB7A	0.00013634331117316363	0.017670015416378963	0.027059747957701323	0.9961376814948953	0.9974676383460234	lost_with_LMM
RPL14	0.2104969081705725	0.0012148312128975659	0.0025485969501347536	0.0001172345510645613	0.0002067628766570746	same
FAM155B	-2.3879804895013006	1.2955018866357493e-25	2.3412684698236433e-24	1.674735284220074e-35	1.932386866407778e-34	same
ACTN4	0.2909223069222689	0.0003039569578010502	0.0007163164755719957	1.0419760256596365e-11	3.034881628134864e-11	same
INPP5J	-1.1762519602807013	0.0014931792090619254	0.003061884912635527	6.912698170353697e-20	3.302244348895078e-19	same
LTBP3	1.0539378425634232	4.283127928627428e-12	2.3362515974331428e-11	2.2569647772971223e-53	5.5499133867962025e-52	same
ITPR3	0.6035169295387552	3.0749708601640495e-06	9.66971968605047e-06	3.9732495679296894e-07	8.538501936811654e-07	same
IGHD	1.1234006973765993	5.325683728762512e-06	1.6353174192720097e-05	4.4681077465822593e-07	9.574516599819126e-07	same
RPLP0	0.3460601039252131	0.0001232606737446074	0.0003102198164713274	5.63649854929045e-13	1.7687756953840325e-12	same
CAV1	1.574260800014316	1.6135161965149746e-19	1.6135161965149748e-18	8.13385525928807e-38	1.0296019315554518e-36	same
COL6A3	1.1342567371328818	2.2962953277894877e-10	1.0614616307193318e-09	6.39581610160961e-10	1.669925875093893e-09	same
EMC10	-0.44072756204243624	0.6742667888835903	0.7052999883719563	1.6468510565262506e-16	6.374907315585486e-16	gained_with_LMM
SLC30A3	1.0980548509356458	1.2815888548075023e-06	4.243671704660604e-06	1.0906571398882638e-06	2.2612103798650943e-06	same
VCAN	1.9214804022632856	5.2013240543277936e-21	5.910595516281583e-20	7.226077669022977e-22	3.8436583345866896e-21	same
CYP24A1	0.07468147840529027	0.6987632497937508	0.7296518445462069	0.7477755382785839	0.7816469041239552	same
TCEAL2	-1.9279895223945456	1.0492839353190804e-17	9.097837589471795e-17	6.082693063056303e-20	2.929065680444448e-19	same
PRMT8	1.0858551360956883	7.646907570530228e-06	2.3009751967493162e-05	1.3685046739829936e-06	2.8139232501363818e-06	same
LY6E	2.203574345684599	1.1642920350452213e-34	4.259605006263005e-33	4.634568598610861e-94	9.269137197221722e-92	same
CYSLTR2	2.001088141120851	1.7166479947888857e-24	2.79888260019927e-23	1.0422446897418444e-27	7.720331035124773e-27	same
SAT1	0.26030261759219675	0.0005855910060702079	0.0013218758602036296	7.312209689852734e-06	1.4281659550493621e-05	same
TGM2	1.5809087074521255	5.29492646430304e-19	5.124122384809394e-18	3.685617627166656e-30	3.195622220086696e-29	same
PRSS23	1.7879386995755007	1.0820201489542108e-23	1.6230302234313163e-22	1.4751390464109834e-47	2.892429502766634e-46	same
COL6A2	0.6783679797647538	1.1336086501867283e-06	3.787111303519137e-06	5.681023322261386e-07	1.2078717198287852e-06	same
RPL19	-0.16960624153424939	0.10772182830473191	0.13353945657611396	0.0003628115431262207	0.0006163276497047917	gained_with_LMM
DIO2	-1.5280402159874273	8.871361496034292e-07	3.003847007686555e-06	1.2111381563661972e-25	7.8475474494570015e-25	same
CDH16	-0.7802140546959406	0.00046123867821462193	0.0010611319284078724	0.000656535445647997	0.001093618177092721	same
ASAH1	-0.3677422094579035	0.4857837479436411	0.5270709742607318	1.381955287546605e-07	3.0642024114115406e-07	gained_with_LMM
PIWIL1	-2.650843752247491	2.803795727943746e-35	1.0647325549153467e-33	6.169431968259291e-44	1.045666435298185e-42	same
BCAM	0.34004679489080497	0.00024363376042696414	0.0005842536221270123	0.00013539240034610725	0.00023739170136664043	same
CYBRD1	0.07690706572951235	0.008973382685463866	0.015020106757827613	0.2630337940709818	0.3083631817948204	lost_with_LMM
MUC16	1.5906198175038102	1.095359549776939e-11	5.744892743585345e-11	3.9772788354639873e-13	1.2666493106573208e-12	same
NRP2	1.2098885098845231	2.1330374191055063e-13	1.303281518801735e-12	7.901975230348361e-26	5.244673825452453e-25	same
ADCY8	2.155006067980906	2.701823808218159e-22	3.4491367764487136e-21	3.2358707042171624e-25	2.0654493856705293e-24	same
ANXA2	1.6993348226345488	1.0123575631623039e-22	1.3619160042542205e-21	8.279879547242697e-95	1.7742599029805777e-92	same
TLN1	0.19619881940009815	0.001472468053511483	0.0030214802739633715	2.6761080297503655e-05	4.974178493959787e-05	same
MDK	1.7035720552130436	1.1745118198112299e-20	1.3001975865068968e-19	8.005287012368953e-31	7.168913742419957e-30	same
ALOX15B	2.29956871924374	3.0869882501141804e-31	8.736759198436358e-30	1.416061343930562e-37	1.7627319633990398e-36	same
POLR2A	-0.006386676161646657	0.022234833745480968	0.03289176589568191	0.9134157796855698	0.9292123903210272	lost_with_LMM
IGFBP6	2.0309995740104396	2.5754453007542828e-26	4.870948259721655e-25	1.1019187675638287e-34	1.193413827686457e-33	same
SLC7A2	0.03257645435648534	0.028676151149494313	0.04122957484630417	0.7872259175675672	0.8169834397756699	lost_with_LMM
HLA-E	0.4799746741841508	1.2533562390045475e-05	3.668359723915749e-05	1.2480176157726913e-16	4.862406295218278e-16	same
PKNOX2	-1.5463782441280285	1.3289445386586572e-11	6.909590322315375e-11	3.590781019739607e-12	1.0718749312655545e-11	same
CFH	2.470942863176743	2.2568654997166486e-39	1.2310175452999901e-37	5.555506253171917e-68	2.824833688053517e-66	same
RGS5	-0.7031221244798207	0.27981361654267395	0.31557926677745185	6.691131040271925e-07	1.4116310211544145e-06	gained_with_LMM
LRP2	-1.6425241503635128	6.1501085343712085e-09	2.5225324481688016e-08	1.071317644057846e-18	4.754368242860263e-18	same
CTSH	1.7003226851996243	2.402793842729238e-21	2.783158891192168e-20	3.0383279818216244e-43	4.980865543969876e-42	same
KCNAB1	-2.9566976897804564	4.373320632906818e-40	2.6775432446368273e-38	5.918833386460125e-63	2.500915515405687e-61	same
MFGE8	1.3964406561393363	2.5677232969364464e-16	2.021829367666493e-15	1.501042418956691e-39	2.1042650733037724e-38	same
PBXIP1	-0.35139144268335026	0.4395690186771067	0.4807535749293912	5.597630414693485e-06	1.1040691153241587e-05	gained_with_LMM
CHGB	1.1547278187749555	5.826517823157843e-07	2.0160961325805682e-06	5.002925005549262e-07	1.0674804421513361e-06	same
TMSB10	1.2236684371244844	7.407157563833764e-14	4.727972913085382e-13	3.3563216839211978e-40	4.840848582578651e-39	same
CD63	0.11583521654839672	0.004971412777292537	0.009000747333661806	0.0420844179957427	0.05694602235574973	lost_with_LMM
ARMCX3	1.427964344923783	3.741356352667354e-16	2.915342612468068e-15	1.5850459864499503e-27	1.1626254179339489e-26	same
LYZ	2.0014053851066635	8.07733953484028e-22	9.850414066878391e-21	6.834731970694915e-23	3.8907392622551696e-22	same
SCARA3	2.068844832204165	5.167622648765146e-29	1.2402294357036349e-27	3.229916996923886e-58	1.0093490615387143e-56	same
AKT2	-0.4110089078920759	0.5531147007903695	0.5898841458837926	4.004225296390474e-14	1.3619813933300932e-13	gained_with_LMM
COL8A2	2.738487285981874	5.5793318629712984e-49	8.368997794456947e-47	3.265582268410991e-103	1.2245933506541217e-100	same
LGALS3	2.243572750372838	7.884572876693863e-34	2.6281909588979543e-32	3.906726222527963e-77	3.5515692932072386e-75	same
SPTBN1	-0.4202962569095088	0.6179668735882204	0.6527819087199512	1.5802105816195626e-08	3.77438833189386e-08	gained_with_LMM
GLUL	-0.11684512978712679	0.07211103287517596	0.09340807367250772	0.08381458149350474	0.10810135188328211	same
SFN	2.762790162468915	2.1860287429508434e-40	1.4256709193157674e-38	8.013009073306055e-49	1.7048955475119266e-47	same
ENO1	0.15897219525213233	0.002450390394909502	0.004749476435956765	2.4668223188604884e-05	4.599420109746094e-05	same
CLDN4	0.9310794375066065	3.6715242169601126e-10	1.6638327267190845e-09	1.290458897233476e-44	2.2508004021514116e-43	same
SNX1	0.45720092908102805	2.2728345611445777e-05	6.438624819106452e-05	2.7068994593558056e-13	8.703856782494552e-13	same
MXRA8	2.2043665625967663	8.651539144758323e-33	2.6484303504362214e-31	5.912245250613326e-79	5.7215276618838644e-77	same
CCL18	2.0864365070701627	4.357978330181176e-22	5.493249996026692e-21	2.2494314201679196e-23	1.3128977160513149e-22	same
AGRN	0.4232703536683641	4.393496282764222e-05	0.00012025993474719588	2.545591550774945e-11	7.245516747936275e-11	same
HSPG2	0.07679074287499277	0.020624776149319277	0.03098363968350417	0.5588826876941397	0.6061634356769411	lost_with_LMM
CD44	-0.13647526577581623	0.09365264814301429	0.11780207313586703	0.09204955649341696	0.11746008910261628	same
PROS1	2.120311183235431	6.62510447366035e-30	1.7187032471690882e-28	1.1629613780076426e-60	4.416309030408769e-59	same
VIM	0.021885848117218984	0.01688163808646938	0.026040921073687606	0.7385080438454857	0.7741553691629721	lost_with_LMM
TM4SF1	1.8067493825147842	7.223641612096669e-22	8.881526572250004e-21	1.461050743264096e-32	1.4277368826684975e-31	same
AHNAK2	2.5276755237893105	6.478186934398987e-37	2.944630424726812e-35	5.09510734087576e-48	1.0398178246685225e-46	same
PLAU	2.1482985146363447	1.4937903233703468e-27	3.133825853224504e-26	8.144716006674858e-35	8.917572270081962e-34	same
GAP43	2.2089105718792967	1.466477830825535e-22	1.929576093191493e-21	2.969902229951728e-25	1.899724240907289e-24	same
CBLN1	2.2115139175675065	1.0306150317501937e-23	1.553691002638483e-22	9.438512232180016e-26	6.195959889833708e-25	same
GPNMB	2.0298687623695084	4.155502521132589e-24	6.561319770209351e-23	4.940011790721559e-28	3.780621268409356e-27	same
LAMP5	2.1672103455943343	1.0154616165799841e-21	1.223447730819258e-20	4.4468106609594156e-24	2.689603222354485e-23	same
KLF6	0.6359016207160515	4.274860466700911e-06	1.3207601853864813e-05	4.748158460532868e-06	9.439678847977869e-06	same
CDH1	0.43405979222918967	3.694226342912946e-05	0.00010242771745599666	6.037087436794627e-13	1.8885570709472243e-12	same
FHL1	-2.1303568927178	1.7300092101334382e-14	1.1559081582183327e-13	8.939997837363659e-38	1.1268904837013016e-36	same
DOCK9	0.9246132702270707	8.721865974854604e-10	3.825379813532721e-09	3.662411520180711e-29	2.98566156536471e-28	same
DHRS3	1.0987820308679095	1.08764086388324e-11	5.714400335638738e-11	4.727312381276242e-27	3.3928079291456285e-26	same
FBLN1	1.3209163592585045	7.593765226477391e-11	3.6803385588743413e-10	5.531925919561127e-10	1.450679874010785e-09	same
FCGBP	-1.3651598495308488	0.0001872051590726893	0.00045734159382578813	3.2632158356585487e-26	2.2350793394921564e-25	same
PEBP1	-0.40414132065798825	0.5040985362335136	0.5436001469088932	3.574104436990228e-17	1.4239459908327603e-16	gained_with_LMM
CPE	0.5593852010573279	1.5242177797746661e-05	4.401013801081808e-05	1.941186499149974e-05	3.653425029767831e-05	same
HDLBP	0.0071558892765800925	0.016791291081014865	0.02593917262772636	0.8463880419676406	0.8677936178752297	lost_with_LMM
FKBP8	0.0651881812712837	0.00927817471265659	0.01542933710530475	0.2170195621371016	0.2593859308411573	lost_with_LMM
HLA-DQB1	1.4061121583383183	4.93375541382717e-14	3.169436026013171e-13	4.2995457709153367e-16	1.6224701022322025e-15	same
TXNIP	0.3148501623312875	0.0005088636399718481	0.0011644132249052056	0.0017133843607690658	0.00273703572007838	same
CANX	-0.5279014505098345	0.8946383711755357	0.9091853365605037	2.064247717951747e-18	8.949050800368844e-18	gained_with_LMM
COL10A1	1.8107711611369306	2.5729778456303357e-14	1.6927485826515366e-13	7.321689474037919e-16	2.725194593314362e-15	same
EZR	0.6209665507660358	9.64308221576304e-07	3.2577980458658917e-06	3.668739989778067e-26	2.495741489644944e-25	same
RPL35A	0.031424298363959255	0.013527758583469784	0.021348382825044372	0.5228193272411903	0.573896078201087	lost_with_LMM
DAPK2	1.0539013358934357	3.8019838568282825e-11	1.9009919284141414e-10	4.777338004021171e-29	3.8423630059151507e-28	same
DDX17	0.13687083188295143	0.004077846376453952	0.007546908778138097	0.029481666063146138	0.04090887982860241	same
STRA6	2.4439189723205716	3.5560293508621466e-30	9.440785887244637e-29	7.766003340952065e-34	8.17474035889691e-33	same
PCSK1N	0.03618985868884718	0.8287214279276248	0.8490998236963369	0.8818831605084324	0.8998807760290126	same
LTBP4	0.10563227101929225	0.008507026311375553	0.014361890227420742	0.2685943576831835	0.314267969208093	lost_with_LMM
NGFR	2.339456487690739	6.745038819937688e-30	1.7187032471690882e-28	3.1207862827285894e-35	3.546348048555215e-34	same
NTRK2	-0.34369438907537486	0.4050374861427883	0.44509613861844866	3.730120103097073e-05	6.844257069902885e-05	gained_with_LMM
HNRNPA1	0.2497154723566285	0.0006902411284433102	0.0015350600372192463	1.5217868631723562e-12	4.6585312137929276e-12	same
MYH14	0.4402129224802826	4.093931710190766e-05	0.00011267701954653485	4.1055875009531767e-10	1.0842220513080573e-09	same
BSG	-0.3280884282918172	0.3208466164375813	0.35808774155980055	6.139331814418758e-11	1.7006459319719553e-10	gained_with_LMM
GRIN2C	-2.673289269894488	5.19914137632077e-31	1.4442059378668805e-29	6.91680400536657e-40	9.834318491042516e-39	same
