Name	Adipogenesis	Allograft Rejection	Androgen Response	Angiogenesis	Apical Junction	Apical Surface	Apoptosis	Bile Acid Metabolism	Cholesterol Homeostasis	Coagulation	Complement	DNA Repair	E2F Targets	Epithelial Mesenchymal Transition	Estrogen Response Early	Estrogen Response Late	Fatty Acid Metabolism	G2-M Checkpoint	Glycolysis	Hedgehog Signaling	Hypoxia	IL-2/STAT5 Signaling	IL-6/JAK/STAT3 Signaling	Inflammatory Response	Interferon Alpha Response	Interferon Gamma Response	KRAS Signaling Dn	KRAS Signaling Up	Mitotic Spindle	Myc Targets V1	Myc Targets V2	Myogenesis	Notch Signaling	Oxidative Phosphorylation	PI3K/AKT/mTOR  Signaling	Pancreas Beta Cells	Pperoxisome	Protein Secretion	Reactive Oxygen Species Pathway	Spermatogenesis	TGF-beta Signaling	TNF-alpha Signaling via NF-kB	UV Response Dn	UV Response Up	Unfolded Protein Response	Wnt-beta Catenin Signaling	Xenobiotic Metabolism	heme Metabolism	mTORC1 Signaling	p53 Pathway
TCGA-DO-A1K0-01A	0.31758062105369184	0.014319935793191466	0.4097514447642523	0.32629669977034703	0.3031963898364817	0.16899655260536003	0.3601107264154723	0.07627270009459329	0.25061979535938955	0.19642123502982706	0.15667001176396342	0.2209739759695253	0.15317100560811744	0.30284386390454776	0.2675694750596003	0.19486497229649768	0.22621695047560914	0.1878747906955252	0.26385538126124347	0.18872942917731647	0.27039493628529576	0.21644608685246444	0.10774190429338786	0.023172415600800793	0.15394189032055702	0.12098461110163043	-0.2930776769978274	0.06962219941582737	0.3551030043933224	0.4861331385566511	0.16388168713203194	0.12142354905356924	0.31689567011617403	0.33470920455130204	0.312872072505532	-0.1441609374611632	0.22925493623407261	0.5472965238149851	0.39831317851284626	-0.21765853936800073	0.5494315459506219	0.24592593582310812	0.3595809826117208	0.23339815129712457	0.35385069070476544	0.2520434284718823	0.09702908726691162	0.24524751812127482	0.33158220076080497	0.2995290960428904
TCGA-L6-A4EU-01A	0.36820490215641033	0.09536586498819022	0.36316735848358145	0.391749135913461	0.3264870235720918	0.189387586860577	0.4089194597549512	0.07783278430666202	0.29756792738755994	0.2801347823789274	0.21498662452827738	0.2859134661500247	0.10822786944154644	0.42268820374995675	0.24006375731163948	0.21063601452386854	0.2757230052262294	0.14226576063358104	0.31359915123808607	0.16474340616836117	0.28808608257924645	0.25907379804976505	0.1560914300608709	0.07804740089080782	0.2729041707967517	0.2338857397736736	-0.3051273491575667	0.1525709968006493	0.2897775530139849	0.5172774989694283	0.1540379398484478	0.1411143447299536	0.34076717292572645	0.44640119835864844	0.3019547636475541	-0.15550053805641975	0.2829610227036672	0.5127566328546063	0.4712059446635082	-0.24898816094133974	0.545378540571899	0.2949457032803507	0.31882303472054213	0.282109457893214	0.34879374073207803	0.2402678045563022	0.13515333622629422	0.2294913344005087	0.36037508375371047	0.3345879035912563
TCGA-DJ-A3V0-01A	0.3681154629740324	0.05309821084575104	0.38421964128786523	0.4328190965665121	0.3453970826216965	0.17703611169770347	0.4034550753986315	0.0671454687573017	0.3036218854646239	0.29397755875241316	0.20416333679925422	0.2707785032499589	0.11746171553880366	0.4589408171174867	0.2686650212851251	0.22760630554673938	0.2555114345502988	0.1400135938781828	0.29568690726442753	0.1866496691487912	0.31472311483294857	0.23032344319088188	0.1528481877443727	0.045814047388294796	0.271551254626456	0.21879227447178892	-0.2935673588072755	0.11808548651568891	0.30189183103720113	0.5228411465406555	0.1865071632892992	0.19453230184291082	0.33800068951184303	0.4348564872496261	0.2913301590801556	-0.14433417616359678	0.24794816156495947	0.4999940016060801	0.46081194154229765	-0.24428702399427174	0.5464183827335298	0.29032920776794885	0.3468007931153575	0.283308794335635	0.35684041968815333	0.26941767936235295	0.12983123799814514	0.23076249124468917	0.35066754263893574	0.32679401833822463
TCGA-EM-A2P2-01A	0.33984125972212814	-0.04230558634587638	0.3652874073582123	0.3181021541247643	0.2834783794893486	0.16104319228034208	0.3323985296442796	0.08954052396982105	0.25550590500352705	0.1945122759958326	0.15180917324616375	0.2492440623808023	0.1164384313726359	0.2930165806134213	0.2189402451917709	0.19606325209124786	0.23949325240760616	0.15644273721593574	0.24732631595767177	0.20330221489244701	0.2609321284778886	0.19308510219193725	0.07291920588345814	-0.02450581235648656	0.21516833063416166	0.10741199662525483	-0.2880192531167225	0.01637545975868929	0.29399796557671426	0.5063695265342482	0.10234447501570493	0.1346635778648525	0.2821145843765517	0.4072075536844838	0.32579149562540377	-0.072081118769919	0.2604496582267292	0.5304237118556734	0.44963499234622223	-0.19005637744493867	0.5674155734755595	0.20858988600196735	0.36131673824390237	0.2214768437241329	0.34660794938023215	0.25261645988304043	0.1250870522813474	0.25409477257636126	0.33068199670885307	0.28390435400221065
TCGA-BJ-A45G-01A	0.3618364545218753	-0.030519389570335686	0.40116442457992224	0.24218982369661368	0.26180562130193646	0.15884475585888708	0.33959100508295803	0.08990885519155753	0.24824067148279572	0.18345729792948648	0.12102068612705494	0.26133165424065685	0.08911526276928068	0.2699364273119035	0.2337858627665855	0.19657030667310516	0.26864117481473865	0.13195280918457825	0.25768266048300836	0.17099203353564552	0.25910968866678274	0.1821184596873033	0.05330848591641336	-0.05398627906945761	0.1427671895394546	0.08211030178292768	-0.2941165061786481	0.03452090552572108	0.28844292071945865	0.5078673010865611	0.13733134258585625	0.1401721228789528	0.3070496022739352	0.4389929366699402	0.3162441376259773	-0.05895305907773581	0.24324080942408624	0.5345158321934074	0.4770051102324367	-0.2316807790206158	0.5280422031769146	0.18230548756876275	0.35094178388314684	0.24207273541946692	0.3838661846134338	0.25130625213963004	0.12101068802399621	0.2366111105470823	0.34072744227765406	0.27612090735786493
TCGA-FY-A3R7-01A	0.3449692676469643	0.04114155149103517	0.4120638953640578	0.30469492823767236	0.31613494876168224	0.16150422258654226	0.38568448116407894	0.11681176370543993	0.24759135946544306	0.23494369421824465	0.1785523779997052	0.22366765107820258	0.09295960657180363	0.3652077183285427	0.27457988837187136	0.2264944198040301	0.24967799911165142	0.1454214237049321	0.2544584098717092	0.20982654529626893	0.2792550005785897	0.22640991387149725	0.11445335704671414	0.029661959597013367	0.2477692023802774	0.1942131611579793	-0.2676492303249403	0.1003198833185271	0.3307193330625489	0.4891353169554855	0.12814763726730835	0.16860367278645666	0.354020020178559	0.3763974655551545	0.3049102459183259	-0.10352585854090053	0.24894693349421806	0.5361923522599299	0.4272974686367388	-0.24214165038478225	0.5671273609705824	0.2576195228588677	0.3902372827728157	0.24424884070045902	0.37019997896848983	0.2543721607573222	0.109406787692509	0.24161568056468552	0.34234305368093465	0.3004785887094999
TCGA-DJ-A3VG-01A	0.37522748246142024	-0.029777743358529823	0.38763229482614164	0.2896955152422131	0.2738098969358494	0.15413832358525945	0.32643499593998687	0.09436145649138036	0.24172712740397065	0.18630305505395542	0.1279153062561638	0.2640688229010364	0.07269419119210631	0.28312115562951345	0.197399126032711	0.18255783348436688	0.2755418862217458	0.11742275239265197	0.24684068622191271	0.1667989038366988	0.2503455718334447	0.18505750104858165	0.04868791647228222	-0.07240626972658679	0.15709105020917993	0.08695106206066691	-0.2952202568427065	0.005508214444384107	0.2789491840438745	0.49552075955931546	0.10600839374282112	0.15526754738721593	0.33541871223613406	0.4649369837725864	0.3149372487180628	-0.058256960331756244	0.24446527834148402	0.5195814804207954	0.4652585321715756	-0.23616126495435755	0.5240559620244358	0.1393853326562175	0.36025932456115217	0.23038377380536265	0.3538628212367737	0.2691136772027243	0.1176459260871151	0.22675826339858318	0.32133569240370025	0.24567952009088567
TCGA-ET-A25O-01A	0.33796056727672275	-0.04508268113477963	0.39865113834095917	0.15974579210334394	0.261147175162283	0.14025127030386603	0.31134235168357083	0.07711700961530525	0.24193099188204262	0.14336464538965246	0.1251256069940649	0.25174096475452923	0.15602344701118556	0.1699162674168303	0.22451629205078413	0.16400719698473976	0.2512303782416625	0.18535891945893548	0.2504317005639862	0.1833366471470701	0.19276032235133272	0.15240612467206563	0.025179290285370897	-0.061930169668856054	0.16322513091089996	0.07603756830830004	-0.286761178827928	-0.020153157253248108	0.33624816113320927	0.5064574676808337	0.17582179004003579	0.0768919590475945	0.29065385944406263	0.3951103915015281	0.3050574878464654	-0.1690131463749593	0.2663764977354614	0.5434041643262764	0.40216448809381916	-0.19391228713702774	0.4944896754628374	0.1424074255660134	0.29327832448132674	0.2133310029194348	0.35510359751653986	0.2291509269413313	0.0894744376209011	0.24865545133594252	0.33250840465566267	0.25623524179775414
TCGA-DJ-A3UR-01A	0.35721559375661105	0.005935110293148315	0.37217946103047705	0.2778461759622316	0.2917437112782591	0.15929697390562433	0.34586114898804105	0.07174447356654302	0.24573393915737093	0.18663845360441728	0.15329966903533218	0.2684711797921514	0.10731348234757973	0.27946988656326355	0.2192962662849068	0.17808412918816466	0.2656908251505591	0.14331150214866306	0.2496358197127931	0.2169554284137947	0.23824994747109185	0.17794761159504038	0.07685357178559735	-0.03295378200359297	0.23276970334888128	0.1275140800291404	-0.28560011449219946	0.031569439356737714	0.30979189417585373	0.5089977276166294	0.17772033388509373	0.13360423251364437	0.3298910570986801	0.4038669550255067	0.297347925618375	-0.17575758132799202	0.2553926253843354	0.5113737291292175	0.4253103970730595	-0.24080425795060253	0.5103205320066688	0.1812761475833726	0.3226160754184975	0.23634478926686234	0.3546414600516258	0.2950063388306166	0.09752436068772585	0.2265457327491383	0.3131942492484059	0.2621265432971579
TCGA-E8-A415-01A	0.3546944773708204	0.027908315678839554	0.3968522027285468	0.2623759267931643	0.2967898929720138	0.13873490551206905	0.3664377224049434	0.0891849928658929	0.2654313977623509	0.2174791131469485	0.15983060195605317	0.25143018992739147	0.12023662894656496	0.2983377758603044	0.27986132434284555	0.22351741648615261	0.26895315908860457	0.15100140321280528	0.2700833020923683	0.14640518189689264	0.2674219745162322	0.2115147160010079	0.10030048673065751	0.011063138907916818	0.22914130323785306	0.16674024340202925	-0.2749055398188074	0.06623880935970002	0.3082065390988365	0.5202305803846738	0.16850598025568925	0.12411083225544652	0.29583075781029355	0.42354672600401694	0.3237015212373451	-0.08904916697930962	0.24970835664122984	0.5477425537481151	0.4606478105127273	-0.23063087766218443	0.5292133642166608	0.2215515541045135	0.34682957369860534	0.260869762976134	0.38900776390380376	0.21674202436839754	0.13994329959944782	0.25211357794080436	0.3561390875005077	0.32230113836984636
TCGA-DJ-A4UR-01A	0.3545150547759321	0.02652464491636843	0.31281350574853733	0.30730790391291785	0.2863552413927095	0.18640608402000805	0.38055330427553635	0.05882119674507621	0.2701985242448169	0.21047206800343046	0.159092316988019	0.2768494969683832	0.07655479590416449	0.31847027526892346	0.17560710279675268	0.16662540715983307	0.25644723998981345	0.11312674419516226	0.2418620465669655	0.2064872433993818	0.26874625358795295	0.1880711417614847	0.12163840022807276	-0.023763020556923132	0.24963834124151402	0.14908096186262135	-0.2916865999783258	0.05736304021087723	0.29577585883405905	0.4657157501213148	0.08565994601053345	0.17123460467168233	0.36237060740289384	0.44109504591682785	0.3237783983733801	-0.07497932982585694	0.2580064627486932	0.4732719556641348	0.45348614767164097	-0.21955737185945115	0.5400457072739682	0.210792621162011	0.3179599058333146	0.25343870339222613	0.33084838496111063	0.30385939929880074	0.11289665752721606	0.2504924151017902	0.3228867748963737	0.30998791878614484
TCGA-DJ-A13L-01A	0.3643068531551923	0.18960518110191824	0.4043233733054599	0.4345116537041848	0.3310398731987324	0.18463766336091708	0.4216069756696961	0.05787780124779851	0.2709309318012835	0.2957169573532991	0.26028579664252083	0.2549849167138354	0.1299858731822476	0.4592215866568549	0.254499266866982	0.2227465104003226	0.24569004774619285	0.15280753744401077	0.29800880014887066	0.211816622359579	0.29171186002722055	0.27291858930067087	0.227401607451333	0.14195940589855485	0.3506211978817635	0.3253644484551436	-0.3116724348377153	0.18010117603885795	0.31803606346135216	0.5222492213321093	0.16737356933064718	0.13144399131562712	0.3346870181666038	0.40405874493190014	0.3094212873703917	-0.10699155728231247	0.2502610706506716	0.5379214097912738	0.4718305766674707	-0.2514948203641178	0.5658286081869087	0.31758975152490343	0.34190562658718765	0.2808058064657342	0.37622069943824427	0.21965891958568037	0.14264595202215533	0.2246704352250734	0.3761896348607671	0.32216566028725924
TCGA-BJ-A45I-01A	0.34631890821436934	0.14924034904768796	0.37709119968270816	0.417481283720807	0.346764691389124	0.20786984914417783	0.4099962501130047	0.03911578736458701	0.2568697332052941	0.27840458042894206	0.2272963235710054	0.26422419394595664	0.1358330148815531	0.42023337730512145	0.25197997078417317	0.22049585210136424	0.24157651488170964	0.16058734482890039	0.28170771798792393	0.17403964768734126	0.26585893315040005	0.26853062865329286	0.18861348567410868	0.11235553914877584	0.46134350230068844	0.3650534000948971	-0.28347209628647657	0.13651428357698733	0.31448096376547074	0.5239854972921243	0.1690407031300034	0.12878292189004306	0.336689262663603	0.4011927368879291	0.31890574584696957	-0.16019019036444326	0.23987289193756708	0.5285267881837121	0.4381061945129079	-0.2506404251427245	0.5565218476285695	0.26909298080311617	0.3361470450073763	0.2581077508597977	0.3713748639229037	0.2501415201287723	0.11995431958568924	0.2312289626561244	0.36519244742061013	0.3307451236314766
TCGA-EL-A3CZ-01A	0.3501992158201312	-0.025804603214511383	0.43113151509837	0.24156843145947013	0.2384906022960779	0.16410452699984132	0.3259095170144198	0.13236433889546934	0.23184192958580505	0.14072984750579623	0.12893771785101843	0.2134403264902114	0.09139031062359193	0.22323063921617903	0.22856428485870933	0.1643075674285412	0.2707055119574133	0.144442685618357	0.23505572147613296	0.22776420693855362	0.2672598171342267	0.19888774051341668	0.05559009724413988	-0.042180127210920286	0.10583983236808199	0.056098283195520696	-0.2987512670310079	0.05546550689087878	0.3244032014978519	0.46573503832805446	0.09897730408076996	0.11177919443490618	0.29963539521558996	0.3866746275076613	0.3351650602459108	-0.03051283775664131	0.2533100174358878	0.5537097962066966	0.44469280720378707	-0.20512241511617013	0.5563041910338368	0.21840753096464863	0.38367303615015624	0.21601587457585955	0.36193147385260543	0.2221466719372939	0.119137403262763	0.26082212007765876	0.3421210029026272	0.2527585742150378
TCGA-EM-A2P3-01A	0.32028458792030134	0.04381691291379984	0.4075526940277585	0.3657543061383782	0.3431760970412975	0.17030521530101506	0.37903064664657066	0.06024859272984859	0.2465444643567363	0.2726911130236638	0.19287232267162346	0.24539633997077176	0.11458041843392719	0.47510350157768255	0.24843428814586185	0.1953459165366548	0.2346722716196444	0.15836171949354433	0.2652093914461367	0.20602451911097308	0.2568440031102963	0.21350727373359857	0.10794954394719102	0.030764689732260382	0.2476282914524372	0.17497776042819568	-0.29281765296367607	0.09329414658834981	0.33754110067391063	0.5045108187206191	0.15232979390504653	0.14224959543177343	0.33009666378084246	0.36996044996160243	0.3049723666150611	-0.1463184108891278	0.23316445118822993	0.5362098351530244	0.41605385070118256	-0.2523045994135921	0.5705251039661382	0.23987220309011137	0.36569168146518033	0.23468365451857598	0.3434357397038365	0.24940611476307994	0.09824434116291243	0.22935798241065394	0.32292960420313077	0.29333186432594405
TCGA-BJ-A2N7-01A	0.3743417689567982	-0.03417262896279774	0.39694662219216903	0.24480851707560394	0.2615688156575535	0.1269267968778006	0.32244389695899245	0.10338826133059151	0.23483564844915525	0.18107649462734604	0.11836884713711998	0.2629180185302431	0.10280671939280828	0.28828403617619214	0.22696521480338736	0.17862854116064922	0.270849842896296	0.1382207743951849	0.2558170983100832	0.16115811408279765	0.26458864187679926	0.19161181344736344	0.03726401880636204	-0.06728350582243564	0.13443543576371042	0.07238964680029084	-0.2930270594787176	0.000668422896668674	0.2866056868208837	0.5142216162224124	0.17063706943219575	0.13462550471980692	0.28931582369988734	0.4511081579878612	0.3173396121886434	-0.06206071228434988	0.24906239907802574	0.5242352906639147	0.4688596222069183	-0.2338569719289667	0.49677797318564165	0.15084456861573825	0.3533552397514964	0.2380271194339543	0.3768020102269319	0.2275339203812467	0.11822488339603375	0.24728918357675142	0.33855927079674364	0.2526062788963737
TCGA-EL-A3GW-01A	0.34875753206529075	-0.02643599456092144	0.40084797369451824	0.26459481518331346	0.25757488340161727	0.15640107539554532	0.3371813158349216	0.10208542335107137	0.27959942461856235	0.18014837122796878	0.14284370419097456	0.24409823778505804	0.1601625021239952	0.2694173665489068	0.2721360482810828	0.21959900696569765	0.26143609730173767	0.1917868287357795	0.2768843006793304	0.18526686165497916	0.2679963205335003	0.19151782552453156	0.06367117557549265	-0.013355845746900373	0.1324721298194269	0.06403725232395402	-0.29427262247536823	0.054000244754503456	0.2914090566458126	0.5255525654513743	0.14736990217819163	0.1032226188968267	0.23731175616623532	0.4168177659778035	0.3577477943690319	-0.0951020727741912	0.262154022871225	0.5575402304231621	0.4477993456156813	-0.1898762054720729	0.5749174300885465	0.20581630674023713	0.3592903180507471	0.2515174082360409	0.4276127019969703	0.21802633232136998	0.13965777756858322	0.2477435648524826	0.3881299064530369	0.29923768201966316
