gene	log2FC_tcga	cohens_d_tcga	fdr_tcga	replication_rate	novelty_score
MDH2	-0.4843418615147348	-1.093114421328627	3.678055595580143e-11	1	11.405973125371451
DNPH1	-0.5150819706617442	-0.8913983533609937	1.6605848262555194e-13	1	11.391838242863976
DGKI	-1.3865339823446585	-0.9322776162174508	6.398184098810549e-13	1	11.368140362046717
KCNJ5	0.9162839402385439	0.7388947975448827	2.0362278954419675e-08	2	11.36593634553094
FH	-0.4505580168355765	-1.111575043875985	6.042075864104615e-11	1	11.358978427042448
PRR15	2.1574809827049553	1.0206755545055812	7.460584525016392e-12	1	11.357288736237972
SEMA3A	0.814999941767194	0.8664392876555329	8.231389285138391e-14	1	11.336948130883062
COQ5	-0.28440208476778217	-0.9529586646518882	1.273721755676538e-12	1	11.335372256959143
MYO3B	0.6241572018333947	0.9161747282652407	4.261952427513998e-13	1	11.333439981489375
C9orf116	-0.5416311132893576	-0.9317376088457101	7.037918358747265e-13	1	11.32299325951107
CUL7	0.3493090906653453	1.0783535825028543	3.180372063231136e-11	1	11.320040531686763
RRAS	0.6104996957996995	0.820042288159851	1.257590143373273e-07	2	11.317339450856476
B9D1	-0.4526555605740681	-0.9248930954495178	5.904940918666435e-13	1	11.310318297368541
LMF1	-0.41712359957527845	-0.8923909156545936	2.1294280267621628e-13	1	11.308143014887639
COL5A1	1.1757987679081765	0.7853442027574169	4.011116368729969e-15	1	11.306392165341842
AKAP3	-0.5592744082144483	-0.9350446453414228	8.171060167621204e-13	1	11.30255934856697
MRS2	-0.3602362066965332	-1.020872967716159	8.48495687894498e-12	1	11.30244229909904
NAALADL2	0.520984367851602	0.9923578484329317	4.0878282509633566e-12	1	11.30147465989717
METTL7B	1.3352857444079547	1.0259767808047178	9.731017231745194e-12	1	11.297893958005192
PLEKHH1	-0.83130871543504	-0.8926281444079884	2.291683388371057e-13	1	11.282681730093053
HS6ST3	-1.1601682896558245	-0.9432986263580838	1.1249878940065276e-12	1	11.271335820565751
TRAC	1.31226820500247	0.8977593315596858	2.8487688600691957e-13	1	11.262698554273195
PIM2	0.9346119101063359	0.8202455063828024	1.88024112518069e-14	1	11.258514659260921
TMEM38B	-0.7377091471699897	-0.972310629363614	2.7890640293130927e-12	1	11.234603532847705
IRAK2	0.7219707692229047	0.9796947811057802	3.4112229751101768e-12	1	11.234248121604184
PDLIM7	0.6114108588697009	0.9319659419065246	9.710214376434507e-13	1	11.19549360943446
PEBP4	-1.4066772640072385	-0.9125860877811321	5.523582933291402e-13	1	11.18627869285919
COQ6	-0.3036112031042122	-0.9585735681251476	2.1877100821532166e-12	1	11.176977612203043
SPATA7	-0.352388559532713	-0.9261202435118553	8.651643967318014e-13	1	11.17169714587478
ADAR	0.3767387652091907	0.9551059109365907	2.092374024984853e-12	1	11.155026421430103
UQCRQ	-0.5139212477749471	-0.9355532501250471	1.2089884750746957e-12	1	11.149528681005842
PICALM	0.24962820620821446	0.7104310509950533	1.4315939926924209e-08	2	11.145498271709807
IFITM1	0.6150114473033139	0.6923356580395539	9.189366452982852e-09	2	11.12820794585407
AEBP1	1.0588217208508537	0.9080018618178273	5.704478833819022e-13	1	11.1173786921728
CSNK1G2	0.3067368234725274	1.0070882778944505	9.162977978040562e-12	1	11.11620350886549
MAGEF1	0.28358871960046894	0.8053044300231683	1.2582854582186294e-07	2	11.113556792884472
RNASE6	0.6772457761822026	0.7075493790028656	1.4046502585066048e-08	2	11.111966482619724
CEBPA	-0.8038791049395084	-0.9384812347240432	1.444297825737991e-12	1	11.111939945818749
MOK	-0.5163842557836267	-0.9214879352145874	9.659286578971888e-13	1	11.071728176228598
TRIB2	0.44789706940936114	0.6646735011378202	4.74473850913186e-09	2	11.065202249582754
DUSP11	0.2944423877636453	1.0692004908152866	4.590811403670442e-11	1	11.053512872273673
FGL2	0.7039779750129531	0.6865466826661414	8.924080513712522e-09	2	11.052627880458934
ISOC2	-0.5310075151395655	-0.9602601214162126	3.124456367415649e-12	1	11.048009269941932
ACTN4	0.32254110199884245	0.9090699875519102	7.223632004808294e-13	1	11.037240883297903
PITPNC1	-0.685185300835097	-0.924937516298032	1.1741669532880523e-12	1	11.034754438460716
CRY2	-0.4682029283156419	-0.8798815691855302	2.88185406570406e-13	1	11.034003492130163
NMI	0.464132760292153	1.0031154682070569	1.0008482478320377e-11	1	11.033900769860498
POLD2	-0.3127914355697037	-0.7459109829936024	4.070519462235277e-08	2	11.025086711647223
LY96	0.6558803272084521	0.8627790063732601	1.7318754318597557e-13	1	11.01033992333519
NUPR1	-1.1017915339907445	-0.9377109851483593	1.855187759707041e-12	1	11.00086156759481
SSX2IP	0.3829487089162389	0.8798036184606557	3.2055691622372365e-13	1	10.99234985709528
NDUFA10	-0.226910077403093	-0.7697586420341551	7.322909832304726e-08	2	10.984942791681632
CRABP2	1.6530867968841232	1.0379014507144426	2.6661965033824897e-11	1	10.974881872828064
RANBP10	-0.3970586683152577	-0.7471294946080865	4.645504165048815e-08	2	10.957352075850007
CSNK1E	0.4351528528791446	0.9923886344448066	9.455939125604123e-12	1	10.940385390544057
IL22RA1	-0.9700761688055837	-1.0167821489102316	1.791468777880371e-11	1	10.927144999194775
CCL19	1.4015547744935544	0.7423411776511007	1.931835340069484e-15	1	10.922830279075578
PTGIS	0.9503116866470405	0.8041391944195038	2.690669052173196e-14	1	10.912281219747593
MYO10	-0.5687129847946073	-0.9075935773358674	9.528095796526244e-13	1	10.91017684327301
SLC2A8	-0.4333709637095162	-0.9445083581807779	3.0145402946808433e-12	1	10.88147197007745
SLC17A5	0.7712843404737892	1.0096952928556806	1.768858246247744e-11	1	10.856553734372879
TBC1D2B	0.4246122342025309	0.7103827480834933	2.2934567914993975e-08	2	10.853951416470894
R3HDM4	0.33784470732279015	0.9125688576085632	1.3100714322092126e-12	1	10.84378654869067
PKHD1L1	-2.3016170502460613	-0.9048626296038079	1.154709544515331e-12	1	10.801822293344594
OGDH	-0.45528430414858523	-1.002395286911205	1.6924348659534807e-11	1	10.797288840629182
EVI2B	1.003737049442822	0.8741638009016054	4.692181540042246e-13	1	10.7772378589719
DIP2C	-0.6270820216988389	-0.9891245894673254	1.2777819328625315e-11	1	10.775071501773184
IGHG1	2.721339200739573	0.6777953245483569	1.1629051644667112e-08	2	10.755873953639943
CKMT1B	-0.6809119018404657	-0.9901968836509305	1.4502829156727707e-11	1	10.732295729052709
PNPLA4	-0.4919002737724485	-0.9515392748674711	5.2992704194795704e-12	1	10.729351252953537
HSH2D	0.7289482646456609	0.9375149480785453	3.808127191844222e-12	1	10.705753716326424
PRRX2	0.6553143820811445	0.8209050162179021	9.113176727072759e-14	1	10.704872480555826
ASPN	0.9756631203788273	0.700247887220501	5.324881188869107e-16	1	10.69536920714792
FBXO2	0.9496853333182242	0.8888857342914054	9.537102496068234e-13	1	10.684925235399602
MS4A4A	0.6421168499653223	0.6949198577832704	2.232962284153508e-08	2	10.633828515908501
PLEK	1.0212332638808506	0.8531941558083548	3.712758386108764e-13	1	10.605462140967488
COX4I1	-0.471516134922604	-0.9383502540522718	5.002301970970579e-12	1	10.604136790662633
STAG3L4	-0.4364036472752897	-0.9613401843182007	9.639051471667841e-12	1	10.59009049708581
ATP8B4	0.4844393678339658	0.8679580220012943	6.861412223013483e-13	1	10.557482468696621
RTN3	-0.40117827659152194	-0.9510076361772588	7.935075823782087e-12	1	10.55661168694496
DOCK2	0.9226180321401807	0.8303017965580214	1.9500684795439042e-13	1	10.553094433308786
S100A8	0.7686034525318135	0.7982915310893781	6.668469470143033e-14	1	10.518268324573059
RASA2	0.5030721851508764	0.9514863773013429	9.172841958077412e-12	1	10.502027168229807
MSC	0.6292626545759675	0.7978686145585683	6.97149733641648e-14	1	10.497297204099434
FERMT1	-0.9130889792895749	-0.9172803845760296	3.619366475521733e-12	1	10.494941925979388
IFT88	-0.3736625041153916	-0.9548488182306217	1.0503366900922865e-11	1	10.482971472748014
BTK	0.815367868278829	0.8381888341098765	3.185272273424421e-13	1	10.47472301386552
XPA	-0.42484464674315436	-0.9818147628528152	2.163582767523083e-11	1	10.470884087492875
APOE	1.366727284055954	0.704787382835176	3.736900230347017e-08	2	10.469600357691236
RHOH	0.8812578957558566	0.8088614490262074	1.206872828624883e-13	1	10.449145990232616
DNAAF1	-0.8425442636859897	-0.9791666814096506	2.162517607964235e-11	1	10.44285216433128
DSTN	-0.3430051882878242	-0.9510556300959493	1.1696010973042024e-11	1	10.396904229630747
MKKS	-0.35544434063622443	-0.9619265614980552	1.679969202218399e-11	1	10.364468852275298
SMAD9	-0.7799530781026327	-0.7352639906248143	9.205974860269662e-08	2	10.346532255886533
COL9A3	-2.302237104897185	-1.0682536730735508	2.1337484242516923e-10	1	10.33092828405212
PLTP	0.7413538139609761	0.7508009751222589	1.3318725661101274e-07	2	10.324320258570296
EXPH5	0.5388799677922909	0.946894902863123	1.2911614893304935e-11	1	10.310757000993153
SLC2A13	0.6469153286306377	0.9049089273668869	4.226231274790432e-12	1	10.292476435726211
HCLS1	0.6041367231086845	0.6470835156469509	1.127908538906519e-08	2	10.285685112402046
POLR3B	-0.3748166047299377	-0.9453549069301315	1.337865615811426e-11	1	10.27939930645725
DPYD	0.5837216024820568	0.7660559570825541	1.954980914934258e-07	2	10.278720472403744
HSPA5	-0.7871224119544991	-1.0066647715301171	6.184426066944034e-11	1	10.276739255083928
ANO10	-0.34301335796457444	-0.8945943596597312	3.4174805687400494e-12	1	10.257681890366921
FUOM	0.6994514005671029	0.9346769450323322	1.0678860203761701e-11	1	10.254784827817785
RPP14	-0.3091950160016417	-0.8782744306545756	2.127891129945198e-12	1	10.251263591573458
WDHD1	0.45432920549442235	0.9164877018775576	6.950792128171416e-12	1	10.226138341468836
MGST2	-0.38596989904509904	-0.9450641755521736	1.52629079849064e-11	1	10.222156910770725
FAM120C	0.3963623988962315	0.9180027418654677	7.372062454185168e-12	1	10.219583816256318
WSB2	-0.4882472025625484	-1.0109843903541738	7.848447924374012e-11	1	10.21621585855312
GTPBP1	0.3800755384213348	0.9926066415558932	5.275231940795284e-11	1	10.201771288447008
MAP3K3	0.42903790588865753	0.933868635617346	1.226498732853553e-11	1	10.189751564489514
CEBPG	-0.6287463554631136	-0.9363517466702814	1.3356848377660363e-11	1	10.18216605711822
KCNAB2	0.6082875286232046	0.8879174219787066	3.4586436770522024e-12	1	10.176505195931846
POGK	0.3194368806624581	0.8970478770126485	4.81426030343858e-12	1	10.152312823685381
SCRN1	0.6366676569219702	1.000592116236667	7.21109380904303e-11	1	10.148004096864119
EGLN3	0.9592423307779547	0.8787204967483105	2.8352690196998723e-12	1	10.146942097040222
MRPL9	0.2988629104523719	0.9415253997530493	1.7431268291689623e-11	1	10.129562026004395
SLFN5	0.6215344056732279	0.8458410991645093	1.094249547099769e-12	1	10.117006951896649
CNPPD1	-0.32480575183576654	-0.970662128654041	3.790016985168209e-11	1	10.115618358706188
SRP19	-0.29579658913569196	-1.0074909138214367	9.214092379448109e-11	1	10.110722858882209
CANX	-0.4717906676026793	-0.9258796708553151	1.226498732853553e-11	1	10.102581310475424
CALD1	0.5328192712488304	0.9599671103345979	3.039202537238142e-11	1	10.096204834096348
COL12A1	1.018078350832475	0.7385324464556828	2.1477980164052843e-14	1	10.094266325181195
HMGXB4	0.4191008496199622	0.9018569057826049	6.424269180723079e-12	1	10.093741459970476
AP5M1	-0.34434990823959044	-0.9317031124567252	1.478404390501129e-11	1	10.090537343462735
MGAT4C	1.078521992370205	0.9593620056616489	3.1135454608485065e-11	1	10.079771753526174
LRRC6	-0.44769464655146507	-0.8925900878007371	5.199799855098328e-12	1	10.071998486835504
MAPK1	0.3955999789455831	0.7209758953381775	1.0386010913689003e-07	2	10.069944194718486
ARMC6	-0.2879763726186999	-0.9032585182836179	7.314577438296888e-12	1	10.058515925086487
ISOC1	0.3697653273707129	0.9200361261559847	1.196540897710742e-11	1	10.048701228914725
NDUFB11	-0.42477546899955687	-0.8532017953493166	1.6920255638364996e-12	1	10.043544349758369
HSD17B10	-0.4263133051235508	-0.9047500411021729	7.946061285073605e-12	1	10.042588015395479
GCDH	-0.3095427092413585	-0.9127053002738427	1.020130016255633e-11	1	10.0318583581786
SYT11	0.7386025441241468	0.7974479188152113	2.772214060371464e-13	1	10.013691664934392
RGS2	0.8953569125669176	0.7943478820577099	2.561739627841741e-13	1	10.002003565494203
TNFSF13B	0.7268423571310074	0.7872014001352017	1.9962588661258705e-13	1	9.997287070785077
CYP7B1	-0.775685764104773	-0.8859192850468833	5.2273019260843216e-12	1	9.994695455610918
TMEM120B	-0.38972001635152775	-0.9004595261152737	8.03987644829665e-12	1	9.99037389029998
PKNOX2	-1.5983003225417813	-0.8753815080992382	4.026786631307646e-12	1	9.975008509732211
RHOA	0.20184298600381112	0.7990773735919424	5.89084538444382e-07	2	9.956220204211078
NDUFA3	-0.5500702582618695	-0.8879643723125396	6.22063172000697e-12	1	9.950675722609502
ACAT1	-0.6842915136189207	-1.0508496157454847	3.400292039605592e-10	1	9.949952543238647
PRPS1	-0.526653542112105	-1.0020990837905304	1.1877783677891335e-10	1	9.946098550515574
UBE2B	0.28060676023649656	0.9078388039285803	1.1107058758773054e-11	1	9.944830238602226
OPLAH	-0.6724052576436605	-0.9485750080423428	3.2829496732479106e-11	1	9.944609746932104
FCGR2C	0.44627384672471915	0.6417189226314642	1.882439847217871e-08	2	9.914915296039386
DOCK11	0.6617232722412387	0.9192374442164793	1.7042596676811213e-11	1	9.89877554034018
IL15RA	0.4691285814222219	0.8368293678274231	1.5107409015192507e-12	1	9.892000970071129
VTI1B	-0.25758143215858187	-0.7671996109754137	3.583739068964485e-07	2	9.890221241517835
IFIT1	0.7122035946430527	0.7937304647366322	3.5707710345233625e-13	1	9.879751999891946
UBA3	0.23353847522845328	0.7737996572707327	4.142995499387893e-07	2	9.877839764290824
DIRAS3	1.001862946584151	0.7904775921386998	5.912839265559502e-07	2	9.846511286634653
AREG	0.928007563352689	0.7561640387409508	9.757865344262637e-14	1	9.83818200542118
ADRA2A	0.8901169164877292	0.7503197797334386	7.750215412926573e-14	1	9.837207201510939
AIDA	0.4110426817466655	0.869248795502586	4.846371764632319e-12	1	9.835187882746707
PTGES2	-0.3046013807125707	-0.8042521924525209	5.976019680249922e-13	1	9.830847433331504
CA2	-0.8559885584636264	-0.8649117160376086	4.397038629354193e-12	1	9.822663730082166
GAMT	-0.5702326609445718	-0.9119864395952625	1.7042596676811213e-11	1	9.820693356418078
NAA40	-0.36970584214376423	-0.8438500809311534	2.3513757762284824e-12	1	9.812860837835547
C1orf162	0.7159284749191461	0.8813892964628979	7.890093600068466e-12	1	9.785992947852582
HLA-DRB6	1.1633277130431785	0.8180962395005983	1.2363749732494798e-12	1	9.741767137439393
OSBPL1A	-0.6366328179302565	-0.965213304542137	8.132119667719374e-11	1	9.738805570149276
ZBTB25	-0.3506116869631053	-0.9035209593375364	1.671643789757662e-11	1	9.737115507367342
VAMP8	0.36825134440136775	0.7110161084635643	1.4348081354905152e-07	2	9.731259640104224
SUN2	0.5141043299988182	0.9365508313937975	4.120462004643949e-11	1	9.726131038495865
HYOU1	-0.9042484600309448	-0.9515216049399038	6.042574388883804e-11	1	9.723388037734972
ADARB1	0.348048888897976	0.6447461278628577	2.9001404272309736e-08	2	9.719652291187947
ALDH4A1	-0.7987002151316216	-0.9781578044091347	1.1782276618736199e-10	1	9.711904631849405
PCCB	-0.5484383675565336	-1.0392195168974834	4.564612723813717e-10	1	9.706929728629056
STC2	-0.7994753546582731	-0.854036405260002	4.440400928275746e-12	1	9.69551474775215
NDUFA2	-0.4525624594032207	-0.873494613202295	8.276569274586486e-12	1	9.680198018104369
PTPRC	1.1488772849691071	0.8271668582644657	2.179254864236904e-12	1	9.646165113809397
ZNF589	-0.4118250865778519	-0.889629695275742	1.4946817540183454e-11	1	9.630642911880232
NUP107	0.3336953475072191	0.9659663598232472	1.0727740448703798e-10	1	9.63019364781566
TRAPPC12	-0.3413470323891534	-0.9184374608273322	3.3552408355386664e-11	1	9.619967730069297
FBXO36	-0.46348353314859203	-0.9362215936285184	5.345068152790346e-11	1	9.616911980833777
TEX2	-0.6161253346335567	-0.9280173227656194	4.4433379148251886e-11	1	9.607105060471962
PSTPIP1	0.7540716518160102	0.7977851514138514	9.195979465526932e-13	1	9.602462797771466
IPCEF1	-1.3651648345870324	-0.9284560444403022	4.584089748246391e-11	1	9.599072040335253
LAMC3	-0.9031002514993052	-0.9496056272159277	7.861993439849247e-11	1	9.595259029842268
ARHGEF4	-0.5124330963673249	-0.6944834517285505	1.290035596076017e-07	2	9.569146231775884
ID3	-0.8125041024989894	-0.8783102069411803	1.3150401735762653e-11	1	9.55694692070811
LAP3	0.40203596961929744	0.6926144300308817	1.2800170361915596e-07	2	9.548083669469623
OXSM	-0.2881459585909325	-0.8974664035447979	2.426129176753417e-11	1	9.526683126899465
UQCR11	-0.39615181325661286	-0.8932360684905185	2.179554155626377e-11	1	9.523354551096787
RIT1	0.21568922656474143	0.7081895538172356	1.9533457005546943e-07	2	9.502800295745825
DYRK4	-0.3757667652438528	-0.9445943782049466	9.630386015599245e-11	1	9.461393855482466
ADAMTS5	-0.9577638453145441	-0.8978931974792329	2.945803837127827e-11	1	9.45553025088794
KPTN	-0.327703938612639	-0.8909620136628391	2.485596734732807e-11	1	9.448268444528702
GULP1	0.906891659259204	0.7986341384771952	1.4981343625042864e-12	1	9.443408827374597
RUNX3	0.8652508580490108	0.7772805439803353	7.326738829778959e-13	1	9.432368803899134
DECR1	-0.30153894387630586	-1.001860467503011	3.916484175626987e-10	1	9.424605234454235
GNG11	-0.6601715856917734	-0.8077285102331994	2.3532836990126096e-12	1	9.392530205071973
FSTL1	0.5472514630996512	0.8042602766792861	2.5506745182139943e-12	1	9.32406682235847
ENO3	-1.1191634706626434	-0.9972144073771909	4.4934958656898633e-10	1	9.321377561465624
FLVCR2	0.4988659362209962	0.825081306723151	5.063192994303317e-12	1	9.31976820878402
GFOD2	-0.4875145079118486	-0.8567798820284495	1.3372354178028083e-11	1	9.316446337720526
NME4	-0.4965965540228847	-0.8999970191023688	4.4646869735629714e-11	1	9.315157233404577
PLAG1	1.204303961277963	1.0117179526222972	6.259333101935768e-10	1	9.311317784158522
MTCH1	-0.5397591747200625	-0.8977189466234878	4.257204983107111e-11	1	9.310131373921
TXNL4A	-0.31315616663647194	-0.8695108958293856	2.0180752721407848e-11	1	9.299473496238384
PIP4K2A	0.4558613975263599	0.8415325724629995	9.025333119913975e-12	1	9.294337430938114
NPR1	-0.6105705071136907	-0.8011014469283243	2.568483090996638e-12	1	9.285024757189477
BAP1	-0.22711051496281343	-0.8826830701289574	3.0454696216695644e-11	1	9.28260033390137
ZSCAN2	0.31309073379638974	0.8822511703151414	3.0155471747743517e-11	1	9.281841547000647
NCF1	0.5124610496978473	0.6043968890225447	2.1061779066624226e-08	2	9.279311417303878
FBLN1	1.2661279009361759	0.7653143241814602	7.840025248045189e-13	1	9.264652250868005
ILVBL	-0.42659337640367045	-0.8906020714591456	3.9675185585433555e-11	1	9.263580554325344
INPP5D	0.7797379795938748	0.8257406439626834	6.072295613284934e-12	1	9.262041394622235
TLR1	0.41656956024075975	0.6179217391670547	3.3473871875968944e-08	2	9.238293400941538
RAC3	-0.562108135882001	-0.8869434350884167	3.908527233931356e-11	1	9.231295615842503
EMC3	-0.32865908044943115	-0.9344351906769373	1.3474457245053077e-10	1	9.2233320084875
SMIM14	0.4555949720070789	0.904369855050093	7.013890360020414e-11	1	9.183008611960835
ZNF532	0.4301590502654893	0.8542787643746732	1.8899009339402413e-11	1	9.160910406914123
ADAMTS17	0.4737890256411392	0.8580368724540303	2.1183253204871695e-11	1	9.158691876798384
PEX11A	-0.5088849146294416	-0.8222936465582974	8.061541609776721e-12	1	9.122181913990165
MAPK13	0.6439844994458293	0.9829262991802787	5.250701403007842e-10	1	9.12134244535362
GALT	-0.41188060781626934	-0.8763370008794992	3.988878034432608e-11	1	9.11315925900483
RIN2	0.45547355351401375	0.9352873073263765	1.943714746621089e-10	1	9.082918731853784
SURF1	-0.3797292866993809	-0.8343029195955773	1.3067627863387788e-11	1	9.080388820895234
MCUR1	-0.3389460798263677	-0.9086693804390991	1.0433473779358735e-10	1	9.069948000942354
SLC25A11	-0.33991037156940607	-0.9292200099403454	1.7423450942605797e-10	1	9.06813339714736
LSM6	0.27063129884068005	0.8974686586680556	7.925850204943878e-11	1	9.065289763201347
SGK3	0.5715047776389248	0.784810325019938	2.9133742237148882e-12	1	9.053260909930497
MYO1F	0.74573462380136	0.8170567606401683	8.335102097286258e-12	1	9.052244631360464
EIF3D	0.38878038957384486	0.9582545824782699	3.64775820414421e-10	1	9.043981793701368
PCDHGC3	0.8544469830375103	0.8173069629221961	8.938555981094379e-12	1	9.03020611452298
PPFIA3	-0.46971909610826934	-0.8547583623171592	2.7495463958508854e-11	1	9.026879927739014
TREM1	1.1888629198784066	0.8495962884108065	2.435249016654323e-11	1	9.017153354406375
SHC1	0.3673944786531278	0.6907069816127449	2.983333089073907e-07	2	9.014138123614694
SNN	-0.4750140490342236	-0.9599654490806859	4.1081472043190883e-10	1	9.010575535749403
ACVR1B	-0.34307939206836924	-0.7615945617661624	1.4938604499404772e-12	1	9.006381170711474
C1QA	0.788893879960523	0.6614219219105479	1.584064896466227e-07	2	8.995638463313727
FER1L4	0.9356277179733987	0.7703434936937026	2.2405388879116276e-12	1	8.97423016612218
MIA2	-0.5260140358364707	-0.9320648992170424	2.3630609192645757e-10	1	8.972546130545037
LIMD2	0.8791487275107284	0.7972706664144004	6.128201893501682e-12	1	8.939530439801965
CCR7	0.7375268366954089	0.6971903297886304	1.5331180113712296e-13	1	8.934092783353424
PRMT3	-0.5070364195039194	-0.9510912394826059	4.1984826824346765e-10	1	8.918294703961472
MED25	-0.2837848853100784	-0.6944169418551084	3.793114775317636e-07	2	8.91770794464318
SCRIB	0.3368429936913744	0.8241148905742995	1.595786890798461e-11	1	8.897989164522572
PREB	-0.2665854713967297	-0.9156827158953605	1.9549828244625427e-10	1	8.890232595220823
SNX22	1.1497076430349829	0.8670185556624458	5.735691622007835e-11	1	8.879496153212152
MMACHC	-0.3343833502055844	-0.9306210939521884	2.9539564431571315e-10	1	8.868442973255023
METRN	-0.7533738377891517	-0.7955940821965695	7.302698482500954e-12	1	8.86014672739654
ZNF516	0.40153934119432666	0.8827077110393474	9.214092379448109e-11	1	8.858455107912683
DPP6	-1.5568592800580923	-0.8448370186299337	3.336573359306709e-11	1	8.851103420387942
IL7	0.39483156105004424	0.7637525771128931	2.5951270429032633e-12	1	8.848716209450343
EVI2A	0.6606051016591958	0.8137970522873967	1.3809416881540624e-11	1	8.837693296353956
IKZF1	0.9055126484911415	0.7775295363951537	4.5756550019089716e-12	1	8.816832510498394
PIK3R5	0.7441038935026674	0.806315412485263	1.1710670352200832e-11	1	8.814171010427673
NDUFS3	-0.323192892326607	-0.8799473222946472	9.945134660978535e-11	1	8.801575709227949
LMTK3	0.6525908160354601	0.9478855888996918	5.249027811350514e-10	1	8.79630350162047
BIRC2	0.36162158447803083	0.9197268232790007	2.8425744942059133e-10	1	8.77997726980834
C9orf16	0.458192305169276	0.6663432235927624	2.5861258104962385e-07	2	8.778872536006935
CYTIP	0.9255928873272037	0.7861839461328024	6.894443354462534e-12	1	8.774992737627034
CASP1	0.4747037271830985	0.5949108794129356	4.25742150883893e-08	2	8.770001697041089
DKK2	0.6231351139131154	0.7604680726378918	2.942870259953862e-12	1	8.769131404473232
CCDC80	1.2027765299013122	0.9437908492133417	5.137300251998684e-10	1	8.76712335103485
DDO	0.5607600864921523	0.8816766163431844	1.1484381354050296e-10	1	8.763770693298838
F8	-0.5773081259380008	-0.8393624859272251	3.7259563128863355e-11	1	8.753511800207093
UBE2D1	0.3348166771082042	0.8783601002598896	1.0900098163044303e-10	1	8.750723624722001
BSPRY	-0.47177376039681285	-0.8214441683340029	2.231860690268232e-11	1	8.749475309623941
UGDH	0.33728016017576845	0.7037155008277063	6.132295389183042e-07	2	8.743491890311265
C1orf216	0.4283368165902588	0.8953034160216518	1.7678744672438512e-10	1	8.731490055452394
RPL39L	0.5044623329058526	0.8287803392219047	2.938842410660417e-11	1	8.728568419909243
HNRNPC	0.2841812788174405	0.9406081578779323	5.270569206909272e-10	1	8.727096506313247
ATPAF2	-0.2914016890080031	-0.8351981898300659	3.662002172654234e-11	1	8.71636333581553
HSD17B1	-0.4098020970755414	-0.8381906069164445	3.996516712251909e-11	1	8.715772782610127
MOB3C	0.31983314480365976	0.9408670077140683	5.530652177480527e-10	1	8.709816318548787
NTHL1	-0.4824146583788198	-0.8224650214786251	2.6003496320826843e-11	1	8.705766142946146
AR	-1.0193236473104652	-0.8570626751041087	7.079922159200929e-11	1	8.69916174073722
CAPRIN1	0.27482083211679686	0.7175401333824205	8.769508939832695e-07	2	8.692316657928696
HSPA6	0.66705509208336	0.696595085026893	3.3428029062341353e-13	1	8.690643118211833
RPS9	0.3569711791598458	0.6883215987379107	4.885433809061928e-07	2	8.688128569788852
AAMDC	-0.340871530570797	-0.8814064220754658	1.5028854122532378e-10	1	8.658120623591529
C2	0.7938559642116834	0.8044306385508588	1.759227353311094e-11	1	8.651392515866723
SLC35A4	-0.25614804217764764	-0.8710132579740955	1.1827094108231785e-10	1	8.64665482979155
WAS	0.7875790410758401	0.7957240859168957	1.4356751213031094e-11	1	8.627991564119252
SGPL1	0.3978404568098277	0.8700291078095148	1.21927518937264e-10	1	8.625380061040618
SF3B3	0.29450594030184973	0.9241165505681701	4.857645996720426e-10	1	8.60682800568112
TINF2	0.21430455133499038	0.7579905951184601	2.130672303352778e-06	2	8.597862063405394
SLC4A7	0.5696158164258867	0.8235747531802019	3.688253510043884e-11	1	8.592503013847331
BIN2	0.767906606898098	0.7893827527548083	1.3124204239449823e-11	1	8.59000550610616
DCP2	0.2670505749577874	0.8164142699866676	3.062365449690674e-11	1	8.583733085707088
SNX1	0.5386452745116639	0.873845802198055	1.5734019619188205e-10	1	8.566450487468604
RHOG	0.3574970049218731	0.8470335416185751	8.686927432029104e-11	1	8.52211780076465
EFR3A	0.42019424950229123	0.81675614892961	3.9722203458463334e-11	1	8.495053481269967
SPP1	1.4454849584556202	0.8709883309707697	1.8497137151346994e-10	1	8.477238392468985
VAPB	-0.4064905542305599	-0.8628297794721104	1.5082068836298175e-10	1	8.474316399658012
POLR1E	0.33310199493281	0.8772075709388315	2.2270302601889176e-10	1	8.467047725950296
POPDC2	-0.46084484522993585	-0.8691180681529088	1.904475021041482e-10	1	8.448022929912083
TMX2	-0.3501179874606333	-0.9512856035291377	1.3259873112507255e-09	1	8.445000494926726
MRPL14	0.520210127377557	0.8722314713111283	2.0885881218105774e-10	1	8.443329031483492
PDPN	0.7506289817869867	0.7476231518819695	5.502134878445642e-12	1	8.417839528543027
SNX33	0.32719891104971577	0.932945169775031	9.529368790775114e-10	1	8.416038542418178
TTC3	0.3629524733007461	0.8561436565222094	1.5845549624535043e-10	1	8.390287191683944
ACKR3	-0.5520195455057406	-0.5967609474712935	9.610164894489906e-08	2	8.375264385755628
RBM7	0.32983605861543364	0.888746796873358	3.9438594919763715e-10	1	8.357844703149269
COX16	-0.40949522504784586	-0.8596155689049473	1.925805872238878e-10	1	8.351498347237804
ZC2HC1C	-0.41889813946631005	-0.8773686438652221	3.0463377940501493e-10	1	8.34923473949941
STEAP4	0.6601864898052447	0.6477097343405355	3.595219146543432e-07	2	8.348038819896642
MORC4	0.4643782706286643	0.762188529025893	1.1410461829933006e-11	1	8.340397960404454
CRAT	-0.30071289188233674	-0.9029329876468433	5.840050855721025e-10	1	8.33730701985717
HBEGF	0.9444565155178308	0.7164992663101936	2.5761574547938492e-12	1	8.303529770079077
