sample	DM1_like	TF_collapse	RAI_8	lineage
TCGA-57-1993-01	1.433415188748726	-1.023709946994202	-1.433415188748726	ovarian serous cystadenocarcinoma
TCGA-57-1994-01	1.4268773263095507	-0.883809253004352	-1.4268773263095507	ovarian serous cystadenocarcinoma
TCGA-59-2348-01	1.4608326410746988	-0.9581437892768572	-1.4608326410746988	ovarian serous cystadenocarcinoma
TCGA-59-2350-01	1.3931459947924358	-0.8713308042501936	-1.3931459947924358	ovarian serous cystadenocarcinoma
TCGA-59-2351-01	1.538961591247836	-1.1222137576590456	-1.538961591247836	ovarian serous cystadenocarcinoma
TCGA-59-2352-01	1.5027408786147904	-1.0155334056519625	-1.5027408786147904	ovarian serous cystadenocarcinoma
TCGA-59-2354-01	1.446386548311689	-1.1759453581979722	-1.446386548311689	ovarian serous cystadenocarcinoma
TCGA-59-2355-01	1.3844851400333793	-1.0715887492383556	-1.3844851400333793	ovarian serous cystadenocarcinoma
TCGA-59-2363-01	1.3872571900105148	-0.8584293295570348	-1.3872571900105148	ovarian serous cystadenocarcinoma
TCGA-59-A5PD-01	1.4763357194037408	-0.7419272921538902	-1.4763357194037408	ovarian serous cystadenocarcinoma
TCGA-5X-AA5U-01	1.4574621855702463	-0.9028949983384807	-1.4574621855702463	ovarian serous cystadenocarcinoma
TCGA-61-1721-01	1.63493605250927	-0.9605420041162441	-1.63493605250927	ovarian serous cystadenocarcinoma
TCGA-61-1724-01	1.3504013585878654	-1.223139980345882	-1.3504013585878654	ovarian serous cystadenocarcinoma
TCGA-61-1725-01	1.5045202604104349	-1.1019298924561967	-1.5045202604104349	ovarian serous cystadenocarcinoma
TCGA-61-1728-01	1.4977029497141012	-1.0604668210466621	-1.4977029497141012	ovarian serous cystadenocarcinoma
TCGA-61-1733-01	1.2682688101041562	-0.9135182667252134	-1.2682688101041562	ovarian serous cystadenocarcinoma
TCGA-61-1736-01	1.396661456528322	-1.269841624047364	-1.396661456528322	ovarian serous cystadenocarcinoma
TCGA-61-1737-01	1.3439284209663611	-0.9429337504101512	-1.3439284209663611	ovarian serous cystadenocarcinoma
TCGA-61-1738-01	1.260443615918207	-1.0702385219114212	-1.260443615918207	ovarian serous cystadenocarcinoma
TCGA-61-1740-01	1.4663730568868087	-0.8022953686329806	-1.4663730568868087	ovarian serous cystadenocarcinoma
TCGA-61-1741-01	1.5240800092567848	-0.8326323043900983	-1.5240800092567848	ovarian serous cystadenocarcinoma
TCGA-61-1743-01	1.5320683876026537	-1.126601819717672	-1.5320683876026537	ovarian serous cystadenocarcinoma
TCGA-61-1900-01	1.3900872900272119	-0.7636466289128813	-1.3900872900272119	ovarian serous cystadenocarcinoma
TCGA-61-1907-01	1.570549151714588	-1.2279520964916537	-1.570549151714588	ovarian serous cystadenocarcinoma
TCGA-61-1910-01	1.3304881622574425	-1.013564716142656	-1.3304881622574425	ovarian serous cystadenocarcinoma
TCGA-61-1914-01	1.3170607272954915	-1.153103255385537	-1.3170607272954915	ovarian serous cystadenocarcinoma
TCGA-61-1917-01	1.4912995240603117	-0.8313703494926189	-1.4912995240603117	ovarian serous cystadenocarcinoma
TCGA-61-1918-01	1.4810625149726109	-1.0621686218362656	-1.4810625149726109	ovarian serous cystadenocarcinoma
TCGA-61-1919-01	1.5421775444650154	-1.0812621588091311	-1.5421775444650154	ovarian serous cystadenocarcinoma
TCGA-61-1995-01	1.484036314651227	-1.2010400888126902	-1.484036314651227	ovarian serous cystadenocarcinoma
TCGA-61-1998-01	1.5396509813845354	-0.9050372113411587	-1.5396509813845354	ovarian serous cystadenocarcinoma
TCGA-61-2000-01	1.4273375616625266	-0.757497024401546	-1.4273375616625266	ovarian serous cystadenocarcinoma
TCGA-61-2002-01	1.5305116681641673	-1.2754382983240067	-1.5305116681641673	ovarian serous cystadenocarcinoma
TCGA-61-2003-01	1.436089652952993	-0.9967387303647673	-1.436089652952993	ovarian serous cystadenocarcinoma
TCGA-61-2008-01	1.3657111190791302	-0.8117553802574038	-1.3657111190791302	ovarian serous cystadenocarcinoma
TCGA-61-2008-02	1.3907260645988466	-0.9027251685400719	-1.3907260645988466	ovarian serous cystadenocarcinoma
TCGA-61-2009-01	1.4799010565535127	-0.8473065054516947	-1.4799010565535127	ovarian serous cystadenocarcinoma
TCGA-61-2012-01	1.4000116467273185	-0.8670044578079925	-1.4000116467273185	ovarian serous cystadenocarcinoma
TCGA-61-2016-01	1.5274751271789246	-0.9393193590692593	-1.5274751271789246	ovarian serous cystadenocarcinoma
TCGA-61-2088-01	1.3088881035552928	-0.688421188825325	-1.3088881035552928	ovarian serous cystadenocarcinoma
TCGA-61-2092-01	1.4704914347961304	-1.150738004301406	-1.4704914347961304	ovarian serous cystadenocarcinoma
TCGA-61-2094-01	1.4308539464039045	-1.3048878055982998	-1.4308539464039045	ovarian serous cystadenocarcinoma
TCGA-61-2095-01	1.4360624625882505	-0.7830569186518346	-1.4360624625882505	ovarian serous cystadenocarcinoma
TCGA-61-2097-01	1.4129306643172042	-1.2002292004310688	-1.4129306643172042	ovarian serous cystadenocarcinoma
TCGA-61-2098-01	1.2922636171279436	-0.6093352788936127	-1.2922636171279436	ovarian serous cystadenocarcinoma
TCGA-61-2101-01	1.5429616818105159	-0.8239344656879684	-1.5429616818105159	ovarian serous cystadenocarcinoma
TCGA-61-2102-01	1.5254764359129749	-1.1304050262838625	-1.5254764359129749	ovarian serous cystadenocarcinoma
TCGA-61-2104-01	1.568076437469763	-1.111528590786723	-1.568076437469763	ovarian serous cystadenocarcinoma
TCGA-61-2109-01	1.5080807504556655	-1.1070973453452406	-1.5080807504556655	ovarian serous cystadenocarcinoma
TCGA-61-2110-01	1.4379497627303501	-1.1742224088312674	-1.4379497627303501	ovarian serous cystadenocarcinoma
TCGA-61-2111-01	1.4504497758942443	-0.8661769561087276	-1.4504497758942443	ovarian serous cystadenocarcinoma
TCGA-61-2113-01	1.5729346688976933	-0.9393811806493875	-1.5729346688976933	ovarian serous cystadenocarcinoma
TCGA-OY-A56P-01	1.5023471704262352	-1.0003463316463415	-1.5023471704262352	ovarian serous cystadenocarcinoma
TCGA-OY-A56Q-01	1.4424913981298872	-0.9396141654814836	-1.4424913981298872	ovarian serous cystadenocarcinoma
TCGA-VG-A8LO-01	1.4593839772112243	-1.1880036322686718	-1.4593839772112243	ovarian serous cystadenocarcinoma
TCGA-WR-A838-01	1.4246126275100246	-1.1435992954528291	-1.4246126275100246	ovarian serous cystadenocarcinoma
TCGA-2H-A9GF-01	1.5414959042221827	-1.4533308765875605	-1.5414959042221827	esophageal carcinoma
TCGA-2H-A9GG-01	1.4487561279364292	-0.7092396310265456	-1.4487561279364292	esophageal carcinoma
TCGA-2H-A9GH-01	1.7246482376388816	-1.3029063019698355	-1.7246482376388816	esophageal carcinoma
TCGA-2H-A9GI-01	1.691951368860575	-1.2719540660556474	-1.691951368860575	esophageal carcinoma
TCGA-2H-A9GJ-01	1.6062854915273959	-0.6900577552638386	-1.6062854915273959	esophageal carcinoma
TCGA-2H-A9GK-01	1.5347119100930868	-1.3801774082915659	-1.5347119100930868	esophageal carcinoma
TCGA-2H-A9GL-01	1.7386473920214351	-1.473419160964416	-1.7386473920214351	esophageal carcinoma
TCGA-2H-A9GM-01	1.4377313260092284	-1.3032157884126838	-1.4377313260092284	esophageal carcinoma
TCGA-2H-A9GN-01	1.6996600933684127	-1.3573779795642718	-1.6996600933684127	esophageal carcinoma
TCGA-2H-A9GO-01	1.6773324663182385	-1.2708125271479234	-1.6773324663182385	esophageal carcinoma
TCGA-2H-A9GQ-01	1.697824212822727	-1.2775481498716286	-1.697824212822727	esophageal carcinoma
TCGA-2H-A9GR-01	1.6453502189162466	-1.5172874683779336	-1.6453502189162466	esophageal carcinoma
TCGA-IC-A6RE-01	1.6617231419249423	-1.4758773034221961	-1.6617231419249423	esophageal carcinoma
TCGA-IC-A6RE-11	1.463067955053702	-0.897046817424279	-1.463067955053702	esophageal carcinoma
TCGA-IG-A3I8-01	1.6050115146609132	-1.1467565964166686	-1.6050115146609132	esophageal carcinoma
TCGA-IG-A3I8-11	1.4797625178544345	-1.452274082304762	-1.4797625178544345	esophageal carcinoma
TCGA-IG-A3QL-01	1.4778794677250329	-0.7817562119204045	-1.4778794677250329	esophageal carcinoma
TCGA-IG-A3Y9-01	1.581296221117357	-0.8545789993521393	-1.581296221117357	esophageal carcinoma
TCGA-IG-A3YA-01	1.583726506716762	-0.9815477705034603	-1.583726506716762	esophageal carcinoma
TCGA-IG-A3YB-01	1.4590106349227703	-1.2280875445855481	-1.4590106349227703	esophageal carcinoma
TCGA-IG-A3YC-01	1.6041383829971576	-1.0378281613217128	-1.6041383829971576	esophageal carcinoma
TCGA-IG-A4P3-01	1.3635626870442255	-0.8092873299580755	-1.3635626870442255	esophageal carcinoma
TCGA-IG-A4QS-01	1.6802090266863043	-0.9927703235682686	-1.6802090266863043	esophageal carcinoma
TCGA-IG-A4QT-01	1.6371293064419947	-1.4135004299285643	-1.6371293064419947	esophageal carcinoma
TCGA-IG-A50L-01	1.4741852379429567	-0.4670141913818823	-1.4741852379429567	esophageal carcinoma
TCGA-IG-A51D-01	1.6430133323877887	-0.873934664688131	-1.6430133323877887	esophageal carcinoma
TCGA-IG-A5B8-01	1.5122831860016024	-0.9777783780729532	-1.5122831860016024	esophageal carcinoma
TCGA-IG-A5S3-01	1.599357234659346	-0.905618791021456	-1.599357234659346	esophageal carcinoma
TCGA-IG-A625-01	1.3520563031090915	-0.6745606519491449	-1.3520563031090915	esophageal carcinoma
TCGA-IG-A6QS-01	1.4672382525739356	-0.7582522672649139	-1.4672382525739356	esophageal carcinoma
TCGA-IG-A7DP-01	1.6433344234229321	-1.5188693252314864	-1.6433344234229321	esophageal carcinoma
TCGA-IG-A8O2-01	1.5938685264363133	-0.8672579701994068	-1.5938685264363133	esophageal carcinoma
TCGA-IG-A97H-01	1.5413316992282247	-0.7740404313785333	-1.5413316992282247	esophageal carcinoma
TCGA-IG-A97I-01	1.393317732032838	-0.9070549286545894	-1.393317732032838	esophageal carcinoma
TCGA-JY-A6F8-01	1.5114085892659452	-1.3528647561985423	-1.5114085892659452	esophageal carcinoma
TCGA-JY-A6FA-01	1.494846933380633	-1.0980348437933056	-1.494846933380633	esophageal carcinoma
TCGA-JY-A6FB-01	1.6703461208327712	-1.3616938251547968	-1.6703461208327712	esophageal carcinoma
TCGA-JY-A6FD-01	1.5679847208679	-0.6262143942618636	-1.5679847208679	esophageal carcinoma
TCGA-JY-A6FE-01	1.6936909653409904	-1.0595685636072556	-1.6936909653409904	esophageal carcinoma
TCGA-JY-A6FG-01	1.2772114999790232	-0.8884642254973061	-1.2772114999790232	esophageal carcinoma
TCGA-JY-A6FH-01	1.671809990170129	-0.7561992256410917	-1.671809990170129	esophageal carcinoma
TCGA-JY-A938-01	1.6384696265280114	-1.4301895892575014	-1.6384696265280114	esophageal carcinoma
TCGA-JY-A939-01	1.6067169994127064	-1.432051019127111	-1.6067169994127064	esophageal carcinoma
TCGA-JY-A93C-01	1.7844647538261844	-1.552293135672654	-1.7844647538261844	esophageal carcinoma
TCGA-JY-A93D-01	1.6863286661868941	-1.4585383020043903	-1.6863286661868941	esophageal carcinoma
TCGA-JY-A93E-01	1.6386053555865918	-1.578324674044151	-1.6386053555865918	esophageal carcinoma
TCGA-JY-A93F-01	1.4817251955047774	-0.8429715016379848	-1.4817251955047774	esophageal carcinoma
TCGA-KH-A6WC-01	1.4872677293265149	-0.9802144328671176	-1.4872677293265149	esophageal carcinoma
TCGA-L5-A43C-01	1.564893332209079	-1.5300087622267105	-1.564893332209079	esophageal carcinoma
TCGA-L5-A43C-11	1.3943340152692172	-1.6081081844469718	-1.3943340152692172	esophageal carcinoma
TCGA-L5-A43E-01	1.7681048594606126	-1.3579149732628537	-1.7681048594606126	esophageal carcinoma
TCGA-L5-A43H-01	1.4019033754026882	-0.7496063287583471	-1.4019033754026882	esophageal carcinoma
TCGA-L5-A43I-01	1.6748710359996202	-1.3889577071654648	-1.6748710359996202	esophageal carcinoma
TCGA-L5-A43J-01	1.4913606407571736	-0.9819344503726876	-1.4913606407571736	esophageal carcinoma
TCGA-L5-A43M-01	1.576205627791333	-1.3049811972777268	-1.576205627791333	esophageal carcinoma
TCGA-L5-A4OE-01	1.6288510916815677	-0.9327189073268163	-1.6288510916815677	esophageal carcinoma
TCGA-L5-A4OF-01	1.4732686245425868	-1.383694028018127	-1.4732686245425868	esophageal carcinoma
TCGA-L5-A4OF-11	1.52258574285285	-1.4663461555184658	-1.52258574285285	esophageal carcinoma
TCGA-L5-A4OG-01	1.6396064864040736	-1.046687860320199	-1.6396064864040736	esophageal carcinoma
TCGA-L5-A4OG-11	1.3673125011484815	-1.5103258562327373	-1.3673125011484815	esophageal carcinoma
TCGA-L5-A4OH-01	1.6606956563043735	-1.3177900256731419	-1.6606956563043735	esophageal carcinoma
TCGA-L5-A4OI-01	1.6035047216202456	-1.269830042421266	-1.6035047216202456	esophageal carcinoma
TCGA-L5-A4OJ-01	1.5767179383671857	-1.3758805120393325	-1.5767179383671857	esophageal carcinoma
TCGA-L5-A4OJ-11	1.3953101030936375	-1.2586829550529748	-1.3953101030936375	esophageal carcinoma
TCGA-L5-A4OM-01	1.5659679451460184	-0.9188423100704375	-1.5659679451460184	esophageal carcinoma
TCGA-L5-A4OM-11	1.3581901722034617	-1.19807377102861	-1.3581901722034617	esophageal carcinoma
TCGA-L5-A4ON-01	1.6110444084194548	-1.2934007942636903	-1.6110444084194548	esophageal carcinoma
TCGA-L5-A4OO-01	1.6432625474221307	-1.2689332969551497	-1.6432625474221307	esophageal carcinoma
TCGA-L5-A4OO-11	1.295650342886816	-1.5407462579646067	-1.295650342886816	esophageal carcinoma
TCGA-L5-A4OP-01	1.5895959858680335	-1.2165004991437212	-1.5895959858680335	esophageal carcinoma
TCGA-L5-A4OQ-01	1.5935571034497003	-1.5556718655810007	-1.5935571034497003	esophageal carcinoma
TCGA-L5-A4OQ-11	1.4643711955751482	-1.2370662093097713	-1.4643711955751482	esophageal carcinoma
TCGA-L5-A4OR-01	1.6177754282080383	-1.4298428556313956	-1.6177754282080383	esophageal carcinoma
TCGA-L5-A4OR-11	1.3227572231559128	-1.4551429613203941	-1.3227572231559128	esophageal carcinoma
TCGA-L5-A4OS-01	1.676486985059214	-1.408135104527735	-1.676486985059214	esophageal carcinoma
TCGA-L5-A4OT-01	1.7324919498478093	-1.3950108416621796	-1.7324919498478093	esophageal carcinoma
TCGA-L5-A4OU-01	1.6485136408445342	-1.1193949091733613	-1.6485136408445342	esophageal carcinoma
TCGA-L5-A4OW-01	1.7011610428811492	-1.1694161611326737	-1.7011610428811492	esophageal carcinoma
TCGA-L5-A4OX-01	1.8030268593848269	-1.3263837826263702	-1.8030268593848269	esophageal carcinoma
TCGA-L5-A88S-01	1.568119194156111	-0.9982930416613945	-1.568119194156111	esophageal carcinoma
TCGA-L5-A88V-01	1.6730894297173338	-0.8324415526013147	-1.6730894297173338	esophageal carcinoma
TCGA-L5-A88W-01	1.5110542340799924	-0.770998055181173	-1.5110542340799924	esophageal carcinoma
TCGA-L5-A88Y-01	1.51605448628059	-0.6428667441715508	-1.51605448628059	esophageal carcinoma
TCGA-L5-A88Z-01	1.2704115726495457	-0.4848919458802814	-1.2704115726495457	esophageal carcinoma
TCGA-L5-A891-01	1.6889190078031704	-1.0521174571735636	-1.6889190078031704	esophageal carcinoma
TCGA-L5-A893-01	1.5119541450471203	-1.3627556367853022	-1.5119541450471203	esophageal carcinoma
TCGA-L5-A8NE-01	1.6970630119436763	-1.3134159328606705	-1.6970630119436763	esophageal carcinoma
TCGA-L5-A8NF-01	1.6232488163882421	-1.12757127763007	-1.6232488163882421	esophageal carcinoma
TCGA-L5-A8NG-01	1.7348817644504608	-1.4051683404550273	-1.7348817644504608	esophageal carcinoma
TCGA-L5-A8NH-01	1.7129564146492222	-1.5160328799594835	-1.7129564146492222	esophageal carcinoma
TCGA-L5-A8NI-01	1.6823614836827372	-0.9906319244232085	-1.6823614836827372	esophageal carcinoma
TCGA-L5-A8NJ-01	1.7486716048882145	-1.0992416376915615	-1.7486716048882145	esophageal carcinoma
TCGA-L5-A8NK-01	1.5370994536809146	-0.9317688654491353	-1.5370994536809146	esophageal carcinoma
TCGA-L5-A8NL-01	1.6888812052130273	-1.5739071734048242	-1.6888812052130273	esophageal carcinoma
TCGA-L5-A8NM-01	1.5736461507799437	-1.399340340098836	-1.5736461507799437	esophageal carcinoma
TCGA-L5-A8NN-01	1.5748287507133412	-1.2846949419236617	-1.5748287507133412	esophageal carcinoma
TCGA-L5-A8NQ-01	1.4940519168300463	-0.8737465169338038	-1.4940519168300463	esophageal carcinoma
TCGA-L5-A8NR-01	1.6895133191340614	-1.4356273364912855	-1.6895133191340614	esophageal carcinoma
TCGA-L5-A8NS-01	1.62037499704908	-1.4371191074672687	-1.62037499704908	esophageal carcinoma
TCGA-L5-A8NT-01	1.6317897465345488	-1.552977115461516	-1.6317897465345488	esophageal carcinoma
TCGA-L5-A8NU-01	1.6162738534569538	-1.4724852426406556	-1.6162738534569538	esophageal carcinoma
TCGA-L5-A8NV-01	1.5345708207505038	-1.002980998148725	-1.5345708207505038	esophageal carcinoma
TCGA-L5-A8NW-01	1.5588143273198742	-0.7935251836431918	-1.5588143273198742	esophageal carcinoma
TCGA-L7-A56G-01	1.5962697776295887	-0.9824904860485751	-1.5962697776295887	esophageal carcinoma
TCGA-L7-A6VZ-01	1.7032927860389755	-1.1393146989420533	-1.7032927860389755	esophageal carcinoma
TCGA-LN-A49K-01	1.4213142304232673	-0.8530310057631487	-1.4213142304232673	esophageal carcinoma
TCGA-LN-A49L-01	1.5591925010800158	-1.4451000435148922	-1.5591925010800158	esophageal carcinoma
TCGA-LN-A49M-01	1.5129308549148914	-0.8622829042698545	-1.5129308549148914	esophageal carcinoma
TCGA-LN-A49N-01	1.465143396149384	-0.9998879510943807	-1.465143396149384	esophageal carcinoma
TCGA-LN-A49O-01	1.596431653648333	-0.8531957564907494	-1.596431653648333	esophageal carcinoma
TCGA-LN-A49P-01	1.4852611431280582	-0.6081853014803071	-1.4852611431280582	esophageal carcinoma
TCGA-LN-A49R-01	1.4781704006786098	-0.5074150460861174	-1.4781704006786098	esophageal carcinoma
TCGA-LN-A49S-01	1.5313899291876163	-0.9936074506186489	-1.5313899291876163	esophageal carcinoma
TCGA-LN-A49U-01	1.4944286880547906	-0.6501282540398678	-1.4944286880547906	esophageal carcinoma
TCGA-LN-A49V-01	1.585462721198601	-0.898989347774759	-1.585462721198601	esophageal carcinoma
TCGA-LN-A49W-01	1.6321822852313632	-1.1675188549442783	-1.6321822852313632	esophageal carcinoma
TCGA-LN-A49X-01	1.550166571580796	-0.8931827723404918	-1.550166571580796	esophageal carcinoma
TCGA-LN-A49Y-01	1.6060486436417096	-1.0881411150279763	-1.6060486436417096	esophageal carcinoma
TCGA-LN-A4A1-01	1.554671821392957	-0.9584840350561097	-1.554671821392957	esophageal carcinoma
TCGA-LN-A4A2-01	1.470367084386496	-0.6173987984568595	-1.470367084386496	esophageal carcinoma
TCGA-LN-A4A3-01	1.5162264145157223	-0.8887538474861365	-1.5162264145157223	esophageal carcinoma
TCGA-LN-A4A4-01	1.523929033778558	-0.9655453054392956	-1.523929033778558	esophageal carcinoma
TCGA-LN-A4A5-01	1.6407075452775541	-1.336312378268056	-1.6407075452775541	esophageal carcinoma
TCGA-LN-A4A6-01	1.5676400204843703	-1.1070225854143283	-1.5676400204843703	esophageal carcinoma
TCGA-LN-A4A8-01	1.4222292941793322	-0.8705433868363038	-1.4222292941793322	esophageal carcinoma
TCGA-LN-A4A9-01	1.5312143521613613	-0.9315665261180174	-1.5312143521613613	esophageal carcinoma
TCGA-LN-A4MQ-01	1.385261196836314	-0.7332387116410282	-1.385261196836314	esophageal carcinoma
TCGA-LN-A4MR-01	1.6200680477458396	-0.9632746749846071	-1.6200680477458396	esophageal carcinoma
TCGA-LN-A5U5-01	1.6668032513410391	-0.8656107089927867	-1.6668032513410391	esophageal carcinoma
TCGA-LN-A5U6-01	1.561069777197289	-0.8638795532651367	-1.561069777197289	esophageal carcinoma
TCGA-LN-A5U7-01	1.4875475153683375	-0.6479512730764904	-1.4875475153683375	esophageal carcinoma
TCGA-LN-A7HV-01	1.5696425394131737	-1.162621288561375	-1.5696425394131737	esophageal carcinoma
TCGA-LN-A7HW-01	1.4652045614203115	-0.5672529006820185	-1.4652045614203115	esophageal carcinoma
TCGA-LN-A7HX-01	1.5836520165941412	-0.9767475405763151	-1.5836520165941412	esophageal carcinoma
TCGA-LN-A7HY-01	1.59286484747656	-0.80931432523516	-1.59286484747656	esophageal carcinoma
TCGA-LN-A7HZ-01	1.5629711992129887	-0.6278572706384654	-1.5629711992129887	esophageal carcinoma
TCGA-LN-A8HZ-01	1.4548632253177223	-0.48792815233725534	-1.4548632253177223	esophageal carcinoma
TCGA-LN-A8I0-01	1.4868477853811939	-0.7714304090519294	-1.4868477853811939	esophageal carcinoma
TCGA-LN-A8I1-01	1.483211872810762	-0.9390905613615343	-1.483211872810762	esophageal carcinoma
TCGA-LN-A9FO-01	1.5683317575178632	-1.2021703428266366	-1.5683317575178632	esophageal carcinoma
TCGA-LN-A9FP-01	1.4776980073806785	-0.7942274578367868	-1.4776980073806785	esophageal carcinoma
TCGA-LN-A9FQ-01	1.3796660721021388	-0.6250629333042508	-1.3796660721021388	esophageal carcinoma
TCGA-LN-A9FR-01	1.4694039084514774	-0.6794677117154908	-1.4694039084514774	esophageal carcinoma
TCGA-M9-A5M8-01	1.694473822766973	-1.175830389169186	-1.694473822766973	esophageal carcinoma
TCGA-Q9-A6FU-01	1.487065032298982	-1.0567503130239184	-1.487065032298982	esophageal carcinoma
TCGA-Q9-A6FW-01	1.455521943338895	-0.48221616678726187	-1.455521943338895	esophageal carcinoma
TCGA-R6-A6DN-01	1.728189721930078	-1.2498852103980826	-1.728189721930078	esophageal carcinoma
TCGA-R6-A6DQ-01	1.744086942487673	-1.2460864976583048	-1.744086942487673	esophageal carcinoma
TCGA-R6-A6KZ-01	1.582937728458191	-1.504085649358043	-1.582937728458191	esophageal carcinoma
TCGA-R6-A6L4-01	1.6082037687491941	-0.8272207741690563	-1.6082037687491941	esophageal carcinoma
TCGA-R6-A6L6-01	1.5799164430422041	-0.8454340666661773	-1.5799164430422041	esophageal carcinoma
TCGA-R6-A6XG-01	1.642967942174634	-1.3134831758956764	-1.642967942174634	esophageal carcinoma
TCGA-R6-A6XQ-01	1.6000430359199507	-0.808779648261853	-1.6000430359199507	esophageal carcinoma
TCGA-R6-A6Y0-01	1.5104007280290188	-0.8497646420976038	-1.5104007280290188	esophageal carcinoma
TCGA-R6-A6Y2-01	1.8018416809617706	-1.462373441596038	-1.8018416809617706	esophageal carcinoma
TCGA-R6-A8W5-01	1.6744156952881923	-1.532861993460982	-1.6744156952881923	esophageal carcinoma
TCGA-R6-A8W8-01	1.6904662539991062	-1.162821028350016	-1.6904662539991062	esophageal carcinoma
TCGA-R6-A8WC-01	1.70147867974647	-1.432778531645907	-1.70147867974647	esophageal carcinoma
TCGA-R6-A8WG-01	1.7438530684704459	-1.3699825349513488	-1.7438530684704459	esophageal carcinoma
TCGA-RE-A7BO-01	1.6801355636679198	-1.3681802283048863	-1.6801355636679198	esophageal carcinoma
TCGA-S8-A6BV-01	1.51328868897025	-1.5704091020042146	-1.51328868897025	esophageal carcinoma
TCGA-S8-A6BW-01	1.3262196745800332	-0.8184427496332476	-1.3262196745800332	esophageal carcinoma
TCGA-V5-A7RB-01	1.5921067743795065	-0.980580030831842	-1.5921067743795065	esophageal carcinoma
TCGA-V5-A7RC-01	1.3882591679095744	-0.521675475430809	-1.3882591679095744	esophageal carcinoma
TCGA-V5-A7RC-06	1.2513237194803317	-0.11293317352452803	-1.2513237194803317	esophageal carcinoma
TCGA-V5-A7RE-01	1.737740067326714	-1.1481746593065487	-1.737740067326714	esophageal carcinoma
TCGA-V5-AASV-01	1.4908987275252246	-1.1190513962748807	-1.4908987275252246	esophageal carcinoma
TCGA-V5-AASW-01	1.7071207458822877	-1.316496719311141	-1.7071207458822877	esophageal carcinoma
TCGA-V5-AASX-01	1.7190791371747363	-1.364033974357668	-1.7190791371747363	esophageal carcinoma
TCGA-VR-A8EO-01	1.6144928359514874	-1.0157712091031428	-1.6144928359514874	esophageal carcinoma
TCGA-VR-A8EP-01	1.490361923729139	-0.2727024334893489	-1.490361923729139	esophageal carcinoma
TCGA-VR-A8EQ-01	1.5777951218520887	-1.2670292657703888	-1.5777951218520887	esophageal carcinoma
TCGA-VR-A8ER-01	1.442405416955395	-0.6668035762597951	-1.442405416955395	esophageal carcinoma
TCGA-VR-A8ET-01	1.5851377747516038	-1.3712102981983445	-1.5851377747516038	esophageal carcinoma
TCGA-VR-A8EU-01	1.6206480094304894	-1.0623031075564724	-1.6206480094304894	esophageal carcinoma
TCGA-VR-A8EW-01	1.4178519664673672	-0.7265837337385816	-1.4178519664673672	esophageal carcinoma
TCGA-VR-A8EX-01	1.479441259163488	-0.9948116853255607	-1.479441259163488	esophageal carcinoma
TCGA-VR-A8EY-01	1.5449993142140972	-0.8070816244413306	-1.5449993142140972	esophageal carcinoma
TCGA-VR-A8EZ-01	1.337389147469951	-0.8296665412547136	-1.337389147469951	esophageal carcinoma
TCGA-VR-A8Q7-01	1.6370478840747582	-1.4443963229139578	-1.6370478840747582	esophageal carcinoma
TCGA-VR-AA4D-01	1.7325365777538924	-1.0369532477004009	-1.7325365777538924	esophageal carcinoma
TCGA-VR-AA4G-01	1.476241016684101	-0.7845379073006745	-1.476241016684101	esophageal carcinoma
TCGA-VR-AA7B-01	1.5265051617227265	-0.7414391422243538	-1.5265051617227265	esophageal carcinoma
TCGA-VR-AA7D-01	1.6036271051820865	-0.9984367226599472	-1.6036271051820865	esophageal carcinoma
TCGA-VR-AA7I-01	1.4742694227824642	-0.6768685127167842	-1.4742694227824642	esophageal carcinoma
TCGA-X8-AAAR-01	1.5977546685144097	-1.1248728520080498	-1.5977546685144097	esophageal carcinoma
TCGA-XP-A8T6-01	1.3743546798630386	-0.6184315177577038	-1.3743546798630386	esophageal carcinoma
TCGA-XP-A8T8-01	1.442696986994299	-0.6786653478474727	-1.442696986994299	esophageal carcinoma
TCGA-Z6-A8JD-01	1.5390410301743547	-0.8035170210516662	-1.5390410301743547	esophageal carcinoma
TCGA-Z6-A8JE-01	1.6583172690595114	-1.1066791259774713	-1.6583172690595114	esophageal carcinoma
TCGA-Z6-A9VB-01	1.4147262542811154	-0.6349172601176439	-1.4147262542811154	esophageal carcinoma
TCGA-Z6-AAPN-01	1.5920894156837608	-1.042112130932968	-1.5920894156837608	esophageal carcinoma
TCGA-ZR-A9CJ-01	1.7183037651288968	-1.2484856028807163	-1.7183037651288968	esophageal carcinoma
TCGA-3M-AB46-01	1.6900380221421556	-1.4300477362026525	-1.6900380221421556	stomach adenocarcinoma
TCGA-3M-AB47-01	1.6809127687100944	-1.510310222356764	-1.6809127687100944	stomach adenocarcinoma
TCGA-B7-5816-01	1.6605589424372609	-1.4340539420335143	-1.6605589424372609	stomach adenocarcinoma
TCGA-B7-5818-01	1.761399476254205	-1.0900584560884525	-1.761399476254205	stomach adenocarcinoma
TCGA-B7-A5TI-01	1.7216909638825242	-1.3763494631670987	-1.7216909638825242	stomach adenocarcinoma
TCGA-B7-A5TJ-01	1.6773777516352053	-1.2613102179298117	-1.6773777516352053	stomach adenocarcinoma
TCGA-B7-A5TK-01	1.6876182202870997	-1.2823060347026507	-1.6876182202870997	stomach adenocarcinoma
TCGA-B7-A5TN-01	1.6783365884097938	-0.9153068889466718	-1.6783365884097938	stomach adenocarcinoma
