gene	beta_subtype	pvalue_OLS	pvalue_LMM	fdr_OLS	fdr_LMM	status
ROBO3	-0.20215	0.0266164	0.0418663	0.0437013	0.0644139	lost_with_LMM
ROBO4	-0.794908	1.73052e-05	1.03447e-15	7.29985e-05	7.07985e-15	same
ROCK1	0.493888	4.28874e-09	2.20662e-12	3.10775e-08	1.15048e-11	same
ROCK2	0.161181	0.000527998	0.00540755	0.00163222	0.00979464	same
ROGDI	-0.287481	5.62708e-06	2.68907e-05	2.59728e-05	6.78057e-05	same
ROM1	-0.0176181	0.973727	0.781863	0.979078	0.823334	nonsig_both
ROPN1B	-0.237715	1.2804e-06	1.59939e-09	6.58352e-06	6.38993e-09	same
ROR1	1.44389	2.38052e-31	1.95969e-39	1.7643e-29	7.17122e-38	same
ROR2	-0.0544019	0.931925	0.742127	0.945818	0.78974	nonsig_both
RORA	-0.345238	0.228476	5.8406e-06	0.281627	1.60247e-05	gained_with_LMM
RORB	0.193056	0.470127	0.0161497	0.528633	0.0270084	gained_with_LMM
RORC	-0.344457	0.727302	2.18288e-05	0.766787	5.57868e-05	gained_with_LMM
ROS1	0.131331	0.445352	0.0284027	0.504359	0.0452819	gained_with_LMM
RP2	0.0317996	0.0503896	0.593472	0.0756159	0.657728	nonsig_both
RPA1	0.10679	0.00210964	0.0062238	0.0055271	0.0111302	same
RPA2	0.061411	0.00604767	0.145891	0.0137324	0.197378	lost_with_LMM
RPA3	0.10881	0.000699864	0.0155798	0.00210031	0.0261188	same
RPA4	0.00609827	0.0206297	0.391355	0.0355831	0.465776	lost_with_LMM
RPAIN	-0.103127	0.329764	0.0104013	0.388954	0.0179376	gained_with_LMM
RPAP1	-0.0309501	0.0811033	0.423875	0.114176	0.497851	nonsig_both
RPAP2	-0.293946	0.220483	7.97773e-10	0.272837	3.29289e-09	gained_with_LMM
RPAP3	0.113301	0.000479877	0.0014651	0.0014965	0.00291082	same
RPARP-AS1	0.279075	0.000260756	0.00457652	0.000861584	0.00839065	same
RPE	-0.0300505	0.0765685	0.536873	0.108562	0.605955	nonsig_both
RPE65	-0.000249116	0.0169392	0.962441	0.0308796	0.970647	lost_with_LMM
RPF1	-0.0440001	0.130822	0.16126	0.172724	0.215343	nonsig_both
RPGR	-0.113863	0.501213	0.0469315	0.557591	0.0713169	nonsig_both
RPGRIP1	-0.0580397	0.00322308	0.040878	0.00801493	0.0630176	lost_with_LMM
RPGRIP1L	0.185922	2.32447e-06	1.87849e-05	1.14802e-05	4.85159e-05	same
RPH3A	-0.18286	5.56442e-05	6.49908e-06	0.000213218	1.7744e-05	same
RPH3AL	0.170228	0.000173289	0.00141452	0.000594034	0.00281461	same
RPIA	0.129965	1.58198e-05	1.1804e-06	6.72656e-05	3.47912e-06	same
RPL10A	0.223985	0.000734857	3.33215e-06	0.00218442	9.42956e-06	same
RPL10L	-0.00751179	0.0141261	0.408078	0.0271754	0.482589	lost_with_LMM
RPL11	0.00460039	0.0184736	0.921714	0.0329041	0.93879	lost_with_LMM
RPL12	0.170758	0.00206137	0.00370166	0.00542807	0.00689024	same
RPL14	0.210497	0.00121483	0.000117235	0.00340409	0.000270933	same
RPL15	0.0667141	0.00859519	0.0868199	0.0184104	0.123938	lost_with_LMM
RPL18	-0.084921	0.0491789	0.197941	0.074042	0.258289	nonsig_both
RPL19	-0.169606	0.107722	0.000362812	0.145914	0.000784294	gained_with_LMM
RPL22	-0.0381603	0.0452228	0.350828	0.0688275	0.4244	nonsig_both
RPL23A	0.120172	0.00132589	0.0210039	0.00367712	0.0343514	same
RPL23AP32	-0.0870619	0.00146506	2.69586e-07	0.0040065	8.54588e-07	same
RPL23AP53	0.0828279	0.518475	0.00677816	0.574013	0.012048	gained_with_LMM
RPL24	-0.13492	0.0955289	0.0279396	0.131373	0.04458	gained_with_LMM
RPL26L1	-0.189021	0.00135686	1.06644e-06	0.00374825	3.15994e-06	same
RPL27	-0.00239609	0.0224728	0.962411	0.0379626	0.970647	lost_with_LMM
RPL27A	0.058301	0.0106967	0.310301	0.0220166	0.381483	lost_with_LMM
RPL29	-0.0721173	0.0549778	0.199389	0.0814935	0.25986	nonsig_both
RPL3	0.305935	0.00062346	5.96654e-08	0.00189432	2.03638e-07	same
RPL30	0.118686	0.0021347	0.0267088	0.0055835	0.0427443	same
RPL31	0.0098679	0.0175555	0.850443	0.0316631	0.881455	lost_with_LMM
RPL32	0.125251	0.00365679	0.0243378	0.00894341	0.0392665	same
RPL34	-0.0267234	0.033212	0.665263	0.0527625	0.721986	nonsig_both
RPL35	-0.012942	0.0305836	0.845978	0.0491966	0.877527	lost_with_LMM
RPL35A	0.0314243	0.0135278	0.522819	0.0264139	0.593695	lost_with_LMM
RPL36	0.172429	0.00167193	0.0131192	0.00451426	0.0222356	same
RPL36AL	0.077179	0.00614317	0.154361	0.0138927	0.207481	lost_with_LMM
RPL37	-0.0685851	0.0500072	0.203604	0.0751583	0.264823	nonsig_both
RPL37A	0.0909876	0.00721921	0.126101	0.0159835	0.173274	lost_with_LMM
RPL38	-0.0132853	0.0286089	0.828909	0.0464655	0.863263	lost_with_LMM
RPL39	-0.0151003	0.0828577	0.7989	0.116339	0.837372	nonsig_both
RPL39L	0.444626	1.93997e-08	1.84794e-10	1.30783e-07	8.06235e-10	same
RPL3L	-0.00876479	0.0192141	0.801891	0.0338392	0.839755	lost_with_LMM
RPL41	-0.104636	0.148288	0.0641126	0.192532	0.0944945	nonsig_both
RPL6	-0.137355	0.0942696	0.00203069	0.129779	0.0039422	gained_with_LMM
RPL7	0.102555	0.00424921	0.016116	0.0101734	0.0269637	same
RPL8	0.0681658	0.00913051	0.211043	0.0193517	0.273315	lost_with_LMM
RPL9	0.0567591	0.0101318	0.33686	0.0210732	0.410002	lost_with_LMM
RPLP0	0.34606	0.000123261	5.6365e-13	0.000438985	3.08427e-12	same
RPLP1	0.231096	0.000850663	9.63479e-05	0.00248907	0.000225602	same
RPLP2	0.131871	0.00552442	0.0528885	0.0127696	0.0793497	lost_with_LMM
RPN1	-0.393789	0.683215	5.52336e-30	0.727578	1.10185e-28	gained_with_LMM
RPN2	-0.180683	0.173557	3.14928e-05	0.221591	7.87152e-05	gained_with_LMM
RPP14	-0.356229	4.5843e-12	4.47277e-17	4.70072e-11	3.39444e-16	same
RPP25	-0.855394	1.36362e-14	1.73912e-31	1.87859e-13	3.84247e-30	same
RPP30	0.10467	8.10752e-05	0.000512426	0.000299492	0.00108744	same
RPP38	-0.102556	0.0263756	0.00784092	0.0433897	0.0138154	same
RPP40	0.0222022	0.226973	0.565138	0.28004	0.631526	nonsig_both
RPRD1A	0.216047	0.000153869	5.93602e-06	0.00053387	1.62674e-05	same
RPRD2	-0.286981	0.818749	6.80537e-08	0.847555	2.30654e-07	gained_with_LMM
RPRM	-0.726734	2.24763e-21	9.27325e-34	6.41945e-20	2.40243e-32	same
RPS10	0.0478924	0.0481914	0.211803	0.0727968	0.274118	nonsig_both
RPS11	0.0530004	0.0113124	0.310634	0.0229964	0.381732	lost_with_LMM
RPS12	0.276199	0.000278752	1.79405e-07	0.000915362	5.81143e-07	same
RPS14	0.0539545	0.0109722	0.315062	0.0224467	0.386565	lost_with_LMM
RPS15	0.00506647	0.0304368	0.941929	0.0490073	0.954812	lost_with_LMM
RPS15A	0.0135562	0.109274	0.848565	0.147777	0.879821	nonsig_both
RPS16	-0.0221333	0.029161	0.700841	0.047263	0.753336	lost_with_LMM
RPS17	0.0802731	0.137217	0.168895	0.180014	0.224109	nonsig_both
RPS18	0.0309094	0.0133865	0.515489	0.0262265	0.586625	lost_with_LMM
RPS19	0.0850754	0.00772255	0.218985	0.0168778	0.282165	lost_with_LMM
RPS21	-0.00155652	0.0256505	0.981091	0.0423769	0.985213	lost_with_LMM
RPS23	0.174986	0.000403786	0.00464682	0.00127689	0.00851286	same
RPS24	0.106432	0.00528631	0.0501599	0.012292	0.075663	lost_with_LMM
RPS25	0.0652521	0.00781711	0.130777	0.0170463	0.178923	lost_with_LMM
RPS27	0.258769	0.000314681	4.37168e-06	0.00101934	1.21858e-05	same
RPS27A	0.0252805	0.0147545	0.613049	0.0280168	0.675462	lost_with_LMM
RPS27L	-0.159149	0.429251	0.0031146	0.488392	0.00586838	gained_with_LMM
RPS28	-0.0241436	0.0328376	0.742072	0.0523096	0.78974	nonsig_both
RPS29	0.131644	0.00206267	0.0201713	0.00543026	0.0331098	same
RPS3	0.164344	0.00224952	0.000779819	0.00584337	0.00160882	same
RPS4X	0.408973	0.000120982	3.04577e-12	0.000431922	1.56498e-11	same
RPS4Y1	0.198131	0.774403	0.651051	0.8088	0.710116	nonsig_both
RPS5	0.205765	0.000865395	0.000275802	0.0025265	0.000605937	same
RPS6	-0.0174819	0.0220441	0.723865	0.0374274	0.773752	lost_with_LMM
RPS6KA1	-0.463886	0.251811	3.08545e-23	0.3062	3.76753e-22	gained_with_LMM
RPS6KA2	-0.08715	0.0707365	0.126054	0.101262	0.17323	nonsig_both
RPS6KA3	0.297344	4.88349e-05	2.25545e-05	0.000189419	5.74284e-05	same
RPS6KA4	0.197388	2.87348e-05	3.67259e-06	0.000116916	1.03157e-05	same
RPS6KA5	-0.000337478	0.95472	0.996227	0.963939	0.997334	nonsig_both
RPS6KA6	-0.68808	5.0844e-07	2.47148e-13	2.77568e-06	1.40014e-12	same
RPS6KB1	-0.0549166	0.103213	0.138593	0.14044	0.188471	nonsig_both
RPS6KB2	-0.160124	0.766891	7.64388e-05	0.802241	0.000181414	gained_with_LMM
RPS6KC1	0.0735557	0.00310943	0.0790745	0.00777192	0.113979	lost_with_LMM
RPS7	-0.0775239	0.0617051	0.113222	0.0901293	0.157369	nonsig_both
RPS8	0.137266	0.00523046	0.0117011	0.0121743	0.0200087	same
RPS9	0.246767	0.00070249	2.76601e-05	0.00210603	6.9641e-05	same
RPUSD2	-0.0775026	0.678205	0.0691512	0.722637	0.101081	nonsig_both
RRAD	0.793525	3.59314e-06	1.25249e-05	1.71878e-05	3.30405e-05	same
RRAGA	-0.0501181	0.0600031	0.123397	0.0880166	0.169938	nonsig_both
RRAGB	0.0598503	0.00560697	0.159158	0.0129183	0.212999	lost_with_LMM
RRAGC	0.189543	2.88739e-06	9.60108e-06	1.40529e-05	2.56628e-05	same
RRAGD	-0.429779	0.269815	0.0011309	0.325491	0.00228128	gained_with_LMM
RRAS	0.377276	3.07247e-06	3.14364e-07	1.48733e-05	9.90901e-07	same
RRAS2	0.153444	0.000108578	0.000674239	0.000391457	0.00140687	same
RRBP1	-0.183509	0.101874	0.00307204	0.138779	0.00579378	gained_with_LMM
RREB1	-0.190535	0.319359	3.59156e-05	0.377746	8.89723e-05	gained_with_LMM
RRH	-0.0212984	0.00948258	0.148152	0.0199716	0.200031	lost_with_LMM
RRM1	0.28783	7.54298e-07	2.90059e-10	4.01858e-06	1.24235e-09	same
RRM2	0.395221	0.000866423	0.000185657	0.00252883	0.000418005	same
RRN3	-0.0328269	0.0511533	0.389954	0.0766569	0.464345	nonsig_both
RRN3P1	-0.746189	4.87915e-15	2.01742e-19	7.0363e-14	1.88089e-18	same
RRNAD1	-0.274894	0.752302	1.18255e-09	0.789307	4.78993e-09	gained_with_LMM
RRP1	0.249011	6.2179e-06	3.13699e-07	2.84088e-05	9.89074e-07	same
RRP12	0.0643536	0.00386807	0.0636062	0.00938954	0.0938307	lost_with_LMM
RRP15	0.167042	3.29855e-05	2.42044e-05	0.000132964	6.14025e-05	same
RRP1B	0.277806	6.601e-07	3.29433e-16	3.54252e-06	2.33939e-15	same
RRP7A	0.407982	9.54317e-08	4.83888e-08	5.82945e-07	1.66608e-07	same
RRP8	-0.310827	0.185978	3.98838e-23	0.235184	4.8448e-22	gained_with_LMM
RRP9	0.332349	1.95273e-08	1.93218e-13	1.31492e-07	1.10586e-12	same
RRS1	0.229231	3.3202e-09	5.62607e-09	2.43302e-08	2.13484e-08	same
RS1	0.0878865	0.239938	0.00125568	0.293746	0.0025191	gained_with_LMM
RSAD1	-0.142117	0.374229	4.35552e-05	0.433668	0.000106612	gained_with_LMM
RSAD2	0.987229	1.56453e-18	7.17517e-19	3.32498e-17	6.39431e-18	same
RSBN1	0.111217	0.00125283	0.0263462	0.00349718	0.0422109	same
RSF1	0.10205	0.00391389	0.0778386	0.00948306	0.112446	lost_with_LMM
RSL1D1	0.131003	0.0020271	0.000101529	0.00534987	0.000236881	same
RSL24D1	0.065687	0.00495375	0.0752445	0.0115994	0.10913	lost_with_LMM
RSPH6A	-0.844987	1.24192e-14	1.47317e-14	1.72309e-13	9.28462e-14	same
RSRC1	0.0768356	0.00578856	0.141603	0.0132517	0.192085	lost_with_LMM
RSRC2	0.120776	0.0013237	0.00446227	0.00367491	0.00819272	same
RSU1	-0.000550937	0.0235251	0.989941	0.0394218	0.992483	lost_with_LMM
RTCA	-0.0846682	0.33291	0.00765731	0.39223	0.0135163	gained_with_LMM
RTCB	0.427663	1.19274e-08	1.25717e-17	8.22558e-08	1.00901e-16	same
RTEL1	-0.0626129	0.00284655	0.0135626	0.00720808	0.0229341	same
RTF1	0.0665716	0.00480144	0.0499911	0.0112992	0.0754668	lost_with_LMM
RTN1	0.131511	0.215891	0.157366	0.267947	0.210984	nonsig_both
RTN2	0.630373	1.22202e-13	2.9168e-17	1.50789e-12	2.25748e-16	same
RTN3	-0.453859	0.848444	4.91137e-21	0.873662	5.11598e-20	gained_with_LMM
RTN4	0.491146	9.04087e-08	4.06341e-38	5.53706e-07	1.39538e-36	same
RTP4	0.503198	6.13393e-09	5.73036e-10	4.36381e-08	2.40421e-09	same
RUFY1	0.178583	9.21787e-05	1.49793e-10	0.000337211	6.57943e-10	same
RUFY2	0.0258423	0.0218326	0.564717	0.0371329	0.631177	lost_with_LMM
RUFY3	-0.103064	0.117796	0.0354103	0.157591	0.055339	nonsig_both
RUNDC3A	0.00683758	0.962803	0.938906	0.970594	0.952654	nonsig_both
RUNDC3B	-0.234591	7.82547e-07	1.13068e-05	4.1615e-06	2.9969e-05	same
RUNX1T1	-0.295667	0.00142684	0.00232871	0.00391387	0.0044777	same
RUNX2	2.19807	2.06874e-55	6.5278e-84	2.01874e-52	2.83113e-81	same
RUNX3	0.864707	1.7686e-11	1.55404e-12	1.69064e-10	8.19723e-12	same
RUSC1	0.0933497	0.00132403	0.0307362	0.00367491	0.0486577	same
RUSC2	-0.302217	0.488658	3.89309e-09	0.54601	1.50109e-08	gained_with_LMM
RUVBL1	-0.163716	0.590021	1.50445e-08	0.641934	5.45084e-08	gained_with_LMM
RUVBL2	-0.120878	0.17787	0.00978717	0.226324	0.0169538	gained_with_LMM
RWDD1	-0.204051	0.962554	1.47694e-07	0.97051	4.83234e-07	gained_with_LMM
RWDD2A	-0.23246	0.00091451	9.24319e-09	0.00265203	3.43176e-08	same
RWDD2B	-0.196322	0.36201	2.67326e-05	0.420979	6.74507e-05	gained_with_LMM
RWDD3	-0.116104	0.000511311	0.0105122	0.00158566	0.018116	same
RXFP3	0.000501801	0.0176951	0.945594	0.0318295	0.957403	lost_with_LMM
RXRA	-0.139493	0.148481	0.00149583	0.19274	0.00296683	gained_with_LMM
RXRB	-0.147911	0.195576	3.21115e-05	0.245835	8.02102e-05	gained_with_LMM
RXRG	0.967506	3.09009e-07	4.26988e-06	1.75145e-06	1.19219e-05	same
RYBP	0.120596	0.000972371	0.00251352	0.0027956	0.00481094	same
RYK	0.0344246	0.0118833	0.429771	0.0239012	0.503715	lost_with_LMM
RYR1	1.45743	4.37457e-24	4.05357e-29	1.70754e-22	7.53449e-28	same
RYR2	-0.266474	0.100636	0.126324	0.137332	0.17356	nonsig_both
RYR3	-0.090877	0.019457	0.236525	0.0341642	0.302073	lost_with_LMM
S100A1	0.174568	0.363553	0.103752	0.422551	0.145511	nonsig_both
S100A10	2.28083	3.15931e-40	3.44636e-63	5.52172e-38	5.10846e-61	same
S100A11	0.935649	7.39802e-12	6.54041e-29	7.3917e-11	1.19296e-27	same
S100A12	0.0417236	0.0536368	0.0103502	0.079828	0.0178552	gained_with_LMM
S100A13	0.0782725	0.0176655	0.374843	0.0317957	0.449275	lost_with_LMM
S100A14	0.273824	0.00047087	0.00633782	0.00147076	0.011322	same
S100A2	1.92333	4.40879e-32	1.75415e-36	3.4049e-30	5.39137e-35	same
S100A3	0.374674	0.0190446	2.87481e-14	0.0336165	1.76621e-13	same
S100A4	2.05736	7.7866e-28	1.25218e-36	4.32138e-26	3.86886e-35	same
S100A5	0.809479	1.50198e-15	1.80218e-15	2.28122e-14	1.21006e-14	same
S100A6	1.56209	3.08287e-14	4.14e-43	4.08375e-13	1.84333e-41	same
S100A7	0.029001	0.0479951	0.171596	0.0725752	0.227306	nonsig_both
S100A8	0.748753	5.54522e-09	4.33894e-11	3.9691e-08	2.00747e-10	same
S100A9	1.03679	1.46676e-12	3.69758e-13	1.59774e-11	2.06775e-12	same
S100B	1.6443	1.97404e-20	5.92862e-22	5.14832e-19	6.60553e-21	same
S100G	-0.0187146	0.00894735	0.0364613	0.0190428	0.0567768	lost_with_LMM
S100P	0.0407388	0.0967555	0.212492	0.13278	0.274826	nonsig_both
S100PBP	0.13536	0.000197103	0.000891917	0.00066998	0.00182498	same
S1PR1	0.221234	0.000210778	0.00259055	0.000711095	0.00494867	same
S1PR2	0.586839	2.60199e-12	2.35785e-14	2.75242e-11	1.45702e-13	same
S1PR4	0.352927	0.000289071	1.71853e-05	0.000945535	4.4611e-05	same
S1PR5	-0.0373158	0.035149	0.437726	0.0554038	0.511911	nonsig_both
SAA3P	-0.00570962	0.0140746	0.407998	0.0271164	0.482543	lost_with_LMM
SAC3D1	0.0269619	0.593265	0.681804	0.645165	0.736253	nonsig_both
SACM1L	-0.317759	0.527308	2.72682e-11	0.582306	1.28754e-10	gained_with_LMM
SACS	-0.29652	0.00237713	6.95101e-05	0.00613402	0.000166251	same
SAE1	-0.0985067	0.11748	0.0232347	0.15724	0.0376944	gained_with_LMM
SAFB	0.0689238	0.0055332	0.0353027	0.0127874	0.0551781	lost_with_LMM
SAFB2	-0.104073	0.119189	0.0119727	0.159109	0.0204403	gained_with_LMM
SAG	-0.00574768	0.0148565	0.522867	0.0281459	0.593695	lost_with_LMM
SAGE1	0.0172414	0.0312805	0.143783	0.0501717	0.194737	nonsig_both
SALL1	-0.436634	0.505794	0.000171955	0.561887	0.000389024	gained_with_LMM
SALL2	-0.403951	0.0182643	2.28446e-05	0.0326178	5.80912e-05	same
SAMD14	-0.114015	0.00103414	0.0210838	0.00294785	0.0344724	same
SAMD4A	0.522478	4.93361e-07	2.63634e-07	2.69965e-06	8.37308e-07	same
SAMD4B	0.0562398	0.00808397	0.118357	0.0174817	0.163766	lost_with_LMM
SAMD9	0.558441	4.21479e-09	4.04494e-08	3.05605e-08	1.4022e-07	same
SAMHD1	0.707887	8.16355e-11	6.54054e-16	7.18221e-10	4.54538e-15	same
SAMM50	0.0683211	0.00374152	0.0858316	0.00911256	0.122726	lost_with_LMM
SAMSN1	0.855368	1.42306e-10	6.56913e-14	1.2235e-09	3.90877e-13	same
SAP130	0.0215622	0.0181414	0.584148	0.0324378	0.649053	lost_with_LMM
SAP18	-0.155137	0.183837	6.53256e-07	0.23298	1.98589e-06	gained_with_LMM
SAP30	0.0352806	0.113722	0.499237	0.152979	0.571351	nonsig_both
SAP30BP	-0.00609831	0.0264089	0.868157	0.0434216	0.895056	lost_with_LMM
SAP30L	0.126902	0.000893682	0.0040248	0.0026	0.00743499	same
SAR1A	-0.138913	0.146014	6.66273e-06	0.190064	1.81654e-05	gained_with_LMM
SAR1B	-0.223716	0.686437	4.23197e-12	0.730411	2.14623e-11	gained_with_LMM
SARAF	-0.097189	0.065732	0.026313	0.0953098	0.0421685	gained_with_LMM
SARDH	0.424642	4.3153e-06	4.83489e-06	2.03349e-05	1.34194e-05	same
SARM1	-0.167475	0.00723817	0.00136042	0.0160195	0.00271249	same
SARS2	-0.0173402	0.0194497	0.608124	0.0341616	0.671235	lost_with_LMM
SART1	0.0296465	0.0123614	0.457642	0.0246511	0.531699	lost_with_LMM
SART3	0.091871	0.00182302	0.00250781	0.00486167	0.00480097	same
SASH1	-0.138732	0.246973	0.110966	0.30113	0.154508	nonsig_both
SASH3	0.859887	1.84208e-11	4.98138e-12	1.75515e-10	2.50352e-11	same
SAT1	0.260303	0.000585591	7.31221e-06	0.00179088	1.98254e-05	same
SATB1	-0.023378	0.0607501	0.725532	0.0889119	0.7753	nonsig_both
SATB2	-0.0647098	0.204484	0.398708	0.255796	0.473228	nonsig_both
SAV1	-0.0028586	0.0405541	0.963241	0.062733	0.97112	nonsig_both
SAYSD1	-0.0458764	0.097872	0.12125	0.134092	0.167295	nonsig_both
SBF1	0.0922054	0.00674657	0.174367	0.0150796	0.230638	lost_with_LMM
SBNO1	-0.112003	0.136313	0.0236125	0.179029	0.0382225	gained_with_LMM
SBNO2	0.381748	7.80861e-07	3.13587e-14	4.15442e-06	1.92358e-13	same
SBSPON	-0.235882	0.00072692	0.00552854	0.00216376	0.00999525	same
SC5D	0.164441	0.000704133	0.00459204	0.0021097	0.00841778	same
SCAF11	0.124775	0.00227262	0.0243653	0.0058922	0.0393053	same
SCAF4	0.0426383	0.00762004	0.194329	0.0167036	0.254086	lost_with_LMM
SCAF8	-0.0108487	0.0679354	0.842754	0.0978986	0.875268	nonsig_both
SCAI	0.0955796	0.0025498	0.06424	0.00652638	0.0946584	lost_with_LMM
SCAMP1	0.212182	0.000189866	2.69604e-05	0.000647259	6.7967e-05	same
SCAMP2	0.0530821	0.00675049	0.0453582	0.0150855	0.0692135	lost_with_LMM
SCAMP3	0.0529357	0.00639579	0.146643	0.0143641	0.198245	lost_with_LMM
SCAMP4	0.0218831	0.0143727	0.591567	0.0275007	0.655928	lost_with_LMM
SCAMP5	-0.508416	0.00044236	1.19802e-14	0.00139323	7.60367e-14	same
SCAND1	-0.190651	0.931904	0.0289488	0.945818	0.0460584	gained_with_LMM
SCAND2P	-0.10786	0.0013262	0.0248961	0.00367712	0.0401118	same
SCAP	-0.084369	0.0849801	0.0386017	0.118806	0.0598631	nonsig_both
SCAPER	0.0280867	0.0265646	0.655703	0.0436408	0.714361	lost_with_LMM
SCARA3	2.06884	5.16762e-29	3.22992e-58	3.18489e-27	3.20528e-56	same
SCARB1	-0.921751	2.22098e-09	1.45535e-40	1.66609e-08	5.73809e-39	same
SCARB2	0.336373	0.000119324	2.26779e-15	0.000427174	1.51057e-14	same
SCARF1	-0.405859	0.0949178	1.78458e-09	0.130594	7.10314e-09	gained_with_LMM
SCCPDH	0.240808	1.60065e-05	3.79472e-11	6.79854e-05	1.76544e-10	same
SCD	1.39734	1.56286e-24	5.25538e-31	6.55952e-23	1.123e-29	same
SCD5	0.41477	3.12779e-05	4.88447e-06	0.000126691	1.35474e-05	same
SCEL	2.03118	1.59262e-27	4.50139e-34	8.55487e-26	1.19256e-32	same
SCFD1	-0.197581	0.611404	4.80449e-11	0.662185	2.21063e-10	gained_with_LMM
SCG2	0.534545	0.000360309	9.59058e-09	0.00115153	3.55173e-08	same
SCG3	0.0143956	0.080278	0.762339	0.11323	0.80634	nonsig_both
SCG5	0.036913	0.218795	0.814	0.27112	0.850383	nonsig_both
SCGB1A1	0.014974	0.026908	0.386421	0.0440957	0.460921	lost_with_LMM
SCGB1D1	-0.00208167	0.0159557	0.592882	0.0296386	0.657199	lost_with_LMM
SCGB1D2	-0.0238855	0.00844002	0.173085	0.0181211	0.229003	lost_with_LMM
SCGB2A1	-1.26982	1.03775e-44	2.00766e-71	3.28432e-42	4.52109e-69	same
SCGB2A2	-0.0103377	0.0122775	0.0426358	0.0245235	0.065486	lost_with_LMM
SCGN	-0.208234	4.55639e-05	6.64701e-05	0.000178088	0.000159338	same
SCIN	-0.0738657	0.313754	0.565225	0.372132	0.631564	nonsig_both
SCLY	-0.00371769	0.043508	0.924238	0.0665517	0.940624	nonsig_both
SCMH1	-0.0783993	0.112485	0.0257413	0.151558	0.0413428	gained_with_LMM
SCML1	-0.0298004	0.950703	0.645005	0.96036	0.704703	nonsig_both
SCML2	-0.596228	1.10887e-16	4.63649e-22	1.94969e-15	5.20051e-21	same
SCN10A	-0.00589971	0.0147829	0.422215	0.0280428	0.4964	lost_with_LMM
SCN11A	-0.0999218	0.000776228	0.00126987	0.0022971	0.00254627	same
SCN1A	0.0277525	0.0523378	0.262145	0.078163	0.330148	nonsig_both
SCN1B	0.819236	8.27988e-16	3.21051e-17	1.2997e-14	2.47336e-16	same
SCN2A	0.0207415	0.0367215	0.35195	0.0575186	0.425582	nonsig_both
SCN2B	0.48478	5.1081e-06	5.72824e-05	2.37647e-05	0.000138134	same
SCN3A	-0.341218	6.10908e-06	9.83135e-05	2.79661e-05	0.000229745	same
SCN3B	-0.268714	0.0105355	0.0114273	0.0217624	0.0195777	same
SCN4A	-1.04266	1.12717e-09	1.94567e-14	8.73536e-09	1.21255e-13	same
SCN5A	0.289176	0.0974966	0.00571398	0.13364	0.0103035	gained_with_LMM
SCN7A	0.377567	0.0345417	0.000269938	0.0545568	0.000593944	gained_with_LMM
SCN8A	0.110603	0.395785	0.253616	0.455404	0.320856	nonsig_both
SCN9A	0.481306	5.23215e-05	1.99124e-09	0.000201807	7.89349e-09	same
SCNN1A	2.83907	1.18246e-39	1.42591e-84	1.8968e-37	6.42209e-82	same
SCNN1B	0.39416	0.000340998	0.000688122	0.0010964	0.00143328	same
SCNN1D	0.0566036	0.804617	0.540291	0.835215	0.608874	nonsig_both
SCNN1G	0.406791	0.000282824	0.00354683	0.000927433	0.00662415	same
SCO2	0.0556715	0.0619136	0.0131509	0.0904113	0.0222861	gained_with_LMM
SCP2	-0.149724	0.240775	0.000639942	0.294647	0.00133984	gained_with_LMM
SCPEP1	-0.719759	0.0530886	6.83774e-28	0.079153	1.15375e-26	gained_with_LMM
SCRG1	0.103231	0.236245	0.00118791	0.289982	0.00239011	gained_with_LMM
SCRIB	0.329238	7.01434e-06	1.02799e-10	3.18241e-05	4.59349e-10	same
SCRN1	0.59335	6.91267e-11	6.1511e-18	6.14168e-10	5.05115e-17	same
SCRN3	-0.237766	0.358343	0.000193187	0.417823	0.00043379	gained_with_LMM
SCRT1	-0.0319626	0.00613454	0.00815362	0.0138813	0.0143362	same
SCT	0.0187407	0.100542	0.704385	0.137236	0.756313	nonsig_both
SCTR	-0.572484	9.73658e-18	9.1613e-20	1.88767e-16	8.73606e-19	same
SCUBE2	-0.579744	4.52549e-07	3.68859e-07	2.49851e-06	1.15275e-06	same
SCUBE3	-0.902146	0.00113697	5.62466e-11	0.00321281	2.57485e-10	same
SCYL2	0.0177762	0.0209802	0.740089	0.0360179	0.788002	lost_with_LMM
SCYL3	0.0636874	0.00698908	0.157363	0.0155357	0.210984	lost_with_LMM
SDAD1	0.110716	0.00119082	0.00612758	0.00334721	0.0109716	same
SDC1	-0.0598471	0.0920765	0.553798	0.127283	0.621047	nonsig_both
SDC2	-0.382446	0.671063	3.32586e-05	0.716004	8.28635e-05	gained_with_LMM
SDC3	1.0534	2.85419e-14	5.01056e-37	3.79371e-13	1.56463e-35	same
SDC4	1.92005	5.00944e-22	2.54467e-86	1.53965e-20	1.24159e-83	same
SDCBP	-0.0134132	0.0383694	0.818515	0.0597958	0.854109	nonsig_both
SDF2	0.022054	0.0156424	0.594921	0.0291955	0.65896	lost_with_LMM
SDF2L1	-1.20295	9.95855e-16	9.50867e-31	1.55073e-14	1.99904e-29	same
SDF4	-0.13646	0.1333	0.000141936	0.175544	0.000324622	gained_with_LMM
SDHA	-0.060744	0.0150404	0.231255	0.0283887	0.296171	lost_with_LMM
SDHAF1	-0.352755	0.000225541	5.31466e-11	0.000756324	2.43675e-10	same
SDHB	-0.138346	0.218783	2.48869e-05	0.27112	6.30519e-05	gained_with_LMM
