sample_id	patient_id	hla_class_I_score	hla_class_II_score	lymph_score
TCGA-EM-A1CU-01A	TCGA-EM-A1CU	-0.396141291761559	-0.3432797852414045	-0.3448735778131555
TCGA-FY-A3TY-01A	TCGA-FY-A3TY	0.07592309322200412	0.7912150952855317	0.2684751176498181
TCGA-EM-A3FN-01A	TCGA-EM-A3FN	-1.3976676158690147	-2.3278109483683767	-0.7336637196421272
TCGA-E3-A3DZ-01A	TCGA-E3-A3DZ	-0.7982746958279077	-1.391838119756832	-0.9607740701126777
TCGA-EM-A1YA-01A	TCGA-EM-A1YA	-0.9246714003477913	-0.8844922598720013	-0.8416220938833782
TCGA-EL-A4KH-01A	TCGA-EL-A4KH	-0.3709088097947277	-0.20722964455894613	-0.790631678687291
TCGA-E3-A3E0-01A	TCGA-E3-A3E0	0.2357428140476432	0.10076910595265691	0.46218300929629413
TCGA-FE-A232-01A	TCGA-FE-A232	1.1226214296210637	0.8957690504715224	0.20807413535276337
TCGA-EL-A3T3-11A	TCGA-EL-A3T3	-1.2333807908741268	-1.3775271007382053	-0.6564700256242543
TCGA-BJ-A0ZC-01A	TCGA-BJ-A0ZC	-0.5980613352947562	-0.8685975591039604	-0.4001769188878649
TCGA-EM-A2CU-01A	TCGA-EM-A2CU	0.12479114883963842	0.7368982551562897	0.734538120179274
TCGA-DJ-A2PV-01A	TCGA-DJ-A2PV	-0.11011057047243922	0.15631725763209017	-0.17473659416212442
TCGA-DJ-A3V3-01A	TCGA-DJ-A3V3	0.5542577676105631	0.431535500264234	0.8481854415909222
TCGA-BJ-A45K-01A	TCGA-BJ-A45K	-0.6604137087141732	-2.539615176896485	-0.9118293296578192
TCGA-EM-A3OB-01A	TCGA-EM-A3OB	-1.4810780155416137	-1.7702752145114466	-1.1120934936224762
TCGA-FY-A3R6-01A	TCGA-FY-A3R6	1.1442634904393896	1.250959976143468	2.037905886874797
TCGA-E8-A2EA-01A	TCGA-E8-A2EA	1.6774096423104368	1.6278124255192805	2.045206058931343
TCGA-DJ-A3V7-01A	TCGA-DJ-A3V7	0.7531175852742589	0.6630597148404271	-0.4683333715426683
TCGA-IM-A41Z-01A	TCGA-IM-A41Z	0.7503619898130689	0.6725360105568364	0.8798024312620776
TCGA-EL-A3CX-01A	TCGA-EL-A3CX	-0.7254851073411637	0.5512371479742716	-0.8016999974614823
TCGA-EM-A2OX-01A	TCGA-EM-A2OX	0.20533008808704806	0.08486586292603462	-0.15221175119381838
TCGA-DJ-A3UT-01A	TCGA-DJ-A3UT	-1.3684770183991366	-1.4557017274319624	-0.8966746669844737
TCGA-J8-A3YH-01A	TCGA-J8-A3YH	-0.24234232742269532	-0.3661991562267852	-0.7403079337793875
TCGA-FY-A3NN-01A	TCGA-FY-A3NN	-0.5517255682664616	0.2879692210005452	-0.5961955113404062
TCGA-EM-A1YB-01A	TCGA-EM-A1YB	-0.8945122196023766	-0.4338354872254611	-0.8574587999812859
TCGA-DJ-A4V4-01A	TCGA-DJ-A4V4	0.2276201210646402	0.25910341145746546	-0.4646728324112496
TCGA-ET-A3DV-01A	TCGA-ET-A3DV	-1.1317174999472934	-1.7977762700063742	-1.3325848236699924
TCGA-EM-A4FF-01A	TCGA-EM-A4FF	1.1388644673015773	0.9469898812223505	0.3062956257150588
TCGA-DJ-A13M-01A	TCGA-DJ-A13M	-0.8611451827485019	-1.157464982054001	-1.0032775429718
TCGA-EL-A3D1-01A	TCGA-EL-A3D1	-0.36205696436389706	-0.42732201306533135	-0.5347736690859951
TCGA-BJ-A28V-01A	TCGA-BJ-A28V	-1.249871965190909	-2.2055031304023047	-1.0641556826946676
TCGA-BJ-A3EZ-01A	TCGA-BJ-A3EZ	0.2945327346515278	0.5909894641445189	-0.09429825899620382
TCGA-H2-A3RI-01A	TCGA-H2-A3RI	0.6721859257851392	0.5373806650452367	0.1550499394937416
TCGA-H2-A3RI-11A	TCGA-H2-A3RI	0.010476991855210314	-0.04467255130962426	0.3268563688614691
TCGA-EM-A3FP-01A	TCGA-EM-A3FP	0.061675175513638915	0.4512709949712728	0.7417385490641731
TCGA-ET-A3DU-01A	TCGA-ET-A3DU	1.7178580202555391	1.5529031034529457	2.0933301120895775
TCGA-EM-A22N-01A	TCGA-EM-A22N	-1.3335830981908114	-0.45910080386995034	-0.47298938554404324
TCGA-DE-A0Y3-01B	TCGA-DE-A0Y3	0.2244374544483911	-0.03573838760258142	-0.39019523962781527
TCGA-FY-A3BL-01A	TCGA-FY-A3BL	-0.14825034974357168	0.019917712918704172	-0.22380478851277485
TCGA-QD-A8IV-01A	TCGA-QD-A8IV	-0.3527756117778669	-0.4688842793213281	0.034462001760204676
TCGA-FY-A3R8-01A	TCGA-FY-A3R8	0.6581376574881704	0.5506761502024827	-0.2849567463256516
TCGA-EM-A22J-01A	TCGA-EM-A22J	-0.8859679973228254	-0.5027298133872887	-0.7133229702994662
TCGA-FE-A235-01A	TCGA-FE-A235	-0.36611349767564466	-0.33253107332628573	-0.1659585992390504
TCGA-ET-A3BS-01A	TCGA-ET-A3BS	1.2041403084123037	0.957833287671282	1.5087269291959595
TCGA-J8-A3YE-01A	TCGA-J8-A3YE	-0.6585030648868379	0.5953641781739919	-0.7271625170142524
TCGA-EM-A2CT-01A	TCGA-EM-A2CT	-1.1133857187380782	-1.221824631108737	-0.8079151914808874
TCGA-DJ-A3VL-01A	TCGA-DJ-A3VL	0.7698135306299004	0.7247264610562822	1.503969643160403
TCGA-EM-A3FJ-01A	TCGA-EM-A3FJ	-0.22071723956341766	0.31363129685803287	-0.30417850577295796
TCGA-DJ-A1QG-01A	TCGA-DJ-A1QG	-0.911418279841045	-0.5864766009903419	-0.27579491682104185
TCGA-EM-A4G1-01A	TCGA-EM-A4G1	-0.24781184743626491	0.4475788788338281	-0.37857063360219045
TCGA-BJ-A4O9-01A	TCGA-BJ-A4O9	-1.108663564836531	-1.0559186530070135	-0.5010216275917593
TCGA-DE-A4MD-01A	TCGA-DE-A4MD	0.5588543375615055	0.2412026430402468	-1.1983352910251464
TCGA-DE-A4MD-06A	TCGA-DE-A4MD	0.23711050806871373	-0.10696131421220291	0.0886596689438479
TCGA-EM-A3FL-01A	TCGA-EM-A3FL	-0.9637879617603141	-1.1441262122404527	-0.6271248374044882
TCGA-FY-A3I4-01A	TCGA-FY-A3I4	-0.314808242078473	0.4789630703834024	0.010810682587741875
TCGA-DJ-A3UM-01A	TCGA-DJ-A3UM	0.2369273742333602	0.08333633027840268	-0.3909853666206313
TCGA-EM-A2OY-01A	TCGA-EM-A2OY	-1.9690144954026383	-1.2475695717340354	-1.029625300624798
TCGA-DJ-A3UK-01A	TCGA-DJ-A3UK	-0.6351413828505843	-0.023630531481987103	-0.6527223831679804
TCGA-EM-A3AJ-01A	TCGA-EM-A3AJ	1.0335366237276113	0.810676923593529	1.7460043516676578
TCGA-FY-A3R9-01A	TCGA-FY-A3R9	-1.2812509486961923	-0.9498947066364878	-1.109047963625711
TCGA-L6-A4EQ-01A	TCGA-L6-A4EQ	-0.17287505785853668	-0.567992666097196	-0.4206271402450326
TCGA-DJ-A3UO-01A	TCGA-DJ-A3UO	0.4003225509690177	-0.4803950513482485	-1.0118949564027164
TCGA-DJ-A1QD-01A	TCGA-DJ-A1QD	-0.194986419022033	0.3057528874524108	-0.3678923697070321
TCGA-DJ-A4V2-01A	TCGA-DJ-A4V2	0.18689087142087132	0.11334552770263435	-0.23762719220091355
TCGA-EL-A4K7-01A	TCGA-EL-A4K7	-0.3827729424607761	-0.6238965790844996	-0.9929006002194085
TCGA-MK-A4N6-01A	TCGA-MK-A4N6	0.9144730054126075	0.5698185793342025	0.24473011831473454
TCGA-EL-A3GP-01A	TCGA-EL-A3GP	-0.4509887656937653	1.0143498723864153	-0.1594968449204406
TCGA-EL-A3GU-01A	TCGA-EL-A3GU	-0.053033283212051065	0.41038148652864415	-0.9727009629127057
TCGA-FE-A238-01A	TCGA-FE-A238	0.20756057779099238	0.22800171295586755	0.0006466815096053805
TCGA-CE-A3ME-01A	TCGA-CE-A3ME	0.16302927833870676	0.37186405797817884	0.1857575674372127
TCGA-EL-A3ZL-11A	TCGA-EL-A3ZL	-0.4654568484407582	-0.4061771938836524	0.0928499151431989
TCGA-EM-A4FO-01A	TCGA-EM-A4FO	1.3989995352728903	1.3073429508997054	2.0426122614777973
TCGA-IM-A420-01A	TCGA-IM-A420	1.4821478271666908	1.1216232675557147	1.2521243103203832
TCGA-DJ-A2Q1-01A	TCGA-DJ-A2Q1	0.45354572006881605	1.7106512806006742	0.20509927697242147
TCGA-FK-A3SH-01A	TCGA-FK-A3SH	-0.7967371030334329	-1.2942021194505264	-0.44670226530669804
TCGA-EM-A1CS-11A	TCGA-EM-A1CS	-0.5464942875647709	-0.6807690706250955	-0.05962335976680658
TCGA-EM-A1YE-01A	TCGA-EM-A1YE	-0.7847874029311018	-1.1677064550888419	-0.7245321953898486
TCGA-KS-A4I5-01A	TCGA-KS-A4I5	0.646927291339198	-0.7508339814372478	-0.7034489266551001
TCGA-EL-A3GV-01A	TCGA-EL-A3GV	0.3550373972300312	0.25678486969255493	0.2332849154494254
TCGA-FE-A233-01A	TCGA-FE-A233	0.2541364367371539	-0.42846719393704635	-0.7777550199902064
TCGA-EL-A3MX-01A	TCGA-EL-A3MX	-1.3544931332577492	-1.3027473810423387	-0.6594649659969345
TCGA-BJ-A45D-01A	TCGA-BJ-A45D	-0.39288818233797024	-0.11474404177448451	-0.3742898898279064
TCGA-EL-A3ZP-11A	TCGA-EL-A3ZP	0.6809609810743813	0.6974247889076354	1.4651738470450086
TCGA-MK-A4N7-01A	TCGA-MK-A4N7	-0.20964566503974882	-0.6226402865022422	-1.0101420474756804
TCGA-ET-A25N-01A	TCGA-ET-A25N	-0.8091633251994803	-0.2549698859704455	-0.6845206478929484
TCGA-DJ-A2PQ-01A	TCGA-DJ-A2PQ	-0.6727007621978258	-0.5922497292495957	-0.6871424650395328
TCGA-E8-A438-01A	TCGA-E8-A438	-0.08728304414638323	-0.34317049178997344	-0.45906809462000403
TCGA-EM-A22I-01A	TCGA-EM-A22I	0.058926701668447636	0.3415605314835322	-0.5368493963772866
TCGA-DJ-A1QO-01A	TCGA-DJ-A1QO	0.16679432056402213	0.686155084158533	-0.23909510220885866
TCGA-E8-A3X7-01A	TCGA-E8-A3X7	0.8900985706048601	0.760624926253234	-0.18172597561953563
TCGA-EL-A3MW-11A	TCGA-EL-A3MW	-0.6200112468464909	-0.5836185253066183	0.25183075570672553
TCGA-E3-A3E2-01A	TCGA-E3-A3E2	1.0448086293638341	0.9783487713523293	1.2665952196857886
TCGA-E8-A434-01A	TCGA-E8-A434	0.2616011826333185	0.1905768932915123	-0.42586239813509774
TCGA-EL-A3MZ-01A	TCGA-EL-A3MZ	0.32431568024172597	0.18356096295936666	-0.17085959215924051
TCGA-ET-A3DQ-01A	TCGA-ET-A3DQ	0.4040630366234619	0.7704134146192724	1.0169556981359047
TCGA-J8-A3O1-01A	TCGA-J8-A3O1	-0.7048215444776943	-0.13482388594270747	-1.0121363367506448
TCGA-BJ-A0Z2-01A	TCGA-BJ-A0Z2	-0.5998007943453773	-0.7588539573801574	-0.5053307617742494
TCGA-DJ-A2PN-01A	TCGA-DJ-A2PN	0.01058881638092361	-0.4610821514178568	-0.41219501277315035
TCGA-EL-A3CV-01A	TCGA-EL-A3CV	1.457876223308126	1.3868964554615901	1.9713646271666718
TCGA-FE-A239-01A	TCGA-FE-A239	-1.3506672659148855	-1.0228042338385241	-1.316587389342912
TCGA-BJ-A3PR-11A	TCGA-BJ-A3PR	0.9550085180185459	1.065014649190189	1.9176146641273342
TCGA-BJ-A28W-11A	TCGA-BJ-A28W	1.8560078624148952	1.5732651352773916	1.9283369722749029
TCGA-DE-A4M8-01A	TCGA-DE-A4M8	1.8317435963555135	1.4119100705911158	2.0930370542695576
TCGA-BJ-A28W-01A	TCGA-BJ-A28W	1.876884324640111	1.894867393928785	2.7839887511932075
TCGA-EM-A22L-01A	TCGA-EM-A22L	-1.4948264235566995	-1.363858231361532	-1.2264125507209096
TCGA-BJ-A28T-01A	TCGA-BJ-A28T	1.6655803361023997	1.6643289302393949	2.4170719326783003
TCGA-EM-A3FQ-06A	TCGA-EM-A3FQ	-0.504542172051775	-0.09600378659187128	-0.028373034243407983
TCGA-DJ-A4V0-01A	TCGA-DJ-A4V0	1.2250589705728097	1.0690224060682192	1.9185526446231103
TCGA-EL-A3H2-01A	TCGA-EL-A3H2	-0.7912832007442347	-0.19670205307675	-0.08966265340611058
TCGA-DJ-A3UY-01A	TCGA-DJ-A3UY	0.07729657325762197	0.7219959447834591	-0.033555754546988385
TCGA-J8-A3O2-01A	TCGA-J8-A3O2	0.012505506016025717	0.7486853208364764	0.282343942655068
TCGA-EM-A2CO-01A	TCGA-EM-A2CO	-1.5691506945026776	-1.123498953247288	-1.082336250769381
TCGA-FE-A3PB-01A	TCGA-FE-A3PB	1.0006792301368956	1.4653018771537332	0.7976700475457265
TCGA-EL-A3ZM-01A	TCGA-EL-A3ZM	0.7179404136799478	0.8601181326717746	-0.5402664075658951
TCGA-BJ-A4O8-01A	TCGA-BJ-A4O8	0.5371321015050156	0.6995678384356827	0.059048458577316755
TCGA-EM-A1YC-11A	TCGA-EM-A1YC	0.5760594483173059	0.3891283294936714	1.621599875739481
TCGA-EM-A3AP-01A	TCGA-EM-A3AP	-1.085375783726707	-1.1307213621384753	-1.0200993546138837
TCGA-FE-A3PA-01A	TCGA-FE-A3PA	-0.3221388015119559	0.09316601537229174	-0.3059905761082572
TCGA-ET-A25P-01A	TCGA-ET-A25P	-0.782766998992983	-0.9452135662163561	-0.58378424849472
TCGA-EL-A3ZH-01A	TCGA-EL-A3ZH	-1.1094005432239857	-1.007002886525853	-0.7046634453863255
TCGA-DJ-A2PU-01A	TCGA-DJ-A2PU	-0.38569196310071346	-0.3743643364886382	-0.08954562773097312
TCGA-ET-A3DP-01A	TCGA-ET-A3DP	0.05340277440106089	0.2418136913667901	-0.21499075425245862
TCGA-DO-A1JZ-11A	TCGA-DO-A1JZ	-1.0677945535767257	-1.4877211135732418	-0.7510536020709093
TCGA-DJ-A2QC-01A	TCGA-DJ-A2QC	-0.46240638322132455	-0.3021687370406448	0.00930071592589315
TCGA-KS-A41J-11A	TCGA-KS-A41J	0.16803008665348454	-0.008960076320644867	0.7363820573163296
TCGA-MK-A4N9-01A	TCGA-MK-A4N9	-0.15381897313406334	-0.45070356230335584	-0.10912545165245943
TCGA-EL-A3GS-01A	TCGA-EL-A3GS	0.346799501840742	-0.038338889588863875	-0.5583113539076269
TCGA-MK-A84Z-01A	TCGA-MK-A84Z	-0.3293770511551783	-0.94466721057169	-0.5932963102460493
TCGA-EM-A3OA-01A	TCGA-EM-A3OA	-0.6289784020703818	-1.2328445193591795	-0.514366680722473
TCGA-DJ-A3VA-01A	TCGA-DJ-A3VA	0.10883781569989762	0.05167936887617445	0.09216655319151648
TCGA-H2-A2K9-11A	TCGA-H2-A2K9	0.5167985720213087	0.7881916599372961	1.1245009547327613
TCGA-BJ-A191-01A	TCGA-BJ-A191	0.1625412463433858	-0.5578425086205813	0.8481888498720912
TCGA-EL-A3ZG-01A	TCGA-EL-A3ZG	-0.7250728185936869	-0.666631634459255	-0.38026140354921517
TCGA-EL-A3ZG-11A	TCGA-EL-A3ZG	-1.815518804676673	-1.6047636513262304	-0.7303026966046992
TCGA-EM-A3O9-01A	TCGA-EM-A3O9	1.0758810537677752	-0.014362503332748149	-0.5344245605694644
TCGA-EL-A3N2-01A	TCGA-EL-A3N2	0.6693868512870244	0.44407026417801043	-0.15049444709863768
TCGA-DJ-A3UV-01A	TCGA-DJ-A3UV	0.5095434059984603	0.5199198264557336	0.49122049596501094
TCGA-FE-A3PD-01A	TCGA-FE-A3PD	0.8747180014073086	0.7963404040175505	0.792436791928525
TCGA-IM-A4EB-01A	TCGA-IM-A4EB	0.8540600155321642	0.6086760495490962	0.722003711288345
TCGA-ET-A3BN-01A	TCGA-ET-A3BN	-0.9954624310310791	-0.8928485361891398	-0.9181681617184639
TCGA-BJ-A45E-01A	TCGA-BJ-A45E	2.006603064189197	1.8713597329667735	2.9971349163907632
TCGA-EL-A3ZO-11A	TCGA-EL-A3ZO	-0.7435290298831714	-0.8725991297984887	-0.14869084558431808
TCGA-FY-A40L-01A	TCGA-FY-A40L	0.7789199891524986	0.8176913423541653	0.3943327886234274
TCGA-E3-A3E5-01A	TCGA-E3-A3E5	-0.18124008318206394	-0.4659065959016994	-0.3356452437179172
TCGA-EL-A3D5-01A	TCGA-EL-A3D5	-0.8551305784768813	-1.556331394519327	-0.05086861720074571
TCGA-DJ-A3UW-01A	TCGA-DJ-A3UW	1.2201582303198297	1.239120881026791	1.1934212755838385
TCGA-EL-A3D0-01A	TCGA-EL-A3D0	-1.0846955421679503	-0.6131058605973071	-0.684916564963891
TCGA-BJ-A290-11A	TCGA-BJ-A290	-1.0425943668703705	-0.77842126165588	-0.2002886725400753
TCGA-EL-A4K6-01A	TCGA-EL-A4K6	-2.105264819538219	-2.2921268764463	-1.238957875098592
TCGA-ET-A3BV-01A	TCGA-ET-A3BV	-0.11250129875120565	0.6268393133718273	0.0628179855626619
TCGA-H2-A3RH-01A	TCGA-H2-A3RH	-0.9985200612258162	-0.9283724434138424	-0.5228151694413654
TCGA-FY-A4B3-01A	TCGA-FY-A4B3	-0.5357962239582047	-0.5188953797485668	-0.8227927900607092
TCGA-EL-A3CW-01A	TCGA-EL-A3CW	0.49883207651493017	0.6816350663030948	1.0889833531568531
TCGA-FY-A3NP-01A	TCGA-FY-A3NP	-1.0489493108325134	-0.8101916224733314	-0.965288457444419
TCGA-EL-A3ZM-11A	TCGA-EL-A3ZM	-1.5346690717736704	-1.1182787720988177	-0.7903713261541118
TCGA-DJ-A2PP-01A	TCGA-DJ-A2PP	-1.0787553154394034	-1.2396721250990752	-1.1871214837263226
TCGA-EL-A4K0-01A	TCGA-EL-A4K0	0.3262708409067537	0.4190739123487018	-0.08513361113284325
TCGA-DJ-A13T-01A	TCGA-DJ-A13T	0.11021971697600638	-0.7926123697541936	-0.06068454893367954
TCGA-EM-A1CW-11A	TCGA-EM-A1CW	-0.4245624759795632	-0.3652098102692041	0.06033754421890409
TCGA-KS-A41J-01A	TCGA-KS-A41J	0.970142293684887	0.7132888410829258	0.560219258689606
TCGA-ET-A2N0-01A	TCGA-ET-A2N0	0.8761504318111435	0.8944779662782688	0.38224882965031415
TCGA-H2-A2K9-01A	TCGA-H2-A2K9	-1.343797368811719	-1.6209257061703735	-1.043481709706387
TCGA-EM-A1CT-01A	TCGA-EM-A1CT	0.7586719078500305	1.0673179879671195	-0.08069754524133915
TCGA-EL-A3CN-01A	TCGA-EL-A3CN	1.4829100810202802	1.0613237072626973	1.464000715181462
TCGA-BJ-A0ZA-01A	TCGA-BJ-A0ZA	-0.6179312713930327	-0.5375653719314314	-0.2654845580021214
TCGA-BJ-A3PU-11A	TCGA-BJ-A3PU	-0.7715785410376668	-0.6780557595371884	-0.2488230122921865
TCGA-KS-A41L-11A	TCGA-KS-A41L	-0.4728988496222058	-0.4074375161944556	0.2310176907099433
TCGA-KS-A41L-01A	TCGA-KS-A41L	-1.5769557424549456	-1.93274551707958	-1.1902125434456663
TCGA-E8-A433-01A	TCGA-E8-A433	0.8022021733931657	0.7244797538864469	0.05715098148264019
TCGA-E8-A242-01A	TCGA-E8-A242	0.9906494371235305	0.9676787092294395	0.9193548684744564
TCGA-EL-A4JW-01A	TCGA-EL-A4JW	0.5309660484871651	-0.26665562060523273	-0.007166046627741401
TCGA-KS-A4I9-01A	TCGA-KS-A4I9	0.4874523728008407	0.7910621177685141	-0.3894373015586956
TCGA-EM-A1CU-11A	TCGA-EM-A1CU	-0.6149468003319424	-0.3362291552316858	0.06193545434922438
TCGA-BJ-A28R-01A	TCGA-BJ-A28R	1.150771556538833	1.159156657423411	0.8675105983998097
TCGA-BJ-A28S-01A	TCGA-BJ-A28S	-1.046593338547876	-1.3072934340253215	-0.9546214106813669
TCGA-FY-A4B4-01A	TCGA-FY-A4B4	0.7871800991030734	0.43490178183179007	-0.00686853054810728
TCGA-BJ-A45J-01A	TCGA-BJ-A45J	-0.31168623618347896	-0.3615896544995512	-0.8459332939849638
TCGA-BJ-A28Z-01A	TCGA-BJ-A28Z	1.6420811418362455	1.7490189897855613	2.1565831547537897
TCGA-EM-A3AR-01A	TCGA-EM-A3AR	-0.5773642873187058	-0.3458398139489115	-0.09119162342307705
TCGA-DJ-A3US-01A	TCGA-DJ-A3US	1.0778901779960013	0.9554147818690941	1.698027644349018
TCGA-BJ-A2N8-01A	TCGA-BJ-A2N8	-0.7029577947294171	-0.3884711201956053	-0.564505803172881
TCGA-BJ-A2N8-11A	TCGA-BJ-A2N8	-1.5464260229156808	-1.165946658999989	-0.740686372719022
TCGA-FE-A231-01A	TCGA-FE-A231	0.5988152457938681	0.4327231614188505	-0.9788767925710441
TCGA-DE-A2OL-01A	TCGA-DE-A2OL	-1.4590577718521422	-2.114493822740086	-1.1589770658321614
TCGA-EM-A1CV-01A	TCGA-EM-A1CV	-1.2428843195801413	-0.9490278452905196	-0.8534301174647969
TCGA-DJ-A13O-01A	TCGA-DJ-A13O	0.7054972824027488	0.44976633949706896	0.8945135440709895
TCGA-EL-A3MY-01A	TCGA-EL-A3MY	0.13656934838967055	0.21601331743113897	-0.2966285456109911
TCGA-BJ-A45H-01A	TCGA-BJ-A45H	0.19270777183234733	0.054890951199989706	0.3360036568667215
TCGA-DJ-A3V2-01A	TCGA-DJ-A3V2	1.1745152007896476	1.0676251515386912	1.8803848436296788
TCGA-FK-A3S3-01A	TCGA-FK-A3S3	0.010556770122569979	-0.3729280389388405	-0.16261177087303763
TCGA-ET-A39T-01A	TCGA-ET-A39T	0.06533139152153473	0.4421136592430069	-0.3790649278967191
TCGA-DJ-A2Q7-01A	TCGA-DJ-A2Q7	0.33477782109987464	0.23844703099325004	0.1865234493230588
TCGA-DE-A69K-01A	TCGA-DE-A69K	0.22601730007291337	0.35584095054831544	-0.3110868143942362
TCGA-ET-A25M-01A	TCGA-ET-A25M	0.2850145293550663	0.11939918357535595	-0.6369856465251756
TCGA-GE-A2C6-11A	TCGA-GE-A2C6	1.5109957518801516	1.4514182449475328	2.1195947798869073
TCGA-DJ-A4V5-01A	TCGA-DJ-A4V5	0.8012464407156357	0.9756541625351941	0.8458458452657225
TCGA-DE-A4M9-01A	TCGA-DE-A4M9	-1.8057966303677737	-1.0422668044166188	-1.2699505780266986
TCGA-BJ-A0Z9-01A	TCGA-BJ-A0Z9	0.7272014669644074	0.4722733905601128	-0.5092017919512517
TCGA-ET-A39N-01A	TCGA-ET-A39N	-0.6998389488983465	-0.06794459814659874	-0.4390488217175553
TCGA-BJ-A0ZH-01A	TCGA-BJ-A0ZH	0.638420241082059	0.01656955027501265	-0.2933493844072335
TCGA-E8-A416-01A	TCGA-E8-A416	-0.7882863738797524	-0.5447960260073211	0.2697260424109365
TCGA-EL-A3T2-11A	TCGA-EL-A3T2	-0.8315652460522162	-1.2953830285237562	-0.7696913961692339
TCGA-KS-A4ID-01A	TCGA-KS-A4ID	1.488819044687398	1.4204513260109444	1.4247081107381836
TCGA-DJ-A13U-01A	TCGA-DJ-A13U	0.512204196285677	0.702324800787269	-0.4378823568879286
TCGA-EL-A3T2-01A	TCGA-EL-A3T2	-1.1299960444252768	-1.1723208871555866	-0.9510831430977447
TCGA-FY-A40K-01A	TCGA-FY-A40K	0.027646980388950748	0.7629325994711461	0.2029539408351022
TCGA-DE-A4MA-01A	TCGA-DE-A4MA	0.455179631403257	0.7092551244160912	-0.4570705642170546
TCGA-DJ-A2Q0-01A	TCGA-DJ-A2Q0	0.897931764751579	-0.9268488789668269	-0.8937725106301603
TCGA-EL-A3T6-01A	TCGA-EL-A3T6	1.5732650591711732	1.121472980377024	1.5395465341220083
TCGA-EL-A3H1-11A	TCGA-EL-A3H1	-0.3218722633096537	-0.22064836251406444	0.7321026864139849
TCGA-KS-A41F-01A	TCGA-KS-A41F	-0.7367206400735328	-0.5679502524944359	-0.8779723873125971
TCGA-EL-A3T8-01A	TCGA-EL-A3T8	-0.9730932102169583	-0.7482100005984514	-0.32278073315768546
TCGA-EL-A3ZR-11A	TCGA-EL-A3ZR	-0.5400973350963093	-0.024407435131790473	0.38521754153095683
TCGA-EM-A3O8-01A	TCGA-EM-A3O8	-1.3044463892587708	-1.167625265292725	-0.9563246872319655
TCGA-L6-A4EP-01A	TCGA-L6-A4EP	-0.6513793966829283	-0.3978069245785661	-0.3322024573082037
TCGA-J8-A3YG-01A	TCGA-J8-A3YG	0.44925733573233995	0.12386854407256094	-0.2331537186343797
TCGA-DE-A69J-01A	TCGA-DE-A69J	0.37622603823716905	0.364402268762464	-0.41716197115471165
TCGA-J8-A3YH-06A	TCGA-J8-A3YH	0.24869897823653728	0.5424700800362995	0.5467465395576011
TCGA-E8-A419-01A	TCGA-E8-A419	1.5843905712120638	1.5213110086593653	1.5117081971390498
TCGA-DJ-A2Q2-01A	TCGA-DJ-A2Q2	0.24483045136929357	0.2083606229205812	0.08903325968482405
TCGA-BJ-A0ZG-01A	TCGA-BJ-A0ZG	-0.469444066165853	-0.6349846914243636	-0.17259876009694716
TCGA-EM-A2OW-01A	TCGA-EM-A2OW	-0.3884335195217655	-0.2358629915426198	-0.4994570168506218
TCGA-EL-A3ZS-11A	TCGA-EL-A3ZS	1.9268535872663652	2.0735083068631375	3.2561857752591448
TCGA-BJ-A3F0-01A	TCGA-BJ-A3F0	-0.2339422689219758	-1.4529209635654043	-0.5716507160811115
TCGA-EL-A3CY-01A	TCGA-EL-A3CY	1.3179874367006477	1.744499072260115	2.308174857538987
TCGA-EM-A3AQ-01A	TCGA-EM-A3AQ	-0.03312365027386711	-0.08581529505064989	-0.15741239700503426
TCGA-J8-A4HW-06A	TCGA-J8-A4HW	0.41530799098465493	1.050835791009526	1.0013570060467087
TCGA-J8-A4HW-01A	TCGA-J8-A4HW	-1.1182050696235921	-1.0684776169929946	-1.126098898450448
TCGA-L6-A4ET-01A	TCGA-L6-A4ET	-0.7426010421895504	-1.1739332618918201	-0.6420635967397283
TCGA-DJ-A3V4-01A	TCGA-DJ-A3V4	0.7214447014719189	1.0895600931346237	-0.010235837963148446
TCGA-EL-A3H2-11A	TCGA-EL-A3H2	-1.4544100204066854	-1.0519270838800336	-0.7278447689467757
TCGA-BJ-A291-01A	TCGA-BJ-A291	0.12749674026764482	-0.552257923824805	-0.6561201253384387
TCGA-J8-A3NZ-01A	TCGA-J8-A3NZ	0.8176542973047027	0.8409207742991599	0.11317197833176741
TCGA-DJ-A3UU-01A	TCGA-DJ-A3UU	0.5755129819541945	0.5922294368386598	0.4320663792069393
TCGA-EL-A4K4-01A	TCGA-EL-A4K4	0.2925026301966024	0.5384174073527314	-0.11506376015788439
TCGA-J8-A3YF-01A	TCGA-J8-A3YF	0.7661922412432237	0.6310957197227517	0.8934935200817559
TCGA-ET-A25I-01A	TCGA-ET-A25I	-0.1790678962327652	-0.12839542735321274	0.4766203242956761
TCGA-DJ-A3VI-01A	TCGA-DJ-A3VI	0.0026812423672410196	-0.33639278170380166	-0.07641204157054447
TCGA-CE-A3MD-01A	TCGA-CE-A3MD	1.4602344684166066	1.0464573144266536	0.17529043813112224
TCGA-DJ-A2Q5-01A	TCGA-DJ-A2Q5	1.2212660563283502	1.309659745986593	1.4458118966095812
TCGA-ET-A3DP-11A	TCGA-ET-A3DP	-1.4551863973375576	-1.3421524854901814	-0.7992548320220995
TCGA-EM-A22P-01A	TCGA-EM-A22P	0.5286346527702539	0.9869127039708548	1.3701920260029992
