chembl_id	name	smiles	max_phase	first_approval	oral	parenteral	withdrawn	molecule_type
CHEMBL267495	nalfurafine	CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	4.0	2009.0	True	False	False	Small molecule
CHEMBL1549	hydrocortisone cypionate	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1	4.0	1955.0	True	False	False	Small molecule
CHEMBL1550	phytonadione	CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O	4.0	1982.0	True	True	False	Small molecule
CHEMBL429910	dapagliflozin	CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1	4.0	2012.0	True	False	False	Small molecule
CHEMBL1551	ursodiol	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	4.0	1987.0	True	False	False	Small molecule
CHEMBL406393	deoxycholic acid	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	4.0	2015.0	False	True	False	Small molecule
CHEMBL272427	taurursodiol	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	4.0	2022.0	True	False	False	Small molecule
CHEMBL1555	galantamine hydrobromide	Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2	4.0	2001.0	True	False	False	Small molecule
CHEMBL196	ascorbic acid	O=C1O[C@H]([C@@H](O)CO)C(O)=C1O	4.0	1985.0	True	True	False	Small molecule
CHEMBL1557	dopamine hydrochloride	Cl.NCCc1ccc(O)c(O)c1	4.0	1974.0	False	True	False	Small molecule
CHEMBL1558	prazosin hydrochloride	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl	4.0	1976.0	True	False	False	Small molecule
CHEMBL1559	miconazole nitrate	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O	4.0	1974.0	False	False	False	Small molecule
CHEMBL1560	captopril	C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O	4.0	1981.0	True	False	False	Small molecule
CHEMBL517712	atropine	CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2	4.0	1960.0	True	True	False	Small molecule
CHEMBL1561	miglitol	OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	4.0	1996.0	True	False	False	Small molecule
CHEMBL1563	daunorubicin hydrochloride	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl	4.0	1979.0	False	True	False	Small molecule
CHEMBL511142	buprenorphine	CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5	4.0	1981.0	False	True	False	Small molecule
CHEMBL1564	diphenylpyraline hydrochloride	CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl	4.0	1982.0	True	False	False	Small molecule
CHEMBL529437	cocaine hydrochloride	COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl	4.0	2017.0	False	False	False	Small molecule
CHEMBL471737	ivabradine	COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2	4.0	2005.0	True	False	False	Small molecule
CHEMBL1567	sunitinib malate	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O	4.0	2006.0	True	False	False	Small molecule
CHEMBL501849	simeprevir	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C	4.0	2013.0	True	False	False	Small molecule
CHEMBL455186	treosulfan	CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O	4.0	2019.0	False	False	False	Small molecule
CHEMBL462547	urethane	CCOC(N)=O	4.0		False	False	True	Small molecule
CHEMBL1569	amantadine hydrochloride	Cl.NC12CC3CC(CC(C3)C1)C2	4.0	1968.0	True	False	False	Small molecule
CHEMBL1570	sulfoxone	O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1	4.0	1982.0	True	False	False	Small molecule
CHEMBL452231	teniposide	COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O	4.0	1992.0	False	True	False	Small molecule
CHEMBL1571	testolactone	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12	4.0	1969.0	True	True	False	Small molecule
CHEMBL461522	metamizole	Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C	4.0		False	False	True	Small molecule
CHEMBL462394	metrizamide	CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I	4.0	1978.0	False	True	False	Small molecule
CHEMBL1572	netilmicin	CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O	4.0	1983.0	False	True	False	Small molecule
CHEMBL1574	phentermine	CC(C)(N)Cc1ccccc1	4.0	1959.0	True	False	True	Small molecule
CHEMBL1576	ethinamate	C#CC1(OC(N)=O)CCCCC1	4.0	1982.0	True	False	False	Small molecule
CHEMBL1577	methyclothiazide	CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	4.0	1960.0	True	False	False	Small molecule
CHEMBL1578	anisotropine methylbromide	CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-]	4.0	1962.0	True	False	False	Small molecule
CHEMBL1580	pentostatin	OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O	4.0	1991.0	False	True	False	Small molecule
CHEMBL1581	perindopril	CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC	4.0	1993.0	True	False	False	Small molecule
CHEMBL515914	azaribine	CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	4.0		False	False	True	Small molecule
CHEMBL1583	bacampicillin	CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C	4.0	1980.0	True	False	False	Small molecule
CHEMBL1584	piperacetazine	CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2	4.0	1969.0	True	False	False	Small molecule
CHEMBL1585	pipobroman	O=C(CCBr)N1CCN(C(=O)CCBr)CC1	4.0	1966.0	True	False	False	Small molecule
CHEMBL488093	pyritinol	Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O	4.0		False	False	True	Small molecule
CHEMBL1587	polythiazide	CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	4.0	1961.0	True	False	False	Small molecule
CHEMBL487253	bendamustine	Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21	4.0	2008.0	False	True	False	Small molecule
CHEMBL1588	thiamine	Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-]	4.0	1985.0	False	True	False	Small molecule
CHEMBL1589	acetohexamide	CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	4.0	1964.0	True	False	False	Small molecule
CHEMBL1590	pseudoephedrine	CN[C@@H](C)[C@@H](O)c1ccccc1	4.0	1963.0	True	False	False	Small molecule
CHEMBL1591	demeclocycline	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12	4.0	1960.0	True	False	False	Small molecule
CHEMBL1592	quinapril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O	4.0	1991.0	True	False	False	Small molecule
CHEMBL1594	pantothenic acid	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O	4.0	1993.0	False	True	False	Small molecule
CHEMBL1595	dihydrocodeine	COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341	4.0	1983.0	True	False	False	Small molecule
CHEMBL462605	pitolisant	Clc1ccc(CCCOCCCN2CCCCC2)cc1	4.0	2016.0	True	False	False	Small molecule
CHEMBL1596	carbenicillin indanyl	CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O	4.0	1972.0	True	False	False	Small molecule
CHEMBL1597	dimercaprol	OCC(S)CS	4.0	1946.0	False	True	False	Small molecule
CHEMBL1599	cephapirin	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1	4.0	1974.0	False	True	False	Small molecule
CHEMBL1601	cefonicid	O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12	4.0	1984.0	False	True	False	Small molecule
CHEMBL1604	cephradine	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1	4.0	1974.0	True	True	False	Small molecule
CHEMBL1605	ceftibuten	Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1	4.0	1995.0	True	False	False	Small molecule
CHEMBL454950	tetracycline hydrochloride	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl	4.0	1953.0	True	True	False	Small molecule
CHEMBL1607	topotecan hydrochloride	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl	4.0	1996.0	True	True	False	Small molecule
CHEMBL461101	eltrombopag	CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O	4.0	2008.0	True	False	False	Small molecule
CHEMBL474579	cefotetan	CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21	4.0	1985.0	False	True	False	Small molecule
CHEMBL514800	apremilast	CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC	4.0	2014.0	True	False	False	Small molecule
CHEMBL1611	phenytoin sodium	O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1.[Na+]	4.0	1956.0	True	True	False	Small molecule
CHEMBL512351	betrixaban	COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1	4.0	2017.0	True	False	False	Small molecule
CHEMBL515387	gosogliptin	O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1	4.0	2016.0	True	False	False	Small molecule
CHEMBL473417	vismodegib	CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1	4.0	2012.0	True	False	False	Small molecule
CHEMBL491571	doripenem	C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12	4.0	2007.0	False	True	False	Small molecule
CHEMBL521606	nadolol	CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2	4.0	1979.0	True	False	False	Small molecule
CHEMBL359744	doxorubicin hydrochloride	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl	4.0	1974.0	False	True	False	Small molecule
CHEMBL1614	deslanoside	C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1	4.0	1982.0	False	True	False	Small molecule
CHEMBL1617	rifaximin	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	4.0	2004.0	True	False	False	Small molecule
CHEMBL1618	cefamandole nafate	Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1.[Na+]	4.0	1978.0	False	True	False	Small molecule
CHEMBL1619	cladribine	Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	4.0	1993.0	True	True	False	Small molecule
CHEMBL1620	diphenhydramine hydrochloride	CN(C)CCOC(c1ccccc1)c1ccccc1.Cl	4.0	1946.0	True	True	False	Small molecule
CHEMBL1621	paliperidone	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O	4.0	2006.0	True	False	False	Small molecule
CHEMBL1622	folic acid	Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1	4.0	1982.0	True	True	False	Small molecule
CHEMBL524004	mepenzolate	C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	4.0	1956.0	True	False	False	Small molecule
CHEMBL1623	meclizine	Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1	4.0	1957.0	True	False	False	Small molecule
CHEMBL1624	levothyroxine	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	4.0	1982.0	True	True	False	Small molecule
CHEMBL500576	temoporfin	Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1	4.0	2001.0	False	False	False	Small molecule
CHEMBL1625	oxybenzone	COc1ccc(C(=O)c2ccccc2)c(O)c1	4.0	1992.0	False	False	False	Small molecule
CHEMBL1626	clemastine	CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	4.0	1977.0	True	False	False	Small molecule
CHEMBL521686	olaparib	O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1	4.0	2014.0	True	False	False	Small molecule
CHEMBL518520	raltegravir potassium	Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+]	4.0	2007.0	True	False	False	Small molecule
CHEMBL522038	ximelagatran	CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1	4.0		True	False	True	Small molecule
CHEMBL1632	cephalothin sodium	CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1.[Na+]	4.0	1974.0	False	True	False	Small molecule
CHEMBL1633	ketotifen fumarate	CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O	4.0	1999.0	False	False	False	Small molecule
CHEMBL467058	laninamivir octanoate	CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O	4.0	2010.0	False	False	False	Small molecule
CHEMBL1637	gemcitabine hydrochloride	Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1	4.0	1996.0	False	True	False	Small molecule
CHEMBL1639	aliskiren	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC	4.0	2007.0	True	False	False	Small molecule
CHEMBL1640	trypan blue	Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O.[Na+].[Na+].[Na+].[Na+]	4.0	2004.0	False	False	False	Small molecule
CHEMBL1641	hydrocortisone phosphoric acid	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O	4.0	1960.0	False	True	False	Small molecule
CHEMBL451930	plitidepsin	CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O	4.0	2018.0	False	False	False	Small molecule
CHEMBL1642	imatinib mesylate	CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	4.0	2001.0	True	False	False	Small molecule
CHEMBL1643	ribavirin	NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1	4.0	1985.0	True	False	False	Small molecule
CHEMBL1644	cefadroxil	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1	4.0	1978.0	True	False	False	Small molecule
CHEMBL494753	estrone sulfuric acid	C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O	4.0	1977.0	True	False	False	Small molecule
CHEMBL494622	flurpiridaz	CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O	4.0	2024.0	False	True	False	Small molecule
CHEMBL1646	indocyanine green	CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+]	4.0	1959.0	False	True	False	Small molecule
CHEMBL1648	isradipine	COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12	4.0	1990.0	True	False	False	Small molecule
CHEMBL493982	vorapaxar	CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1	4.0	2014.0	True	False	False	Small molecule
CHEMBL1650	cortisone acetate	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C	4.0	1950.0	True	True	False	Small molecule
CHEMBL503565	vinbarbital	CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O	4.0		False	False	True	Small molecule
CHEMBL468837	heptabarbital	CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O	4.0		False	False	True	Small molecule
CHEMBL477772	pazopanib	Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	4.0	2009.0	True	False	False	Small molecule
CHEMBL1652	ambenonium	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	4.0	1956.0	True	False	False	Small molecule
CHEMBL476960	voglibose	OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O	4.0	1994.0	True	False	False	Small molecule
CHEMBL501867	vincristine sulfate	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O	4.0	1963.0	False	True	False	Small molecule
CHEMBL1653	pheniramine maleate	CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)/C=C\C(=O)O	4.0	1994.0	False	False	False	Small molecule
CHEMBL450449	trabectedin	COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4	4.0	2007.0	False	True	False	Small molecule
CHEMBL1654	risedronate sodium	O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.[Na+]	4.0	1998.0	True	False	False	Small molecule
CHEMBL1655	toremifene	CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	4.0	1996.0	True	False	False	Small molecule
CHEMBL1657	tazarotene	CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1	4.0	1997.0	False	False	False	Small molecule
CHEMBL1658	retapamulin	C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O	4.0	2007.0	False	False	False	Small molecule
CHEMBL1659	chlorpheniramine maleate	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O	4.0	1950.0	True	True	False	Small molecule
CHEMBL501122	ceftaroline fosamil	CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1	4.0	2010.0	False	True	False	Small molecule
CHEMBL1660	rifapentine	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	4.0	1998.0	True	False	False	Small molecule
CHEMBL1661	lactitol	OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO	4.0	2020.0	True	False	False	Small molecule
CHEMBL498847	secnidazole	Cc1ncc([N+](=O)[O-])n1CC(C)O	4.0	2017.0	True	False	False	Small molecule
CHEMBL1663	perflutren	FC(F)(F)C(F)(F)C(F)(F)F	4.0	1998.0	False	True	False	Small molecule
CHEMBL523299	umeclidinium bromide	OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2.[Br-]	4.0	2013.0	False	False	False	Small molecule
CHEMBL483254	panobinostat	Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1	4.0	2015.0	True	False	False	Small molecule
CHEMBL1664	fosamprenavir	CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	4.0	2003.0	True	False	False	Small molecule
CHEMBL457547	micafungin	CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1	4.0	2005.0	False	True	False	Small molecule
CHEMBL1668	rescinnamine	COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC	4.0	1956.0	True	False	False	Small molecule
CHEMBL459265	hexamethyl pararosaniline	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1	4.0	1982.0	False	False	True	Small molecule
CHEMBL1670	mitotane	Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1	4.0	1970.0	True	False	False	Small molecule
CHEMBL1671	propranolol hydrochloride	CC(C)NCC(O)COc1cccc2ccccc12.Cl	4.0	1967.0	True	True	False	Small molecule
CHEMBL454446	cefditoren pivoxil	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1	4.0	2001.0	True	False	False	Small molecule
CHEMBL518924	mavorixafor	NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21	4.0	2024.0	True	False	False	Small molecule
CHEMBL1675	vitamin a palmitate	CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	4.0	1982.0	True	True	False	Small molecule
CHEMBL1676	fluticasone furoate	C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF	4.0	2007.0	False	False	False	Small molecule
CHEMBL1677	tacrine hydrochloride	Cl.Nc1c2c(nc3ccccc13)CCCC2	4.0	1993.0	True	False	False	Small molecule
CHEMBL1678	donepezil hydrochloride	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl	4.0	1996.0	True	False	False	Small molecule
CHEMBL507674	cefoperazone	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O	4.0	1982.0	False	True	False	Small molecule
