cluster_1,,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell,T cell
CCL5,ACKR4,0.0,0.0,0.33236371887174504,0.6558944284915924,0.0,0.0,0.0,0.16950367092057178,0.49303438054041915,0.0,0.0,0.0,0.05414662840769596,0.37767733802754333,0.0,0.0,0.0,1.0642713846012677,1.3878020942211151,0.0,0.0,0.0,0.0,0.0,0.0
FLT4,FCRL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRLF1,LIFR,0.0,0.0,0.0,0.0,0.0,0.7417193263880768,0.3639030543605933,0.32155279225611033,0.0,0.5643206368001659,0.6233549943212131,0.24553872229372956,0.20318846018924658,0.0,0.44595630473330217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK9,CD36,0.0,0.0,0.0,0.0,0.0,0.0,0.08037179641509325,0.014583754814817069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS1,GP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFNB2,FCRL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCAN,LDLR,0.0,0.7543461914366104,0.7640362891215312,0.0,0.0,0.0,0.5559980949659027,0.5656881926508235,0.0,0.0,0.0,0.06977019797369542,0.07946029565861623,0.0,0.0,0.0,0.33809344922558643,0.3477835469105073,0.0,0.0,0.0,0.4705490664149938,0.48023916409991463,0.0,0.0
CEACAM5,CEACAM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM6,CEACAM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN1,ITGA6,0.596775194009145,0.30463779407940555,0.3086950174531521,0.5452000200748444,0.0,0.9318838783640986,0.6397464784343591,0.6438037018081056,0.8803087044297979,0.0,0.4944934878608345,0.202356087931095,0.20641331130484153,0.4429183139265338,0.0,0.0,0.0,0.0,0.0,0.0,0.8598475774129232,0.5677101774831836,0.5717674008569302,0.8082724034786224,0.0
CCL3L1,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,CXCL12,0.0,0.0,0.0,0.0,0.0,1.3129575105195634,0.6534392351514837,0.07499866705212337,0.35210223512703115,0.7620514007096879,1.2878044230860832,0.6282861477180035,0.0498455796186431,0.3269491476935509,0.7368983132762077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.08118010136518586,0.13754046853191323,0.0,0.0,0.0,0.12136012381255748,0.17772049097928486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,CDH5,0.0,0.0,0.0,0.0,0.0,0.6160215619351533,0.16005178984631313,0.09257852113432101,0.0,0.2546966357177563,0.656201584382525,0.20023181229368475,0.13275854358169265,0.0,0.2948766581651279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.10541876112477164,0.06393799351545035,0.38178156902281085,0.0,0.0,0.05759099870060666,0.016110231091285388,0.3339538065986459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.09055564510688352,0.04417864466301644,1.1035915509368597,0.0,0.0,0.05492871941752785,0.008551718973660772,1.067964625247504,0.0,0.0,0.7107962842067975,0.6644192837629305,1.7238321900367737,0.0,0.0,0.0,0.0,0.0,0.0
FLT4,KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.033350136842620504,0.07353015928999213,0.0,0.0,0.0,0.037528149125788106,0.07770817157315973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,FLT4,0.0,0.0,0.0,0.0,0.0,0.0,0.033350136842620504,0.037528149125788106,0.0,0.0,0.0,0.07353015928999213,0.07770817157315973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS1,MMP2,1.081131915251414,0.9746390324406855,0.5669198385773832,0.0,0.7074930270512898,0.8522095158975223,0.7457166330867939,0.33799743922349146,0.0,0.47857062769739817,0.6584386390210791,0.5519457562103507,0.14422656234704828,0.0,0.284799750820955,0.9229061504205068,0.8164132676097784,0.408694073746476,0.0,0.5492672622203827,0.0,0.0,0.0,0.0,0.0
NPPA,MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS1,MMP9,0.0,0.5341248697555914,0.4926441021462701,0.8104876776536305,0.0,0.0,0.3052024704016996,0.2637217027923784,0.5815652782997389,0.0,0.0,0.11143159352525644,0.06995082591593517,0.3877944014232957,0.0,0.0,0.37589910492468415,0.33441833731536286,0.6522619128227234,0.0,0.0,0.0,0.0,0.0,0.0
SFTPA1,SFTPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013568611964897767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,PLCG2,0.0,0.0,0.0,0.0,0.0,0.0,0.16057559144630862,0.376878277025066,0.34537732433736995,0.0,0.0,0.20075561389368024,0.4170582994724376,0.3855573467847416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS3,F2RL3,0.0,0.0,0.0,0.0,0.0,0.0,0.045390281114685405,0.021069402389345966,0.0,0.0,0.0,0.04148485900077389,0.01716398027543445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF1,TNF,0.0,0.0,0.23668326341066348,0.0,0.0,0.0,0.0,0.17928989492360897,0.0,0.0,0.0,0.0,0.06738841060533303,0.0,0.0,0.0,0.0,0.3269910455043473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,HSP90AA1,0.0,0.0,0.0,0.0,0.0,1.155710685565677,0.8041560288225666,0.7458572870067981,0.34537732433736995,0.49880378674925047,1.1958907080130485,0.8443360512699383,0.7860373094541697,0.3855573467847416,0.538983809196622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS1,ELANE,0.0,0.5048011679774367,0.0,0.0,0.0,0.0,0.27587876862354493,0.0,0.0,0.0,0.0,0.08210789174710176,0.0,0.0,0.0,0.0,0.34657540314652946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREG,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.08522817525970802,0.043747407650386747,0.36159098315774724,0.0,0.0,0.056583363077431954,0.015102595468110675,0.3329461709754712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RN,IL2RA,0.0,0.0,0.0,0.0,0.0,0.0,0.05203711718655704,0.03619137046059408,0.35558912024069367,0.0,0.0,0.10110341113788769,0.08525766441192473,0.40465541419202433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL1,ACKR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,F2RL3,0.0,0.0,0.0,0.0,0.0,0.0,0.06610651498430231,0.04178563625896287,0.0,0.0,0.0,0.04095342755082205,0.01663254882548261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS2,F2RL3,0.0,0.0,0.0,0.0,0.0,0.0,0.29990341656663444,0.275582537841295,0.0,0.0,0.0,0.27973056234885957,0.2554096836235201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS1,F2RL3,0.0,0.0,0.0,0.0,0.0,0.0,0.11383616857314378,0.08951528984780435,0.0,0.0,0.0,0.2439710513289141,0.21965017260357467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS4,CD36,0.0,0.30926250853342063,0.24347446693314448,0.0,0.0,0.0,0.28502461012829555,0.2192365685280194,0.0,0.0,0.0,0.09112282708177975,0.025334785481503575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDK,PTPRB,0.0,0.0,0.0,0.0,0.0,1.2981702773535297,0.804804966690835,0.7554587795437969,0.0,1.214338899529382,1.1803036289166466,0.6869383182539519,0.6375921311069138,0.0,1.096472251092499,1.1186344822247825,0.6252691715620877,0.5759229844150496,0.0,1.0348031044006347,0.0,0.0,0.0,0.0,0.0
CSF2,CSF2,0.0,0.0,0.0,0.0,0.0,0.0,0.012455925512849615,0.010816238474627546,0.0,0.0,0.0,0.010816238474627546,0.009176551436405478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IHH,GAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,IFNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,IL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00934887055271892,0.003268727123653503,0.3265338796813109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.017891894565539412,0.011811751136473994,0.3350769036941314,0.0,0.0,0.011811751136473994,0.005731607707408578,0.32899676026506597,0.0,0.0,0.3350769036941314,0.32899676026506597,0.6522619128227234,0.0,0.0,0.0,0.0,0.0,0.0
IL1RN,IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.038404111112101694,0.032323967683036275,0.35558912024069367,0.0,0.0,0.08747040506343234,0.08139026163436693,0.40465541419202433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,IL22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,IL6,1.2270586093266804,0.6537683012333702,0.6147582082892604,0.0,0.0,0.6537683012333702,0.0804779931400599,0.04146790019595014,0.0,0.0,0.6147582082892604,0.04146790019595014,0.0024578072518403687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLU,TYROBP,2.1852736274401345,1.9533338807941822,1.748364801711171,2.351766347885132,1.8156194686889648,2.6096043388048806,2.3776645921589283,2.172695513075917,2.776097059249878,2.239950180053711,2.75146077076594,2.519521024119988,2.3145519450369765,2.9179534912109375,2.3818066120147705,2.0876784125963845,1.8557386659504322,1.650769586867421,2.254171133041382,1.7180242538452148,2.222817043463389,1.9908772968174366,1.7859082177344254,2.3893097639083862,1.8531628847122192
ICOS,CD40LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01442786029602744,0.0026304011774130175,0.3284552524235681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL26,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.03675612807273865,0.010441542796952023,0.0,0.0,0.0,0.03362956613892824,0.007314980863141611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.18396118685100854,0.14248041924168728,0.4603239947490478,0.0,0.0,0.5686548908067379,0.5271741231974166,0.8450176987047772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSM,CXCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.05778884284951714,0.02908897677867082,0.0,0.0,0.0,0.03964598446026635,0.010946118389420032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS1,VCAM1,0.8620628515879313,0.6225634596767496,0.4941548529158329,1.146517773469289,0.7074930270512898,0.6331404522340396,0.39364106032285795,0.2652324535619412,0.9175953741153975,0.47857062769739817,0.4393695753575964,0.19987018344641477,0.07146157668549803,0.7238244972389543,0.284799750820955,0.703837086757024,0.46433769484584253,0.3359290880849257,0.988292008638382,0.5492672622203827,0.0,0.0,0.0,0.0,0.0
IFNG,TYMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF1,VEGFA,0.0,0.3700162126553639,0.7547099166110933,0.0,0.0,0.0,0.31262284416830943,0.6973165481240388,0.0,0.0,0.0,0.20072135985003348,0.5854150638057628,0.0,0.0,0.0,0.4603239947490478,0.8450176987047772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,CSF1,0.0,0.0,0.0,0.0,0.0,0.3700162126553639,0.31262284416830943,0.20072135985003348,0.4603239947490478,0.0,0.7547099166110933,0.6973165481240388,0.5854150638057628,0.8450176987047772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.06816169619560242,0.12452206336232978,0.0,0.0,0.0,0.06652200915738035,0.12288237632410771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CD74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL1,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,IL17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022761026361877747,0.0,0.0,0.0,0.0,0.01819458068905165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03145331095211025,0.005138725676323626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWF,THBS1,1.957875370979309,1.7289529716254175,1.5351820947489743,1.799649606148402,0.0,0.9940760347727087,0.7651536354188169,0.5713827585423737,0.8358502699418014,0.0,0.6451041335357895,0.41618173418189786,0.22241085730545462,0.4868783687048823,0.0,0.8104876776536305,0.5815652782997389,0.3877944014232957,0.6522619128227234,0.0,1.6299025376637777,1.400980138309886,1.2072092614334429,1.4716767728328706,0.0
XCL2,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05458699301600835,0.008209992572141264,1.0676228988459844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCL1,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,PLAU,0.0,0.0,0.0,0.0,0.0,0.0,0.24032740378647707,0.14855945910906118,0.0,0.0,0.0,0.238687716748255,0.14691977207083912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STC1,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03825952172534622,0.0,0.0,0.0,0.0,0.038750574317578695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,CD1A,0.0,0.0,0.0,0.0,0.0,0.0,0.011335384979676665,0.00896902165446398,0.0,0.0,0.0,0.009695697941454596,0.0073293346162419115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.055996111269747274,0.014515343660425999,0.3323589191677865,0.0,0.0,0.0543564242315252,0.01287565662220393,0.33071923212956444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.08147138892934563,0.06432756256803056,0.0,0.0,0.0,0.033643626505180664,0.016499800143865595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,THBD,0.0,0.0,0.0,0.0,0.0,0.8585696470424923,0.10308866353517168,0.06901486815255997,0.0,0.2849764199739092,0.8334165596090121,0.07793557610169141,0.043861780719079715,0.0,0.25982333254042894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419700840509417,0.0,0.0,0.0,0.0,0.030366060000473604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22399639490200665,0.0,0.0
IL13,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.13972446958670456,0.5244181735424339,0.0,0.0,0.0,0.13515802391387846,0.5198517278696079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPBP,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,CXCR6,0.0,0.6273102279236255,0.6009956426478388,0.0,0.0,0.0,0.07138960582486699,0.045075020549080365,0.0,0.0,0.0,0.05186400435858214,0.025549419082795517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536713397235013,0.2273567544477147,0.0,0.0
CXCL13,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.036343973004416136,0.01920014664310106,0.0,0.0,0.0,0.02614380637288487,0.0089999800115698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,VEGFA,0.0,0.7477223430010262,1.1324160469567557,0.0,0.0,0.0,0.17443203490771603,0.5591257388634454,0.0,0.0,0.0,0.13542194196360627,0.5201156459193357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL8,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,C3,0.0,0.0,0.0,0.0,0.0,0.6206495630160699,1.4597367637612846,0.5155894901462111,0.9494848914360732,1.242150647184822,0.6088521038974555,1.4479393046426703,0.5037920310275967,0.9376874323174588,1.2303531880662077,0.9346769551436106,1.7737641558888253,0.8296168822737519,1.263512283563614,1.5561780393123628,0.0,0.0,0.0,0.0,0.0
CXCL14,CCR7,0.0,1.1415379519542952,1.0951609515104281,2.1545738577842712,0.0,0.0,1.3603529833006056,1.3139759828567386,2.373388889130582,0.0,0.0,0.34494627284583373,0.2985692724019666,1.35798217867581,0.0,0.0,0.7107962842067975,0.6644192837629305,1.7238321900367737,0.0,0.0,1.2565646286091108,1.2101876281652437,2.269600534439087,0.0
CXCL11,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.03871613707435265,0.021572310713037578,0.0,0.0,0.0,0.02643221922802916,0.009288392866714092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL11,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0434303946709365,0.017115809395149874,0.0,0.0,0.0,0.031146476824613013,0.004831891548826389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,CCR6,0.0,1.3128070081217904,1.2956631817604753,0.0,0.0,0.0,0.6532887327537108,0.6361449063923957,0.0,0.0,0.0,0.07484816465435039,0.05770433829303532,0.0,0.0,0.0,0.35195173272925817,0.3348079063679431,0.0,0.0,0.0,0.761900898311915,0.7447570719505999,0.0,0.0
CXCL9,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,IDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL1,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,PIK3C2G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,PLAUR,0.0,0.0,0.0,0.0,0.0,0.0,0.08745629666896348,0.030886953083909877,0.0,0.0,0.0,0.08137615323989807,0.02480680965484446,0.0,0.0,0.0,0.4046413057975555,0.34807196221250186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL7,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04957904023945291,0.003202039795585826,1.062614946069429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCL1,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05504771431688393,0.008670713873016852,1.06808362014686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05079143786920541,0.009310670259884139,0.32715424576724467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,CSF1,0.0,0.0,0.0,0.0,0.0,0.24476912160044753,0.18737575311339302,0.07547426879511708,0.3350769036941314,0.0,0.23868897817138213,0.18129560968432762,0.06939412536605166,0.32899676026506597,0.0,0.5619541307290395,0.504560762241985,0.3926592779237091,0.6522619128227234,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,CDH11,0.0,0.0,0.0,0.0,0.0,0.22529702641990748,0.3589173776380132,0.0581099538003003,0.0,0.24167823054817286,0.22365733938168542,0.35727769059979114,0.056470266762078225,0.0,0.2400385435099508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOQ,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,CDK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07299423495290758,0.021444891858452986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.13923311501406552,0.09285611457019843,1.1522690208440416,0.0,0.0,0.06873930603667026,0.022362305592803177,1.0817752118666464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955350901740724,0.0031765085735401526,1.0625894148473833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL13,CCR6,0.0,0.24488983998137914,0.22774601362006405,0.0,0.0,0.0,0.09431507111935133,0.07717124475803627,0.0,0.0,0.0,0.04146229947362997,0.0243184731123149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24895708212691747,0.23181325576560238,0.0,0.0
CXCL8,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.10428584459122647,0.05790884414735938,1.1173217504212025,0.0,0.0,0.056458082167061496,0.010081081723194416,1.0694939879970375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,PIGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,CDH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2374683646105345,0.3710887158286402,0.07028129199092734,0.0,0.2538495687387999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
