gene	n	n_high	n_low	mean_eff_high	mean_eff_low	spearman_r	spearman_p	t_stat	t_p	cohens_d	spearman_fdr	t_fdr
GATB	11	5	6	-0.21492911551417876	-0.38894844887927493	0.11818181818181818	0.7292847795197801	1.2446391266959476	0.2548915377235355	0.7670065654066136	0.9896864954561603	0.915543198737781
PDF	11	5	6	-0.12778307414982487	-0.09714317841418778	0.11818181818181818	0.7292847795197801	-0.47724213654615244	0.6492045639687712	-0.2950248851023161	0.9896864954561603	0.9643183237432961
CLDN11	11	5	6	-0.03098422263360496	-0.05628732571732856	0.11818181818181818	0.7292847795197801	0.6442177972534855	0.5396458861992024	0.3957551000987103	0.9896864954561603	0.9500363224849139
ZNF543	11	5	6	0.18023894157244857	0.17694788063093472	0.11818181818181818	0.7292847795197801	0.04760970534910524	0.9634809725334232	0.029419303664167527	0.9896864954561603	0.9955879501670122
C5orf34	11	5	6	-0.011648190481716527	-0.03288052175812655	0.11818181818181818	0.7292847795197801	0.2683882942318394	0.7953188348691015	0.1638630135859289	0.9896864954561603	0.9805617098043609
POLR3B	11	5	6	-1.7869848349124773	-1.8428901293800795	0.11818181818181818	0.7292847795197801	0.4533157284674055	0.6623314011278977	0.27633745780936486	0.9896864954561603	0.9654055699760836
ZNF395	11	5	6	0.006477612745783068	0.04207274390362556	0.11818181818181818	0.7292847795197801	-0.6557641840220699	0.5344623913678649	-0.4048224371213081	0.9896864954561603	0.9500363224849139
ADGRA2	11	5	6	-0.004956959083304738	0.000433538116718248	0.11818181818181818	0.7292847795197801	-0.09680604383037786	0.9257492060936127	-0.05971091016347166	0.9896864954561603	0.9903268533507089
WNT4	11	5	6	-0.0132012577620465	-0.07039972900948305	0.11818181818181818	0.7292847795197801	0.874182941676336	0.40530122532385743	0.5208148249369664	0.9896864954561603	0.9303766357820936
ENTREP2	11	5	6	0.020422416125764085	0.07453708647388865	0.11818181818181818	0.7292847795197801	-0.8446626127841427	0.42282920837389565	-0.5149913028439429	0.9896864954561603	0.931208705856206
IER3	11	5	6	-0.13795245248009455	-0.22829743059988242	0.11818181818181818	0.7292847795197801	1.8871251132295852	0.09640294278502322	1.1136672792433167	0.9896864954561603	0.9133283402779913
LRP5	11	5	6	-0.14617061413055152	-0.15191839981576558	0.11818181818181818	0.7292847795197801	0.16505958883695707	0.8746801903812066	0.10266696028658061	0.9896864954561603	0.9875532775467489
CLUH	11	5	6	-0.13698188797789995	-0.22486073598838038	0.11818181818181818	0.7292847795197801	0.9072422902745023	0.39547627546698466	0.5308429250696495	0.9896864954561603	0.9303766357820936
PLA2G5	11	5	6	-0.02331372052127448	0.007305348189249133	0.11818181818181818	0.7292847795197801	-0.8206098777574297	0.43721009048388904	-0.48275971160906916	0.9896864954561603	0.932786994106518
RPP30	11	5	6	-0.8726813184689117	-0.95564386300917	0.11818181818181818	0.7292847795197801	0.47534301772718907	0.6500459503582201	0.2934072421157489	0.9896864954561603	0.9643183237432961
TIMM22	11	5	6	-0.5141675764720738	-0.5163705347973092	0.11818181818181818	0.7292847795197801	0.02134612369326648	0.9835169939764603	0.013057234905395357	0.9896864954561603	0.9981542189110414
OR5B2	11	5	6	0.008380943012652261	-0.019864688093330782	0.11818181818181818	0.7292847795197801	0.5896206540786669	0.5699629538085692	0.3532725159985482	0.9896864954561603	0.9556692150566527
DNAJC2	11	5	6	-0.13529762061602132	-0.2508937470120489	0.11818181818181818	0.7292847795197801	0.7102352692241319	0.5021514959981688	0.4383947067961524	0.9896864954561603	0.9469271656359692
ABCD1	11	5	6	-0.01790025338055138	-0.12483386052406407	0.11818181818181818	0.7292847795197801	0.9463307306370623	0.3687749450335083	0.5663204884591083	0.9896864954561603	0.9278474854607748
C1orf56	11	5	6	-0.19379715765875413	-0.23452305119280303	0.11818181818181818	0.7292847795197801	0.5808681694858043	0.580811528720413	0.3585208194991082	0.9896864954561603	0.9581369582126454
RAB40C	11	5	6	0.03993557399674626	-0.01880699115938858	0.11818181818181818	0.7292847795197801	0.7055461618767778	0.4983641971556236	0.422419297400948	0.9896864954561603	0.9469271656359692
RPL32	11	5	6	-2.4493911154892456	-2.610946625459668	0.11818181818181818	0.7292847795197801	0.7473709614394394	0.47424140298962036	0.45111265369935055	0.9896864954561603	0.9409251328789188
CCDC86	11	5	6	-0.8222711849113292	-0.7430777838395279	0.11818181818181818	0.7292847795197801	-0.9090255494061755	0.3959888346345688	-0.5613903072678263	0.9896864954561603	0.9303766357820936
FAM98A	11	5	6	-0.053015282257234064	-0.015801822288115684	0.11818181818181818	0.7292847795197801	-0.5593384300578513	0.5911028326866603	-0.3408015784670906	0.9896864954561603	0.9581369582126454
KIR2DL4	11	5	6	0.051825791674314205	0.08044134567250501	0.11818181818181818	0.7292847795197801	-0.29544671405894846	0.7792555161445377	-0.17074839504642061	0.9896864954561603	0.9783044795075446
KIR2DL1	11	5	6	0.01488270979305228	-0.05347032071394219	0.11818181818181818	0.7292847795197801	1.1218924203046214	0.29515682473247246	0.6617579445118128	0.9896864954561603	0.920580336350227
PRSS33	11	5	6	0.051429066154738634	0.0248276967607622	0.11818181818181818	0.7292847795197801	0.5040145004638179	0.6265739029766497	0.3005981238032238	0.9896864954561603	0.9625071260251895
MCAM	11	5	6	0.11647319979157796	0.10951094837091901	0.11818181818181818	0.7292847795197801	0.08346779394518232	0.935720322682897	0.05119464610495822	0.9896864954561603	0.9908528182132652
CIP2A	11	5	6	-0.23223575242996652	-0.35676339782398364	0.11818181818181818	0.7292847795197801	1.3974065626745271	0.2021697260063665	0.8556325296952612	0.9896864954561603	0.9133283402779913
RBCK1	11	5	6	0.06292642878140949	0.00872235985518748	0.11818181818181818	0.7292847795197801	0.7998850971935746	0.44500217940518144	0.47618324573883	0.9896864954561603	0.935157159095173
SVBP	11	5	6	-0.11262437671028316	-0.11253909405912033	0.11818181818181818	0.7292847795197801	-0.0008553157891242945	0.9993363518572356	-0.0005112198074375204	0.9896864954561603	0.9997969386133013
AIMP2	11	5	6	-0.17394348200609777	-0.17054984425466582	0.11818181818181818	0.7292847795197801	-0.06659837922050864	0.9493749486208184	-0.038521681850794076	0.9896864954561603	0.9929566801077053
PGLS	11	5	6	-0.20935905069686456	-0.3276802495771205	0.11818181818181818	0.7292847795197801	1.322661639711818	0.22196929500945153	0.782189511953112	0.9896864954561603	0.9142535134008006
ECPAS	11	5	6	-0.005557622500241921	-0.06809772362105175	0.11818181818181818	0.7292847795197801	1.2575677943113588	0.24185851468367534	0.7468019802153375	0.9896864954561603	0.915543198737781
NFKB1	11	5	6	-0.05077488841891372	-0.04111757802614157	0.11818181818181818	0.7292847795197801	-0.11318085231331185	0.913766891071129	-0.06570976848617821	0.9896864954561603	0.9903224281916995
PHB1	11	5	6	-1.9356033757509277	-1.8889343497906113	0.11818181818181818	0.7292847795197801	-0.31857013106217896	0.7581254294753799	-0.1940820779996861	0.9896864954561603	0.9739700569442964
TBP	11	5	6	-0.5793582892142152	-0.6738216014659782	0.11818181818181818	0.7292847795197801	0.9620752255255993	0.36433622888300926	0.5868299657309025	0.9896864954561603	0.9278474854607748
SCO2	11	5	6	-0.07487967291257284	-0.19637987256483388	0.11818181818181818	0.7292847795197801	1.0795733883143313	0.31175610469563003	0.6378053614822954	0.9896864954561603	0.9244878521108003
VIPR2	11	5	6	-0.017293210958095863	-0.04567273765952601	0.11818181818181818	0.7292847795197801	0.3149832279520742	0.7603000831203315	0.190890076073487	0.9896864954561603	0.9744560969826539
EHMT1	11	5	6	-0.04784184543357478	-0.09616337205895298	0.11818181818181818	0.7292847795197801	0.48381987228539375	0.6450084094136096	0.29931471565044704	0.9896864954561603	0.9643183237432961
SLC25A40	11	5	6	-0.01906795773833868	0.020234915901001484	0.11818181818181818	0.7292847795197801	-0.907444822978229	0.39555043688151587	-0.5308111227327986	0.9896864954561603	0.9303766357820936
PPDPF	11	5	6	-0.033190324795205464	-0.025074754204912883	0.11818181818181818	0.7292847795197801	-0.2389369218163301	0.8173916726469491	-0.1407968388888814	0.9896864954561603	0.9810018754970443
ELL3	11	5	6	-0.20464385798677492	-0.3068906952470332	0.11818181818181818	0.7292847795197801	1.3998486999979503	0.19835558834732975	0.828206772226872	0.9896864954561603	0.9133283402779913
GGCT	11	5	6	0.04354004614277424	-0.0017533108573893179	0.11818181818181818	0.7292847795197801	0.7992762938934078	0.4465055184026982	0.4861207979562575	0.9896864954561603	0.935157159095173
LPAR4	11	5	6	0.10975133822250331	0.11118338118723226	0.11818181818181818	0.7292847795197801	-0.0286534345038246	0.9780132889824015	-0.017703573745557928	0.9896864954561603	0.9977522341258845
C1GALT1	11	5	6	0.006788919794351783	-0.05342841139837536	0.11818181818181818	0.7292847795197801	0.8857929967002134	0.4016198009924628	0.5401629608190902	0.9896864954561603	0.9303766357820936
ZFP1	11	5	6	0.0744202120122382	0.06912335102147325	0.11818181818181818	0.7292847795197801	0.09749299420962948	0.9245015175824134	0.058810960515826106	0.9896864954561603	0.9903268533507089
PPM1F	11	5	6	0.1415687470986426	0.05170820368390836	0.11818181818181818	0.7292847795197801	0.8490351521497248	0.420933985387541	0.5182774016466001	0.9896864954561603	0.9307944353045847
SEPTIN8	11	5	6	-0.0432529000887798	-0.06728898378181326	0.11818181818181818	0.7292847795197801	0.48914071589293884	0.6408189490371846	0.3019867815137897	0.9896864954561603	0.9643183237432961
ARL14	11	5	6	-0.00857943950811212	0.020238192929221716	0.11818181818181818	0.7292847795197801	-0.5299237483648183	0.6133268844926651	-0.3266951553515826	0.9896864954561603	0.9621224392318939
RETREG1	11	5	6	0.08139862945753133	0.08052843294482794	0.11818181818181818	0.7292847795197801	0.024847306822750045	0.9808676101218109	0.014567223063810827	0.9896864954561603	0.9978236566178192
RNF8	11	5	6	-0.4681465378801827	-0.5733926122689145	0.11818181818181818	0.7292847795197801	1.001106594456139	0.3492821360421742	0.6146276787033356	0.9896864954561603	0.9266124575125749
NPB	11	5	6	-0.3248340996679449	-0.34445478013518604	0.11818181818181818	0.7292847795197801	0.20746862567460825	0.8415254591604322	0.12753658523145914	0.9896864954561603	0.9832020449043849
ATP6V1B1	11	5	6	0.009848278780503183	-0.047489991837795814	0.11818181818181818	0.7292847795197801	1.1424560946524962	0.2831922402108281	0.6893397329966965	0.9896864954561603	0.9200163745556171
GRK2	11	5	6	-0.11949457119879603	-0.2031642784633141	0.11818181818181818	0.7292847795197801	0.8772180142997839	0.413690085843922	0.5434488800695724	0.9896864954561603	0.9303766357820936
SCN2A	11	5	6	-0.017975454473459822	-0.0377017828346438	0.11818181818181818	0.7292847795197801	0.3395543828716389	0.7491442229116633	0.21327744159081877	0.9896864954561603	0.9739700569442964
PRR18	11	5	6	0.034597931284423344	0.07869055096512494	0.11818181818181818	0.7292847795197801	-0.7528069590688485	0.4750162228720624	-0.44237086597132	0.9896864954561603	0.9409251328789188
KLF10	11	5	6	-0.1366988731562071	-0.18286847867186254	0.11818181818181818	0.7292847795197801	0.3280370097615457	0.7503869094116581	0.19689127426804934	0.9896864954561603	0.9739700569442964
LMAN1	11	5	6	0.10489138683622597	0.09289697438348349	0.11818181818181818	0.7292847795197801	0.23807246537722115	0.8176946971196779	0.14493888581806588	0.9896864954561603	0.9810018754970443
DAZAP2	11	5	6	-0.061431785403196895	-0.13266982326406293	0.11818181818181818	0.7292847795197801	1.182381202590206	0.28178320550947916	0.6880053159261474	0.9896864954561603	0.9200163745556171
TRIM61	11	5	6	-0.3783906625348859	-0.4091795913586911	0.11818181818181818	0.7292847795197801	0.40608041598614275	0.6968752631217315	0.23795807821882922	0.9896864954561603	0.9687889312945343
TRIML2	11	5	6	0.0874451644801335	0.08576833395924754	0.11818181818181818	0.7292847795197801	0.03924097579730792	0.9695702817964066	0.023403680006101695	0.9896864954561603	0.995773402005987
RGR	11	5	6	-0.01777109427368646	-0.07449623973934998	0.11818181818181818	0.7292847795197801	0.987433043972945	0.362098607899054	0.6125865253399061	0.9896864954561603	0.9276462535936157
ZNF707	11	5	6	0.07092316848084511	0.07911340350012709	0.11818181818181818	0.7292847795197801	-0.2689940931394035	0.7969423969546359	-0.1565246272091672	0.9896864954561603	0.9805617098043609
MRPL41	11	5	6	-0.6329433301925315	-0.8616825419521862	0.11818181818181818	0.7292847795197801	1.3075161529996444	0.22349009727642122	0.7857609266431328	0.9896864954561603	0.9142535134008006
LRATD1	11	5	6	0.0590952160405334	-0.019848551152132018	0.11818181818181818	0.7292847795197801	0.9123610235040198	0.38606391816767593	0.5517225170278166	0.9896864954561603	0.9303766357820936
LRRC63	11	5	6	0.057768229010317196	0.061717778380121234	0.11818181818181818	0.7292847795197801	-0.13694122075632584	0.8951117788294465	-0.08441869424846879	0.9896864954561603	0.988306151612314
OR5B21	11	5	6	-0.05096859728225751	-0.11364317151311513	0.11818181818181818	0.7292847795197801	1.019175654741851	0.3484974742656918	0.6326962989014523	0.9896864954561603	0.9266124575125749
MRPL52	11	5	6	0.04096617734437436	-0.09320527237332377	0.11818181818181818	0.7292847795197801	1.5223173665876149	0.1732731508209	0.8907189771790779	0.9896864954561603	0.9133283402779913
BLOC1S1	11	5	6	0.04852957097255435	0.022862626379776384	0.11818181818181818	0.7292847795197801	0.33305624919393156	0.7493762659800862	0.20540311931599056	0.9896864954561603	0.9739700569442964
H2AC7	11	5	6	-0.2779481426716016	-0.33687485700283976	0.11818181818181818	0.7292847795197801	0.8332204737758224	0.42641433207482576	0.4981469470472887	0.9896864954561603	0.9315753020525079
ITGA8	11	5	6	-0.06303393265684885	-0.06553023958162703	0.11818181818181818	0.7292847795197801	0.03744711581685255	0.9709824780264296	0.02268574563894027	0.9896864954561603	0.9963690497966666
DCXR	11	5	6	-0.0800343590416286	-0.12432611442205754	0.11818181818181818	0.7292847795197801	0.7099911694288575	0.4989665711530083	0.4344900962702817	0.9896864954561603	0.9469271656359692
TOPAZ1	11	5	6	0.03229246244874054	0.03189365006743941	0.11818181818181818	0.7292847795197801	0.00724813058421274	0.9943820428899034	0.004390916171552032	0.9896864954561603	0.9987074192524527
OR6M1	11	5	6	0.08944194647686235	0.05061109119964421	0.11818181818181818	0.7292847795197801	1.0578419592795358	0.31865559788189857	0.6401648203775998	0.9896864954561603	0.9244878521108003
SPCS2	11	5	6	-0.9602528173760987	-0.9246004075790438	0.11818181818181818	0.7292847795197801	-0.22136457886678063	0.8325908633957029	-0.13764366435704764	0.9896864954561603	0.9821143492498055
IRAK1	11	5	6	0.041813769265008384	0.031033189952542714	0.11818181818181818	0.7292847795197801	0.08997321065506372	0.9307892476791892	0.05527147542841596	0.9896864954561603	0.9907214214951959
TMEM82	11	5	6	-0.24485033206355045	-0.30955995090933924	0.11818181818181818	0.7292847795197801	0.5619182087712145	0.5947128987023431	0.3268308678511571	0.9896864954561603	0.9581369582126454
ANAPC10	11	5	6	-1.1397095583389867	-1.1402797502040614	0.11818181818181818	0.7292847795197801	0.0075452233174338225	0.9941663659750282	0.004603688556580733	0.9896864954561603	0.9986866998944943
VPS35	11	5	6	-0.6840985066293754	-0.7823715984493176	0.11818181818181818	0.7292847795197801	0.595883627852841	0.5674000375154713	0.36275521659799376	0.9896864954561603	0.9556692150566527
PKN3	11	5	6	-0.1589970288173262	-0.133109951408118	0.11818181818181818	0.7292847795197801	-0.7591604073358131	0.4720770513694476	-0.4454360316885555	0.9896864954561603	0.9409251328789188
LRRC74A	11	5	6	0.01612237704961126	-0.019588917037310333	0.11818181818181818	0.7292847795197801	0.42920828130030697	0.6779262380257505	0.2584503681432382	0.9896864954561603	0.9655019983328287
LRRN4CL	11	5	6	-0.06688143260122355	-0.14825129236014362	0.11818181818181818	0.7292847795197801	1.075357461471125	0.31802625390937606	0.6301819925998785	0.9896864954561603	0.9244878521108003
NDUFV3	11	5	6	-0.06131597641019062	-0.05727249011378068	0.11818181818181818	0.7292847795197801	-0.07714367681907285	0.9403244532204873	-0.04572232842004718	0.9896864954561603	0.9915593028028328
CHGA	11	5	6	0.022829637743740118	-0.014469256217204074	0.11818181818181818	0.7292847795197801	0.6705956678020079	0.521176589064406	0.40856219538101934	0.9896864954561603	0.9479175631988803
C12orf50	11	5	6	0.05307751484861044	0.008930858001134453	0.11818181818181818	0.7292847795197801	0.6293620847618463	0.5449834324315695	0.3797007891224789	0.9896864954561603	0.9500363224849139
RDH12	11	5	6	0.13603306838084336	0.11390476625357586	0.11818181818181818	0.7292847795197801	0.5070557269063378	0.6249781452974573	0.30751669123312214	0.9896864954561603	0.962185674381342
PPY	11	5	6	-0.3338893140765595	-0.33043819768449306	0.11818181818181818	0.7292847795197801	-0.051093827432320674	0.9613956127128914	-0.032093122680179845	0.9896864954561603	0.9955879501670122
ACCS	11	5	6	0.04858496614628668	0.012373503298345934	0.11818181818181818	0.7292847795197801	0.7182465121464374	0.49401701052556934	0.43936723225103064	0.9896864954561603	0.9466338147783535
PEX13	11	5	6	0.02638072077304158	-0.1063574804237326	0.11818181818181818	0.7292847795197801	1.1977975703735506	0.27168822536874204	0.7383267335749008	0.9896864954561603	0.919720826113363
MAMLD1	11	5	6	0.052127722187432626	0.013416030053232464	0.11818181818181818	0.7292847795197801	0.7989952922200132	0.4452010336857694	0.48219274600574513	0.9896864954561603	0.935157159095173
OR13C5	11	5	6	0.2102045796438794	0.17085322940892378	0.11818181818181818	0.7292847795197801	1.0474353102276137	0.329455170385574	0.6437634079762988	0.9896864954561603	0.9252843201103845
CD44	11	5	6	-0.07638842796363876	-0.14537360271000965	0.11818181818181818	0.7292847795197801	0.4814195413153539	0.6430144899708249	0.2933624307280043	0.9896864954561603	0.9643183237432961
NTN3	11	5	6	0.07669503639690521	0.08120057035629545	0.11818181818181818	0.7292847795197801	-0.051310863840929255	0.9602097168748929	-0.030649024443687646	0.9896864954561603	0.9955879501670122
CNGA1	11	5	6	-0.03687581138718551	-0.05010868508343671	0.11818181818181818	0.7292847795197801	0.14026314484656946	0.8933063256157591	0.08720427512667471	0.9896864954561603	0.988306151612314
TIAM2	11	5	6	0.1697896400948546	0.14845824175706357	0.11818181818181818	0.7292847795197801	0.436202650124198	0.6740908534892291	0.26572759505552385	0.9896864954561603	0.9654055699760836
NUGGC	11	5	6	0.0912764237099853	0.08715241127306654	0.11818181818181818	0.7292847795197801	0.04208300082491648	0.9677202556646485	0.02600757762755606	0.9896864954561603	0.995773402005987
SGCD	11	5	6	0.034635488972189196	0.028680791163563053	0.11818181818181818	0.7292847795197801	0.12623694318146536	0.9030083130215475	0.07750935125428735	0.9896864954561603	0.9899554071313438
DDA1	11	5	6	-0.41827200262269437	-0.4087854627466528	0.11818181818181818	0.7292847795197801	-0.09101248781341498	0.9294975178804078	-0.05486461759024339	0.9896864954561603	0.9905780391467743
ETV3L	11	5	6	-0.016638264839042804	-0.04966657261015617	0.11818181818181818	0.7292847795197801	0.7051553428170128	0.50075585659287	0.4299947599500785	0.9896864954561603	0.9469271656359692
PRICKLE2	11	5	6	0.046290319922143955	0.018889933848724418	0.11818181818181818	0.7292847795197801	0.43064052233908384	0.6817481209126675	0.2669443274118828	0.9896864954561603	0.9655351259354685
IGSF23	11	5	6	-0.05535050689711792	-0.060097743912465786	0.11818181818181818	0.7292847795197801	0.08970413701888716	0.9319847168344494	0.056097330105356745	0.9896864954561603	0.9907214214951959
KRIT1	11	5	6	0.04002192953165662	0.02068589399655315	0.11818181818181818	0.7292847795197801	0.25604307283224365	0.8056060249330177	0.1578235400037299	0.9896864954561603	0.9810018754970443
ITM2C	11	5	6	-0.06887035707012709	-0.07779712877752042	0.11818181818181818	0.7292847795197801	0.17371744818924154	0.8682048931214029	0.10807274294047606	0.9896864954561603	0.9875532775467489
TMPRSS12	11	5	6	-0.10266724424413384	-0.08281755910985895	0.11818181818181818	0.7292847795197801	-0.25137641690248996	0.807887014810843	-0.1533177356175926	0.9896864954561603	0.9810018754970443
OBSCN	11	5	6	0.17803676282666148	0.13641775219023283	0.11818181818181818	0.7292847795197801	0.8191912523771343	0.4357172062743161	0.4983086687158113	0.9896864954561603	0.9321493019727065
CD27	11	5	6	-0.11013253319004697	-0.17281607059801485	0.11818181818181818	0.7292847795197801	1.4049808029843034	0.19392658384031589	0.8468478318412079	0.9896864954561603	0.9133283402779913
HOXD13	11	5	6	-0.23214783596149866	-0.28275960185663757	0.11818181818181818	0.7292847795197801	0.5566317355309436	0.5915770427631648	0.33595458198225725	0.9896864954561603	0.9581369582126454
FLI1	11	5	6	-0.08540018301878102	-0.003092067150335432	0.11818181818181818	0.7292847795197801	-0.4730063025958512	0.6592757857491707	-0.29811469321658235	0.9896864954561603	0.9654055699760836
SLC22A6	11	5	6	-0.01885769053433834	-0.007355054618957149	0.11818181818181818	0.7292847795197801	-0.2421338012517307	0.8159871429598111	-0.1493196012475203	0.9896864954561603	0.9810018754970443
PLPP1	11	5	6	-0.0445240039211256	-0.005280429888710039	0.11818181818181818	0.7292847795197801	-0.7126541141344482	0.49796208613313253	-0.4189116536254194	0.9896864954561603	0.9469271656359692
CHRNA5	11	5	6	-0.05142157189747214	-0.0294164229561388	0.11818181818181818	0.7292847795197801	-0.35191759694904223	0.7356849455730297	-0.21688544355114597	0.9896864954561603	0.9713233448649384
LHX4	11	5	6	-0.13335325413342558	-0.18330580047457953	0.11818181818181818	0.7292847795197801	0.7808113609610451	0.455039172632417	0.46982979976565414	0.9896864954561603	0.9376933542964542
CAND2	11	5	6	-0.025825754980406318	-0.09769304605580875	0.11818181818181818	0.7292847795197801	0.8439510202706992	0.42545361823628863	0.49581789029926376	0.9896864954561603	0.9315753020525079
PCDHB13	11	5	6	0.13243713723437112	0.10213342058623738	0.11818181818181818	0.7292847795197801	0.7529772825056179	0.4816429027554368	0.4681941624134324	0.9896864954561603	0.9419749535437001
YY1AP1	11	5	6	-0.0604061736275787	-0.09612932144692726	0.11818181818181818	0.7292847795197801	0.5562334024970512	0.5930054993854651	0.32899701579242396	0.9896864954561603	0.9581369582126454
RELN	11	5	6	0.036264726063905794	0.03782370078123868	0.11818181818181818	0.7292847795197801	-0.04712257348119529	0.963459169578596	-0.02812305556356005	0.9896864954561603	0.9955879501670122
LSG1	11	5	6	-0.9557000312156365	-0.9991441680461195	0.11818181818181818	0.7292847795197801	0.2927608726098025	0.7763471710097075	0.17586853064076632	0.9896864954561603	0.9782352794617747
HIP1R	11	5	6	-0.07933960400526732	-0.07642312564622207	0.11818181818181818	0.7292847795197801	-0.15356932482306623	0.8826490608165322	-0.09485444868724709	0.9896864954561603	0.9875532775467489
TNS1	11	5	6	0.034924890716089584	0.04269532888844038	0.11818181818181818	0.7292847795197801	-0.29754280485449774	0.7735774712249232	-0.17585937801680124	0.9896864954561603	0.9780099851217363
SLC41A1	11	5	6	0.03063174213092352	0.00501191147430675	0.11818181818181818	0.7292847795197801	0.5712155300068854	0.5820329500057814	0.34458927657857846	0.9896864954561603	0.9581369582126454
SLC39A7	11	5	6	-1.1699995664593827	-1.097674758340285	0.11818181818181818	0.7292847795197801	-0.6779066026767822	0.5225873755114596	-0.41979703976274074	0.9896864954561603	0.9481338297504717
TADA3	11	5	6	-0.24751174780827764	-0.2450794136094688	0.11818181818181818	0.7292847795197801	-0.027894948139057702	0.978481341022554	-0.016402079633363584	0.9896864954561603	0.9977522341258845
CSTF2	11	5	6	-0.09533304729239948	-0.20459017968816165	0.11818181818181818	0.7292847795197801	1.1440109686062885	0.28476672397576397	0.6772627081195873	0.9896864954561603	0.9200163745556171
SAYSD1	11	5	6	-0.1487130985831723	-0.14182130538553384	0.11818181818181818	0.7292847795197801	-0.10756286537968238	0.9189282523592829	-0.06760119213030931	0.9896864954561603	0.9903268533507089
ZMYND12	11	5	6	-0.021675993662585786	-0.03154528856393626	0.11818181818181818	0.7292847795197801	0.1549650955502523	0.8810465895224943	0.09103558809217127	0.9896864954561603	0.9875532775467489
TRIM17	11	5	6	-0.09093560007909664	-0.1404853389555927	0.11818181818181818	0.7292847795197801	1.2709084607391643	0.23914971340274266	0.7512579088338439	0.9896864954561603	0.915543198737781
ZNF839	11	5	6	-0.0923845321775599	-0.13660341474340978	0.11818181818181818	0.7292847795197801	0.8934289744524541	0.3967899800301231	0.5292328488983306	0.9896864954561603	0.9303766357820936
MPZL1	11	5	6	-0.19343230621825933	-0.2752322912499222	0.11818181818181818	0.7292847795197801	0.9878320608106635	0.3567839215019456	0.5784304342322436	0.9896864954561603	0.9270058033682629
BNIP1	11	5	6	-0.5317173729440681	-0.5947385630310208	0.11818181818181818	0.7292847795197801	0.5073681471428839	0.6247979434435459	0.3077797029554577	0.9896864954561603	0.962185674381342
ADCK5	11	5	6	-0.07901179985772763	-0.04677083422055154	0.11818181818181818	0.7292847795197801	-0.37720630338634714	0.7185698717139923	-0.2198351401923618	0.9896864954561603	0.9698998105951963
BTN2A2	11	5	6	0.1517443864024477	0.06487349119621372	0.11818181818181818	0.7292847795197801	1.5641960154243832	0.15257806144816943	0.942938984955106	0.9896864954561603	0.9133283402779913
TMEM233	11	5	6	0.028986679471495858	-0.00644761922891295	0.11818181818181818	0.7292847795197801	0.8828938613841493	0.40122685551710646	0.5347349183249368	0.9896864954561603	0.9303766357820936
HOXA7	11	5	6	-0.013531718050591317	-0.014913188288907633	0.11818181818181818	0.7292847795197801	0.028843489842507654	0.9776451750577433	0.017148613799589874	0.9896864954561603	0.9977522341258845
PSMC1	11	5	6	-0.9193481056117874	-0.877713589977085	0.11818181818181818	0.7292847795197801	-0.3272599707012268	0.755250396550006	-0.20348514839480675	0.9896864954561603	0.9739700569442964
FGD6	11	5	6	-0.1460462182530807	-0.2362023617047823	0.11818181818181818	0.7292847795197801	1.3989375391308807	0.2084599065421806	0.8163466958390884	0.9896864954561603	0.9142535134008006
PCP2	11	5	6	-0.09492233088097089	-0.09632044696578752	0.11818181818181818	0.7292847795197801	0.018528343161403168	0.9856602482377561	0.011275536831050365	0.9896864954561603	0.9984323670506635
PDZD7	11	5	6	-0.0469881065983588	-0.10594506475446135	0.11818181818181818	0.7292847795197801	1.4442592476556648	0.21024412470697934	0.9049679557942485	0.9896864954561603	0.9142535134008006
VDAC1	11	5	6	-0.6305640753849889	-0.6697669135651007	0.11818181818181818	0.7292847795197801	0.49066740042262497	0.635832089451745	0.291887979326692	0.9896864954561603	0.9642358915204323
H3-3A	11	5	6	-1.1549424014542171	-1.4113490743293065	0.11818181818181818	0.7292847795197801	1.548104959677649	0.15611377244703734	0.9312486966903541	0.9896864954561603	0.9133283402779913
MPP4	11	5	6	-0.01714964444229458	0.036972615442728694	0.11818181818181818	0.7292847795197801	-1.0475638841104917	0.32709767658138167	-0.6410800657646263	0.9896864954561603	0.9252843201103845
GEN1	11	5	6	0.007954630327419946	-0.08178198911052205	0.11818181818181818	0.7292847795197801	1.3546273214025408	0.20890055451652415	0.8165393346600378	0.9896864954561603	0.9142535134008006
WARS1	11	5	6	-1.085386953505171	-1.0635003761570625	0.11818181818181818	0.7292847795197801	-0.2180387415586503	0.8331931669312854	-0.13349076093543583	0.9896864954561603	0.9821143492498055
POU2F1	11	5	6	-0.2231970680765391	-0.23067489391522336	0.11818181818181818	0.7292847795197801	0.11396282697343611	0.9117910693490531	0.06866903262995987	0.9896864954561603	0.9903116252413251
FSTL5	11	5	6	0.04811566686852904	0.06748396489416256	0.11818181818181818	0.7292847795197801	-0.3182287439548358	0.7638298632040312	-0.19957057676460838	0.9896864954561603	0.9744560969826539
TGFB1	11	5	6	-0.11543389334285599	-0.0589775117491805	0.11818181818181818	0.7292847795197801	-1.1335938135718995	0.303801037577609	-0.7056879881752597	0.9896864954561603	0.9234803187088108
PYGO2	11	5	6	-0.11536343644799399	-0.2410607065367483	0.11818181818181818	0.7292847795197801	1.2223631540265325	0.2526462598197936	0.732376947147726	0.9896864954561603	0.915543198737781
