broad_id	n	n_high	n_low	mean_LFC_high	mean_LFC_low	spearman_r	spearman_p	t_stat	t_p	cohens_d	name	moa	target	spearman_fdr	t_fdr	mapk_class
BRD-K00091108-001-01-9	13	6	7	-2.3016581831016327	-2.004118677623528	-0.13736263736263737	0.6545168402947126	-0.6718825666538373	0.517555606571466	-0.3769909447770782	PRI-724			0.9920116271582938	0.986308321258557	
BRD-K00004685-001-01-9	13	6	7	0.031484712984163075	0.19151098774317457	0.054945054945054944	0.8585042942308734	-0.6471140572994751	0.5435526324103803	-0.37211153694452037	TS-011			0.9920116271582938	0.986308321258557	
BRD-K00004741-001-01-9	13	6	7	0.2570468751481848	0.40355725026029104	0.016483516483516484	0.9573761750901848	-0.6781491107810025	0.5124992879220142	-0.3714481488358376	estradiol-3-O-sulfamate			0.9920116271582938	0.986308321258557	
BRD-K94313941-001-03-9	13	6	7	-0.12615799263796365	0.025451493173466674	-0.08791208791208792	0.775195408889122	-0.6483525990297977	0.5397270410770229	-0.37082716661298754	A-804598			0.9920116271582938	0.986308321258557	
BRD-K00003569-003-01-9	13	6	7	-0.2584746309842714	-0.13483321962672185	-0.4725274725274725	0.10298105029992846	-0.6718019032358651	0.5156745254189	-0.3701275742322343	omadacycline			0.9920116271582938	0.986308321258557	
BRD-K00091286-001-01-9	13	6	7	-4.694181688588551	-4.21354167056396	-0.3241758241758242	0.2798818688931397	-0.6736432273332393	0.5149236583344525	-0.3697410139163004	Batabulin			0.9920116271582938	0.986308321258557	
BRD-K16343284-001-02-9	13	6	7	-0.05241059575629863	0.07800165484413288	-0.3241758241758242	0.2798818688931397	-0.6562325436614074	0.5275969097243479	-0.36882038146205826	macozinone			0.9920116271582938	0.986308321258557	
BRD-K00084839-001-01-9	13	6	7	0.07278731992708959	0.18592137774980752	0.03296703296703297	0.9148564744875124	-0.6511752742918181	0.5326537961815796	-0.3681309608027941	Dinotefuran			0.9920116271582938	0.986308321258557	
BRD-K14287049-001-01-3	13	6	7	-0.21302762783943283	-0.06069176646643719	-0.1978021978021978	0.51713091148483	-0.6859209931429174	0.516860760795694	-0.36747382861909317	AZD3264			0.9920116271582938	0.986308321258557	
BRD-K00076721-001-02-9	13	6	7	-0.33913505068289357	-0.25264412585470636	-0.21978021978021978	0.4706148514721425	-0.6685876724729786	0.5180039946217324	-0.3670071820983975	SDZ-MKS 492			0.9920116271582938	0.986308321258557	
BRD-K00076917-001-02-9	13	6	7	-0.07089760656872048	-0.009638996013877835	0.03296703296703297	0.9148564744875124	-0.6625945370818925	0.5212592287456489	-0.3668975881360785	Febantel			0.9920116271582938	0.986308321258557	
BRD-K00003118-011-01-9	13	6	7	-0.20347077323654994	-0.07044243716728779	-0.34065934065934067	0.2547064607541251	-0.6669498235707552	0.5193102887174463	-0.3653830880843166	retagliptin			0.9920116271582938	0.986308321258557	
BRD-K66830666-001-02-7	13	6	7	-0.3131034762316964	-0.15266197428067046	-0.13736263736263737	0.6545168402947126	-0.6487697410651365	0.5324682964993271	-0.3649627958181866	BAZ2-ICR			0.9920116271582938	0.986308321258557	
BRD-K85804405-003-01-3	13	6	7	-0.15207030628381307	-0.08582284238246285	0.12637362637362637	0.6807854750709491	-0.6535834150775075	0.5272651933496857	-0.36387392927464074	LY231617			0.9920116271582938	0.986308321258557	
BRD-K28567778-001-02-7	13	6	7	-0.10246641528132348	0.028090482049877397	-0.12087912087912088	0.6940473279966857	-0.6382479264965266	0.5432759730673283	-0.36313959293047415	neuropathiazol			0.9920116271582938	0.986308321258557	
BRD-K20049318-303-03-9	13	6	7	-0.018218471693502884	0.10581177593891511	-0.04395604395604396	0.8866190227890784	-0.6722570576300813	0.521562211350189	-0.3623263394436735	impentamine			0.9920116271582938	0.986308321258557	
BRD-K00003278-003-01-9	13	6	7	0.047532032621614546	0.1738105094273678	-0.14835164835164835	0.6286094178894162	-0.6370733429546379	0.5430755451906766	-0.36171869606652807	TCV-309			0.9920116271582938	0.986308321258557	
BRD-K38272302-001-02-7	13	6	7	-6.279518043465553	-5.581705583814518	-0.34615384615384615	0.24662526251007172	-0.6592096189609701	0.5242197871658213	-0.36084172663683456	GK921			0.9920116271582938	0.986308321258557	
BRD-K00004701-001-01-9	13	6	7	-2.460405883923588	-2.054806115963193	-0.2967032967032967	0.3249215884859749	-0.660018356054677	0.5241493262277215	-0.36053270647319563	KPT-9274			0.9920116271582938	0.986308321258557	
BRD-K00003207-001-01-9	13	6	7	-9.18755093671505	-8.019600242183389	-0.12637362637362637	0.6807854750709491	-0.6417464779561202	0.5355401752321951	-0.35920297162399706	ethynylcytidine			0.9920116271582938	0.986308321258557	
BRD-K89669299-001-04-9	13	6	7	-0.22981745484485672	-0.11661598033539966	-0.0989010989010989	0.7478683035983906	-0.6511014408664633	0.5283878891540972	-0.35915838298300273	Pericyazine			0.9920116271582938	0.986308321258557	
BRD-K00003527-001-01-9	13	6	7	0.06661431581437417	0.15832758369718225	-0.3791208791208791	0.2014060899610435	-0.6306173582795265	0.5481119765289758	-0.35890318228405793	sofosbuvir-impurity-m			0.9920116271582938	0.986308321258557	
BRD-K00003347-003-01-9	13	6	7	-0.12382844825966392	-0.001671681696530742	-0.2692307692307692	0.3737330422818916	-0.6425529969913026	0.5338639886255516	-0.3568177638737624	demeclocycline			0.9920116271582938	0.986308321258557	
BRD-K00003177-001-01-9	13	6	7	-0.17693123155704452	-0.021554996867244793	-0.42857142857142855	0.14397143468783608	-0.6365457798992645	0.5390211527280248	-0.3566706186499883	indeglitazar			0.9920116271582938	0.986308321258557	
BRD-K00004681-001-01-9	13	6	7	0.07844886061002324	0.17338362720714806	-0.14835164835164835	0.6286094178894162	-0.6581630199364369	0.5318115295955256	-0.3535674456497688	5-octanoylsalicylic-acid			0.9920116271582938	0.986308321258557	
BRD-K89899948-001-01-7	13	6	7	-1.8303675424186021	-1.432948802181448	-0.15934065934065933	0.6030877531318972	-0.6431928062437353	0.5339983529167959	-0.35238751425638776	AI-10-49			0.9920116271582938	0.986308321258557	
BRD-K00091277-001-01-9	13	6	7	-0.08933195489155481	0.0653963762358208	0.054945054945054944	0.8585042942308734	-0.6430182701484984	0.5349433581883487	-0.3508374540350422	Petesicatib			0.9920116271582938	0.986308321258557	
BRD-K20672254-046-05-4	13	6	7	-0.1830775240233996	-0.08134441193736201	-0.1978021978021978	0.51713091148483	-0.6339802923647551	0.539054012763571	-0.350530655355516	pyrantel-pamoate			0.9920116271582938	0.986308321258557	
BRD-K00003267-003-01-9	13	6	7	-4.965438068827952	-4.477172696897465	-0.26373626373626374	0.38393651665067413	-0.6239765017739949	0.546910223486671	-0.3496289686456217	ombrabulin			0.9920116271582938	0.986308321258557	
BRD-K00003368-001-01-9	13	6	7	-0.9215358131894589	-0.7422099724784194	0.02197802197802198	0.9431862416608071	-0.6279057210929965	0.5430468887623376	-0.3486119120298996	BFH772			0.9920116271582938	0.986308321258557	
BRD-K65840970-001-02-9	13	6	7	-0.21971933178108918	-0.07970764232113006	-0.06043956043956044	0.8445023706449681	-0.6305061569383794	0.5412525794160779	-0.3481222981977164	GW274150			0.9920116271582938	0.986308321258557	
BRD-K00004568-001-01-9	13	6	7	0.09722472355407297	0.19807156101402976	-0.12637362637362637	0.6807854750709491	-0.6354168393748434	0.5390589496560391	-0.34772605071331925	eniporide			0.9920116271582938	0.986308321258557	
BRD-K31339597-051-03-9	13	6	7	0.02989761849262287	0.152933680430435	-0.42857142857142855	0.14397143468783608	-0.6342291972526498	0.5399777759142328	-0.34675848311400775	SDZ-SER-082			0.9920116271582938	0.986308321258557	
BRD-K00004965-342-01-9	13	6	7	0.15289467332310924	0.23880248560603295	-0.46703296703296704	0.10760914039913913	-0.6358989341407871	0.5411593432541348	-0.34487318196758787	talaporfin			0.9920116271582938	0.986308321258557	
BRD-K00004599-001-01-9	13	6	7	-0.22564826040677663	-0.1760547028441723	0.016483516483516484	0.9573761750901848	-0.636060561871571	0.5426198366482545	-0.3435864110568417	PRN1008			0.9920116271582938	0.986308321258557	
BRD-A56359832-001-16-9	13	6	7	0.1368081275948915	0.25559988296049607	-0.4230769230769231	0.1497485415549681	-0.6363378224773275	0.5439087380782058	-0.34264759946665485	zileuton			0.9920116271582938	0.986308321258557	
BRD-K00078070-001-02-9	13	6	7	-0.13727287444425168	-0.04858512619141188	-0.3516483516483517	0.23869970534203364	-0.6260530577839974	0.5451518690737921	-0.3422273719486169	2,4-Dihydroxypyrimidine-5-carboxylic Acid			0.9920116271582938	0.986308321258557	
BRD-K00090658-001-01-9	13	6	7	-0.06618591413718367	0.026675919157203225	-0.35714285714285715	0.2309298623020339	-0.6164005404421141	0.5502586805166646	-0.3396563098095813	Sibofimloc			0.9920116271582938	0.986308321258557	
BRD-K00078423-001-02-9	13	6	7	-0.222583290263674	-0.09354608876984236	-0.18681318681318682	0.5411235235098938	-0.6046485490051934	0.5596745854759727	-0.33953773317588726	Navoximod			0.9920116271582938	0.986308321258557	
BRD-K69555850-001-02-9	13	6	7	-0.0738063117845152	0.046381365925036735	-0.23076923076923078	0.4481273823153657	-0.5992757192737284	0.5653509931683859	-0.33905059142907523	AZD0156			0.9920116271582938	0.986308321258557	
BRD-K00079286-003-02-9	13	6	7	0.02824896257350151	0.13303905485505826	0.04395604395604396	0.8866190227890784	-0.615351086856059	0.5511099973845921	-0.338251877535276	Carcainium (chloride)			0.9920116271582938	0.986308321258557	
BRD-K00077991-001-02-9	13	6	7	-0.03832284878373202	0.055027186606390284	-0.027472527472527472	0.9290117291603509	-0.6130639053960086	0.5523713254907937	-0.3378953274943657	Difelikefalin			0.9920116271582938	0.986308321258557	
BRD-K00071586-001-01-9	13	6	7	0.06418723248765286	0.2356645187854518	0.1043956043956044	0.7343037452877025	-0.6021309892534159	0.5609953726647373	-0.3377207283286666	flutemetamol			0.9920116271582938	0.986308321258557	
BRD-K00003524-001-01-9	13	6	7	-0.14806705230673958	-0.08050369524818286	-0.038461538461538464	0.9007243023389339	-0.6118732741354728	0.553105048371934	-0.337431042455701	apronal			0.9920116271582938	0.986308321258557	
BRD-K00003407-001-01-9	13	6	7	-0.1603965616026785	-0.03855003244795756	-0.4065934065934066	0.16797834614789647	-0.6190391495439161	0.5503154671789084	-0.33729759788987673	vadadustat			0.9920116271582938	0.986308321258557	
BRD-K10596918-001-02-9	13	6	7	0.06778365537686824	0.20094423600970496	-0.3241758241758242	0.2798818688931397	-0.5930404252621252	0.5693351734757418	-0.3355382227155567	DC-260126			0.9920116271582938	0.986308321258557	
BRD-K00003137-001-01-9	13	6	7	-0.45421227571262374	-0.31144892092061827	-0.3241758241758242	0.2798818688931397	-0.5974650986800749	0.5641173733508111	-0.3353014692588855	lotamilast			0.9920116271582938	0.986308321258557	
BRD-K00084841-001-01-9	13	6	7	-0.9266012853912126	-0.721258673293543	0.1043956043956044	0.7343037452877025	-0.6191833533401464	0.5526822973344044	-0.33483876654205214	Fluticasone furoate			0.9920116271582938	0.986308321258557	
BRD-K00091126-001-01-9	13	6	7	0.09887182146705877	0.17247057514583078	-0.33516483516483514	0.26294314035936023	-0.5931615992353841	0.5677427890568058	-0.3340019325351766	USL311			0.9920116271582938	0.986308321258557	
BRD-K65230684-001-06-9	13	6	7	-0.12185550181187077	-0.006129476401915732	-0.09340659340659341	0.7615000227827017	-0.6091297722384508	0.5555847592940534	-0.3335199036855834	oxaceprol			0.9920116271582938	0.986308321258557	
BRD-K92377961-001-03-7	13	6	7	-0.509692685988134	-0.3779460476516923	-0.07692307692307693	0.8027630076692551	-0.5986976721286673	0.5615926550849566	-0.33205395778231184	catharanthine			0.9920116271582938	0.986308321258557	
BRD-K92995792-003-03-9	13	6	7	-0.2148953151418458	-0.10008214100440342	-0.2087912087912088	0.493621819356885	-0.5905530869111696	0.5688700284248035	-0.33185427677606905	ML218			0.9920116271582938	0.986308321258557	
BRD-K00003222-001-01-9	13	6	7	-5.384385434988215	-4.951290433031619	-0.03296703296703297	0.9148564744875124	-0.5987540290367078	0.5614867233989809	-0.331519183869595	tradipitant			0.9920116271582938	0.986308321258557	
BRD-K94882685-003-10-0	13	6	7	-5.144409700407484	-4.605581168480848	0.14285714285714285	0.641516421586088	-0.5968747758827244	0.5627099555716951	-0.3292501202817231	tolonium			0.9920116271582938	0.986308321258557	
BRD-K68075732-001-11-8	13	6	7	-0.01938955314687417	0.08615973945679256	0.04395604395604396	0.8866190227890784	-0.5750614078934002	0.5853787205927297	-0.3289977632254088	atenolol-(+)			0.9920116271582938	0.986308321258557	
BRD-K97009491-238-05-9	13	6	7	0.023021033193083667	0.15856325641219207	-0.21428571428571427	0.4820544547023681	-0.5892567667474692	0.5682016559035947	-0.32858696881204824	calcium-levofolinate			0.9920116271582938	0.986308321258557	
BRD-K94848716-001-12-9	13	6	7	-0.23860557716699696	-0.052611950180630744	-0.14835164835164835	0.6286094178894162	-0.5926955717780727	0.5663232790489858	-0.32413359218397436	carbarsone			0.9920116271582938	0.986308321258557	
BRD-K00090635-001-01-9	13	6	7	-4.925505767231294	-4.470380249074068	-0.12637362637362637	0.6807854750709491	-0.5920616281528119	0.5665814178824269	-0.32407010197451425	DM4			0.9920116271582938	0.986308321258557	
BRD-K00003512-001-01-9	13	6	7	0.06821826112178674	0.14429992480598175	-0.3021978021978022	0.3156083662499548	-0.5751458611039084	0.5792904175664771	-0.32378869500961566	BMS-813160			0.9920116271582938	0.986308321258557	
BRD-K00003112-001-01-9	13	6	7	-6.095317245456296	-4.974111485473959	-0.4945054945054945	0.08582353060960757	-0.5904666069677365	0.5677413240280806	-0.32294826216515643	GDC-0575			0.9920116271582938	0.986308321258557	
BRD-K00090627-050-01-9	13	6	7	-0.1727265277423875	-0.08431069052609592	-0.41208791208791207	0.1617510527725265	-0.5842836226562284	0.570878598275345	-0.3220886268205905	Arimoclomol (maleate)			0.9920116271582938	0.986308321258557	
BRD-K00003129-001-01-9	13	6	7	-0.12980786905078534	-0.02838254671712794	-0.32967032967032966	0.27133505450523593	-0.5874096139138353	0.5694022311551661	-0.32190760515328604	crenigacestat			0.9920116271582938	0.986308321258557	
BRD-K81993098-003-15-0	13	6	7	-0.22201200320569328	-0.020079614907354684	-0.07692307692307693	0.8027630076692551	-0.5678317914837815	0.5857981970510735	-0.3215235877212663	mecysteine			0.9920116271582938	0.986308321258557	
BRD-K00003429-001-01-9	13	6	7	-0.10540186556611404	0.017183512375232683	-0.13186813186813187	0.6676075762175145	-0.571502106842803	0.5810479941762791	-0.320962900282896	GSK2982772			0.9920116271582938	0.986308321258557	
BRD-K27983781-001-01-4	13	6	7	-0.13771987164380858	-0.03475525363148308	-0.24725274725274726	0.415405119725538	-0.5684016479640027	0.5815761584654623	-0.3164655548656201	MK-2894			0.9920116271582938	0.986308321258557	
BRD-K00091130-325-01-9	13	6	7	-0.1437244727170196	0.08783018855992533	-0.10989010989010989	0.7208097995138618	-0.5743734627618245	0.5773932812019296	-0.31625655255791907	Triazavirin			0.9920116271582938	0.986308321258557	
BRD-K00029604-001-02-9	13	6	7	0.091998733923937	0.15907421816399642	-0.04945054945054945	0.8725444288811492	-0.5804430090991707	0.5750405326168774	-0.31621885993659216	Latanoprostene bunod			0.9920116271582938	0.986308321258557	
BRD-K00003363-001-01-9	13	6	7	-0.29174074538652894	-0.11430585927774005	-0.0989010989010989	0.7478683035983906	-0.5561616578235049	0.5916921334142111	-0.31313748406183595	delpazolid			0.9920116271582938	0.986308321258557	
BRD-K00003211-001-01-9	13	6	7	-5.759962475358919	-5.258503753313428	-0.25824175824175827	0.39428401739736124	-0.5742196977914902	0.5805036891103043	-0.3112403599860642	lurbinectedin			0.9920116271582938	0.986308321258557	
BRD-K38018935-001-01-1	13	6	7	-8.158568378512284	-7.37295999726916	-0.16483516483516483	0.590478988652005	-0.5780834397052613	0.5807149537630233	-0.3111475837500306	OTS514			0.9920116271582938	0.986308321258557	
BRD-K00003410-001-01-9	13	6	7	-0.08315485317031852	0.059043239932693656	-0.521978021978022	0.06729171199351022	-0.5592304874611133	0.5873677718579207	-0.30772666547706395	GAL-021			0.9920116271582938	0.986308321258557	
BRD-K99819791-001-02-9	13	6	7	-0.007839810872634745	0.14195637645179016	-0.36813186813186816	0.21585718064938147	-0.5565841953121724	0.5889698283842846	-0.30724064390619327	SA-47			0.9920116271582938	0.986308321258557	
BRD-K87919739-001-08-9	13	6	7	-0.1324554739285575	0.01851597651536791	-0.35714285714285715	0.2309298623020339	-0.5668897898612374	0.5860155865423651	-0.3065782741496294	tyrphostin-AG-825			0.9920116271582938	0.986308321258557	
BRD-K00091135-001-01-9	13	6	7	0.15528031101706266	0.23570086678676797	-0.027472527472527472	0.9290117291603509	-0.555895625045457	0.5904612736545632	-0.3037197276866069	Nidufexor			0.9920116271582938	0.986308321258557	
BRD-K94659840-001-02-9	13	6	7	-0.7734656958077236	-0.5209516675535392	-0.09340659340659341	0.7615000227827017	-0.5364709464384789	0.6049238356561449	-0.3023473616404126	pyrintegrin			0.9920116271582938	0.9869469918929665	
BRD-K15957397-001-05-9	13	6	7	0.044523288331473204	0.13796171865753443	0.1043956043956044	0.7343037452877025	-0.5536151995401913	0.592949927791319	-0.3011057041232586	anthraquinone			0.9920116271582938	0.986308321258557	
BRD-K88120876-001-10-9	13	6	7	-0.3932824304769785	-0.22104632575483932	-0.24725274725274726	0.415405119725538	-0.5604037374768581	0.5932028042758463	-0.3008942725004254	EIPA			0.9920116271582938	0.986308321258557	
BRD-K00003182-001-01-9	13	6	7	-0.0512575503875988	0.034495817166863695	-0.3131868131868132	0.2974384220710294	-0.5454899409711663	0.5963414986844453	-0.30085816647547564	gemigliptin			0.9920116271582938	0.986308321258557	
BRD-K00004595-001-01-9	13	6	7	-0.019795085753886055	0.06873915259935656	-0.33516483516483514	0.26294314035936023	-0.54276046324618	0.5985775668656804	-0.2976820916073385	cilofexor			0.9920116271582938	0.986308321258557	
BRD-K00003298-001-01-9	13	6	7	0.2608392019461094	0.4120580621790214	-0.04395604395604396	0.8866190227890784	-0.535120347602954	0.6033534146931514	-0.2970953555291231	setmelanotide			0.9920116271582938	0.9869469918929665	
BRD-K00003265-001-01-9	13	6	7	0.28338211279936787	0.3579225579170141	-0.07142857142857142	0.8166280406760861	-0.5400837750239292	0.6001841473122754	-0.296707479217592	omapatrilat			0.9920116271582938	0.986308321258557	
BRD-K29424831-003-01-3	13	6	7	-0.0585081102283748	0.016781610659281698	-0.3956043956043956	0.18088916310494074	-0.5345401652699272	0.6036041465419651	-0.2954819858695419	TCS-OX2-29			0.9920116271582938	0.9869469918929665	
BRD-K00003122-001-01-9	13	6	7	0.3107954702547644	0.44911985400562054	-0.24725274725274726	0.415405119725538	-0.5294762346876122	0.6070984240040955	-0.29379590436855846	prinomastat			0.9920116271582938	0.9869469918929665	
BRD-K00090624-001-01-9	13	6	7	-4.6511085491810595	-4.33859678526739	-0.3021978021978022	0.3156083662499548	-0.531128955032416	0.6065043624529282	-0.29090664284320916	Ubrogepant			0.9920116271582938	0.9869469918929665	
BRD-K00003348-001-01-9	13	6	7	-0.3227636900507646	-0.25990423599353046	-0.09340659340659341	0.7615000227827017	-0.5210426826008785	0.6129703763524268	-0.28993635962280134	COTI-2			0.9920116271582938	0.9892216944479398	
BRD-K70693421-001-01-1	13	6	7	-0.9826331362568427	-0.7809455642182259	-0.10989010989010989	0.7208097995138618	-0.5138717458790625	0.6195664359033647	-0.2890977693897179	genz-123346			0.9920116271582938	0.9917591035505872	
BRD-K34566599-001-03-9	13	6	7	-0.09117128636437606	-0.01768946748150057	-0.13736263736263737	0.6545168402947126	-0.5290413866100347	0.6085618846545792	-0.2886047169789954	ectoine			0.9920116271582938	0.9869625437026188	
BRD-K00003457-001-01-9	13	6	7	-0.11454195897954676	-0.02934597913567044	-0.25274725274725274	0.40477407127094633	-0.5089056139940109	0.6240211901789963	-0.2875681846073287	IDH-305			0.9920116271582938	0.9917591035505872	
BRD-K00079505-019-02-9	13	6	7	-0.426223233985304	-0.348440618270388	-0.23076923076923078	0.4481273823153657	-0.5252410327459978	0.6106338341055509	-0.287309263821389	Elamipretide (TFA)			0.9920116271582938	0.9884270143914903	
BRD-K00003230-001-01-9	13	6	7	0.015704536758302644	0.10210927744131211	-0.02197802197802198	0.9431862416608071	-0.5079383123675244	0.624725466531533	-0.2870779505736314	asapiprant			0.9920116271582938	0.9917591035505872	
BRD-K00091271-001-01-9	13	6	7	-2.5826023729763232	-2.2316779930417208	-0.2032967032967033	0.5053147342962484	-0.5130258057087387	0.6185886675404508	-0.28605649209090217	6-Thio-2'-Deoxyguanosine			0.9920116271582938	0.9917591035505872	
BRD-K00003418-001-01-9	13	6	7	-0.49066574820536263	-0.3826345966677141	-0.5274725274725275	0.0639548914835548	-0.5291758677641056	0.611068637403655	-0.28591143418978365	BMS-986205			0.9920116271582938	0.9884270143914903	
BRD-K00004582-001-01-9	13	6	7	0.1450641533416	0.2278250615722561	-0.15934065934065933	0.6030877531318972	-0.5030285703073223	0.626683944879071	-0.28275127825068064	sufugolix			0.9920116271582938	0.9917591035505872	
BRD-A77118605-237-09-5	13	6	7	0.06344592325353919	0.172287975414872	-0.08791208791208792	0.775195408889122	-0.5181410061416526	0.6160660323238418	-0.2823739771635013	D609			0.9920116271582938	0.9917591035505872	
BRD-K00091074-001-01-9	13	6	7	-0.14554405699710712	-0.09343967383261827	-0.016483516483516484	0.9573761750901848	-0.4973170129150882	0.6315108963475636	-0.280686018570069	EC5026			0.9920116271582938	0.9939112327897456	
BRD-K00077340-001-02-9	13	6	7	-0.18697778644805374	-0.10027307216735913	0.03296703296703297	0.9148564744875124	-0.5009012090735883	0.6266437306427379	-0.2788511272163125	EPI-001			0.9920116271582938	0.9917591035505872	
BRD-K00003394-001-01-9	13	6	7	-0.4239411832735919	-0.2997425784721092	-0.3021978021978022	0.3156083662499548	-0.5004574080587699	0.6268485275514428	-0.27828756583131065	ABX464			0.9920116271582938	0.9917591035505872	
BRD-K01826017-001-02-9	13	6	7	0.27585788258210403	0.3609693736464477	-0.2032967032967033	0.5053147342962484	-0.4937640168500715	0.6328602632294029	-0.2774012574230386	TEPP-46			0.9920116271582938	0.9939112327897456	
BRD-K48112880-001-04-9	13	6	7	0.0787442333566659	0.2201278242922769	-0.10989010989010989	0.7208097995138618	-0.5033392115320915	0.6251298295238271	-0.27591895850338427	FH-535			0.9920116271582938	0.9917591035505872	
BRD-A91448670-001-08-9	13	6	7	-0.14949294082693948	-0.09776781095056537	-0.23076923076923078	0.4481273823153657	-0.5018010887982017	0.6261484731258029	-0.27514047503099076	mandelic-acid			0.9920116271582938	0.9917591035505872	
BRD-K00003132-001-01-9	13	6	7	-0.1292490049331134	-0.04577033505557452	0.11538461538461539	0.7073898735142603	-0.49694803322287995	0.6290219749007032	-0.2743025415898561	LGD-6972			0.9920116271582938	0.9917591035505872	
BRD-K75748943-300-02-9	13	6	7	-0.08089066196283366	0.12316230062137205	-0.45604395604395603	0.11728306543614493	-0.5073256412787425	0.6255465592040061	-0.2741783528852419	DG-172			0.9920116271582938	0.9917591035505872	
BRD-K97656802-001-02-9	13	6	7	0.22225239475195338	0.3003834921669816	-0.1813186813186813	0.5532950092839335	-0.48020780063876234	0.6405424068246102	-0.2662297938268142	GSK2881078			0.9920116271582938	0.9981606832970155	
BRD-K00073937-001-02-9	13	6	7	-0.962397509932852	-0.8255708419844113	-0.21428571428571427	0.4820544547023681	-0.48795803669171556	0.636741836443641	-0.2656161036487376	RP-54745			0.9920116271582938	0.9981606832970155	
BRD-K03886848-001-01-8	13	6	7	-0.35429189017840673	-0.27399314890495247	-0.12637362637362637	0.6807854750709491	-0.4833987077079025	0.638892927082805	-0.26466250137932307	MK-5046			0.9920116271582938	0.9981606832970155	
BRD-K85030058-003-16-9	13	6	7	0.10903790534482312	0.21126560793724364	-0.1978021978021978	0.51713091148483	-0.4681321750726275	0.6507130566117202	-0.26340482730246684	benactyzine			0.9920116271582938	0.9985782337631393	
BRD-K15382985-001-01-7	13	6	7	-7.392779611433501	-6.822830357228061	-0.4065934065934066	0.16797834614789647	-0.4882283046885096	0.6400729355245232	-0.2625998526700598	LY2857785			0.9920116271582938	0.9981606832970155	
BRD-K00091264-001-01-9	13	6	7	0.04166441239898798	0.14619452249758985	-0.12637362637362637	0.6807854750709491	-0.46390569900320644	0.6547067043125987	-0.26225344899314507	Filibuvir			0.9920116271582938	0.9985782337631393	
BRD-K00091280-001-01-9	13	6	7	-3.481616787855885	-3.0992644055863763	-0.3626373626373626	0.22331572029248187	-0.48150834015529886	0.6413379167860379	-0.26187198577102155	ASP5878			0.9920116271582938	0.9981606832970155	
BRD-K00091095-001-01-9	13	6	7	-0.9551301626769254	-0.7700096411424874	-0.08791208791208792	0.775195408889122	-0.4652671925599438	0.6521694411776959	-0.2610869416820676	Selpercatinib			0.9920116271582938	0.9985782337631393	
BRD-K00003107-001-01-9	13	6	7	-1.2883037783941351	-1.1100739253162217	-0.31868131868131866	0.28858316144472024	-0.47834110244403083	0.6428835631259809	-0.26098601460204623	LXH254			0.9920116271582938	0.9981606832970155	
BRD-K00003321-001-01-9	13	6	7	0.11126350237169398	0.21043801054061545	0.016483516483516484	0.9573761750901848	-0.4661285476562551	0.6510103878335741	-0.2606313051812637	dalfopristin			0.9920116271582938	0.9985782337631393	
BRD-K00003401-001-01-9	13	6	7	-0.16420611857126857	-0.06252014922211001	-0.005494505494505495	0.9857869107140622	-0.46564815055547853	0.6508184525253542	-0.2591069085021325	THK5351			0.9962879696830536	0.9985782337631393	
BRD-K94853001-300-04-9	13	6	7	-0.017183511158609333	0.07168255847880002	-0.1043956043956044	0.7343037452877025	-0.45560316970221465	0.66092553155394	-0.2580573576624735	Mps1-IN-1			0.9920116271582938	0.9985782337631393	
BRD-K00090648-001-01-9	13	6	7	-5.048043781789915	-4.875410528329987	-0.19230769230769232	0.5290679872349874	-0.45843034426705676	0.6571397444960432	-0.25759248807267227	Zotatifin			0.9920116271582938	0.9985782337631393	
BRD-K00003504-001-01-9	13	6	7	-0.2728709737914852	-0.196037888266665	0.0	1.0	-0.4556730719811011	0.6595905335630005	-0.25673176391001273	licogliflozin			1.0	0.9985782337631393	
BRD-K00004548-001-01-9	13	6	7	-0.19536997359934727	-0.12256772879662947	-0.06593406593406594	0.830542385756094	-0.463472721861478	0.6520662137855076	-0.25642463299607543	NS-11394			0.9920116271582938	0.9985782337631393	
BRD-K00091290-001-01-9	13	6	7	-4.358895251632068	-3.932490799329925	-0.16483516483516483	0.590478988652005	-0.4566892439500898	0.6581996098458742	-0.25640938112336664	TAS4464			0.9920116271582938	0.9985782337631393	
BRD-K30425481-003-02-9	13	6	7	-0.11648676130277931	-0.038086345779831644	-0.13186813186813187	0.6676075762175145	-0.46359126662440575	0.6520401460290234	-0.2554548194350381	L-760735			0.9920116271582938	0.9985782337631393	
BRD-K00004751-001-01-9	13	6	7	-0.16333885704001685	-0.08586986069033407	-0.23626373626373626	0.43708354383118136	-0.4600869621346606	0.6544147544862772	-0.25434092549193116	inarigivir-soproxil			0.9920116271582938	0.9985782337631393	
BRD-K00079528-001-02-9	13	6	7	-0.011696067275651872	0.03749226317799764	-0.2967032967032967	0.3249215884859749	-0.4573725516347432	0.6563617106872452	-0.25204770148074807	AMG 333			0.9920116271582938	0.9985782337631393	
BRD-K47084954-001-02-9	13	6	7	-0.06959294523630118	0.018096735685289172	0.07142857142857142	0.8166280406760861	-0.444283305781436	0.668075908478969	-0.2509696961517058	PF-06651600			0.9920116271582938	0.9985782337631393	
BRD-K00003432-001-01-9	13	6	7	-0.8435479498234791	-0.7233831310771883	-0.07692307692307693	0.8027630076692551	-0.4365820647024766	0.6729768330206499	-0.24610984290058577	EDO-S101			0.9920116271582938	0.9985782337631393	
