job_id	neo_row_id	mode	tool	priority	output_found	pdb_path	score_json_path	plddt_mean	iptm	ptm	max_pae	claim_status	qc_warning
TCRSTRUCT_000077	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000078	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000079	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000080	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000081	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000082	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000083	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000219	CNV0_01098	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000187	CNV0_01085	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000188	CNV0_01085	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000140	CNV0_01057	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000376	CNV0_01268	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000377	CNV0_01268	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000378	CNV0_01268	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000201	CNV0_01091	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000202	CNV0_01091	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000185	CNV0_01084	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000186	CNV0_01084	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000064	CNV0_01001	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000065	CNV0_01001	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000204	CNV0_01096	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000156	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000157	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000158	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000159	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000160	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000161	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000162	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000163	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000164	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000165	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000166	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000167	CNV0_01082	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000102	CNV0_01030	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000103	CNV0_01030	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000144	CNV0_01074	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000373	CNV0_01251	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000374	CNV0_01251	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000375	CNV0_01251	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000070	CNV0_01020	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000071	CNV0_01020	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000072	CNV0_01020	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000389	CNV0_01338	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000084	CNV0_01023	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000085	CNV0_01023	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000069	CNV0_01017	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000100	CNV0_01029	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000101	CNV0_01029	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000407	CNV0_02146	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000408	CNV0_02146	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000409	CNV0_02146	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000410	CNV0_02146	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000411	CNV0_02146	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000412	CNV0_02146	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000445	CNV0_02410	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000460	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000461	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000462	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000463	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000464	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000465	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000466	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000467	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000468	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000469	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000470	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000471	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000472	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000473	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000474	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000475	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000476	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000477	CNV0_02423	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000478	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000479	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000480	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000481	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000482	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000483	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000484	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000485	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000486	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000487	CNV0_02426	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000488	CNV0_02427	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000489	CNV0_02427	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000490	CNV0_02427	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000491	CNV0_02427	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000492	CNV0_02427	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000493	CNV0_02427	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000494	CNV0_02427	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000495	CNV0_02428	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000496	CNV0_02428	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000497	CNV0_02429	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000498	CNV0_02429	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000499	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000500	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000501	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000502	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000503	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000504	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000505	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000506	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000507	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000508	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000509	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000510	CNV0_02430	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000511	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000512	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000513	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000514	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000515	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000516	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000517	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000518	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000519	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000520	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000521	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000522	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000523	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000524	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000525	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000526	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000527	CNV0_02431	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000528	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000529	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000530	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000531	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000532	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000533	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000534	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000535	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000536	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000537	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000538	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000539	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000540	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000541	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000542	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000543	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000544	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000545	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000546	CNV0_02432	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000547	CNV0_02434	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000548	CNV0_02434	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000549	CNV0_02434	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
