pilot	split_name	model_name	subset	n_mean	n_std	n_pos_mean	n_pos_std	prevalence_mean	prevalence_std	auprc_mean	auprc_std	auroc_mean	auroc_std	precision_at_5_mean	precision_at_5_std	enrichment_at_5_mean	enrichment_at_5_std	precision_at_10_mean	precision_at_10_std	enrichment_at_10_mean	enrichment_at_10_std	precision_at_20_mean	precision_at_20_std	enrichment_at_20_mean	enrichment_at_20_std	n_unique_test_pmhc_mean	n_unique_test_pmhc_std
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_counterfactual_plus_tcr	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.7211580086580087	0.20475206230406032	0.8379120879120879	0.13897745871077996	0.5199999999999999	0.17888543819998315	2.216	0.7826429581871928	0.38	0.08366600265340757	1.61	0.3085247153794977	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_counterfactual_plus_tcr_exsource	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.7211580086580087	0.20475206230406032	0.8379120879120879	0.13897745871077996	0.5199999999999999	0.17888543819998315	2.216	0.7826429581871928	0.38	0.08366600265340757	1.61	0.3085247153794977	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.5577373737373736	0.14931229281476754	0.7361538461538462	0.13439396456997846	0.44000000000000006	0.1673320053068151	1.8660000000000003	0.6948237186509972	0.36	0.0894427190999916	1.52	0.3048565236303794	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_counterfactual_plus_tcr_nolabel	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.5577373737373736	0.14931229281476754	0.7361538461538462	0.13439396456997846	0.44000000000000006	0.1673320053068151	1.8660000000000003	0.6948237186509972	0.36	0.0894427190999916	1.52	0.3048565236303794	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_multimodal	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.4554807414807415	0.177625722799035	0.6625274725274725	0.1612172321887299	0.44000000000000006	0.1673320053068151	1.8660000000000003	0.6948237186509971	0.3	0.07071067811865474	1.2830000000000001	0.346330766753403	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_multimodal_plus_tcr	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.6470984848484849	0.1929045744974045	0.7932417582417582	0.13354412276665806	0.48	0.17888543819998315	2.0460000000000003	0.7842703615463229	0.36	0.054772255750516634	1.5340000000000003	0.2626166407522571	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_multimodal_plus_tcr_exsource	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.6470984848484849	0.1929045744974045	0.7932417582417582	0.13354412276665806	0.48	0.17888543819998315	2.0460000000000003	0.7842703615463229	0.36	0.054772255750516634	1.5340000000000003	0.2626166407522571	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.5075144300144301	0.1714741581168976	0.7246153846153847	0.15149456189029714	0.44000000000000006	0.1673320053068151	1.8660000000000003	0.6948237186509971	0.32	0.08366600265340755	1.373	0.4189510711288373	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	pmhc_multimodal_plus_tcr_nolabel	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.5075144300144301	0.1714741581168976	0.7246153846153847	0.15149456189029714	0.44000000000000006	0.1673320053068151	1.8660000000000003	0.6948237186509971	0.32	0.08366600265340755	1.373	0.4189510711288373	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	tcr_evidence_exsource_nolabel_only	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.7861666666666667	0.21073361157003756	0.9127197802197802	0.0897053536696419	0.76	0.0894427190999916	3.2380000000000004	0.44745949537360385	0.4	0.0	1.7040000000000002	0.11436782764396637	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	tcr_evidence_exsource_only	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.8116666666666668	0.20092288135426659	0.9279395604395603	0.08885311514927581	0.68	0.1788854381999832	2.8880000000000003	0.7481443710942429	0.42000000000000004	0.04472135954999579	1.78	0.0836660026534075	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	tcr_evidence_nolabel_only	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.7861666666666667	0.21073361157003756	0.9127197802197802	0.0897053536696419	0.76	0.0894427190999916	3.2380000000000004	0.44745949537360385	0.4	0.0	1.7040000000000002	0.11436782764396637	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	near_peptide_cluster_holdout	tcr_evidence_only	all_rows	17.8	0.8366600265340756	4.2	0.44721359549995787	0.23563811489508085	0.016714868404893484	0.8116666666666668	0.20092288135426659	0.9279395604395603	0.08885311514927581	0.68	0.1788854381999832	2.8880000000000003	0.7481443710942429	0.42000000000000004	0.04472135954999579	1.78	0.0836660026534075	0.23563811489508085	0.016714868404893484	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_counterfactual	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.45316982821100465	0.14321346809635868	0.6455164835164835	0.1197690275629303	0.392	0.1469693845669907	1.6524	0.5893448339752656	0.316	0.06244997998398399	1.3448000000000002	0.2736119514933513	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_counterfactual_plus_tcr	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.6736688416159003	0.19465206926245313	0.8429340659340658	0.12466819162181729	0.5920000000000001	0.1869046102516825	2.5084	0.7646332454190049	0.38800000000000007	0.07257180352359081	1.6406	0.24409834083827778	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_counterfactual_plus_tcr_exsource	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.6736688416159003	0.19465206926245313	0.8429340659340658	0.12466819162181729	0.5920000000000001	0.1869046102516825	2.5084	0.7646332454190049	0.38800000000000007	0.07257180352359081	1.6406	0.24409834083827778	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.569349754820343	0.1723622437441625	0.7694505494505495	0.13413295666014308	0.48	0.15275252316519466	2.0372	0.6518852148448632	0.36	0.07071067811865475	1.5326000000000002	0.2963848849047469	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_counterfactual_plus_tcr_nolabel	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.569349754820343	0.1723622437441625	0.7694505494505495	0.13413295666014308	0.48	0.15275252316519466	2.0372	0.6518852148448632	0.36	0.07071067811865475	1.5326000000000002	0.2963848849047469	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_multimodal	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.5532999712705595	0.16194762019117107	0.7369560439560439	0.11725251230704495	0.40800000000000003	0.18690461025168245	1.7408000000000001	0.8175722190322597	0.35600000000000004	0.07118052168020875	1.5068000000000001	0.25655116448771	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_multimodal_plus_tcr	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.6504577412783294	0.1752263938081083	0.8306813186813187	0.11020041810220765	0.5760000000000001	0.16653327995729064	2.4528	0.7213385705293552	0.38800000000000007	0.06658328118479394	1.6406	0.20666155907667014	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_multimodal_plus_tcr_exsource	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.6504577412783294	0.1752263938081083	0.8306813186813187	0.11020041810220765	0.5760000000000001	0.16653327995729064	2.4528	0.7213385705293552	0.38800000000000007	0.06658328118479394	1.6406	0.20666155907667014	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.5988429505135388	0.16561116489555713	0.793098901098901	0.11354006852281641	0.488	0.15362291495737213	2.0732000000000004	0.6629964806341987	0.38	0.07071067811865475	1.6092000000000002	0.2541598906200584	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	pmhc_multimodal_plus_tcr_nolabel	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.5988429505135388	0.16561116489555713	0.793098901098901	0.11354006852281641	0.488	0.15362291495737213	2.0732000000000004	0.6629964806341987	0.38	0.07071067811865475	1.6092000000000002	0.2541598906200584	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	tcr_evidence_exsource_nolabel_only	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.7736942110177404	0.21866460156188702	0.8687802197802198	0.15408320548605145	0.664	0.17048949136725897	2.8028000000000004	0.600572782156057	0.376	0.07234178138070235	1.5974000000000002	0.284770082698306	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	tcr_evidence_exsource_only	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.771782526950174	0.2023324010610738	0.8873021978021977	0.13894287398101804	0.632	0.17962924780409975	2.6856	0.7481370195358602	0.396	0.061101009266077866	1.6864000000000001	0.25610674857696886	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	tcr_evidence_nolabel_only	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.7736942110177404	0.21866460156188702	0.8687802197802198	0.15408320548605145	0.664	0.17048949136725897	2.8028000000000004	0.600572782156057	0.376	0.07234178138070235	1.5974000000000002	0.284770082698306	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	tcr_evidence_only	all_rows	17.8	0.4082482904638633	4.2	0.4082482904638631	0.23594771241830062	0.02196279428502828	0.771782526950174	0.2023324010610738	0.8873021978021977	0.13894287398101804	0.632	0.17962924780409975	2.6856	0.7481370195358602	0.396	0.061101009266077866	1.6864000000000001	0.25610674857696886	0.23594771241830062	0.02196279428502828	1.0	0.0	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.23302742836066276	NA	0.4588806216671124	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	0.2	NA	0.7576158940397351	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.8451688079349976	NA	0.5264150943396226	NA	0.8	NA	0.9509433962264151	NA	0.8	NA	0.9509433962264151	NA	0.8	NA	0.9509433962264151	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.2250342892968254	NA	0.4570250219633618	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	0.15	NA	0.5825342465753425	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.8472805481646032	NA	0.8928756823079707	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9626683980329469	NA	0.8169811320754717	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.8385777167120709	NA	0.8892070412911203	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_exsource	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.4306960811606563	NA	0.7751175850623713	NA	0.2	NA	0.7576158940397351	NA	0.2	NA	0.7576158940397351	NA	0.2	NA	0.7576158940397351	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_exsource	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.933408214783058	NA	0.6981132075471699	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_exsource	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.4179779299561365	NA	0.7707350405102007	NA	0.2	NA	0.7767123287671234	NA	0.2	NA	0.7767123287671234	NA	0.2	NA	0.7767123287671234	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.2593010295196823	NA	0.5088483742587029	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_exsource_nolabel	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.955401712594353	NA	0.7962264150943396	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_exsource_nolabel	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.2449536171991262	NA	0.49481013893860015	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	0.0	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_nolabel	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.40659451390547374	NA	0.48931116389548696	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	0.95	NA	3.5986754966887413	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_nolabel	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9571973703242773	NA	0.8018867924528301	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_counterfactual_plus_tcr_nolabel	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.3725794113254123	NA	0.4718218201932776	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	0.9	NA	3.4952054794520553	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.3052799758230077	NA	0.5339069701593494	NA	0.6	NA	2.272847682119205	NA	0.3	NA	1.1364238410596026	NA	0.4	NA	1.5152317880794701	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.8512913439929684	NA	0.439622641509434	NA	1.0	NA	1.1886792452830188	NA	0.9	NA	1.069811320754717	NA	0.75	NA	0.8915094339622641	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.29316203722093725	NA	0.5287964077701494	NA	0.6	NA	2.33013698630137	NA	0.3	NA	1.165068493150685	NA	0.4	NA	1.5534246575342467	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.876265195749309	NA	0.9199792358150729	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	1.0	NA	3.7880794701986753	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9540545563800766	NA	0.7622641509433963	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	1.0	NA	1.1886792452830188	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.8689299354172546	NA	0.9172387986854521	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	1.0	NA	3.8835616438356166	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_exsource	all_rows	572.0	NA	151.0	NA	0.263986013986014	NA	0.48158599092005444	NA	0.7961806484088658	NA	0.6	NA	2.272847682119205	NA	0.6	NA	2.272847682119205	NA	0.4	NA	1.5152317880794701	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_exsource	exact_tcr_pmhc_match	63.0	NA	53.0	NA	0.8412698412698413	NA	0.9139956338382706	NA	0.6264150943396226	NA	1.0	NA	1.1886792452830188	NA	0.9	NA	1.069811320754717	NA	0.95	NA	1.129245283018868	NA	NA	NA
cross_neo_label_tcr_evidence	source_heldout_NEPdb	pmhc_multimodal_plus_tcr_exsource	rows_with_any_tcr_evidence	567.0	NA	146.0	NA	0.25749559082892415	NA	0.46756148663885644	NA	0.7925845182702633	NA	0.6	NA	2.33013698630137	NA	0.5	NA	1.9417808219178083	NA	0.4	NA	1.5534246575342467	NA	NA	NA
