pilot	split_name	fold_id	model_name	subset	n	n_pos	prevalence	auprc	auroc	precision_at_5	enrichment_at_5	precision_at_10	enrichment_at_10	precision_at_20	enrichment_at_20
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.7095238095238094	0.8928571428571429	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_multimodal_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.8333333333333333	0.8571428571428572	0.6	2.7	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.85	0.8928571428571428	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.8333333333333333	0.8571428571428572	0.6	2.7	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.85	0.8928571428571428	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_counterfactual	all_rows	18.0	4.0	0.2222222222222222	0.2829861111111111	0.375	0.2	0.9000000000000001	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_multimodal	all_rows	18.0	4.0	0.2222222222222222	0.3213235294117647	0.5178571428571429	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	tcr_evidence_only	all_rows	18.0	4.0	0.2222222222222222	0.36764705882352944	0.4910714285714285	0.4	1.8000000000000003	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	tcr_evidence_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.30753968253968256	0.4464285714285714	0.4	1.8000000000000003	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	tcr_evidence_exsource_only	all_rows	18.0	4.0	0.2222222222222222	0.36764705882352944	0.4910714285714285	0.4	1.8000000000000003	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	tcr_evidence_exsource_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.30753968253968256	0.4464285714285714	0.4	1.8000000000000003	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_counterfactual_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.30074786324786323	0.4464285714285714	0.2	0.9000000000000001	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.28055555555555556	0.375	0.2	0.9000000000000001	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.30074786324786323	0.4464285714285714	0.2	0.9000000000000001	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.28055555555555556	0.375	0.2	0.9000000000000001	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_multimodal_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.32965686274509803	0.5357142857142857	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.32965686274509803	0.5357142857142857	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.32965686274509803	0.5357142857142857	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_08	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.32965686274509803	0.5357142857142857	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_counterfactual	all_rows	17.0	4.0	0.23529411764705882	0.3566849816849817	0.5961538461538461	0.2	0.8500000000000001	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_multimodal	all_rows	17.0	4.0	0.23529411764705882	0.2797619047619047	0.5384615384615384	0.0	0.0	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	tcr_evidence_only	all_rows	17.0	4.0	0.23529411764705882	1.0	1.0	0.8	3.4000000000000004	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	tcr_evidence_nolabel_only	all_rows	17.0	4.0	0.23529411764705882	1.0	1.0	0.8	3.4000000000000004	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	tcr_evidence_exsource_only	all_rows	17.0	4.0	0.23529411764705882	1.0	1.0	0.8	3.4000000000000004	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	tcr_evidence_exsource_nolabel_only	all_rows	17.0	4.0	0.23529411764705882	1.0	1.0	0.8	3.4000000000000004	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_counterfactual_plus_tcr	all_rows	17.0	4.0	0.23529411764705882	0.4897186147186147	0.75	0.4	1.7000000000000002	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_counterfactual_plus_tcr_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.37900641025641024	0.6346153846153846	0.2	0.8500000000000001	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_counterfactual_plus_tcr_exsource	all_rows	17.0	4.0	0.23529411764705882	0.4897186147186147	0.75	0.4	1.7000000000000002	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.37900641025641024	0.6346153846153846	0.2	0.8500000000000001	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_multimodal_plus_tcr	all_rows	17.0	4.0	0.23529411764705882	0.3304924242424242	0.6346153846153846	0.2	0.8500000000000001	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_multimodal_plus_tcr_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.31101190476190477	0.5961538461538461	0.2	0.8500000000000001	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_multimodal_plus_tcr_exsource	all_rows	17.0	4.0	0.23529411764705882	0.3304924242424242	0.6346153846153846	0.2	0.8500000000000001	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_09	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.31101190476190477	0.5961538461538461	0.2	0.8500000000000001	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_counterfactual	all_rows	18.0	5.0	0.2777777777777778	0.6925	0.7230769230769232	0.6	2.1599999999999997	0.4	1.44	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_multimodal	all_rows	18.0	5.0	0.2777777777777778	0.6888888888888889	0.8	0.4	1.44	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	tcr_evidence_only	all_rows	18.0	5.0	0.2777777777777778	1.0	1.0	1.0	3.5999999999999996	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	tcr_evidence_nolabel_only	all_rows	18.0	5.0	0.2777777777777778	1.0	1.0	1.0	3.5999999999999996	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	tcr_evidence_exsource_only	all_rows	18.0	5.0	0.2777777777777778	1.0	1.0	1.0	3.5999999999999996	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	tcr_evidence_exsource_nolabel_only	all_rows	18.0	5.0	0.2777777777777778	1.0	1.0	1.0	3.5999999999999996	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_counterfactual_plus_tcr	all_rows	18.0	5.0	0.2777777777777778	0.8711111111111112	0.9230769230769231	0.8	2.88	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	5.0	0.2777777777777778	0.7944444444444445	0.8923076923076922	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	5.0	0.2777777777777778	0.8711111111111112	0.9230769230769231	0.8	2.88	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	5.0	0.2777777777777778	0.7944444444444445	0.8923076923076922	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_multimodal_plus_tcr	all_rows	18.0	5.0	0.2777777777777778	0.7961904761904761	0.9076923076923077	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	5.0	0.2777777777777778	0.7783333333333333	0.8923076923076922	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	5.0	0.2777777777777778	0.7961904761904761	0.9076923076923077	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_10	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	5.0	0.2777777777777778	0.7783333333333333	0.8923076923076922	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_counterfactual	all_rows	18.0	4.0	0.2222222222222222	0.2791666666666667	0.5714285714285714	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_multimodal	all_rows	18.0	4.0	0.2222222222222222	0.45	0.7678571428571428	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	tcr_evidence_only	all_rows	18.0	4.0	0.2222222222222222	0.8166666666666667	0.9285714285714285	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	tcr_evidence_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.875	0.9285714285714286	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	tcr_evidence_exsource_only	all_rows	18.0	4.0	0.2222222222222222	0.8166666666666667	0.9285714285714285	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	tcr_evidence_exsource_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.875	0.9285714285714286	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_counterfactual_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.5075757575757576	0.7857142857142857	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.45	0.7678571428571428	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.5075757575757576	0.7857142857142857	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.45	0.7678571428571428	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_multimodal_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.5428571428571429	0.8571428571428571	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.5178571428571428	0.8392857142857143	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.5428571428571429	0.8571428571428571	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_11	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.5178571428571428	0.8392857142857143	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_counterfactual	all_rows	18.0	4.0	0.2222222222222222	0.3181818181818182	0.5178571428571429	0.2	0.9000000000000001	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_multimodal	all_rows	18.0	4.0	0.2222222222222222	0.4186720142602495	0.5892857142857143	0.4	1.8000000000000003	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	tcr_evidence_only	all_rows	18.0	4.0	0.2222222222222222	0.5277777777777777	0.8392857142857142	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	tcr_evidence_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.6428571428571428	0.9107142857142857	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	tcr_evidence_exsource_only	all_rows	18.0	4.0	0.2222222222222222	0.5277777777777777	0.8392857142857142	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	tcr_evidence_exsource_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.6428571428571428	0.9107142857142857	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_counterfactual_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.4833333333333333	0.7142857142857143	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.33749999999999997	0.5714285714285714	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.4833333333333333	0.7142857142857143	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.33749999999999997	0.5714285714285714	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_multimodal_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.45882352941176474	0.6785714285714287	0.6	2.7	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.4186720142602495	0.5892857142857143	0.4	1.8000000000000003	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.45882352941176474	0.6785714285714287	0.6	2.7	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_12	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.4186720142602495	0.5892857142857143	0.4	1.8000000000000003	0.2	0.9000000000000001	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_counterfactual	all_rows	18.0	4.0	0.2222222222222222	0.32767857142857143	0.625	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_multimodal	all_rows	18.0	4.0	0.2222222222222222	0.38075396825396823	0.7321428571428571	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	tcr_evidence_only	all_rows	18.0	4.0	0.2222222222222222	0.8041666666666667	0.9464285714285714	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	tcr_evidence_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.6	0.875	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	tcr_evidence_exsource_only	all_rows	18.0	4.0	0.2222222222222222	0.8041666666666667	0.9464285714285714	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	tcr_evidence_exsource_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.6	0.875	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_counterfactual_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.6361111111111111	0.8392857142857142	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.41666666666666663	0.7321428571428571	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.6361111111111111	0.8392857142857142	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.41666666666666663	0.7321428571428571	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_multimodal_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.4928571428571429	0.8214285714285714	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.4571428571428572	0.7857142857142857	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.4928571428571429	0.8214285714285714	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_13	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.4571428571428572	0.7857142857142857	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_counterfactual	all_rows	17.0	4.0	0.23529411764705882	0.39166666666666666	0.6923076923076924	0.4	1.7000000000000002	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_multimodal	all_rows	17.0	4.0	0.23529411764705882	0.45833333333333326	0.6923076923076923	0.4	1.7000000000000002	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	tcr_evidence_only	all_rows	17.0	4.0	0.23529411764705882	0.7470238095238095	0.9134615384615384	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	tcr_evidence_nolabel_only	all_rows	17.0	4.0	0.23529411764705882	0.6666666666666666	0.8173076923076923	0.6	2.55	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	tcr_evidence_exsource_only	all_rows	17.0	4.0	0.23529411764705882	0.7470238095238095	0.9134615384615384	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	tcr_evidence_exsource_nolabel_only	all_rows	17.0	4.0	0.23529411764705882	0.6666666666666666	0.8173076923076923	0.6	2.55	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_counterfactual_plus_tcr	all_rows	17.0	4.0	0.23529411764705882	0.4861111111111111	0.7884615384615385	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_counterfactual_plus_tcr_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.43333333333333335	0.7692307692307693	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_counterfactual_plus_tcr_exsource	all_rows	17.0	4.0	0.23529411764705882	0.4861111111111111	0.7884615384615385	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.43333333333333335	0.7692307692307693	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_multimodal_plus_tcr	all_rows	17.0	4.0	0.23529411764705882	0.5099206349206349	0.7884615384615385	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_multimodal_plus_tcr_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.49652777777777773	0.7692307692307693	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_multimodal_plus_tcr_exsource	all_rows	17.0	4.0	0.23529411764705882	0.5099206349206349	0.7884615384615385	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_14	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.49652777777777773	0.7692307692307693	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_15	pmhc_counterfactual	all_rows	18.0	5.0	0.2777777777777778	0.41047619047619044	0.6	0.6	2.1599999999999997	0.3	1.0799999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_15	pmhc_multimodal	all_rows	18.0	5.0	0.2777777777777778	0.726923076923077	0.8	0.6	2.1599999999999997	0.4	1.44	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_15	tcr_evidence_only	all_rows	18.0	5.0	0.2777777777777778	0.5148841354723708	0.6692307692307693	0.6	2.1599999999999997	0.3	1.0799999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_15	tcr_evidence_nolabel_only	all_rows	18.0	5.0	0.2777777777777778	0.4888888888888888	0.5769230769230769	0.6	2.1599999999999997	0.3	1.0799999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_15	tcr_evidence_exsource_only	all_rows	18.0	5.0	0.2777777777777778	0.5148841354723708	0.6692307692307693	0.6	2.1599999999999997	0.3	1.0799999999999998	0.2777777777777778	1.0
