split_name	baseline_model	comparison_model	baseline_auprc	comparison_auprc	delta_auprc	baseline_auroc	comparison_auroc	delta_auroc	baseline_p20	comparison_p20	delta_p20
near_peptide_cluster_holdout	pmhc_multimodal	pmhc_multimodal_plus_tcr_exsource	0.4554807414807415	0.6470984848484849	0.19161774336774334	0.6625274725274725	0.7932417582417582	0.13071428571428578	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_multimodal	pmhc_multimodal_plus_tcr_exsource_nolabel	0.4554807414807415	0.5075144300144301	0.05203368853368856	0.6625274725274725	0.7246153846153847	0.0620879120879122	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_counterfactual	tcr_evidence_only	0.3930787513140454	0.8116666666666668	0.41858791535262135	0.6027472527472527	0.9279395604395603	0.32519230769230756	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_counterfactual	tcr_evidence_nolabel_only	0.3930787513140454	0.7861666666666667	0.3930879153526213	0.6027472527472527	0.9127197802197802	0.30997252747252746	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_counterfactual	tcr_evidence_exsource_only	0.3930787513140454	0.8116666666666668	0.41858791535262135	0.6027472527472527	0.9279395604395603	0.32519230769230756	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_counterfactual	tcr_evidence_exsource_nolabel_only	0.3930787513140454	0.7861666666666667	0.3930879153526213	0.6027472527472527	0.9127197802197802	0.30997252747252746	0.23563811489508085	0.23563811489508085	0.0
repeated_stratified_5x5_internal	pmhc_counterfactual	pmhc_counterfactual_plus_tcr	0.45316982821100465	0.6736688416159003	0.2204990134048957	0.6455164835164835	0.8429340659340658	0.19741758241758234	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_nolabel	0.45316982821100465	0.569349754820343	0.11617992660933835	0.6455164835164835	0.7694505494505495	0.12393406593406597	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_exsource	0.45316982821100465	0.6736688416159003	0.2204990134048957	0.6455164835164835	0.8429340659340658	0.19741758241758234	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_exsource_nolabel	0.45316982821100465	0.569349754820343	0.11617992660933835	0.6455164835164835	0.7694505494505495	0.12393406593406597	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_multimodal	pmhc_multimodal_plus_tcr	0.5532999712705595	0.6504577412783294	0.09715777000776993	0.7369560439560439	0.8306813186813187	0.09372527472527481	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_multimodal	pmhc_multimodal_plus_tcr_nolabel	0.5532999712705595	0.5988429505135388	0.04554297924297923	0.7369560439560439	0.793098901098901	0.05614285714285716	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_multimodal	pmhc_multimodal_plus_tcr_exsource	0.5532999712705595	0.6504577412783294	0.09715777000776993	0.7369560439560439	0.8306813186813187	0.09372527472527481	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_multimodal	pmhc_multimodal_plus_tcr_exsource_nolabel	0.5532999712705595	0.5988429505135388	0.04554297924297923	0.7369560439560439	0.793098901098901	0.05614285714285716	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_counterfactual	tcr_evidence_only	0.45316982821100465	0.771782526950174	0.31861269873916936	0.6455164835164835	0.8873021978021977	0.24178571428571416	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_counterfactual	tcr_evidence_nolabel_only	0.45316982821100465	0.7736942110177404	0.32052438280673573	0.6455164835164835	0.8687802197802198	0.2232637362637363	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_counterfactual	tcr_evidence_exsource_only	0.45316982821100465	0.771782526950174	0.31861269873916936	0.6455164835164835	0.8873021978021977	0.24178571428571416	0.23594771241830062	0.23594771241830062	0.0
repeated_stratified_5x5_internal	pmhc_counterfactual	tcr_evidence_exsource_nolabel_only	0.45316982821100465	0.7736942110177404	0.32052438280673573	0.6455164835164835	0.8687802197802198	0.2232637362637363	0.23594771241830062	0.23594771241830062	0.0
source_heldout_NEPdb	pmhc_counterfactual	pmhc_counterfactual_plus_tcr	0.23302742836066276	0.8472805481646032	0.6142531198039405	0.4588806216671124	0.8928756823079707	0.43399506064085824	0.2	1.0	0.8
source_heldout_NEPdb	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_nolabel	0.23302742836066276	0.40659451390547374	0.17356708554481098	0.4588806216671124	0.48931116389548696	0.030430542228374546	0.2	0.95	0.75
source_heldout_NEPdb	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_exsource	0.23302742836066276	0.4306960811606563	0.19766865279999352	0.4588806216671124	0.7751175850623713	0.31623696339525886	0.2	0.2	0.0
source_heldout_NEPdb	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_exsource_nolabel	0.23302742836066276	0.2593010295196823	0.026273601159019555	0.4588806216671124	0.5088483742587029	0.049967752591590475	0.2	0.0	-0.2
source_heldout_NEPdb	pmhc_multimodal	pmhc_multimodal_plus_tcr	0.3052799758230077	0.876265195749309	0.5709852199263012	0.5339069701593494	0.9199792358150729	0.3860722656557235	0.4	1.0	0.6
source_heldout_NEPdb	pmhc_multimodal	pmhc_multimodal_plus_tcr_nolabel	0.3052799758230077	0.47126986866013687	0.16598989283712917	0.5339069701593494	0.5990624655896557	0.0651554954303063	0.4	0.95	0.5499999999999999
source_heldout_NEPdb	pmhc_multimodal	pmhc_multimodal_plus_tcr_exsource	0.3052799758230077	0.48158599092005444	0.17630601509704674	0.5339069701593494	0.7961806484088658	0.2622736782495164	0.4	0.4	0.0
source_heldout_NEPdb	pmhc_multimodal	pmhc_multimodal_plus_tcr_exsource_nolabel	0.3052799758230077	0.2803066114772092	-0.0249733643457985	0.5339069701593494	0.5380912680310204	0.004184297871670961	0.4	0.15	-0.25
source_heldout_NEPdb	pmhc_counterfactual	tcr_evidence_only	0.23302742836066276	0.9640489758448719	0.7310215474842092	0.4588806216671124	0.9629076151075177	0.5040269934404052	0.2	1.0	0.8
source_heldout_NEPdb	pmhc_counterfactual	tcr_evidence_nolabel_only	0.23302742836066276	0.4113047883773184	0.17827736001665562	0.4588806216671124	0.446996271884979	-0.01188434978213343	0.2	1.0	0.8
source_heldout_NEPdb	pmhc_counterfactual	tcr_evidence_exsource_only	0.23302742836066276	0.5232777780325095	0.29025034967184676	0.4588806216671124	0.8084110679397839	0.3495304462726715	0.2	0.65	0.45
source_heldout_NEPdb	pmhc_counterfactual	tcr_evidence_exsource_nolabel_only	0.23302742836066276	0.3045730391933126	0.07154561083264982	0.4588806216671124	0.47543691305784086	0.01655629139072845	0.2	0.6	0.39999999999999997
