symbol	ERR1518626	ERR1518627	ERR1518628	ERR1518629	ERR1518630	ERR1518631	ERR1518632	ERR1518633	ERR1518634
FTH1P13	0.0	0.156569	0.0957696	0.0	0.0	0.0	0.0	0.297029	0.486613
FTH1P14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTH1P15	3.69446	16.7871	2.70552	1.74921	1.53082	2.84037	11.9673	15.3255	19.3456
FTH1P16	1.219	3.58399	1.99538	1.9828	1.1296	1.79771	1.66146	4.34356	1.78444
FTH1P19	0.0	0.0	0.0	0.0	0.240863	0.147377	0.294839	0.0	0.0
FTH1P2	1.95773	0.720205	1.355	0.422163	1.04291	0.596884	1.95028	1.31003	0.869608
FTH1P20	1.23578	1.552	0.533919	0.501789	0.161029	0.0	0.409349	1.24632	2.2411
FTH1P21	0.0	0.160965	0.295055	0.0	0.0	0.0	0.0	0.0	0.0
FTH1P22	0.930574	0.0	0.0	0.0	0.0	0.452472	0.302187	0.296695	0.0
FTH1P23	1.48252	1.35295	0.799648	0.251137	0.571893	0.280025	0.867518	1.27719	3.24803
FTH1P24	0.0	0.0	0.0	0.32643	0.0	0.0	0.0	0.0	0.0
FTH1P25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTH1P26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTH1P27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTH1P3	0.337913	0.946201	0.243068	0.229068	0.313125	0.0	0.261617	1.02453	1.67982
FTH1P4	0.0	0.710058	0.261986	0.0	0.0	0.137699	0.27437	1.20822	0.882887
FTH1P5	0.380666	0.67555	0.297796	0.0	0.117767	0.290272	0.976656	0.320094	0.521098
FTH1P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTH1P7	0.896973	2.07898	0.828458	0.261787	0.474515	0.584868	1.79215	0.351564	1.14018
FTH1P8	0.686929	1.33945	0.791211	0.281856	0.637202	0.156897	2.22764	0.637588	2.61772
FTH1P9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTHL17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTHL18P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTL	2139.22	1999.8	3285.36	2946.02	1834.48	2485.03	2451.0	1911.99	3141.65
FTLP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.477089
FTLP10	0.0	0.115701	0.0	0.0	0.0319289	0.0779958	0.0747682	0.146648	0.0
FTLP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTLP13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTLP14	0.890664	0.704763	1.07078	3.3302	3.44009	2.52805	3.74394	3.00755	2.18959
FTLP15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTLP16	0.0	0.0	0.684279	0.0	0.0	0.0	0.308924	0.303309	0.993683
FTLP17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.292145	0.0
FTLP18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTLP19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTLP2	0.0	0.306001	0.0937026	0.264571	0.120701	0.0	0.0	0.290051	0.476488
FTLP3	0.52877	0.989592	2.09471	0.805576	0.982272	0.601782	0.648137	0.626362	2.58923
FTLP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTLP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTLP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTLP8	0.0	0.0	0.333334	0.0	0.0	0.527528	0.0	0.0	0.0
FTMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTO	31.78364460021378	27.7058144388	34.532043099999996	34.372472	40.6363759	33.381192	44.4404476	36.515590185476	44.22023353
FTOP1	0.2671	0.379263	0.0955472	1.07589	0.989046	0.302185	0.293057	0.719329	0.471324
FTSJ1	19.53156	16.8378711883	23.944431	22.483377	28.251893	28.211144	27.156609	23.36005	33.965049
FTSJ3	13.184263000000001	12.273999	23.2183006	17.792631	26.344939	17.882716	26.633246	19.472667	38.107198
FTX	4.4544438	6.532934051719	12.32194901342729	15.066753	9.89949011165	11.1010045	11.6586475432558	10.452512290726	19.3493762900962
FUBP1	35.90477	35.779953	101.105142	72.557553	85.56456899999999	74.099784	88.824285	51.719527	123.41593
FUBP3	30.084848	24.80045	61.530391	44.940723	60.768232999999995	47.471722400000004	86.989378	35.546766	70.766328
FUCA1	45.392	59.0101	102.132	83.8596	118.95	87.2794	157.339	76.181	81.219
FUCA1P1	0.0	0.0	0.0277655	0.0780556	0.0	0.0	0.0	0.0	0.0
FUCA2	24.472589	25.573373	41.168721	36.941779999999994	45.849462	34.784602	45.422982	34.72569	47.92204
FUNDC1	14.2739	17.5016	37.435	32.7643	27.8155	23.7956	22.957300000000004	23.0381	22.01268
FUNDC2	79.2743188	99.43220000000001	104.8403391	116.276833	155.318929	99.455721	110.67381300000001	117.342188	100.930255
FUNDC2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUNDC2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUNDC2P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUNDC2P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUOM	7.833001	7.190012	7.832648	10.954592	3.104028	7.541233	11.691884	7.713967	4.582684
FURIN	37.726272	36.59720217	56.38704799999999	42.850345000000004	124.47409200000001	57.102102	241.25770204999998	67.7757205	50.448312
FUS	77.142973	86.11771399999999	191.62337	130.7838235503	189.015385	163.807095	208.949505	183.434449	179.05409600000002
FUT1	1.515079	1.154491	3.4645390000000003	1.045941	3.3956530000000003	2.47053	2.540238	1.6154700000000002	3.61593
FUT10	2.72803	6.218256	6.1541738	3.979188	8.657986	3.95218	12.645296	4.8474445	9.419668
FUT11	5.9935817	5.957019000000001	13.196864	10.509673	17.368863	8.9730091	20.550848000000002	10.279931	14.088083000000001
FUT2	0.784149	0.271254	0.787393	0.416123	0.3699931	0.24413600000000002	0.46561	0.101725	2.004503
FUT3	0.11699200000000001	0.0	0.106385	0.0	0.0	0.156774	0.21284	0.0	0.0
FUT4	0.788628	0.572914	1.48887	1.22883	0.949989	1.02795	2.76931	1.05907	0.950109
FUT5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUT6	0.0	0.0249574	0.0	0.0449884	0.0	0.0164216	0.0	0.0580727	0.0777192
FUT7	0.338556	0.159299	0.0812439	0.184919	0.199261	0.200972	0.297827	0.0984769	0.106636
FUT8	5.6360022	10.5937565	19.409171	13.849251	15.79264	10.780103	22.996992	12.297953871466	12.218033
FUT8-AS1	0.246069	0.180727	1.12382	0.112015	0.568204	0.454351	0.107183	0.30159	0.482337
FUT9	0.00362527	0.0159492	0.0180375	0.00722862	0.0301505	0.0204591	0.0231067	0.0	0.0371652
FUZ	14.080339	13.977683	21.108963	17.81232989	21.4008	16.485061	21.15401	21.741287	23.189583
FXN	10.878521	9.394365	12.716798	12.319992	11.735778	13.595481000000001	15.197564999999999	14.759217	10.297979000000002
FXNP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXNP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXR1	75.73445101374381	67.14365386	127.2418440212919	95.34524956	114.379140489062	70.355645	107.154884150581	65.2441414	102.6647
FXR2	15.010893	9.484303	23.279086000000003	19.049317000000002	19.360021	14.341592	30.070534	14.956427	33.13753
FXYD1	2.2101800000000003	14.962005	0.7248654999999999	28.651025	2.30128	24.304316	1.270769	21.24696	2.72503
FXYD2	0.3053282	0.3257063	0.159209	0.8002317	0.307922	0.8976991	0.308924	1.1728481	0.0583645
FXYD3	0.471634	0.412721	0.08847730000000001	0.448124	0.4156575	0.2950366	2.2626730000000004	0.272892	0.0
FXYD4	0.0	0.0	0.0	0.0	0.0	0.257566	0.0	0.0	0.0
FXYD5	22.825972099999998	24.3768286	70.740718	35.860725	21.328799999999998	40.143934	37.111202	22.817304	47.319865
FXYD6	32.3889577	59.011093	17.1369014	73.57278800000002	34.023207	91.976588	73.134521	70.095772	15.58934
FXYD6-AS1	1.5824690000000001	2.947626	1.102556	3.3641490000000003	0.857623	3.57174	0.707721	2.791386	1.754865
FXYD6-FXYD2	0.0	0.0	0.0880732	0.529321	0.0	0.509019	0.255894	0.243673	0.0
FXYD6P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXYD6P2	0.0	0.0	0.0	0.0	0.358833	0.0	0.0	0.0	0.0
FXYD6P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXYD7	0.0859843	0.195387	0.21984189999999998	0.196495	0.23891	0.315874	0.37744	0.0	0.0
FYB1	4.3120915	3.2047374	2.3583269699241	3.300027402674	3.367312300098037	2.9137910742999997	2.9258366	1.40521360428295	1.281243
FYB2	2.989408	1.2301389999999999	0.224585	1.48708	0.4484951	1.951818	0.0	0.447250459	2.133965
FYCO1	13.1438283	10.740133	21.827247	16.247908	21.462224	14.111614	44.823268999999996	15.475541	23.730102
FYN	61.69537007424181	31.763100688	88.13738550667631	51.133126	43.920892699999996	32.581862	142.182854	55.050522086	51.7103861
FYTTD1	27.810801	22.163205	38.806924	16.295429	32.83416	19.816366000000002	38.879903	30.077620000000003	34.72598
FYTTD1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD1	30.5654	24.7584	89.601	36.3205	21.1483	30.7272	25.1899	42.7751	70.3726
FZD10	0.02948966	0.1468007	0.13637860000000002	0.1767451	0.0954245	0.31625040000000004	0.09452918	0.1237397	0.0
FZD10-AS1	0.16197661	1.3340725999999998	0.5543893000000001	3.3802041999999997	0.02416707	0.9566027	0.5326770000000001	3.4569560000000004	0.5448687999999999
FZD2	0.347158	1.36097	2.8644	2.89033	2.07786	4.1408	2.62008	2.29072	4.69251
FZD3	1.9655390000000001	1.8451484	5.15258	2.676564	9.495339999999999	3.05111	8.29604	2.249747976549	4.01843700120197
FZD4	4.28783	6.0773	11.4057	10.3745	11.2768	11.0976	15.1902	7.73756	12.2061
FZD4-DT	0.7510592999999999	0.9399899999999999	1.118515	0.9900849999999999	1.009671	0.6729495000000001	0.948627	0.8687039999999999	1.23598
FZD5	4.67786	6.68791	5.34787	7.05994	6.96002	6.93292	15.8266	4.63664	4.47041
FZD6	16.106490052248308	18.95865132246	38.507789	29.179710002587413	54.995153	27.915909292999995	96.02697	29.567100563	38.0115500165522
FZD7	0.805576	1.71653	3.49477	3.41524	6.63225	2.89024	7.25578	3.81999	1.95544
FZD8	6.61586	5.91755	7.19341	6.94756	13.0227	9.68392	9.90763	6.06126	7.02469
FZD9	0.0633149	0.140525	0.165282	0.21102	0.0975742	0.262134	0.0452435	0.35537	0.14553
FZR1	10.2311600152161	6.56829	17.635479	12.232342	16.288251000000002	8.66224	27.790766679900003	18.761581	22.45217
G0S2	4.3127	6.30461	3.31872	8.15761	1.27025	8.50108	3.43877	7.31527	0.23044
G2E3	4.630778	4.4353588	9.791876799999999	6.151899	6.8888186	4.605275	8.9867243	8.1870507	9.420619
G2E3-AS1	0.0	0.0	0.303555	0.230279	0.1801999	0.0	0.0	0.0	0.499493
G2E3P1	0.0	0.0	0.0	0.0	0.02042	0.0	0.0	0.0	0.0
G3BP1	50.2185282628528	52.31839919870402	83.9847251751352	80.24793548956627	102.48275001462981	75.84119479919491	105.98943572367088	73.9508608071662	90.8154800656585
G3BP1P1	0.0	0.0419555	0.0	0.150071	0.0	0.0	0.0	0.0	0.0
G3BP2	64.4605520041012	45.9108965302	98.88456409174981	57.81782680304172	91.9113985	50.702835384400004	108.131356893076	62.821113843555	111.859056992
G6PC1	0.0	0.0637238	0.0253614	0.0	0.0218503	0.0130288	0.0244646	0.0502829	0.0487484
G6PC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0350273	0.0
G6PC3	50.439567100000005	52.626578823669774	87.75976899999999	57.33741921770977	94.681749	71.42042240131204	63.35047137742	89.80637204	114.13903956391347
G6PD	35.06133	37.538084	59.876571999999996	35.8167450356898	91.914500662033	29.605904847883	68.890477370056	43.887823000000004	70.79713135
GAA	43.672686	34.31498761	38.038273	36.5985670135494	62.677761000000004	40.176412	82.43077199999999	43.214653074135796	65.19178
GAB1	2.332611	4.546349	7.028841999999999	5.703602	5.17199105405	5.547147	12.577436	4.4083028	9.089632
GAB2	6.447446	2.03041972	5.8028353	2.2831960000000002	1.388698	1.6356278	3.18202369188	2.0665208268999997	3.7049665041399997
GAB3	1.6781190308422	1.862372	2.451824	3.355394703	3.072839	2.31296	1.920360321	2.302398	3.1992309999999997
GAB4	0.0	0.0413117	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABARAP	659.494429	767.332784	784.4647	803.46109	898.34573	712.61415	697.3411	708.5041659999999	934.42487
GABARAPL1	47.059911	57.994827	70.4668006	68.66336700000001	47.199048280999996	59.689266	86.09392550000001	69.747879	99.1084235385
GABARAPL1-AS1	0.0	0.14603	0.0	0.0	0.0	0.0	0.379035	0.0	0.0
GABARAPL2	86.827042	121.02744	197.069455	184.124058	182.370462	168.764129	202.55793699999998	172.523579	177.31174000000001
GABARAPL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0947173
GABBR1	4.1389676	3.735664	4.85664685173541	8.575737	2.7116802	7.42679432317162	7.336845585721409	6.731388480000001	17.3143599330107
GABBR2	1.04111	1.15782	7.863758	3.48708	14.691733000000001	2.25805	9.8638315	3.00167	8.926171
GABPA	9.634730000000001	12.964627	17.29817	18.463340000000002	20.49016	16.243409999999997	20.912509999999997	15.986762	20.58549
GABPAP	0.0	0.0	0.0	0.0983041	0.0	0.0592352	0.0	0.0	0.227823
GABPB1	5.467588	5.604663	11.586607	11.000283	13.183329	7.582798	13.197119800000001	6.830104	10.694931
GABPB1-AS1	2.2153257	3.1417161100000004	5.6758859	7.709652999999999	5.950642	7.691477	6.0428809999999995	7.0908598	17.88019
GABPB1-IT1	2.08784	2.37613	3.5653	3.68238	4.30891	4.00307	5.19986	3.90802	5.61161
GABPB2	3.2686200000000003	3.0025880000000003	3.620584	4.364379	4.456184	2.244725	4.4231973	4.1363534	4.263839
GABRA1	0.0	0.0	0.185842199891	0.0194155	0.0	0.0	0.5106827	0.0	0.0
GABRA2	0.0	0.055990318	0.01831638	0.10822896	0.00506591	0.059484029	0.0377293	0.056833299999999996	0.0
GABRA3	0.0	0.0	0.0186268	0.0	0.0278103	0.0	0.0279545	0.0	0.0
GABRA4	0.0	0.0	0.0	0.0	0.00385273	0.00470332	0.00886025	0.0	0.0
GABRA5	0.0	0.1434699	0.2077667	0.1952788	0.0210716	0.0514642	0.0900994	0.0	0.5081702
GABRA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB1	0.0	0.123681	0.44401533414	0.479958	0.9636210000000001	0.375728	0.75352	0.261646	3.3060374
GABRB2	0.313058013666	0.092371100604224	1.7411808999999998	0.187255900970123	0.58061477875422	0.20749270167488	1.59827210335988	0.06027798	2.3823529
GABRB3	0.8704728	4.7006242	21.20306909514	9.627067499999999	1.6225278102616	5.01645207725	0.6728873312293	3.41659445	30.680028
GABRD	0.72583097	1.0484556	4.5834978	2.01538589	1.5811335	0.63548694	7.728990329999999	1.92539732782	2.4218664615799996
GABRE	0.4400949	1.2239724	4.885196	3.927112	1.7597141	9.296732	2.3945190000000003	2.4078054	10.564845
GABRG1	0.166754	0.0612464	0.592704	0.166366	0.366072	0.101928	0.236626	0.0435611	0.118927
GABRG2	0.016941248	0.061363759999999996	0.12695401	0.11903623999999999	0.17463464	0.19155248	0.057916300000000004	0.1136229	0.16220220000000002
GABRG3	0.08637879999999999	0.19387780000000002	14.295596999999999	0.7535577	0.0399577	1.614749	0.374525	1.0037245	4.181265
GABRG3-AS1	0.0254366	0.0	0.0181179	0.0509005	0.0	0.0	0.0	0.0	0.0878919
GABRP	0.033181	0.0	0.5053141999999999	0.3720526	0.22994779999999998	0.1470571	4.564755	0.5115603	0.0
GABRQ	0.0944886	0.0400497	0.0206681	0.0145035	0.134368	0.106627	0.247572	0.136729	0.0995426
GABRR1	0.0	0.0197461	0.0395681	0.0712461	0.0	0.0	0.0	0.0	0.0
GABRR2	0.0606246	0.23232	0.621215	0.9235359999999999	0.3503458	0.383106	0.6753883	0.25533328	1.020318
GABRR3	0.0	0.0217049	0.047235099999999995	0.0196329	0.028792639999999998	0.0776978	0.1085052	0.0944334	0.0
GACAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GACAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GACAT3	0.0218809	0.0	0.0567341	0.0	0.0	0.0255391	0.094067	0.0460538	0.0
GAD1	0.0442155	0.0	1.3331376000000001	0.1449666	0.0	0.1462408	0.091771	0.0	0.0
GAD2	0.0	0.0	0.0187055	0.0	0.00810621	0.0	0.018683	0.0	0.0
GAD3P	0.0	0.0	0.02566	0.0	0.0	0.0	0.0	0.0	0.0
GADD45A	52.835125999999995	23.3311195	39.639140999999995	41.437251	8.186995	35.81768	15.414812000000001	12.596064100000001	22.3499932
GADD45B	20.553429	31.034150999999998	32.46381	20.952766	184.091264	63.451026000000006	60.23893	45.39021	49.760741
GADD45G	7.791687	4.06978	6.573295	8.05393	2.4081270000000004	14.433624	20.3626	15.728181000000001	5.57815
GADD45GIP1	29.7496	32.7267	42.8022	37.1817	57.3277	42.0654	48.5813	47.7133	44.8641
GADL1	0.0211091	0.0597834	0.10869100000000001	0.0670335	0.0534622	0.10710819999999999	0.0469333	0.0442655	0.236013
GAGE1	0.0	0.0188398	0.0115524	0.0	0.0429549	0.0366551	0.0	0.0	0.0
GAGE10	0.0	0.0	0.0	0.243169	0.0	0.135786	0.0	0.0	0.0
GAGE12B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAGE12C	0.0	0.0	4.94355e-06	0.0	0.0	0.0	0.0	0.0	0.0
GAGE12D	0.0	0.0	4.94355e-06	0.0	0.0	0.0	0.0	0.0	0.0
GAGE12E	0.0	0.0	0.000129629	0.0	0.0	0.0	0.0	0.0	0.0
GAGE12F	0.0	0.0	4.94355e-06	0.0	0.0	0.0	0.0	0.0	0.0
GAGE12G	0.0	0.0	4.94355e-06	0.0	0.0	0.0	0.0	0.0	0.0
GAGE12H	0.0	0.0	4.94355e-06	0.0	0.0	0.0	0.0	0.0	0.0
GAGE12J	0.0	0.0	4.94355e-06	0.241249	0.0	0.134729	0.0	0.0	0.0
GAGE13	0.0	0.0	4.94355e-06	0.0	0.0	0.0	0.0	0.0	0.0
GAGE2A	0.0	0.0	0.0859746	0.0	0.0	0.0	0.0	0.0	0.0
GAGE2E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAK	24.8802296	15.6151106	35.164284	27.609887	36.231797	27.1396993	37.5289156	24.98662029	36.925431
GAL	0.239491	0.0	0.0	0.0	0.221776	0.0	0.0	0.346324	0.0
GAL3ST1	0.0677645	0.14184819999999998	0.0872929	0.0	0.22487479999999999	0.5581207	1.09607	0.44033000000000005	0.0
GAL3ST2	0.143375	0.0	0.127795	0.0	0.0663109	0.0	0.154832	0.0	0.0
GAL3ST3	3.9669000000000003	9.44649	19.86854	11.681289999999999	3.51351	19.48567	36.654419999999995	14.575871	17.1249
GAL3ST4	1.6015308000000001	0.848029	1.6861719776	1.610465	1.13369658	1.03473	3.84072	1.003429	0.906272
GALC	12.8930224	16.7508238	39.142815	25.41646755	23.3032685	24.588407	48.936077	21.800246	23.354537999999998
GALE	5.2840429	3.983841	35.761327	6.347739	7.0732556	8.8247881	23.323445	6.970339999999999	14.344346
GALK1	8.01611	7.73385	13.58019	9.886232000000001	13.39484051	12.129585	27.388436999999996	11.29243	22.131480000000003
GALK2	18.4802	22.294816237651002	24.4201823	21.754584	26.102193	19.482886	23.988381999999998	19.93573000247914	34.14396200167667
GALM	17.872248	21.400378	29.006165000000003	19.749289	10.6341410034752	23.032589	22.3842	20.37236	25.479113173205
GALNS	6.7895885	6.962058399999999	11.0938933	9.950257	18.842087	10.961	14.811398	11.501627	11.929426445999999
GALNT1	22.88922	27.99467	37.741789999999995	30.62801	80.05538999999999	32.079122	66.18289	38.56319	30.841040000000003
GALNT10	8.1455435	10.9493363	37.25066270000001	21.658025300000002	29.0083308	19.353443600000002	53.264635999999996	27.685264	17.603959
GALNT11	17.1408084	26.992491400000002	58.728386900000004	42.729683620943206	57.279627000000005	39.139828099999995	43.8095973	36.47640062	56.980123
GALNT12	7.4927602299	9.894903	34.105119	18.066495	16.585795	17.575699999999998	40.575444499999996	17.5626	23.414927000000002
GALNT13	0.0754821	0.0347986	0.7323307	0.3165189	0.01750973	0.2432289	0.311903	0.306235	0.0285834
GALNT14	0.8139326	1.1871012	0.7349789999999999	1.04689	1.4849923999999999	2.0634181	1.879028	1.691763	1.1101930000000002
GALNT15	0.1429199	0.600308	2.275488	1.898069	1.219923	1.3865560000000001	4.1889009999999995	0.56187993	1.608168
GALNT16	1.1740094	2.0336003127	5.330491	2.8130895000000002	0.2700087	3.6882641	6.7508821	4.452953	4.501962
GALNT16-AS1	0.0	0.0353373	0.0903002	0.503323	0.351389	0.143118	0.4810122	0.269037	0.109788
GALNT17	4.425832	6.329427	9.263122	8.05231	19.813031	7.0391699999999995	14.504365	10.3729	10.958524
GALNT18	15.4675	16.2586	24.8287668	35.246	113.08116120000001	35.2161	115.6914478	63.7365843	33.6528
GALNT2	11.4227621	11.9112154	35.2052284	19.570717199999997	34.536147	15.9488646	108.066009	27.365278	21.8156582
GALNT3	30.92288	19.581823	31.207574	29.613252	16.21182	24.572511000000002	36.49912	20.006396	45.37347
GALNT4	1.16874	1.68683	3.62286	3.39646	3.0094	2.8462	5.67154	3.19783	2.78401
GALNT5	0.0150254	0.0247483	0.5076092	0.456698	0.14203	0.39618	0.382462	0.0657146	0.138438
GALNT6	3.064966514	2.326217	1.3225316999999999	1.345896533	1.016924	1.126931	2.011866	0.799702	2.1939670000000002
GALNT7	7.099013800000001	6.2820447999999995	25.868469	8.459127	12.2463434	7.675065	34.5992931197	7.015977	43.960823
GALNT7-DT	1.1300457	1.1911505999999998	2.1811352	1.6407102	0.9474516	1.0095494	0.9513886	2.155405	6.1412960000000005
GALNT8	0.0942361	0.18016939999999998	0.1987736	0.0629161	0.0290529	0.106452	0.0457125	0.0	0.0
GALNT9	1.6342969999999999	6.269736	2.9571620000000003	7.353133	27.2659427	14.95449	5.462721999999999	28.312741	4.454559
GALNT9-AS1	0.0	0.0390375	0.0	0.338365	1.0753599999999999	0.660311	0.247375	0.910509	0.298295
GALNTL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNTL6	0.3186137	0.105106	0.380686	0.190009	0.2410912	0.0402745	0.062340599999999996	0.0	0.244911
GALP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126816	0.0
GALR1	0.0	0.0142858	0.0192122	0.0086887	0.0164243	0.0344189	0.107211	0.0453231	0.0296715
GALR2	0.0382096	0.042772	0.190771	0.0	0.035346	0.0	0.0	0.162247	0.132886
GALR3	0.0471041	0.0	0.0336291	0.0945774	0.0435838	0.0	0.0	0.0	0.329131
GALT	19.885889362144	24.4744799168	49.29848	48.541125896669996	43.497862318900005	43.030037	49.077593798	33.477921200000004	77.4879375
GAMT	26.410221740673	28.527023	36.125856	28.898629999999997	42.569836	32.82	28.513199999999998	37.16283	40.4947472
GAMTP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAN	0.493233	0.379696	0.571011	0.607672	0.844838	0.7369303	1.85458	0.597872	0.750842
GANAB	97.97715260000001	85.14644243055001	146.93566800456395	84.64574747512	162.69269365	92.49980500000001	215.58604435738	141.1462717241	158.364130521713
GANC	7.1455943	6.50593	20.277115	9.91104	10.867769	6.568227299999999	8.431638	6.72815	17.903538
GAP43	0.0	0.154625	0.073999	0.207985	0.160003	0.0781731	0.224023	0.146635	0.120099
GAPDH	1344.9973430017576	1258.449589	1585.11702344872	1025.0640912969998	808.8026328000001	945.535923	1213.696470250322	1203.12926609249	1431.56414
GAPDH-DT	0.303751	0.180627	0.438274	0.30991	0.1408	0.689848	0.348928	0.342587	0.561181
GAPDHP1	0.276245	0.438812	0.0395224	0.222154	0.0	0.0	0.0	0.237489	0.585783
GAPDHP14	0.0601051	0.0680411	0.0429708	0.0	0.0	0.0	0.131439	0.0	0.0
GAPDHP15	0.0	0.0	0.0409153	0.0	0.0	0.0	0.0	0.122731	0.0
GAPDHP16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP19	0.055174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP2	0.0556486	0.0628624	0.0795408	0.0	0.0515031	0.0	0.121441	0.0	0.195361
GAPDHP20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP21	0.0548454	0.0	0.0	0.110249	0.0507576	0.0620152	0.358895	0.0	0.192521
GAPDHP22	0.192246	0.0	0.417685	0.0	0.178465	0.0	0.0	0.0	0.0
GAPDHP23	0.0	0.0	0.0	0.0	0.0518122	0.0	0.0	0.0	0.196484
GAPDHP24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP25	0.0	0.0626114	0.0	0.0	0.0	0.0626976	0.0	0.0	0.0
GAPDHP26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP27	0.0541933	0.0	0.0	0.108932	0.0	0.0	0.0	0.0	0.0
GAPDHP28	0.165922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP31	0.0	0.0	0.0	0.0	0.0	0.0	0.119021	0.0	0.0
GAPDHP32	0.0	0.0	0.0	0.0	0.15449	0.0629228	0.0	0.0	0.0
GAPDHP33	0.0	0.0	0.0	0.0	0.0505722	0.123585	0.0	0.0	0.191656
GAPDHP34	0.0706978	0.0	0.0	0.142474	0.0654532	0.0	0.0	0.0	0.0
GAPDHP35	0.0	0.0646561	1.18557	0.460066	1.58787	0.776213	3.49883	2.33056	11.0554
GAPDHP36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDHP37	0.0	0.0	0.0	0.0	0.0534575	0.0	0.12614	0.0	0.0
GAPDHP38	0.0	0.187648	0.0	0.111363	0.102533	0.0	0.0	0.0	0.777552
GAPDHP39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122102	0.0
GAPDHP40	0.110247	0.249045	0.11816	0.0	0.0510221	0.124671	0.240522	0.118099	0.7738
GAPDHP41	0.0	0.0	0.0	0.0	0.0	0.0	0.125003	0.0	0.0
GAPDHP42	0.0	0.0	0.0406074	0.0	0.0525858	0.0642551	0.124043	0.0	0.0
GAPDHP43	0.0	0.0	0.0395687	0.0	0.0	0.0	0.0	0.118604	0.0
GAPDHP44	0.165178	0.0622092	0.0393429	0.0	0.050967	0.0	0.0	0.0	0.0
GAPDHP45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
