split_name	model_name	model_family	claim_status	n	n_pos	prevalence	AUPRC	AUROC	Brier	ECE	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	top20_precision	recall_at_20	enrichment_at_20
hla_supertype_heldout	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	72	15	0.20833333333333334	0.48111028864832106	0.7134502923976608	0.2085087154807266	0.19672279683023036	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.4	0.5333333333333333	1.92
hla_supertype_heldout	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	72	15	0.20833333333333334	0.3489605422725234	0.5684210526315789	0.236000431060992	0.27227941570811987	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.35	0.4666666666666667	1.6799999999999997
hla_supertype_heldout	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	72	15	0.20833333333333334	0.4567312794081473	0.7005847953216375	0.21298130503068757	0.19450571105108336	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.35	0.4666666666666667	1.6799999999999997
hla_supertype_heldout	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	72	15	0.20833333333333334	0.47050853993011943	0.7426900584795322	0.1795450308330381	0.1961603708971818	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92
hla_supertype_heldout	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	72	15	0.20833333333333334	0.44993157068893397	0.6947368421052631	0.21492598161489085	0.19620181723257027	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.35	0.4666666666666667	1.6799999999999997
low_prevalence_stress_split	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	915	41	0.04480874316939891	0.05152480067645192	0.5424178154825027	0.3782127551319774	0.4774253518850651	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.024390243902439025	1.1158536585365855
low_prevalence_stress_split	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	915	41	0.04480874316939891	0.05446721001072575	0.5601105095719149	0.32707470140204276	0.4471471965189133	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.024390243902439025	1.1158536585365855
low_prevalence_stress_split	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	915	41	0.04480874316939891	0.05181159185224317	0.5453479935257018	0.39023842938640135	0.4925566270997459	0.0	0.0	0.0	0.1	0.024390243902439025	2.231707317073171	0.05	0.024390243902439025	1.1158536585365855
low_prevalence_stress_split	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	915	41	0.04480874316939891	0.05153667509674356	0.5424457219400569	0.3782409646897129	0.47744775765561953	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.024390243902439025	1.1158536585365855
low_prevalence_stress_split	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	915	41	0.04480874316939891	0.05181383789651001	0.5453758999832561	0.39023906615058385	0.492555757398048	0.0	0.0	0.0	0.1	0.024390243902439025	2.231707317073171	0.05	0.024390243902439025	1.1158536585365855
near_peptide_cluster_holdout	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.36543546737400545	0.5903361344537815	0.3076955175965218	0.34637390253533046	0.4	0.09523809523809523	1.6952380952380954	0.6	0.2857142857142857	2.5428571428571427	0.4	0.38095238095238093	1.6952380952380954
near_peptide_cluster_holdout	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.35657714744254515	0.5826330532212884	0.29004917487405385	0.2968099552916965	0.4	0.09523809523809523	1.6952380952380954	0.3	0.14285714285714285	1.2714285714285714	0.35	0.3333333333333333	1.4833333333333332
near_peptide_cluster_holdout	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.32722890484168043	0.5763305322128851	0.3051255950738063	0.3162023043113713	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332
near_peptide_cluster_holdout	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.363115761315422	0.6022408963585434	0.30153449280523364	0.29821500310834	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332
near_peptide_cluster_holdout	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.32692483538444117	0.5749299719887955	0.30547171046795074	0.31720290820807334	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332
repeated_stratified_5x5_internal	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	445	105	0.23595505617977527	0.39634495385951996	0.6630252100840337	0.2568075874013484	0.24483769396730126	0.0	0.0	0.0	0.3	0.02857142857142857	1.2714285714285714	0.4	0.0761904761904762	1.6952380952380954
repeated_stratified_5x5_internal	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	445	105	0.23595505617977527	0.45088657238155705	0.6637815126050419	0.2325864760165236	0.22043578511126294	1.0	0.047619047619047616	4.238095238095238	0.7	0.06666666666666667	2.9666666666666663	0.65	0.12380952380952381	2.7547619047619047
repeated_stratified_5x5_internal	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	445	105	0.23595505617977527	0.3846813137172083	0.6609803921568627	0.25467367372894445	0.2383429863164499	0.0	0.0	0.0	0.1	0.009523809523809525	0.42380952380952386	0.3	0.05714285714285714	1.2714285714285714
repeated_stratified_5x5_internal	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	445	105	0.23595505617977527	0.41017861827807933	0.6784873949579833	0.24725433954155568	0.2296819193092211	0.2	0.009523809523809525	0.8476190476190477	0.3	0.02857142857142857	1.2714285714285714	0.45	0.08571428571428572	1.9071428571428573
repeated_stratified_5x5_internal	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	445	105	0.23595505617977527	0.3847921825353604	0.6603641456582633	0.2550340435716199	0.24106621356324986	0.0	0.0	0.0	0.1	0.009523809523809525	0.42380952380952386	0.3	0.05714285714285714	1.2714285714285714
source_heldout_CEDAR	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	909	851	0.9361936193619362	0.9279940744865368	0.4393006199602902	0.4958933332758441	0.554230713791331	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.9	0.021151586368977675	0.9613396004700352
source_heldout_CEDAR	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	909	851	0.9361936193619362	0.938047773748424	0.49444872158515335	0.3815314004350474	0.4856587677188534	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.9	0.021151586368977675	0.9613396004700352
source_heldout_CEDAR	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	909	851	0.9361936193619362	0.926991931066036	0.4389359374366871	0.4927775270904016	0.5504508690673765	0.8	0.004700352526439483	0.854524089306698	0.9	0.010575793184488837	0.9613396004700352	0.9	0.021151586368977675	0.9613396004700352
source_heldout_CEDAR	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	909	851	0.9361936193619362	0.9279925993834017	0.43926009967988977	0.4958888432007026	0.553962374172318	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.9	0.021151586368977675	0.9613396004700352
source_heldout_CEDAR	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	909	851	0.9361936193619362	0.926991931066036	0.4389359374366871	0.4927774679040091	0.5504507426834724	0.8	0.004700352526439483	0.854524089306698	0.9	0.010575793184488837	0.9613396004700352	0.9	0.021151586368977675	0.9613396004700352
source_heldout_NEPdb	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	572	151	0.263986013986014	0.2569895804327416	0.5052696984474053	0.33057678751483177	0.2852304453103299	0.0	0.0	0.0	0.1	0.006622516556291391	0.37880794701986753	0.15	0.019867549668874173	0.5682119205298013
source_heldout_NEPdb	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	572	151	0.263986013986014	0.26279449355488704	0.5085337653961712	0.3000580748635277	0.261559665344153	0.2	0.006622516556291391	0.7576158940397351	0.1	0.006622516556291391	0.37880794701986753	0.1	0.013245033112582781	0.37880794701986753
source_heldout_NEPdb	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	572	151	0.263986013986014	0.26868138804128777	0.5279687278790643	0.32626284512170867	0.28865773501048203	0.2	0.006622516556291391	0.7576158940397351	0.1	0.006622516556291391	0.37880794701986753	0.15	0.019867549668874173	0.5682119205298013
source_heldout_NEPdb	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	572	151	0.263986013986014	0.25693351585403645	0.5052067766748989	0.3306163601538411	0.2852540627637407	0.0	0.0	0.0	0.1	0.006622516556291391	0.37880794701986753	0.15	0.019867549668874173	0.5682119205298013
source_heldout_NEPdb	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	572	151	0.263986013986014	0.2686765398942686	0.5279529974359377	0.32626452757193397	0.2886569706300878	0.2	0.006622516556291391	0.7576158940397351	0.1	0.006622516556291391	0.37880794701986753	0.15	0.019867549668874173	0.5682119205298013
source_heldout_TESLA_mmc4	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	605	37	0.06115702479338843	0.07374790238000432	0.551484583174724	0.3307832624052719	0.42365798674135025	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.05405405405405406	1.6351351351351353
source_heldout_TESLA_mmc4	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	605	37	0.06115702479338843	0.07918911144199584	0.5611438903692425	0.3138035064582963	0.4254728853371573	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.05405405405405406	1.6351351351351353
source_heldout_TESLA_mmc4	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	605	37	0.06115702479338843	0.07781105416111711	0.5618100494861058	0.3458041569986305	0.438795797018587	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.05405405405405406	1.6351351351351353
source_heldout_TESLA_mmc4	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	605	37	0.06115702479338843	0.07374573551812254	0.5515321659687857	0.3307972142823472	0.4236626362880431	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.05405405405405406	1.6351351351351353
source_heldout_TESLA_mmc4	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	605	37	0.06115702479338843	0.07781105416111711	0.5618100494861058	0.34580175985510714	0.43879687087449815	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.05405405405405406	1.6351351351351353
source_heldout_TESLA_mmc7_validation	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	310	4	0.012903225806451613	0.02363590005099439	0.6625816993464052	0.21803852390922407	0.3645126684660825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
source_heldout_TESLA_mmc7_validation	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	310	4	0.012903225806451613	0.03853124773501485	0.678921568627451	0.21068496019585378	0.3731207800089786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
source_heldout_TESLA_mmc7_validation	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	310	4	0.012903225806451613	0.024694477715848387	0.6666666666666667	0.2174522870263194	0.36690052072059903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
source_heldout_TESLA_mmc7_validation	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	310	4	0.012903225806451613	0.02363590005099439	0.6625816993464052	0.2180364325761452	0.364520229424081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
source_heldout_TESLA_mmc7_validation	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	310	4	0.012903225806451613	0.024694477715848387	0.6666666666666667	0.21745577953801618	0.36689993364888557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
study_heldout	v2_cf_esm2_150m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.3155397658205097	0.5651260504201681	0.28351955696343123	0.30107265720943177	0.4	0.09523809523809523	1.6952380952380954	0.2	0.09523809523809523	0.8476190476190477	0.2	0.19047619047619047	0.8476190476190477
study_heldout	v2_esm2_150m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.26975111689952136	0.5049019607843137	0.29851824456037906	0.24763703040888124	0.4	0.09523809523809523	1.6952380952380954	0.3	0.14285714285714285	1.2714285714285714	0.2	0.19047619047619047	0.8476190476190477
study_heldout	v2_groupdro_proxy_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.3155397658205097	0.5651260504201681	0.28351955696343123	0.30107265720943177	0.4	0.09523809523809523	1.6952380952380954	0.2	0.09523809523809523	0.8476190476190477	0.2	0.19047619047619047	0.8476190476190477
study_heldout	v2_multimodal_esm2_150m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.3090205917407622	0.5469187675070027	0.3061979081221234	0.29025186208124976	0.4	0.09523809523809523	1.6952380952380954	0.2	0.09523809523809523	0.8476190476190477	0.2	0.19047619047619047	0.8476190476190477
study_heldout	v2_source_balanced_cf_esm2_150m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.3155397658205097	0.5651260504201681	0.28351955696343123	0.30107265720943177	0.4	0.09523809523809523	1.6952380952380954	0.2	0.09523809523809523	0.8476190476190477	0.2	0.19047619047619047	0.8476190476190477
