territory_label_set	outcome	dropped_sample	full_beta	drop_beta	delta_beta_vs_full	drop_r	drop_p	n	sign_changed
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980872_ATC-1	-0.06264938062116995	-0.025430774330454275	0.037218606290715675	-0.023286966970972895	4.94257083228855e-06	38458	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980873_ATC-2	-0.06264938062116995	-0.037133949161998164	0.02551543145917179	-0.03479591647903327	2.485750183066399e-12	40496	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980874_ATC-3	-0.06264938062116995	-0.06983441629194852	-0.007185035670778564	-0.06460958722189748	1.076976421421019e-39	41558	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980875_ATC-4	-0.06264938062116995	-0.049631778326229434	0.01301760229494052	-0.047055073992709154	2.431711107046024e-21	40586	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980864_PTC-1	-0.03838382459891138	-0.040691517261057686	-0.002307692662146303	-0.04037706721774383	3.088074747254766e-16	40910	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980865_PTC-2	-0.03838382459891138	-0.046683917219764545	-0.008300092620853163	-0.0447131531081871	2.2027523057697167e-18	38228	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980866_PTC-3	-0.03838382459891138	-0.04838571756922953	-0.01000189297031815	-0.046090832928090464	1.228976901105672e-19	38656	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980867_PTC-4	-0.03838382459891138	-0.04614559188561643	-0.007761767286705044	-0.04341061384797197	1.680506612040319e-17	38432	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980868_LPTC-1	-0.03838382459891138	-0.04357953949656923	-0.005195714897657848	-0.04265792033071308	3.0248824848437176e-18	41660	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980869_LPTC-2	-0.03838382459891138	-0.05179901576312513	-0.013415191164213747	-0.0533548044801487	5.373656940509302e-26	39006	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980870_LPTC-3	-0.03838382459891138	-0.03865145159144728	-0.00026762699253590067	-0.03786459422946621	1.0336531192989723e-13	38547	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980871_LPTC-4	-0.03838382459891138	-0.004449883492036472	0.03393394110687491	-0.0041762078534132606	0.41289980006066684	38443	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980872_ATC-1	-0.03838382459891138	-0.019103612025026712	0.01928021257388467	-0.01942539205558303	0.00013913935482974464	38458	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980873_ATC-2	-0.03838382459891138	-0.04231317800874335	-0.0039293534098319705	-0.04339715580528955	2.395432409616621e-18	40496	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980874_ATC-3	-0.03838382459891138	-0.03924995170057157	-0.0008661271016601885	-0.038654138023338884	3.2049447306921954e-15	41558	False
gene_bin_infercnv_lite	EMT_stress_z	GSM7980875_ATC-4	-0.03838382459891138	-0.030417270549916903	0.00796655404899448	-0.02983803225223348	1.8289402393553289e-09	40586	False
