territory_label_set	sample_id	condition	covariate_set	outcome	n	beta_high	pearson_r	p
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc	TROP2_raw	4952	0.6133118407147589	0.05369235622603328	0.0001567477112864739
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc	Macrophage_TAM_z	4952	0.2691349214897786	0.0912157447474549	1.2703306017731664e-10
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc	TLS_B_z	4952	0.15185668436139158	0.06203027444274423	1.2527303721315646e-05
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc	Tcell_cytotoxic_z	4952	0.08949831705712334	0.07323628791674537	2.4787700876866114e-07
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc	RAI_thyroid_z	4952	-0.004546802218841371	-0.004338885853412606	0.7601729373581151
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc	EMT_stress_z	4952	0.0895902586147573	0.08557464624915176	1.6247289498475722e-09
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc_composition	TACSTD2_z	4952	0.261966041216186	0.047179398477935404	0.0008968056875281962
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc_composition	TROP2_raw	4952	0.6111211430496062	0.05366967810843794	0.0001577573915115381
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc_composition	Macrophage_TAM_z	4952	0.269659379274184	0.09156330547140257	1.0801350231298894e-10
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc_composition	TLS_B_z	4952	0.15361563559691527	0.06294908061359589	9.291644246952793e-06
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc_composition	Tcell_cytotoxic_z	4952	0.0897831846177022	0.07350303582392953	2.2410790080899322e-07
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc_composition	RAI_thyroid_z	4952	-0.005413426765597338	-0.005184277334327667	0.7153127596788782
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc_composition	EMT_stress_z	4952	0.08941076099845467	0.08627516022959503	1.194131272901333e-09
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc	TACSTD2_z	4524	0.21803868704839044	0.04206250972596149	0.004660277477589472
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc	TROP2_raw	4524	0.5104390560575954	0.0508872269159811	0.0006171063263929106
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc	Macrophage_TAM_z	4524	0.05610867455097899	0.020864084902734756	0.1605877356809679
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc	TLS_B_z	4524	0.11949038055726433	0.048014375397210644	0.0012359526957177605
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc	Tcell_cytotoxic_z	4524	0.01895950832260098	0.017369393433416848	0.24278958182389337
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc	RAI_thyroid_z	4524	-0.051144728172087484	-0.047209545772025914	0.001491974926068568
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc	EMT_stress_z	4524	0.02018242261518489	0.02041363214383196	0.16981498688106744
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc_composition	TACSTD2_z	4524	0.22013128421870423	0.04267168395509672	0.004096402891991449
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc_composition	TROP2_raw	4524	0.5137975530750425	0.05142932711268178	0.0005391611964135282
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc_composition	Macrophage_TAM_z	4524	0.0565931408505486	0.021052917956876048	0.15683426885328236
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc_composition	TLS_B_z	4524	0.11895530654181385	0.04781798913567605	0.0012943823421438642
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc_composition	Tcell_cytotoxic_z	4524	0.01910885037950313	0.01750804801493651	0.2390485956532189
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc_composition	RAI_thyroid_z	4524	-0.051278539546081005	-0.047390629246828575	0.001430442515599467
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	qc_composition	EMT_stress_z	4524	0.022187778443619424	0.022593396351016384	0.12865647045122725
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc	TACSTD2_z	4748	-0.5478336860908829	-0.10254984214384795	1.4097351511103733e-12
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc	TROP2_raw	4748	-1.2712218694038753	-0.13904373667135245	6.2600241249110035e-22
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc	Macrophage_TAM_z	4748	0.07555827152156776	0.029550426450966914	0.04174008669094107
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc	TLS_B_z	4748	0.0661555574559201	0.05845152456637612	5.57696458270952e-05
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc	Tcell_cytotoxic_z	4748	0.024913680154033686	0.02289591496850593	0.11469174990551996
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc	RAI_thyroid_z	4748	0.07957306041360869	0.06147274822855132	2.2479944568155615e-05
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc	EMT_stress_z	4748	-0.04780304769625208	-0.04392183580378674	0.0024688760387791
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc_composition	TACSTD2_z	4748	-0.5496838557740791	-0.10317236436050575	1.0308853058352624e-12
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc_composition	TROP2_raw	4748	-1.2787973717334593	-0.14027856625762267	2.693272324317827e-22
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc_composition	Macrophage_TAM_z	4748	0.07482110343718337	0.02925363730949551	0.043837224033925606
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc_composition	TLS_B_z	4748	0.06641824923065709	0.05867740136333388	5.218245624877432e-05
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc_composition	Tcell_cytotoxic_z	4748	0.024664931599370266	0.02268548220610024	0.11806451772479724
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc_composition	RAI_thyroid_z	4748	0.07993420864923947	0.06175590153470471	2.0600595227672777e-05
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	qc_composition	EMT_stress_z	4748	-0.04785508430625235	-0.0441953389212364	0.002319088881279862
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc	TACSTD2_z	1520	0.08284543646655693	0.01454544407114567	0.5709525050205115
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc	TROP2_raw	1520	0.2957918574554553	0.02214041788138014	0.388364031007998
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc	Macrophage_TAM_z	1520	0.32169348024007177	0.11971878537560196	2.861758867822735e-06
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc	TLS_B_z	1520	0.12170018427789929	0.13865109273523188	5.718052026838278e-08
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc	Tcell_cytotoxic_z	1520	0.11454932178861214	0.0742265453197353	0.0037855787555639126
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc	RAI_thyroid_z	1520	-0.01938118364372727	-0.02010552014995276	0.4334557842871089
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc	EMT_stress_z	1520	0.09320759736428368	0.08631002494021957	0.0007557748483535142
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc_composition	TACSTD2_z	1520	0.05469991742002733	0.00972282243104174	0.7048642327215289
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc_composition	TROP2_raw	1520	0.23363141584843036	0.01767513381928935	0.4910810297526381
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc_composition	Macrophage_TAM_z	1520	0.3120344211188824	0.11695612160418009	4.837014991777896e-06
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc_composition	TLS_B_z	1520	0.12133500902802366	0.13820209744812106	6.314639348500401e-08
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc_composition	Tcell_cytotoxic_z	1520	0.11510293395960605	0.07483103908959693	0.003509936418902972
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc_composition	RAI_thyroid_z	1520	-0.01826110410212383	-0.018974414389357278	0.4597753486986372
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	qc_composition	EMT_stress_z	1520	0.09516000554319688	0.09045899142961966	0.0004138655561735869
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc	TACSTD2_z	4174	0.5499016291323433	0.07286681153571146	2.4466611627980064e-06
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc	TROP2_raw	4174	1.8789189536708928	0.1290838359804507	5.655013045826881e-17
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc	Macrophage_TAM_z	4174	-0.12374551566274225	-0.032564232290498936	0.03539686632028056
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc	TLS_B_z	4174	-0.2783367505703241	-0.07317152812879348	2.220066140007311e-06
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc	Tcell_cytotoxic_z	4174	-0.035513673497671504	-0.013202612932365033	0.3937944546894541
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc	RAI_thyroid_z	4174	0.13796226968333963	0.06434523255403465	3.179876288779467e-05
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc	EMT_stress_z	4174	0.13382072022449457	0.06438681410537435	3.142576457103526e-05
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc_composition	TACSTD2_z	4174	0.5182952907980498	0.06889788851452178	8.38099896817038e-06
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc_composition	TROP2_raw	4174	1.8167695907797332	0.12531096083951193	4.454326314326108e-16
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc_composition	Macrophage_TAM_z	4174	-0.12074829960882662	-0.03174920516869141	0.04025645523464738
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc_composition	TLS_B_z	4174	-0.2723848547756969	-0.07160005032328777	3.649833637795337e-06
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc_composition	Tcell_cytotoxic_z	4174	-0.03444857223775386	-0.012793362956044664	0.40862220891211204
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc_composition	RAI_thyroid_z	4174	0.13180271817843486	0.06167210809913665	6.69080674116004e-05
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	qc_composition	EMT_stress_z	4174	0.12532327174196706	0.060725444512100796	8.647554822682516e-05
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc	TACSTD2_z	4633	-0.11802370166118366	-0.018668019013687046	0.20393224941862667
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc	TROP2_raw	4633	-0.5749963549029815	-0.06530573774856156	8.64078640616424e-06
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc	Macrophage_TAM_z	4633	0.11280867834210423	0.038012076416261247	0.00966548706358325
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc	TLS_B_z	4633	0.020029666260881412	0.016639819878113228	0.2574742248305676
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc	Tcell_cytotoxic_z	4633	-0.013090590830425838	-0.012664853057362386	0.38877025052788117
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc	RAI_thyroid_z	4633	-0.030347086206462075	-0.01730487789233387	0.23893750210399486
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc	EMT_stress_z	4633	-0.049056221976008944	-0.03190662324363555	0.02987620813915173
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc_composition	TACSTD2_z	4633	-0.14073129115451202	-0.02228234287631693	0.1294050553141614
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc_composition	TROP2_raw	4633	-0.6051322524427303	-0.06882736762202894	2.7439517500692297e-06
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc_composition	Macrophage_TAM_z	4633	0.10456959532694601	0.03522310326472082	0.016502973299010067
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc_composition	TLS_B_z	4633	0.017877218664299543	0.0148258402920749	0.3130125574970501
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc_composition	Tcell_cytotoxic_z	4633	-0.014390839711911702	-0.013901408018335486	0.3441457160376688
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc_composition	RAI_thyroid_z	4633	-0.02647605585492297	-0.01509935192209441	0.3041681840195857
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	qc_composition	EMT_stress_z	4633	-0.04910572882080903	-0.0321915305168219	0.028442389737720564
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc	TACSTD2_z	4737	-0.2028475714649691	-0.041870525819644316	0.003948104262690672
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc	TROP2_raw	4737	0.026700724359708747	0.0032441040936435636	0.8233643342625517
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc	Macrophage_TAM_z	4737	0.12201461830936787	0.036031844980834164	0.01313551989161751
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc	TLS_B_z	4737	-0.2447667901507934	-0.13104801252114917	1.350844070067847e-19
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc	Tcell_cytotoxic_z	4737	0.03761795963240603	0.03774216615154352	0.009380200021880947
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc	RAI_thyroid_z	4737	0.08284795327118777	0.07140237648828685	8.684848451029e-07
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc	EMT_stress_z	4737	-0.0009249058504229296	-0.0009194015275776846	0.9495579377619375
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc_composition	TACSTD2_z	4737	-0.18743358712263994	-0.03874906762025587	0.007647794532373108
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc_composition	TROP2_raw	4737	0.056578590918801866	0.006886374289291777	0.6356131405693021
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc_composition	Macrophage_TAM_z	4737	0.11325410174132733	0.03343342426543992	0.021384826482701794
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc_composition	TLS_B_z	4737	-0.24617519741411356	-0.13167753038659497	9.026781734675243e-20
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc_composition	Tcell_cytotoxic_z	4737	0.03885406754517617	0.03895228287928233	0.007335106478388288
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc_composition	RAI_thyroid_z	4737	0.08582598682174926	0.07393473137266307	3.501207267227628e-07
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	qc_composition	EMT_stress_z	4737	-0.0022018036475555994	-0.0022091492972175753	0.8791816711501437
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc	TACSTD2_z	4722	0.14148890351505222	0.027349829141921793	0.06021078090949776
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc	TROP2_raw	4722	0.46353172775589524	0.03432320918850111	0.018341449781389723
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc	Macrophage_TAM_z	4722	0.04846484929470126	0.011573741176492786	0.42653983668193834
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc	TLS_B_z	4722	0.04302154407771633	0.016118360964509443	0.268129218114546
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc	Tcell_cytotoxic_z	4722	0.21174519042945564	0.050466380967468	0.0005220473196046146
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc	RAI_thyroid_z	4722	0.0028016662742082455	0.0050444271764876255	0.7289313856060771
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc	EMT_stress_z	4722	-0.037207953952244334	-0.022092688371646452	0.12903396383911406
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc_composition	TACSTD2_z	4722	0.14143529353941603	0.02746544405073021	0.059134234683798616
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc_composition	TROP2_raw	4722	0.4625563943339398	0.03436883320667602	0.018186989213987773
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc_composition	Macrophage_TAM_z	4722	0.05115825970768264	0.012234332417173465	0.4006207176592011
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc_composition	TLS_B_z	4722	0.04458653014732274	0.016729821817421407	0.2503927036823985
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc_composition	Tcell_cytotoxic_z	4722	0.21689089850914328	0.051873951851899566	0.0003623750494059864
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc_composition	RAI_thyroid_z	4722	0.0029327274754040104	0.005284335555212768	0.7165831608714316
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	qc_composition	EMT_stress_z	4722	-0.034753569614918094	-0.020749478272730392	0.15397981121892135
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc	TACSTD2_z	2684	0.019423759023958355	0.008261868157774327	0.6687724968423437
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc	TROP2_raw	2684	-0.30631371780421585	-0.03370094739953338	0.08087373349309308
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc	Macrophage_TAM_z	2684	0.07920855919886113	0.018519199213036897	0.33752565767159265
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc	TLS_B_z	2684	0.0899198402132673	0.02056223395002518	0.28692530378406134
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc	Tcell_cytotoxic_z	2684	0.532615754294379	0.04804402608292744	0.012799094558074774
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc	RAI_thyroid_z	2684	0.00024057818426233277	0.002095461139129146	0.9135913013317911
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc	EMT_stress_z	2684	-0.016864723248311314	-0.0062569474619723515	0.7459320170079861
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc_composition	TACSTD2_z	2684	0.019015227648321146	0.008095083450709794	0.6750727400371792
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc_composition	TROP2_raw	2684	-0.309783344781878	-0.03413688688713663	0.07702201711473396
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc_composition	Macrophage_TAM_z	2684	0.07870105573794364	0.018446900185565798	0.33941546827527885
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc_composition	TLS_B_z	2684	0.09349401603514743	0.021400495014128988	0.267726627878665
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc_composition	Tcell_cytotoxic_z	2684	0.5289247483996469	0.04773863252988828	0.01338082268740322
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc_composition	RAI_thyroid_z	2684	0.0005917284598497689	0.005170232520017901	0.7889048571758815
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	qc_composition	EMT_stress_z	2684	-0.01447013024426255	-0.0054371700880396865	0.7782838599705446
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc	TACSTD2_z	1622	-0.006082833190988354	-0.010159001958189107	0.682657527180417
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc	TROP2_raw	1622	-0.02066830946805354	-0.004180427010861684	0.8663994200349928
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc	Macrophage_TAM_z	1622	-0.06020943641640577	-0.008819202995164187	0.7226508729306924
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc	TLS_B_z	1622	0.04560124359684901	0.01523323207141835	0.5398322224718112
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc	Tcell_cytotoxic_z	1622	-0.45771167027090653	-0.07232698942649099	0.003562890202658493
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc	RAI_thyroid_z	1622	-0.0035141721594032127	-0.025769791541749413	0.2996304069575374
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc	EMT_stress_z	1622	0.09719800726390398	0.03896811076483085	0.11669687199910452
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc_composition	TACSTD2_z	1622	-0.006126216339309114	-0.010222514461779015	0.6807825320553849
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc_composition	TROP2_raw	1622	-0.020891130174573974	-0.004221810062471433	0.8650894784078266
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc_composition	Macrophage_TAM_z	1622	-0.03647832027079525	-0.005373291342444058	0.8288014604099968
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc_composition	TLS_B_z	1622	0.046135686147625934	0.015441585622968138	0.5343016244503587
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc_composition	Tcell_cytotoxic_z	1622	-0.44980480912293486	-0.07127512875454595	0.004079100198853618
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc_composition	RAI_thyroid_z	1622	-0.0034995958874184108	-0.0256845029782998	0.3012332629290761
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	qc_composition	EMT_stress_z	1622	0.09621580966527973	0.0393856116230433	0.11282760387650512
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc	TACSTD2_z	2594	0.06392131978578743	0.05247546237359872	0.00751317713013692
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc	TROP2_raw	2594	0.20700168999940483	0.051751781098364674	0.008381978680201789
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc	Macrophage_TAM_z	2594	1.0626221858646272	0.2803962094170541	4.537176046650996e-48
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc	TLS_B_z	2594	0.3948608843861378	0.22788128216273995	6.60090300287486e-32
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc	Tcell_cytotoxic_z	2594	0.5711072179122039	0.2245044226909952	5.397422806607157e-31
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc	RAI_thyroid_z	2594	-0.46332753240747404	-0.26980930140737086	1.6613389055722583e-44
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc	EMT_stress_z	2594	-0.12025065832216048	-0.09846453064914631	5.041517236834907e-07
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc_composition	TACSTD2_z	2594	0.06599523124249414	0.05451183941178864	0.005484849181941508
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc_composition	TROP2_raw	2594	0.2136853087356036	0.05367397839610919	0.006250539625928004
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc_composition	Macrophage_TAM_z	2594	1.0394154329023335	0.2757640219053604	1.7199273853689552e-46
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc_composition	TLS_B_z	2594	0.38846093870365894	0.22458346297267776	5.140391769427897e-31
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc_composition	Tcell_cytotoxic_z	2594	0.5644635096547794	0.22212486521518546	2.324469908652282e-30
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc_composition	RAI_thyroid_z	2594	-0.4562527182065296	-0.267239019556224	1.1531358902225251e-43
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	qc_composition	EMT_stress_z	2594	-0.11377223973371184	-0.09402965296890364	1.6075559093141886e-06
