ModelID	StrippedCellLineName	OncotreeLineage	OncotreePrimaryDisease	OncotreeCode	pancan_lineage	DM1_like_score	DIO1	DNMT1	EZH2	FOXE1	FYN	HHEX	JAK1	JAK2	KCNN4	LYN	MYC	NAMPT	NKX2-1	PAX8	SLC5A5	SRC	STAT3	TACSTD2	TG	TPO	TSHR
ACH-000311	NCIH2122	Lung	Non-Small Cell Lung Cancer	LUAD	lung adenocarcinoma	1.4273774475579395	0.0901323164435168	-0.6037155664949982	0.3344124950302564	0.0933656440173598	0.098017705730639	-0.0019608971865472	-0.1055611797672892	0.1242496245253959	0.0336940372175058	0.001094599506336	-2.4345820094742847	0.0960159876985418	0.0114374426858357	-0.0510131544504504	-0.1846902232529175	-0.4288188677830885	-0.1053941480134554	0.0178670602711875	0.2127207072401493	0.0926486125227149	0.2097283168976177
ACH-000312	SKNBE2	Peripheral Nervous System	Neuroblastoma	NBL	pheochromocytoma & paraganglioma	1.3768230067352456	0.0973599472455813	-0.6770221693552879	-0.25446508342378	0.0322183779628499	-0.0479093213393185	0.0457810483751533	-0.0374972694058537	0.1642192942048986	-0.0709114313046391	-0.0857436337028932	-0.0532551723763559	-0.1762776082491828	0.1215563584265571	-0.0443678834602681	-0.1840437676535064	-0.1615185888706012	0.0041057752685272	-0.1322371975929566	0.0635007197191366	-0.1883099260219221	0.288736797780843
ACH-000313	KMRC3	Kidney	Renal Cell Carcinoma	CCRCC	kidney clear cell carcinoma	1.429984759980122	0.0649969409437004	-0.7907541050708872	0.0586331034943526	0.0184418601517213	-0.0084026423258076	-0.1448225095966522	-0.1079626115939532	0.0513862202735706	0.0260774225772397	0.0401411437344774	-1.4927951590303432	-0.0959434697429542	0.1409084950313987	-1.4092472289432656	-0.1394393711318324	-0.1186653954615264	-0.1943420605992473	0.1248766580473125	0.0038104013478946	-0.0914804301087214	0.1730632387924849
ACH-000315	KARPAS422	Lymphoid	Mature B-Cell Neoplasms	DLBCLNOS	diffuse large B-cell lymphoma	1.562464719239404	0.0674472321661801	-0.7780336419469824	-0.9486976049496512	-0.0664122646499911	-0.1336733967506744	0.1866883805420169	0.2030568693511619	0.1844394447786239	-0.1407080113975529	0.1583496499170535	-2.611615381625117	-0.8480081261039767	0.1634757662484406	-0.1240830397555379	-0.4033515063304767	0.112149860340042	0.096325220071082	-0.0510276962947729	-0.0025912562819045	0.0201142343392665	-0.0891016536893504
ACH-000316	SNU886	Liver	Hepatocellular Carcinoma	HCC	liver hepatocellular carcinoma	1.348589618399393	0.0192753020695809	-0.7169988576080617	-0.1191476637608405	-0.0756008299382945	-0.0724648250732287	0.1787277411428274	-0.1858099905647089	0.3252021042171852	0.0295701743740864	0.0201024995375491	-3.0253477268800646	-0.2830799846422948	-0.1287714996525856	0.0249969442277243	-0.0461632647254364	-0.2696957789922967	0.1556260809277286	0.1431127976043283	0.152148907263181	-0.0776469494202649	0.2648877960241741
ACH-000317	TUHR14TKB	Kidney	Renal Cell Carcinoma	RCC	kidney clear cell carcinoma	1.429984759980122	0.0790505388285843	-0.746713035494114	-0.192840167979903	-0.1554361906309713	0.2641884350038469	-0.1007224224542319	0.0226297235210199	0.0834321592135002	0.0747195544727089	-0.087650789382759	-2.5770277449128542	-0.3329700129869112	-0.1337085678658858	-1.8229556443295776	-0.1121996334628149	-0.1219968919462578	0.0844777549361714	-0.1231481228512942	0.1513900273251774	0.1269190621983844	0.0692030908397163
ACH-000318	TE10	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	ESCC	esophageal carcinoma	1.575517189252337	0.0207497335436116	-0.5716016978753079	0.1766575684762504	-0.1707446172668699	-0.0347635403760526	-0.0143693627528629	-0.2675564224598171	0.1483954459061529	0.091240406485441	-0.0279319815107171	-3.1095715204039647	-0.5354256409421118	0.0309243437669561	-0.0184528765289922	-0.1327241637848139	-0.0234347664823961	-0.1733315690597867	-0.2453681137352152	0.0891211572453981	0.1010893363578511	0.2570291043707723
ACH-000319	MPP89	Pleura	Pleural Mesothelioma	PLEMESO	mesothelioma	1.576214441583399	0.3049230211814711	-0.766948309488684	-0.0106362133154849	-0.2117081381712828	-0.2131675195415279	0.0225396509817387	-0.2125953823108458	0.1500634253092198	0.017774182612065	-0.0013201448349681	-2.0863571046343257	-0.1669893229411128	-0.128258821901199	-0.0538469739242654	-0.1932426528327527	-0.0850016439796567	-0.3139653601954809	-0.2937458566929921	0.0355529755484178	-0.0910807527520395	-0.1103386585920668
ACH-000320	PSN1	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	-0.0508234752710225	-0.4460687923385438	-0.0270421229251043	-0.0008963987334254	0.0234733925190087	-0.0491066678935398	-0.0514607452095126	0.254470042899991	-0.1018749485735284	-0.006667332854239	-2.830830804197639	-0.3095361922940362	0.0854924294810846	-0.060847497204119	-0.2479991283202056	-0.1556115309302944	-0.0493929283581872	-0.1768783919658837	0.0623006167410679	-0.0394191360938858	0.0649016739972376
ACH-000322	HT144	Skin	Melanoma	MEL	skin cutaneous melanoma	1.6404157471292853	0.3157956142105566	-0.5551457425809062	0.1201094027094625	-0.0515767586355064	0.0917140400129944	-0.1989114481375725	0.1476126048102758	0.3776742048299277	-0.2535107502908319	-0.1407158795274277	-1.0682544694603076	-0.2519452967413849	-0.4273642289892	0.0238006837380457	0.0141122472578086	-0.0110972806218046	-0.2310583889063041	-0.034241440732229	-0.0163878691388994	0.1339938262238624	-0.01786236061881
ACH-000323	42MGBA	CNS/Brain	Adult-Type Diffuse Glioma	GB	brain lower grade glioma	1.4268270232158753	0.1647360932634823	-0.6329145695811473	-0.1818705956976381	-0.0196795297355185	0.0547006043424016	-0.4086208447696529	-0.0495540349137491	-0.0883544373513501	0.1644853245952981	0.0055802313259581	-1.8596283413796288	-0.0720130294163141	0.0020362758089372	-0.0297646663774294	-0.548593618254953	0.0101225648838613	-0.0724651382704743	-0.2184827003873061	0.0897326112233227	0.0871740434345428	0.1084214387283343
ACH-000324	JHOC5	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	CCOV	ovarian serous cystadenocarcinoma	1.4778614424663126	0.0370423875765732	-0.863800957068686	0.20748508808565	-0.0235806764549999	0.0465324781063754	-0.0694025260685521	-0.1591576867273217	0.1439529353275581	0.0900859047760915	0.0794723432090523	-1.0754182796871796	-0.2413766913961601	-0.0031214423951623	-1.380559289961774	-0.1421604462901287	-0.0766956331974995	-0.1304201265840658	-0.0667745575382726	0.0683923664558626	-0.0959158824815926	0.1302722555611837
ACH-000325	SNU620	Esophagus/Stomach	Esophagogastric Adenocarcinoma	STAD	esophageal carcinoma	1.575517189252337	0.0744755409474176	-0.4389239599866704	-0.2125101456111482	-0.1224888154440083	0.0007383587780453	-0.2392348676820197	0.0370347365652406	0.1864457107750265	-0.0076509316062126	0.1787443246863525	-2.179637822675003	-1.254385034474677	0.0294339880141757	-0.270941418940735	-0.0624886449276535	0.1080852871106667	-0.2202476192023684	-0.008681082170684	-0.2695496313599559	-0.2791467971844578	0.1340750152109529
ACH-000326	JURLMK1	Myeloid	Myeloproliferative Neoplasms	CMLBCRABL1	acute myeloid leukemia	1.631754677029301	0.0348876727106785	-0.7901408856025716	-0.5631978394150221	-0.4256227639518305	-0.2622554745192548	-0.9030162970778296	0.0361703270878463	-0.0165170257147714	0.1519030924361742	-0.2037608504059032	-3.1229329107539865	-1.1389022634129682	-0.0719201605805052	-0.0256713618000095	0.064357531868254	-0.1865686634057117	-0.1674011379313067	0.0754328696665485	0.0852300715800596	0.1173733590808959	0.1815294434646594
ACH-000329	CCFSTTG1	CNS/Brain	Adult-Type Diffuse Glioma	ASTR	brain lower grade glioma	1.4268270232158753	0.1336908011369541	-0.4883433335292163	0.0197310096523934	-0.1720652574177772	-0.0845064289390339	-0.0996941596030586	-0.1417103711692996	0.1116907401089391	0.01302136180894	0.0353462378971194	-0.7984258289767192	-0.068896686249107	-0.1100726561054119	0.0168335526968767	-0.1279334124045486	-0.0948151613453055	-0.221558954928861	-0.1279516610192268	0.063240455438093	-0.0444564975255529	0.0563661307019513
ACH-000330	EFM19	Breast	Invasive Breast Carcinoma	IDC	breast invasive carcinoma	1.6357488697694451	0.11314226450835	-0.5070228045082478	-0.0626018824945595	0.3949973251478728	-0.0885293958110794	0.0760645546399396	-0.0550047275651074	0.1267348251313164	-0.0760683458177279	-0.1737849327324218	-1.557755338982822	-1.5046951387281016	0.0640158712676782	-0.1825951798133373	-0.129151652106549	-0.2807629445824149	0.1151246843126756	-0.0494625606226137	-0.0584040729264566	0.132424401400063	0.1697912721943728
ACH-000331	ISTMES2	Pleura	Pleural Mesothelioma	PLEMESO	mesothelioma	1.576214441583399	0.1065341610220124	-1.004841264217449	-0.2780289614497712	-0.1789522452364294	0.1669447504374039	-0.1185360206529755	-0.1113062578248022	0.1960936828695101	0.0806670058157885	0.0005722018999252	-2.2470432064742494	-0.2094449191706308	0.0365676599409519	0.0287698196554155	-0.2691194997417796	-0.675552630536786	-0.3075209305607539	-0.2136180290359695	0.037892438741646	-0.0468032291189142	0.1806441890486143
ACH-000332	YAPC	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	0.144792108463988	-0.6896919936844947	0.2852393578005702	-0.0257832069732566	-0.0296337256811484	0.0812676977722342	-0.0637504529883568	0.149356326286307	0.0285833157007823	0.0381512729806097	-2.739892741942348	-0.3149523638832527	0.1002790266338744	-0.0582030356357378	-0.2219460248074488	-0.1420683609805504	-0.0989300624587658	0.0174441177646797	0.0202983703518147	-0.0486852319229217	0.1769235589506261
ACH-000334	DB	Lymphoid	Mature B-Cell Neoplasms	DLBCLNOS	diffuse large B-cell lymphoma	1.562464719239404	-0.0805532571271624	-0.9257595477887588	-0.6075476371429538	-0.0738726204486178	0.054205450174676	0.1777456615297349	0.2578922258865755	0.1129395972567834	0.3107621816424962	0.0504698988343335	-2.930198802133099	-0.3028329195525941	0.2181649144905764	-0.0442375075375943	-0.1909181005007295	-0.2293303777226669	-0.2159267391239687	-0.1355583553247261	0.1649925529839054	-0.1021332888622668	-0.0262250505798123
ACH-000335	MSTO211H	Pleura	Pleural Mesothelioma	PLBMESO	mesothelioma	1.576214441583399	0.1323613189027774	-0.2024505978054586	0.1221799201583491	-0.0599240959891876	0.0649905412450594	0.2219419547068801	-0.1381222455008723	0.1069932519668161	-0.0504524923389467	0.0738126170395611	-1.6182734992038172	-0.081807015811586	0.0699138413269414	-0.1255074925818803	-0.0984454777943999	-0.0956056331613259	-0.0800831359034688	-0.1265832487913618	0.0590771286001061	-0.0460568585558753	0.0828721542792749
ACH-000336	OCIAML3	Myeloid	Acute Myeloid Leukemia	AML	acute myeloid leukemia	1.631754677029301	-0.0213789041174636	-0.9849094578195796	-0.1563996298133365	-0.0829785470388906	0.1188518955274863	-0.0148885693426194	-0.1694420455827748	-0.0885372665304016	0.1436312083077602	0.3061277286721128	-3.222300951496461	-1.2201198274375278	-0.005825138894711	0.0247930335595607	-0.0450985825837942	-0.0521877851755993	-0.154405666767902	-0.1873358106798599	-0.0138877629862343	-0.2545180175323195	0.0716352035013105
ACH-000337	NCIH3122	Lung	Non-Small Cell Lung Cancer	LUAD	lung adenocarcinoma	1.4273774475579395	0.1182445412385616	-0.6311636143010406	-0.1069636467246343	0.0535257120221206	0.0858878930216606	-0.0176317497918059	0.0614771338136709	0.2840448856119365	0.0427324447479873	-0.0504379586280326	-2.527273688744227	-1.103853359798422	-0.2646492082328785	-0.2571567271061895	-0.1310633234535617	-0.1242374048916865	-0.3340149477483087	-0.128869391759615	-0.0228346978584566	-0.3795465925923392	0.0450557369169527
ACH-000338	SR786	Lymphoid	Mature T and NK Neoplasms	ALCLALKP	diffuse large B-cell lymphoma	1.562464719239404	-0.2538719546610404	-0.4269345364854595	-0.1178820729593741	0.1072147720782536	0.1428071138409131	-0.1970011588689924	-0.0497963756260054	0.3295668357119988	0.0982709212667538	0.0491619026765755	-2.3563889747429343	-0.3717768258898505	0.0069681497338008	-0.050639699115896	-0.2725270946973455	-0.186691660634518	-0.5093379533850723	0.2351503617182034	0.126884000386368	0.1219117469521828	-0.0065745377011046
ACH-000339	HCC461	Lung	Non-Small Cell Lung Cancer	LUAD	lung adenocarcinoma	1.4273774475579395	0.2437654315916639	-0.4710461456011728	0.2781788986268695	0.0126204357466235	-0.0497316001442737	-0.048307612040438	0.042477855009633	0.1362489621782958	-0.1085256207542058	-0.0042023345996185	-1.8632084326864988	-1.0705777384921893	0.0989039336012477	-0.0135678097467898	-0.1371896996701824	-0.0456581749830227	-0.0376079260181427	-0.0843379924746488	-0.0294468864346147	-0.0889489787127744	-0.0111496872782709
ACH-000341	SKNFI	Peripheral Nervous System	Neuroblastoma	NBL	pheochromocytoma & paraganglioma	1.3768230067352456	0.0350646410469829	-0.5545308272275853	-0.0946491673157705	-0.1075197727575867	0.1428825487024282	-0.021839115209494	-0.0408564698355401	0.0468350933953165	-0.1365122406205977	-0.0345556664272713	-0.4462402318429372	-0.03993842474022	0.0353308484454573	0.0966326989238035	-0.1424619139801856	-0.0096187180248396	-0.0859316477348855	-0.1869826903426837	0.0414970788945138	0.0704092927084784	0.1574861260713003
ACH-000343	NCIH522	Lung	Non-Small Cell Lung Cancer	LUAD	lung adenocarcinoma	1.4273774475579395	-0.0468605493475991	-0.7594884988317745	-0.2433904939868238	-0.1101088063259092	-0.091748739974883	0.2336552720883828	-0.0135628707673728	0.1395547682287601	-0.0235663343730378	0.0388268499203238	-1.2289280605522008	-0.232187488033883	-0.2078267398171235	-0.1451591035612109	-0.1005798579359051	-0.0792685502042987	0.1304871160321851	-0.0218973699546516	0.0313747838555311	-0.1169344708546574	0.1094252264713079
ACH-000344	SNU668	Esophagus/Stomach	Esophagogastric Adenocarcinoma	DSTAD	esophageal carcinoma	1.575517189252337	0.0565402548303812	-0.7054160184539495	-0.0440412252827493	-0.0315340366584406	-0.1131932246663505	0.0690672880055819	0.0681385246034285	-0.0266508792107916	-0.0300256832270288	0.1465063072936008	-2.5016802740199875	0.1191554028376448	-0.0062846482545241	0.0985690346317529	-0.1849047170175242	-0.0494416782251647	-0.3155514481879268	-0.0366723416446847	0.0808369868252988	0.0241704340105165	0.0482304779113029
ACH-000345	KPNRTBM1	Peripheral Nervous System	Neuroblastoma	NBL	pheochromocytoma & paraganglioma	1.3768230067352456	0.354211235223988	-0.6728476447245396	-0.0109864973955845	-0.0119770760544033	-0.2433392128397399	-0.1612577986352874	-0.2179097058351898	0.0641115823292619	-0.0407408656463604	0.2891037963876278	-1.9324790271229488	-0.901515374312048	0.0965841127787688	0.001414422254111	-0.1606663944239093	-0.6067349388339116	-0.0382577872884039	0.6857661651323077	-0.0273268149911082	-0.3320613518430286	0.1990784284219328
ACH-000346	JVM3	Lymphoid	Mature B-Cell Neoplasms	BPLL	diffuse large B-cell lymphoma	1.562464719239404	0.2066636691275084	-0.3722807584521065	-0.3310117410879157	-0.1844927107491235	0.0450490364900089	0.0670798477089725	-0.1784945415661994	-0.1597810945303961	0.062979624657132	0.3499675525551362	-2.268676188101491	-0.872066670439513	0.0556012166841845	-0.0376779939505853	-0.3024636938864906	-0.1849506098181918	0.0797161112126037	0.3437088063937664	0.0610848913865388	-0.3376435074745419	0.0500222788143438
ACH-000348	RPMI7951	Skin	Melanoma	MEL	skin cutaneous melanoma	1.6404157471292853	0.0083149115862592	-0.6071544656375408	0.0007118096775728	0.1446030912279893	-0.0315547762317934	-0.0706432072041364	0.0322786302464981	0.1411122075533679	0.2060668635550113	0.0807201210753028	-1.1828152294086498	-0.3079702184153625	0.0139791794232328	-0.0656890196514304	-0.2047386749268794	-0.3184873101604915	-0.1064102616163996	0.012270437415319	0.0223517920473366	0.0996994166253639	0.1696209030915553
ACH-000350	COLO678	Bowel	Colorectal Adenocarcinoma	COAD	colon adenocarcinoma	1.6297219961170546	0.0149278411380787	-0.4997739082432203	0.0628363230330837	0.0423072854747449	0.0162917247966257	0.0198059259803814	0.0033460158901756	0.1515132783410057	-0.1005029815974395	-0.0129503238642723	-1.3999727846143126	-0.2342181448638187	-0.0945906558334431	-0.0220073921034215	-0.0437117001488218	0.0715249837354585	-0.0239197602455468	-0.0865998872961533	-0.0341983770755806	-0.1900763434779151	0.1014634462910471
ACH-000352	HCC1428	Breast	Invasive Breast Carcinoma	BRCA	breast invasive carcinoma	1.6357488697694451	-0.0065707271359551	-0.7609415896724844	-0.0537853525705193	0.1671030044707358	0.0366079238795663	-0.0522834976058191	-0.1986187400619781	0.257513448869671	0.0382289396388772	-0.0842786359103879	-2.3195540212544845	-0.8871240567760741	-0.02733207840096	-0.1563925144178162	0.1064091918287559	-0.2217268934644273	-0.3040440815224658	-0.0050859490741838	-0.0337556064335171	-0.0192264210422964	0.1918512820110054
ACH-000354	CAPAN1	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	0.19473924347458	-0.3037195498271806	0.1932224731418471	-0.2530291171563841	-0.1170887125876294	0.2421872120392623	0.094155953745133	0.0643160219058272	-0.4728361001680864	-0.0575046252129734	-2.104617076003437	-0.7691072777883994	0.0104221400954478	-0.2513877496225053	-0.049929267887029	0.016876844067713	0.1230057674968189	-0.2131079317665516	0.2126230674712197	0.0768462254303638	0.0656495106551861
ACH-000355	NCIH82	Lung	Lung Neuroendocrine Tumor	SCLC	lung adenocarcinoma	1.4273774475579395	-0.0007274949068774	-0.4612525244777884	-0.1897448800738908	-0.2878989648258496	-0.1274592113791365	-0.1197195163687268	0.0845310535892114	0.1614255288297795	-0.104920375128744	0.1668987816480322	-2.0783128484104285	-0.7160726122927803	-0.289009367003884	0.1778319746506949	-0.2276187405961013	0.0980984972067149	-0.0682782632878525	0.1010168818063933	0.021277112213944	-0.1706602241045811	0.2118176814660277
ACH-000356	MKN45	Esophagus/Stomach	Esophagogastric Adenocarcinoma	DSTAD	esophageal carcinoma	1.575517189252337	0.0016921825164082	-0.6114692984095962	-0.00375868830126	0.0979610737844319	-0.1385672936605891	-0.0453989772958903	-0.0120198316635892	0.2911583295665876	-0.119671963261555	-0.0869637341175615	-1.8498132330613937	-0.1784998129486826	0.0201464310017687	-0.048272179570312	-0.2323938625839091	0.1004033220522198	-0.0028110870327743	-0.1486736975725361	-0.0481440068334422	0.1682032686696441	0.2067487445043024
ACH-000361	SKHEP1	Liver	Hepatocellular Carcinoma	HCC	liver hepatocellular carcinoma	1.348589618399393	-0.2770406330308732	-0.2292886214969546	0.4612466422344283	0.0783785917767343	0.1593510998445849	0.1837454085603719	0.1604336274865375	0.2386072489967092	0.1088005385300318	-0.0018372239669298	-1.0656642244126249	-0.3453540234767229	-0.0475914799742873	-0.1315295968808473	-0.2100413779047819	-0.1267137346953039	0.0393017475833972	-0.2088586486468257	-0.0788794854341715	-0.2326131839838367	0.1534193361927793
ACH-000362	MOLM13	Myeloid	Acute Myeloid Leukemia	AML	acute myeloid leukemia	1.631754677029301	0.1522255091185382	-0.6021674151172949	-0.0643855028721077	-0.0118330540914905	0.0004042975238369	-0.0542956183316128	0.0537550939330713	0.0949475671745498	-0.0693869377004819	-0.0229223809853498	-3.3201860469986477	-1.3142509668160836	-0.0907990781124818	-0.2189561953441222	0.0665037128250965	-0.109996923691554	-0.2072851088571891	-0.1177497872799975	-0.2806119742965322	-0.0059856437136442	0.0754190000872009
ACH-000363	SKMM2	Lymphoid	Mature B-Cell Neoplasms	PCM	diffuse large B-cell lymphoma	1.562464719239404	0.1251575819329856	-0.6983819972747081	-0.5733741685486823	-0.0121159690793154	-0.0512173354295461	0.1113546791106239	-0.1205992718429541	0.2622018350853612	0.0497159687008554	0.1019433058271815	-2.854430721333477	-1.4096397714692797	0.0601898564683522	-0.187798787292658	-0.0887738195484981	0.0089102929054046	-0.0996755702294138	-0.0352845255829263	0.12963039516502	-0.023738157529337	0.2184297417060124
ACH-000365	SUDHL4	Lymphoid	Mature B-Cell Neoplasms	DLBCLNOS	diffuse large B-cell lymphoma	1.562464719239404	-0.0240008284674145	-0.7133320384725514	-0.806575072275688	0.0018024569805518	-0.0534816124517818	0.1336984305285217	-0.1102742540463117	0.0721761187521211	-0.0034644102853123	-0.3894062447559397	-3.170955926827517	-0.9060408292418994	-0.0793084855597457	-0.2147681484172687	-0.1294503419986154	-0.1431701346920821	-0.0955057972085742	-0.0837954437998867	-0.0645345506864689	0.052294870264261	0.1392663308282039
ACH-000366	SKNDZ	Peripheral Nervous System	Neuroblastoma	NBL	pheochromocytoma & paraganglioma	1.3768230067352456	0.1617644598447374	-0.4096073158700462	-0.1208504920692782	-0.0186016793750281	0.1509980487755958	-0.0943938458603054	-0.1072154039840115	0.2592987873695399	0.0425145746933497	-0.0083425691536556	0.0219342942619056	-0.1461013728505937	0.0870712311466576	-0.1808150834470859	-0.2112155562091872	-0.0621251839584414	0.0479571015923921	-0.2379871258312615	0.0733114405436139	0.0492322737722233	0.0057114503501483
ACH-000367	NCIH226	Pleura	Pleural Mesothelioma	PLEMESO	mesothelioma	1.576214441583399	0.1096668414956891	-0.4913747965298571	-0.4846591702989015	-0.0997701874844864	0.1567576604180669	-0.0703192503422707	0.1114811382966856	0.0105499982974881	0.2358458408226779	0.1420546031773056	-1.8552592798354144	-0.7304222586716305	-0.0305673413985815	0.0555451015287133	-0.580765400354565	-0.031736753301132	-0.1888591200918298	-0.1242423732090585	-0.2393581177706667	0.1053933792755185	0.1979965299684108
ACH-000368	SNU1105	CNS/Brain	Adult-Type Diffuse Glioma	GB	brain lower grade glioma	1.4268270232158753	0.1331113202999307	-0.3851008243577324	0.3693832640854255	0.1004459494099538	-0.1062134083993643	-0.2843105994501141	-0.2373497785125949	0.0574475750303662	-0.0038153526669529	0.038672861072588	-1.6450912188041824	-0.2891153599774703	0.0358736567719471	0.018549874827241	0.0181216712175322	-0.1912260744342832	-0.0990409015127784	-0.0999909433421896	0.1397125413166752	0.097581121667206	0.1877461482354703
ACH-000370	SNU626	CNS/Brain	Adult-Type Diffuse Glioma	GB	brain lower grade glioma	1.4268270232158753	0.1599050734364231	-0.7538394416747246	0.0189406033679509	0.1643189310852755	-0.0394510586792006	0.0409548703753843	0.0984956342466432	0.047805072603829	-0.0899416714852994	0.2725381948241128	-1.495970652625725	-0.5778273648800418	-0.0909758474541216	0.0544683993882047	-0.1409262163423372	-0.2427573339869534	-0.1068373332068137	-0.3270118500796135	-0.2039545862610879	-0.123595519045032	0.0781454506612076
ACH-000371	RL	Lymphoid	Mature B-Cell Neoplasms	DLBCLNOS	diffuse large B-cell lymphoma	1.562464719239404	-0.1491169026899477	-0.6094327652564528	-0.6663742424703096	0.0979850268743331	0.0181930271775565	0.0052328936563206	-0.0308443889994589	0.1662795653568628	-0.043603109337915	-0.001762834175248	-2.5939813657741704	-0.959172497606472	-0.0994758102725767	0.0073872487479432	-0.2532888982334174	0.1055113671735344	-0.0966167575903216	-0.3308507749752426	0.1244409554626843	0.1891479059964197	0.0186266489206535
ACH-000373	SKM1	Myeloid	Acute Myeloid Leukemia	AML	acute myeloid leukemia	1.631754677029301	0.4467010235156561	-0.1186670487163836	0.0840566755453908	-0.0747285450950831	0.0089696594618433	-0.4263852353874635	-0.5695294596133016	0.1477109113830221	0.1682083308861358	0.0792724130303173	-2.147272633786273	-0.8626068161456257	0.0848704608110628	-0.2551866239771335	-0.1904516618014351	0.1260374802734797	-0.0949663848438946	0.0686418038106621	0.9031247632332676	0.2149411606956498	0.2474652435589383
ACH-000374	HCC1143	Breast	Invasive Breast Carcinoma	IDC	breast invasive carcinoma	1.6357488697694451	0.1472692445061127	-0.4204887158993432	0.2469165828098614	0.0816192750561601	-0.093440381475904	-0.0557353952412901	0.0467035515961971	0.2957290024261108	0.0378843576873626	-0.0097209030514263	-1.4716939723433278	-0.344223740380062	-0.0614097186207495	-0.2490082470592159	-0.2243006640630626	-0.1480906895879016	0.1491061964497274	-0.0108422615910823	0.0572204814753435	0.1066858015666621	0.0485715735620072
ACH-000375	G402	Kidney	Rhabdoid Cancer	MRT	kidney clear cell carcinoma	1.429984759980122	-9.472283696859708e-05	-0.4909683536502333	-0.4906230431266008	-0.126963132490214	-0.2298440518299119	-0.2206195588702428	0.0572115164676225	0.2721706990831978	-0.2143896067912368	0.0744443059543627	-1.512843939121887	-0.751145572880421	-0.0285625375923545	-0.0362843828983485	-0.2936545868080032	-0.0276566264194414	-0.0648869932021452	0.2363270888806905	0.1138880395699825	-0.3219392607874327	0.142703652516939
ACH-000376	SF295	CNS/Brain	Adult-Type Diffuse Glioma	GB	brain lower grade glioma	1.4268270232158753	0.0266324845716193	-0.9612749315309016	-0.0140285525643858	-0.0532281252815844	-0.0983971424721198	0.1258833729744587	-0.0533037128882758	0.1279662785176774	-0.0302627749514625	-0.0162595642534648	-2.6917518443998225	-0.202758161622322	-0.0802148195605141	-0.0151489452705663	-0.0221052908824165	0.0217853815881151	-0.0125773517378005	-0.1745185734056431	0.0337233488002386	-0.0005032003768191	0.0144940857856375
ACH-000378	NCIH647	Lung	Non-Small Cell Lung Cancer	LUAS	lung adenocarcinoma	1.4273774475579395	0.0815838040838069	-0.7090724008087481	0.0590134096165604	-0.1927476193116939	0.3336463992031686	-0.2282104414712674	0.0218354537194294	0.2248648869830133	0.007848516562924	0.1111826998370922	-2.57809792280187	-0.2756839506324928	-0.1320832635055863	-0.0804552869463615	-0.3748559347625151	-0.7713400883797421	-0.2400373889134106	0.0214096339570301	0.1530665450120129	-0.1546878322035091	0.3577435355882704
ACH-000381	T84	Bowel	Colorectal Adenocarcinoma	COAD	colon adenocarcinoma	1.6297219961170546	0.1254486565321426	-0.5731953798194678	-0.1226735701641162	0.4218460219275171	0.035491744447049	0.0953152496886172	-0.181616292802857	0.1455372551689416	-0.0459035954522473	-0.0122323095511751	-1.8170647492947505	-0.4146606158568451	0.0409585544107774	-0.3599293992774197	-0.1833001232058972	-0.0315578984919137	-0.0688855266662703	-0.1012445128692506	-0.0405818729708797	0.1354972075291618	0.0943491779541906
ACH-000383	OE33	Esophagus/Stomach	Esophagogastric Adenocarcinoma	ESCA	esophageal carcinoma	1.575517189252337	0.1219950298305034	-0.4281925804887744	-0.1957319631503148	-0.121326203399145	0.0609157941837457	0.0466623992311004	-0.0698832793396676	0.1761416518189691	0.0981437897741832	0.0636177749407549	-2.605310542831723	-0.9890805768552582	0.0983341688382685	-0.1147557794001471	-0.2219301711639981	-0.0964473510445003	-0.0445174104079531	-0.1116955595722632	-0.0581261730890257	0.0453710562605857	0.0305093413381939
ACH-000385	SKRC52	Kidney	Renal Cell Carcinoma	RCC	kidney clear cell carcinoma	1.429984759980122	0.3259239180677158	-0.5832310228400274	0.0363932116609341	0.0369503579073323	0.0341633915333648	-0.196153187327674	-0.2579128703099721	0.263742082122741	-0.2333690088353665	-0.1819347663581555	-2.35481807414702	-0.0844719192819029	-0.2839820736859769	0.0409757152207193	-0.1319547061929132	-0.2894045190332664	-0.3051228736565152	-0.1446879205090593	0.0879417654574165	0.1123003000853947	0.2704360732241053
ACH-000387	TF1	Myeloid	Acute Myeloid Leukemia	AMLNOS	acute myeloid leukemia	1.631754677029301	-0.0175263054965233	-0.6378690531714587	-0.0311646676028684	0.1337712164670838	0.0277803963112548	-0.3843811921789556	-0.321698423846686	-1.4900871696321012	-0.0346505183319514	0.0727453446763381	-3.3250063337390703	-1.0652409828104443	-0.1832196915970819	-0.188866273578457	-0.1007416075595809	-0.0325653147911566	-0.0900336714592078	-0.1773429861672964	0.0140983378551995	-0.0314572469945751	0.126001237578258
