family	model	split_name	n	n_pos	prevalence	AUPRC	AUROC	Brier	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	ECE	subset
v1_pu_ranking	pairwise_positive_over_unlabeled	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.06829581762133853	0.5421107727445755	0.2980523451840181	0.0	0.0	0.0	0.0	0.0	0.0	0.4349800247893578	all_rows
v1_source_bias_corrected	source_balanced_rf	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.06642659725955896	0.5601446516939474	0.15647024576415666	0.0	0.0	0.0	0.0	0.0	0.0	0.30697690403033534	all_rows
v1_source_bias_corrected	source_balanced_rf_train_prior_calibrated	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.06642659725955896	0.5601446516939474	0.2455044611348843	0.0	0.0	0.0	0.0	0.0	0.0	0.42765793417221104	all_rows
v1_pu_ranking	pu_logistic_weighted	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.2703650210084033	0.7401960784313726	0.5621263108832265	0.2	0.25	15.5	0.1	0.25	7.75	0.7259307730839288	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.18672438672438674	0.9616013071895425	0.02252947284273701	0.2	0.25	15.5	0.2	0.5	15.5	0.022531647119514255	all_rows
v1_pu_ranking	pairwise_positive_over_unlabeled	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.15093921672869043	0.7973856209150326	0.2017323341592876	0.2	0.25	15.5	0.1	0.25	7.75	0.3980215306518997	all_rows
v1_source_bias_corrected	source_balanced_rf	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.14266459294309883	0.6936274509803922	0.17315105003966977	0.2	0.25	15.5	0.1	0.25	7.75	0.3988240070198797	all_rows
v1_source_bias_corrected	source_balanced_rf_train_prior_calibrated	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.14266459294309883	0.6936274509803922	0.2261449858033031	0.2	0.25	15.5	0.1	0.25	7.75	0.46039727312072143	all_rows
v1_source_bias_corrected	source_balanced_plus_pu_rf	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.02463924963924964	0.6633986928104575	0.6054059933010371	0.0	0.0	0.0	0.0	0.0	0.0	0.7692127269905971	all_rows
v1_source_bias_corrected	source_balanced_plus_pu_rf_train_prior_calibrated	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.02463924963924964	0.6633986928104575	0.6677120226560389	0.0	0.0	0.0	0.0	0.0	0.0	0.8088890489640033	all_rows
v1_pu_ranking	bagging_pu_rf	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.023187559592029353	0.6642156862745098	0.24418854093518266	0.0	0.0	0.0	0.0	0.0	0.0	0.4785928041451383	all_rows
v1_source_bias_corrected	pu_weighted_rf	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.022947539230746064	0.6666666666666667	0.6639933206527584	0.0	0.0	0.0	0.0	0.0	0.0	0.8063010008027194	all_rows
v1_source_bias_corrected	pu_weighted_rf_train_prior_calibrated	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.022947539230746064	0.6666666666666667	0.7197898660836091	0.0	0.0	0.0	0.0	0.0	0.0	0.8404112478578553	all_rows
v1_pu_ranking	positive_only_centroid	source_heldout_TESLA_mmc7_validation	310	4	0.012903225806451613	0.013985760035101985	0.42728758169934644	0.021585487177954752	0.0	0.0	0.0	0.0	0.0	0.0	0.0925415755521858	all_rows
v1_pu_ranking	positive_only_centroid	study_heldout	9	5	0.5555555555555556	0.8261904761904761	0.75	0.45846909668178143	0.6	0.6	1.0799999999999998	0.5555555555555556	1.0	1.0	0.46458519169074614	all_rows
v1_pu_ranking	pu_logistic_weighted	study_heldout	9	5	0.5555555555555556	0.7611111111111111	0.5499999999999999	0.33517458496950614	0.6	0.6	1.0799999999999998	0.5555555555555556	1.0	1.0	0.35875544107308843	all_rows
v0_reference	v0_C_counterfactual_RF	study_heldout	9	5	0.5555555555555556	0.711111111111111	0.45000000000000007	0.3117232712035904	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.3488268836405829	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	study_heldout	9	5	0.5555555555555556	0.7100000000000001	0.75	0.5154203440434892	0.8	0.8	1.44	0.5555555555555556	1.0	1.0	0.5221125649414243	all_rows
v1_pu_ranking	pairwise_positive_over_unlabeled	study_heldout	9	5	0.5555555555555556	0.6944444444444444	0.49999999999999994	0.33143165015645715	0.6	0.6	1.0799999999999998	0.5555555555555556	1.0	1.0	0.42485932221364303	all_rows
v0_reference	v0_Structure_baseline_RF	study_heldout	9	5	0.5555555555555556	0.6592857142857143	0.5	0.27769143910467514	0.6	0.6	1.0799999999999998	0.5555555555555556	1.0	1.0	0.2516779154823207	all_rows
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	study_heldout	9	5	0.5555555555555556	0.6253968253968254	0.4	0.28304233702292597	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.24119762386336047	all_rows
v1_pu_ranking	bagging_pu_rf	study_heldout	9	5	0.5555555555555556	0.6053968253968254	0.35000000000000003	0.28394249019738704	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.3196935723036311	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_quantum	study_heldout	9	5	0.5555555555555556	0.5968253968253969	0.30000000000000004	0.31676001180978275	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.2853179807699438	all_rows
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	study_heldout	9	5	0.5555555555555556	0.5768253968253969	0.25	0.3179100478941607	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.3718111685537866	all_rows
v1_gated_moe	nested_learned_gate_C_QK_structure	study_heldout	9	5	0.5555555555555556	0.5634920634920635	0.2	0.2830003618638317	0.2	0.2	0.36	0.5555555555555556	1.0	1.0	0.38862789525197067	all_rows
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	study_heldout	9	5	0.5555555555555556	0.5634920634920635	0.2	0.2830003618638317	0.2	0.2	0.36	0.5555555555555556	1.0	1.0	0.38862789525197067	all_rows
v1_gated_moe	rule_gated_C_QK_structure	study_heldout	9	5	0.5555555555555556	0.5634920634920635	0.2	0.2971933827099692	0.2	0.2	0.36	0.5555555555555556	1.0	1.0	0.5335173869613994	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	study_heldout	9	5	0.5555555555555556	0.49682539682539684	0.25	0.32350689324546317	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.2534937916295968	all_rows
v0_reference	v0_QK_quantum_only_fallback	study_heldout	89	21	0.23595505617977527	0.211449849879249	0.44467787114845936	0.3122322898186156	0.0	0.0	0.0	0.1	0.047619047619047616	0.42380952380952386	0.332155218246987	all_rows
v0_reference	v0_QK_no_anchor_fallback	study_heldout	89	21	0.23595505617977527	0.20054538415213063	0.3536414565826331	0.35052241489879976	0.2	0.047619047619047616	0.8476190476190477	0.2	0.09523809523809523	0.8476190476190477	0.3878446045151477	all_rows
v0_reference	v0_C_counterfactual_RF	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.43011377406587614	0.6857585139318885	0.1787478111385551	0.6	0.15789473684210525	2.7473684210526312	0.5	0.2631578947368421	2.289473684210526		retrieval_clean_only
v0_reference	v0_C_counterfactual_RF	hla_stratified_group_5fold	89	21	0.23595505617977527	0.5054898858953569	0.7170868347338936	0.17952311779249258	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v0_reference	v0_C_counterfactual_RF	hla_supertype_heldout	72	15	0.20833333333333334	0.47788422169988354	0.7473684210526316	0.17040981132362898	0.4	0.13333333333333333	1.92	0.5	0.3333333333333333	2.4		retrieval_clean_only
v0_reference	v0_C_counterfactual_RF	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.44192608525771365	0.6715686274509804	0.18465416980556554	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v0_reference	v0_C_counterfactual_RF	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.3471024997525253	0.6666767738023044	0.18213404909263625	0.4	0.020618556701030927	1.8020618556701031	0.3	0.030927835051546393	1.3515463917525772		retrieval_clean_only
v0_reference	v0_C_counterfactual_RF	study_heldout	9	5	0.5555555555555556	0.711111111111111	0.45000000000000007	0.3117232712035904	0.4	0.4	0.72	0.5555555555555556	1.0	1.0		retrieval_clean_only
v0_reference	v0_QK_no_anchor_fallback	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.4535908503036028	0.7198142414860681	0.21132369045224328	0.8	0.21052631578947367	3.663157894736842	0.5	0.2631578947368421	2.289473684210526		retrieval_clean_only
v0_reference	v0_QK_no_anchor_fallback	hla_stratified_group_5fold	89	21	0.23595505617977527	0.4250397439572104	0.6659663865546218	0.2239851768705719	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954		retrieval_clean_only
v0_reference	v0_QK_no_anchor_fallback	hla_supertype_heldout	72	15	0.20833333333333334	0.3718070024455509	0.671345029239766	0.2375909159043016	0.2	0.06666666666666667	0.96	0.3	0.2	1.44		retrieval_clean_only
v0_reference	v0_QK_no_anchor_fallback	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.34541012513902647	0.6596638655462185	0.2347270983111011	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954		retrieval_clean_only
v0_reference	v0_QK_no_anchor_fallback	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.3576319588773016	0.625166767738023	0.23405968780249437	0.6	0.030927835051546393	2.7030927835051544	0.5	0.05154639175257732	2.252577319587629		retrieval_clean_only
v0_reference	v0_QK_no_anchor_fallback	study_heldout	89	21	0.23595505617977527	0.20054538415213063	0.3536414565826331	0.35052241489879976	0.2	0.047619047619047616	0.8476190476190477	0.2	0.09523809523809523	0.8476190476190477		retrieval_clean_only
v0_reference	v0_QK_quantum_only_fallback	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.433602218986264	0.6780185758513931	0.23069413457590854	0.6	0.15789473684210525	2.7473684210526312	0.4	0.21052631578947367	1.831578947368421		retrieval_clean_only
v0_reference	v0_QK_quantum_only_fallback	hla_stratified_group_5fold	89	21	0.23595505617977527	0.4269751957694988	0.6533613445378151	0.250139503098153	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v0_reference	v0_QK_quantum_only_fallback	hla_supertype_heldout	72	15	0.20833333333333334	0.4498358183585776	0.6350877192982456	0.2596757510341323	0.6	0.2	2.88	0.4	0.26666666666666666	1.92		retrieval_clean_only
v0_reference	v0_QK_quantum_only_fallback	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.45969501362863086	0.6785714285714286	0.22379807365270774	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v0_reference	v0_QK_quantum_only_fallback	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.3305624901565992	0.6172832019405701	0.2433443266546116	0.4	0.020618556701030927	1.8020618556701031	0.3	0.030927835051546393	1.3515463917525772		retrieval_clean_only
v0_reference	v0_QK_quantum_only_fallback	study_heldout	89	21	0.23595505617977527	0.211449849879249	0.44467787114845936	0.3122322898186156	0.0	0.0	0.0	0.1	0.047619047619047616	0.42380952380952386		retrieval_clean_only
v0_reference	v0_Structure_baseline_RF	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.2665029450063615	0.5688854489164087	0.20601334166577495	0.0	0.0	0.0	0.2	0.10526315789473684	0.9157894736842105		retrieval_clean_only
v0_reference	v0_Structure_baseline_RF	hla_stratified_group_5fold	89	21	0.23595505617977527	0.3720240447453195	0.5441176470588235	0.2028258683070675	0.6	0.14285714285714285	2.5428571428571427	0.3	0.14285714285714285	1.2714285714285714		retrieval_clean_only
v0_reference	v0_Structure_baseline_RF	hla_supertype_heldout	72	15	0.20833333333333334	0.3543034054931048	0.49941520467836253	0.19808845381513784	0.6	0.2	2.88	0.3	0.2	1.44		retrieval_clean_only
v0_reference	v0_Structure_baseline_RF	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.2629160329632081	0.5098039215686274	0.21605487501417908	0.2	0.047619047619047616	0.8476190476190477	0.2	0.09523809523809523	0.8476190476190477		retrieval_clean_only
v0_reference	v0_Structure_baseline_RF	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.252586817758659	0.5493935718617344	0.20869217729379325	0.0	0.0	0.0	0.0	0.0	0.0		retrieval_clean_only
v0_reference	v0_Structure_baseline_RF	study_heldout	9	5	0.5555555555555556	0.6592857142857143	0.5	0.27769143910467514	0.6	0.6	1.0799999999999998	0.5555555555555556	1.0	1.0		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.5725901974608736	0.7492260061919505	0.18300231520636367	1.0	0.2631578947368421	4.578947368421052	0.6	0.3157894736842105	2.7473684210526312		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	hla_stratified_group_5fold	89	21	0.23595505617977527	0.5211785584562283	0.7240896358543417	0.18983474268664546	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	hla_supertype_heldout	72	15	0.20833333333333334	0.4443613039963633	0.7485380116959064	0.19139706513420923	0.6	0.2	2.88	0.4	0.26666666666666666	1.92		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.42671999659288407	0.6953781512605042	0.196059561942747	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.4163407295752596	0.6760157671315948	0.19349572325498962	0.6	0.030927835051546393	2.7030927835051544	0.5	0.05154639175257732	2.252577319587629		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	study_heldout	9	5	0.5555555555555556	0.49682539682539684	0.25	0.32350689324546317	0.4	0.4	0.72	0.5555555555555556	1.0	1.0		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_quantum	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.4797527801481202	0.7236842105263157	0.19000801418005336	0.6	0.15789473684210525	2.7473684210526312	0.7	0.3684210526315789	3.2052631578947364		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_quantum	hla_stratified_group_5fold	89	21	0.23595505617977527	0.4924062359991129	0.7212885154061625	0.197061363499437	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_quantum	hla_supertype_heldout	72	15	0.20833333333333334	0.5152318028436839	0.7134502923976609	0.19633605352594288	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_quantum	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.4999156044384016	0.7282913165266106	0.19170888872686623	0.6	0.14285714285714285	2.5428571428571427	0.8	0.38095238095238093	3.390476190476191		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_quantum	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.4439324601561054	0.6718617343844755	0.1968145557480988	1.0	0.05154639175257732	4.505154639175258	0.8	0.08247422680412371	3.6041237113402063		retrieval_clean_only
v0_reference	v0_fixed_late_fusion_C_QK_quantum	study_heldout	9	5	0.5555555555555556	0.5968253968253969	0.30000000000000004	0.31676001180978275	0.4	0.4	0.72	0.5555555555555556	1.0	1.0		retrieval_clean_only
v1_decoy_focal	decoy_focal_positive_pattern	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.1913557881784839	0.4233746130030959	0.20915188765537981	0.2	0.05263157894736842	0.9157894736842105	0.1	0.05263157894736842	0.45789473684210524		retrieval_clean_only
v1_decoy_focal	decoy_focal_positive_pattern	hla_stratified_group_5fold	89	21	0.23595505617977527	0.2585825050715931	0.5448179271708683	0.21299476144924628	0.2	0.047619047619047616	0.8476190476190477	0.1	0.047619047619047616	0.42380952380952386		retrieval_clean_only
v1_decoy_focal	decoy_focal_positive_pattern	hla_supertype_heldout	72	15	0.20833333333333334	0.3719638143777425	0.5976608187134503	0.17164645565125328	0.4	0.13333333333333333	1.92	0.3	0.2	1.44		retrieval_clean_only
v1_decoy_focal	decoy_focal_positive_pattern	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.28419881225660953	0.5868347338935574	0.2127707594834939	0.2	0.047619047619047616	0.8476190476190477	0.1	0.047619047619047616	0.42380952380952386		retrieval_clean_only
v1_decoy_focal	decoy_focal_positive_pattern	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.20477145126667567	0.458429351121892	0.2091650259291686	0.0	0.0	0.0	0.1	0.010309278350515464	0.4505154639175258		retrieval_clean_only
v1_decoy_focal	decoy_focal_positive_pattern	study_heldout	9	5	0.5555555555555556	0.7100000000000001	0.75	0.5154203440434892	0.8	0.8	1.44	0.5555555555555556	1.0	1.0		retrieval_clean_only
v1_gated_moe	nested_learned_gate_C_QK_structure	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.5659424829308979	0.7685758513931888	0.18199026123016937	0.8	0.21052631578947367	3.663157894736842	0.7	0.3684210526315789	3.2052631578947364		retrieval_clean_only
v1_gated_moe	nested_learned_gate_C_QK_structure	hla_stratified_group_5fold	89	21	0.23595505617977527	0.4538340391509882	0.7710084033613446	0.1931137968357756	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v1_gated_moe	nested_learned_gate_C_QK_structure	hla_supertype_heldout	72	15	0.20833333333333334	0.6116341691171768	0.816374269005848	0.17383178238699903	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4		retrieval_clean_only
v1_gated_moe	nested_learned_gate_C_QK_structure	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.464199630173106	0.6981792717086834	0.18761487468739127	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v1_gated_moe	nested_learned_gate_C_QK_structure	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.41598134206167925	0.7000303214069132	0.18980954398075742	0.6	0.030927835051546393	2.7030927835051544	0.5	0.05154639175257732	2.252577319587629		retrieval_clean_only
v1_gated_moe	nested_learned_gate_C_QK_structure	study_heldout	9	5	0.5555555555555556	0.5634920634920635	0.2	0.2830003618638317	0.2	0.2	0.36	0.5555555555555556	1.0	1.0		retrieval_clean_only
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.48397827656728587	0.7306501547987616	0.18862131562163786	0.6	0.15789473684210525	2.7473684210526312	0.6	0.3157894736842105	2.7473684210526312		retrieval_clean_only
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	hla_stratified_group_5fold	89	21	0.23595505617977527	0.47671168045826073	0.7156862745098039	0.1969073557656832	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	hla_supertype_heldout	72	15	0.20833333333333334	0.49292667895879866	0.7087719298245614	0.1944025092656653	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4		retrieval_clean_only
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.5022381781425612	0.7331932773109244	0.19118057355027562	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.44846826916409666	0.6750758035172832	0.19580594592029565	1.0	0.05154639175257732	4.505154639175258	0.8	0.08247422680412371	3.6041237113402063		retrieval_clean_only
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	study_heldout	9	5	0.5555555555555556	0.5768253968253969	0.25	0.3179100478941607	0.4	0.4	0.72	0.5555555555555556	1.0	1.0		retrieval_clean_only
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.5563651993051035	0.7608359133126934	0.186713785742684	0.8	0.21052631578947367	3.663157894736842	0.6	0.3157894736842105	2.7473684210526312		retrieval_clean_only
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	hla_stratified_group_5fold	89	21	0.23595505617977527	0.5333982427105284	0.7521008403361344	0.1914421301507187	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	hla_supertype_heldout	72	15	0.20833333333333334	0.5104198910047456	0.7192982456140351	0.1904586474900604	0.6	0.2	2.88	0.5	0.3333333333333333	2.4		retrieval_clean_only
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.4315300211234773	0.6981792717086834	0.19041588449384153	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.49834617661377495	0.7248635536688902	0.189159155811908	1.0	0.05154639175257732	4.505154639175258	0.8	0.08247422680412371	3.6041237113402063		retrieval_clean_only
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	study_heldout	9	5	0.5555555555555556	0.5634920634920635	0.2	0.2830003618638317	0.2	0.2	0.36	0.5555555555555556	1.0	1.0		retrieval_clean_only
v1_gated_moe	rule_gated_C_QK_structure	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.6226072329893415	0.7724458204334366	0.181302440913075	0.8	0.21052631578947367	3.663157894736842	0.6	0.3157894736842105	2.7473684210526312		retrieval_clean_only
v1_gated_moe	rule_gated_C_QK_structure	hla_stratified_group_5fold	89	21	0.23595505617977527	0.5304085940851184	0.7626050420168067	0.1884007864910989	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v1_gated_moe	rule_gated_C_QK_structure	hla_supertype_heldout	72	15	0.20833333333333334	0.5369844004785218	0.7461988304093568	0.18591861254654984	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4		retrieval_clean_only
v1_gated_moe	rule_gated_C_QK_structure	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.5137396778236479	0.7170868347338936	0.1860812714954227	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v1_gated_moe	rule_gated_C_QK_structure	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.5147661426375306	0.732413583990297	0.18467707279536358	1.0	0.05154639175257732	4.505154639175258	0.9	0.09278350515463918	4.054639175257732		retrieval_clean_only
v1_gated_moe	rule_gated_C_QK_structure	study_heldout	9	5	0.5555555555555556	0.5634920634920635	0.2	0.2971933827099692	0.2	0.2	0.36	0.5555555555555556	1.0	1.0		retrieval_clean_only
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.4904192645757311	0.5975232198142414	0.211610345690153	1.0	0.2631578947368421	4.578947368421052	0.6	0.3157894736842105	2.7473684210526312		retrieval_clean_only
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	hla_stratified_group_5fold	89	21	0.23595505617977527	0.3102079774723776	0.5511204481792717	0.41701922179459183	0.2	0.047619047619047616	0.8476190476190477	0.3	0.14285714285714285	1.2714285714285714		retrieval_clean_only
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	hla_supertype_heldout	72	15	0.20833333333333334	0.2893847486231954	0.5649122807017544	0.48863691354175326	0.2	0.06666666666666667	0.96	0.1	0.06666666666666667	0.48		retrieval_clean_only
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.4325440110021694	0.6134453781512605	0.22076341192293542	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.42779173835170614	0.5781382656155245	0.21433483217733112	1.0	0.05154639175257732	4.505154639175258	1.0	0.10309278350515463	4.505154639175258		retrieval_clean_only
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	study_heldout	9	5	0.5555555555555556	0.6253968253968254	0.4	0.28304233702292597	0.4	0.4	0.72	0.5555555555555556	1.0	1.0		retrieval_clean_only
v1_pu_ranking	bagging_pu_rf	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.41969643302775395	0.6911764705882353	0.19048046351303957	0.8	0.21052631578947367	3.663157894736842	0.5	0.2631578947368421	2.289473684210526		retrieval_clean_only
v1_pu_ranking	bagging_pu_rf	hla_stratified_group_5fold	89	21	0.23595505617977527	0.515923553057253	0.7415966386554622	0.1896248403316637	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427		retrieval_clean_only
v1_pu_ranking	bagging_pu_rf	hla_supertype_heldout	72	15	0.20833333333333334	0.5162249827902297	0.7859649122807018	0.18218553943565355	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4		retrieval_clean_only
v1_pu_ranking	bagging_pu_rf	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.44101175576807716	0.642156862745098	0.1979504522470885	0.6	0.14285714285714285	2.5428571428571427	0.4	0.19047619047619047	1.6952380952380954		retrieval_clean_only
v1_pu_ranking	bagging_pu_rf	repeated_stratified_5x5_internal	437	97	0.2219679633867277	0.3647574222721138	0.6532747119466343	0.19400379091503453	0.8	0.041237113402061855	3.6041237113402063	0.5	0.05154639175257732	2.252577319587629		retrieval_clean_only
v1_pu_ranking	bagging_pu_rf	study_heldout	9	5	0.5555555555555556	0.6053968253968254	0.35000000000000003	0.28394249019738704	0.4	0.4	0.72	0.5555555555555556	1.0	1.0		retrieval_clean_only
v1_pu_ranking	pairwise_positive_over_unlabeled	exact_peptide_hla_holdout	87	19	0.21839080459770116	0.449550666798424	0.6578947368421053	0.29657198294951387	0.8	0.21052631578947367	3.663157894736842	0.6	0.3157894736842105	2.7473684210526312		retrieval_clean_only
v1_pu_ranking	pairwise_positive_over_unlabeled	hla_stratified_group_5fold	89	21	0.23595505617977527	0.49419303111696683	0.6890756302521007	0.27109961436312474	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
v1_pu_ranking	pairwise_positive_over_unlabeled	hla_supertype_heldout	72	15	0.20833333333333334	0.4828592721089845	0.7625730994152048	0.24213087380095055	0.6	0.2	2.88	0.5	0.3333333333333333	2.4		retrieval_clean_only
v1_pu_ranking	pairwise_positive_over_unlabeled	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.4918194851788524	0.7009803921568627	0.2968701558059917	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619		retrieval_clean_only
