split_name	fold_id	model	sample_id	w_base_C_QK	w_hard_decoy_aux	pattern_reliability	decoy_agreement
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02550	0.9337781203469728	0.06622187965302721	0.75	0.5518489971085602
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02556	0.9340884542543247	0.06591154574567525	0.75	0.5492628812139604
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02570	0.9047524698211683	0.09524753017883174	0.75	0.7937294181569312
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02575	0.9332560731168358	0.06674392688316416	0.75	0.5561993906930347
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02579	0.9217542148547351	0.07824578514526491	0.75	0.6520482095438742
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02586	0.9321407051012838	0.06785929489871628	0.75	0.565494124155969
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02593	0.9241167692767638	0.07588323072323624	0.75	0.6323602560269688
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02594	0.9179444819130299	0.08205551808697013	0.75	0.6837959840580845
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02685	0.9346895036567259	0.06531049634327414	0.75	0.5442541361939512
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02710	0.9282693845675719	0.07173061543242813	0.75	0.5977551286035678
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02713	0.9059125077483767	0.09408749225162331	0.75	0.7840624354301943
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02398	0.9561615029522018	0.04383849704779822	0.75	0.36532080873165185
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02412	0.9250965397650085	0.07490346023499148	0.75	0.6241955019582623
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02415	0.9156831314829046	0.08431686851709543	0.75	0.7026405709757952
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02448	0.9579020432839641	0.04209795671603589	0.75	0.3508163059669658
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02479	0.9357703451390904	0.06422965486090955	0.75	0.5352471238409129
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02512	0.9302319530895213	0.06976804691047866	0.75	0.5814003909206555
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02516	0.9391013583883013	0.06089864161169863	0.75	0.5074886800974886
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02543	0.9183401977264117	0.08165980227358825	0.75	0.6804983522799022
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02555	0.9294308186112029	0.07056918138879713	0.75	0.5880765115733094
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02575	0.9507506675103348	0.04924933248966519	0.75	0.41041110408054327
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02579	0.9390403835579088	0.06095961644209123	0.75	0.5079968036840936
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02584	0.9122556465564083	0.0877443534435917	0.75	0.7312029453632642
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02585	0.927904838793902	0.07209516120609803	0.75	0.600793010050817
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02587	0.9345195449007755	0.06548045509922447	0.75	0.545670459160204
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02590	0.9307987540282026	0.06920124597179746	0.75	0.5766770497649788
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02655	0.9390624141300824	0.06093758586991755	0.75	0.5078132155826462
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02708	0.9191150204903561	0.08088497950964393	0.75	0.6740414959136994
repeated_stratified_5x5_internal	rs_10	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02709	0.9099393793537659	0.09006062064623412	0.75	0.750505172051951
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02396	0.9258695140278164	0.07413048597218369	0.75	0.6177540497681975
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02413	0.9454099825933766	0.05459001740662344	0.75	0.45491681172186205
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02416	0.933113171203652	0.06688682879634802	0.75	0.5573902399695669
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02425	0.9504201300399904	0.049579869960009675	0.75	0.41316558300008066
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02453	0.9331244629619337	0.06687553703806626	0.75	0.5572961419838854
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02460	0.9284421534120261	0.07155784658797397	0.75	0.5963153882331165
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02511	0.9235149924305796	0.07648500756942044	0.75	0.6373750630785037
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02515	0.9450471804892931	0.054952819510706866	0.75	0.4579401625892239
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02563	0.9114319789634666	0.08856802103653334	0.75	0.7380668419711112
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02571	0.9033982991246653	0.09660170087533468	0.75	0.8050141739611223
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02574	0.9005263143542612	0.09947368564573872	0.75	0.828947380381156
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02586	0.9231122689552037	0.07688773104479632	0.75	0.6407310920399694
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02588	0.9055285522045846	0.0944714477954154	0.75	0.7872620649617951
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02589	0.9152791210289601	0.08472087897103982	0.75	0.7060073247586651
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02591	0.9128566967459435	0.08714330325405656	0.75	0.7261941937838047
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02593	0.9182918852141208	0.08170811478587926	0.75	0.6809009565489939
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02594	0.914759251840267	0.08524074815973309	0.75	0.7103395679977758
repeated_stratified_5x5_internal	rs_11	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02660	0.9436226060962228	0.056377393903777176	0.75	0.4698116158648098
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02401	0.9461786668804405	0.05382133311955948	0.75	0.4485111093296623
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02405	0.9234272988939752	0.0765727011060248	0.75	0.6381058425502066
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02419	0.9270951923731031	0.07290480762689684	0.75	0.6075400635574737
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02442	0.9287136007671857	0.07128639923281432	0.75	0.5940533269401194
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02514	0.9180796885493407	0.0819203114506593	0.75	0.6826692620888275
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02517	0.9248643089895126	0.0751356910104874	0.75	0.6261307584207283
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02537	0.9035662749020112	0.09643372509798873	0.75	0.8036143758165728
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02545	0.9093996344189254	0.09060036558107465	0.75	0.7550030465089554
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02550	0.9247439280250097	0.07525607197499032	0.75	0.6271339331249194
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02557	0.9353716522035767	0.06462834779642333	0.75	0.5385695649701945
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02565	0.9262506444245913	0.0737493555754087	0.75	0.6145779631284058
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02567	0.9167081700094517	0.08329182999054832	0.75	0.6940985832545694
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02572	0.939645249033886	0.06035475096611396	0.75	0.5029562580509497
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02577	0.906168685387046	0.09383131461295405	0.75	0.781927621774617
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02581	0.9043381861027722	0.09566181389722783	0.75	0.7971817824768986
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02583	0.9031799572321998	0.09682004276780021	0.75	0.8068336897316685
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02681	0.9230747678963247	0.07692523210367534	0.75	0.6410436008639612
repeated_stratified_5x5_internal	rs_12	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02712	0.9371115811194262	0.06288841888057384	0.75	0.5240701573381153
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02411	0.936964131160632	0.06303586883936801	0.75	0.5252989069947335
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02414	0.9364959658231843	0.06350403417681573	0.75	0.5292002848067978
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02418	0.9240606789229021	0.0759393210770979	0.75	0.6328276756424825
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02421	0.9445743696405925	0.055425630359407514	0.75	0.46188025299506263
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02477	0.938940513529839	0.06105948647016105	0.75	0.5088290539180088
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02478	0.9348695375007477	0.06513046249925229	0.75	0.5427538541604358
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02510	0.9487356457970076	0.05126435420299239	0.75	0.42720295169160327
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02536	0.9134996928048944	0.08650030719510556	0.75	0.7208358932925463
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02538	0.9379187965723796	0.06208120342762038	0.75	0.5173433618968365
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02553	0.941691951913028	0.05830804808697194	0.75	0.48590040072476615
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02559	0.9310382569487892	0.06896174305121083	0.75	0.5746811920934236
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02562	0.9346520664026212	0.06534793359737875	0.75	0.5445661133114896
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02568	0.9223313092119285	0.07766869078807143	0.75	0.6472390899005952
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02569	0.9134565691829025	0.08654343081709744	0.75	0.7211952568091453
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02578	0.9331656976737641	0.06683430232623583	0.75	0.5569525193852986
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02580	0.9199609515094695	0.08003904849053049	0.75	0.6669920707544208
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02685	0.9397001364601275	0.06029986353987246	0.75	0.5024988628322705
repeated_stratified_5x5_internal	rs_13	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02713	0.9252731405570247	0.07472685944297529	0.75	0.6227238286914607
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02424	0.9463479393156005	0.053652060684399566	0.75	0.4471005057033297
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02450	0.9570032988203584	0.042996701179641585	0.75	0.35830584316367986
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02452	0.9561293460955281	0.043870653904471896	0.75	0.3655887825372658
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02458	0.9481612294780073	0.05183877052199275	0.75	0.4319897543499396
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02513	0.9417399255918717	0.05826007440812832	0.75	0.485500620067736
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02518	0.9326748797115885	0.06732512028841152	0.75	0.561042669070096
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02520	0.9069628769126705	0.09303712308732953	0.75	0.7753093590610795
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02544	0.9211263504828463	0.07887364951715368	0.75	0.6572804126429475
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02551	0.9241844143184857	0.07581558568151422	0.75	0.6317965473459519
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02556	0.9356546756115676	0.06434532438843246	0.75	0.5362110365702706
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02561	0.9189951111376019	0.08100488886239814	0.75	0.6750407405199845
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02564	0.9103995628634483	0.08960043713655175	0.75	0.7466703094712646
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02570	0.9128842658578262	0.08711573414217373	0.75	0.7259644511847811
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02573	0.928662423732839	0.07133757626716093	0.75	0.5944798022263411
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02582	0.9199393245406705	0.08006067545932948	0.75	0.6671722954944124
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02592	0.9391570796744217	0.060842920325578254	0.75	0.5070243360464854
repeated_stratified_5x5_internal	rs_14	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02710	0.9518892878805457	0.04811071211945433	0.75	0.40092260099545274
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02401	0.9662330372757083	0.03376696272429171	0.75	0.28139135603576426
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02405	0.9290379849736777	0.07096201502632224	0.75	0.591350125219352
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02414	0.9346817483236262	0.06531825167637384	0.75	0.544318763969782
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02415	0.9431943466921703	0.05680565330782968	0.75	0.47338044423191405
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02416	0.9467763060737885	0.05322369392621154	0.75	0.4435307827184295
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02424	0.9491067474916637	0.050893252508336345	0.75	0.42411043756946953
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02448	0.9483919217882054	0.05160807821179459	0.75	0.4300673184316216
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02460	0.9468379427067222	0.05316205729327782	0.75	0.4430171441106485
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02477	0.9478306175153363	0.05216938248466377	0.75	0.43474485403886476
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02520	0.9050927918328876	0.09490720816711241	0.75	0.7908934013926034
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02543	0.9145385975878806	0.08546140241211936	0.75	0.712178353434328
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02565	0.9363646072046264	0.06363539279537357	0.75	0.5302949399614465
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02569	0.9273227650494018	0.07267723495059825	0.75	0.6056436245883188
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02572	0.9448436782115582	0.055156321788441785	0.75	0.45963601490368156
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02580	0.9347329643599243	0.06526703564007569	0.75	0.5438919636672974
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02584	0.907750968895646	0.09224903110435399	0.75	0.7687419258696166
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02588	0.9131905383042196	0.08680946169578044	0.75	0.7234121807981704
repeated_stratified_5x5_internal	rs_15	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02660	0.9403139984949347	0.059686001505065304	0.75	0.4973833458755442
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02412	0.9378696545721511	0.06213034542784885	0.75	0.5177528785654071
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02418	0.9172743695236258	0.08272563047637414	0.75	0.6893802539697845
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02421	0.9350112994196929	0.0649887005803072	0.75	0.5415725048358934
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02479	0.9314586383185527	0.06854136168144735	0.75	0.5711780140120613
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02513	0.9275250633835754	0.07247493661642451	0.75	0.6039578051368709
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02515	0.9501568538257217	0.049843146174278326	0.75	0.4153595514523194
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02536	0.9122306514782277	0.08776934852177236	0.75	0.7314112376814363
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02553	0.9456680944914003	0.05433190550859964	0.75	0.45276587923833034
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02557	0.9486538660397619	0.051346133960238134	0.75	0.42788444966865113
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02563	0.9018168664646625	0.09818313353533749	0.75	0.8181927794611458
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02570	0.9250619957052295	0.07493800429477046	0.75	0.6244833691230872
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02578	0.9306886662116579	0.06931133378834207	0.75	0.577594448236184
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02586	0.9225963736773872	0.07740362632261276	0.75	0.6450302193551063
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02587	0.9378313987061591	0.062168601293840914	0.75	0.5180716774486743
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02590	0.9277199762918866	0.07228002370811343	0.75	0.6023335309009452
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02709	0.9277820811692767	0.0722179188307233	0.75	0.6018159902560275
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02710	0.9511814089407652	0.048818591059234855	0.75	0.40682159216029046
repeated_stratified_5x5_internal	rs_16	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02712	0.93912858010328	0.06087141989672001	0.75	0.5072618324726668
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02419	0.9391387283542728	0.06086127164572717	0.75	0.5071772637143931
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02442	0.9237221695542572	0.07627783044574275	0.75	0.6356485870478563
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02458	0.9537926260559826	0.04620737394401742	0.75	0.38506144953347854
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02510	0.9351273891643604	0.06487261083563953	0.75	0.5406050902969961
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02517	0.9339932286776916	0.06600677132230834	0.75	0.5500564276859028
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02518	0.9317731678620441	0.06822683213795593	0.75	0.5685569344829661
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02537	0.9195443991925338	0.08045560080746615	0.75	0.670463340062218
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02538	0.9389320625498037	0.06106793745019633	0.75	0.5088994787516361
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02545	0.9214232757560943	0.07857672424390574	0.75	0.6548060353658812
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02551	0.9108355258928278	0.08916447410717222	0.75	0.7430372842264352
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02561	0.9084445502561109	0.09155544974388909	0.75	0.7629620811990757
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02562	0.9306214816075269	0.06937851839247315	0.75	0.5781543199372763
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02574	0.8991882714344644	0.10081172856553551	0.75	0.8400977380461293
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02577	0.9041922636061218	0.09580773639387818	0.75	0.7983978032823182
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02581	0.9005184787478803	0.09948152125211972	0.75	0.8290126771009977
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02582	0.9008945925100794	0.0991054074899206	0.75	0.8258783957493383
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02655	0.9121834439619969	0.08781655603800313	0.75	0.7318046336500261
repeated_stratified_5x5_internal	rs_17	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02713	0.9041849032958078	0.09581509670419215	0.75	0.7984591392016013
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02413	0.9286255179436357	0.07137448205636433	0.75	0.5947873504697028
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02425	0.9499586156759355	0.05004138432406445	0.75	0.4170115360338704
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02452	0.9528385928213388	0.04716140717866125	0.75	0.39301172648884375
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02478	0.9162216728485666	0.08377832715143346	0.75	0.6981527262619456
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02512	0.9306252776869285	0.06937472231307154	0.75	0.5781226859422629
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02516	0.9209969493445582	0.07900305065544175	0.75	0.6583587554620146
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02550	0.9290177701521031	0.07098222984789697	0.75	0.5915185820658081
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02555	0.9210042204926113	0.07899577950738869	0.75	0.6582981625615725
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02556	0.9381032604677361	0.061896739532263975	0.75	0.5158061627688665
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02564	0.9226833407506766	0.07731665924932338	0.75	0.6443054937443615
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02567	0.9322975986631925	0.06770240133680754	0.75	0.5641866778067295
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02568	0.9217874506530458	0.07821254934695421	0.75	0.6517712445579518
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02571	0.9119000206809146	0.0880999793190854	0.75	0.7341664943257118
repeated_stratified_5x5_internal	rs_18	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02573	0.9153763547336323	0.0846236452663677	0.75	0.7051970438863976
