split_name	fold_id	feature_group	inner_val_AUPRC	permuted_AUPRC	delta
repeated_stratified_5x5_internal	rs_14	QK_fixed	0.44963369963369965	0.45476190476190476	-0.00512820512820511
repeated_stratified_5x5_internal	rs_14	structure_geometry	0.44963369963369965	0.4337606837606838	0.015873015873015872
repeated_stratified_5x5_internal	rs_15	C_counterfactual	0.3564194139194139	0.5777777777777777	-0.22135836385836383
repeated_stratified_5x5_internal	rs_15	QK_fixed	0.3564194139194139	0.3395238095238095	0.01689560439560439
repeated_stratified_5x5_internal	rs_15	structure_geometry	0.3564194139194139	0.38596491228070173	-0.029545498361287836
repeated_stratified_5x5_internal	rs_16	C_counterfactual	0.3894871794871795	0.35382352941176476	0.03566365007541472
repeated_stratified_5x5_internal	rs_16	QK_fixed	0.3894871794871795	0.2861538461538462	0.10333333333333328
repeated_stratified_5x5_internal	rs_16	structure_geometry	0.3894871794871795	0.3961538461538462	-0.00666666666666671
repeated_stratified_5x5_internal	rs_17	C_counterfactual	0.5625	0.37555555555555553	0.18694444444444447
repeated_stratified_5x5_internal	rs_17	QK_fixed	0.5625	0.6009523809523809	-0.038452380952380905
repeated_stratified_5x5_internal	rs_17	structure_geometry	0.5625	0.5588235294117647	0.003676470588235281
repeated_stratified_5x5_internal	rs_18	C_counterfactual	0.6635897435897435	0.21512113617376777	0.4484686074159758
repeated_stratified_5x5_internal	rs_18	QK_fixed	0.6635897435897435	0.6885281385281385	-0.024938394938395003
repeated_stratified_5x5_internal	rs_18	structure_geometry	0.6635897435897435	0.7496503496503497	-0.08606060606060617
repeated_stratified_5x5_internal	rs_19	C_counterfactual	0.32259494891073837	0.1882957393483709	0.13429920956236746
repeated_stratified_5x5_internal	rs_19	QK_fixed	0.32259494891073837	0.3396717171717172	-0.017076768260978814
repeated_stratified_5x5_internal	rs_19	structure_geometry	0.32259494891073837	0.42597402597402595	-0.10337907706328758
repeated_stratified_5x5_internal	rs_20	C_counterfactual	0.4708333333333333	0.3915508021390375	0.07928253119429585
repeated_stratified_5x5_internal	rs_20	QK_fixed	0.4708333333333333	0.49631701631701636	-0.02548368298368303
repeated_stratified_5x5_internal	rs_20	structure_geometry	0.4708333333333333	0.46984126984126984	0.0009920634920634885
repeated_stratified_5x5_internal	rs_21	C_counterfactual	0.5709090909090908	0.2847744360902255	0.2861346548188653
repeated_stratified_5x5_internal	rs_21	QK_fixed	0.5709090909090908	0.5633333333333332	0.007575757575757569
repeated_stratified_5x5_internal	rs_21	structure_geometry	0.5709090909090908	0.5403174603174603	0.030591630591630503
repeated_stratified_5x5_internal	rs_22	C_counterfactual	0.4016042780748663	0.22756132756132755	0.17404295051353877
repeated_stratified_5x5_internal	rs_22	QK_fixed	0.4016042780748663	0.41545356604180134	-0.01384928796693502
repeated_stratified_5x5_internal	rs_22	structure_geometry	0.4016042780748663	0.4042358570222347	-0.0026315789473683737
repeated_stratified_5x5_internal	rs_23	C_counterfactual	0.27663003663003666	0.2526984126984127	0.023931623931623958
repeated_stratified_5x5_internal	rs_23	QK_fixed	0.27663003663003666	0.2870286576168929	-0.010398620986856233
repeated_stratified_5x5_internal	rs_23	structure_geometry	0.27663003663003666	0.3259740259740259	-0.04934398934398926
repeated_stratified_5x5_internal	rs_24	C_counterfactual	0.42820512820512824	0.5043650793650793	-0.07615995115995111
repeated_stratified_5x5_internal	rs_24	QK_fixed	0.42820512820512824	0.4240384615384616	0.004166666666666652
repeated_stratified_5x5_internal	rs_24	structure_geometry	0.42820512820512824	0.5126984126984127	-0.08449328449328442
hla_stratified_group_5fold	hla_00	C_counterfactual	0.6088888888888888	0.2283760683760684	0.3805128205128204
hla_stratified_group_5fold	hla_00	QK_fixed	0.6088888888888888	0.6109090909090908	-0.002020202020202033
hla_stratified_group_5fold	hla_00	structure_geometry	0.6088888888888888	0.6676190476190476	-0.058730158730158744
hla_stratified_group_5fold	hla_01	C_counterfactual	0.17456617456617457	0.48333333333333334	-0.30876715876715877
hla_stratified_group_5fold	hla_01	QK_fixed	0.17456617456617457	0.16865079365079366	0.005915380915380908
hla_stratified_group_5fold	hla_01	structure_geometry	0.17456617456617457	0.14715608465608465	0.02741008991008992
hla_stratified_group_5fold	hla_02	C_counterfactual	0.5978711484593837	0.4827272727272727	0.11514387573211099
hla_stratified_group_5fold	hla_02	QK_fixed	0.5978711484593837	0.5055555555555555	0.09231559290382818
hla_stratified_group_5fold	hla_02	structure_geometry	0.5978711484593837	0.5857142857142856	0.012156862745098085
hla_stratified_group_5fold	hla_03	C_counterfactual	0.5005772005772007	0.3092463092463092	0.19133089133089148
hla_stratified_group_5fold	hla_03	QK_fixed	0.5005772005772007	0.45174603174603173	0.04883116883116895
hla_stratified_group_5fold	hla_03	structure_geometry	0.5005772005772007	0.4837121212121212	0.01686507936507947
hla_stratified_group_5fold	hla_04	C_counterfactual	0.6191558441558442	0.40698412698412695	0.2121717171717173
hla_stratified_group_5fold	hla_04	QK_fixed	0.6191558441558442	0.5980952380952381	0.021060606060606113
hla_stratified_group_5fold	hla_04	structure_geometry	0.6191558441558442	0.5155555555555555	0.10360028860028869
hla_supertype_heldout	super_00	C_counterfactual	0.5358333333333334	0.461256038647343	0.07457729468599039
hla_supertype_heldout	super_00	QK_fixed	0.5358333333333334	0.6071428571428572	-0.07130952380952382
hla_supertype_heldout	super_00	structure_geometry	0.5358333333333334	0.5088235294117648	0.027009803921568598
hla_supertype_heldout	super_01	C_counterfactual	0.17456617456617457	0.42499999999999993	-0.25043382543382536
hla_supertype_heldout	super_01	QK_fixed	0.17456617456617457	0.1735042735042735	0.0010619010619010716
hla_supertype_heldout	super_01	structure_geometry	0.17456617456617457	0.15178571428571427	0.022780460280460296
hla_supertype_heldout	super_02	C_counterfactual	0.7773809523809523	0.2614522417153996	0.5159287106655527
hla_supertype_heldout	super_02	QK_fixed	0.7773809523809523	0.7625	0.014880952380952328
hla_supertype_heldout	super_02	structure_geometry	0.7773809523809523	0.6119047619047618	0.16547619047619044
hla_supertype_heldout	super_09	C_counterfactual	0.6088888888888888	0.5388888888888889	0.06999999999999995
hla_supertype_heldout	super_09	QK_fixed	0.6088888888888888	0.6093939393939394	-0.0005050505050505638
hla_supertype_heldout	super_09	structure_geometry	0.6088888888888888	0.5533333333333332	0.05555555555555558
near_peptide_cluster_holdout	near_00	C_counterfactual	0.4337606837606838	0.21267431399010348	0.2210863697705803
near_peptide_cluster_holdout	near_00	QK_fixed	0.4337606837606838	0.42374269005847953	0.010017993702204242
near_peptide_cluster_holdout	near_00	structure_geometry	0.4337606837606838	0.5016666666666667	-0.06790598290598293
near_peptide_cluster_holdout	near_01	C_counterfactual	0.33796703296703295	0.34876822523881346	-0.010801192271780502
near_peptide_cluster_holdout	near_01	QK_fixed	0.33796703296703295	0.37264069264069266	-0.03467365967365971
near_peptide_cluster_holdout	near_01	structure_geometry	0.33796703296703295	0.35465034965034964	-0.016683316683316685
near_peptide_cluster_holdout	near_02	C_counterfactual	0.5777777777777777	0.4920634920634921	0.08571428571428563
near_peptide_cluster_holdout	near_02	QK_fixed	0.5777777777777777	0.516123642439432	0.06165413533834574
near_peptide_cluster_holdout	near_02	structure_geometry	0.5777777777777777	0.44261904761904763	0.1351587301587301
near_peptide_cluster_holdout	near_03	C_counterfactual	0.7595238095238095	0.7116666666666667	0.04785714285714282
near_peptide_cluster_holdout	near_03	QK_fixed	0.7595238095238095	0.8261904761904761	-0.06666666666666665
near_peptide_cluster_holdout	near_03	structure_geometry	0.7595238095238095	0.3634267040149393	0.3960971055088702
near_peptide_cluster_holdout	near_04	C_counterfactual	0.4805860805860806	0.4305860805860806	0.04999999999999999
near_peptide_cluster_holdout	near_04	QK_fixed	0.4805860805860806	0.47641941391941395	0.004166666666666652
near_peptide_cluster_holdout	near_04	structure_geometry	0.4805860805860806	0.49597069597069593	-0.01538461538461533
exact_peptide_hla_holdout	pmhc_00	C_counterfactual	0.393229869545659	0.47417004048582995	-0.08094017094017092
exact_peptide_hla_holdout	pmhc_00	QK_fixed	0.393229869545659	0.37457602339181284	0.018653846153846187
exact_peptide_hla_holdout	pmhc_00	structure_geometry	0.393229869545659	0.45382352941176474	-0.06059365986610571
