split_name	expert	stratum	value	n	mean_score	median_rank_pct	label_rate
near_peptide_cluster_holdout	qk_quantum_only_gamma1	hla_supertype	B08	2	0.44632856466633813	0.5263157894736842	0.5
near_peptide_cluster_holdout	qk_quantum_only_gamma1	hla_supertype	B27	19	0.42492296775206345	0.5882352941176471	0.10526315789473684
near_peptide_cluster_holdout	qk_quantum_only_gamma1	hla_supertype	B35	1	0.7274269104019981	0.11764705882352941	1.0
near_peptide_cluster_holdout	qk_quantum_only_gamma1	hla_supertype	B44	1	0.6311996240774992	0.3157894736842105	1.0
near_peptide_cluster_holdout	qk_quantum_only_gamma1	hla_supertype	C12	1	0.6939960066807752	0.23529411764705882	1.0
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	A01	25	0.4232124849377509	0.2222222222222222	0.4
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	A02	165	0.42152823382002697	0.3333333333333333	0.30303030303030304
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	A03	75	0.3111588471123078	0.6470588235294118	0.06666666666666667
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	A11	10	0.2479977294755519	0.8611111111111112	0.5
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	A24	15	0.37450393699047313	0.5	0.0
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	A26	10	0.3830405043673835	0.3333333333333333	0.0
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	A68	5	0.5522508549990396	0.1111111111111111	1.0
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	B07	20	0.37884783658023313	0.5	0.0
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	B08	10	0.2812998442892724	0.8333333333333333	0.5
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	B27	95	0.2844244690126784	0.7647058823529411	0.10526315789473684
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	B35	5	0.40044489278602236	0.4444444444444444	1.0
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	B44	5	0.5646956640204436	0.1111111111111111	1.0
repeated_stratified_5x5_internal	C_counterfactual_rf	hla_supertype	C12	5	0.5210564989154279	0.05555555555555555	1.0
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	A01	25	0.47329624189011726	0.23529411764705882	0.4
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	A02	165	0.3770529060147346	0.5	0.30303030303030304
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	A03	75	0.3339061468260845	0.6666666666666666	0.06666666666666667
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	A11	10	0.4739130789917623	0.25	0.5
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	A24	15	0.32754739762887114	0.7058823529411765	0.0
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	A26	10	0.48918216404574294	0.22712418300653597	0.0
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	A68	5	0.3647415766735963	0.3888888888888889	1.0
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	B07	20	0.2777446875806774	0.7777777777777778	0.0
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	B08	10	0.5317901702091052	0.16666666666666666	0.5
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	B27	95	0.3726558640787979	0.5555555555555556	0.10526315789473684
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	B35	5	0.3007936511310773	0.6666666666666666	1.0
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	B44	5	0.4761780290896601	0.29411764705882354	1.0
repeated_stratified_5x5_internal	D_structure_geometry_rf	hla_supertype	C12	5	0.3835355528410632	0.5	1.0
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	A01	25	0.43441125212476606	0.3888888888888889	0.4
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	A02	165	0.39195817753633444	0.5	0.30303030303030304
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	A03	75	0.35296038303932686	0.6111111111111112	0.06666666666666667
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	A11	10	0.3236668151357377	0.7222222222222222	0.5
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	A24	15	0.4077900894869133	0.5882352941176471	0.0
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	A26	10	0.3608800221926689	0.6568627450980392	0.0
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	A68	5	0.33813593473600506	0.6111111111111112	1.0
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	B07	20	0.48990386067738034	0.2565359477124183	0.0
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	B08	10	0.3625452986154197	0.6388888888888888	0.5
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	B27	95	0.424598180710707	0.4444444444444444	0.10526315789473684
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	B35	5	0.27508112199215007	0.7222222222222222	1.0
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	B44	5	0.4305539645787168	0.5	1.0
repeated_stratified_5x5_internal	E_quantum_fixed_rf	hla_supertype	C12	5	0.3568591694533448	0.6666666666666666	1.0
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	A01	25	0.43801477186802934	0.16666666666666666	0.4
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	A02	165	0.4035430169160496	0.3333333333333333	0.30303030303030304
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	A03	75	0.2754629306934356	0.7777777777777778	0.06666666666666667
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	A11	10	0.33254909599032	0.5277777777777778	0.5
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	A24	15	0.34586796556440363	0.47058823529411764	0.0
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	A26	10	0.40899920488005675	0.3611111111111111	0.0
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	A68	5	0.509938542356443	0.16666666666666666	1.0
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	B07	20	0.32133630201401386	0.6111111111111112	0.0
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	B08	10	0.295608130232352	0.5555555555555556	0.5
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	B27	95	0.2854070442095566	0.7222222222222222	0.10526315789473684
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	B35	5	0.3356390766226155	0.6666666666666666	1.0
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	B44	5	0.5809393205205131	0.11764705882352941	1.0
repeated_stratified_5x5_internal	F_CROSS_all_rf	hla_supertype	C12	5	0.42825758439495265	0.2777777777777778	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A01	25	0.4578125233849098	0.3888888888888889	0.4
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A02	165	0.45805356357465504	0.3888888888888889	0.30303030303030304
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A03	75	0.36731555204049815	0.6111111111111112	0.06666666666666667
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A11	10	0.3247508519393215	0.75	0.5
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A24	15	0.29267365997870165	0.8333333333333334	0.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A26	10	0.4495626369303011	0.42647058823529416	0.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A68	5	0.4704678284223135	0.2777777777777778	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	B07	20	0.3289044753253248	0.7777777777777778	0.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	B08	10	0.40891932048626495	0.5	0.5
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	B27	95	0.3531805416831081	0.7058823529411765	0.10526315789473684
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	B35	5	0.548687791201497	0.16666666666666666	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	B44	5	0.673875629093956	0.058823529411764705	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	C12	5	0.5014453775601526	0.16666666666666666	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A01	25	0.4243143056991086	0.4444444444444444	0.4
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A02	165	0.4531113166287892	0.3888888888888889	0.30303030303030304
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A03	75	0.39961202094833126	0.6111111111111112	0.06666666666666667
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A11	10	0.24909748833150497	1.0	0.5
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A24	15	0.3536541734590977	0.8333333333333334	0.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A26	10	0.39242163403389013	0.5555555555555556	0.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A68	5	0.5155905464221313	0.2777777777777778	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	B07	20	0.3869716438300336	0.5555555555555556	0.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	B08	10	0.33776735686575377	0.75	0.5
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	B27	95	0.36566832904065155	0.7222222222222222	0.10526315789473684
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	B35	5	0.6264368314168077	0.1111111111111111	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	B44	5	0.5656366974569965	0.2777777777777778	1.0
repeated_stratified_5x5_internal	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	C12	5	0.5641678194108464	0.1111111111111111	1.0
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	A01	25	0.4924125618320687	0.4117647058823529	0.4
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	A02	165	0.49457889332928295	0.5	0.30303030303030304
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	A03	75	0.4234722569686885	0.5	0.06666666666666667
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	A11	10	0.40150397440309094	0.5833333333333334	0.5
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	A24	15	0.21084338296693014	0.8888888888888888	0.0
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	A26	10	0.5160847694932187	0.5718954248366013	0.0
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	A68	5	0.3886848018455876	0.5555555555555556	1.0
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	B07	20	0.2789611140704164	0.8888888888888888	0.0
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	B08	10	0.5365387966832574	0.3888888888888889	0.5
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	B27	95	0.42193661435353785	0.5882352941176471	0.10526315789473684
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	B35	5	0.6969306896169718	0.1111111111111111	1.0
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	B44	5	0.7830555941674688	0.17647058823529413	1.0
repeated_stratified_5x5_internal	qk_no_anchor_gamma1	hla_supertype	C12	5	0.4818342562048775	0.4444444444444444	1.0
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	A01	25	0.4254161264604663	0.6111111111111112	0.4
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	A02	165	0.4846943994375513	0.4444444444444444	0.30303030303030304
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	A03	75	0.4880651947843549	0.4444444444444444	0.06666666666666667
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	A11	10	0.25019724718745795	0.8300653594771241	0.5
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	A24	15	0.33280440992772237	0.7777777777777778	0.0
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	A26	10	0.4018027637003968	0.5718954248366013	0.0
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	A68	5	0.47893023784522326	0.4444444444444444	1.0
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	B07	20	0.39509545107983396	0.5833333333333334	0.0
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	B08	10	0.3942348694422351	0.75	0.5
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	B27	95	0.4469121890686248	0.6111111111111112	0.10526315789473684
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	B35	5	0.8524287700475932	0.05555555555555555	1.0
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	B44	5	0.5665777308935495	0.3888888888888889	1.0
repeated_stratified_5x5_internal	qk_quantum_only_gamma1	hla_supertype	C12	5	0.6072791399062648	0.16666666666666666	1.0
study_heldout	C_counterfactual_rf	hla_supertype	A01	2	0.3215978859983391	0.6111111111111112	0.0
study_heldout	C_counterfactual_rf	hla_supertype	A02	3	0.3253009828902964	0.6666666666666666	1.0
study_heldout	C_counterfactual_rf	hla_supertype	A11	1	0.18754976594012	1.0	1.0
study_heldout	C_counterfactual_rf	hla_supertype	A26	2	0.4194770070804644	0.4444444444444444	0.0
study_heldout	C_counterfactual_rf	hla_supertype	C12	1	0.575776938259011	0.1111111111111111	1.0
study_heldout	D_structure_geometry_rf	hla_supertype	A01	2	0.4768758012449512	0.33333333333333337	0.0
study_heldout	D_structure_geometry_rf	hla_supertype	A02	3	0.2059364515898785	0.8888888888888888	1.0
study_heldout	D_structure_geometry_rf	hla_supertype	A11	1	0.4950382500837502	0.3333333333333333	1.0
study_heldout	D_structure_geometry_rf	hla_supertype	A26	2	0.4223674426061569	0.4444444444444444	0.0
study_heldout	D_structure_geometry_rf	hla_supertype	C12	1	0.3648323197102476	0.4444444444444444	1.0
study_heldout	E_quantum_fixed_rf	hla_supertype	A01	2	0.4476903832208998	0.3333333333333333	0.0
study_heldout	E_quantum_fixed_rf	hla_supertype	A02	3	0.39896721010811675	0.7777777777777778	1.0
study_heldout	E_quantum_fixed_rf	hla_supertype	A11	1	0.1934527731627322	1.0	1.0
study_heldout	E_quantum_fixed_rf	hla_supertype	A26	2	0.4222706467181136	0.5	0.0
study_heldout	E_quantum_fixed_rf	hla_supertype	C12	1	0.3867032663152087	0.5555555555555556	1.0
study_heldout	F_CROSS_all_rf	hla_supertype	A01	2	0.36135083240731813	0.6666666666666666	0.0
study_heldout	F_CROSS_all_rf	hla_supertype	A02	3	0.28695380979501334	0.7777777777777778	1.0
study_heldout	F_CROSS_all_rf	hla_supertype	A11	1	0.2561267688525009	0.6666666666666666	1.0
study_heldout	F_CROSS_all_rf	hla_supertype	A26	2	0.4615998572592092	0.3333333333333333	0.0
study_heldout	F_CROSS_all_rf	hla_supertype	C12	1	0.5821339090185611	0.1111111111111111	1.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A01	2	0.5251735752827904	0.33333333333333337	0.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A02	3	0.4103209002402662	0.7777777777777778	1.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A11	1	0.21435553351442693	1.0	1.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	A26	2	0.4338835463699212	0.5	0.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	hla_supertype	C12	1	0.47614382064887817	0.4444444444444444	1.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A01	2	0.46565097302809527	0.3888888888888889	0.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A02	3	0.33549830688951104	0.7777777777777778	1.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A11	1	0.26709133981845606	1.0	1.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	A26	2	0.4209342906561216	0.5	0.0
study_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	hla_supertype	C12	1	0.5800927904293895	0.1111111111111111	1.0
study_heldout	qk_no_anchor_gamma1	hla_supertype	A01	5	0.6045536343871338	0.7625	0.4
study_heldout	qk_no_anchor_gamma1	hla_supertype	A02	33	0.5884111977843567	0.5555555555555556	0.30303030303030304
study_heldout	qk_no_anchor_gamma1	hla_supertype	A03	15	0.6546955014143656	0.325	0.06666666666666667
study_heldout	qk_no_anchor_gamma1	hla_supertype	A11	2	0.4874811406880814	0.54375	0.5
study_heldout	qk_no_anchor_gamma1	hla_supertype	A24	3	0.5467571506210431	0.75	0.0
study_heldout	qk_no_anchor_gamma1	hla_supertype	A26	2	0.448290085659378	0.6666666666666666	0.0
study_heldout	qk_no_anchor_gamma1	hla_supertype	A68	1	0.6217302098414165	0.5	1.0
study_heldout	qk_no_anchor_gamma1	hla_supertype	B07	4	0.7012757078431693	0.23124999999999998	0.0
study_heldout	qk_no_anchor_gamma1	hla_supertype	B08	2	0.5764262093439839	0.6875	0.5
study_heldout	qk_no_anchor_gamma1	hla_supertype	B27	19	0.6281755518423724	0.45	0.10526315789473684
study_heldout	qk_no_anchor_gamma1	hla_supertype	B35	1	0.5844265943079554	0.6875	1.0
study_heldout	qk_no_anchor_gamma1	hla_supertype	B44	1	0.5775957510076448	0.7125	1.0
study_heldout	qk_no_anchor_gamma1	hla_supertype	C12	1	0.3765107030387453	0.7777777777777778	1.0
study_heldout	qk_quantum_only_gamma1	hla_supertype	A01	5	0.5885208035626608	0.3333333333333333	0.4
study_heldout	qk_quantum_only_gamma1	hla_supertype	A02	33	0.48837619330489435	0.6875	0.30303030303030304
study_heldout	qk_quantum_only_gamma1	hla_supertype	A03	15	0.6141326623476607	0.3625	0.06666666666666667
study_heldout	qk_quantum_only_gamma1	hla_supertype	A11	2	0.5497404391550906	0.4263888888888889	0.5
study_heldout	qk_quantum_only_gamma1	hla_supertype	A24	3	0.4811387542410568	0.65	0.0
study_heldout	qk_quantum_only_gamma1	hla_supertype	A26	2	0.42239157423177875	0.6666666666666666	0.0
study_heldout	qk_quantum_only_gamma1	hla_supertype	A68	1	0.6155534809384968	0.4375	1.0
study_heldout	qk_quantum_only_gamma1	hla_supertype	B07	4	0.5954417369497781	0.4625	0.0
study_heldout	qk_quantum_only_gamma1	hla_supertype	B08	2	0.5440309169050856	0.56875	0.5
study_heldout	qk_quantum_only_gamma1	hla_supertype	B27	19	0.5936683543854405	0.4	0.10526315789473684
study_heldout	qk_quantum_only_gamma1	hla_supertype	B35	1	0.5160372614876446	0.625	1.0
study_heldout	qk_quantum_only_gamma1	hla_supertype	B44	1	0.7096003022482219	0.1875	1.0
study_heldout	qk_quantum_only_gamma1	hla_supertype	C12	1	0.584408642599768	0.2222222222222222	1.0
exact_peptide_hla_holdout	C_counterfactual_rf	study	ITSNdb_Val	9	0.37395681773920875	0.47058823529411764	0.5555555555555556
exact_peptide_hla_holdout	C_counterfactual_rf	study	ITSNdb_main	80	0.3709907364712434	0.542483660130719	0.2
exact_peptide_hla_holdout	D_structure_geometry_rf	study	ITSNdb_Val	9	0.41011429822202183	0.5555555555555556	0.5555555555555556
exact_peptide_hla_holdout	D_structure_geometry_rf	study	ITSNdb_main	80	0.39744080430403544	0.5147058823529411	0.2
exact_peptide_hla_holdout	E_quantum_fixed_rf	study	ITSNdb_Val	9	0.37980181517954203	0.5	0.5555555555555556
exact_peptide_hla_holdout	E_quantum_fixed_rf	study	ITSNdb_main	80	0.38576625910954204	0.5555555555555556	0.2
exact_peptide_hla_holdout	F_CROSS_all_rf	study	ITSNdb_Val	9	0.3675176259924979	0.4444444444444444	0.5555555555555556
exact_peptide_hla_holdout	F_CROSS_all_rf	study	ITSNdb_main	80	0.3612396746424808	0.542483660130719	0.2
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_Val	9	0.47564094003777757	0.4444444444444444	0.5555555555555556
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_main	80	0.40505419710598006	0.5555555555555556	0.2
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_Val	9	0.47353899944548655	0.23529411764705882	0.5555555555555556
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_main	80	0.41688298539567326	0.542483660130719	0.2
exact_peptide_hla_holdout	qk_no_anchor_gamma1	study	ITSNdb_Val	9	0.5773250623363464	0.2777777777777778	0.5555555555555556
exact_peptide_hla_holdout	qk_no_anchor_gamma1	study	ITSNdb_main	80	0.4391176577407167	0.5555555555555556	0.2
exact_peptide_hla_holdout	qk_quantum_only_gamma1	study	ITSNdb_Val	9	0.5731211811517644	0.23529411764705882	0.5555555555555556
exact_peptide_hla_holdout	qk_quantum_only_gamma1	study	ITSNdb_main	80	0.46277523432010303	0.542483660130719	0.2
hla_stratified_group_5fold	C_counterfactual_rf	study	ITSNdb_Val	9	0.38164401606600085	0.5757575757575758	0.5555555555555556
hla_stratified_group_5fold	C_counterfactual_rf	study	ITSNdb_main	80	0.367817933202259	0.5075757575757576	0.2
hla_stratified_group_5fold	D_structure_geometry_rf	study	ITSNdb_Val	9	0.4069006260373251	0.4	0.5555555555555556
hla_stratified_group_5fold	D_structure_geometry_rf	study	ITSNdb_main	80	0.3818719773830601	0.5358851674641147	0.2
hla_stratified_group_5fold	E_quantum_fixed_rf	study	ITSNdb_Val	9	0.342928231350277	0.45454545454545453	0.5555555555555556
hla_stratified_group_5fold	E_quantum_fixed_rf	study	ITSNdb_main	80	0.4155325501025507	0.5358851674641147	0.2
hla_stratified_group_5fold	F_CROSS_all_rf	study	ITSNdb_Val	9	0.3777708766044505	0.6363636363636364	0.5555555555555556
hla_stratified_group_5fold	F_CROSS_all_rf	study	ITSNdb_main	80	0.35798742887979335	0.5075757575757576	0.2
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_Val	9	0.3732455473914503	0.7272727272727273	0.5555555555555556
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_main	80	0.41229199890459683	0.5	0.2
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_Val	9	0.37007146284765224	0.696969696969697	0.5555555555555556
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_main	80	0.4340162278401012	0.5	0.2
hla_stratified_group_5fold	qk_no_anchor_gamma1	study	ITSNdb_Val	9	0.3648470787168999	0.6363636363636364	0.5555555555555556
hla_stratified_group_5fold	qk_no_anchor_gamma1	study	ITSNdb_main	80	0.45676606460693475	0.5075757575757576	0.2
hla_stratified_group_5fold	qk_quantum_only_gamma1	study	ITSNdb_Val	9	0.35849890962930353	0.696969696969697	0.5555555555555556
hla_stratified_group_5fold	qk_quantum_only_gamma1	study	ITSNdb_main	80	0.5002145224779434	0.5075757575757576	0.2
hla_supertype_heldout	C_counterfactual_rf	study	ITSNdb_Val	5	0.3781787161358969	0.7575757575757576	0.6
hla_supertype_heldout	C_counterfactual_rf	study	ITSNdb_main	67	0.3666577865318582	0.5151515151515151	0.1791044776119403
hla_supertype_heldout	D_structure_geometry_rf	study	ITSNdb_Val	5	0.29665399628638917	0.8484848484848485	0.6
hla_supertype_heldout	D_structure_geometry_rf	study	ITSNdb_main	67	0.3856061538292253	0.5151515151515151	0.1791044776119403
hla_supertype_heldout	E_quantum_fixed_rf	study	ITSNdb_Val	5	0.36788581861099506	0.45454545454545453	0.6
hla_supertype_heldout	E_quantum_fixed_rf	study	ITSNdb_main	67	0.42210986984898935	0.5333333333333333	0.1791044776119403
hla_supertype_heldout	F_CROSS_all_rf	study	ITSNdb_Val	5	0.3387689327777447	0.7575757575757576	0.6
hla_supertype_heldout	F_CROSS_all_rf	study	ITSNdb_main	67	0.3578812379330492	0.5151515151515151	0.1791044776119403
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_Val	5	0.41435097411341937	0.8181818181818182	0.6
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	study	ITSNdb_main	67	0.4243232248362407	0.5151515151515151	0.1791044776119403
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_Val	5	0.3758986197108797	0.8	0.6
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	study	ITSNdb_main	67	0.4352692143167783	0.48484848484848486	0.1791044776119403
hla_supertype_heldout	qk_no_anchor_gamma1	study	ITSNdb_Val	5	0.4505232320909419	0.8	0.6
hla_supertype_heldout	qk_no_anchor_gamma1	study	ITSNdb_main	67	0.4819886631406231	0.5151515151515151	0.1791044776119403
hla_supertype_heldout	qk_quantum_only_gamma1	study	ITSNdb_Val	5	0.3736185232858625	0.696969696969697	0.6
hla_supertype_heldout	qk_quantum_only_gamma1	study	ITSNdb_main	67	0.5038806421016985	0.5151515151515151	0.1791044776119403
near_peptide_cluster_holdout	C_counterfactual_rf	study	ITSNdb_Val	9	0.3669357519841308	0.3684210526315789	0.5555555555555556
near_peptide_cluster_holdout	C_counterfactual_rf	study	ITSNdb_main	80	0.365272266599665	0.542483660130719	0.2
near_peptide_cluster_holdout	D_structure_geometry_rf	study	ITSNdb_Val	9	0.3824238983729298	0.4444444444444444	0.5555555555555556
near_peptide_cluster_holdout	D_structure_geometry_rf	study	ITSNdb_main	80	0.36458176298700357	0.5294117647058824	0.2
